CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Bergen,5830,Wood-Ridge Boro,24844368,1281,19391,11,25796308,1245,20718,12,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,5880,Woodcliff Lake Boro,17904266,747,23983,46,18804801,739,25446,51,"D. K-8|K-8,401-750",DK-8K-8401-750
Bergen,5920,Wyckoff Twp,46583366,1995,23351,58,47957786,1924,24926,59,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,6013,Bergen Arts And Sciences,16297115,1132,14393,17,16467555,1155,14256,17,O. Charter,OCharter
Bergen,6430,Englewood On The Palisad,5330799,276,19314,66,5527193,312,17698,41,O. Charter,OCharter
Bergen,7890,Teaneck Community Cs,6268665,322,19468,67,6513632,323,20147,73,O. Charter,OCharter
Burlington,200,Bass River Twp,2909224,113,25652,49,2778833,105,26390,44,A. K-6|K-6,AK-6K-6
Burlington,380,Beverly City,7970633,354,22497,33,8518823,374,22756,21,"I. K-12|K-8,0-400",IK-12K-80-400
Burlington,475,Bordentown Regional,48496844,2592,18710,17,51817667,2414,21470,34,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,600,Burlington City,52002158,1726,30134,46,54468586,1668,32647,46,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,605,Burlington Co Spec Serv,46156290,634,72767,5,49659427,608,81668,6,P. CSSD,PCSSD
Burlington,610,Burlington Co Vocational,46529057,1981,23491,9,51869816,2068,25084,10,Q. County Voc,QCountyVoc
Burlington,620,Burlington Twp,78539040,3885,20217,30,82401234,3763,21898,37,"N. K-12|K-12,3500+",NK-12K-123500plus
Burlington,830,Chesterfield Twp,13502765,759,17800,5,14733256,791,18628,7,A. K-6|K-6,AK-6K-6
Burlington,840,Cinnaminson Twp,53539780,2536,21113,46,55011748,2578,21336,32,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,1030,Delanco Twp,10955614,510,21489,30,11018226,510,21602,21,"J. K-12|K-8,401-750",JK-12K-8401-750
Burlington,1060,Delran Twp,54040528,3005,17983,11,57840678,3014,19194,9,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,1250,Eastampton Twp,12939822,589,21975,34,13156679,607,21666,22,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,1280,Edgewater Park Twp,19949932,1017,19625,26,21867981,1052,20795,29,"K. K-12|K-8,751+",KK-12K-8751plus
Burlington,1420,Evesham Twp,91491189,4454,20540,34,95566945,4446,21496,33,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,1520,Florence Twp,32660424,1573,20761,18,34248171,1606,21331,15,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,1910,Hainesport Twp,12215297,614,19883,16,12411289,585,21233,19,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,2610,Lenape Regional,175945909,6841,25719,26,184424574,6862,26877,22,"G. G9-12|7-12,9-12",GG9-127-129-12
Burlington,2850,Lumberton Twp,28483649,1283,22197,44,28037919,1249,22447,40,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,2960,Mansfield Twp,14198521,568,25009,43,14523689,540,26906,45,A. K-6|K-6,AK-6K-6
Burlington,3010,Maple Shade Twp,43907564,2208,19883,27,48007101,2294,20929,24,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,3070,Medford Lakes Boro,9312427,536,17390,4,9547202,519,18390,5,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,3080,Medford Twp,59365389,2734,21718,41,62070827,2694,23044,42,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,3360,Moorestown Twp,87869617,3982,22066,56,93361289,4017,23243,58,"N. K-12|K-12,3500+",NK-12K-123500plus
Burlington,3430,Mount Holly Twp,24031008,1070,22466,48,26750019,1124,23798,50,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,3440,Mount Laurel Twp,83743141,4270,19614,25,86435191,4257,20304,23,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,3540,New Hanover Twp,6294244,231,27197,61,6252311,208,30060,66,"I. K-12|K-8,0-400",IK-12K-80-400
Burlington,3650,North Hanover Twp,25027508,1122,22303,35,27325976,1107,24675,38,A. K-6|K-6,AK-6K-6
Burlington,3690,Northern Burlington Reg,43397951,2204,19687,3,45645294,2190,20846,3,"F. G7-12|7-12,9-12",FG7-127-129-12
Burlington,3920,Palmyra Boro,19620167,957,20497,15,20373419,952,21411,16,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,4050,Pemberton Twp,137853171,4941,27900,90,130730729,4891,26732,86,"N. K-12|K-12,3500+",NK-12K-123500plus
Burlington,4320,Rancocas Valley Regional,42856506,2129,20133,4,45550001,2107,21623,6,"G. G9-12|7-12,9-12",GG9-127-129-12
Burlington,4450,Riverside Twp,28059546,1444,19435,12,29789613,1451,20534,10,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,4460,Riverton,7015551,358,19601,7,6827805,356,19157,2,"I. K-12|K-8,0-400",IK-12K-80-400
Burlington,4740,Shamong Twp,16894109,769,21977,35,16402523,744,22050,28,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,4930,Southampton Twp,16667547,722,23074,43,18140980,718,25283,50,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,5010,Springfield Twp,5826295,218,26776,53,5865657,228,25724,41,A. K-6|K-6,AK-6K-6
Burlington,5130,Tabernacle Twp,17284918,721,23986,47,16975131,708,23991,41,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,5490,Washington Twp,1525410,65,23468,12,1300801,63,20648,6,K-12|Non-Operating,
Burlington,5720,Westampton,16681251,988,16885,4,17273313,1029,16788,2,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,5805,Willingboro Twp,87558757,3636,24082,65,89676709,3464,25886,69,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,5890,Woodland Twp,3224936,135,23849,40,3424649,135,25457,45,"C. K-8|K-8,0-400",CK-8K-80-400
Burlington,6026,Riverbank Charter School,1681977,144,11680,4,1921868,153,12586,4,O. Charter,OCharter
Burlington,6076,Benjamin Banneker Prep Cs,3390227,198,17088,42,5011547,357,14046,15,O. Charter,OCharter
Camden,150,Audubon Boro,29615053,1546,19155,8,30746499,1515,20292,8,"L. K-12|K-12,0-1800",LK-12K-120-1800
Camden,190,Barrington Boro,16047531,834,19251,10,16976405,816,20818,17,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,260,Bellmawr Boro,19948114,1241,16079,3,22743245,1229,18502,5,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,330,Berlin Boro,14128818,827,17081,6,14700385,830,17721,3,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,340,Berlin Twp,16959485,792,21427,29,19531504,797,24508,45,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,390,Black Horse Pike Regional,82276165,3613,22773,11,86479339,3625,23856,9,"G. G9-12|7-12,9-12",GG9-127-129-12
Camden,580,Brooklawn Boro,7579238,368,20585,17,7510851,373,20161,6,"I. K-12|K-8,0-400",IK-12K-80-400
Camden,680,Camden City,292696786,10372,28219,91,303155016,9082,33379,93,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,700,Camden County Vocational,51457867,2060,24983,12,52737290,2077,25393,11,Q. County Voc,QCountyVoc
Camden,800,Cherry Hill Twp,218869429,11084,19747,23,235022906,10970,21424,28,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,880,Clementon Boro,14428819,587,24566,52,14234828,634,22456,30,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,940,Collingswood Boro,40707077,2005,20299,31,44648918,2132,20940,25,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,1255,Eastern Camden County Reg,41854460,1996,20965,6,44778516,1985,22563,8,"G. G9-12|7-12,9-12",GG9-127-129-12
Camden,1720,Gibbsboro Boro,5340864,266,20118,12,5657451,275,20573,8,"C. K-8|K-8,0-400",CK-8K-80-400
Camden,1770,Gloucester City,61051151,2238,27276,78,60738019,2499,24302,56,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,1780,Gloucester Twp,124339968,6451,19274,21,131423852,6396,20547,27,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,1799,Kipp Cooper Norcross,25615185,1115,22968,84,30636683,1351,22678,86,O. Charter,OCharter
Camden,1801,Camden Prep,11930238,518,23049,86,14757885,821,17968,47,O. Charter,OCharter
Camden,1802,Mastery Schools Of Camden,39589661,2081,19024,65,46269911,2268,20398,74,O. Charter,OCharter
Camden,1880,Haddon Heights Boro,25841314,1426,18118,6,27959201,1474,18975,3,"L. K-12|K-12,0-1800",LK-12K-120-1800
Camden,1890,Haddon Twp,42062431,2039,20626,39,44432648,2101,21147,28,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,1900,Haddonfield,44940583,2718,16532,4,49409889,2750,17967,4,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,2130,Hi Nella,2826369,137,20630,7,2715255,148,18346,3,K-12|Non-Operating,
Camden,2540,Laurel Springs Boro,5115811,321,15960,1,5792385,325,17837,6,H. K-12|K-6,HK-12K-6
Camden,2560,Lawnside Boro,10425127,524,19895,11,10456463,456,22913,22,"I. K-12|K-8,0-400",IK-12K-80-400
Camden,2670,Lindenwold Boro,53084564,2853,18608,15,56408930,2890,19520,11,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,2890,Magnolia Boro,9336157,428,21812,27,9472903,409,23159,24,"C. K-8|K-8,0-400",CK-8K-80-400
Camden,3110,Merchantville Boro,8778223,515,17061,2,9736006,541,17988,2,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,3420,Mount Ephraim Boro,12064406,626,19278,11,12335658,573,21512,20,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,3770,Oaklyn Boro,8740268,447,19534,22,9243123,464,19930,18,H. K-12|K-6,HK-12K-6
Camden,4060,Pennsauken Twp,107949179,4773,22615,63,112925330,4794,23555,63,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,4110,Pine Hill Boro,42814682,1909,22427,53,44237529,1889,23414,53,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,4590,Runnemede Boro,15397481,865,17809,9,17030031,835,20406,25,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,4790,Somerdale Boro,9179341,487,18850,8,9838431,487,20194,12,"D. K-8|K-8,401-750",DK-8K-8401-750
Camden,5035,Sterling High School Dist,20398355,971,21017,8,21145817,972,21761,7,"G. G9-12|7-12,9-12",GG9-127-129-12
Camden,5080,Stratford Boro,17558530,859,20437,33,17310753,910,19034,10,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,5400,Voorhees Twp,57120220,3010,18979,18,59450415,3011,19745,14,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,5560,Waterford Twp,29152171,1492,19536,23,31507989,1529,20611,22,H. K-12|K-6,HK-12K-6
Camden,5820,Winslow Twp,125068731,4876,25651,84,128546910,4836,26581,84,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,5900,Woodlynne Boro,11048252,561,19690,8,11755555,553,21262,13,"I. K-12|K-8,0-400",IK-12K-80-400
Camden,6086,Hope Community Cs,3598187,198,18173,57,2940253,153,19192,65,O. Charter,OCharter
Camden,6107,Camden’s Promise Charter,36385931,2066,17613,48,38609629,2161,17868,45,O. Charter,OCharter
Camden,6232,Eco Charter School,4372610,155,28174,88,4623493,185,24938,89,O. Charter,OCharter
Camden,6240,Freedom Prep Charter Sch,16438463,873,18836,64,16717846,867,19278,66,O. Charter,OCharter
Camden,7109,Leap Academy University,26796750,1538,17422,43,27135372,1504,18042,48,O. Charter,OCharter
Cape May,170,Avalon Boro,5138711,95,53890,77,5184521,104,50025,77,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,710,Cape May City,4386589,171,25633,48,4866935,153,31765,54,A. K-6|K-6,AK-6K-6
Cape May,715,Cape May Co Special Serv,13750303,202,68018,4,14518587,229,63354,3,P. CSSD,PCSSD
Cape May,720,Cape May Co Vocational,17507128,654,26759,16,18155843,632,28708,17,Q. County Voc,QCountyVoc
Cape May,730,Cape May Point,66915,4,16729,2,94283,4,23571,10,K-12|Non-Operating,
Cape May,1080,Dennis Twp,19315202,691,27956,62,19875524,652,30507,64,"J. K-12|K-8,401-750",JK-12K-8401-750
Cape May,2820,Lower Cape May Regional,35809243,1366,26214,29,38590766,1310,29461,34,"F. G7-12|7-12,9-12",FG7-127-129-12
Cape May,2840,Lower Twp,32069438,1679,19104,18,34800440,1736,20044,19,A. K-6|K-6,AK-6K-6
Cape May,3130,Middle Twp,52832320,2529,20895,42,56426781,2555,22087,45,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Cape May,3680,North Wildwood City,9530205,238,39972,76,9590260,252,38063,75,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,3780,Ocean City,49883949,2133,23385,62,53207568,2155,24696,61,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Cape May,4700,Sea Isle City,1886358,83,22727,10,2025216,83,24400,11,H. K-12|K-6,HK-12K-6
Cape May,5060,Stone Harbor Boro,3095149,106,29304,69,3614215,114,31614,68,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,5340,Upper Twp,38096912,2018,18880,15,38358373,1998,19202,11,"K. K-12|K-8,751+",KK-12K-8751plus
Cape May,5610,West Cape May Boro,1968319,102,19394,20,2231221,97,23103,31,A. K-6|K-6,AK-6K-6
Cape May,5700,West Wildwood,852296,32,26634,13,970566,30,32352,13,K-12|Non-Operating,
Cape May,5790,Wildwood City,23923462,906,26413,40,25267925,913,27668,41,"L. K-12|K-12,0-1800",LK-12K-120-1800
Cape May,5800,Wildwood Crest Boro,9558957,316,30217,70,11377558,306,37146,72,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,5840,Woodbine Boro,6635329,268,24766,45,7336454,277,26491,47,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,540,Bridgeton City,132874649,6479,20509,36,138092768,6507,21224,27,"N. K-12|K-12,3500+",NK-12K-123500plus
