GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
A. K-6,Gloucester,4880,South Harrison Twp,93.9,12|57,63249,31|57,64.7,35|57,64594,30|57
A. K-6,Gloucester,5120,Swedesboro-Woolwich,91.6,14|57,65882,37|57,79.1,18|57,64382,29|57
A. K-6,Gloucester,5590,Wenonah Boro,58.5,42|57,28910,4|57,39.1,54|57,67796,33|57
A. K-6,Gloucester,5740,Westville Boro,69.1,32|57,58810,21|57,67.5,31|57,59420,23|57
A. K-6,Gloucester,5870,Woodbury Heights Boro,76.3,25|57,83602,56|57,82.7,15|57,84352,56|57
A. K-6,Hunterdon,2590,Lebanon Boro,133.8,5|57,44727,10|57,55.0,47|57,53914,13|57
A. K-6,Monmouth,130,Atlantic Highlands Boro,75.9,26|57,29402,5|57,75.3,21|57,52469,11|57
A. K-6,Monmouth,2160,Highlands Boro,70.0,31|57,27028,3|57,55.9,45|57,21998,4|57
A. K-6,Monmouth,4520,Roosevelt Boro,18.0,57|57,56268,18|57,30.4,57|57,39732,7|57
A. K-6,Morris,3240,Mine Hill Twp,138.0,4|57,62398,27|57,134.4,3|57,63738,27|57
A. K-6,Ocean,230,Beach Haven Boro,59.5,38|57,30550,6|57,56.5,44|57,26471,5|57
A. K-6,Ocean,320,Berkeley Twp,75.0,27|57,74540,49|57,75.0,23|57,77100,50|57
A. K-6,Ocean,1150,Eagleswood Twp,1600.0,1|57,62481,28|57,65.5,34|57,71338,37|57
A. K-6,Ocean,2350,Island Heights Boro,70.3,30|57,46069,11|57,379.3,1|57,5600,1|57
A. K-6,Ocean,2690,Little Egg Harbor Twp,82.1,17|57,69484,42|57,80.4,17|57,66814,32|57
A. K-6,Ocean,2760,Long Beach Island,55.5,45|57,82719,55|57,55.8,46|57,82719,55|57
A. K-6,Ocean,3800,Ocean Gate Boro,71.0,29|57,63073,30|57,66.0,32|57,64096,28|57
A. K-6,Ocean,3820,Ocean Twp,50.7,51|57,76402,52|57,47.7,52|57,78902,52|57
A. K-6,Ocean,4710,Seaside Heights Boro,36.9,56|57,58999,22|57,38.1,55|57,57029,18|57
A. K-6,Ocean,5020,Stafford Twp,78.6,21|57,58232,20|57,67.6,30|57,58997,22|57
A. K-6,Ocean,5220,Tuckerton Boro,52.0,49|57,54212,15|57,58.6,40|57,54707,14|57
A. K-6,Sussex,1630,Fredon Twp,49.7,52|57,59452,23|57,51.1,50|57,61679,25|57
A. K-6,Sussex,1980,Hampton Twp,113.5,6|57,40962,7|57,84.7,11|57,47093,8|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,51.2,50|57,62382,26|57,57.5,41|57,61433,24|57
A. K-6,Sussex,5040,Stillwater Twp,65.5,34|57,75411,51|57,59.5,39|57,69085,34|57
A. K-6,Warren,400,Blairstown Twp,42.9,54|57,73825,48|57,49.9,51|57,77235,51|57
A. K-6,Warren,1620,Franklin Twp,54.1,47|57,63499,32|57,54.7,48|57,55675,16|57
A. K-6,Warren,1670,Frelinghuysen Twp,146.1,3|57,44237,9|57,85.6,10|57,63054,26|57
A. K-6,Warren,2470,Knowlton Twp,40.5,55|57,49337,12|57,36.0,56|57,50677,9|57
A. K-6,Warren,2970,Mansfield Twp,80.1,19|57,73803,46|57,75.1,22|57,75638,47|57
A. K-6,Warren,5480,Washington Boro,68.7,33|57,65050,35|57,61.8,38|57,72720,38|57
A. K-6,Warren,5530,Washington Twp,53.8,48|57,62310,25|57,46.9,53|57,65440,31|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,67.6,N.A.,70925,N.A.,66.5,N.A.,72086,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,69.2,N.A.,69320,N.A.,67.1,N.A.,70199,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,74.7,N.A.,77505,N.A.,74.1,N.A.,78736,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,75.0,N.A.,76291,N.A.,74.4,N.A.,77647,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,60.5,49|77,55745,29|77,70.7,36|77,55745,29|77
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,57.3,N.A.,56722,N.A.,55.0,51|77,58418,38|77
B. K-8 / 0 - 400,Atlantic,3020,Margate City,43.9,67|77,96145,77|77,45.1,64|77,96600,76|77
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,250.0,3|77,31969,5|77,74.3,33|77,46104,14|77
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,137.5,9|77,42700,13|77,149.1,9|77,39799,9|77
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,45.7,62|77,81063,72|77,61.2,43|77,84094,74|77
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,87.8,25|77,75380,69|77,64.5,41|77,55151,26|77
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,79.1,31|77,92117,76|77,280.0,3|77,101080,77|77
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,83.6,28|77,90749,75|77,110.4,17|77,68270,58|77
B. K-8 / 0 - 400,Burlington,380,Beverly City,76.0,33|77,68304,58|77,78.0,31|77,70058,61|77
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,86.0,26|77,67186,54|77,88.0,23|77,72446,66|77
B. K-8 / 0 - 400,Burlington,4460,Riverton,58.0,53|77,37455,8|77,60.6,44|77,37455,6|77
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,81.9,29|77,82437,74|77,84.4,24|77,84005,73|77
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,137.4,10|77,59450,36|77,79.2,28|77,43092,10|77
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,63.2,46|77,61146,44|77,54.1,53|77,62134,46|77
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,158.5,7|77,46060,16|77,158.0,8|77,46060,13|77
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,126.3,11|77,49216,19|77,97.6,19|77,58211,37|77
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,94.0,22|77,54334,28|77,130.0,11|77,56094,30|77
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,16.7,77|77,70716,62|77,17.2,76|77,70716,63|77
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,36.3,74|77,72883,66|77,34.8,74|77,74833,71|77
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,17.2,76|77,80481,71|77,12.4,77|77,91376,75|77
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,58.7,52|77,66325,51|77,58.7,46|77,69193,59|77
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,123.7,13|77,59682,39|77,116.0,15|77,55533,27|77
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,61.4,48|77,67274,55|77,78.8,29|77,73088,67|77
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,183.0,4|77,59525,38|77,174.0,5|77,61424,44|77
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,31.0,75|77,59964,41|77,42.0,67|77,59964,42|77
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,63.3,45|77,19680,3|77,44.3,65|77,37658,7|77
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,107.7,17|77,36000,7|77,126.7,12|77,36000,5|77
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,42.7,69|77,71000,64|77,43.1,66|77,64550,51|77
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,39.6,71|77,50555,23|77,35.0,73|77,50555,17|77
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,68.2,42|77,37784,10|77,50.3,57|77,38400,8|77
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,37.9,73|77,71228,65|77,35.1,72|77,67957,57|77
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,113.0,N.A.,65010,N.A.,94.5,20|77,71770,65|77
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,46.6,61|77,82240,73|77,47.9,61|77,73775,68|77
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,73.9,36|77,60066,42|77,93.0,22|77,62666,48|77
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,50.8,58|77,60515,43|77,54.6,52|77,54935,25|77
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,56.9,55|77,14525,2|77,37.3,70|77,16630,2|77
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,48.9,59|77,59510,37|77,39.8,69|77,64900,52|77
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,50.9,56|77,57795,32|77,55.9,49|77,59637,41|77
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,430.0,2|77,10665,1|77,325.0,2|77,10665,1|77
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,40.9,70|77,42965,14|77,37.3,70|77,44281,12|77
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,81.9,29|77,58385,33|77,80.3,26|77,49937,15|77
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,1200.0,1|77,41281,11|77,1341.7,1|77,43521,11|77
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,96.9,21|77,42131,12|77,54.0,54|77,28333,4|77
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,50.9,56|77,50664,24|77,54.0,54|77,54420,23|77
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,69.2,40|77,48845,18|77,78.7,30|77,51670,19|77
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,138.1,8|77,37738,9|77,51.3,56|77,77067,72|77
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,44.0,66|77,67295,56|77,24.5,75|77,70676,62|77
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,59.7,51|77,33728,6|77,57.8,47|77,57864,36|77
B. K-8 / 0 - 400,Morris,460,Boonton Twp,68.3,41|77,68502,59|77,72.7,35|77,70987,64|77
B. K-8 / 0 - 400,Morris,2010,Harding Township,42.9,68|77,62035,45|77,40.9,68|77,63860,49|77
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,48.6,60|77,64503,48|77,46.7,62|77,66113,53|77
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,71.3,38|77,70450,61|77,57.8,47|77,62042,45|77
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,64.2,44|77,59822,40|77,59.8,45|77,57222,35|77
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,60.5,49|77,70883,63|77,121.0,13|77,56675,31|77
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,84.1,27|77,50203,22|77,84.3,25|77,51187,18|77
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,88.8,24|77,66963,53|77,75.5,32|77,69373,60|77
B. K-8 / 0 - 400,Salem,60,Alloway Twp,90.0,23|77,66490,52|77,64.6,40|77,66490,55|77
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,165.7,5|77,57019,31|77,164.3,6|77,60877,43|77
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,163.0,6|77,51900,26|77,162.0,7|77,50500,16|77
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,98.1,20|77,45823,15|77,194.0,4|77,59159,40|77
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,110.4,16|77,49397,21|77,94.3,21|77,54338,22|77
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,76.5,32|77,58868,34|77,148.6,10|77,57066,33|77
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,105.7,18|77,74898,68|77,100.0,18|77,63956,50|77
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,44.8,64|77,65696,50|77,45.4,63|77,67535,56|77
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,45.6,63|77,67665,57|77,48.4,59|77,74810,70|77
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,62.3,47|77,62124,46|77,48.4,59|77,62571,47|77
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,65.1,43|77,53995,27|77,65.6,39|77,53995,21|77
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,75.1,34|77,46478,17|77,62.0,42|77,57125,34|77
B. K-8 / 0 - 400,Union,1710,Garwood Boro,72.3,37|77,69482,60|77,68.8,38|77,73912,69|77
B. K-8 / 0 - 400,Union,5810,Winfield Twp,126.2,12|77,22762,4|77,70.1,37|77,22762,3|77
B. K-8 / 0 - 400,Warren,70,Alpha Boro,102.5,19|77,49245,20|77,117.5,14|77,66310,54|77
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,44.2,65|77,62460,47|77,80.0,27|77,55620,28|77
B. K-8 / 0 - 400,Warren,2250,Hope Twp,74.4,35|77,74316,67|77,49.6,58|77,54789,24|77
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,71.0,39|77,59278,35|77,73.3,34|77,58880,39|77
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,123.2,14|77,51485,25|77,110.9,16|77,53534,20|77
B. K-8 / 0 - 400,Warren,5780,White Twp,38.9,72|77,75670,70|77,55.5,50|77,56805,32|77
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,67.6,N.A.,70925,N.A.,66.5,N.A.,72086,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,69.2,N.A.,69320,N.A.,67.1,N.A.,70199,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,74.7,N.A.,77505,N.A.,74.1,N.A.,78736,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,75.0,N.A.,76291,N.A.,74.4,N.A.,77647,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,46.2,67|67,95655,67|67,46.5,63|67,97718,67|67
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,66.8,37|67,73469,50|67,46.2,64|67,78163,61|67
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,72.4,28|67,57625,13|67,70.2,26|67,73961,51|67
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,73.4,N.A.,58145,N.A.,74.8,19|67,60995,14|67
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,84.8,14|67,79516,60|67,82.8,11|67,82561,64|67
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,54.9,57|67,70162,44|67,47.9,62|67,69790,43|67
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,68.1,34|67,66878,40|67,58.9,45|67,71990,48|67
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,63.7,41|67,61487,21|67,62.5,38|67,68848,39|67
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,78.7,20|67,73759,54|67,77.4,15|67,77866,60|67
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,64.7,40|67,63801,31|67,76.4,17|67,67689,35|67
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,69.5,32|67,85306,65|67,57.6,50|67,75203,52|67
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,63.4,43|67,64879,35|67,55.8,55|67,71015,45|67
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,74.0,25|67,62080,24|67,71.7,24|67,62080,17|67
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,60.9,51|67,77831,57|67,58.8,46|67,80556,62|67
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,63.6,42|67,86358,66|67,71.9,22|67,56267,6|67
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,86.0,12|67,55842,8|67,72.1,21|67,63564,22|67
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,67.5,35|67,54241,5|67,65.8,33|67,55638,4|67
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,82.9,16|67,58831,16|67,80.3,13|67,56923,10|67
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,104.9,6|67,66275,39|67,65.3,35|67,76754,57|67
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,71.2,29|67,72025,45|67,57.7,48|67,63313,21|67
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,50.5,60|67,69765,43|67,52.1,58|67,69765,42|67
C. K-8 / 401 - 750,Camden,190,Barrington Boro,65.6,39|67,64209,32|67,85.3,10|67,66109,33|67
C. K-8 / 401 - 750,Camden,340,Berlin Twp,61.0,49|67,64864,33|67,69.8,29|67,62117,19|67
C. K-8 / 401 - 750,Camden,880,Clementon Boro,61.7,48|67,57061,11|67,69.0,30|67,56403,7|67
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,86.8,N.A.,65000,N.A.,107.5,5|67,69669,41|67
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,78.8,19|67,61689,23|67,76.5,16|67,71746,47|67
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,78.0,21|67,82226,62|67,81.0,12|67,75498,53|67
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,56.4,55|67,62260,25|67,58.2,47|67,66485,34|67
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,60.8,52|67,56750,9|67,46.1,65|67,56750,9|67
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,554.0,1|67,35000,1|67,184.0,1|67,54812,3|67
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,90.4,10|67,76565,56|67,89.2,9|67,77071,58|67
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,83.3,15|67,63694,28|67,56.4,53|67,65581,30|67
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,107.5,4|67,63726,29|67,152.7,2|67,64118,28|67
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,55.9,56|67,59760,18|67,60.8,43|67,57274,11|67
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,48.3,65|67,73523,51|67,45.7,66|67,75769,54|67
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,62.5,45|67,57009,10|67,70.0,27|67,59545,12|67
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,67.0,36|67,72500,47|67,62.5,38|67,73100,49|67
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,92.1,9|67,84001,64|67,107.1,6|67,88268,66|67
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,49.0,63|67,68429,42|67,36.9,67|67,62319,20|67
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,61.0,49|67,74160,55|67,60.6,44|67,69050,40|67
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,106.6,5|67,62550,26|67,77.7,14|67,63700,25|67
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,54.8,58|67,63750,30|67,63.2,37|67,61350,15|67
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,66.8,37|67,72893,49|67,75.6,18|67,81174,63|67
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,51.5,59|67,53046,4|67,56.2,54|67,52919,2|67
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,46.3,66|67,60840,19|67,57.0,51|67,63657,23|67
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,69.8,31|67,54665,6|67,72.7,20|67,55754,5|67
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,80.7,18|67,73560,52|67,103.6,7|67,76460,56|67
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,75.3,23|67,61570,22|67,71.8,23|67,61395,16|67
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,62.8,44|67,64870,34|67,65.8,33|67,62095,18|67
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,74.9,24|67,58675,15|67,66.7,32|67,70787,44|67
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,85.5,13|67,52460,3|67,70.3,25|67,63663,24|67
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,92.5,8|67,82052,61|67,93.8,8|67,86518,65|67
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,59.3,53|67,67380,41|67,61.1,42|67,68680,38|67
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,57.8,54|67,55529,7|67,63.5,36|67,65969,32|67
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,49.4,62|67,78265,58|67,49.1,61|67,75818,55|67
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,211.0,2|67,73660,53|67,57.7,48|67,60365,13|67
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,72.8,27|67,83325,63|67,53.7,57|67,71280,46|67
C. K-8 / 401 - 750,Sussex,90,Andover Reg,48.5,64|67,62756,27|67,55.0,56|67,63731,26|67
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,49.8,61|67,72882,48|67,51.0,60|67,73478,50|67
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,62.4,47|67,72179,46|67,56.8,52|67,68137,36|67
C. K-8 / 401 - 750,Sussex,1800,Green Twp,75.9,22|67,66057,37|67,66.8,31|67,65692,31|67
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,96.8,7|67,79409,59|67,135.1,3|67,77269,59|67
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,80.8,17|67,58987,17|67,62.2,40|67,63915,27|67
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,68.4,33|67,57290,12|67,51.2,59|67,56486,8|67
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,70.1,30|67,61135,20|67,61.6,41|67,68630,37|67
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,62.5,N.A.,66105,N.A.,70.0,27|67,64863,29|67
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,109.2,3|67,44895,2|67,108.6,4|67,47158,1|67
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,67.6,N.A.,70925,N.A.,66.5,N.A.,72086,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,69.2,N.A.,69320,N.A.,67.1,N.A.,70199,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,74.7,N.A.,77505,N.A.,74.1,N.A.,78736,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,75.0,N.A.,76291,N.A.,74.4,N.A.,77647,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,114.4,4|74,80585,59|74,83.3,18|74,61634,12|74
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,75.2,29|74,83455,63|74,71.8,32|74,84745,64|74
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,80.9,23|74,62776,13|74,77.7,22|74,60771,10|74
D. K-8 / 751 +,Atlantic,2680,Linwood City,68.1,40|74,63070,15|74,67.9,39|74,68440,23|74
D. K-8 / 751 +,Atlantic,3720,Northfield City,92.5,10|74,51584,1|74,90.7,12|74,59438,7|74
D. K-8 / 751 +,Atlantic,4800,Somers Point City,57.4,56|74,77487,52|74,58.4,56|74,86431,68|74
D. K-8 / 751 +,Bergen,40,Allendale Boro,81.1,22|74,80950,61|74,79.7,19|74,84092,61|74
D. K-8 / 751 +,Bergen,930,Closter Boro,91.6,11|74,90215,73|74,91.8,10|74,90215,72|74
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,80.2,24|74,84108,67|74,77.3,24|74,71754,35|74
D. K-8 / 751 +,Bergen,1470,Fairview Boro,124.3,3|74,67638,25|74,127.7,3|74,55800,2|74
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,41.2,74|74,63233,16|74,42.1,73|74,68666,25|74
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,61.6,53|74,83888,65|74,61.0,53|74,81082,56|74
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,124.9,2|74,86206,71|74,143.8,1|74,85236,65|74
D. K-8 / 751 +,Bergen,3060,Maywood Boro,98.0,7|74,65000,21|74,84.6,16|74,57275,4|74
D. K-8 / 751 +,Bergen,3330,Montvale Boro,84.6,16|74,70475,33|74,89.7,13|74,73170,38|74
D. K-8 / 751 +,Bergen,3760,Oakland Boro,48.1,69|74,84708,68|74,48.9,70|74,84708,63|74
