GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
A. K-6,Ocean,5220,Tuckerton Boro,9.5,33|57,56712,5|57,10.3,24|57,56356,8|57
A. K-6,Sussex,1630,Fredon Twp,6.7,56|57,58752,14|57,9.3,36|57,61679,27|57
A. K-6,Sussex,1980,Hampton Twp,7.3,54|57,64531,41|57,9.1,38|57,65344,36|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,8.1,47|57,62099,30|57,7.1,54|57,60570,18|57
A. K-6,Sussex,5040,Stillwater Twp,9.1,40|57,68408,47|57,7.7,49|57,71810,51|57
A. K-6,Warren,400,Blairstown Twp,7.9,48|57,61458,27|57,8.8,42|57,65328,35|57
A. K-6,Warren,1620,Franklin Twp,7.6,52|57,64150,39|57,8.3,45|57,66895,45|57
A. K-6,Warren,1670,Frelinghuysen Twp,14.0,2|57,60837,25|57,11.3,14|57,54338,3|57
A. K-6,Warren,2470,Knowlton Twp,8.3,44|57,63955,36|57,6.7,56|57,65808,42|57
A. K-6,Warren,2970,Mansfield Twp,10.7,22|57,70950,52|57,10.1,27|57,73277,54|57
A. K-6,Warren,5480,Washington Boro,10.8,21|57,67205,45|57,11.0,17|57,66458,44|57
A. K-6,Warren,5530,Washington Twp,9.2,38|57,68860,49|57,9.0,40|57,72540,52|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,10.6,N.A.,69242,N.A.,10.5,N.A.,70570,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,10.1,N.A.,66405,N.A.,10.1,N.A.,67903,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,11.8,N.A.,72379,N.A.,11.7,N.A.,73901,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,11.2,N.A.,68995,N.A.,11.2,N.A.,70815,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,12.2,5|77,63541,47|77,14.0,1|77,63541,42|77
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,10.3,N.A.,57779,N.A.,10.1,23|77,60262,32|77
B. K-8 / 0 - 400,Atlantic,3020,Margate City,7.2,66|77,96145,77|77,7.6,60|77,96600,77|77
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,6.4,74|77,56766,16|77,7.7,58|77,56827,14|77
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,10.8,12|77,55200,10|77,10.3,16|77,57581,17|77
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,6.0,76|77,65561,55|77,6.6,69|77,67094,57|77
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,9.3,38|77,69304,63|77,9.7,29|77,69304,61|77
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,10.1,22|77,65270,52|77,10.7,12|77,66380,53|77
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,11.7,6|77,74635,72|77,12.2,3|77,78310,75|77
B. K-8 / 0 - 400,Burlington,380,Beverly City,10.7,14|77,55874,11|77,9.8,27|77,56815,13|77
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,7.3,65|77,56063,13|77,8.1,47|77,59221,27|77
B. K-8 / 0 - 400,Burlington,4460,Riverton,10.9,10|77,64405,49|77,11.9,6|77,64405,45|77
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,7.8,57|77,51644,3|77,7.9,52|77,55644,9|77
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,11.4,8|77,64550,50|77,9.2,39|77,62584,39|77
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,10.4,16|77,64892,51|77,10.2,18|77,66734,55|77
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,10.2,19|77,58000,24|77,10.5,13|77,58030,21|77
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,10.2,19|77,75843,73|77,10.4,14|77,66227,51|77
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,11.7,6|77,57851,23|77,11.8,7|77,58764,25|77
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,6.6,70|77,87426,76|77,6.7,67|77,77999,74|77
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,6.6,70|77,73199,71|77,6.4,72|77,74840,73|77
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,8.3,47|77,83081,75|77,7.2,61|77,67565,58|77
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,7.7,58|77,65875,56|77,7.8,56|77,70806,64|77
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,10.0,23|77,57500,19|77,9.6,30|77,57813,18|77
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,9.9,27|77,56578,14|77,8.0,51|77,57830,19|77
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,10.8,12|77,59925,35|77,10.2,18|77,61724,37|77
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,6.2,75|77,58152,26|77,5.6,75|77,58152,23|77
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,7.7,58|77,58152,26|77,5.0,76|77,56966,15|77
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,14.9,1|77,45176,1|77,12.1,4|77,44258,1|77
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,7.9,55|77,60150,36|77,8.1,47|77,61100,35|77
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,8.8,42|77,59830,33|77,6.6,69|77,52885,5|77
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,4.9,77|77,54924,8|77,4.9,77|77,55338,7|77
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,6.8,69|77,70340,68|77,6.9,64|77,73517,71|77
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,8.8,N.A.,69408,N.A.,9.0,40|77,72065,68|77
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,9.7,30|77,76575,74|77,9.4,33|77,79265,76|77
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,9.6,32|77,63286,45|77,10.3,16|77,64464,46|77
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,7.0,67|77,59800,32|77,8.6,43|77,60628,34|77
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,6.5,72|77,51033,2|77,6.4,72|77,51500,3|77
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,9.6,32|77,69875,66|77,9.4,33|77,74560,72|77
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,9.8,28|77,63575,48|77,10.2,18|77,65379,49|77
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,7.5,61|77,53735,6|77,6.9,64|77,50755,2|77
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,7.6,60|77,58500,28|77,6.5,71|77,58075,22|77
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,7.9,55|77,55120,9|77,7.0,63|77,55000,6|77
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,9.8,28|77,62835,44|77,9.4,33|77,62635,40|77
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,7.0,67|77,52526,5|77,6.7,67|77,52750,4|77
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,8.8,42|77,61055,37|77,8.4,44|77,62205,38|77
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,8.2,49|77,53810,7|77,8.1,47|77,56620,11|77
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,8.7,45|77,71390,70|77,8.7,42|77,71390,65|77
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,6.5,72|77,68945,62|77,6.0,74|77,73120,70|77
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,9.5,35|77,57419,18|77,9.8,27|77,59064,26|77
B. K-8 / 0 - 400,Morris,460,Boonton Twp,10.0,23|77,70800,69|77,10.0,26|77,71413,66|77
B. K-8 / 0 - 400,Morris,2010,Harding Township,7.4,63|77,65535,54|77,7.2,61|77,67060,56|77
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,10.0,23|77,66025,57|77,9.3,36|77,66403,54|77
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,11.0,9|77,66542,59|77,10.1,23|77,60382,33|77
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,10.9,10|77,61622,41|77,11.2,9|77,61622,36|77
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,8.0,52|77,58015,25|77,7.8,56|77,58015,20|77
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,10.4,16|77,59669,31|77,10.4,14|77,59649,30|77
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,9.3,38|77,70073,67|77,8.1,47|77,69548,62|77
B. K-8 / 0 - 400,Salem,60,Alloway Twp,12.6,3|77,67398,61|77,12.0,5|77,68271,59|77
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,8.0,52|77,51939,4|77,7.9,52|77,55502,8|77
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,8.1,50|77,59870,34|77,7.9,52|77,62800,41|77
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,8.9,40|77,57781,21|77,10.2,18|77,59434,29|77
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,12.7,2|77,61862,42|77,11.7,8|77,63885,44|77
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,10.7,14|77,58719,29|77,12.3,2|77,58719,24|77
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,9.4,37|77,66794,60|77,9.6,30|77,68756,60|77
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,8.3,47|77,69846,65|77,9.3,36|77,71852,67|77
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,8.9,40|77,65290,53|77,8.3,45|77,65330,48|77
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,10.0,23|77,61271,39|77,10.1,23|77,65536,50|77
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,9.7,30|77,56010,12|77,10.8,11|77,56010,10|77
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,9.6,32|77,62435,43|77,9.6,30|77,64500,47|77
B. K-8 / 0 - 400,Union,1710,Garwood Boro,12.4,4|77,57832,22|77,11.2,9|77,56762,12|77
B. K-8 / 0 - 400,Union,5810,Winfield Twp,7.5,61|77,56593,15|77,7.9,52|77,57108,16|77
B. K-8 / 0 - 400,Warren,70,Alpha Boro,8.4,46|77,59290,30|77,9.0,40|77,60218,31|77
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,7.4,63|77,61135,38|77,7.7,58|77,63720,43|77
B. K-8 / 0 - 400,Warren,2250,Hope Twp,8.0,52|77,63310,46|77,6.8,66|77,66258,52|77
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,9.5,35|77,56980,17|77,9.3,36|77,59330,28|77
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,10.2,19|77,61430,40|77,10.2,18|77,72494,69|77
B. K-8 / 0 - 400,Warren,5780,White Twp,8.1,50|77,66440,58|77,8.2,46|77,70340,63|77
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,10.6,N.A.,69242,N.A.,10.5,N.A.,70570,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,10.1,N.A.,66405,N.A.,10.1,N.A.,67903,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,11.8,N.A.,72379,N.A.,11.7,N.A.,73901,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,11.2,N.A.,68995,N.A.,11.2,N.A.,70815,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,8.2,66|67,93649,67|67,8.0,66|67,95669,67|67
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,10.5,26|67,55505,6|67,9.3,51|67,56137,4|67
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,12.8,7|67,60925,22|67,11.2,18|67,63938,29|67
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,9.4,N.A.,89450,N.A.,8.5,64|67,90950,66|67
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,12.2,9|67,74328,59|67,12.1,7|67,71973,53|67
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,9.7,43|67,64577,36|67,9.7,40|67,65063,36|67
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,9.0,59|67,71640,54|67,9.1,56|67,70240,49|67
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,11.4,18|67,74087,58|67,11.2,18|67,76098,58|67
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,12.8,7|67,79797,62|67,12.1,7|67,81547,61|67
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,10.8,22|67,73800,57|67,10.7,25|67,75232,57|67
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,12.2,9|67,62038,28|67,11.5,13|67,62503,22|67
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,10.5,26|67,86261,65|67,10.6,26|67,85708,65|67
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,11.9,13|67,81281,63|67,12.6,4|67,72430,54|67
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,9.4,50|67,62649,32|67,8.9,60|67,64764,32|67
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,14.0,2|67,60435,19|67,13.9,1|67,66622,41|67
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,12.2,9|67,69268,48|67,11.5,13|67,70339,50|67
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,9.9,40|67,56702,10|67,9.9,36|67,56539,5|67
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,12.0,12|67,62181,29|67,12.0,9|67,58581,12|67
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,11.4,18|67,72745,56|67,11.1,22|67,81675,63|67
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,10.0,37|67,56471,9|67,9.7,40|67,56050,3|67
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,11.3,20|67,63102,34|67,11.9,11|67,64165,30|67
C. K-8 / 401 - 750,Camden,190,Barrington Boro,9.6,45|67,60809,20|67,9.9,36|67,61059,17|67
C. K-8 / 401 - 750,Camden,340,Berlin Twp,10.5,26|67,71103,50|67,11.4,15|67,68708,47|67
C. K-8 / 401 - 750,Camden,880,Clementon Boro,9.9,40|67,57061,11|67,9.7,40|67,57963,9|67
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,13.0,N.A.,64775,N.A.,13.4,2|67,64775,33|67
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,10.6,23|67,58789,16|67,11.2,18|67,69954,48|67
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,10.1,36|67,58395,13|67,10.6,26|67,58395,11|67
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,8.5,65|67,51637,1|67,9.3,51|67,53410,1|67
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,12.9,6|67,67860,45|67,12.2,6|67,66588,40|67
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,9.6,45|67,57762,12|67,9.9,36|67,56777,8|67
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,11.9,13|67,71817,55|67,10.9,23|67,78421,60|67
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,11.5,16|67,69794,49|67,11.4,15|67,71331,51|67
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,11.9,13|67,53316,3|67,12.0,9|67,53980,2|67
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,8.8,62|67,62830,33|67,9.9,36|67,63332,24|67
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,9.7,43|67,71623,53|67,8.3,65|67,71907,52|67
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,9.3,54|67,58482,15|67,9.2,54|67,62280,21|67
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,9.8,42|67,62525,31|67,9.4,49|67,65400,39|67
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,8.8,62|67,81783,64|67,8.6,62|67,83468,64|67
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,10.3,32|67,61937,26|67,10.2,32|67,63790,28|67
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,8.7,64|67,67760,44|67,8.6,62|67,68350,45|67
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,11.0,21|67,56075,8|67,10.3,29|67,56775,7|67
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,9.1,58|67,60000,18|67,9.5,47|67,61350,18|67
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,10.6,23|67,66030,42|67,10.3,29|67,68199,44|67
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,9.2,55|67,61386,25|67,9.3,51|67,61386,20|67
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,9.5,48|67,58470,14|67,9.7,40|67,59570,13|67
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,10.5,26|67,55939,7|67,10.0,35|67,56759,6|67
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,9.0,59|67,64760,37|67,9.1,56|67,60970,16|67
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,9.6,45|67,63470,35|67,9.0,58|67,64795,34|67
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,9.2,55|67,71370,51|67,9.6,46|67,74120,55|67
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,9.5,48|67,65035,39|67,9.7,40|67,65167,38|67
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,10.3,32|67,53291,2|67,10.1,34|67,57990,10|67
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,10.0,37|67,62352,30|67,10.2,32|67,66932,42|67
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,11.5,16|67,77550,61|67,11.9,11|67,81635,62|67
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,10.3,32|67,54569,4|67,10.3,29|67,63569,27|67
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,9.4,50|67,69045,47|67,9.0,58|67,68443,46|67
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,119.9,1|67,54730,5|67,11.2,18|67,60690,15|67
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,10.4,30|67,65278,40|67,9.4,49|67,64641,31|67
C. K-8 / 401 - 750,Sussex,90,Andover Reg,9.4,50|67,68845,46|67,8.8,61|67,67758,43|67
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,7.5,67|67,67128,43|67,7.7,67|67,64863,35|67
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,9.2,55|67,65619,41|67,9.2,54|67,63481,25|67
C. K-8 / 401 - 750,Sussex,1800,Green Twp,10.4,30|67,77057,60|67,9.7,40|67,76942,59|67
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,10.6,23|67,59322,17|67,11.3,17|67,60248,14|67
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,10.0,37|67,61270,23|67,10.6,26|67,61380,19|67
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,13.5,3|67,61278,24|67,12.5,5|67,63524,26|67
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,9.0,59|67,61970,27|67,9.5,47|67,65160,37|67
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,10.2,N.A.,60855,N.A.,10.9,23|67,63218,23|67
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,13.5,3|67,71610,52|67,13.3,3|67,74597,56|67
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,10.6,N.A.,69242,N.A.,10.5,N.A.,70570,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,10.1,N.A.,66405,N.A.,10.1,N.A.,67903,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,11.8,N.A.,72379,N.A.,11.7,N.A.,73901,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,11.2,N.A.,68995,N.A.,11.2,N.A.,70815,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,11.7,21|74,69322,47|74,11.5,20|74,72826,52|74
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,11.0,36|74,81930,71|74,10.8,33|74,83130,70|74
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,11.2,31|74,70285,51|74,11.4,21|74,71405,45|74
D. K-8 / 751 +,Atlantic,2680,Linwood City,11.7,21|74,71844,57|74,10.6,40|74,71007,42|74
D. K-8 / 751 +,Atlantic,3720,Northfield City,11.3,29|74,53863,4|74,11.4,21|74,78482,64|74
D. K-8 / 751 +,Atlantic,4800,Somers Point City,9.2,67|74,54309,5|74,5.6,74|74,79131,66|74
D. K-8 / 751 +,Bergen,40,Allendale Boro,12.3,14|74,80903,70|74,12.2,11|74,81327,68|74
D. K-8 / 751 +,Bergen,930,Closter Boro,12.6,8|74,88793,73|74,12.5,7|74,85935,71|74
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,11.0,36|74,90238,74|74,10.4,46|74,95635,74|74
D. K-8 / 751 +,Bergen,1470,Fairview Boro,16.0,1|74,54850,7|74,15.2,1|74,53600,4|74
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,8.2,73|74,67968,41|74,8.3,72|74,77796,61|74
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,9.6,60|74,70098,50|74,9.5,60|74,72878,53|74
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,11.1,33|74,71246,55|74,10.9,30|74,74625,55|74
D. K-8 / 751 +,Bergen,3060,Maywood Boro,12.4,10|74,58400,11|74,12.4,8|74,62750,17|74
D. K-8 / 751 +,Bergen,3330,Montvale Boro,11.0,36|74,69913,49|74,11.2,25|74,74770,56|74
D. K-8 / 751 +,Bergen,3760,Oakland Boro,10.1,53|74,71025,53|74,9.8,58|74,70657,41|74
