GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,17237,36|75,19162,45|77,20753,49|77,285,278,270
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,21156,58|75,21220,59|77,21562,57|77,124,127,124
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,20639,55|75,22484,63|77,25655,69|77,138,106,100
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,19986,51|75,20069,51|77,21198,52|77,369,365,370
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,18008,42|75,18039,34|77,21441,55|77,336,331,321
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,26694,69|75,24518,70|77,20736,48|77,75,85,95
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,19229,45|75,20241,52|77,20599,47|77,146,136,154
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,16769,30|75,18385,38|77,19510,40|77,317,289,287
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,21082,57|75,20959,55|77,20393,46|77,165,168,190
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,16672,27|75,17711,31|77,19119,38|77,158,152,175
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,16102,22|75,18391,39|77,18142,28|77,245,234,258
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,14352,13|75,18171,36|77,19532,41|77,309,257,256
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,22318,65|75,23469,66|77,29427,71|77,142,145,146
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,25122,67|75,28431,73|77,29574,72|77,194,174,169
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,16187,24|75,15874,18|77,18611,33|77,337,328,324
B. K-8 / 0 - 400,Morris,460,Boonton Twp,17459,50|75,19037,44|77,18364,30|77,430,408,424
B. K-8 / 0 - 400,Morris,2010,Harding Township,21531,62|75,24473,69|77,24564,67|77,308,279,307
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,18909,44|75,18839,41|77,20077,45|77,348,367,383
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,13267,5|75,14806,10|77,15091,8|77,314,288,317
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,14479,15|75,15169,12|77,16537,19|77,346,340,339
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,20135,52|75,21776,62|77,22141,60|77,128,124,122
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,16972,35|75,17562,29|77,14414,5|77,344,369,451
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,20235,53|75,20807,54|77,21285,53|77,146,145,149
B. K-8 / 0 - 400,Salem,60,Alloway Twp,12436,2|75,12711,2|77,13623,2|77,368,357,339
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,13493,7|75,15769,16|77,16125,16|77,124,116,126
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,16785,31|75,17620,30|77,19901,43|77,166,161,160
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,15172,18|75,15022,11|77,16775,21|77,155,162,163
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,13769,10|75,14208,8|77,15180,9|77,275,284,296
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,13978,11|75,14084,4|77,16024,14|77,322,306,295
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,15056,16|75,16224,19|77,17280,24|77,329,316,300
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,22037,64|75,21769,61|77,23374,64|77,235,245,250
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,17417,37|75,19427,49|77,21152,51|77,228,204,197
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,19762,49|75,20985,56|77,17219,23|77,245,250,315
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,18269,43|75,17850,32|77,18415,31|77,230,248,264
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,16865,32|75,18329,37|77,18947,37|77,315,307,309
B. K-8 / 0 - 400,Union,1710,Garwood Boro,13729,9|75,14153,6|77,14103,3|77,372,378,386
B. K-8 / 0 - 400,Union,5810,Winfield Twp,17420,38|75,19176,46|77,21395,54|77,135,133,135
B. K-8 / 0 - 400,Warren,70,Alpha Boro,15266,19|75,15818,17|77,18754,34|77,208,210,213
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,17566,40|75,19334,48|77,21451,56|77,252,240,245
B. K-8 / 0 - 400,Warren,2250,Hope Twp,20950,56|75,23233,65|77,22364,61|77,144,132,152
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,16022,21|75,16251,20|77,15828,13|77,276,280,294
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,16119,23|75,16971,25|77,16421,18|77,297,293,327
B. K-8 / 0 - 400,Warren,5780,White Twp,20253,54|75,19316,47|77,21672,58|77,264,272,261
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,15947,N.A.,16500,N.A.,17598,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,16393,N.A.,16944,N.A.,18142,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,15626,N.A.,16131,N.A.,17028,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,15609,N.A.,16187,N.A.,17027,N.A.,,,
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,23063,70|70,24726,67|67,26493,67|67,576,552,566
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,13439,13|70,14674,21|67,15458,20|67,540,529,565
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,12776,6|70,13602,10|67,15772,23|67,737,689,694
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,18751,59|70,20139,60|67,21292,57|67,665,656,663
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,16079,37|70,16613,34|67,18352,41|67,542,550,558
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,18540,58|70,18817,51|67,22033,60|67,684,692,687
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,21634,68|70,21456,63|67,22723,64|67,484,484,485
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,17521,52|70,19185,56|67,20274,51|67,607,596,598
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,14860,28|70,15606,27|67,16778,28|67,602,591,592
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,16284,39|70,16682,35|67,17704,36|67,516,511,518
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,14569,24|70,14640,19|67,14905,13|67,593,594,602
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,16156,38|70,16916,39|67,20602,53|67,660,650,719
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,17128,47|70,16854,37|67,17342,35|67,483,502,499
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,18794,N.R.,18689,49|67,20294,52|67,737,731,746
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,15063,N.R.,14383,15|67,13910,5|67,397,401,455
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,14701,26|70,14062,13|67,14087,8|67,574,589,610
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,13557,15|70,14480,17|67,16391,26|67,603,579,557
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,13468,14|70,13556,9|67,15147,18|67,534,518,513
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,15307,34|70,16238,30|67,18278,40|67,765,740,721
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,16403,41|70,16471,32|67,16971,31|67,705,702,721
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,17284,49|70,17515,42|67,18481,42|67,715,705,687
C. K-8 / 401 - 750,Camden,190,Barrington Boro,14678,25|70,15356,25|67,16890,30|67,621,592,581
C. K-8 / 401 - 750,Camden,340,Berlin Twp,15906,36|70,18119,43|67,14232,9|67,621,632,792
C. K-8 / 401 - 750,Camden,880,Clementon Boro,14310,21|70,13984,12|67,15533,21|67,448,485,473
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,11955,N.R.,12161,1|67,14956,14|67,414,410,435
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,13437,12|70,14665,20|67,16846,29|67,447,406,412
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,14084,18|70,14903,23|67,15785,24|67,485,486,500
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,18417,57|70,21112,62|67,18141,38|67,554,500,601
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,14475,23|70,12978,5|67,14252,10|67,541,571,540
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,13737,16|70,13838,11|67,14804,12|67,561,572,542
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,13226,8|70,12677,3|67,13912,6|67,478,502,527
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,12648,5|70,13008,6|67,13124,1|67,469,513,537
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,12805,N.R.,13494,8|67,14799,11|67,409,414,403
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,19460,63|70,21816,64|67,23014,65|67,428,404,408
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,17537,53|70,19448,57|67,20673,54|67,493,480,476
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,17629,54|70,18597,47|67,18893,46|67,564,534,541
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,19115,62|70,19084,55|67,21511,59|67,588,627,606
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,20489,65|70,21851,65|67,24504,66|67,557,532,528
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,20662,66|70,19073,54|67,20965,56|67,381,437,435
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,21545,67|70,22209,66|67,15967,25|67,471,475,749
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,11879,2|70,12802,4|67,13781,3|67,701,691,708
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,15108,32|70,16748,36|67,16442,27|67,517,472,504
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,15069,31|70,15479,26|67,17038,32|67,540,529,519
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,16911,44|70,17503,41|67,17704,36|67,572,603,618
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,17122,46|70,16859,38|67,17341,34|67,451,479,495
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,14762,27|70,14392,16|67,15340,19|67,625,649,652
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,16821,42|70,16599,33|67,17305,33|67,550,568,563
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,17496,51|70,17150,40|67,19531,50|67,525,527,512
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,20355,64|70,20725,61|67,22101,61|67,696,697,705
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,22096,69|70,19763,58|67,18776,44|67,465,572,630
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,14057,17|70,16353,31|67,18859,45|67,580,561,510
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,16852,N.R.,15942,28|67,19014,47|67,745,744,744
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,18355,56|70,18931,53|67,21398,58|67,532,538,543
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,13237,10|70,15114,24|67,15079,16|67,659,609,627
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,18819,61|70,19934,59|67,22505,62|67,524,512,515
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,14171,20|70,16209,29|67,13760,2|67,450,431,560
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,15678,35|70,18847,52|67,18240,39|67,689,624,648
C. K-8 / 401 - 750,Sussex,90,Andover Reg,19216,4|70,18796,50|67,22720,63|67,469,462,456
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,17260,48|70,18431,44|67,19072,48|67,541,504,510
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,16389,40|70,18535,46|67,20864,55|67,488,449,462
C. K-8 / 401 - 750,Sussex,1800,Green Twp,16981,45|70,18528,45|67,18719,43|67,433,400,409
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,14950,29|70,14850,22|67,15084,17|67,671,678,693
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,13328,11|70,14113,14|67,15660,22|67,723,732,733
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,14430,22|70,14517,18|67,14966,15|67,418,432,438
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,17848,55|70,18644,48|67,19427,49|67,692,652,652
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,13229,9|70,13024,7|67,13976,7|67,717,729,692
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,11584,1|70,12455,2|67,13836,4|67,761,733,766
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,15947,N.A.,16500,N.A.,17598,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,16393,N.A.,16944,N.A.,18142,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,15626,N.A.,16131,N.A.,17028,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,15609,N.A.,16187,N.A.,17027,N.A.,,,
D. K-8 / 751 +,Atlantic,10,Absecon City,11549,4|74,12878,7|74,14709,11|74,867,853,878
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,15314,35|74,16058,39|74,17032,33|74,3311,3302,3355
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,13217,14|74,13551,11|74,14691,10|74,2946,2959,2960
D. K-8 / 751 +,Atlantic,2680,Linwood City,15919,40|74,16294,41|74,17379,38|74,820,813,821
D. K-8 / 751 +,Atlantic,3720,Northfield City,14390,22|74,14570,20|74,15269,14|74,904,950,941
D. K-8 / 751 +,Atlantic,4800,Somers Point City,16357,45|74,17058,47|74,17979,42|74,921,884,880
D. K-8 / 751 +,Bergen,40,Allendale Boro,15887,39|74,16471,44|74,18464,48|74,909,878,887
D. K-8 / 751 +,Bergen,930,Closter Boro,15235,33|74,15078,27|74,15974,21|74,1166,1201,1211
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,16660,49|74,18269,59|74,17239,36|74,819,799,904
D. K-8 / 751 +,Bergen,1470,Fairview Boro,10196,1|74,10063,1|74,8786,1|74,1428,1515,2078
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,24277,74|74,23708,74|74,26546,74|74,1129,1139,1104
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,17549,61|74,18565,64|74,19552,61|74,1149,1135,1140
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,14564,26|74,15511,31|74,15719,18|74,904,875,913
D. K-8 / 751 +,Bergen,3060,Maywood Boro,13230,15|74,13781,12|74,14164,7|74,977,996,1000
D. K-8 / 751 +,Bergen,3330,Montvale Boro,14631,27|74,15561,32|74,17278,37|74,1000,969,945
D. K-8 / 751 +,Bergen,3760,Oakland Boro,19087,69|74,20082,70|74,20819,69|74,1377,1337,1380
D. K-8 / 751 +,Bergen,4430,River Vale Twp,16621,48|74,18094,55|74,19255,57|74,1143,1114,1116
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,17768,63|74,18559,63|74,20208,65|74,1165,1127,1151
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,17368,58|74,18406,61|74,20003,62|74,1968,1903,1875
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,14138,20|74,14100,14|74,15905,20|74,872,918,900
D. K-8 / 751 +,Burlington,1420,Evesham Twp,15287,34|74,15699,33|74,16375,24|74,4425,4418,4388
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,15807,38|74,15844,35|74,18610,51|74,1252,1222,1165
D. K-8 / 751 +,Burlington,3080,Medford Twp,15930,41|74,16808,45|74,17828,41|74,2707,2662,2655
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,14692,29|74,15409,29|74,17141,35|74,1035,1064,1101
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,14398,23|74,14659,23|74,15274,15|74,4248,4227,4278
D. K-8 / 751 +,Burlington,5720,Westampton,12039,7|74,11711,2|74,13177,3|74,971,1017,1022
D. K-8 / 751 +,Camden,260,Bellmawr Boro,11787,5|74,12575,5|74,14165,8|74,1227,1212,1241
D. K-8 / 751 +,Camden,330,Berlin Boro,12391,8|74,12720,6|74,13852,5|74,823,825,789
D. K-8 / 751 +,Camden,1780,Gloucester Twp,13449,16|74,13825,13|74,14898,13|74,6324,6246,6215
