GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,14682,61|82,15498,63|79,17112,71|79,1298,1249,1221,
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,15335,73|82,15875,68|79,16536,61|79,769,765,811,
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,16529,79|82,15659,65|79,17105,70|79,1940,2105,2064,
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,13321,35|82,13514,30|79,13511,19|79,870,869,875,
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,13513,40|82,13904,35|79,14340,31|79,4586,4556,4556,
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,12897,28|82,13080,23|79,14667,34|79,1476,1479,1431,
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,13335,36|82,13906,36|79,15763,47|79,2802,2733,2683,
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,14817,67|82,15557,64|79,16673,64|79,1006,977,1024,
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,13184,32|82,13387,27|79,13982,28|79,4175,4229,4241,
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,13648,41|82,14248,39|79,15827,50|79,834,799,783,
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,10920,7|82,11086,6|79,12448,13|79,991,977,969,
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,11403,10|82,11008,5|79,11197,4|79,1139,1170,1220,
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,10800,6|82,11153,7|79,11842,7|79,868,862,862,
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,11955,14|82,12441,18|79,13426,18|79,6750,6534,6390,
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,11858,13|82,11792,11|79,13701,22|79,842,856,850,
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,12612,22|82,13487,29|79,13526,20|79,847,859,878,
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,13658,42|82,13765,34|79,15576,43|79,3010,3006,2990,
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,13446,39|82,13745,33|79,15067,37|79,1369,1408,1373,
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,13119,31|82,12680,20|79,13582,21|79,906,913,950,
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,13927,49|82,14303,41|79,16197,54|79,839,833,830,
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,9730,1|82,10697,3|79,11682,5|79,1007,983,991,
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,14738,64|82,15335,59|79,17525,74|79,1543,1450,1394,
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,13712,46|82,14800,52|79,15806,49|79,3403,3325,3185,
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,14360,55|82,14705,51|79,16280,55|79,1778,1755,1651,
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,18940,81|82,20016,78|79,22345,78|79,1004,959,923,
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,14680,60|82,14848,53|79,16362,57|79,1067,1060,1051,
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,12141,16|82,12164,15|79,13778,24|79,1016,1016,1015,
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,10725,5|82,10754,4|79,11846,9|79,1568,1633,1643,
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,14714,62|82,15723,67|79,16978,68|79,4050,3921,3855,
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,14025,51|82,15118,56|79,16005,51|79,6298,6148,6144,
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,12637,23|82,13284,26|79,14062,29|79,866,849,855,
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,12653,24|82,12834,21|79,14188,30|79,5057,5094,5022,
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,13225,34|82,13702,32|79,14865,36|79,5264,5149,4946,
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,14975,71|82,16755,75|79,16917,66|79,1282,1191,1225,
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,12770,25|82,12301,16|79,12979,15|79,1171,1211,1316,
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,12960,30|82,13543,31|79,13241,17|79,979,972,1031,
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,13444,38|82,14920,54|79,15547,40|79,1520,1496,1553,
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,14467,57|82,15317,58|79,16722,65|79,1199,1158,1128,
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,13703,45|82,14613,50|79,15511,39|79,1725,1680,1673,
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,15567,75|82,16533,73|79,16935,67|79,1021,996,1022,
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,14588,58|82,15370,60|79,15570,42|79,1003,990,1029,
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,14448,56|82,15275,57|79,16454,59|79,1483,1464,1436,
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,12271,17|82,11895,13|79,12429,12|79,942,954,978,
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,15246,72|82,16075,71|79,17232,72|79,851,832,825,
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,16437,78|82,16746,74|79,18726,76|79,2407,2363,2288,
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,14652,59|82,15471,62|79,16580,63|79,2338,2273,2210,
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,13406,37|82,14226,38|79,16159,53|79,787,789,774,
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,11681,12|82,12417,17|79,12647,14|79,1018,1029,1050,
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,13938,50|82,14313,42|79,14861,35|79,906,898,927,
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,11486,11|82,11340,9|79,11955,10|79,871,876,882,
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,14807,66|82,15447,61|79,16383,58|79,1226,1232,1177,
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,12351,19|82,12914,22|79,13920,27|79,1057,1065,1073,
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,14949,70|82,14476,46|79,14440,32|79,916,958,1022,
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,12310,18|82,13091,24|79,13766,23|79,1122,1090,1089,
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,14714,62|82,15934,70|79,17470,73|79,1626,1557,1514,
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,13191,33|82,14487,47|79,15314,38|79,925,900,925,
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,17656,80|82,18954,77|79,20387,77|79,1931,1834,1783,
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,14215,53|82,14116,37|79,16156,52|79,885,907,830,
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,15376,74|82,16253,72|79,18712,75|79,1227,1155,1110,
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,9952,3|82,10187,1|79,10787,2|79,851,812,800,
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,12376,20|82,12621,19|79,10946,3|79,855,829,918,
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,14502,,14604,,15144,,,,,
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,13922,,14135,,14828,,,,,
E. K-12 / 0 - 1800,,,5. State average - All operating types,14546,,14736,,15296,,,,,
E. K-12 / 0 - 1800,,,6. State median - All operating types,14149,,14490,,14922,,,,,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,12491,9|49,13227,15|49,14163,18|49,1106,1090,1096,
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,13684,23|49,13669,21|49,14191,21|49,1715,1777,1782,
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,13038,17|49,13858,24|49,14296,23|49,1192,1192,1199,
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,16628,39|49,16944,40|49,17069,38|49,996,987,1058,
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,11627,3|49,11551,2|49,12717,7|49,1737,1733,1783,
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,12319,7|49,12843,12|49,12973,10|49,1616,1619,1702,
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,16992,42|49,18849,47|49,19655,47|49,1294,1266,1265,
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,17744,46|49,18443,46|49,19305,46|49,1767,1754,1732,
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,14491,32|49,14759,29|49,15676,33|49,1649,1683,1656,
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,14771,33|49,15202,35|49,16188,35|49,1596,1577,1583,
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,11541,2|49,10741,1|49,11911,2|49,1153,1292,1287,
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,12368,8|49,12420,7|49,12680,6|49,1134,1182,1225,
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,16886,41|49,17420,42|49,18646,44|49,1701,1686,1739,1
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,13216,18|49,12518,9|49,12894,9|49,1557,1639,1649,
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,12598,11|49,13156,14|49,15562,31|49,956,944,864,
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,12205,6|49,12630,10|49,13258,12|49,1471,1393,1457,
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,14013,26|49,13150,13|49,13475,13|49,1410,1548,1559,
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,13745,24|49,13477,18|49,14092,16|49,1267,1289,1289,
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,12877,16|49,12430,8|49,13032,11|49,376,385,422,
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,17415,44|49,17625,44|49,18326,41|49,846,859,909,
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,13229,19|49,13558,20|49,14626,24|49,1656,1652,1646,
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,11683,4|49,11904,4|49,11908,1|49,1392,1431,1442,
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,14848,34|49,14773,30|49,16923,37|49,1164,1163,1150,
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,14198,29|49,14992,34|49,15307,29|49,1447,1406,1430,
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,13557,22|49,13813,23|49,14147,17|49,1508,1524,1582,
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,13519,21|49,13274,16|49,13925,15|49,1301,1328,1343,
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,,N.A.,16549,39|49,18369,42|49,,944,939,
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,11227,1|49,11561,3|49,12147,3|49,1151,1159,1145,
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,13962,25|49,14920,32|49,15068,28|49,1595,1581,1658,
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,12502,10|49,12229,5|49,12590,4|49,1103,1077,1085,
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,12674,12|49,12823,11|49,12621,5|49,1783,1762,1875,
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,22406,49|49,21306,49|49,23688,49|49,1414,1499,1402,1
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,14374,30|49,14806,31|49,14694,25|49,1082,1073,1123,
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,12813,14|49,13739,22|49,14174,19|49,1635,1599,1550,
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,16789,40|49,17083,41|49,17641,40|49,1293,1308,1318,
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,15728,37|49,15846,37|49,17130,39|49,1124,1145,1141,
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,19358,48|49,19921,48|49,20834,48|49,1585,1556,1524,
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,18879,47|49,14484,28|49,14870,27|49,1517,1488,1486,
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,15376,36|49,15459,36|49,15777,34|49,825,846,861,
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,15729,38|49,15923,38|49,16473,36|49,1688,1702,1706,
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,14434,31|49,14410,27|49,14859,26|49,1730,1695,1714,
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,13447,20|49,14031,26|49,14214,22|49,1743,1668,1682,
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,17142,43|49,17560,43|49,18568,43|49,1190,1159,1141,1
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,12871,15|49,13356,17|49,13767,14|49,1607,1591,1521,
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,12723,13|49,12265,6|49,12842,8|49,1363,1426,1413,
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,17543,45|49,18006,45|49,19261,45|49,1751,1672,1663,
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,14852,35|49,14989,33|49,15667,32|49,1531,1557,1583,
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,14049,28|49,13514,19|49,14190,20|49,1443,1414,1461,
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,14035,27|49,13946,25|49,15440,30|49,737,772,760,
F. K-12 / 1801 - 3500,,,1. State average - Operating Type K-12,14502,,14604,,15144,,,,,
F. K-12 / 1801 - 3500,,,2. State median - Operating Type K-12,13922,,14135,,14828,,,,,
F. K-12 / 1801 - 3500,,,5. State average - All operating types,14546,,14736,,15296,,,,,
F. K-12 / 1801 - 3500,,,6. State median - All operating types,14149,,14490,,14922,,,,,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,13756,37|69,15578,56|69,15444,47|69,2013,1946,1928,
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,11921,8|69,11987,8|69,13229,17|69,2910,2957,2917,
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,13748,35|69,13686,30|69,14200,29|69,2613,2579,2619,
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,9902,1|69,10480,1|69,10599,2|69,2527,2531,2613,
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,16310,64|69,16773,65|69,17222,62|69,3054,3090,3177,
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,15641,62|69,15793,59|69,16701,57|69,2394,2409,2413,
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,12218,11|69,12855,14|69,13551,21|69,1884,1870,1868,
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,15406,59|69,14313,41|69,16044,54|69,1687,1825,1835,
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,11403,5|69,11600,6|69,11922,6|69,3310,3227,3269,
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,13610,34|69,13500,25|69,13980,25|69,2312,2390,2397,
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,15585,60|69,16198,63|69,17509,63|69,3177,3067,3004,
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,13766,38|69,14797,48|69,14616,37|69,2013,1979,2066,
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,15269,57|69,15914,61|69,17723,64|69,2942,2878,2837,
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,13152,23|69,13673,28|69,13090,14|69,2343,2337,2573,
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,13268,25|69,13711,31|69,14176,28|69,2491,2500,2514,
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,14912,55|69,15058,50|69,17010,61|69,2688,2736,2705,
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,12524,13|69,14208,38|69,12692,11|69,2511,2217,2632,
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,14308,43|69,14389,42|69,15511,48|69,2363,2413,2411,
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,11952,9|69,12225,11|69,12579,9|69,2956,2979,2980,
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,12893,21|69,13070,19|69,13332,19|69,2181,2233,2313,
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,14735,52|69,15284,54|69,16064,55|69,1867,1873,1898,
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,16967,66|69,16925,66|69,18761,67|69,2085,2110,2088,1
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,12971,22|69,13355,22|69,13966,24|69,2063,2101,2117,
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,11730,7|69,11828,7|69,12392,7|69,2573,2609,2636,
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,12737,18|69,12393,12|69,12526,8|69,2456,2639,2739,
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,14768,53|69,14726,47|69,14598,36|69,1900,1939,2028,
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,13439,28|69,13067,18|69,13200,16|69,2514,2469,2570,
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,16009,63|69,15717,58|69,17724,65|69,2092,2145,2139,
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,13484,32|69,13725,32|69,14290,31|69,2636,2644,2651,
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,13177,24|69,13750,33|69,14583,35|69,1932,1908,1924,
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,12527,14|69,12938,15|69,13131,15|69,2185,2172,2202,
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,13901,39|69,14007,35|69,14883,41|69,2202,2165,2107,
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,12272,12|69,12473,13|69,12676,10|69,2981,3016,3107,
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,15265,56|69,16335,64|69,15840,53|69,2024,2065,2213,1
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,21142,67|69,21505,68|69,23250,68|69,1938,1872,1942,1
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,14329,44|69,14227,40|69,14539,34|69,2179,2181,2216,
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,10993,4|69,11142,4|69,11307,3|69,2911,2937,3042,
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,13378,26|69,13271,21|69,13694,22|69,2104,2150,2168,
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,12868,20|69,13658,27|69,14735,39|69,2109,2079,2081,
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,10218,2|69,10661,3|69,10571,1|69,2315,2274,2411,
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,26645,68|69,30977,69|69,28893,69|69,1974,1949,1969,1
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,14186,42|69,14217,39|69,15215,46|69,3006,3033,3063,
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,15602,61|69,15846,60|69,16719,58|69,3091,3027,3030,
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,13397,27|69,13683,29|69,13982,26|69,2336,2331,2343,
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,10545,3|69,10602,2|69,11352,4|69,3083,3169,3117,
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,14547,45|69,14878,49|69,15579,50|69,3280,3203,3214,
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,14723,51|69,15642,57|69,15665,51|69,2060,2010,2028,
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,13478,31|69,14629,46|69,15153,45|69,2509,2528,2532,
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,13465,30|69,13790,34|69,15082,43|69,2259,2234,2223,
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,12689,17|69,13037,17|69,14110,27|69,3174,3180,3186,
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,14039,40|69,14557,45|69,15095,44|69,3027,2974,2916,
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,11456,6|69,12062,10|69,12988,12|69,2878,2785,2772,
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,14549,46|69,14010,36|69,14418,32|69,2341,2317,2352,
F. K-12 / 1801 - 3500,PASSAIC,5650,WEST MILFORD TWP,15751,N.A.,16119,N.A.,16876,59|69,3653,3600,3545,
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,12839,19|69,13026,16|69,13460,20|69,2341,2287,2316,
F. K-12 / 1801 - 3500,SOMERSET,490,BOUND BROOK BORO,12170,N.A.,11511,N.A.,11435,5|69,1682,1802,1910,
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,14174,41|69,14443,43|69,14865,40|69,3263,3287,3331,
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,14845,54|69,15079,51|69,15567,49|69,2018,2038,2051,
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,13459,29|69,13619,26|69,14720,38|69,2398,2386,2477,
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,14572,47|69,15334,55|69,16194,56|69,3475,3306,3263,
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,16726,65|69,17591,67|69,18229,66|69,3488,3316,3227,
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,14665,50|69,15147,53|69,15709,52|69,2696,2666,2643,
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,11989,10|69,12057,9|69,13023,13|69,2334,2336,2321,
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,13752,36|69,14162,37|69,14489,33|69,3031,3084,3129,
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,12669,16|69,13358,23|69,13234,18|69,2335,2342,2374,
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,15335,58|69,15128,52|69,16911,60|69,2677,2757,2752,
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,14579,48|69,14492,44|69,15032,42|69,1851,1982,1978,
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,12657,15|69,13447,24|69,13878,23|69,2311,2293,2315,
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,13508,33|69,13256,20|69,14251,30|69,1853,1899,1938,
G. K-12 / 3501 +,,,1. State average - Operating Type K-12,14502,,14604,,15144,,,,,
G. K-12 / 3501 +,,,2. State median - Operating Type K-12,13922,,14135,,14828,,,,,
G. K-12 / 3501 +,,,5. State average - All operating types,14546,,14736,,15296,,,,,
G. K-12 / 3501 +,,,6. State median - All operating types,14149,,14490,,14922,,,,,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,19972,102|103,19422,102|103,18857,97|103,6920,7106,7038,
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,12803,24|103,12986,23|103,14283,38|103,7508,7489,7488,
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,10370,1|103,10465,1|103,11149,1|103,3623,3585,3627,
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,18015,95|103,17552,95|103,20904,103|103,3736,3882,3385,1
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,14652,49|103,15584,79|103,16013,69|103,3432,3405,3498,
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,15440,80|103,15444,74|103,16367,79|103,4677,4717,4691,
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,13677,41|103,14069,46|103,14265,37|103,3749,3728,3790,
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,15713,81|103,15793,83|103,15121,52|103,4907,4986,5444,1
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,14983,72|103,15011,64|103,16432,80|103,5464,5612,5482,
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,16216,86|103,16537,91|103,18091,95|103,3940,3934,3879,
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,13843,46|103,14249,51|103,14534,44|103,5717,5650,5724,
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,18760,98|103,20472,103|103,20071,102|103,3745,3604,3668,
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,14742,65|103,15187,69|103,16610,82|103,3592,3610,3567,
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,12604,20|103,12805,19|103,13554,21|103,4043,3994,3931,
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,13935,48|103,14583,56|103,15835,63|103,4021,3927,3813,
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,18016,96|103,17823,97|103,19240,98|103,5039,5081,5141,1
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,13613,35|103,14412,53|103,14121,34|103,3902,3740,3931,
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,21073,103|103,19156,101|103,19655,101|103,11687,11253,9877,1
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,12928,27|103,13204,26|103,14008,30|103,11270,11244,11285,
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,13158,33|103,13549,37|103,15878,66|103,5115,5054,4996,
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,14974,71|103,14753,59|103,15838,64|103,4862,4839,4973,
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,14556,59|103,14573,55|103,15961,67|103,5481,5645,5638,1
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,15153,74|103,15033,65|103,15285,56|103,5782,5779,5760,1
