GROUP,CONAME,DIST,DISTNAME,PP111,RK111,PCT111,SBA11,PP211,RK211,PCT211,SBB11,PP311,RK311,PCT311,SBC11
A. K-6,,,1. State average - Operating Type K-6,699,,,,719,,,,770,,,
A. K-6,,,2. State median - Operating Type K-6,682,,,,723,,,,774,,,
A. K-6,,,5. State average - All operating types,872,,,,880,,,,915,,,
A. K-6,,,6. State median - All operating types,783,,,,795,,,,835,,,
A. K-6,BERGEN,1270,EDGEWATER BORO,638,15|56,0.061,0.472,709,25|56,0.067,0.495,717,21|56,0.064,0.505
A. K-6,BERGEN,3870,ORADELL BORO,686,29|56,0.056,0.568,752,32|56,0.058,0.566,851,35|56,0.062,0.604
A. K-6,BERGEN,4410,RIVER EDGE BORO,647,25|56,0.052,0.608,622,21|56,0.050,0.600,669,18|56,0.050,0.570
A. K-6,BERGEN,4620,SADDLE RIVER BORO,1102,55|56,0.049,0.516,1334,55|56,0.056,0.606,1322,54|56,0.053,0.526
A. K-6,BURLINGTON,200,BASS RIVER TWP,1015,50|56,0.051,0.482,1059,51|56,0.054,0.520,880,37|56,0.051,0.440
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,872,43|56,0.081,0.585,831,39|56,0.075,0.584,833,34|56,0.076,0.619
A. K-6,BURLINGTON,2960,MANSFIELD TWP,819,39|56,0.061,0.620,932,45|56,0.069,0.566,1076,48|56,0.075,0.595
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,933,47|56,0.059,0.511,913,44|56,0.059,0.513,806,30|56,0.049,0.416
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,1042,51|56,0.059,0.584,810,36|56,0.044,0.425,870,36|56,0.047,0.535
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,128,2|56,0.011,0.102,116,2|56,0.010,0.095,61,1|56,0.005,0.047
A. K-6,CAMDEN,5560,WATERFORD TWP,234,3|56,0.017,0.162,242,3|56,0.017,0.154,283,4|56,0.017,0.118
A. K-6,CAPE MAY,710,CAPE MAY CITY,1100,54|56,0.056,0.452,1002,47|56,0.058,0.480,1021,46|56,0.059,0.479
A. K-6,CAPE MAY,2840,LOWER TWP,1077,53|56,0.081,0.609,1127,53|56,0.083,0.613,1103,51|56,0.079,0.634
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,553,20|56,0.038,0.352,597,18|56,0.043,0.447,471,9|56,0.033,0.314
A. K-6,ESSEX,1400,ESSEX FELLS BORO,1043,52|56,0.055,0.546,1244,54|56,0.064,0.591,1234,53|56,0.060,0.511
A. K-6,ESSEX,1465,FAIRFIELD TWP,677,28|56,0.045,0.488,730,30|56,0.046,0.532,906,39|56,0.054,0.576
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,926,46|56,0.061,0.543,950,46|56,0.060,0.505,1014,45|56,0.060,0.486
A. K-6,ESSEX,4530,ROSELAND BORO,727,32|56,0.044,0.475,726,29|56,0.046,0.471,922,40|56,0.056,0.503
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,543,19|56,0.055,0.509,546,13|56,0.052,0.486,542,12|56,0.048,0.447
A. K-6,GLOUCESTER,1330,ELK TWP,480,14|56,0.036,0.359,623,22|56,0.046,0.538,690,19|56,0.048,0.437
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,812,38|56,0.070,0.564,858,41|56,0.073,0.595,942,41|56,0.071,0.524
A. K-6,GLOUCESTER,2070,HARRISON TWP,592,22|56,0.056,0.470,576,14|56,0.054,0.465,620,14|56,0.054,0.471
A. K-6,GLOUCESTER,2990,MANTUA TWP,825,41|56,0.062,0.555,842,40|56,0.059,0.494,815,31|56,0.061,0.555
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,629,24|56,0.047,0.469,660,24|56,0.049,0.518,721,22|56,0.048,0.459
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,25,1|56,0.003,0.020,17,1|56,0.002,0.014,76,2|56,0.007,0.049
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,417,10|56,0.039,0.316,421,8|56,0.036,0.336,440,6|56,0.036,0.330
A. K-6,GLOUCESTER,5590,WENONAH BORO,667,27|56,0.051,0.594,779,33|56,0.053,0.576,761,26|56,0.051,0.589
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,391,6|56,0.031,0.442,418,7|56,0.031,0.454,421,5|56,0.030,0.414
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,404,7|56,0.029,0.385,437,9|56,0.031,0.457,440,6|56,0.028,0.355
A. K-6,HUNTERDON,2590,LEBANON BORO,1000,49|56,0.045,0.485,1103,52|56,0.050,0.539,1088,49|56,0.056,0.515
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,459,13|56,0.033,0.423,596,17|56,0.041,0.491,640,15|56,0.042,0.453
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,748,35|56,0.038,0.370,790,35|56,0.041,0.406,973,42|56,0.047,0.374
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,257,4|56,0.016,0.126,267,4|56,0.015,0.155,,N.R.,0.000,0.000
A. K-6,MORRIS,3240,MINE HILL TWP,416,9|56,0.036,0.365,319,5|56,0.024,0.229,261,3|56,0.021,0.193
A. K-6,OCEAN,230,BEACH HAVEN BORO,943,48|56,0.047,0.337,1035,48|56,0.039,0.207,1051,47|56,0.040,0.217
A. K-6,OCEAN,320,BERKELEY TWP,800,37|56,0.064,0.430,820,38|56,0.065,0.506,900,38|56,0.065,0.462
A. K-6,OCEAN,1150,EAGLESWOOD TWP,494,16|56,0.033,0.385,495,12|56,0.031,0.373,526,11|56,0.033,0.396
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,297,5|56,0.017,0.113,815,37|56,0.046,0.247,755,25|56,0.047,0.287
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,625,23|56,0.044,0.565,635,23|56,0.042,0.557,737,24|56,0.047,0.567
A. K-6,OCEAN,2760,LONG BEACH ISLAND,1460,56|56,0.061,0.382,1539,56|56,0.064,0.395,1427,55|56,0.059,0.417
A. K-6,OCEAN,3800,OCEAN GATE BORO,457,12|56,0.027,0.323,607,19|56,0.038,0.398,656,16|56,0.039,0.393
A. K-6,OCEAN,3820,OCEAN TWP,788,36|56,0.048,0.413,1054,50|56,0.064,0.528,1109,52|56,0.060,0.498
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,918,45|56,0.043,0.149,715,26|56,0.045,0.487,778,29|56,0.046,0.544
A. K-6,OCEAN,5020,STAFFORD TWP,841,42|56,0.063,0.528,786,34|56,0.058,0.462,988,43|56,0.065,0.524
A. K-6,OCEAN,5220,TUCKERTON BORO,724,31|56,0.059,0.461,715,26|56,0.057,0.441,770,27|56,0.057,0.433
A. K-6,SUSSEX,1630,FREDON TWP,874,44|56,0.057,0.521,1041,49|56,0.062,0.455,1098,50|56,0.063,0.441
A. K-6,SUSSEX,1980,HAMPTON TWP,739,34|56,0.045,0.432,884,42|56,0.053,0.521,830,33|56,0.048,0.419
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,529,18|56,0.032,0.332,584,15|56,0.031,0.320,572,13|56,0.031,0.352
A. K-6,SUSSEX,5040,STILLWATER TWP,733,33|56,0.049,0.451,720,28|56,0.048,0.470,820,32|56,0.049,0.430
A. K-6,WARREN,400,BLAIRSTOWN TWP,414,8|56,0.030,0.266,388,6|56,0.029,0.286,442,8|56,0.030,0.320
A. K-6,WARREN,1620,FRANKLIN TWP,823,40|56,0.048,0.469,901,43|56,0.049,0.529,988,43|56,0.051,0.554
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,501,17|56,0.034,0.237,491,11|56,0.033,0.290,714,20|56,0.049,0.360
A. K-6,WARREN,2470,KNOWLTON TWP,659,26|56,0.044,0.432,746,31|56,0.044,0.460,774,28|56,0.043,0.399
