GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,108,260,134
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,28,20,0
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,177,14,56
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,0,0,0
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,198,89,97
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,7,85,0
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,113,29,61
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,0,56,0
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,30,21,0
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,0,0,92
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,74,127,0
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,9,0,0
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,165,120,0
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,36,30,0
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,261,22,0
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,0,36,20
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,4,5,0
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,0,0,0
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,33,35,37
D. K-8 / 751 +,,,1. State average - Operating Type K-8,105,78,79
D. K-8 / 751 +,,,2. State median - Operating Type K-8,73,62,66
D. K-8 / 751 +,,,5. State average - All operating types,94,84,72
D. K-8 / 751 +,,,6. State median - All operating types,70,72,64
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,9,0,0
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,46,10,2
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,35,8,50
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,20,113,9
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,26,10,8
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,24,77,36
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,120,674,946
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,30,101,113
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,22,71,0
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,44,232,280
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,0,0,0
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,102,102,89
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,93,64,0
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,0,0,21
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,0,0,0
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,7,85,93
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,49,28,9
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,339,53,5
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,59,56,35
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,166,21,0
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,158,33,59
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,146,127,0
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,37,25,6
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,50,93,60
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,125,85,142
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,297,274,72
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,75,58,61
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,0,0,53
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,302,0,0
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,67,76,23
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,240,107,79
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,3,29,2
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,360,87,0
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,17,24,0
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,121,13,106
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,66,62,12
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,5,72,6
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,112,30,8
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,189,47,59
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,125,32,0
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,85,120,3
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,137,152,124
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,129,188,116
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,160,26,0
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,6,0,0
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,6,54,0
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,32,8,3
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,502,25,100
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,62,86,30
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,73,77,36
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,22,35,15
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,11,23,0
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,193,118,0
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,52,72,7
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,45,46,19
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,80,26,5
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,14,21,0
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,76,55,8
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,68,123,0
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,56,138,151
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,0,0,0
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,55,240,66
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,288,273,670
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,17,25,1
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,44,28,32
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,131,53,182
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,6,0,0
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,0,0,0
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,60,43,16
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,20,52,14
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,16,11,15
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,78,46,6
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,221,219,189
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,125,63,108
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,162,226,33
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,317,83,70
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,235,212,68
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,0,0,0
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,31,0,0
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,84,69,61
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,57,49,39
E. K-12 / 0 - 1800,,,5. State average - All operating types,94,84,72
E. K-12 / 0 - 1800,,,6. State median - All operating types,70,72,64
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,332,80,0
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,49,32,1
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,0,0,0
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,171,85,0
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,35,5,6
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,24,23,17
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,37,104,0
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,353,183,29
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,50,16,9
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,33,51,0
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,2,79,22
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,58,36,0
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,138,25,86
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,14,35,0
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,16,89,24
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,36,22,45
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,57,8,0
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,0,102,20
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,0,0,0
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,18,13,165
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,95,8,21
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,34,47,13
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,176,70,176
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,19,30,18
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,118,140,84
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,22,25,74
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,,48,0
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,19,0,0
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,15,55,44
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,137,48,32
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,45,89,105
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,721,457,103
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,99,0,36
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,45,50,12
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,22,110,23
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,39,35,24
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,34,69,0
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,83,91,92
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,0,43,0
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,219,154,29
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,5,180,88
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,98,46,11
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,21,17,31
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,0,0,0
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,0,0,0
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,236,271,0
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,43,21,9
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,27,0,6
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,233,269,143
F. K-12 / 1801 - 3500,,,1. State average - Operating Type K-12,84,69,61
F. K-12 / 1801 - 3500,,,2. State median - Operating Type K-12,57,49,39
F. K-12 / 1801 - 3500,,,5. State average - All operating types,94,84,72
F. K-12 / 1801 - 3500,,,6. State median - All operating types,70,72,64
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,57,74,9
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,65,18,37
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,0,11,4
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,6,109,0
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,14,72,8
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,57,24,0
