GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,14.2,23|75,13,27|75
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,10.8,41|75,10.8,39|75
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,18.7,7|75,19.2,7|75
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,10.2,47|75,6.7,65|75
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,9.7,54|75,10.5,42|75
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,13.2,27|75,12.3,29|75
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,5.9,70|75,9.5,54|75
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,6.3,67|75,6.5,67|75
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,10.2,47|75,10.1,49|75
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,6.6,64|75,7.5,60|75
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,10.4,45|75,10.9,38|75
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,12.4,30|75,13.2,26|75
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,14.6,22|75,14.8,18|75
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,8.5,58|75,8.9,57|75
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,10.3,46|75,15.4,17|75
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,25.4,3|75,29.6,3|75
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,15.2,17|75,17.4,11|75
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,9.4,55|75,9.6,53|75
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,6.3,67|75,10.4,44|75
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,11.2,34|75,11.7,33|75
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,10.6,42|75,12.2,30|75
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,13.7,26|75,10.8,39|75
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,9.9,52|75,10.1,49|75
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,11.1,36|75,13.8,24|75
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,14.8,19|75,14.6,21|75
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,20.4,5|75,37.5,2|75
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,15.1,18|75,7.8,58|75
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,8.6,57|75,9.4,55|75
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,10.6,42|75,11.1,34|75
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,36.5,1|75,38,1|75
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,16.6,12|75,16.4,14|75
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,10.1,49|75,14.8,18|75
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,11.1,36|75,10.4,44|75
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,11,39|75,17,12|75
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,10,51|75,10.4,44|75
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,16.5,13|75,14.3,22|75
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,11.7,31|75,11.1,34|75
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,11.2,34|75,14.8,18|75
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,14.8,19|75,27.4,4|75
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,9.4,55|75,9.3,56|75
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,11.7,31|75,12,31|75
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,11,39|75,10.5,42|75
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,20.6,4|75,20.9,6|75
C. K-8 / 401 - 750,,,K-8 Average,15.6,,15.3,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,15.8,23|65,12.9,44|65
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,14,35|65,14,35|65
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,14,N.A.,17.4,14|65
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,9.9,63|65,11.9,55|65
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,15.1,30|65,15.5,28|65
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,13,44|65,12.2,53|65
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,15.7,26|65,15.8,23|65
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,11.4,56|65,11.4,58|65
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,19,7|65,14.2,34|65
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,15.6,28|65,12.3,51|65
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,16.3,20|65,15.6,26|65
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,14.2,34|65,16.1,21|65
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,15.3,29|65,13.9,36|65
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,15.8,23|65,16.6,18|65
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,16.2,21|65,16.7,17|65
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,12.3,49|65,12.1,54|65
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,12.7,45|65,15.3,29|65
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,12.4,N.A.,12.5,48|65
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,13.5,39|65,13,42|65
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,12.2,50|65,12.8,45|65
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,17.9,11|65,18.9,7|65
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,13.2,41|65,13.7,37|65
C. K-8 / 401 - 750,CAMDEN,3110,MERCHANTVILLE BORO,25.5,N.A.,27.2,1|65
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,10.9,59|65,13,42|65
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,17.4,14|65,17.3,15|65
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,22,4|65,18.3,10|65
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,16.4,19|65,18.9,7|65
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,14.7,31|65,17.9,12|65
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,9.3,65|65,10.4,62|65
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,11.3,57|65,15.1,31|65
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,10.8,60|65,10.8,61|65
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,17.9,11|65,15.6,26|65
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,12.1,51|65,12.6,47|65
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,9.7,N.A.,13.7,37|65
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,18,10|65,17.9,12|65
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,15.7,26|65,12.4,50|65
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,18.5,8|65,18,11|65
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,17.1,16|65,19.6,6|65
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,10.3,61|65,10,65|65
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,13.2,41|65,12.5,48|65
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,11.8,54|65,11.3,59|65
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,12.1,51|65,12.3,51|65
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,18.2,9|65,18.7,9|65
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,21.6,5|65,20.7,5|65
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,10,62|65,10.9,60|65
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,12.7,45|65,13.5,39|65
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,22.5,3|65,22,4|65
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,14.5,33|65,14.4,33|65
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,11,58|65,10.3,63|65
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,16.7,18|65,16.2,20|65
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,16.2,21|65,11.6,56|65
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,17.1,16|65,13.3,41|65
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,11.7,55|65,11.5,57|65
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,13.6,37|65,15.7,24|65
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,13.6,37|65,14.5,32|65
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,12.5,47|65,12.7,46|65
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,17.4,14|65,22.1,3|65
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,12,53|65,10.1,64|65
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,17.7,13|65,16.6,18|65
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,13.1,43|65,13.5,39|65
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,14.7,31|65,15.3,29|65
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,23.1,2|65,23.8,2|65
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,13.5,39|65,16.1,21|65
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,20.2,6|65,15.7,24|65
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,15.8,N.A.,16.8,16|65
D. K-8 / 751 +,,,K-8 Average,15.6,,15.3,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,18.6,23|79,18.3,20|79
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,19.4,15|79,18.5,19|79
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,22.1,6|79,20.3,8|79
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,15.2,56|79,17.1,30|79
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,17.4,32|79,17.2,28|79
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,17.3,34|79,16.8,35|79
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,15.6,53|79,13.4,65|79
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,14.6,60|79,16.9,32|79
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,12.6,72|79,12.6,72|79
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,18.7,20|79,19.2,14|79
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,13.8,65|79,14.2,59|79
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,19.4,15|79,19.7,12|79
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,18.1,25|79,14.8,54|79
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,17,36|79,14.2,59|79
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,19.5,14|79,15.7,43|79
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,12.5,74|79,13,67|79
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,17.3,34|79,13,67|79
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,17.9,26|79,17.3,26|79
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,15.6,53|79,12.9,70|79
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,16.5,49|79,12.2,75|79
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,17,36|79,18.6,17|79
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,16.3,51|79,15.9,38|79
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,21.2,8|79,19.5,13|79
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,14,64|79,15.3,49|79
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,17.9,26|79,19.8,10|79
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,15.2,56|79,13.6,64|79
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,18.7,20|79,20,9|79
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,17.4,32|79,15.3,49|79
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,16.9,39|79,16.7,36|79
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,13.3,68|79,12.4,74|79
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,14.3,62|79,13.8,63|79
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,17.9,26|79,18.7,15|79
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,13.1,69|79,14.4,57|79
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,16.6,46|79,15.5,45|79
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,19.2,17|79,15.8,40|79
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,19.6,13|79,17.3,26|79
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,21.2,8|79,15.8,40|79
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,14.6,60|79,13.3,66|79
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,12.1,75|79,11.8,76|79
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,18.8,19|79,15.5,45|79
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,16.7,44|79,17.5,22|79
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,16.8,41|79,17.2,28|79
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,16.8,41|79,15.2,51|79
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,15.2,56|79,15.4,47|79
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,11.9,77|79,14.2,59|79
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,13.5,67|79,12.8,71|79
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,16.6,46|79,17.5,22|79
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,18.3,24|79,16.9,32|79
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,12,76|79,12.5,73|79
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,17.5,30|79,16.9,32|79
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,19,18|79,18.6,17|79
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,14.7,59|79,10.5,79|79
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,11,78|79,11.6,77|79
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,13,70|79,18.2,21|79
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,16.9,39|79,17.5,22|79
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,21.2,8|79,21.4,7|79
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,17,36|79,14.7,55|79
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,16.2,52|79,14.4,57|79
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,26.2,2|79,15.7,43|79
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,16.7,44|79,15.2,51|79
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,14.2,63|79,15,53|79
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,17.5,30|79,15.4,47|79
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,23,5|79,22,6|79
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,21.8,7|79,22.2,5|79
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,27.5,1|79,25,3|79
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,24.9,4|79,25.1,2|79
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,10.4,79|79,19.8,10|79
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,20,11|79,15.9,38|79
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,16.4,50|79,14.5,56|79
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,13,70|79,10.7,78|79
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,15.3,55|79,17.5,22|79
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,12.6,72|79,13,67|79
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,16.8,41|79,22.8,4|79
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,17.9,26|79,15.8,40|79
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,18.7,20|79,18.7,15|79
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,13.6,66|79,16.3,37|79
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,16.6,46|79,17,31|79
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,25.7,3|79,27.7,1|79
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,19.8,12|79,14.1,62|79
E. K-12 / 0 - 1800,,,K-12 Average,16.4,,15.3,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,12.3,33|49,14.3,14|49
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,10.9,40|49,11.2,38|49
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,10.7,43|49,10.6,43|49
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,12.5,32|49,11.8,33|49
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,10.8,41|49,11.2,38|49
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,11.1,38|49,11.8,33|49
