GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
A. K-6,OCEAN,3820,OCEAN TWP,54,39|56,0.003,59,40|56,0.004,37,37|56,0.002
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,44,34|56,0.002,36,27|56,0.002,4,1|56,0.000
A. K-6,OCEAN,5020,STAFFORD TWP,84,48|56,0.006,7,4|56,0.001,16,8|56,0.001
A. K-6,OCEAN,5220,TUCKERTON BORO,15,14|56,0.001,15,13|56,0.001,23,18|56,0.002
A. K-6,SUSSEX,1630,FREDON TWP,40,31|56,0.003,14,10|56,0.001,40,39|56,0.002
A. K-6,SUSSEX,1980,HAMPTON TWP,21,22|56,0.001,15,13|56,0.001,12,5|56,0.001
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,47,37|56,0.003,79,47|56,0.004,34,30|56,0.002
A. K-6,SUSSEX,5040,STILLWATER TWP,13,9|56,0.001,59,40|56,0.004,31,27|56,0.002
A. K-6,WARREN,400,BLAIRSTOWN TWP,58,45|56,0.004,36,27|56,0.003,21,15|56,0.001
A. K-6,WARREN,1620,FRANKLIN TWP,23,24|56,0.001,18,18|56,0.001,34,30|56,0.002
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,,N.R.,0.000,5,2|56,0.000,6,2|56,0.000
A. K-6,WARREN,2470,KNOWLTON TWP,15,14|56,0.001,1,1|56,0.000,18,10|56,0.001
A. K-6,WARREN,2970,MANSFIELD TWP,12,7|56,0.001,14,10|56,0.001,21,15|56,0.002
A. K-6,WARREN,5480,WASHINGTON BORO,7,5|56,0.001,13,8|56,0.001,13,7|56,0.001
A. K-6,WARREN,5530,WASHINGTON TWP,112,50|56,0.008,34,26|56,0.002,39,38|56,0.002
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,38,,,39,,,38,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,39,,,38,,,40,,
B. K-8 / 0 - 400,,,5. State average - All operating types,43,,,46,,,41,,
B. K-8 / 0 - 400,,,6. State median - All operating types,36,,,38,,,38,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,109,56|75,0.007,175,68|75,0.011,53,52|75,0.003
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,15,N.A.,0.001,20,N.A.,0.002,47,43|75,0.003
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,129,N.A.,0.006,173,N.A.,0.008,102,73|75,0.004
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,313,71|75,0.023,116,59|75,0.009,79,65|75,0.005
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,43,35|75,0.003,42,34|75,0.003,41,37|75,0.003
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,72,52|75,0.003,129,63|75,0.005,92,71|75,0.003
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,97,53|75,0.004,76,48|75,0.004,51,50|75,0.003
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,31,27|75,0.002,13,8|75,0.001,40,34|75,0.002
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,,N.R.,0.000,185,69|75,0.013,85,68|75,0.006
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,25,20|75,0.002,43,35|75,0.003,41,37|75,0.003
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,309,70|75,0.016,103,54|75,0.005,80,66|75,0.003
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,9,5|75,0.001,10,7|75,0.001,34,30|75,0.003
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,,N.R.,0.000,,N.R.,0.000,21,12|75,0.001
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,30,26|75,0.002,92,51|75,0.006,32,28|75,0.002
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,40,33|75,0.003,77,49|75,0.006,53,52|75,0.004
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,,N.R.,0.000,,N.R.,0.000,49,45|75,0.003
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,52,45|75,0.003,25,19|75,0.001,29,22|75,0.001
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,29,24|75,0.003,29,23|75,0.003,31,25|75,0.002
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,204,66|75,0.004,35,29|75,0.001,8,2|75,0.000
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,11,6|75,0.001,74,47|75,0.004,95,72|75,0.004
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,271,69|75,0.009,273,73|75,0.008,27,19|75,0.001
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,33,30|75,0.002,100,53|75,0.004,67,59|75,0.003
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,107,55|75,0.007,113,57|75,0.008,48,44|75,0.003
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,50,44|75,0.004,55,40|75,0.004,50,46|75,0.004
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,11,6|75,0.001,32,28|75,0.002,21,12|75,0.001
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,28,23|75,0.001,3,1|75,0.000,36,31|75,0.002
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,13,11|75,0.001,15,11|75,0.001,9,5|75,0.001
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,104,54|75,0.011,222,72|75,0.022,39,33|75,0.004
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,146,61|75,0.009,114,58|75,0.006,50,46|75,0.002
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,32,28|75,0.002,14,9|75,0.001,57,56|75,0.003
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,15,15|75,0.001,23,17|75,0.001,28,21|75,0.001
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,33,30|75,0.002,20,15|75,0.001,44,41|75,0.003
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,29,24|75,0.002,31,25|75,0.002,31,25|75,0.002
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,44,36|75,0.003,110,56|75,0.007,67,59|75,0.004
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,23,17|75,0.001,16,12|75,0.001,18,6|75,0.001
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,12,9|75,0.001,43,35|75,0.002,29,22|75,0.001
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,8,3|75,0.000,16,12|75,0.001,40,34|75,0.002
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,48,41|75,0.003,14,9|75,0.001,52,51|75,0.003
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,256,68|75,0.015,71,45|75,0.004,53,52|75,0.003
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,13,11|75,0.001,79,50|75,0.005,26,16|75,0.001
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,67,50|75,0.004,153,65|75,0.009,69,62|75,0.004
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,215,67|75,0.012,130,64|75,0.007,85,68|75,0.005
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,124,59|75,0.008,194,70|75,0.014,58,57|75,0.004
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,39,32|75,0.003,72,46|75,0.005,30,24|75,0.002
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,21,16|75,0.002,37,31|75,0.003,26,16|75,0.002
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,168,64|75,0.009,219,71|75,0.011,127,75|75,0.006
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,163,63|75,0.008,158,66|75,0.007,70,63|75,0.003
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,53,46|75,0.004,69,44|75,0.005,67,59|75,0.004
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,111,58|75,0.006,103,54|75,0.005,124,74|75,0.005
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,44,36|75,0.003,93,52|75,0.005,37,32|75,0.002
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,42,34|75,0.003,60,42|75,0.004,50,46|75,0.003
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,47,40|75,0.004,35,29|75,0.003,25,15|75,0.002
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,49,42|75,0.003,58,41|75,0.003,41,37|75,0.002
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,24,19|75,0.002,17,14|75,0.001,23,14|75,0.002
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,150,62|75,0.007,116,59|75,0.006,42,40|75,0.002
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,12,9|75,0.001,40,33|75,0.003,40,34|75,0.003
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,14,14|75,0.001,4,3|75,0.000,20,10|75,0.001
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,27,21|75,0.002,52,39|75,0.003,55,55|75,0.003
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,,N.R.,0.000,5,4|75,0.000,3,1|75,0.000
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,13,11|75,0.001,6,5|75,0.000,19,8|75,0.001
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,8,3|75,0.001,3,1|75,0.000,8,2|75,0.001
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,23,17|75,0.002,31,25|75,0.002,27,19|75,0.002
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,46,39|75,0.003,27,20|75,0.002,20,10|75,0.001
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,11,6|75,0.001,28,21|75,0.002,8,2|75,0.000
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,176,65|75,0.009,121,62|75,0.006,19,8|75,0.001
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,44,36|75,0.003,28,21|75,0.002,18,6|75,0.001
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,49,42|75,0.004,24,18|75,0.002,46,42|75,0.003
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,56,47|75,0.005,67,43|75,0.006,74,64|75,0.006
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,32,28|75,0.002,31,25|75,0.002,31,25|75,0.002
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,135,60|75,0.010,120,61|75,0.008,87,70|75,0.006
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,5,1|75,0.000,29,23|75,0.002,33,29|75,0.002
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,56,47|75,0.004,44,37|75,0.003,50,46|75,0.003
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,5,1|75,0.000,9,6|75,0.001,26,16|75,0.002
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,109,56|75,0.008,37,31|75,0.003,80,66|75,0.005
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,57,49|75,0.004,48,38|75,0.003,58,57|75,0.004
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,38,,,39,,,38,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,39,,,38,,,40,,
C. K-8 / 401 - 750,,,5. State average - All operating types,43,,,46,,,41,,
C. K-8 / 401 - 750,,,6. State median - All operating types,36,,,38,,,38,,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,23,16|62,0.001,27,19|65,0.002,49,36|65,0.002
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,,N.R.,0.000,,N.R.,0.000,10,3|65,0.001
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,108,N.A.,0.008,57,N.A.,0.005,66,53|65,0.005
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,60,46|62,0.004,27,19|65,0.002,52,40|65,0.003
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,27,19|62,0.002,25,16|65,0.002,48,34|65,0.003
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,37,25|62,0.002,74,51|65,0.004,84,59|65,0.005
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,39,28|62,0.003,43,33|65,0.003,32,20|65,0.002
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,40,29|62,0.002,65,48|65,0.004,50,37|65,0.003
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,17,11|62,0.001,16,6|65,0.001,30,18|65,0.002
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,51,38|62,0.004,22,9|65,0.001,52,40|65,0.003
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,57,42|62,0.004,87,57|65,0.006,59,49|65,0.004
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,58,43|62,0.004,22,9|65,0.001,95,61|65,0.006
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,58,43|62,0.004,51,37|65,0.003,55,46|65,0.003
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,41,30|62,0.003,41,30|65,0.003,16,9|65,0.001
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,76,51|62,0.006,55,43|65,0.004,64,50|65,0.005
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,18,12|62,0.001,35,25|65,0.003,35,23|65,0.003
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,75,50|62,0.005,52,39|65,0.003,56,48|65,0.003
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,15,N.A.,0.001,38,N.A.,0.003,20,13|65,0.001
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,9,3|62,0.001,24,14|65,0.002,24,15|65,0.002
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,46,37|62,0.003,48,35|65,0.003,55,46|65,0.004
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,19,14|62,0.001,78,53|65,0.005,40,25|65,0.002
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,113,57|62,0.008,63,46|65,0.004,96,62|65,0.006
C. K-8 / 401 - 750,CAMDEN,3110,MERCHANTVILLE BORO,67,N.A.,0.005,29,N.A.,0.002,26,16|65,0.002
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,96,55|62,0.007,66,50|65,0.004,69,56|65,0.005
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,42,33|62,0.003,42,32|65,0.003,45,32|65,0.003
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,194,61|62,0.012,143,62|65,0.008,104,63|65,0.005
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,36,24|62,0.003,19,7|65,0.001,18,10|65,0.001
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,21,15|62,0.002,126,61|65,0.011,19,12|65,0.002
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,33,21|62,0.003,51,37|65,0.004,41,27|65,0.003
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,7,2|62,0.001,6,1|65,0.001,12,5|65,0.001
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,4,1|62,0.000,6,1|65,0.001,12,5|65,0.001
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,25,18|62,0.001,22,9|65,0.001,32,20|65,0.002
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,54,41|62,0.003,86,56|65,0.005,23,14|65,0.001
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,27,N.A.,0.002,11,N.A.,0.001,52,40|65,0.002
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,74,49|62,0.005,35,25|65,0.002,50,37|65,0.003
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,24,17|62,0.002,23,12|65,0.001,15,8|65,0.001
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,38,26|62,0.003,54,41|65,0.003,40,25|65,0.002
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,18,12|62,0.001,63,46|65,0.004,65,51|65,0.004
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,66,47|62,0.004,65,48|65,0.003,88,60|65,0.004
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,82,53|62,0.008,85,55|65,0.008,66,53|65,0.006
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,95,54|62,0.007,60,45|65,0.005,66,53|65,0.005
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,14,7|62,0.001,23,12|65,0.002,33,22|65,0.002
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,59,45|62,0.005,40,29|65,0.003,54,44|65,0.004
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,43,34|62,0.003,33,24|65,0.002,29,17|65,0.002
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,159,59|62,0.011,146,63|65,0.010,125,64|65,0.008
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,38,26|62,0.003,41,30|65,0.003,51,39|65,0.004
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,169,60|62,0.011,97,59|65,0.006,131,65|65,0.009
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,34,22|62,0.002,24,14|65,0.001,42,28|65,0.003
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,45,36|62,0.003,74,51|65,0.005,75,57|65,0.005
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,16,9|62,0.001,26,18|65,0.001,4,1|65,0.000
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,52,40|62,0.004,38,27|65,0.002,14,7|65,0.001
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,13,6|62,0.001,9,3|65,0.001,18,10|65,0.001
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,41,30|62,0.002,54,41|65,0.003,83,58|65,0.004
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,106,56|62,0.009,161,64|65,0.013,54,44|65,0.005
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,68,48|62,0.004,82,54|65,0.004,65,51|65,0.003
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,12,5|62,0.001,30,23|65,0.002,35,23|65,0.003
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,51,38|62,0.004,19,7|65,0.001,43,29|65,0.003
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,77,52|62,0.005,107,60|65,0.006,46,33|65,0.003
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,16,9|62,0.001,11,4|65,0.001,9,2|65,0.001
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,11,4|62,0.001,25,16|65,0.002,11,4|65,0.001
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,30,20|62,0.002,43,33|65,0.003,53,43|65,0.004
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,41,30|62,0.003,53,40|65,0.004,43,29|65,0.003
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,43,34|62,0.004,49,36|65,0.004,44,31|65,0.003
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,35,23|62,0.003,27,19|65,0.002,30,18|65,0.002
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,88,N.A.,0.006,91,N.A.,0.006,48,34|65,0.003
D. K-8 / 751 +,,,1. State average - Operating Type K-8,38,,,39,,,38,,
D. K-8 / 751 +,,,2. State median - Operating Type K-8,39,,,38,,,40,,
D. K-8 / 751 +,,,5. State average - All operating types,43,,,46,,,41,,
D. K-8 / 751 +,,,6. State median - All operating types,36,,,38,,,38,,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,16,14|82,0.001,20,19|79,0.002,19,12|79,0.002
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,8,3|82,0.001,8,5|79,0.001,11,2|79,0.001
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,46,59|82,0.004,30,36|79,0.002,32,35|79,0.003
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,58,66|82,0.004,45,57|79,0.003,58,70|79,0.004
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,47,62|82,0.004,60,68|79,0.004,54,65|79,0.004
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,12,9|82,0.001,18,16|79,0.001,13,5|79,0.001
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,31,39|82,0.002,40,53|79,0.003,52,61|79,0.003
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,65,72|82,0.005,64,71|79,0.004,34,40|79,0.002
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,24,30|82,0.002,25,26|79,0.002,27,28|79,0.002
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,79,76|82,0.005,95,76|79,0.006,62,73|79,0.004
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,46,59|82,0.005,38,50|79,0.004,39,48|79,0.004
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,76,75|82,0.004,36,47|79,0.002,51,60|79,0.002
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,16,14|82,0.001,20,19|79,0.001,32,35|79,0.002
