GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
A. K-6,GLOUCESTER,2070,HARRISON TWP,13.3,5|56,63317,40|56,13.2,3|56,58525,25|56
A. K-6,GLOUCESTER,2990,MANTUA TWP,12.4,12|56,58448,30|56,10.3,29|56,60305,34|56
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,11,23|56,72855,56|56,10.8,20|56,66178,51|56
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,13.2,6|56,52284,5|56,12.9,6|56,53142,10|56
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,13,8|56,55456,16|56,12.3,7|56,56411,14|56
A. K-6,GLOUCESTER,5590,WENONAH BORO,9.1,43|56,57246,20|56,8.4,47|56,58839,28|56
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,11.4,22|56,68650,52|56,10.7,21|56,71065,55|56
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,10.7,30|56,55224,15|56,10.4,26|56,59727,31|56
A. K-6,HUNTERDON,2590,LEBANON BORO,7.6,53|56,54470,13|56,7.6,53|56,56860,16|56
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,10.2,31|56,67880,51|56,10.7,21|56,67880,54|56
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,8.9,44|56,66115,50|56,9.5,35|56,60268,33|56
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,8.9,44|56,54801,14|56,8.2,48|56,49981,2|56
A. K-6,MORRIS,3240,MINE HILL TWP,11.5,20|56,57080,19|56,11.3,17|56,56951,17|56
A. K-6,OCEAN,230,BEACH HAVEN BORO,5.4,56|56,47610,1|56,6.4,56|56,45219,1|56
A. K-6,OCEAN,320,BERKELEY TWP,11.9,16|56,58000,28|56,11.6,15|56,58500,24|56
A. K-6,OCEAN,1150,EAGLESWOOD TWP,9.5,39|56,57390,23|56,10.4,26|56,58280,23|56
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,8.6,50|56,52648,6|56,8.2,48|56,51670,5|56
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,10.1,32|56,63604,43|56,10.7,21|56,65194,47|56
A. K-6,OCEAN,2760,LONG BEACH ISLAND,8.3,51|56,70649,53|56,7.8,51|56,65794,49|56
A. K-6,OCEAN,3800,OCEAN GATE BORO,10,33|56,50445,3|56,8.8,43|56,51960,6|56
A. K-6,OCEAN,3820,OCEAN TWP,10.8,29|56,63322,41|56,9.9,33|56,61532,40|56
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,9.7,38|56,64565,46|56,9.1,39|56,66704,52|56
A. K-6,OCEAN,5020,STAFFORD TWP,12.6,9|56,57999,27|56,12,13|56,57942,21|56
A. K-6,OCEAN,5220,TUCKERTON BORO,11,23|56,50272,2|56,10.3,29|56,51057,3|56
A. K-6,SUSSEX,1630,FREDON TWP,11,23|56,53607,11|56,10.6,25|56,54940,12|56
A. K-6,SUSSEX,1980,HAMPTON TWP,8.8,46|56,63933,44|56,8.1,50|56,64197,46|56
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,8.8,46|56,57639,25|56,9,42|56,59608,30|56
A. K-6,SUSSEX,5040,STILLWATER TWP,9.8,35|56,65355,48|56,9.5,35|56,63255,44|56
A. K-6,WARREN,400,BLAIRSTOWN TWP,9.8,35|56,57565,24|56,9.2,37|56,56238,13|56
A. K-6,WARREN,1620,FRANKLIN TWP,8.7,48|56,57345,22|56,8.6,46|56,59415,29|56
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,11.7,18|56,65232,47|56,11.4,16|56,65232,48|56
A. K-6,WARREN,2470,KNOWLTON TWP,8.2,52|56,61320,35|56,7.7,52|56,57182,19|56
A. K-6,WARREN,2970,MANSFIELD TWP,11.6,19|56,70719,54|56,11,18|56,72234,56|56
A. K-6,WARREN,5480,WASHINGTON BORO,11.9,16|56,62040,38|56,10.7,21|56,60890,37|56
A. K-6,WARREN,5530,WASHINGTON TWP,9.9,34|56,65741,49|56,9.2,37|56,67628,53|56
B. K-8 / 0 - 400,,,K-8 Average,11.2,,62100,,11,,62670,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,11.9,12|75,59892,46|75,12.8,5|75,61880,52|75
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,11.3,N.A.,52616,N.A.,10.3,26|75,53288,15|75
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,9.1,N.A.,88362,N.A.,7.8,59|75,89766,75|75
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,10.4,30|75,49124,5|75,10.1,30|75,66372,69|75
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,10.2,34|75,51730,12|75,8.9,50|75,51730,11|75
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,6.9,71|75,59911,47|75,6.7,70|75,62539,56|75
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,9.8,42|75,59423,42|75,10.3,26|75,56905,29|75
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,11.7,14|75,69517,71|75,11.7,11|75,71046,72|75
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,10.2,34|75,50174,9|75,10.5,23|75,54361,18|75
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,12.7,5|75,56193,30|75,12.9,4|75,55954,26|75
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,8,61|75,61383,56|75,8.2,53|75,61141,48|75
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,12,11|75,68221,69|75,12.2,10|75,63188,58|75
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,10.2,34|75,53142,16|75,10.2,29|75,51410,8|75
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,10.3,33|75,49000,4|75,9.9,32|75,49000,3|75
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,11,23|75,58376,38|75,10.8,17|75,59605,40|75
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,10.5,27|75,59507,43|75,9.4,43|75,60738,45|75
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,12.1,10|75,54552,22|75,10.5,23|75,54552,21|75
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,11.7,14|75,52978,15|75,31.3,1|75,51846,12|75
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,4.1,74|75,74176,72|75,3.6,74|75,77676,73|75
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,8,61|75,63245,61|75,7.1,67|75,66337,68|75
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,5.3,73|75,84781,74|75,6.5,72|75,86776,74|75
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,7.7,67|75,59514,44|75,8.6,51|75,61852,51|75
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,9.1,51|75,54492,21|75,9.6,39|75,56297,27|75
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,11.7,14|75,57579,34|75,11.6,12|75,63879,59|75
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,10.4,30|75,69267,70|75,10.6,20|75,64084,62|75
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,2.9,75|75,55186,25|75,3.2,75|75,54532,19|75
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,6,72|75,53332,18|75,6.1,73|75,54532,19|75
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,13,3|75,42025,1|75,14.4,2|75,40922,1|75
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,8.1,58|75,55498,26|75,7.8,59|75,52953,14|75
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,8,61|75,59187,41|75,7.6,63|75,58940,36|75
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,7.6,68|75,49259,6|75,7,68|75,51867,13|75
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,8.1,58|75,60027,49|75,7.7,62|75,64592,63|75
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,9.5,46|75,63915,64|75,9.8,35|75,65153,65|75
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,10.5,27|75,79008,73|75,10.4,25|75,59640,41|75
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,8.9,55|75,59565,45|75,8.4,52|75,61120,47|75
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,8.1,58|75,49365,7|75,6.8,69|75,50333,5|75
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,9.2,49|75,67855,68|75,9.6,39|75,67505,71|75
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,9.9,39|75,58315,37|75,9.9,32|75,59540,39|75
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,7.6,68|75,45307,2|75,7.6,63|75,46687,2|75
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,10.6,26|75,53295,17|75,9.5,42|75,51520,9|75
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,8.8,56|75,57228,32|75,9.4,43|75,57446,31|75
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,12.2,9|75,51910,13|75,10.6,20|75,55558,23|75
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,8.6,57|75,51098,10|75,8,57|75,51395,7|75
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,11.9,12|75,57370,33|75,10.8,17|75,57345,30|75
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,12.6,6|75,48685,3|75,10.9,16|75,49640,4|75
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,8,61|75,60999,52|75,7.2,66|75,60750,46|75
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,8,61|75,65085,67|75,7.8,59|75,66485,70|75
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,9.9,39|75,55644,27|75,9.6,39|75,57604,32|75
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,9.2,49|75,61005,54|75,8,57|75,63065,57|75
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,10.5,27|75,61295,55|75,9.9,32|75,61508,49|75
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,10.8,24|75,61000,53|75,11,15|75,54000,17|75
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,11.3,21|75,56805,31|75,11.3,13|75,56315,28|75
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,11.6,17|75,54729,23|75,10.1,30|75,59454,38|75
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,11.4,18|75,55807,29|75,10.6,20|75,55672,25|75
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,8,61|75,63018,60|75,8.1,54|75,64073,61|75
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,12.4,8|75,64409,65|75,12.5,8|75,65460,66|75
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,9,54|75,54122,19|75,9.4,43|75,54922,22|75
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,9.3,47|75,63870,62|75,7.5,65|75,66110,67|75
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,12.8,4|75,60200,51|75,12.7,7|75,60543,43|75
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,12.5,7|75,58915,40|75,13.1,3|75,59100,37|75
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,13.6,2|75,64467,66|75,12.5,8|75,62005,54|75
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,10.7,25|75,59940,48|75,9.7,37|75,61963,53|75
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,9.8,42|75,63875,63|75,9.2,48|75,65088,64|75
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,9.8,42|75,60120,50|75,9.1,49|75,61618,50|75
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,7.6,68|75,62170,58|75,8.1,54|75,63985,60|75
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,10.4,30|75,51643,11|75,9.8,35|75,51643,10|75
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,11.4,18|75,58093,35|75,10.7,19|75,58040,33|75
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,13.9,1|75,58814,39|75,12.8,5|75,62064,55|75
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,9.9,39|75,54815,24|75,10.3,26|75,55632,24|75
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,9.7,45|75,54220,20|75,6.6,71|75,58368,35|75
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,9.3,47|75,62615,59|75,9.3,46|75,60640,44|75
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,10.1,38|75,55740,28|75,9.3,46|75,53520,16|75
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,10.2,34|75,49655,8|75,9.7,37|75,51005,6|75
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,11.4,18|75,61585,57|75,11.2,14|75,60528,42|75
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,9.1,51|75,58283,36|75,8.1,54|75,58283,34|75
C. K-8 / 401 - 750,,,K-8 Average,11.2,,62100,,11,,62670,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,10,53|65,82061,65|65,10,49|65,84212,65|65
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,10.7,40|65,65749,45|65,11,32|65,64291,39|65
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,11.8,N.A.,56260,N.A.,11.5,24|65,54541,7|65
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,13.3,2|65,81673,64|65,13.4,3|65,83648,64|65
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,10.7,40|65,61103,34|65,10.2,43|65,61829,31|65
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,9.8,54|65,67218,51|65,10.2,43|65,70950,57|65
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,11.5,28|65,66274,48|65,11.6,22|65,63056,35|65
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,10.5,42|65,76425,62|65,10.6,37|65,77624,62|65
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,12.5,5|65,72035,58|65,12.1,13|65,75265,60|65
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,11.8,21|65,69652,56|65,11.6,22|65,68080,47|65
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,12.2,13|65,57479,17|65,11.9,15|65,68103,48|65
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,11.6,24|65,78572,63|65,11,32|65,75848,61|65
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,11.5,28|65,75116,61|65,13.6,2|65,81860,63|65
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,11.8,21|65,66210,47|65,11.4,26|65,68675,50|65
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,11.2,34|65,55392,10|65,10.5,39|65,55881,13|65
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,12.5,5|65,59093,23|65,12.6,9|65,60603,27|65
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,10.2,47|65,54875,9|65,9.9,52|65,58675,19|65
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,13,N.A.,61793,N.A.,12.2,11|65,62194,33|65
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,10.5,42|65,58616,21|65,10.9,34|65,59715,22|65
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,10.4,44|65,62257,37|65,10.4,40|65,68680,51|65
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,8.9,63|65,55550,12|65,8.6,63|65,55550,12|65
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,11.1,36|65,65965,46|65,11.1,30|65,69748,53|65
C. K-8 / 401 - 750,CAMDEN,3110,MERCHANTVILLE BORO,12.7,N.A.,62836,N.A.,13.2,5|65,61823,30|65
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,12,17|65,54268,7|65,10.7,35|65,65239,40|65
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,11.3,31|65,53827,6|65,11.1,30|65,53801,6|65
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,9.6,57|65,67455,53|65,8.7,62|65,51637,3|65
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,12,17|65,58779,22|65,12.9,6|65,62462,34|65
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,11.9,19|65,52172,4|65,13.3,4|65,54762,9|65
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,12.1,15|65,74429,60|65,12.3,10|65,73881,59|65
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,11.6,24|65,63192,39|65,11.5,24|65,65266,41|65
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,12.5,5|65,59264,25|65,12.7,8|65,59878,24|65
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,9.7,56|65,59900,29|65,10.1,48|65,59700,21|65
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,8.8,64|65,68148,54|65,8.5,64|65,70137,55|65
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,9.1,N.A.,64723,N.A.,9.1,59|65,67990,46|65
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,9.3,60|65,56276,15|65,8.8,61|65,55489,11|65
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,10.1,49|65,60969,33|65,10.3,42|65,61235,28|65
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,10.1,49|65,67299,52|65,9.2,58|65,70073,54|65
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,11.3,31|65,71045,57|65,10.2,43|65,70633,56|65
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,9.3,60|65,59100,24|65,9.1,59|65,60100,25|65
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,15.4,1|65,57246,16|65,12.9,6|65,55182,10|65
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,12.1,15|65,47095,1|65,11.9,15|65,47705,1|65
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,10.1,49|65,55415,11|65,10.7,35|65,55940,14|65
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,11.6,24|65,60463,31|65,11.4,26|65,57355,17|65
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,10.3,46|65,59405,27|65,9.8,53|65,58955,20|65
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,11.9,19|65,55740,13|65,11.3,28|65,57045,15|65
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,11.3,31|65,50328,2|65,10.4,40|65,52146,4|65
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,9.5,59|65,57675,18|65,9.8,53|65,61975,32|65
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,11,38|65,65473,44|65,10,49|65,63811,37|65
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,11.1,36|65,62215,36|65,10.6,37|65,63965,38|65
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,9.8,54|65,64885,41|65,10.2,43|65,67270,44|65
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,10.4,44|65,58140,19|65,10.2,43|65,57577,18|65
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,12.5,5|65,51000,3|65,11.8,19|65,50750,2|65
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,12.4,9|65,67130,50|65,12.1,13|65,69575,52|65
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,11.2,34|65,54569,8|65,11.7,20|65,54569,8|65
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,9.6,57|65,66610,49|65,9.5,56|65,66440,43|65
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,12.3,10|65,69605,55|65,11.9,15|65,67473,45|65
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,11.5,28|65,59385,26|65,11.7,20|65,61495,29|65
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,10.2,47|65,65357,43|65,9.3,57|65,65632,42|65
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,7.6,65|65,65165,42|65,7.6,65|65,68580,49|65
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,10.1,49|65,58575,20|65,10,49|65,57325,16|65
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,12.3,10|65,72173,59|65,11.2,29|65,72885,58|65
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,12.3,10|65,60717,32|65,11.9,15|65,63485,36|65
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,12.2,13|65,59944,30|65,12.2,11|65,60279,26|65
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,11.6,24|65,52630,5|65,15,1|65,53530,5|65
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,11,N.A.,59855,N.A.,9.7,55|65,59855,23|65
D. K-8 / 751 +,,,K-8 Average,11.2,,62100,,11,,62670,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,12.9,13|79,68133,68|79,13.1,5|79,65453,52|79
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,10.7,60|79,65320,54|79,11.2,44|79,68623,66|79
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,12,33|79,56217,16|79,12.1,25|79,55611,10|79
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,10.9,58|79,65303,53|79,11.1,46|79,66108,56|79
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,11.7,46|79,55048,10|79,11.4,40|79,54134,6|79
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,9.5,76|79,51620,3|79,9.7,72|79,57561,18|79
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,10.3,69|79,82196,76|79,10.7,53|79,82196,77|79
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,12.8,17|79,70375,73|79,12.3,18|79,75030,75|79
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,12.9,13|79,87874,77|79,12.8,10|79,87377,78|79
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,12.2,25|79,93402,78|79,12.5,13|79,90600,79|79
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,15.3,2|79,61495,35|79,14.6,1|79,57405,17|79
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,8.6,78|79,64595,50|79,8,79|79,69022,67|79
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,11.5,49|79,63876,47|79,10.4,59|79,66728,59|79
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,12.9,13|79,67847,66|79,13.1,5|79,69112,68|79
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,13.7,5|79,59200,26|79,14.1,2|79,62100,34|79
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,12.6,21|79,67660,64|79,11.6,33|79,67572,64|79
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,12,33|79,70938,75|79,11.5,37|79,73275,74|79
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,12.7,18|79,105545,79|79,12.5,13|79,78270,76|79
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,11.8,41|79,57350,20|79,10.8,52|79,60425,27|79
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,10.5,64|79,60193,30|79,10.1,65|79,62480,37|79
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,11.2,53|79,63353,45|79,11,48|79,66838,60|79
