GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
A. K-6,ESSEX,1465,FAIRFIELD TWP,124.6,31|56,125972,54|56,120.4,31|56,128491,55|56
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,164.5,16|56,115000,47|56,168.3,13|56,115000,45|56
A. K-6,ESSEX,4530,ROSELAND BORO,199.5,6|56,109539,39|56,96.4,41|56,104700,30|56
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,207.2,4|56,99195,26|56,181.4,6|56,109000,36|56
A. K-6,GLOUCESTER,1330,ELK TWP,173,13|56,10000,1|56,168,14|56,10000,1|56
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,175.5,9|56,101756,30|56,176.6,9|56,104618,29|56
A. K-6,GLOUCESTER,2070,HARRISON TWP,171.4,14|56,112000,44|56,180.6,7|56,109162,38|56
A. K-6,GLOUCESTER,2990,MANTUA TWP,,N.A.,,N.A.,178,8|56,104964,31|56
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,150.6,19|56,34319,2|56,150.6,19|56,33500,2|56
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,137.1,27|56,94834,19|56,385,1|56,99323,20|56
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,174,11|56,98838,25|56,171.4,11|56,104297,28|56
A. K-6,GLOUCESTER,5590,WENONAH BORO,149.3,20|56,71295,9|56,137.9,25|56,77757,10|56
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,163.6,17|56,34319,2|56,161.4,15|56,33500,2|56
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,220,2|56,110000,41|56,225,2|56,110000,40|56
A. K-6,HUNTERDON,2590,LEBANON BORO,47.5,54|56,81200,12|56,50,53|56,100000,22|56
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,128.5,29|56,112040,45|56,132.9,26|56,115401,47|56
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,81.3,44|56,35910,4|56,91.9,42|56,55833,6|56
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,92,38|56,102000,31|56,81,44|56,104040,27|56
A. K-6,MORRIS,3240,MINE HILL TWP,123,32|56,101000,29|56,120,32|56,111364,42|56
A. K-6,OCEAN,230,BEACH HAVEN BORO,61,52|56,115000,47|56,29.1,56|56,75000,9|56
A. K-6,OCEAN,320,BERKELEY TWP,174.3,10|56,111500,42|56,175.4,10|56,109500,39|56
A. K-6,OCEAN,1150,EAGLESWOOD TWP,68,49|56,80746,11|56,75.5,49|56,95470,16|56
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,79.3,45|56,62569,7|56,78.7,47|56,61856,7|56
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,146.2,22|56,104479,34|56,142.9,23|56,103743,26|56
A. K-6,OCEAN,2760,LONG BEACH ISLAND,88.5,40|56,91800,17|56,89.2,43|56,109140,37|56
A. K-6,OCEAN,3800,OCEAN GATE BORO,79,46|56,98758,24|56,70,50|56,99755,21|56
A. K-6,OCEAN,3820,OCEAN TWP,140,25|56,89500,15|56,132.8,27|56,100609,23|56
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,110,35|56,45657,6|56,146,20|56,49510,5|56
A. K-6,OCEAN,5020,STAFFORD TWP,279,1|56,106535,35|56,182.8,5|56,110905,41|56
A. K-6,OCEAN,5220,TUCKERTON BORO,165.5,15|56,96000,20|56,121.3,30|56,80000,11|56
A. K-6,SUSSEX,1630,FREDON TWP,125,30|56,98435,23|56,116,36|56,105625,33|56
A. K-6,SUSSEX,1980,HAMPTON TWP,99.1,37|56,77644,10|56,116.8,35|56,80000,11|56
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,145,24|56,124998,52|56,146,20|56,124998,53|56
A. K-6,SUSSEX,5040,STILLWATER TWP,87.5,41|56,90000,16|56,80.8,45|56,88900,14|56
A. K-6,WARREN,400,BLAIRSTOWN TWP,91.6,39|56,97750,22|56,109.5,39|56,108734,34|56
A. K-6,WARREN,1620,FRANKLIN TWP,76.7,47|56,86700,14|56,77.3,48|56,92250,15|56
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,74.5,48|56,118638,49|56,79.5,46|56,105027,32|56
A. K-6,WARREN,2470,KNOWLTON TWP,81.5,43|56,68000,8|56,64.2,51|56,70000,8|56
A. K-6,WARREN,2970,MANSFIELD TWP,217.5,3|56,100660,28|56,206.3,3|56,102889,25|56
A. K-6,WARREN,5480,WASHINGTON BORO,173.8,12|56,96875,21|56,169.5,12|56,96875,18|56
A. K-6,WARREN,5530,WASHINGTON TWP,129.3,28|56,111944,43|56,119.3,33|56,114112,44|56
B. K-8 / 0 - 400,,,K-8 Average,152.4,,112769,,146.1,,113504,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,66.4,59|75,81600,25|75,76.9,53|75,84200,25|75
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,139.7,N.A.,82000,N.A.,133.3,18|75,84460,26|75
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,107.5,N.A.,111979,N.A.,80,48|75,113993,62|75
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,325,2|75,40000,2|75,246,4|75,40800,2|75
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,60.3,61|75,73000,16|75,56.3,65|75,75190,18|75
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,35.2,72|75,117763,64|75,33.8,71|75,109100,56|75
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,96,43|75,120017,67|75,100.7,37|75,120017,67|75
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,79,50|75,86411,28|75,60.2,63|75,87077,29|75
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,49.5,68|75,40400,3|75,58,64|75,71512,15|75
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,194,5|75,108000,57|75,198,6|75,109200,57|75
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,75.8,52|75,70000,11|75,76.8,54|75,70000,13|75
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,140.5,15|75,73930,17|75,139.1,16|75,78000,20|75
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,,N.A.,,N.A.,,N.A.,,N.A.
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,58.5,63|75,70200,13|75,62.9,61|75,86195,28|75
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,188.3,8|75,50500,5|75,145.5,11|75,55000,6|75
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,143.7,14|75,58000,6|75,133.7,17|75,50000,4|75
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,69.5,58|75,77436,23|75,44.9,69|75,71403,14|75
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,193,6|75,98750,46|75,188,7|75,100025,43|75
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,16.7,74|75,96363,41|75,13.6,74|75,95509,39|75
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,89.7,44|75,97916,44|75,67.5,59|75,100364,45|75
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,40,71|75,93182,37|75,22.7,73|75,95509,39|75
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,57.7,64|75,85000,27|75,78.8,50|75,94457,36|75
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,50.5,67|75,76859,22|75,67.2,60|75,67072,12|75
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,113,30|75,100000,49|75,108.3,30|75,102000,50|75
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,191,7|75,74000,18|75,180,8|75,96101,41|75
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,26.5,73|75,99810,47|75,30,72|75,105138,53|75
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,56,65|75,99810,47|75,56,66|75,105138,53|75
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,135,18|75,74000,18|75,77.4,52|75,58128,8|75
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,114,28|75,92401,35|75,86.2,44|75,91000,33|75
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,122,25|75,95000,39|75,120,23|75,95000,37|75
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,47.2,69|75,62485,9|75,51.4,68|75,54930,5|75
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,113,30|75,125000,70|75,107.3,31|75,127500,70|75
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,116.4,27|75,114013,60|75,108.4,29|75,117394,64|75
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,103.4,36|75,91800,34|75,100.3,38|75,91800,35|75
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,144,13|75,98000,45|75,140,15|75,100940,47|75
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,74.7,53|75,80700,24|75,40.7,70|75,84650,27|75
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,76,51|75,95717,40|75,85.9,45|75,95000,37|75
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,111.9,32|75,118116,65|75,107.2,32|75,121069,68|75
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,42.7,70|75,61193,8|75,73.6,57|75,64121,11|75
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,54.6,66|75,65066,10|75,52.5,67|75,57900,7|75
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,80.9,49|75,96497,42|75,84.9,46|75,77150,19|75
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,74.1,54|75,106583,55|75,75,55|75,110325,59|75
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,82.5,47|75,100323,50|75,83,47|75,100591,46|75
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,134.2,19|75,87000,30|75,126.7,20|75,89175,31|75
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,168.4,11|75,127500,72|75,145.2,12|75,130000,72|75
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,64.8,60|75,104525,52|75,61.2,62|75,104525,52|75
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,71,57|75,117082,63|75,103.5,33|75,102121,51|75
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,216.9,3|75,45900,4|75,247.1,3|75,90909,32|75
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,117.7,26|75,126875,71|75,116.5,25|75,120000,66|75
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,82.4,48|75,111180,58|75,79.8,49|75,115317,63|75
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,59.2,62|75,61000,7|75,96,41|75,80000,21|75
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,108,33|75,118208,66|75,114,27|75,107500,55|75
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,113.1,29|75,1,1|75,114.6,26|75,10000,1|75
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,139.3,17|75,120481,68|75,101.1,36|75,127738,71|75
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,72.6,56|75,133900,74|75,74.2,56|75,146828,74|75
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,122.6,24|75,90270,32|75,155.9,10|75,101946,49|75
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,124,21|75,94836,38|75,128,19|75,96732,42|75
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,180,10|75,107800,56|75,289.3,2|75,64000,10|75
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,181,9|75,86700,29|75,93,42|75,82225,23|75
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,98.1,41|75,102500,51|75,109.5,28|75,110827,60|75
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,123.8,22|75,89494,31|75,120.3,22|75,91284,34|75
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,359,1|75,117062,62|75,338,1|75,118350,65|75
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,134,20|75,105003,53|75,125,21|75,112499,61|75
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,85,45|75,106000,54|75,120,23|75,44451,3|75
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,73,55|75,96948,43|75,72.3,58|75,101062,48|75
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,97.5,42|75,70000,11|75,144.4,13|75,109392,58|75
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,98.8,40|75,92952,36|75,97.2,40|75,89056,30|75
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,195.8,4|75,115603,61|75,158.3,9|75,100074,44|75
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,102.7,37|75,91792,33|75,102.7,34|75,82500,24|75
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,99.6,39|75,75297,20|75,92.9,43|75,80000,21|75
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,122.9,23|75,75600,21|75,230.3,5|75,63900,9|75
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,85,45|75,72500,14|75,78,51|75,72500,16|75
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,102.3,38|75,121602,69|75,102.3,35|75,123602,69|75
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,107.7,34|75,132768,73|75,100.3,38|75,132768,73|75
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,157.5,12|75,72500,14|75,143,14|75,72500,16|75
C. K-8 / 401 - 750,,,K-8 Average,152.4,,112769,,146.1,,113504,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,135.6,36|65,105000,25|65,110.3,56|65,103080,22|65
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,125.8,45|65,106173,26|65,131.5,38|65,108296,31|65
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,150.7,N.A.,95588,N.A.,179.5,10|65,95588,15|65
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,114,53|65,116384,46|65,140.3,31|65,116542,45|65
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,135.6,36|65,120000,54|65,133,36|65,119200,51|65
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,109.4,55|65,92700,10|65,109.6,58|65,94091,12|65
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,158.3,20|65,111000,39|65,157.8,20|65,114815,44|65
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,101.8,60|65,121484,55|65,104.8,59|65,90085,8|65
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,212.7,4|65,135000,62|65,154.3,22|65,109800,35|65
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,166.7,15|65,106813,27|65,128.8,40|65,108120,30|65
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,177.9,9|65,93602,13|65,164.9,15|65,105750,24|65
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,147.6,29|65,145000,65|65,160,19|65,132600,63|65
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,155,23|65,99000,21|65,165.7,14|65,107000,28|65
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,160.3,19|65,116073,45|65,160.5,17|65,117581,46|65
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,161.5,18|65,75750,1|65,155.8,21|65,80750,2|65
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,134,38|65,110101,36|65,135.3,33|65,114586,42|65
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,116.2,50|65,118847,50|65,133.1,35|65,120253,54|65
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,129.3,N.A.,108544,N.A.,124,45|65,109084,33|65
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,125.5,46|65,92000,9|65,126.3,43|65,95481,14|65
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,105.8,59|65,86648,3|65,113,52|65,88381,6|65
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,143,31|65,110796,38|65,144.7,27|65,113566,41|65
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,139,34|65,93840,14|65,143,29|65,95717,16|65
C. K-8 / 401 - 750,CAMDEN,3110,MERCHANTVILLE BORO,296.8,N.A.,76218,N.A.,332,1|65,80492,1|65
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,114.1,52|65,94405,15|65,124,45|65,102176,20|65
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,176.3,11|65,89000,7|65,171,12|65,90750,9|65
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,176.7,10|65,113675,40|65,134.3,34|65,105876,25|65
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,174.1,12|65,91720,8|65,207.1,6|65,91035,10|65
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,157.8,21|65,88969,6|65,212.7,4|65,84000,4|65
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,100.2,61|65,114240,41|65,114.9,50|65,114730,43|65
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,124.8,47|65,86808,4|65,162,16|65,97017,17|65
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,130.5,41|65,97700,20|65,128.6,41|65,97700,18|65
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,150.6,27|65,103247,22|65,132.9,37|65,118680,49|65
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,90,63|65,104350,23|65,89.6,63|65,106907,27|65
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,79,N.A.,97500,N.A.,111.7,54|65,93503,11|65
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,146.8,30|65,116444,48|65,138.5,32|65,119355,53|65
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,136.4,35|65,116005,44|65,109.8,57|65,106310,26|65
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,164.3,17|65,126651,60|65,149.5,24|65,128384,62|65
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,165,16|65,122391,56|65,172.7,11|65,126000,60|65
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,85.5,64|65,110544,37|65,82,65|65,112755,40|65
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,166.8,14|65,108650,32|65,147.3,25|65,110823,36|65
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,126.2,43|65,110000,34|65,119.1,47|65,112070,39|65
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,106.6,58|65,115000,43|65,111.2,55|65,117703,47|65
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,186,8|65,104550,24|65,183.7,8|65,107687,29|65
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,192.7,7|65,107246,28|65,169.4,13|65,108601,32|65
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,96,62|65,87134,5|65,100.2,61|65,89573,7|65
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,126,44|65,93000,12|65,124.8,44|65,84151,5|65
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,193,5|65,119308,52|65,193,7|65,123750,58|65
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,140.9,33|65,130833,61|65,129.1,39|65,119255,52|65
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,107,57|65,119010,51|65,94.2,62|65,123334,57|65
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,141.2,32|65,123000,58|65,141.6,30|65,127920,61|65
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,153.3,24|65,126381,59|65,104.3,60|65,122000,55|65
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,193,5|65,107986,29|65,145.8,26|65,102493,21|65
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,119,49|65,135000,62|65,116.8,49|65,135000,64|65
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,133.4,39|65,117900,49|65,160.5,17|65,118950,50|65
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,108.8,56|65,116441,47|65,114.9,50|65,123750,58|65
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,132,40|65,95717,18|65,127.7,42|65,98816,19|65
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,172.5,13|65,122500,57|65,216.9,3|65,109116,34|65
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,112,54|65,108600,31|65,85,64|65,105174,23|65
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,121,48|65,109227,33|65,112,53|65,111958,38|65
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,114.5,51|65,138964,64|65,118,48|65,167127,65|65
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,156.7,22|65,119849,53|65,153.7,23|65,122246,56|65
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,248.3,2|65,114444,42|65,248,2|65,117877,48|65
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,149.4,28|65,110000,34|65,180,9|65,111840,37|65
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,216.5,3|65,92957,11|65,212,5|65,81500,3|65
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,151.8,N.A.,95500,N.A.,143.6,28|65,95004,13|65
D. K-8 / 751 +,,,K-8 Average,152.4,,112769,,146.1,,113504,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,214,11|79,109088,23|79,214.5,5|79,109088,22|79
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,181.9,27|79,110300,26|79,181.8,22|79,111895,29|79
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,237.2,5|79,107930,19|79,218.4,4|79,107930,19|79
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,143.3,60|79,124298,53|79,166.4,34|79,128647,60|79
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,178.3,31|79,95000,6|79,174.6,27|79,95000,4|79
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,145.1,58|79,92184,4|79,140.7,54|79,99960,8|79
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,141.5,64|79,99450,9|79,125.5,68|79,99426,7|79
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,164.2,41|79,132474,67|79,180.8,23|79,136302,71|79
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,138.8,69|79,131104,64|79,139.3,55|79,140014,75|79
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,193,24|79,116000,34|79,206,7|79,118900,43|79
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,187.3,26|79,151083,79|79,182.9,20|79,135000,70|79
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,136.2,73|79,139283,73|79,130.2,67|79,141689,76|79
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,178.9,30|79,145000,75|79,132.3,64|79,133057,67|79
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,197.7,17|79,122000,48|79,170.5,31|79,124976,55|79
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,235.8,6|79,137168,71|79,193.8,13|79,134973,69|79
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,139.1,68|79,122033,49|79,131.6,65|79,122033,51|79
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,172.4,34|79,150000,78|79,122.8,70|79,134876,68|79
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,197.1,18|79,137500,72|79,190.6,15|79,137491,73|79
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,160,47|79,136958,70|79,122.3,71|79,139325,74|79
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,153.4,51|79,145000,75|79,109.4,77|79,144323,77|79
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,161.4,45|79,149492,77|79,172.8,29|79,153202,79|79
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,172.4,34|79,116240,38|79,170.8,30|79,107000,14|79
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,232.3,7|79,118645,44|79,205.1,8|79,119340,45|79
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,147.3,56|79,107802,18|79,153,43|79,107949,20|79
