GROUP,CONAME,DIST,DISTNAME,PP13,RK13,PCT13,SBA3,PP23,RK23,PCT23,SBB3,PP33,RK33,PCT33,SBC3
A. K-6,,,1. State average - Operating Type K-6,7726,,,,7906,,,,8297,,,
A. K-6,,,2. State median - Operating Type K-6,8262,,,,8853,,,,9059,,,
A. K-6,,,5. State average - All operating types,8084,,,,8161,,,,8473,,,
A. K-6,,,6. State median - All operating types,7844,,,,7980,,,,8347,,,
A. K-6,BERGEN,1270,EDGEWATER BORO,5913,8|56,0.562,0.942,5650,1|56,0.530,0.924,5998,2|56,0.531,0.945
A. K-6,BERGEN,3870,ORADELL BORO,6888,11|56,0.561,0.941,7152,11|56,0.551,0.923,7719,13|56,0.559,0.945
A. K-6,BERGEN,4410,RIVER EDGE BORO,7710,20|56,0.619,0.943,7824,21|56,0.626,0.946,8309,23|56,0.622,0.946
A. K-6,BERGEN,4620,SADDLE RIVER BORO,10767,51|56,0.483,0.948,11856,54|56,0.493,0.951,12046,53|56,0.481,0.952
A. K-6,BURLINGTON,200,BASS RIVER TWP,10924,52|56,0.552,0.911,10674,51|56,0.549,0.903,9712,34|56,0.558,0.902
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,5803,3|56,0.540,0.961,5976,3|56,0.540,0.961,5989,1|56,0.549,0.957
A. K-6,BURLINGTON,2960,MANSFIELD TWP,6301,10|56,0.470,0.965,7102,10|56,0.524,0.931,7636,11|56,0.534,0.933
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,9152,36|56,0.581,0.945,9034,31|56,0.587,0.958,8999,28|56,0.553,0.935
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,10202,47|56,0.578,0.944,11177,52|56,0.607,0.925,11881,52|56,0.647,0.965
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,6948,12|56,0.585,0.917,6470,5|56,0.570,0.915,7051,7|56,0.567,0.912
A. K-6,CAMDEN,5560,WATERFORD TWP,7742,22|56,0.557,0.966,7636,19|56,0.540,0.942,8632,25|56,0.512,0.947
A. K-6,CAPE MAY,710,CAPE MAY CITY,10979,53|56,0.561,0.925,9919,43|56,0.569,0.944,9744,37|56,0.559,0.939
A. K-6,CAPE MAY,2840,LOWER TWP,7679,19|56,0.574,0.963,7783,20|56,0.576,0.962,8082,17|56,0.581,0.958
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,8277,29|56,0.570,0.910,7829,22|56,0.561,0.872,8258,22|56,0.585,0.909
A. K-6,ESSEX,1400,ESSEX FELLS BORO,11388,55|56,0.603,0.936,11801,53|56,0.608,0.932,12483,54|56,0.604,0.929
