GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,79.1,32|79,68400,34|79,79,34|79,73410,54|79
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,61.2,63|79,90831,75|79,60.3,63|79,92331,77|79
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,88,24|79,61905,17|79,79.1,33|79,65460,23|79
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,66.4,55|79,70000,43|79,66.4,53|79,74804,57|79
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,55.6,70|79,73150,57|79,54,69|79,76350,59|79
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,59.3,66|79,72630,54|79,52.2,72|79,68999,36|79
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,62.2,61|79,68974,36|79,70.5,48|79,55864,6|79
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,70.3,48|79,70901,47|79,72.5,45|79,75164,58|79
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,88.9,22|79,54408,4|79,85.3,20|79,54586,4|79
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,109,8|79,57979,9|79,108.3,10|79,57979,9|79
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,129,1|79,64274,24|79,149,2|79,61503,17|79
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,98.4,16|79,58540,10|79,102.8,12|79,58540,11|79
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,57.7,69|79,87450,74|79,69,51|79,70400,42|79
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,92.4,19|79,56150,6|79,82.8,24|79,60083,14|79
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,75.7,39|79,69017,37|79,78.7,35|79,66682,29|79
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,78.1,36|79,93178,77|79,77,38|79,89999,76|79
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,72.1,46|79,58733,11|79,82.5,25|79,61289,16|79
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,83.4,28|79,69204,40|79,80,31|79,72498,48|79
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,90.2,21|79,67527,29|79,92.4,16|79,69626,40|79
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,103.4,12|79,55323,5|79,111.4,7|79,56811,7|79
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,53.2,72|79,66992,27|79,43.7,78|79,60742,15|79
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,75,40|79,70945,48|79,69.1,50|79,82823,69|79
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,62.8,60|79,66930,26|79,60.9,62|79,72578,49|79
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,49.6,77|79,71636,50|79,49.9,73|79,71636,46|79
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,55.3,71|79,72814,55|79,55.9,68|79,66364,28|79
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,73.5,45|79,63613,23|79,73.9,44|79,66108,26|79
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,106.4,11|79,54292,3|79,111.2,8|79,61541,18|79
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,66,57|79,69921,41|79,65.6,55|79,68505,34|79
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,68.7,50|79,81150,68|79,65.7,54|79,86700,73|79
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,68.1,51|79,59845,12|79,81.3,29|79,58445,10|79
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,86.9,26|79,68519,35|79,82.2,26|79,68382,33|79
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,78.4,34|79,77320,64|79,77.7,37|79,82320,67|79
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,118.9,5|79,68365,33|79,68.7,52|79,64040,21|79
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,102.3,13|79,56200,7|79,89.6,17|79,55095,5|79
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,88.7,23|79,77385,65|79,87.5,19|79,80070,62|79
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,78.7,33|79,60379,14|79,74.5,43|79,54484,3|79
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,64.7,58|79,62585,20|79,59.8,65|79,65486,24|79
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,59.2,67|79,62571,19|79,72,47|79,67901,31|79
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,66.5,54|79,60815,15|79,62.2,60|79,59285,13|79
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,59.6,64|79,65017,25|79,57.8,66|79,68598,35|79
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,62.2,61|79,70691,46|79,63.3,58|79,72596,50|79
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,87.3,25|79,61635,16|79,82,27|79,62663,19|79
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,52,75|79,85200,71|79,48.1,75|79,86987,74|79
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,49.8,76|79,69165,39|79,49.9,73|79,70494,43|79
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,59.6,64|79,71035,49|79,56.2,67|79,69475,39|79
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,115.6,6|79,67635,30|79,115.6,5|79,71775,47|79
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,76,38|79,77173,63|79,76.4,40|79,82558,68|79
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,126.6,2|79,80524,67|79,80.8,30|79,80285,64|79
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,109,8|79,67775,31|79,152.3,1|79,69353,38|79
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,52.1,74|79,72886,56|79,52.4,71|79,59098,12|79
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,78.3,35|79,86498,73|79,83.2,23|79,86498,72|79
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,79.6,31|79,69155,38|79,72.2,46|79,68195,32|79
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,109.5,7|79,82890,70|79,108.4,9|79,83890,70|79
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,63,59|79,76747,62|79,61.6,61|79,80376,65|79
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,66.4,55|79,69943,42|79,69.9,49|79,72835,51|79
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,49,78|79,75013,58|79,47.2,76|79,76894,60|79
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,74.6,42|79,62515,18|79,64.7,56|79,65824,25|79
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,52.6,73|79,77970,66|79,45,77|79,80198,63|79
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,69.3,49|79,62961,21|79,59.9,64|79,64021,20|79
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,97.2,17|79,70291,44|79,122.6,4|79,67002,30|79
E. K-12 / 0 - 1800,,,K-12 Average,80.8,,75640,,76.9,,76045,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,64.5,32|49,69193,31|49,61.4,36|49,65631,24|49
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,74.2,19|49,70663,34|49,75,18|49,73098,39|49
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,77.4,17|49,63083,19|49,76.4,17|49,62750,19|49
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,55.4,42|49,53500,3|49,51.6,44|49,58750,11|49
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,122.8,2|49,55440,5|49,125.3,2|49,54540,3|49
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,103.4,3|49,60375,12|49,83.7,12|49,67091,28|49
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,61.4,35|49,76402,43|49,58.5,37|49,80772,46|49
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,51.9,44|49,91280,48|49,53.1,42|49,100076,49|49
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,50.2,46|49,74325,41|49,50,45|49,69775,32|49
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,70,26|49,70675,35|49,68.9,25|49,73655,40|49
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,103.1,4|49,61529,14|49,84.6,11|49,61199,16|49
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,170.5,1|49,62870,18|49,107.7,3|49,56150,7|49
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,56.5,40|49,61683,15|49,52.4,43|49,62797,20|49
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,85.6,13|49,68549,27|49,88.6,8|49,67015,26|49
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,73.8,20|49,57361,9|49,74.1,19|49,59086,12|49
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,87.8,11|49,73431,38|49,87.4,9|49,70960,35|49
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,65.8,30|49,60800,13|49,61.5,35|49,65400,23|49
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,77.5,16|49,55950,7|49,72.2,22|49,57842,9|49
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,97,6|49,52755,2|49,127.3,1|49,54722,4|49
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,70.4,25|49,70241,33|49,70.8,24|49,69641,30|49
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,71.5,24|49,68576,28|49,73,21|49,69665,31|49
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,96.5,7|49,52105,1|49,85.1,10|49,52305,1|49
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,59.5,38|49,66851,23|49,55.1,40|49,59576,13|49
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,61.3,36|49,67870,25|49,54.5,41|49,67881,29|49
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,73,21|49,67644,24|49,68.6,26|49,69840,33|49
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,,N.A.,,N.A.,76.7,16|49,57980,10|49
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,69.2,N.A.,75419,N.A.,67.3,31|49,75419,42|49
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,98.8,5|49,53534,4|49,90.1,7|49,56000,6|49
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,84.7,14|49,63828,21|49,82.2,13|49,77073,43|49
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,77,18|49,73751,39|49,73.4,20|49,72942,38|49
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,64.2,33|49,71750,36|49,67.8,29|49,72350,36|49
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,39,47|49,71888,37|49,41.3,48|49,70242,34|49
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,90.4,10|49,68326,26|49,98.1,6|49,55176,5|49
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,86.9,12|49,78896,44|49,77.1,15|49,67016,27|49
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,55.7,41|49,70091,32|49,57.8,38|49,73777,41|49
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,61.3,36|49,73975,40|49,67.5,30|49,78430,44|49
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,35.4,48|49,80442,45|49,33.4,49|49,83492,47|49
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,52.5,43|49,62800,17|49,47.9,46|49,61908,18|49
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,67.5,29|49,69069,30|49,71.2,23|49,66935,25|49
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,65.8,30|49,85684,47|49,66.6,32|49,87180,48|49
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,63.8,34|49,61875,16|49,68.5,27|49,61585,17|49
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,78.6,15|49,63149,20|49,77.3,14|49,63752,21|49
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,90.6,9|49,56704,8|49,106.7,4|49,60179,15|49
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,92.9,8|49,55771,6|49,98.6,5|49,56874,8|49
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,68.9,28|49,58007,11|49,68.1,28|49,53917,2|49
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,51.4,45|49,81350,46|49,46.7,47|49,78493,45|49
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,72.1,22|49,64030,22|49,65.7,33|49,63844,22|49
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,71.9,23|49,68858,29|49,65.2,34|49,72899,37|49
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,59,39|49,57520,10|49,57.4,39|49,59870,14|49
F. K-12 / 1801 - 350,,,K-12 Average,80.8,,75640,,76.9,,76045,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,67.3,49|69,79821,51|69,69.7,47|69,83716,59|69
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,105.1,5|69,102350,68|69,109.1,4|69,94563,67|69
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,82.1,29|69,66375,17|69,80.3,27|69,65985,23|69
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,111.6,4|69,60396,7|69,122.5,1|69,55110,1|69
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,69,47|69,72540,31|69,71.8,40|69,70310,31|69
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,70.6,43|69,75345,40|69,69.4,50|69,75273,48|69
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,72.9,39|69,67264,20|69,67.9,51|69,60685,9|69
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,66.8,51|69,65818,15|69,64.8,55|69,65110,20|69
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,116.7,3|69,96465,67|69,110.4,3|69,95886,68|69
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,83.7,26|69,59463,5|69,85.4,20|69,58925,5|69
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,94.6,10|69,74070,34|69,97.6,6|69,72053,38|69
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,69.1,46|69,61188,9|69,70.6,45|69,59925,6|69
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,70,44|69,83668,59|69,69.7,47|69,87393,64|69
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,78.7,34|69,84005,61|69,77.6,33|69,85541,61|69
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,84.8,24|69,79089,50|69,80.3,27|69,82109,57|69
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,59.9,59|69,63863,13|69,62.7,61|69,63863,16|69
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,64.4,57|69,72162,30|69,62.4,62|69,72338,39|69
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,80.4,30|69,68713,24|69,86,18|69,68143,29|69
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,93.7,11|69,78964,49|69,95.5,7|69,79225,50|69
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,84.2,25|69,65051,14|69,80.7,26|69,64917,18|69
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,86.1,21|69,74875,37|69,79.4,29|69,62750,12|69
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,59,60|69,73946,33|69,72,39|69,82316,58|69
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,138.3,1|69,83879,60|69,88.5,13|69,67049,26|69
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,88.7,17|69,62693,12|69,86.4,16|69,61988,11|69
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,85.8,23|69,60251,6|69,86.2,17|69,60434,7|69
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,71.6,41|69,77503,45|69,73.5,38|69,74230,45|69
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,101.5,6|69,58602,4|69,89.7,12|69,57486,3|69
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,92.8,15|69,96391,66|69,83.1,22|69,93705,66|69
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,96.5,9|69,72154,29|69,90,11|69,71366,32|69
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,74.6,37|69,82300,56|69,71.3,41|69,66318,24|69
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,65,56|69,76567,43|69,73.6,36|69,81163,55|69
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,97,8|69,84117,62|69,98,5|69,85998,62|69
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,82.4,28|69,78866,48|69,82.3,23|69,80068,53|69
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,75.1,36|69,95046,65|69,79.4,29|69,97697,69|69
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,46.4,67|69,83602,58|69,51.1,68|69,86420,63|69
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,,N.A.,,N.A.,84.8,21|69,64186,17|69
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,80.2,31|69,62042,11|69,78,31|69,65521,22|69
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,93.5,12|69,81243,52|69,95.5,7|69,72052,37|69
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,65.5,53|69,68051,22|69,62.8,60|69,63291,15|69
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,85.9,22|69,54859,1|69,77.9,32|69,57969,4|69
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,36.5,68|69,75330,39|69,35.5,69|69,80935,54|69
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,97.5,7|69,67888,21|69,90.1,10|69,64925,19|69
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,72.5,40|69,78651,47|69,70.9,44|69,81953,56|69
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,79.4,33|69,69152,25|69,75.9,34|69,73327,40|69
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,120.2,2|69,85306,64|69,117.2,2|69,63261,14|69
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,63.7,58|69,74242,36|69,63.1,57|69,66684,25|69
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,58.6,61|69,84850,63|69,62.9,59|69,90990,65|69
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,66.9,50|69,76301,42|69,71.1,42|69,79180,49|69
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,79.7,32|69,70544,27|69,63.1,57|69,73560,41|69
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,65.4,54|69,56933,3|69,64.4,56|69,55887,2|69
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,53.2,66|69,66192,16|69,52.2,66|69,62959,13|69
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,92.9,14|69,68350,23|69,88.2,14|69,71585,33|69
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,73.2,38|69,78625,46|69,67.6,52|69,68704,30|69
F. K-12 / 1801 - 3500,PASSAIC,5650,WEST MILFORD TWP,56.9,N.A.,70320,N.A.,53.6,65|69,67420,27|69
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,87.2,18|69,60953,8|69,86.7,15|69,61866,10|69
F. K-12 / 1801 - 3500,SOMERSET,490,BOUND BROOK BORO,66.6,N.A.,66820,N.A.,66.3,54|69,72015,36|69
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,70,44|69,67130,19|69,69.6,49|69,71665,34|69
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,71.2,42|69,76930,44|69,66.8,53|69,71680,35|69
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,86.9,19|69,81435,55|69,73.6,36|69,79469,51|69
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,88.8,16|69,83306,57|69,90.8,9|69,84763,60|69
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,57.4,62|69,75202,38|69,56.3,64|69,75110,47|69
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,55.5,65|69,81326,54|69,52,67|69,79553,52|69
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,82.5,27|69,61640,10|69,81.1,25|69,65405,21|69
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,86.2,20|69,81284,53|69,82.1,24|69,74485,46|69
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,78.3,35|69,70820,28|69,73.7,35|69,67729,28|69
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,56.1,64|69,55573,2|69,61.5,63|69,60449,8|69
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,68.1,48|69,75774,41|69,70.3,46|69,73732,42|69
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,93.2,13|69,73705,32|69,85.7,19|69,73752,43|69
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,65.2,55|69,74220,35|69,71.1,42|69,74220,44|69
G. K-12 / 3501 +,,,K-12 Average,80.8,,75640,,76.9,,76045,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,81.9,37|103,96755,94|103,90.2,22|103,98774,102|103
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,76.3,49|103,60829,6|103,78.2,48|103,65142,11|103
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,102,10|103,72529,39|103,102.9,9|103,69995,27|103
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,77.3,47|103,57510,3|103,68.1,76|103,57021,3|103
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,75.9,51|103,76095,58|103,81.9,40|103,74870,49|103
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,68.3,77|103,75950,56|103,65,86|103,76675,59|103
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,86.9,26|103,73200,41|103,80.8,44|103,78730,65|103
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,75,53|103,78865,66|103,68.8,75|103,75000,50|103
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,77.9,46|103,98045,97|103,75.1,60|103,98045,101|103
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,62.7,87|103,69700,30|103,60.1,96|103,70800,31|103
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,86,28|103,91438,89|103,82.1,39|103,91153,95|103
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,72.3,63|103,91065,87|103,68.1,76|103,90150,91|103
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,80,39|103,75215,51|103,78.5,47|103,72650,42|103
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,88.6,20|103,67310,18|103,83.6,35|103,69433,25|103
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,72.3,63|103,68428,22|103,75.5,57|103,75330,51|103
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,58.3,98|103,87180,83|103,57.9,100|103,88248,88|103
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,74.5,56|103,65550,12|103,75.9,56|103,64476,9|103
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,76.3,49|103,67527,21|103,87.1,26|103,70253,28|103
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,79.6,40|103,82863,74|103,77.8,49|103,80278,71|103
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,99.5,12|103,74849,49|103,98.9,11|103,70724,30|103
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,62.1,88|103,81432,72|103,60.4,95|103,83150,80|103
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,83.7,34|103,68534,23|103,83.5,36|103,69053,22|103
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,71.4,66|103,76422,59|103,65.5,85|103,75722,52|103
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,71.1,70|103,69082,28|103,72.1,66|103,71547,33|103
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,112.5,4|103,83686,75|103,96.9,14|103,80604,73|103
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,83.5,35|103,53100,1|103,81.6,41|103,54000,1|103
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,61.5,92|103,97002,96|103,55.1,102|103,96670,100|103
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,78.5,44|103,94290,92|103,1115.5,1|103,56276,2|103
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,67.7,81|103,80973,70|103,67.2,79|103,82857,79|103
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,77.1,48|103,99143,99|103,84.3,33|103,96050,99|103
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,67.5,82|103,86455,79|103,64.2,89|103,80970,74|103
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,64.4,85|103,95629,93|103,70.5,71|103,95629,98|103
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,70,73|103,68664,24|103,69.4,73|103,65285,12|103
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,68.2,78|103,70260,31|103,67.3,78|103,69210,24|103
