GROUP,CONAME,DIST,DISTNAME,PP3VV,STPCT01VV,LTPCT01VV,FDPCT01VV,TUPCT01VV,FBPCT01VV,OTPCT01VV,STRAT01VV,SSRAT01VV,SARAT01VV,PCTSEVV
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,17619,0.596,0.359,0.034,0.001,0,0.01,11.3,78.8,126,0.1397
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,20187,0.136,0.815,0.024,0.025,0,0,9.5,90.5,193,0.1554
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,19494,0.105,0.88,0.01,0.006,0,0,11,85.1,140.9,0.1353
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,20543,0.132,0.849,0.015,0.004,0,0,11.1,76.8,107,0.1119
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,26782,0.127,0.862,0.009,0.003,0,0,9.8,60.9,141.2,0.1544
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,19936,0.118,0.868,0.01,0.004,0,0,10.4,110.5,153.3,0.1387
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,16865,0.143,0.749,0.026,0.016,0.012,0.054,12.5,115.8,193,0.1036
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,22279,0.159,0.748,0.014,0.003,0.065,0.011,12.4,57.2,119,0.1361
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,18769,0.149,0.826,0.024,0,0,0.001,11.2,77.3,133.4,0.1386
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,22737,0.102,0.879,0.014,0.005,0,0,9.6,47.7,108.8,0.1507
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,18285,0.382,0.538,0.026,0.008,0.025,0.021,12.3,74.5,132,0.0844
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,21806,0.132,0.848,0.01,0.01,0,0,11.5,72.6,172.5,0.1406
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,21039,0.223,0.76,0.012,0.005,0,0,10.2,112,112,0.1839
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,22231,0.257,0.707,0.022,0,0,0.014,7.6,65.4,121,0.1302
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,19666,0.442,0.514,0.039,0.005,0,0,10.1,65.4,114.5,0.2009
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,18099,0.259,0.726,0.015,0,0,0,12.3,81,156.7,0.0809
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,18401,0.255,0.729,0.016,0,0,0,12.3,83.7,248.3,0.1758
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,16021,0.102,0.892,0,0,0,0.006,12.2,124.5,149.4,0.0776
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,17622,0.113,0.856,0.015,0.016,0,0,11.6,144.3,216.5,0.1594
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,18959,0.341,0.625,0.014,0,0.002,0.018,11,75.9,151.8,0.1238
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,15750,0.2,0.753,0.044,0.003,0,0,12.9,108.4,214,0.0864
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,19687,0.457,0.474,0.026,0.008,0.032,0.003,10.7,78,181.9,0.1631
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,17205,0.572,0.392,0.03,0,0,0.006,12,102.1,237.2,0.1511
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,17997,0.202,0.784,0.015,0,0,0,10.9,71,143.3,0.1174
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,17775,0.355,0.619,0.024,0,0.002,0,11.7,82.8,178.3,0.1456
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,18542,0.429,0.5,0.054,0.004,0,0.013,9.5,74.7,145.1,0.1535
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,23075,0.166,0.798,0.033,0.003,0,0,10.3,74.1,141.5,0.1118
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,19009,0.119,0.865,0.013,0.002,0,0.001,12.8,90.3,164.2,0.0609
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,17983,0.126,0.842,0.013,0.019,0,0,12.9,74,138.8,0.1009
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,22353,0.143,0.827,0.023,0.007,0,0,12.2,67.1,193,0.1295
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,14258,0.362,0.527,0.047,0,0.018,0.046,15.3,119.2,187.3,0.1373
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,25197,0.128,0.805,0.01,0.055,0,0.002,8.6,39.8,136.2,0.1639
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,18654,0.139,0.843,0.018,0.001,0,0,11.5,67.9,178.9,0.1773
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,15651,0.135,0.812,0.052,0.001,0,0,12.9,119.1,197.7,0.0635
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,17017,0.143,0.828,0.02,0.007,0,0.002,13.7,100.3,235.8,0.1304
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,16912,0.135,0.849,0.012,0.003,0,0.001,12.6,96.1,139.1,0.0984
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,20304,0.114,0.837,0.012,0,0,0.037,12,58.1,172.4,0.1276
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,18750,0.122,0.864,0.013,0.001,0,0,12.7,84.7,197.1,0.1301
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,19691,0.123,0.846,0.011,0.007,0,0.013,11.8,81,160,0.1306
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,20473,0.116,0.861,0.011,0.007,0,0.005,10.5,79.1,153.4,0.1395
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,20023,0.13,0.85,0.013,0.002,0,0.005,11.2,61.2,161.4,0.1092
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,17425,0.442,0.483,0.034,0.009,0.023,0.009,12,88,172.4,0.1311
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,18546,0.263,0.7,0.019,0.001,0,0.017,13.1,66.4,232.3,0.1617
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,18262,0.415,0.528,0.024,0.004,0,0.029,13,55.6,147.3,0.1874
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,19391,0.184,0.8,0.015,0.002,0,0,13.3,59.3,194.9,0.1320
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,20919,0.58,0.361,0.051,0.008,0,0,11,62.2,142.6,0.1934
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,17661,0.166,0.813,0.018,0,0.003,0,12.7,70.3,200.8,0.1293
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,18796,0.377,0.605,0.016,0,0.002,0,11.9,88.9,181.8,0.1250
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,15743,0.341,0.629,0.025,0,0,0.005,13,109,196.2,0.1295
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,15705,0.392,0.475,0.038,0.003,0,0.092,13.8,129,165.9,0.0861
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,15006,0.413,0.563,0.023,0.001,0,0,12.2,98.4,155.3,0.1284
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,17236,0.52,0.377,0.025,0,0.074,0.004,9.7,57.7,148.1,0.1470
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,14881,0.455,0.5,0.039,0.006,0,0,12.1,92.4,140.2,0.1153
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,17242,0.42,0.421,0.025,0.134,0,0,12,75.7,172.5,0.1884
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,17829,0.193,0.739,0.02,0,0.048,0,12.9,78.1,213.6,0.1144
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,17581,0.334,0.626,0.017,0.023,0,0,11.9,72.1,200.9,0.1181
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,17593,0.496,0.426,0.047,0.009,0.012,0.01,12.4,83.4,228.5,0.1411
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,17801,0.357,0.617,0.017,0.01,0,0,10.6,90.2,138.3,0.0831
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,14081,0.318,0.56,0.052,0,0.071,0,12.1,103.4,130.9,0.0835
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,20713,0.186,0.771,0.016,0.014,0.013,0,10.2,53.2,161.4,0.1411
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,20004,0.183,0.758,0.016,0.002,0.033,0.008,10.4,75,151.8,0.1386
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,19695,0.146,0.814,0.014,0.003,0.022,0.001,10.6,62.8,152.3,0.1342
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,27454,0.141,0.82,0.035,0,0,0.004,8.2,49.6,118.4,0.1468
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,20930,0.293,0.651,0.035,0.003,0,0.018,10.3,55.3,131.4,0.2017
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,15208,0.122,0.835,0.014,0.019,0,0.01,12.7,73.5,129.1,0.1261
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,15139,0.492,0.422,0.086,0,0,0,13.6,106.4,162.8,0.1468
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,20095,0.15,0.832,0.015,0.003,0,0,11,66,156.5,0.1293
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,20972,0.369,0.601,0.02,0.004,0,0.006,11.1,68.7,175,0.1545
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,17767,0.129,0.85,0.015,0.007,0,0,11.8,68.1,120.7,0.1101
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,17686,0.32,0.663,0.017,0,0,0,12.2,86.9,188,0.1243
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,18593,0.23,0.749,0.015,0.006,0,0,11.9,78.4,195.9,0.1200
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,21290,0.197,0.792,0.009,0.001,0,0.001,12.6,118.9,168.1,0.1478
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,16607,0.35,0.584,0.055,0,0,0.011,14.2,102.3,136.4,0.1018
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,18320,0.134,0.837,0.018,0.01,0,0.001,12.2,88.7,139.4,0.1107
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,20671,0.219,0.723,0.025,0.006,0.015,0.012,11.4,78.7,167.4,0.1460
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,21469,0.14,0.808,0.015,0.01,0.021,0.006,10.6,64.7,193.3,0.1310
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,18411,0.13,0.847,0.015,0.007,0,0.001,11.8,59.2,167.6,0.1533
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,21597,0.139,0.839,0.014,0.003,0,0.005,10.1,66.5,142.4,0.1505
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,20054,0.114,0.867,0.013,0.007,0,0,11.2,59.6,247.3,0.1178
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,19252,0.132,0.855,0.013,0,0,0,11.6,62.2,162.7,0.0956
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,18086,0.136,0.827,0.017,0.002,0,0.018,13.1,87.3,162,0.1409
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,20828,0.133,0.828,0.014,0.005,0.021,0,11.6,52,166,0.1614
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,21714,0.147,0.826,0.021,0.006,0,0,10.3,49.8,197,0.1747
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,20263,0.276,0.71,0.013,0,0,0.001,11.3,59.6,206.5,0.1620
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,17348,0.364,0.581,0.041,0.014,0,0,10.4,115.6,261.7,0.1656
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,15472,0.559,0.385,0.053,0,0,0.003,10.5,76,229.8,0.1364
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,18186,0.133,0.84,0.021,0.005,0,0.001,36.6,126.6,295.3,0.1603
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,16305,0.721,0.21,0.068,0,0,0.001,12.1,109,218,0.1365
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,20824,0.203,0.719,0.016,0.042,0.019,0.001,11.3,52.1,152.4,0.1624
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,16756,0.145,0.815,0.026,0.014,0,0,13.1,78.3,145.4,0.1120
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,19744,0.249,0.715,0.024,0.004,0.008,0,11.9,79.6,159.2,0.1812
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,16897,0.141,0.814,0.033,0,0.012,0,12.1,109.5,136.9,0.1333
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,20322,0.12,0.865,0.013,0.003,0,0,9.8,63,142.1,0.1344
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,19045,0.113,0.876,0.009,0.002,0,0,11.8,66.4,179.4,0.1427
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,24836,0.129,0.83,0.01,0.001,0,0.03,9,49,141.5,0.1397
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,18353,0.314,0.666,0.014,0.001,0.005,0,10.8,74.6,127.9,0.1508
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,21231,0.385,0.587,0.028,0,0,0,10.4,52.6,143.4,0.2023
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,15554,0.428,0.558,0.011,0.002,0,0.001,12.4,69.3,270.3,0.1221
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,16298,0.257,0.672,0.016,0.005,0.048,0.002,11.8,97.2,208,0.1046
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,19751,0.334,0.631,0.028,0.002,0.006,0,12.7,64.5,130.5,0.1560
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,17955,0.148,0.797,0.013,0.043,0,0,12.7,74.2,117.7,0.1169
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,18534,0.118,0.87,0.012,0,0,0,12.4,77.4,114.2,0.1226
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,22149,0.123,0.863,0.013,0.001,0,0,10.2,55.4,107.7,0.1029
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,15454,0.157,0.817,0.025,0,0,0.001,13.6,122.8,133.2,0.1155
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,16481,0.173,0.772,0.045,0,0.011,0,11.1,103.4,110.5,0.0949
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,24013,0.122,0.831,0.012,0.003,0,0.032,10.4,61.4,97.8,0.1522
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,22432,0.169,0.538,0.017,0.266,0,0.01,10.7,51.9,92.4,0.2461
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,20276,0.127,0.852,0.016,0.005,0,0,12,50.2,151.6,0.1772
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,19935,0.132,0.852,0.013,0.002,0,0.001,11.1,70,149.2,0.1318
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,16873,0.219,0.635,0.025,0,0.005,0.116,15.3,103.1,134.3,0.0881
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,19178,0.124,0.757,0.017,0.087,0,0.015,12,170.5,170.5,0.1060
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,25680,0.648,0.243,0.036,0.069,0,0.004,10,56.5,109.1,0.1704
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,18445,0.392,0.573,0.034,0.001,0,0,13.1,85.6,180.8,0.1211
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,18103,0.355,0.514,0.033,0.098,0,0,12.3,73.8,88.3,0.1323
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,17515,0.566,0.332,0.04,0.061,0,0.001,12.5,87.8,156,0.1346
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,16967,0.423,0.452,0.026,0.098,0,0.001,11.4,65.8,162.3,0.1839
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,17394,0.199,0.552,0.019,0.23,0,0,11.4,77.5,143.2,0.1109
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,16839,0.385,0.579,0.033,0.003,0,0,10.6,97,388,0.1263
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,23643,0.345,0.496,0.071,0.088,0,0,9.3,70.4,144.8,0.2313
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,18385,0.129,0.856,0.014,0,0,0.001,12.2,71.5,146.2,0.0945
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,17118,0.556,0.377,0.048,0.016,0,0.003,12.6,96.5,120.7,0.1340
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,19471,0.618,0.246,0.059,0.064,0,0.013,11.4,59.5,154.7,0.1991
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,18887,0.462,0.478,0.024,0.006,0.031,0,10.5,61.3,123.1,0.1614
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,20146,0.515,0.429,0.049,0.007,0,0,11.8,73,143.2,0.1495
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,19011,0.223,0.735,0.038,0.004,0,0,0,0,0,0.0784
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,22467,0.18,0.762,0.014,0.001,0.009,0.034,10.2,69.2,107.4,0.1376
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,16684,0.384,0.539,0.03,0.003,0.044,0,12.2,98.8,144.4,0.0835
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,20827,0.222,0.74,0.02,0.002,0.015,0.001,12.2,84.7,202.3,0.1276
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,16966,0.459,0.5,0.041,0,0,0,12.9,77,153.9,0.1295
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,16740,0.306,0.513,0.019,0.163,0,0,10,64.2,210.8,0.1013
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,29453,0.813,0.115,0.058,0.001,0.012,0.001,7.6,39,125.5,0.1855
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,19554,0.341,0.389,0.031,0.116,0.062,0.061,11,90.4,90.4,0.1189
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,17362,0.12,0.493,0.014,0.341,0,0.032,12.1,86.9,149.4,0.1433
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,22575,0.137,0.625,0.021,0.218,0,0,11.5,55.7,219.1,0.1685
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,20988,0.183,0.632,0.017,0.168,0,0,11.6,61.3,128.7,0.1969
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,25088,0.135,0.525,0.008,0.332,0,0,12.7,35.4,120.2,0.2054
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,19863,0.529,0.408,0.056,0.007,0,0,11.5,52.5,165.9,0.1336
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,20088,0.142,0.739,0.018,0.101,0,0,11,67.5,140.6,0.1423
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,19571,0.218,0.679,0.018,0.072,0.011,0.002,12.1,65.8,117.2,0.1301
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,18338,0.366,0.6,0.028,0.006,0,0,10.5,63.8,135.6,0.1519
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,18402,0.543,0.329,0.025,0.103,0,0,12.8,78.6,98.9,0.1370
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,23934,0.794,0.092,0.056,0.057,0,0.001,9.3,90.6,98.1,0.1482
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,16685,0.362,0.419,0.025,0.174,0.02,0,10.8,92.9,126,0.1452
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,15815,0.315,0.62,0.033,0,0.011,0.021,13.3,68.9,141.3,0.1989
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,21927,0.373,0.622,0.002,0,0,0.003,11.1,51.4,111.3,0.2145
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,18883,0.299,0.436,0.027,0.239,0,0,11.3,72.1,155.8,0.1601
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,18126,0.274,0.687,0.02,0.02,0,0,11.8,71.9,159.8,0.1408
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,16729,0.312,0.275,0.017,0.395,0,0.001,10.7,59,115.3,0.1695
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,22329,0.577,0.339,0.05,0.033,0,0.001,11.7,67.3,122.1,0.1807
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,16061,0.159,0.6,0.04,0.117,0.047,0.037,13.6,105.1,247.4,0.1501
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,18738,0.279,0.704,0.016,0,0,0.001,12.1,82.1,156.8,0.0873
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,16201,0.164,0.773,0.033,0.005,0,0.025,15.6,111.6,229.3,0.1483
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,23707,0.244,0.71,0.032,0.002,0.004,0.008,10.7,69,135.2,0.1280
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,21152,0.126,0.863,0.011,0,0,0,11.6,70.6,160.1,0.1484
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,16901,0.141,0.834,0.019,0.005,0,0.001,13.9,72.9,169.8,0.1234
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,19323,0.21,0.592,0.015,0.183,0,0,11.3,66.8,150.6,0.1091
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,17586,0.322,0.623,0.029,0.002,0.02,0.004,14,116.7,165.5,0.0814
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,17150,0.145,0.828,0.026,0,0,0.001,12.8,83.7,146.5,0.1359
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,22404,0.123,0.861,0.015,0,0,0.001,11.5,94.6,137.1,0.1328
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,19654,0.153,0.809,0.019,0.009,0,0.01,12.4,69.1,152,0.1452
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,21147,0.109,0.776,0.013,0.029,0.036,0.037,11.5,70,192.6,0.1118
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,16892,0.249,0.607,0.03,0.114,0,0,12.8,78.7,137.6,0.1099
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,18578,0.166,0.807,0.014,0,0,0.013,12.2,84.8,147.1,0.0816
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,19770,0.12,0.806,0.015,0.001,0.057,0.001,11.8,59.9,124.9,0.1307
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,19851,0.274,0.679,0.022,0.02,0,0.005,13.8,64.4,171.6,0.1251
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,19024,0.286,0.691,0.017,0.004,0,0.002,12.5,80.4,147.1,0.1316
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,16415,0.343,0.632,0.023,0.002,0,0,13.6,93.7,175.3,0.1383
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,17461,0.328,0.634,0.033,0.004,0,0.001,12.6,84.2,171.5,0.1879
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,19465,0.401,0.431,0.033,0.134,0,0.001,10.7,86.1,101.6,0.1288
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,24299,0.802,0.089,0.044,0.02,0.022,0.023,10.1,59,152.9,0.1565
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,16944,0.336,0.635,0.024,0.004,0,0.001,14.3,138.3,176.3,0.1541
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,15292,0.134,0.841,0.013,0.012,0,0,13.5,88.7,185.8,0.1526
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,17681,0.651,0.261,0.059,0.018,0,0.011,12.4,85.8,131.7,0.1188
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,19563,0.533,0.299,0.034,0.133,0,0.001,10.9,71.6,161.1,0.1686
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,18976,0.383,0.532,0.033,0.052,0,0,12.3,101.5,203.8,0.1887
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,21780,0.193,0.553,0.024,0.23,0,0,11.6,92.8,179.4,0.1040
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,18086,0.126,0.856,0.017,0.001,0,0,12.5,96.5,188.9,0.1418
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,17083,0.118,0.856,0.012,0.014,0,0,13.5,74.6,173.5,0.1200
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,17353,0.135,0.845,0.015,0.005,0,0,13.7,65,135.4,0.1075
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,19496,0.473,0.452,0.038,0.005,0.027,0.005,13.2,97,213.3,0.1517
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,15846,0.334,0.637,0.024,0.005,0,0,14.6,82.4,188,0.1998
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,22762,0.723,0.197,0.038,0.038,0,0.004,12.6,75.1,113.9,0.1283
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,24440,0.39,0.573,0.031,0.001,0,0.005,9.9,46.4,104.8,0.1102
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,18389,0.116,0.861,0.023,0,0,0,0,0,0,0.1124
