CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
BURLINGTON,1910,HAINESPORT TWP,10898598,672.9,16197,8,10980964,646,16998,11,"D. K-8|K-8,401-750",DK-8K-8401-750
BURLINGTON,2610,LENAPE REGIONAL,155124027,7106.1,21830,27,163144583,6952.2,23466,32,"G. G9-12|7-12,9-12",GG9-127-129-12
BURLINGTON,2850,LUMBERTON TWP,26995665,1497,18034,42,27464195,1503.9,18262,37,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,2960,MANSFIELD TWP,12156835,732,16607,15,12767948,667.6,19127,30,A. K-6|K-6,AK-6K-6
BURLINGTON,3010,MAPLE SHADE TWP,38158194,2212.3,17248,22,39550316,2265.1,17461,20,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BURLINGTON,3070,MEDFORD LAKES BORO,7935092,529.4,14989,2,8122531,542.4,14977,1,"D. K-8|K-8,401-750",DK-8K-8401-750
BURLINGTON,3080,MEDFORD TWP,53097958,2833.9,18737,52,53502654,2759.1,19391,50,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,3360,MOORESTOWN TWP,74079450,4073.8,18184,38,76353761,3985.8,19156,47,"N. K-12|K-12,3500+",NK-12K-123500plus
BURLINGTON,3430,MOUNT HOLLY TWP,20476108,1027.7,19923,62,21008327,1004.3,20919,67,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,3440,MOUNT LAUREL TWP,72773745,4195.2,17347,31,75079967,4251.3,17661,27,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,3540,NEW HANOVER TWP,5620533,250.5,22438,58,6268107,243.7,25719,65,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,3650,NORTH HANOVER TWP,25233822,1278.4,19738,39,24735301,1217.2,20322,35,A. K-6|K-6,AK-6K-6
BURLINGTON,3690,NORTHERN BURLINGTON REG,38120353,2093.1,18212,7,40205638,2143.7,18755,6,"F. G7-12|7-12,9-12",FG7-127-129-12
BURLINGTON,3920,PALMYRA BORO,16986391,995.6,17062,15,17602159,972.3,18103,17,"L. K-12|K-12,0-1800",LK-12K-120-1800
BURLINGTON,4050,PEMBERTON TWP,118353616,5182.5,22837,92,118372818,5227.7,22644,91,"N. K-12|K-12,3500+",NK-12K-123500plus
BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,37994909,2120.1,17921,4,42053195,2146.8,19589,8,"G. G9-12|7-12,9-12",GG9-127-129-12
BURLINGTON,4450,RIVERSIDE TWP,25199515,1524.5,16529,12,25191375,1438.3,17515,15,"L. K-12|K-12,0-1800",LK-12K-120-1800
BURLINGTON,4460,RIVERTON,5862669,360.9,16245,7,5943921,352.1,16881,7,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,4740,SHAMONG TWP,15020331,840.8,17865,40,15159163,806.5,18796,46,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,4930,SOUTHAMPTON TWP,15250859,723.8,21070,51,15095977,727.5,20750,46,"D. K-8|K-8,401-750",DK-8K-8401-750
BURLINGTON,5010,SPRINGFIELD TWP,5844321,249.7,23408,51,5436120,244.7,22218,46,A. K-6|K-6,AK-6K-6
BURLINGTON,5130,TABERNACLE TWP,14028536,763.7,18369,30,15108258,771.6,19581,35,"D. K-8|K-8,401-750",DK-8K-8401-750
BURLINGTON,5490,WASHINGTON TWP,2065962,94.2,21928,53,2261770,98.9,22874,55,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,5720,WESTAMPTON,15551685,1002.7,15509,12,15617029,992,15743,11,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,5805,WILLINGBORO TWP,78914350,4068,19399,63,80622831,3888.5,20734,71,"N. K-12|K-12,3500+",NK-12K-123500plus
BURLINGTON,5890,WOODLAND TWP,2782249,146.2,19025,32,3006340,155.4,19346,30,"C. K-8|K-8,0-400",CK-8K-80-400
BURLINGTON,6026,RIVERBANK CHARTER SCHOOL,1716086,143.2,11984,6,1828952,143.7,12728,11,O. CHARTER,OCHARTER
BURLINGTON,6076,BENJAMIN BANNEKER PREP CS,2087199,149.3,13980,21,2417316,150.5,16062,37,O. CHARTER,OCHARTER
CAMDEN,150,AUDUBON BORO,26032222,1433,18166,23,26641234,1570.2,16967,11,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAMDEN,190,BARRINGTON BORO,14190009,858,16539,10,14669344,863.4,16991,10,"J. K-12|K-8,401-750",JK-12K-8401-750
CAMDEN,260,BELLMAWR BORO,16790244,1158.1,14498,4,18652355,1187.7,15705,10,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,330,BERLIN BORO,12964042,874.8,14819,7,13003504,866.5,15006,4,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,340,BERLIN TWP,15822508,803.4,19695,45,16612906,802.4,20704,45,"J. K-12|K-8,401-750",JK-12K-8401-750
CAMDEN,390,BLACK HORSE PIKE REGIONAL,73174383,3939,18577,9,77123684,3872.4,19916,10,"G. G9-12|7-12,9-12",GG9-127-129-12
CAMDEN,580,BROOKLAWN BORO,6727574,412.5,16311,9,6633991,411.5,16121,3,"I. K-12|K-8,0-400",IK-12K-80-400
CAMDEN,680,CAMDEN CITY,361322562,13383.2,26998,102,324329243,12959,25027,100,"N. K-12|K-12,3500+",NK-12K-123500plus
CAMDEN,700,CAMDEN COUNTY VOCATIONAL,49494259,2144.7,23078,14,47046048,2086.1,22552,13,Q. COUNTY VOC,QCOUNTYVOC
CAMDEN,800,CHERRY HILL TWP,194785816,11410.4,17071,22,200316639,11378.3,17605,25,"N. K-12|K-12,3500+",NK-12K-123500plus
CAMDEN,880,CLEMENTON BORO,12384889,640.4,19338,44,12097529,619.3,19534,34,"J. K-12|K-8,401-750",JK-12K-8401-750
CAMDEN,940,COLLINGSWOOD BORO,35951939,1888.2,19041,46,36984350,1900,19465,44,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAMDEN,1255,EASTERN CAMDEN COUNTY REG,38921846,2073.1,18775,10,38091133,2033,18737,5,"G. G9-12|7-12,9-12",GG9-127-129-12
CAMDEN,1720,GIBBSBORO BORO,4919471,278.7,17649,22,5091861,273.9,18589,22,"C. K-8|K-8,0-400",CK-8K-80-400
CAMDEN,1770,GLOUCESTER CITY,50923997,2150.5,23680,67,52494247,2160.3,24299,67,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAMDEN,1780,GLOUCESTER TWP,112925362,6884.5,16403,20,115044177,6674.5,17236,21,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,1799,KIPP COOPER NORCROSS,,,,,4038880,104.1,38790,87,O. CHARTER,OCHARTER
CAMDEN,1801,CAMDEN PREP,,,,,2493862,66.3,37605,86,O. CHARTER,OCHARTER
CAMDEN,1802,MASTERY SCHOOLS OF CAMDEN,,,,,7576813,379.3,19976,75,O. CHARTER,OCHARTER
CAMDEN,1880,HADDON HEIGHTS BORO,22208695,1279.5,17357,17,22681686,1304,17394,14,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAMDEN,1890,HADDON TWP,35123679,2108.6,16657,16,36265616,2140.3,16944,15,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAMDEN,1900,HADDONFIELD,38717359,2597.4,14906,2,40206681,2629.3,15292,2,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAMDEN,2540,LAUREL SPRINGS BORO,5497606,352.1,15615,9,5174898,345.3,14985,4,H. K-12|K-6,HK-12K-6
CAMDEN,2560,LAWNSIDE BORO,8911222,408.1,21834,52,9303958,400.8,23213,57,"I. K-12|K-8,0-400",IK-12K-80-400
CAMDEN,2670,LINDENWOLD BORO,45741575,2518.9,18159,32,47718918,2698.9,17681,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAMDEN,2890,MAGNOLIA BORO,6977525,399.8,17454,20,7237773,424.1,17068,12,"D. K-8|K-8,401-750",DK-8K-8401-750
CAMDEN,3110,MERCHANTVILLE BORO,7329769,443,16545,11,8000480,432.6,18495,24,"J. K-12|K-8,401-750",JK-12K-8401-750
CAMDEN,3420,MOUNT EPHRAIM BORO,11050683,621.3,17788,25,11687670,622.1,18789,26,"J. K-12|K-8,401-750",JK-12K-8401-750
CAMDEN,3770,OAKLYN BORO,8072538,499.2,16172,7,8072075,479.4,16839,8,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAMDEN,4060,PENNSAUKEN TWP,99871371,5259.6,18988,52,104661606,5201.9,20120,64,"N. K-12|K-12,3500+",NK-12K-123500plus
CAMDEN,4110,PINE HILL BORO,37896162,1947.5,19459,51,38763057,1981.4,19563,47,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAMDEN,4590,RUNNEMEDE BORO,12848639,854.8,15031,8,12882302,865.7,14881,3,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,4790,SOMERDALE BORO,8213700,535.1,15349,4,8648858,522.4,16555,8,"D. K-8|K-8,401-750",DK-8K-8401-750
CAMDEN,5035,STERLING HIGH SCHOOL DIST,16718601,911.6,18341,8,16748381,963,17392,3,"G. G9-12|7-12,9-12",GG9-127-129-12
CAMDEN,5080,STRATFORD BORO,13546563,855.2,15840,15,15048396,872.8,17242,22,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,5400,VOORHEES TWP,53496631,3032.5,17641,37,53925376,3024.5,17829,32,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,5560,WATERFORD TWP,29064325,1727.4,16825,19,28915314,1663.5,17383,19,H. K-12|K-6,HK-12K-6
CAMDEN,5820,WINSLOW TWP,104188356,4978.1,20929,81,105463083,4968,21229,79,"N. K-12|K-12,3500+",NK-12K-123500plus
CAMDEN,5900,WOODLYNNE BORO,9658915,581.3,16617,10,9647023,594.9,16216,4,"I. K-12|K-8,0-400",IK-12K-80-400
