GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,1913086,-883452,1029634,-109683
A. K-6,OCEAN,5020,STAFFORD TWP,2981081,-72468,2908613,1430159
A. K-6,OCEAN,5220,TUCKERTON BORO,1103817,252890,1356707,373369
A. K-6,SUSSEX,1630,FREDON TWP,502082,67900,569982,238524
A. K-6,SUSSEX,1980,HAMPTON TWP,1252457,414344,1666801,-7935
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,1691596,514696,2206292,-72737
A. K-6,SUSSEX,5040,STILLWATER TWP,1361321,347436,1708757,-7872
A. K-6,WARREN,400,BLAIRSTOWN TWP,942806,60332,1003138,330407
A. K-6,WARREN,1620,FRANKLIN TWP,1103037,91477,1194514,214961
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,446578,-73492,373086,15836
A. K-6,WARREN,2470,KNOWLTON TWP,615859,636,616495,183418
A. K-6,WARREN,2970,MANSFIELD TWP,1751941,96448,1848389,151705
A. K-6,WARREN,5480,WASHINGTON BORO,1231030,-55642,1175759,-148107
A. K-6,WARREN,5530,WASHINGTON TWP,783406,-30718,752688,63686
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,469578,101237,570815,65454
B. K-8 / 0 - 400,ATLANTIC,1540,FOLSOM BORO,3386085,176365,3562450,-103631
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,1904071,-117765,1786306,114854
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,554968,-128128,426840,-9968
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,659930,-153202,506728,100372
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,1279517,334908,1614425,-791775
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,1723970,-91922,1632048,201353
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,1242727,-196033,1046694,161351
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,1498465,158895,1657360,227910
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,2453656,552502,3006158,477802
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,5305068,535962,5841030,-660465
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,713885,95859,809744,78483
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,856462,26983,883445,-205527
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,364921,-44686,320235,-123859
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,1012507,76080,1088587,-64686
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,577403,-45177,532226,1240
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,1237216,158826,1396042,-84910
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,1503317,576052,2079369,681680
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,1489991,103793,1593784,-261067
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,2749527,-381084,2368443,49871
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,1267420,-259921,1007499,441
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,1404591,376490,1781081,353557
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,-736699,-6923,-743622,864257
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,668251,6271,674522,136565
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,1302025,-246072,1055953,-184901
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,482390,-120517,361873,3641
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,349406,93267,442673,-11072
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,2376057,-811137,1564920,-109811
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,1572798,232784,1805582,346589
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,1193475,-196975,996500,-157418
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,259191,98714,357905,99849
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,833036,23208,856244,336262
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,1620036,-116866,1503170,-4816
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,687810,-100268,587542,299291
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,610310,10002,620312,9509
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,275421,172774,448195,237253
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,1122815,268562,1391377,283463
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,1868333,14110,1882443,-129995
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,476340,-21957,454383,-55491
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,1369782,401675,1771457,233835
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,1551144,-423561,1127583,116273
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,625994,-94413,531581,117237
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,499869,17060,516929,-30809
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,2584973,219701,2804674,319121
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,1684806,-521678,1163128,-95581
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,947258,269913,1217171,364489
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,3609284,-313174,3296110,-601575
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,1416453,-151879,1264574,-184918
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,1281740,14944,1296684,52962
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,2504041,123910,2627951,109822
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,422593,-363443,59150,89378
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,1707245,132327,1839572,-3839
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,656623,164750,821373,-26853
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,2475392,-190372,2285020,-212093
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,1042344,215431,1257775,455125
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,1257529,40594,1298123,-96962
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,703716,179654,883370,110364
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,1509216,208835,1718051,276001
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,471937,-103668,368269,189047
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,1092614,-110225,982389,-53126
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,936910,77484,1014394,446948
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,816660,209272,1025932,-119689
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1582780,254873,1837653,326448
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1304840,82340,1387180,79365
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,1030105,175194,1205299,-594249
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,288843,112825,401668,-34567
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,811419,129638,941057,-172616
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,806591,72469,879060,439211
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,320889,-54276,266613,-113607
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,1167532,139062,1306594,-219895
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,1037946,701391,1739337,441620
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,1026614,220401,1247015,151187
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,873188,245212,1118400,49329
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,2772288,-574217,2198071,-594314
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,2454332,74913,2529245,37714
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,3835199,35029,3870228,1171093
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,1460195,-210498,1249697,-137836
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,2610946,26393,2637339,399221
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,1119257,660335,1779592,638991
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,4145928,-125418,4020510,337299
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,3272960,-343954,2929006,-120547
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1901217,82942,1984159,286919
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,1821380,-229324,1609170,-305674
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,2066122,95769,2161891,-258789
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,3290034,161846,3451880,564296
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,2821784,183652,3005436,217665
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,8819883,477089,9296972,1554914
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,1267826,68530,1336356,-204578
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,507662,-58472,449190,-113594
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,1406393,-144403,1261990,73198
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,822537,-46037,776500,-8351
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,1620507,-341414,1279093,-84996
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,2614025,343089,2957114,284882
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,1674827,-69475,1605352,-129742
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,2124382,461981,2586363,459923
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,2017044,195263,2212307,631697
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,1916090,625110,2541200,470367
C. K-8 / 401 - 750,CAMDEN,3110,MERCHANTVILLE BORO,892149,307101,1199250,-152381
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1834188,87676,1814727,-579537
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,605389,71531,676920,235932
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,480236,602796,1083032,1138850
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1161779,-128977,1032802,-368528
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,402993,288310,691303,-68056
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,1465748,274315,1740063,612802
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,2327888,-272135,2055753,-20643
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,1843849,-343134,1500715,115268
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,2516897,67819,2584716,-152175
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,789336,101257,890593,79278
C. K-8 / 401 - 750,HUNTERDON,1040,DELAWARE TWP,2107173,-190146,1917027,240482
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1339558,-24771,1314787,203660
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,4578867,-553204,4025663,-234737
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,2979530,13387,2992917,502285
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,3915271,96044,4011315,-129160
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,3276264,543545,3819809,-336172
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,833486,234079,1067565,147539
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,2361314,-470859,1890455,-598861
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,2077111,138934,2216045,-425665
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,664848,470019,1035714,262886
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,1238083,309746,1481397,940924
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,684216,38911,723127,99163
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,2090394,442274,2532668,524013
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,2747664,-360257,2370181,-82255
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,1267605,269955,1537560,239923
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,1834561,-126312,1708249,-367722
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,2019278,367174,2386452,-33340
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,2216294,337284,2553578,659588
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,1312482,478100,1790582,-516743
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,3115454,261508,3376962,-15983
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,960288,26395,986683,-939095
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,1499965,448584,1948549,-618261
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,2974403,170252,3144655,226260
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,3357098,-266524,3090574,-32333
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,35494,684160,719654,298434
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,1326196,-44081,1282115,79859
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,1497333,166804,1664137,133907
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,1360254,-179605,1180649,-243041
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,1817532,420450,2237982,-6012
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,1213206,323736,1536942,346526
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,551788,151680,703468,-36785
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,999596,310636,1310232,-543950
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,1264374,62154,1326528,65149
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,11019407,547178,11566585,-199636
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,7550009,-2131543,5418466,-1259787
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,2892172,-12388,2879784,-58971
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,1582903,69548,1652451,45699
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,1862274,103491,1965765,-358015
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,1759338,475004,2234342,191003
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,8603248,170269,8773475,647632
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,4347721,-955295,3392426,611970
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,1800019,-330575,1469444,-192099
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,2304255,807191,3111446,-834586
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,3124863,495490,3620353,559519
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,3106721,165985,3272706,141556
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,1185337,1219219,2404556,894405
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,2490636,-335977,2154659,-27588
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,1345707,194983,1540690,156756
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,2851815,2046494,4898309,617963
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,3258579,-547153,2711426,1255898
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,3978622,360774,4339396,117159
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,2472360,-392066,2080294,988322
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,5743436,-3261,5740175,-117064
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,2687730,-1234261,1453469,-543669
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,7075677,-1324039,5751638,-1731541
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,5415814,-167511,5248303,-825630
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,5606219,-840886,4745257,724362
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,5855646,560609,6416255,19636
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,10142767,-398134,9744633,395345
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,2217503,150961,2368464,329043
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,1609943,175918,1785861,558700
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,2739135,-259890,2479245,-1128784
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,1267944,-346647,921297,-96582
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,21579430,-1301702,20277728,-153144
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,2739436,658281,3397717,941837
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,954145,747691,1701836,87341
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,8840731,2085241,10925972,2606746
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,5419046,863729,6282775,491578
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,1846438,336891,2183329,611422
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,4195890,-178736,4017154,-288994
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,2927817,402565,3330382,245820
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,2628435,-385501,2242934,1703739
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,6864887,703962,7568849,-2492058
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,6768060,-1098094,5669966,474578
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,5113788,-77129,5036659,93204
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,3816896,-44730,3772166,393366
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,1904124,361740,2265864,855966
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,2748456,128003,2876459,570140
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,9809668,-3330420,6479248,-484256
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,14809003,5503893,20312896,-5225767
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,2014337,-12788,2001549,-511622
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,11991445,20080,12011525,-196915
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,13391293,-1046011,12345282,-4295985
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,1997740,1211390,3189129,-447025
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,1585168,235338,1820506,1197027
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,2197869,212395,2286999,-107878
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,10994998,862140,11857138,-723932
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,4557479,241161,4798640,483870
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,2964224,-273083,2691141,815223
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,2619067,499391,3118458,-209849
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,1723079,-180714,1542365,14946
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,2105616,-199175,1906441,-611128
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,2890930,-74726,2816204,-67520
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,2608000,-26387,2581613,463678
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,8933024,782157,9715181,491723
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,3445918,-749153,2696765,185689
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,4539926,154894,4694820,1151613
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,4367012,-641066,3725946,75637
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,2499321,96334,2595655,87477
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,3810840,190895,4001735,-488201
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,3080213,-202476,2877737,-628890
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,3557924,-66794,3491130,-568776
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,1624973,169461,1794434,192098
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,1498367,-143012,1355355,180192
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,5738930,-267005,5471925,-959643
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,3500515,188990,3689505,-757587
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,7007963,-1703552,5304414,-418883
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,2680135,-683990,1996145,750041
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,2882539,829581,3712120,933973
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,1435774,-715207,720567,120330
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,2733382,-408420,2324962,-1327590
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,3225222,-115674,3109548,1099437
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,1432935,13020,1445955,230988
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,3391579,737408,4128987,-601787
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,2717977,168824,2886801,267745
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,3543389,1602923,5146312,2004877
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,2071808,-133360,1938448,14861
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,5535429,169410,5704839,1148463
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,2669630,888363,3557993,234259
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,1559556,-461798,1097758,732352
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,2945838,-44806,2901032,554001
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,1892789,57874,1950663,220040
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,1679158,2049394,3728552,-2275534
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,4032238,536567,4568805,718334
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,2462101,-268345,2193756,-16721
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,2248098,601618,2849716,629263
