GROUP,CONAME,DIST,DISTNAME,PP12,RK12,PCT12,PP22,RK22,PCT22,PP32,RK32,PCT32
A. K-6,,,1. State average - Operating Type K-6,8160,,,8400,,,8787,,
A. K-6,,,2. State median - Operating Type K-6,8848,,,9318,,,9505,,
A. K-6,,,5. State average - All operating types,8596,,,8686,,,9040,,
A. K-6,,,6. State median - All operating types,8344,,,8522,,,8895,,
A. K-6,BERGEN,1270,EDGEWATER BORO,6277,6|56,0.597,6118,1|56,0.574,6346,2|56,0.562
A. K-6,BERGEN,3870,ORADELL BORO,7322,11|56,0.597,7748,11|56,0.597,8168,11|56,0.592
A. K-6,BERGEN,4410,RIVER EDGE BORO,8176,19|56,0.657,8271,20|56,0.661,8780,20|56,0.658
A. K-6,BERGEN,4620,SADDLE RIVER BORO,11356,51|56,0.509,12466,53|56,0.519,12659,53|56,0.505
A. K-6,BURLINGTON,200,BASS RIVER TWP,11987,54|56,0.606,11822,51|56,0.608,10770,45|56,0.619
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,6039,2|56,0.562,6218,3|56,0.562,6259,1|56,0.574
A. K-6,BURLINGTON,2960,MANSFIELD TWP,6531,8|56,0.487,7628,10|56,0.562,8180,12|56,0.572
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,9682,36|56,0.615,9432,31|56,0.613,9622,31|56,0.591
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,10810,47|56,0.613,12084,52|56,0.656,12318,52|56,0.671
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,7577,13|56,0.638,7069,6|56,0.623,7735,8|56,0.622
A. K-6,CAMDEN,5560,WATERFORD TWP,8011,17|56,0.576,8103,17|56,0.573,9116,24|56,0.541
A. K-6,CAPE MAY,710,CAPE MAY CITY,11869,52|56,0.606,10511,43|56,0.603,10376,37|56,0.595
A. K-6,CAPE MAY,2840,LOWER TWP,7970,16|56,0.596,8089,16|56,0.599,8433,16|56,0.607
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,9093,31|56,0.626,8982,23|56,0.643,9084,23|56,0.644
A. K-6,ESSEX,1400,ESSEX FELLS BORO,12163,55|56,0.644,12656,54|56,0.652,13432,54|56,0.650
A. K-6,ESSEX,1465,FAIRFIELD TWP,9768,37|56,0.647,10243,39|56,0.650,10576,42|56,0.635
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,9933,40|56,0.651,10012,38|56,0.634,10432,38|56,0.616
A. K-6,ESSEX,4530,ROSELAND BORO,10050,41|56,0.610,9842,37|56,0.629,10096,32|56,0.614
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,6096,3|56,0.619,6671,4|56,0.632,6896,3|56,0.615
A. K-6,GLOUCESTER,1330,ELK TWP,8492,23|56,0.644,8616,22|56,0.638,8866,21|56,0.623
