CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
1,4240,1844298,1085017,1007705,34900,42412,351396,254626,201666,177666,201435,58452,0,4784,0,126,PORT REPUBLIC CITY,ATLANTIC,B. K-8 / 0 - 400,2,FG,,1,ATLANTIC
1,4800,14980930,9202675,8810992,243447,148236,2240532,1940270,1596858,1352286,1740688,880470,0,151533,37000,1036,SOMERS POINT CITY,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,5350,12627543,7634008,7290495,331013,12500,1921622,1612585,1438841,1140009,1554245,323615,0,78827,724233,766,VENTNOR CITY,ATLANTIC,D. K-8 / 751 +,2,B,,1,ATLANTIC
1,5760,2798533,1654713,1589112,44101,21500,437740,409980,363560,289210,334539,144539,0,7089,5000,188,WEYMOUTH TWP,ATLANTIC,B. K-8 / 0 - 400,2,B,,1,ATLANTIC
3,40,15624402,8886124,8119292,434982,331850,2827107,2287567,1703564,1390349,2008664,1058514,0,127422,103000,915,ALLENDALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,80,4579464,2567460,2206943,257777,102740,1064495,903249,330139,286639,506341,130387,0,102750,0,164,ALPINE BORO,BERGEN,B. K-8 / 0 - 400,2,I,,1,BERGEN
3,285,53111937,29978756,26577891,617040,2783825,12453085,11673205,4592154,3536899,5240265,1689224,80000,68845,0,638,BERGEN CO SPECIAL SERVICE,BERGEN,I. CSSD,7,,,1,BERGEN
3,290,59541804,29436612,26996812,1577000,862800,6184486,5660986,11676650,8715825,9433431,5150431,0,1865168,0,2119,BERGEN COUNTY VOCATIONAL,BERGEN,J. VOC,8,,,1,BERGEN
3,300,56014354,34090223,27782047,1837528,4470648,7277964,6089645,6426301,5586613,6907540,3818859,0,928780,346829,3498,BERGENFIELD BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,440,15515668,8999896,8536084,433397,30415,2308934,1606558,2195947,1415862,1371184,529243,0,625896,0,1096,BOGOTA BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,740,9454017,5364040,5133040,176000,55000,1715100,1055822,1207447,1026697,1126958,450008,0,31840,12703,582,CARLSTADT BORO,BERGEN,C. K-8 / 401 - 750,2,DE,,1,BERGEN
3,745,9965262,5096136,4871636,171500,53000,1636503,1067803,1112997,783997,1582632,613870,5000,480449,0,534,CARLSTADT-EAST RUTHERFORD,BERGEN,H. 7-12 / 9-12,5,CD,,1,BERGEN
3,890,38589449,25518972,24050223,628649,840100,5191620,3587024,3997093,2927293,2747470,1241250,0,892189,107600,2917,CLIFFSIDE PARK BORO,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,930,17416948,11098131,10437787,486600,173744,2601319,2154694,1885689,1669239,1735505,983960,0,93847,0,1105,CLOSTER BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,990,25281541,15790976,14952411,618630,219935,3102412,2665833,3368368,2889608,2321659,1284624,0,698127,2500,1782,CRESSKILL BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,1070,12390689,7732881,6996539,475349,260993,2003747,1710643,1141823,929373,1278121,561341,28350,124587,168848,668,DEMAREST BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1130,37189488,22759338,21778286,817725,163327,4052242,3642512,4671395,4093045,4674990,2828058,0,958202,9249,2619,DUMONT BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,1230,12795105,7901586,7510586,326500,64500,2187472,1775472,1415076,1120576,1205195,568195,0,50298,227381,813,EAST RUTHERFORD BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,1270,11854530,6663602,6298324,362278,3000,2340535,1695815,1322408,1101608,1489647,752889,0,10532,0,1050,EDGEWATER BORO,BERGEN,A. K-6,1,DE,,1,BERGEN
3,1345,27689533,14737303,14067017,187691,482595,4551687,3446059,4411122,3521001,3339510,1920264,0,533309,0,2613,ELMWOOD PARK,BERGEN,F. K-12 / 1801 - 3500,3,CD,,1,BERGEN
3,1360,17141215,9611754,9105352,268710,237692,2173019,1512906,2363972,2238945,2159922,1209994,0,786631,0,1199,EMERSON BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,1370,54714644,32220971,27923728,807731,3489512,9117787,6588527,5383212,4304811,6799296,1099194,0,1112503,24195,3177,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,9736217,5540175,5179652,162400,198123,2244586,1770123,1063680,778875,862671,485841,0,3000,10000,539,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,76776022,45326357,43035155,821379,1469823,12680764,11313478,8938896,7318394,7645400,3399444,0,1548610,20000,4691,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,13611811,7691025,7282397,256000,152628,1683061,1470561,2263162,1867859,1674071,927608,12000,52698,0,1342,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,54064415,32523718,31034256,1074500,414962,9359228,7220179,5446449,4506857,5532073,2124332,0,1105262,0,3790,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,26526648,17180979,16179254,906065,95660,4294399,4031509,2445968,2181559,2461159,299113,0,137871,104166,1174,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,82312023,49680671,48888973,727624,64074,12181692,10132745,9434288,8052626,9773484,5536867,0,962525,0,5444,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,40300055,21504242,19473221,1417611,613410,8194222,4901061,4986467,4298886,4547280,1069311,0,1058896,0,2413,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,90079405,58008973,53412114,2702365,1894494,13407266,11566945,7397118,6140123,9545625,4331895,0,1713884,9225,5482,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,10231545,6526108,6313146,112900,100062,1556754,1275471,1016829,822402,1004859,446756,0,126995,0,619,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,25314097,15052512,14538099,346300,168113,4367183,3538225,2522869,1947815,2511248,1337286,0,844245,0,1868,HASBROUCK HEIGHTS BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,2090,8057200,4769795,4556514,100975,112306,1415275,1195291,890724,614119,947253,433167,0,34153,85000,428,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,20197302,11704679,11369879,288850,45950,3913442,2831894,2117060,1638898,2354528,724465,0,88902,0,1238,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,9337084,5385118,5251453,83965,49700,1629907,1350501,1278634,824079,987670,427788,0,55167,0,660,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,29441657,16993026,15758334,1132792,101900,3972168,3588493,3701812,2980784,3921003,1532001,0,764857,57000,1835,LEONIA BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,2710,12619434,8264027,7835667,230776,197584,1838482,1384301,1106287,841824,1316139,589526,0,68656,21380,1044,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,38973098,22721730,21550947,777563,393220,6148867,4513615,4926298,4328389,4511252,2103200,0,657452,4900,3269,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,33511209,18986520,18152659,397475,436386,4785272,4277582,4386013,3554628,3915806,1651983,280000,902866,0,2397,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,52589633,29744687,28445026,722136,577525,8890935,6926031,6243676,4720818,6016460,855481,0,1573245,0,3004,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,12555733,8525067,7699339,533572,292156,1506264,1164849,1208436,932834,1208284,636093,0,94554,0,949,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,18058834,10435668,9869885,480369,85414,2942785,2509985,2202064,1903921,1783591,1017991,0,650462,0,1058,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,14605464,9119385,8605351,387561,126473,2204053,1705799,1841692,1675190,1322100,749860,0,115610,99000,1060,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,5502741,3031830,2936315,63533,31982,1183208,347241,602321,478547,623047,301198,28166,30264,0,293,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,30197230,15454076,14448326,843385,162365,5235907,4380914,4298091,3580974,4130883,2361543,0,993819,214400,2066,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,22674915,13018686,12428290,341027,249369,2865362,2324762,2839668,2397597,2841901,1303507,0,774600,10000,1783,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,23408826,13265285,12314091,668481,282713,3497852,2971975,2143266,1638672,2958863,1298013,3000,1503203,55000,1358,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,46136445,26673190,25311955,769757,591478,6882811,5736784,5241443,4276407,4907160,2705449,0,2399819,34351,2547,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,8291376,4865947,4612120,183050,70777,1376309,1092183,1013182,781357,931501,305227,0,96576,133950,497,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,8685413,5362639,5060610,282725,19304,1263398,1022955,1085346,773430,914521,583661,0,59510,0,607,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,25674753,15772012,14949768,688572,133672,4187775,3422711,3129242,2680632,2343335,1536980,0,178656,13200,1551,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,13051058,8281750,7955633,219267,106850,1707839,1342795,1544420,1251477,1408540,384848,0,108509,0,768,OLD TAPPAN BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3870,10571825,6256269,5912776,216213,127280,1749947,1322151,1457375,1233619,1078801,651599,0,29433,0,766,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,22079381,14204549,13538913,432499,233137,2367656,1971546,2738709,2178775,2077938,1120279,0,581850,28000,1702,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,70174049,38645077,36888191,1700936,55950,10116937,8790041,8079406,7154908,11453062,6145477,0,1431989,431000,3879,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,24863274,13846856,13064697,591874,190285,5246255,4268536,2633463,2257082,2207185,1168093,0,913092,0,1265,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,43104376,23490601,20671970,586699,2231932,7164543,6052015,4203135,3412338,5779092,2609667,0,2394545,56000,2070,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,43128134,22719394,20900549,660471,1158374,6473479,5891077,4816783,3758214,5746191,2548191,0,3295520,202000,2311,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,50278910,29685919,28796722,689460,199737,9042772,6913705,4439187,3261134,5758660,3134756,0,1308920,545030,2837,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,33426862,20367127,19617667,341081,408379,6232874,6074023,3509114,2810510,2513744,1175344,0,707923,50000,1732,RIDGEFIELD BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4380,33679740,20043820,19815204,208651,19965,5474935,5396035,3545541,2865018,3499195,1583399,0,964007,0,2573,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,83192494,49165938,46607403,1478380,1080155,15964612,13114332,7681516,6697656,8749296,460802,0,1520591,0,5724,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,26912792,15603069,14607530,430815,564724,3770308,3320145,3499038,3066366,2749598,1391824,0,1280988,0,1681,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,16044024,10553739,9987423,223836,342480,2132631,1900190,1935210,1719128,1409897,804426,0,0,0,1202,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,19195269,11138442,10441874,371904,324664,3064054,2522948,2569507,2158312,2266099,1236482,0,157167,6000,1233,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,7485114,4717448,4500248,152000,65200,920077,691577,942749,649548,832613,489063,20000,52227,83035,469,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,35630254,21864535,20519696,626003,718836,4571706,3794308,4008384,3262823,4091190,1823090,0,1021254,74300,2514,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,25952083,13979740,13339593,307056,333091,5472049,4654815,2943422,2287946,2864977,1660562,0,633049,15000,1656,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4859852,2455843,2336943,61620,57280,1564477,1256687,331289,268839,487508,256508,0,13198,0,194,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,4723518,2666011,2453146,93731,119134,872850,509000,355524,276495,712612,423335,11652,81381,0,250,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,73610054,45335707,41262861,1459535,2613311,13248920,8667627,6453649,5282942,7257094,2224455,0,1300029,0,3668,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,59247140,34897032,32065699,1636983,1194350,9977442,7766486,7301787,6658861,5702298,3254869,0,1332263,0,3567,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,20893353,11985735,11029435,839770,116530,3802240,3159836,2316682,1823003,2609849,1480124,0,178846,42500,1221,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,25625328,15999231,15158375,675787,165069,3468148,3097556,3147996,2732158,2242738,1393246,0,727792,0,1583,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,15329328,8509258,8088133,418225,2900,2344830,2197730,1801692,1531517,1953814,473964,0,719733,28000,1287,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,46012391,24340577,23215479,710385,414713,10780079,8039497,4985780,4239411,4492957,2478225,0,1380335,271550,2705,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,15533412,8653047,8206543,357616,88888,2286614,1336919,2204911,1808853,1850145,1095726,0,528832,0,1225,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,13410462,7544398,7196197,223047,125154,2709130,2324635,1590516,1326038,1459015,463522,0,104070,0,811,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,35305552,20536722,19570715,810097,155910,6750679,5512028,4084485,3644834,3787736,710087,0,143200,120800,2064,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,2278728,1410877,1272287,44400,94190,333630,264230,253084,170559,262183,115213,0,18953,0,131,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,4653699,2699962,2509095,114446,76421,941692,745092,502587,392387,482507,157093,0,18098,4000,318,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,33405752,17398005,16572026,617457,208522,6551716,5028214,3452433,2853145,4678909,2829242,0,984978,79000,2632,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,32425471,17945842,15950816,949310,1045716,6322820,5578468,3363451,2732776,3897542,1677096,0,818104,148605,1739,BURLINGTON CITY,BURLINGTON,E. K-12 / 0 - 1800,3,B,1,1,BURLINGTON
5,605,37156510,22157139,20893845,353188,910106,6623448,6337494,3841435,2513282,4119460,2055538,392435,179178,88780,651,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,34254080,16706206,16072494,605400,28312,4289330,3788880,6447788,3290588,7133652,3230883,0,1626903,168096,2079,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,53280841,33766387,31407071,632151,1727165,7614949,4814787,5348641,3539409,5716973,728615,0,833891,152887,3931,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,8366093,4800911,4593895,176676,30340,1561409,1164059,942724,733031,1032010,638555,0,6966,10560,767,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,37395929,20903993,19875409,693196,335388,6247981,5472462,3956884,3294519,4079421,1866181,0,1725752,170905,2411,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,6373877,3557953,3156420,261300,140233,1068650,792335,705767,381777,947871,422867,7500,66840,38500,388,DELANCO TWP,BURLINGTON,B. K-8 / 0 - 400,2,CD,,1,BURLINGTON
5,1060,37485099,22364195,21069984,712504,581707,5863118,5178430,3620198,2807106,4645420,1065207,0,975681,9000,2980,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8155660,4993849,4956799,30000,7050,1068087,845618,1008224,891111,1024608,630408,0,60893,0,578,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,11821816,7250644,7093660,134234,22750,1774691,1535751,1483456,933980,1156551,741036,0,115775,0,875,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,65334592,41417870,40212226,682833,522811,9951449,8269726,5701453,4925756,7194630,4410918,0,439625,26250,4556,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,21262004,11923982,11457749,249464,216769,3063677,2575372,2634399,2099847,3111309,1269388,0,520221,0,1649,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,8296743,5235278,4884035,254543,96700,1313076,1064776,862677,625327,783621,287407,0,93922,7946,628,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,124783848,74574403,69389966,4177820,1006617,18088191,16201285,10162825,8442444,14766912,8055843,0,6689989,475000,6820,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,20987876,12566419,12101578,410091,54750,3227819,2855322,2666323,2158542,2384058,1169400,0,143257,85300,1431,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,9617522,5497093,5131509,334674,30910,1825084,1165536,1077827,877716,1214492,723187,0,0,0,672,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,30836193,19039770,17932079,581533,526158,4678292,3341435,3068940,2528776,3187348,1655068,0,704063,34000,2313,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,6934545,4434579,4184198,154208,96173,987407,761603,832153,643497,634916,334394,0,45491,4000,570,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,42292619,26197771,23047563,645967,2504241,5877948,5063098,4707170,3761670,4921970,2136873,0,76500,380500,2683,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,60380731,35923181,33284805,718288,1920088,11189850,9894596,5372937,4383346,5928292,2482560,0,1730207,0,3813,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,17073585,9862382,8901116,301450,659816,2502425,2096080,1975454,1615487,2557889,1575411,0,175434,73250,1024,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,59297842,38897112,37823580,835882,237650,7088489,6584612,5745594,4504622,6702003,3383038,0,244609,260309,4241,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,4212296,2511003,2366460,110115,34428,861535,561337,284040,164230,498662,141538,0,41033,0,182,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,20188469,11931195,11158973,440622,331600,3569840,3215180,2114091,1756150,2401853,999162,0,90719,150000,1240,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,28985575,15381205,14034685,594887,751633,5280553,3923674,2882988,2450190,4140096,2129530,0,1242301,44900,2129,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,13445148,7408460,6827310,241159,339991,2291284,1965544,1474687,1235350,1600646,767496,0,651648,20700,864,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,98914446,58673423,56313813,1603746,755864,20091340,15183246,7713082,6275714,10333079,6265320,0,1008702,629526,5141,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,27176918,14548337,13027987,1290750,229600,3856615,3067115,3414555,2468383,3959140,1832613,0,1398271,223569,2208,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,19317223,11569598,11070640,272828,226130,2557775,1843864,2251136,1895832,2283790,1256780,0,654873,66100,1457,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3963928,2373114,2276900,66700,29514,581690,517484,445665,363810,491639,184879,0,71820,33000,297,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,12392692,7603566,7067427,246929,289210,1726264,1540361,1513126,1295148,1412926,928326,0,136810,41272,783,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
