GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
A. K-6,Warren,2970,Mansfield Twp,20.6,7|58,16.4,21|57
A. K-6,Warren,5480,Washington Boro,17.1,14|58,18.5,14|57
A. K-6,Warren,5530,Washington Twp,13.7,27|58,13.2,30|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,15.1,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,14.4,N.A.,14.0,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,14.6,N.A.,14.6,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,13.7,N.A.,13.8,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,7.3,73|81,8.4,67|81
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,15.0,N.A.,14.7,15|81
B. K-8 / 0 - 400,Atlantic,3020,Margate City,11.0,45|81,10.6,50|81
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,14.9,15|81,13.0,27|81
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,4.3,81|81,6.0,75|81
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,7.1,74|81,7.1,72|81
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,11.5,39|81,12.4,32|81
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,10.9,46|81,11.9,41|81
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,7.9,71|81,12.1,37|81
B. K-8 / 0 - 400,Burlington,380,Beverly City,10.9,46|81,9.1,59|81
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,10.1,54|81,11.0,46|81
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,9.5,58|81,11.0,46|81
B. K-8 / 0 - 400,Burlington,4460,Riverton,9.5,58|81,10.0,54|81
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,10.3,52|81,13.1,26|81
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,11.6,36|81,13.4,23|81
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,13.1,24|81,13.2,25|81
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,6.4,78|81,4.5,79|81
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,14.2,18|81,14.1,17|81
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,12.0,34|81,9.0,60|81
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,6.6,77|81,5.9,77|81
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,9.8,56|81,9.8,56|81
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,5.9,79|81,N.R.,N.R.
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,9.8,56|81,10.3,52|81
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,8.7,64|81,9.7,57|81
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,12.3,31|81,11.3,45|81
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,9.0,62|81,9.0,60|81
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,10.6,50|81,6.0,75|81
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,8.8,63|81,8.8,63|81
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,11.6,36|81,8.8,63|81
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,13.0,25|81,12.8,29|81
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,5.9,79|81,7.1,72|81
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,16.1,8|81,16.6,9|81
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,16.0,10|81,17.3,8|81
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,8.5,66|81,8.8,63|81
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,15.7,11|81,15.7,12|81
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,11.2,N.A.,12.0,39|81
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,14.5,16|81,12.6,31|81
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,14.5,16|81,14.0,19|81
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,17.7,5|81,15.6,13|81
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,8.1,68|81,5.2,78|81
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,9.5,58|81,10.0,54|81
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,13.0,25|81,13.0,27|81
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,11.9,35|81,10.9,48|81
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,8.0,69|81,8.8,63|81
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,10.6,50|81,10.3,52|81
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,8.6,65|81,9.6,58|81
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,13.7,21|81,14.1,17|81
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,13.3,22|81,16.2,10|81
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,8.5,66|81,11.8,42|81
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,11.5,39|81,12.0,39|81
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,10.2,53|81,10.8,49|81
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,17.3,6|81,18.5,5|81
B. K-8 / 0 - 400,Morris,460,Boonton Twp,11.4,41|81,12.4,32|81
B. K-8 / 0 - 400,Morris,2010,Harding Township,12.2,33|81,16.2,10|81
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,16.1,8|81,12.3,36|81
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,11.2,43|81,15.2,14|81
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,13.2,23|81,13.4,23|81
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,12.8,27|81,12.4,32|81
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,12.3,31|81,14.6,16|81
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,10.9,46|81,N.R.,N.R.
B. K-8 / 0 - 400,Salem,60,Alloway Twp,8.0,69|81,8.2,68|81
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,15.2,13|81,14.0,19|81
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,21.4,2|81,21.4,4|81
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,10.0,55|81,10.5,51|81
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,9.1,61|81,9.0,60|81
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,26.2,1|81,17.5,7|81
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,20.2,4|81,21.8,3|81
B. K-8 / 0 - 400,Sussex,1800,Green Twp,15.7,11|81,13.6,21|81
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,16.5,7|81,13.5,22|81
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,11.6,36|81,11.4,44|81
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,6.9,75|81,7.7,71|81
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,7.9,71|81,8.0,69|81
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,12.6,30|81,12.4,32|81
B. K-8 / 0 - 400,Union,1710,Garwood Boro,12.8,27|81,17.9,6|81
B. K-8 / 0 - 400,Union,5810,Winfield Twp,6.7,76|81,6.4,74|81
B. K-8 / 0 - 400,Warren,70,Alpha Boro,14.0,20|81,12.8,29|81
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,14.2,18|81,33.0,2|81
B. K-8 / 0 - 400,Warren,2250,Hope Twp,11.4,41|81,11.5,43|81
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,12.8,27|81,12.1,37|81
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,10.9,46|81,7.8,70|81
B. K-8 / 0 - 400,Warren,5780,White Twp,21.3,3|81,34.6,1|81
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,15.1,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,14.4,N.A.,14.0,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,14.6,N.A.,14.6,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,13.7,N.A.,13.8,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,15.2,28|63,15.0,30|63
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,15.6,24|63,15.6,24|63
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,14.5,33|63,13.1,42|63
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,16.6,N.A.,16.3,21|63
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,10.2,58|63,10.6,55|63
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,14.4,34|63,14.5,34|63
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,12.3,47|63,10.7,54|63
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,15.8,21|63,16.5,19|63
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,9.5,63|63,9.6,62|63
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,11.3,53|63,11.1,51|63
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,10.0,61|63,9.8,61|63
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,10.5,56|63,11.9,46|63
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,10.2,58|63,11.0,53|63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,15.3,26|63,15.3,25|63
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,11.3,53|63,11.7,49|63
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,16.4,18|63,16.0,23|63
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,12.9,44|63,13.4,39|63
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,12.6,45|63,12.3,44|63
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,11.4,52|63,11.9,46|63
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,14.4,34|63,16.1,22|63
C. K-8 / 401 - 750,Camden,190,Barrington Boro,13.8,40|63,13.8,36|63
C. K-8 / 401 - 750,Camden,340,Berlin Twp,11.8,49|63,10.3,58|63
C. K-8 / 401 - 750,Camden,880,Clementon Boro,18.3,9|63,15.1,27|63
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,18.0,N.A.,17.6,11|63
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,10.5,56|63,11.4,50|63
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,15.3,26|63,14.6,31|63
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,24.2,2|63,17.6,11|63
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,15.0,29|63,15.3,25|63
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,14.8,30|63,17.5,13|63
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,18.4,8|63,14.3,35|63
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,13.4,43|63,13.7,38|63
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,15.5,25|63,11.9,46|63
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,21.1,3|63,22.0,3|63
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,17.1,15|63,24.5,1|63
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,16.1,20|63,16.6,17|63
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,10.8,55|63,11.1,51|63
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,14.2,37|63,13.8,36|63
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,14.8,30|63,15.1,27|63
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,18.9,6|63,19.1,7|63
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,17.2,13|63,13.4,39|63
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,14.8,30|63,14.6,31|63
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,15.8,21|63,23.4,2|63
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,11.9,48|63,16.9,15|63
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,10.2,58|63,10.2,59|63
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,17.2,13|63,17.0,14|63
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,11.8,49|63,10.6,55|63
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,12.4,46|63,12.4,43|63
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,16.3,19|63,16.9,15|63
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,18.6,7|63,13.2,41|63
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,11.6,51|63,12.1,45|63
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,13.7,41|63,22.0,3|63
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,19.0,5|63,18.6,9|63
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,13.5,42|63,10.5,57|63
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,17.8,12|63,15.1,27|63
C. K-8 / 401 - 750,Sussex,90,Andover Reg,9.9,62|63,10.1,60|63
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,16.5,17|63,16.6,17|63
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,14.4,34|63,14.6,31|63
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,15.8,21|63,20.8,6|63
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,18.0,10|63,16.5,19|63
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,14.1,38|63,8.0,63|63
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,13.9,39|63,18.7,8|63
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,24.8,N.A.,18.5,10|63
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,20.6,4|63,21.0,5|63
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,15.1,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,14.4,N.A.,14.0,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,14.6,N.A.,14.6,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,13.7,N.A.,13.8,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,17.8,24|73,15.0,48|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,19.6,8|73,19.9,8|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,18.4,14|73,19.5,13|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,12.5,65|73,11.9,69|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,18.6,12|73,20.4,7|73
D. K-8 / 751 +,Atlantic,4800,Somers Point City,41.4,1|73,45.0,1|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,13.5,59|73,16.2,36|73
D. K-8 / 751 +,Bergen,930,Closter Boro,15.5,43|73,15.3,45|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,16.8,33|73,17.7,24|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,12.6,64|73,12.4,65|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,16.5,36|73,15.4,43|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,16.8,33|73,17.4,30|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,12.1,69|73,11.9,69|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,18.1,18|73,18.1,18|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,12.4,67|73,12.2,67|73
D. K-8 / 751 +,Bergen,3760,Oakland Boro,12.5,65|73,12.4,65|73
D. K-8 / 751 +,Bergen,4430,River Vale Twp,15.5,43|73,15.0,48|73
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,13.3,60|73,13.2,61|73
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,18.0,21|73,17.9,20|73
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,12.4,67|73,14.0,55|73
D. K-8 / 751 +,Burlington,1420,Evesham Twp,20.8,5|73,20.8,6|73
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,14.5,56|73,15.7,39|73
D. K-8 / 751 +,Burlington,3080,Medford Twp,17.7,27|73,16.8,34|73
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,14.2,57|73,12.8,63|73
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,18.7,11|73,19.8,10|73
D. K-8 / 751 +,Burlington,5720,Westampton,15.5,43|73,15.4,43|73
D. K-8 / 751 +,Camden,260,Bellmawr Boro,10.2,72|73,10.4,73|73
D. K-8 / 751 +,Camden,330,Berlin Boro,16.8,33|73,21.2,5|73
D. K-8 / 751 +,Camden,1780,Gloucester Twp,17.4,28|73,17.8,22|73
D. K-8 / 751 +,Camden,4590,Runnemede Boro,14.8,52|73,15.2,46|73
D. K-8 / 751 +,Camden,5080,Stratford Boro,13.2,61|73,14.9,50|73
D. K-8 / 751 +,Camden,5400,Voorhees Twp,16.2,39|73,17.7,24|73
D. K-8 / 751 +,Cape May,5340,Upper Twp,18.3,16|73,19.9,8|73
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,16.2,39|73,17.1,32|73
D. K-8 / 751 +,Gloucester,2750,Logan Twp,14.0,58|73,13.1,62|73
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,17.8,24|73,14.0,55|73
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,22.0,4|73,17.9,20|73
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,18.1,18|73,18.0,19|73
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,14.6,54|73,14.6,52|73
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,13.2,61|73,13.4,60|73
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,15.0,50|73,13.8,57|73
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,17.8,24|73,14.5,53|73
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,15.1,49|73,15.6,41|73
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,15.5,43|73,14.9,50|73
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,17.0,32|73,17.7,24|73
D. K-8 / 751 +,Monmouth,2290,Howell Twp,15.5,43|73,15.1,47|73
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,15.3,48|73,15.5,42|73
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,17.3,29|73,16.9,33|73
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,20.0,7|73,19.8,10|73
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,9.8,73|73,10.5,72|73
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,15.7,42|73,16.1,37|73
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,14.9,51|73,15.7,39|73
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,17.1,31|73,16.0,38|73
D. K-8 / 751 +,Morris,820,Chester Twp,18.1,18|73,18.2,17|73
D. K-8 / 751 +,Morris,1090,Denville Twp,18.4,14|73,19.5,13|73
D. K-8 / 751 +,Morris,1190,East Hanover Twp,13.2,61|73,12.7,64|73
D. K-8 / 751 +,Morris,1530,Florham Park Boro,14.6,54|73,13.6,58|73
D. K-8 / 751 +,Morris,2000,Hanover Twp,19.1,10|73,17.5,29|73
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,16.2,39|73,16.7,35|73
D. K-8 / 751 +,Morris,4000,Long Hill Twp,16.4,37|73,13.6,58|73
D. K-8 / 751 +,Morris,4490,Rockaway Twp,23.6,2|73,22.3,4|73
D. K-8 / 751 +,Morris,5520,Washington Twp,19.6,8|73,19.6,12|73
D. K-8 / 751 +,Passaic,1920,Haledon Boro,23.2,3|73,22.8,3|73
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,17.3,29|73,18.4,16|73
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,14.7,53|73,23.2,2|73
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,16.4,37|73,14.1,54|73
D. K-8 / 751 +,Passaic,5200,Totowa Boro,10.7,70|73,10.7,71|73
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,18.3,16|73,17.2,31|73
D. K-8 / 751 +,Passaic,5690,Woodland Park,10.6,71|73,12.2,67|73
D. K-8 / 751 +,Somerset,510,Branchburg Twp,18.0,21|73,17.6,27|73
D. K-8 / 751 +,Somerset,5470,Warren Twp,17.9,23|73,17.6,27|73
D. K-8 / 751 +,Sussex,640,Byram Twp,18.5,13|73,17.8,22|73
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,20.1,6|73,19.5,13|73
E. K-12 / 0 - 1800,Statewide,N.A.,1. State Average - Operating Type K-12,15.2,N.A.,15.1,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,2. State Median - Operating Type K-12,14.9,N.A.,15.0,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,5. State Average - All Operating Types,14.6,N.A.,14.6,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,6. State Median - All Operating Types,13.7,N.A.,13.8,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,11.6,39|51,11.2,40|51
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,13.5,21|51,12.2,35|51
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,13.3,N.A.,13.6,23|51
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,11.9,36|51,12.8,29|51
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,12.9,25|51,12.9,28|51
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,14.5,12|51,15.1,9|51
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,64.9,1|51,20.8,1|51
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,10.7,48|51,10.8,45|51
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,12.9,25|51,12.1,37|51
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,14.9,10|51,15.5,8|51
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,14.2,18|51,13.6,23|51
