GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
A. K-6,Gloucester,1590,Franklin Twp,12190,4|58,13845,7|57,14438,3|57,1410,1416,1420
A. K-6,Gloucester,2070,Harrison Twp,12857,6|58,12246,2|57,13671,2|57,1358,1429,1347
A. K-6,Gloucester,2990,Mantua Twp,15029,19|58,15392,21|57,14983,7|57,1270,1271,1289
A. K-6,Gloucester,3490,National Park Boro,15211,21|58,14675,15|57,15682,13|57,270,289,328
A. K-6,Gloucester,4880,South Harrison Twp,12931,7|58,13464,4|57,14845,5|57,359,332,324
A. K-6,Gloucester,5120,Swedesboro-Woolwich,13145,8|58,14267,11|57,15543,10|57,1646,1593,1584
A. K-6,Gloucester,5590,Wenonah Boro,16941,29|58,17965,34|57,18576,32|57,176,167,173
A. K-6,Gloucester,5740,Westville Boro,11776,2|58,13526,5|57,16413,17|57,395,359,370
A. K-6,Gloucester,5870,Woodbury Heights Boro,14656,15|58,13947,9|57,14664,4|57,235,245,267
A. K-6,Hunterdon,2590,Lebanon Boro,20626,47|58,21448,49|57,22003,47|57,106,105,107
A. K-6,Hunterdon,3180,Milford Boro,24518,N.A.,25290,54|57,31630,57|57,85,63,61
A. K-6,Monmouth,130,Atlantic Highlands Boro,16494,27|58,17238,31|57,18503,29|57,309,307,305
A. K-6,Monmouth,2160,Highlands Boro,22225,52|58,23007,50|57,30253,55|57,188,180,162
A. K-6,Monmouth,4520,Roosevelt Boro,23075,53|58,20827,46|57,23180,50|57,80,78,82
A. K-6,Morris,3240,Mine Hill Twp,17252,31|58,17160,30|57,17246,22|57,348,332,355
A. K-6,Ocean,230,Beach Haven Boro,27360,58|58,28678,56|57,27113,53|57,67,64,76
A. K-6,Ocean,320,Berkeley Twp,14032,13|58,13618,6|57,15034,8|57,2258,2477,2496
A. K-6,Ocean,1150,Eagleswood Twp,20636,49|58,20224,44|57,23810,51|57,133,131,120
A. K-6,Ocean,2350,Island Heights Boro,17931,33|58,19792,42|57,20193,40|57,123,113,123
A. K-6,Ocean,2690,Little Egg Harbor Twp,14401,14|58,14236,10|57,15557,11|57,1623,1722,1805
A. K-6,Ocean,2760,Long Beach Island,27262,57|58,26730,55|57,28343,54|57,220,219,242
A. K-6,Ocean,3800,Ocean Gate Boro,20356,44|58,19546,39|57,19730,36|57,138,133,146
A. K-6,Ocean,3820,Ocean Twp,13333,9|58,N.R.,N.R.,15981,15|57,708,,665
A. K-6,Ocean,4710,Seaside Heights Boro,19067,41|58,19572,40|57,19764,37|57,204,209,226
A. K-6,Ocean,5020,Stafford Twp,16826,28|58,16796,28|57,17725,26|57,2086,2040,2108
A. K-6,Ocean,5220,Tuckerton Boro,15691,24|58,15033,16|57,16610,20|57,310,335,339
A. K-6,Sussex,1630,Fredon Twp,21726,51|58,20246,45|57,22102,49|57,194,191,194
A. K-6,Sussex,1980,Hampton Twp,20260,43|58,17544,32|57,20283,43|57,278,322,326
A. K-6,Sussex,4650,Sandyston-Walpack Twp,20419,45|58,21440,48|57,20986,45|57,132,119,128
A. K-6,Sussex,5040,Stillwater Twp,19950,42|58,21395,47|57,22078,48|57,266,251,272
A. K-6,Warren,400,Blairstown Twp,17711,32|58,14500,14|57,18640,33|57,466,482,411
A. K-6,Warren,1620,Franklin Twp,20484,46|58,19933,43|57,20424,44|57,205,208,221
A. K-6,Warren,1670,Frelinghuysen Twp,15145,20|58,16009,24|57,19064,34|57,146,135,123
A. K-6,Warren,2470,Knowlton Twp,20634,48|58,23894,52|57,24482,52|57,175,155,161
A. K-6,Warren,2970,Mansfield Twp,13840,11|58,15196,17|57,14924,6|57,624,589,637
A. K-6,Warren,5480,Washington Boro,15322,23|58,16089,26|57,18349,28|57,489,487,534
A. K-6,Warren,5530,Washington Twp,18631,38|58,18621,37|57,20229,41|57,426,418,407
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,16497,N.A.,16598,N.A.,18092,N.A.,,,
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,16916,N.A.,16782,N.A.,18564,N.A.,,,
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,16133,N.A.,16327,N.A.,17510,N.A.,,,
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,16196,N.A.,16209,N.A.,17545,N.A.,,,
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,16790,23|77,15141,15|81,16152,15|81,181,193,193
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,14156,7|77,14657,10|81,15506,10|81,397,387,394
B. K-8 / 0 - 400,Atlantic,3020,Margate City,27647,71|77,26240,73|81,30687,77|81,354,362,359
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,18769,40|77,18710,45|81,18897,33|81,102,105,104
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,18132,35|77,17031,33|81,18276,27|81,166,168,169
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,30597,74|77,28643,77|81,32631,78|81,139,152,157
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,21008,58|77,20886,63|81,23309,64|81,398,387,385
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,18027,33|77,17310,36|81,17907,23|81,318,333,363
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,17292,27|77,18468,41|81,19554,42|81,290,282,291
B. K-8 / 0 - 400,Burlington,380,Beverly City,16528,22|77,17021,32|81,19125,37|81,307,317,312
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,14383,15|77,14584,9|81,15875,14|81,401,410,410
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,22655,64|77,21638,64|81,18721,30|81,170,175,211
B. K-8 / 0 - 400,Burlington,4460,Riverton,14654,9|77,14415,7|81,15706,12|81,294,303,291
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,18897,43|77,19737,53|81,20077,45|81,132,134,131
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,14089,5|77,14456,8|81,15719,13|81,320,292,283
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,15241,13|77,16435,24|81,14868,4|81,275,265,326
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,15545,14|77,14811,12|81,15635,11|81,307,309,332
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,17345,28|77,17126,34|81,20822,48|81,403,398,399
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,13842,3|77,13927,5|81,19301,38|81,375,397,388
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,33087,76|77,33181,80|81,34993,80|81,84,87,88
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,29439,73|77,31252,79|81,39025,81|81,217,205,200
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,24157,68|77,27132,75|81,27101,74|81,98,89,94
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,25801,70|77,26883,74|81,29020,76|81,266,268,275
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,16322,21|77,16372,23|81,17511,20|81,220,222,231
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,16885,24|77,18471,42|81,18338,28|81,302,265,275
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,17227,26|77,16621,25|81,18032,24|81,180,174,173
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,21604,60|77,14976,13|81,19040,35|81,67,86,84
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,13494,8|77,13053,3|81,15036,5|81,414,427,416
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,15713,15|77,15487,19|81,16949,16|81,117,127,126
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,21816,64|77,20349,57|81,19735,43|81,404,440,438
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,12163,1|77,11793,1|81,10228,1|81,241,233,316
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,23928,67|77,22885,68|81,23725,68|81,332,320,359
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,20689,53|77,22704,67|81,26640,72|81,90,88,102
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,31713,75|77,30376,78|81,34801,79|81,76,79,74
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,18865,42|77,18082,40|81,19342,39|81,419,436,438
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,21004,57|77,20788,62|81,22314,60|81,373,375,395
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,19699,50|77,20110,56|81,21440,54|81,363,357,371
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,19162,45|77,18545,43|81,21096,51|81,278,282,274
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,21220,59|77,20485,60|81,19938,44|81,127,123,134
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,22484,63|77,27475,76|81,23506,66|81,106,91,116
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,20069,51|77,20039,55|81,23318,65|81,365,363,378
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,18039,34|77,16950,31|81,22010,58|81,331,356,313
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,19073,54|77,17999,39|81,21060,50|81,437,437,422
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,20241,52|77,23988,71|81,24611,70|81,136,122,130
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,18385,38|77,20469,59|81,20454,46|81,289,272,275
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,20959,55|77,23488,70|81,23800,69|81,168,159,169
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,17711,31|77,17248,35|81,19013,34|81,152,167,177
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,18391,39|77,18623,44|81,17733,22|81,234,235,279
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,18171,36|77,16939,29|81,21740,57|81,257,259,219
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,23469,66|77,22656,66|81,26786,73|81,145,154,161
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,28431,72|77,33358,81|81,25696,71|81,174,147,195
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,15874,18|77,15719,20|81,19406,41|81,328,348,321
B. K-8 / 0 - 400,Morris,460,Boonton Twp,19037,44|77,19556,51|81,19385,40|81,408,401,419
B. K-8 / 0 - 400,Morris,2010,Harding Township,24473,69|77,25737,72|81,27907,75|81,279,281,287
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,18839,41|77,19032,48|81,20589,47|81,367,362,372
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,14806,10|77,16782,28|81,17039,17|81,288,286,316
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,15169,12|77,15463,18|81,18857,32|81,340,337,322
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,21776,62|77,22089,65|81,23160,62|81,124,120,117
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,17562,29|77,15206,17|81,14716,3|81,369,394,432
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,20807,54|77,18802,47|81,21492,55|81,145,153,156
B. K-8 / 0 - 400,Salem,60,Alloway Twp,12711,2|77,12886,2|81,14504,2|81,357,326,304
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,15769,16|77,16632,26|81,18105,25|81,116,114,119
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,17620,30|77,17542,37|81,21359,53|81,161,165,151
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,15022,11|77,13291,4|81,15070,6|81,162,189,205
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,14208,8|77,14221,6|81,15164,8|81,284,286,282
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,14084,4|77,14796,11|81,15433,9|81,306,291,303
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,16224,19|77,15090,14|81,17328,18|81,316,305,294
B. K-8 / 0 - 400,Sussex,1800,Green Twp,18528,45|77,18777,46|81,19119,36|81,400,401,411
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,21769,61|77,19835,54|81,23628,67|81,245,256,249
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,19427,49|77,19054,49|81,21114,52|81,204,198,196
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,20985,56|77,20355,58|81,23228,63|81,250,243,269
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,17850,32|77,16308,22|81,18564,29|81,248,262,262
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,18329,37|77,17601,38|81,18855,31|81,307,318,321
B. K-8 / 0 - 400,Union,1710,Garwood Boro,14153,6|77,15201,16|81,15147,7|81,378,361,358
B. K-8 / 0 - 400,Union,5810,Winfield Twp,19176,46|77,20728,61|81,20881,49|81,133,142,154
B. K-8 / 0 - 400,Warren,70,Alpha Boro,15818,17|77,16940,30|81,17673,21|81,210,212,226
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,19334,48|77,19125,50|81,22665,61|81,240,239,243
B. K-8 / 0 - 400,Warren,2250,Hope Twp,23233,65|77,23227,69|81,22214,59|81,132,127,148
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,16251,20|77,16690,27|81,18143,26|81,280,265,271
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,16971,25|77,15895,21|81,17496,19|81,293,311,309
B. K-8 / 0 - 400,Warren,5780,White Twp,19316,47|77,19634,52|81,21708,56|81,272,267,263
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,16497,N.A.,16598,N.A.,18092,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,16916,N.A.,16782,N.A.,18564,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,16133,N.A.,16327,N.A.,17510,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,16196,N.A.,16209,N.A.,17545,N.A.,,,
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,24726,67|67,26158,63|63,29128,63|63,552,511,509
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,14674,21|67,16014,27|63,18125,34|63,529,501,492
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,13602,10|67,14460,11|63,16032,19|63,689,700,701
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,20139,60|67,20961,58|63,21861,56|63,656,626,654
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,16613,34|67,17640,42|63,19732,43|63,550,540,559
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,18817,51|67,18842,50|63,21753,55|63,692,699,714
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,21456,63|67,21875,59|63,23436,60|63,484,485,476
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,19185,56|67,19663,53|63,20850,51|63,596,597,604
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,15606,27|67,15894,26|63,17207,23|63,591,595,598
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,16682,35|67,16369,30|63,17814,31|63,511,538,545
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,14640,19|67,14729,13|63,15297,13|63,594,588,600
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,16916,39|67,17262,38|63,20616,50|63,650,659,728
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,16854,37|67,16586,33|63,17986,33|63,502,503,491
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,18689,49|67,19997,56|63,21311,52|63,731,705,739
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,14062,13|67,14798,16|63,14889,11|63,589,557,575
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,14480,17|67,14451,10|63,17323,27|63,579,573,533
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,13556,9|67,13448,7|63,14751,8|63,518,536,554
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,16238,30|67,16375,31|63,18900,38|63,740,726,700
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,16471,32|67,16935,37|63,17747,29|63,702,684,696
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,17515,42|67,16773,36|63,18689,37|63,705,680,657
C. K-8 / 401 - 750,Camden,190,Barrington Boro,15356,25|67,15027,18|63,17308,26|63,592,603,591
C. K-8 / 401 - 750,Camden,340,Berlin Twp,18119,43|67,16641,34|63,12592,1|63,632,647,813
C. K-8 / 401 - 750,Camden,880,Clementon Boro,13984,12|67,13829,8|63,13974,4|63,485,504,535
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,12161,1|67,12614,2|63,15301,14|63,410,421,427
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,14665,20|67,15152,22|63,17263,24|63,406,421,460
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,14903,23|67,14981,17|63,17264,25|63,486,481,469
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,21112,62|67,17721,43|63,17523,28|63,500,591,635
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,12978,5|67,15041,21|63,14979,12|63,571,493,519
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,13838,11|67,14344,9|63,13123,2|63,572,546,552
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,12677,3|67,13405,6|63,15358,16|63,502,500,495
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,13008,6|67,13135,3|63,14319,6|63,513,513,516
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,19448,57|67,19187,52|63,19986,47|63,480,480,480
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,18597,47|67,18216,45|63,20378,48|63,534,529,523
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,19084,55|67,19034,51|63,21648,54|63,627,626,602
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,21851,65|67,22605,62|63,26791,62|63,532,514,483
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,22209,66|67,22038,61|63,15778,18|63,475,482,748
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,12802,4|67,13274,5|63,14878,10|63,691,707,704
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,16748,36|67,15165,23|63,16461,21|63,472,483,509
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,15479,26|67,15772,25|63,17790,30|63,529,515,489
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,17503,41|67,17541,41|63,18327,36|63,603,604,599
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,16859,38|67,17280,39|63,18147,35|63,479,485,479
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,14392,16|67,14777,15|63,13786,3|63,649,618,721
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,16599,33|67,16363,29|63,17898,32|63,568,584,580
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,17150,40|67,17949,44|63,19666,42|63,527,498,533
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,20725,61|67,21889,60|63,22229,57|63,697,728,735
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,19763,58|67,15387,24|63,19255,39|63,572,702,632
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,16353,31|67,16709,35|63,19921,46|63,561,552,502
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,15942,28|67,16441,32|63,19885,45|63,744,752,749
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,18931,53|67,18674,47|63,21618,53|63,538,545,557
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,15114,24|67,14764,14|63,15307,15|63,609,623,636
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,19934,59|67,19963,54|63,23203,58|63,512,522,525
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,17722,52|67,17443,40|63,19351,41|63,793,765,758
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,16209,29|67,16288,28|63,14770,9|63,431,444,521
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,18847,52|67,18834,49|63,19297,40|63,624,609,615
C. K-8 / 401 - 750,Sussex,90,Andover Reg,18796,50|67,20431,57|63,24074,61|63,462,446,442
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,18431,44|67,19978,55|63,19792,44|63,504,507,502
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,18535,46|67,18677,48|63,23394,59|63,449,468,446
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,14850,22|67,15030,19|63,16897,22|63,678,662,631
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,14113,14|67,14503,12|63,15671,17|63,732,747,748
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,14517,18|67,15031,20|63,16395,20|63,432,429,422
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,18644,48|67,18430,46|63,20526,49|63,652,632,600
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,13024,7|67,13216,4|63,14020,5|63,729,709,691
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,12455,2|67,12253,1|63,14424,7|63,733,732,747
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,16497,N.A.,16598,N.A.,18092,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,16916,N.A.,16782,N.A.,18564,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,16133,N.A.,16327,N.A.,17510,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,16196,N.A.,16209,N.A.,17545,N.A.,,,
D. K-8 / 751 +,Atlantic,10,Absecon City,12878,7|74,13578,9|73,15479,14|73,853,903,924
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,16058,39|74,16760,45|73,18066,42|73,3302,3318,3337
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,13551,11|74,13953,10|73,15349,12|73,2959,2983,3010
D. K-8 / 751 +,Atlantic,2680,Linwood City,16294,41|74,15936,36|73,17904,39|73,813,826,806
D. K-8 / 751 +,Atlantic,3720,Northfield City,14570,20|74,14336,17|73,15735,18|73,950,976,947
D. K-8 / 751 +,Atlantic,4800,Somers Point City,17058,47|74,17477,51|73,19987,57|73,884,865,855
D. K-8 / 751 +,Bergen,40,Allendale Boro,16471,44|74,16225,37|73,19536,54|73,878,887,849
D. K-8 / 751 +,Bergen,930,Closter Boro,15078,27|74,15245,26|73,16385,22|73,1201,1195,1212
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,18269,59|74,19558,67|73,20357,61|73,799,765,807
D. K-8 / 751 +,Bergen,1470,Fairview Boro,10063,1|74,10283,1|73,12421,1|73,1515,1598,1484
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,23708,74|74,24987,73|73,26551,73|73,1139,1154,1137
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,18565,64|74,18794,62|73,21503,68|73,1135,1103,1051
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,15511,31|74,15874,34|73,13323,2|73,875,863,1083
D. K-8 / 751 +,Bergen,3060,Maywood Boro,13781,12|74,14264,16|73,14726,10|73,996,972,998
D. K-8 / 751 +,Bergen,3330,Montvale Boro,15561,32|74,15635,30|73,17201,30|73,969,987,987
D. K-8 / 751 +,Bergen,3760,Oakland Boro,20082,70|74,20562,70|73,21578,69|73,1337,1339,1377
D. K-8 / 751 +,Bergen,4430,River Vale Twp,18094,55|74,18451,58|73,20082,59|73,1114,1103,1096
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,18559,63|74,19479,66|73,21872,70|73,1127,1103,1089
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,18406,61|74,18247,55|73,20070,58|73,1903,1885,1903
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,14100,14|74,14191,15|73,14030,5|73,918,944,1066
D. K-8 / 751 +,Burlington,1420,Evesham Twp,15699,33|74,15689,31|73,16298,21|73,4418,4442,4462
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,15844,35|74,16373,41|73,18983,48|73,1222,1175,1108
D. K-8 / 751 +,Burlington,3080,Medford Twp,16808,45|74,16673,44|73,17654,35|73,2662,2658,2686
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,15409,29|74,15559,29|73,18475,44|73,1064,1086,1074
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,14659,23|74,14791,23|73,15551,17|73,4227,4285,4304
D. K-8 / 751 +,Burlington,5720,Westampton,11711,2|74,12555,3|73,13558,3|73,1017,1027,1036
D. K-8 / 751 +,Camden,260,Bellmawr Boro,12575,5|74,13481,8|73,14540,6|73,1212,1207,1257
D. K-8 / 751 +,Camden,330,Berlin Boro,12720,6|74,12864,4|73,13735,4|73,825,814,812
