GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
A. K-6,Gloucester,5870,Woodbury Heights Boro,10.2,25|58,60705,21|58,9.7,29|57,61730,20|57
A. K-6,Hunterdon,2590,Lebanon Boro,6.9,55|58,59685,14|58,7.4,52|57,60660,15|57
A. K-6,Hunterdon,3180,Milford Boro,6.9,55|58,50755,N.A.,5.9,57|57,54397,3|57
A. K-6,Monmouth,130,Atlantic Highlands Boro,9.9,30|58,80560,58|58,8.8,37|57,83670,57|57
A. K-6,Monmouth,2160,Highlands Boro,7.8,48|58,65595,42|58,8.4,41|57,66705,42|57
A. K-6,Monmouth,4520,Roosevelt Boro,9.8,32|58,62638,30|58,8.2,43|57,65342,35|57
A. K-6,Morris,3240,Mine Hill Twp,10.5,22|58,60582,20|58,10.2,20|57,61753,21|57
A. K-6,Ocean,230,Beach Haven Boro,5.5,58|58,54765,5|58,7.9,47|57,46677,1|57
A. K-6,Ocean,320,Berkeley Twp,12.1,7|58,62950,31|58,11.4,10|57,64213,31|57
A. K-6,Ocean,1150,Eagleswood Twp,8.7,43|58,59720,15|58,8.3,42|57,61720,19|57
A. K-6,Ocean,2350,Island Heights Boro,8.2,46|58,60181,16|58,8.2,43|57,57640,9|57
A. K-6,Ocean,2690,Little Egg Harbor Twp,11.9,8|58,70264,50|58,10.7,17|57,73237,54|57
A. K-6,Ocean,2760,Long Beach Island,7.3,52|58,60724,22|58,7.0,55|57,66444,40|57
A. K-6,Ocean,3800,Ocean Gate Boro,9.2,37|58,55445,7|58,9.5,31|57,59795,13|57
A. K-6,Ocean,3820,Ocean Twp,10.0,28|58,61452,26|58,9.2,32|57,61927,22|57
A. K-6,Ocean,4710,Seaside Heights Boro,8.2,46|58,68879,49|58,9.0,33|57,71154,49|57
A. K-6,Ocean,5020,Stafford Twp,11.8,9|58,61810,29|58,12.2,4|57,60272,14|57
A. K-6,Ocean,5220,Tuckerton Boro,10.3,24|58,56356,9|58,11.0,13|57,56356,5|57
A. K-6,Sussex,1630,Fredon Twp,9.3,36|58,61679,28|58,8.1,46|57,63610,27|57
A. K-6,Sussex,1980,Hampton Twp,9.1,38|58,65344,37|58,8.2,43|57,65773,37|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,7.1,54|58,60570,19|58,8.6,39|57,63470,26|57
A. K-6,Sussex,5040,Stillwater Twp,7.7,49|58,71810,52|58,8.5,40|57,73178,53|57
A. K-6,Warren,400,Blairstown Twp,8.8,42|58,65328,36|58,7.6,50|57,63270,25|57
A. K-6,Warren,1620,Franklin Twp,8.3,45|58,66895,46|58,7.9,47|57,67520,43|57
A. K-6,Warren,1670,Frelinghuysen Twp,11.3,14|58,54338,4|58,11.7,5|57,58067,10|57
A. K-6,Warren,2470,Knowlton Twp,6.7,57|58,65808,43|58,6.9,56|57,67848,45|57
A. K-6,Warren,2970,Mansfield Twp,10.1,27|58,73277,55|58,9.0,33|57,71823,50|57
A. K-6,Warren,5480,Washington Boro,11.0,17|58,66458,45|58,11.5,8|57,60850,17|57
A. K-6,Warren,5530,Washington Twp,9.0,40|58,72540,53|58,8.7,38|57,73055,52|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,10.5,N.A.,70590,N.A.,10.2,N.A.,72404,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,10.1,N.A.,67913,N.A.,9.8,N.A.,69542,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,11.7,N.A.,73902,N.A.,11.6,N.A.,75670,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,11.2,N.A.,70818,N.A.,11.0,N.A.,72931,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,14.0,1|81,63541,43|81,12.6,3|81,63541,40|81
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,10.1,N.A.,60262,32|81,11.0,12|81,61028,28|81
B. K-8 / 0 - 400,Atlantic,3020,Margate City,7.6,66|81,96600,81|81,8.4,52|81,96600,81|81
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,7.7,64|81,56827,14|81,9.1,34|81,61834,34|81
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,10.3,18|81,57581,16|81,9.1,34|81,58886,18|81
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,6.6,72|81,67094,60|81,6.5,76|81,69442,62|81
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,9.7,33|81,69304,64|81,9.6,29|81,61405,31|81
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,10.7,14|81,66380,55|81,10.3,17|81,60680,25|81
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,12.2,4|81,78310,79|81,11.6,9|81,81072,79|81
B. K-8 / 0 - 400,Burlington,380,Beverly City,9.8,31|81,56815,13|81,8.9,40|81,58452,13|81
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,13.9,2|81,66622,57|81,14.0,2|81,66622,50|81
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,8.1,53|81,59221,27|81,7.5,64|81,58726,16|81
B. K-8 / 0 - 400,Burlington,4460,Riverton,11.9,8|81,64405,47|81,10.8,13|81,70405,64|81
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,7.9,57|81,55644,9|81,7.0,69|81,58344,12|81
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,9.2,44|81,62584,39|81,9.1,34|81,65209,45|81
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,10.2,20|81,66734,58|81,10.2,19|81,68805,60|81
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,10.5,15|81,58030,20|81,11.9,6|81,58030,10|81
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,10.4,16|81,66227,53|81,9.9,21|81,66894,51|81
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,11.8,9|81,58764,25|81,11.9,6|81,59552,20|81
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,6.2,78|81,76958,78|81,6.1,78|81,86246,80|81
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,6.4,75|81,74840,76|81,5.9,80|81,77355,76|81
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,7.8,61|81,68711,62|81,10.2,19|81,73316,71|81
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,7.8,61|81,70806,67|81,6.8,72|81,70630,65|81
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,9.6,35|81,57813,17|81,8.3,55|81,59613,21|81
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,8.0,56|81,57830,18|81,8.7,45|81,61495,33|81
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,10.2,20|81,61724,37|81,9.8,24|81,61424,32|81
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,4.2,81|81,58152,22|81,19.1,1|81,68301,57|81
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,12.0,6|81,53980,5|81,11.3,11|81,55255,5|81
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,6.3,77|81,58152,22|81,10.4,16|81,56962,8|81
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,9.9,30|81,63332,42|81,8.7,45|81,63234,39|81
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,12.1,5|81,44258,1|81,10.3,17|81,44395,1|81
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,8.5,49|81,61200,35|81,8.2,57|81,62999,38|81
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,6.6,72|81,52885,4|81,6.1,78|81,54175,3|81
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,4.9,80|81,55338,7|81,5.7,81|81,54777,4|81
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,6.9,69|81,73517,74|81,7.1,67|81,76417,75|81
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,9.0,N.A.,72065,71|81,7.9,60|81,72290,69|81
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,9.4,38|81,79265,80|81,8.4,52|81,80505,78|81
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,10.3,18|81,64464,48|81,9.8,24|81,65455,46|81
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,8.6,48|81,60628,34|81,7.4,65|81,61915,35|81
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,6.4,75|81,51500,2|81,6.7,75|81,56485,7|81
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,9.4,38|81,74560,75|81,8.9,40|81,72330,70|81
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,10.2,20|81,65379,51|81,9.7,28|81,63893,42|81
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,10.2,20|81,63790,45|81,9.8,24|81,67735,53|81
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,6.5,74|81,58075,21|81,8.0,59|81,61350,30|81
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,7.0,68|81,55000,6|81,6.9,71|81,58660,15|81
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,9.4,38|81,62635,40|81,8.7,45|81,59750,22|81
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,6.7,71|81,52750,3|81,6.8,72|81,53500,2|81
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,8.4,50|81,62205,38|81,9.1,34|81,63800,41|81
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,8.1,53|81,56620,11|81,8.9,40|81,58290,11|81
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,8.7,47|81,71390,68|81,6.8,72|81,68469,58|81
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,6.0,79|81,73120,73|81,7.3,66|81,76320,74|81
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,9.8,31|81,59064,26|81,9.0,39|81,59774,23|81
B. K-8 / 0 - 400,Morris,460,Boonton Twp,10.0,29|81,71413,69|81,8.7,45|81,68977,61|81
B. K-8 / 0 - 400,Morris,2010,Harding Township,7.2,67|81,67060,59|81,6.5,76|81,69565,63|81
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,9.3,41|81,66403,56|81,9.1,34|81,67651,52|81
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,10.1,26|81,60382,33|81,8.9,40|81,59326,19|81
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,11.2,11|81,61622,36|81,9.8,24|81,66525,49|81
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,7.8,61|81,58015,19|81,8.5,49|81,58015,9|81
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,10.4,16|81,59649,30|81,9.9,21|81,58659,14|81
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,8.1,53|81,69548,65|81,9.6,29|81,74523,73|81
B. K-8 / 0 - 400,Salem,60,Alloway Twp,12.0,6|81,68271,61|81,11.4,10|81,74488,72|81
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,7.9,57|81,55502,8|81,8.4,52|81,61267,29|81
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,7.9,57|81,62800,41|81,8.2,57|81,62125,36|81
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,10.2,20|81,59434,29|81,8.5,49|81,60919,27|81
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,11.7,10|81,63885,46|81,11.7,8|81,64985,44|81
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,12.3,3|81,58719,24|81,9.3,33|81,64062,43|81
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,9.6,35|81,68756,63|81,9.4,31|81,67939,55|81
B. K-8 / 0 - 400,Sussex,1800,Green Twp,9.7,33|81,76942,77|81,8.8,44|81,78477,77|81
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,9.3,41|81,71852,70|81,7.9,60|81,71375,67|81
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,8.3,51|81,65330,50|81,8.3,55|81,67910,54|81
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,10.1,26|81,65536,52|81,12.5,4|81,68756,59|81
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,10.8,13|81,56010,10|81,10.6,14|81,56010,6|81
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,9.6,35|81,64500,49|81,9.9,21|81,65528,47|81
B. K-8 / 0 - 400,Union,1710,Garwood Boro,11.2,11|81,56762,12|81,12.3,5|81,58762,17|81
B. K-8 / 0 - 400,Union,5810,Winfield Twp,7.9,57|81,57108,15|81,8.5,49|81,60775,26|81
B. K-8 / 0 - 400,Warren,70,Alpha Boro,9.0,45|81,60218,31|81,7.8,62|81,62945,37|81
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,7.7,64|81,63720,44|81,7.0,69|81,66220,48|81
B. K-8 / 0 - 400,Warren,2250,Hope Twp,6.8,70|81,66258,54|81,7.1,67|81,68266,56|81
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,9.3,41|81,59330,28|81,9.4,31|81,60088,24|81
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,10.2,20|81,72494,72|81,10.6,14|81,71281,66|81
B. K-8 / 0 - 400,Warren,5780,White Twp,8.2,52|81,70340,66|81,7.6,63|81,72283,68|81
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,10.5,N.A.,70590,N.A.,10.2,N.A.,72404,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,10.1,N.A.,67913,N.A.,9.8,N.A.,69542,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,11.7,N.A.,73902,N.A.,11.6,N.A.,75670,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,11.2,N.A.,70818,N.A.,11.0,N.A.,72931,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,8.0,62|63,95669,63|63,7.0,63|63,97126,63|63
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,9.3,47|63,56137,3|63,9.8,31|63,56969,3|63
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,11.2,16|63,63938,26|63,11.4,12|63,67544,38|63
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,8.5,N.A.,90950,62|63,8.5,56|63,92675,62|63
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,12.1,6|63,71973,50|63,11.4,12|63,78407,55|63
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,9.7,36|63,65063,33|63,9.3,44|63,67818,39|63
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,9.1,52|63,70240,46|63,8.8,49|63,79487,56|63
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,11.2,16|63,76098,55|63,10.0,26|63,79499,57|63
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,12.1,6|63,81547,57|63,12.1,7|63,81402,58|63
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,10.7,23|63,75232,54|63,10.8,19|63,78082,54|63
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,11.5,11|63,62503,21|63,12.2,6|63,66667,36|63
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,10.6,24|63,85708,61|63,11.0,16|63,91640,61|63
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,12.6,3|63,72430,51|63,11.1,14|63,77370,51|63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,8.9,56|63,64764,29|63,8.8,49|63,65331,29|63
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,11.5,11|63,70339,47|63,11.9,8|63,75264,48|63
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,9.9,33|63,56539,4|63,9.6,36|63,62687,19|63
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,12.0,8|63,58581,11|63,10.4,21|63,61898,13|63
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,11.1,20|63,81675,59|63,11.0,16|63,85764,59|63
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,9.7,36|63,56050,2|63,9.9,30|63,56471,2|63
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,11.9,9|63,64165,27|63,12.8,3|63,67204,37|63
C. K-8 / 401 - 750,Camden,190,Barrington Boro,9.9,33|63,61059,16|63,9.5,40|63,63309,22|63
C. K-8 / 401 - 750,Camden,340,Berlin Twp,11.4,13|63,68708,44|63,11.8,9|63,68706,40|63
C. K-8 / 401 - 750,Camden,880,Clementon Boro,9.7,36|63,57963,8|63,11.1,14|63,58138,4|63
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,13.4,N.A.,64775,30|63,13.0,1|63,61831,12|63
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,11.2,16|63,69954,45|63,10.4,21|63,58404,6|63
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,10.6,24|63,58395,10|63,10.6,20|63,58395,5|63
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,9.3,47|63,53410,1|63,9.7,35|63,53410,1|63
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,12.2,5|63,66588,37|63,12.3,5|63,72902,44|63
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,9.9,33|63,56777,7|63,9.8,31|63,60954,10|63
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,10.9,21|63,78421,56|63,11.8,9|63,77849,53|63
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,11.4,13|63,71331,48|63,10.3,24|63,74230,45|63
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,8.3,61|63,71907,49|63,9.4,42|63,75295,49|63
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,9.2,50|63,62280,20|63,8.9,48|63,63530,23|63
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,9.4,44|63,65400,36|63,8.8,49|63,66225,33|63
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,8.6,58|63,83468,60|63,7.9,61|63,86518,60|63
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,8.6,58|63,68350,42|63,8.4,58|63,64850,27|63
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,10.3,27|63,56775,6|63,9.8,31|63,58600,7|63
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,9.5,42|63,61350,17|63,8.3,59|63,62790,21|63
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,10.3,27|63,68199,41|63,10.1,25|63,69924,42|63
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,9.3,47|63,61386,19|63,8.0,60|63,70571,43|63
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,9.7,36|63,59570,12|63,8.6,53|63,62170,14|63
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,10.0,32|63,56759,5|63,9.5,40|63,61404,11|63
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,9.1,52|63,60970,15|63,8.6,53|63,58885,8|63
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,9.0,54|63,64795,31|63,9.1,46|63,63610,24|63
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,9.6,41|63,74120,52|63,10.0,26|63,75470,50|63
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,9.7,36|63,65167,35|63,9.6,36|63,69870,41|63
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,10.1,31|63,57990,9|63,9.8,31|63,59688,9|63
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,10.2,30|63,66932,38|63,9.0,47|63,66427,35|63
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,11.9,9|63,81635,58|63,10.9,18|63,77665,52|63
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,10.3,27|63,63569,25|63,9.6,36|63,62769,20|63
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,9.0,54|63,68443,43|63,8.8,49|63,75170,46|63
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,9.4,44|63,67175,39|63,8.5,56|63,66415,34|63
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,11.2,16|63,60690,14|63,11.5,11|63,62635,17|63
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,9.4,44|63,64641,28|63,9.2,45|63,66175,32|63
C. K-8 / 401 - 750,Sussex,90,Andover Reg,8.8,57|63,67758,40|63,8.6,53|63,66155,31|63
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,7.7,63|63,64863,32|63,7.5,62|63,64863,28|63
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,9.2,50|63,63481,23|63,9.4,42|63,64315,25|63
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,11.3,15|63,60248,13|63,10.4,21|63,62267,15|63
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,10.6,24|63,61380,18|63,10.0,26|63,62680,18|63
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,12.5,4|63,63524,24|63,12.9,2|63,62366,16|63
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,9.5,42|63,65160,34|63,9.6,36|63,65465,30|63
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,10.9,N.A.,63218,22|63,10.0,26|63,64398,26|63
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,13.3,2|63,74597,53|63,12.5,4|63,75176,47|63
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,10.5,N.A.,70590,N.A.,10.2,N.A.,72404,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,10.1,N.A.,67913,N.A.,9.8,N.A.,69542,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,11.7,N.A.,73902,N.A.,11.6,N.A.,75670,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,11.2,N.A.,70818,N.A.,11.0,N.A.,72931,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,11.5,20|73,72826,51|73,11.1,23|73,75053,47|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,10.8,33|73,83130,69|73,10.3,39|73,84330,68|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,11.4,21|73,71405,44|73,11.2,20|73,67705,20|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,10.6,40|73,71007,41|73,11.6,16|73,76096,52|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,11.4,21|73,78482,63|73,10.0,47|73,67965,22|73
D. K-8 / 751 +,Atlantic,4800,Somers Point City,5.6,73|73,79131,65|73,10.1,46|73,83825,66|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,12.2,11|73,81327,67|73,12.3,8|73,80452,60|73
D. K-8 / 751 +,Bergen,930,Closter Boro,12.5,7|73,85935,70|73,12.4,6|73,87833,70|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,10.4,46|73,95635,73|73,9.9,49|73,95376,72|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,15.2,1|73,53600,4|73,15.5,1|73,57645,4|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,8.3,71|73,77796,60|73,8.3,71|73,80644,61|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,9.5,60|73,72878,52|73,8.9,66|73,75194,49|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,10.9,30|73,74625,54|73,10.5,32|73,76241,53|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,12.4,8|73,62750,17|73,12.3,8|73,66655,16|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,11.2,25|73,74770,55|73,10.8,28|73,77082,54|73
