GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
A. K-6,Gloucester,1330,Elk Twp,323.0,3|58,105113,22|58,313.0,2|57,108161,16|57
A. K-6,Gloucester,1590,Franklin Twp,176.8,12|58,109851,25|58,162.0,18|57,112878,27|57
A. K-6,Gloucester,2070,Harrison Twp,176.9,11|58,111000,27|58,163.0,17|57,115485,33|57
A. K-6,Gloucester,2990,Mantua Twp,180.4,9|58,112453,32|58,200.5,9|57,114164,29|57
A. K-6,Gloucester,3490,National Park Boro,106.7,33|58,37822,1|58,294.0,3|57,123115,41|57
A. K-6,Gloucester,4880,South Harrison Twp,330.0,2|58,109876,26|58,315.0,1|57,109876,20|57
A. K-6,Gloucester,5120,Swedesboro-Woolwich,158.1,17|58,118238,41|58,149.6,21|57,120529,40|57
A. K-6,Gloucester,5590,Wenonah Boro,83.0,41|58,94621,13|58,66.0,47|57,82400,5|57
A. K-6,Gloucester,5740,Westville Boro,119.3,28|58,41000,3|58,143.9,22|57,102467,10|57
A. K-6,Gloucester,5870,Woodbury Heights Boro,248.0,4|58,57600,6|58,229.0,5|57,110000,22|57
A. K-6,Hunterdon,2590,Lebanon Boro,49.5,56|58,116746,38|58,45.5,54|57,118246,35|57
A. K-6,Hunterdon,3180,Milford Boro,25.0,58|58,41775,N.A.,N.R.,N.R.,N.R.,N.R.
A. K-6,Monmouth,130,Atlantic Highlands Boro,95.3,37|58,129000,50|58,80.7,41|57,132999,48|57
A. K-6,Monmouth,2160,Highlands Boro,76.5,43|58,38041,2|58,128.9,25|57,133516,49|57
A. K-6,Monmouth,4520,Roosevelt Boro,82.0,42|58,130000,53|58,72.0,44|57,130000,47|57
A. K-6,Morris,3240,Mine Hill Twp,112.0,31|58,130270,54|58,112.7,31|57,136784,51|57
A. K-6,Ocean,230,Beach Haven Boro,61.0,53|58,125000,47|58,43.5,55|57,127000,45|57
A. K-6,Ocean,320,Berkeley Twp,190.3,6|58,115750,35|58,181.8,12|57,119750,37|57
A. K-6,Ocean,1150,Eagleswood Twp,65.5,50|58,104996,20|58,67.5,45|57,109888,21|57
A. K-6,Ocean,2350,Island Heights Boro,73.3,46|58,86312,11|58,85.3,37|57,93490,8|57
A. K-6,Ocean,2690,Little Egg Harbor Twp,135.3,24|58,117396,40|58,124.3,28|57,120424,39|57
A. K-6,Ocean,2760,Long Beach Island,74.3,45|58,121973,43|58,53.8,51|57,125216,43|57
A. K-6,Ocean,3800,Ocean Gate Boro,66.0,49|58,116334,37|58,67.0,46|57,101892,9|57
A. K-6,Ocean,3820,Ocean Twp,134.6,25|58,111105,28|58,173.8,14|57,118944,36|57
A. K-6,Ocean,4710,Seaside Heights Boro,202.0,5|58,103359,15|58,221.0,7|57,115000,31|57
A. K-6,Ocean,5020,Stafford Twp,166.3,14|58,123208,44|58,194.7,10|57,128593,46|57
A. K-6,Ocean,5220,Tuckerton Boro,165.5,15|58,108500,24|58,175.5,13|57,110000,22|57
A. K-6,Sussex,1630,Fredon Twp,64.7,51|58,123938,46|58,88.0,36|57,120408,38|57
A. K-6,Sussex,1980,Hampton Twp,106.7,33|58,86319,12|58,82.9,40|57,84282,6|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,115.0,29|58,117300,39|58,58.0,50|57,57500,2|57
A. K-6,Sussex,5040,Stillwater Twp,62.5,52|58,104709,19|58,77.4,42|57,105869,14|57
A. K-6,Warren,400,Blairstown Twp,94.8,38|58,120369,42|58,83.0,39|57,102759,11|57
A. K-6,Warren,1620,Franklin Twp,69.3,47|58,102472,14|58,63.3,49|57,104521,12|57
A. K-6,Warren,1670,Frelinghuysen Twp,68.5,48|58,104558,18|58,65.0,48|57,105297,13|57
A. K-6,Warren,2470,Knowlton Twp,51.7,55|58,77872,9|58,50.0,52|57,79897,4|57
A. K-6,Warren,2970,Mansfield Twp,183.1,8|58,113349,33|58,126.4,26|57,111972,26|57
A. K-6,Warren,5480,Washington Boro,162.0,16|58,104532,17|58,183.2,11|57,108478,18|57
A. K-6,Warren,5530,Washington Twp,103.5,35|58,123349,45|58,95.3,34|57,126432,44|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,136.6,N.A.,121286,N.A.,133.0,N.A.,125644,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,122.3,N.A.,120822,N.A.,116.9,N.A.,125000,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,147.3,N.A.,128371,N.A.,145.3,N.A.,131604,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,131.8,N.A.,128054,N.A.,130.0,N.A.,130541,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,84.8,50|81,74908,12|81,92.2,36|81,65000,4|81
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,128.3,N.A.,97000,28|81,128.3,11|81,102000,30|81
B. K-8 / 0 - 400,Atlantic,3020,Margate City,72.2,61|81,106546,53|81,76.6,60|81,106546,43|81
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,104.0,28|81,106089,51|81,105.0,25|81,102999,33|81
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,41.0,78|81,81000,15|81,47.7,73|81,81276,9|81
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,42.5,76|81,109567,57|81,41.9,77|81,119500,61|81
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,96.8,35|81,117200,64|81,98.0,29|81,118700,59|81
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,112.0,22|81,102493,42|81,116.0,15|81,105568,42|81
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,87.0,47|81,110532,59|81,123.6,14|81,105005,39|81
B. K-8 / 0 - 400,Burlington,380,Beverly City,96.0,38|81,107424,54|81,73.6,63|81,123743,65|81
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,117.1,17|81,101888,38|81,132.7,8|81,108979,49|81
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,70.4,63|81,87550,18|81,75.5,61|81,89958,13|81
B. K-8 / 0 - 400,Burlington,4460,Riverton,94.7,40|81,49500,2|81,90.6,41|81,56997,2|81
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,75.0,57|81,67939,7|81,84.3,49|81,115750,57|81
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,97.7,33|81,86184,17|81,107.6,22|81,91309,16|81
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,111.7,24|81,118750,68|81,114.6,16|81,123589,64|81
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,63.2,67|81,74622,11|81,51.5,72|81,85445,10|81
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,133.3,8|81,98325,32|81,124.7,13|81,101275,29|81
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,130.0,10|81,66950,6|81,98.0,29|81,70427,6|81
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,28.7,81|81,101354,37|81,25.7,79|81,107640,47|81
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,52.5,71|81,115630,62|81,47.5,74|81,119041,60|81
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,29.7,80|81,105529,49|81,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,66.8,65|81,104228,43|81,62.5,69|81,112451,53|81
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,77.3,56|81,89936,21|81,72.0,66|81,92454,19|81
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,89.3,46|81,105060,48|81,90.7,40|81,105060,40|81
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,87.0,47|81,90059,22|81,83.0,51|81,91650,18|81
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,42.0,77|81,117892,65|81,86.0,47|81,89500,12|81
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,98.8,32|81,96699,27|81,92.7,35|81,99711,24|81
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,62.0,69|81,117892,65|81,77.5,57|81,65375,5|81
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,110.3,25|81,126314,75|81,94.5,33|81,130412,71|81
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,65.1,66|81,62300,4|81,61.2,70|81,64800,3|81
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,115.0,19|81,104974,46|81,112.0,19|81,110286,51|81
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,91.0,44|81,125000,74|81,89.0,43|81,125000,67|81
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,39.0,79|81,64350,5|81,45.0,76|81,115000,56|81
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,90.3,45|81,104719,45|81,92.2,36|81,107337,46|81
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,92.2,N.A.,102390,41|81,87.6,45|81,105462,41|81
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,116.7,18|81,140291,78|81,87.6,45|81,130699,72|81
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,139.5,6|81,119750,70|81,127.0,12|81,128750,69|81
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,131.0,9|81,110000,58|81,108.0,21|81,112200,52|81
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,45.1,74|81,74000,10|81,31.0,78|81,76250,7|81
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,73.2,59|81,106095,52|81,73.4,64|81,109225,50|81
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,111.9,23|81,107962,55|81,106.3,23|81,126500,68|81
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,94.8,39|81,100000,33|81,83.5,50|81,103000,34|81
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,44.6,75|81,53692,3|81,55.4,71|81,104012,36|81
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,68.3,64|81,102174,40|81,65.3,67|81,113076,54|81
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,80.5,54|81,138441,77|81,78.5,56|81,138441,74|81
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,81.0,52|81,118855,69|81,80.0,55|81,118676,58|81
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,96.3,36|81,96000,25|81,128.5,10|81,103750,35|81
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,62.6,68|81,81885,16|81,91.4,39|81,95000,22|81
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,85.6,49|81,70000,8|81,75.0,62|81,124491,66|81
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,49.0,72|81,123600,73|81,65.0,68|81,99000,23|81
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,144.2,5|81,96500,26|81,141.7,6|81,100000,25|81
B. K-8 / 0 - 400,Morris,460,Boonton Twp,100.0,30|81,131633,76|81,95.8,31|81,138082,73|81
B. K-8 / 0 - 400,Morris,2010,Harding Township,75.0,57|81,123250,72|81,90.3,42|81,140731,77|81
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,125.5,13|81,121563,71|81,95.3,32|81,122676,63|81
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,96.3,36|81,105000,47|81,113.2,18|81,120000,62|81
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,124.2,14|81,115000,61|81,113.5,17|81,129000,70|81
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,93.1,42|81,1,1|81,98.5,28|81,1,1|81
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,114.1,21|81,141408,79|81,130.0,9|81,139988,75|81
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,79.5,55|81,171275,81|81,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Salem,60,Alloway Twp,80.8,53|81,91800,24|81,82.2,53|81,104500,38|81
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,115.0,19|81,104700,44|81,112.0,19|81,106794,44|81
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,162.0,3|81,102000,39|81,168.0,5|81,102000,30|81
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,97.0,34|81,89003,20|81,84.5,48|81,91090,15|81
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,94.3,41|81,100477,34|81,93.3,34|81,100477,27|81
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,305.6,1|81,98000,31|81,139.0,7|81,102398,32|81
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,176.5,2|81,109473,56|81,184.7,4|81,113553,55|81
B. K-8 / 0 - 400,Sussex,1800,Green Twp,133.7,7|81,113418,60|81,105.1,24|81,88064,11|81
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,127.0,12|81,115977,63|81,88.3,44|81,91500,17|81
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,81.7,51|81,90203,23|81,80.4,54|81,90203,14|81
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,57.6,70|81,80000,13|81,83.0,51|81,94000,20|81
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,73.1,60|81,80000,13|81,72.6,65|81,80000,8|81
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,105.3,27|81,97099,30|81,101.3,26|81,100000,25|81
B. K-8 / 0 - 400,Union,1710,Garwood Boro,123.4,15|81,118162,67|81,187.9,3|81,140107,76|81
B. K-8 / 0 - 400,Union,5810,Winfield Twp,47.7,73|81,97000,28|81,47.0,75|81,107250,45|81
B. K-8 / 0 - 400,Warren,70,Alpha Boro,117.5,16|81,105825,50|81,92.0,38|81,107942,48|81
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,99.2,31|81,87633,19|81,209.0,2|81,94500,21|81
B. K-8 / 0 - 400,Warren,2250,Hope Twp,70.9,62|81,100906,35|81,77.3,58|81,140864,78|81
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,105.6,26|81,100972,36|81,99.2,27|81,100991,28|81
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,101.7,29|81,145000,80|81,77.2,59|81,104349,37|81
B. K-8 / 0 - 400,Warren,5780,White Twp,156.0,4|81,73088,9|81,239.0,1|81,145656,79|81
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,136.6,N.A.,121286,N.A.,133.0,N.A.,125644,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,122.3,N.A.,120822,N.A.,116.9,N.A.,125000,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,147.3,N.A.,128371,N.A.,145.3,N.A.,131604,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,131.8,N.A.,128054,N.A.,130.0,N.A.,130541,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,104.2,51|63,116715,36|63,88.8,57|63,119750,34|63
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,121.3,36|63,122439,44|63,128.0,26|63,126929,41|63
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,140.4,22|63,110628,27|63,129.6,25|63,112841,27|63
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,127.2,N.A.,115323,35|63,122.0,27|63,116362,31|63
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,107.6,48|63,132600,51|63,103.4,48|63,136578,52|63
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,116.5,39|63,147635,62|63,115.3,37|63,150162,62|63
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,96.6,57|63,137649,55|63,80.0,61|63,141488,57|63
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,150.0,13|63,139939,57|63,139.0,21|63,144487,59|63
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,99.3,56|63,126500,49|63,97.5,54|63,131138,49|63
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,105.8,49|63,118000,38|63,103.8,47|63,129400,45|63
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,96.0,58|63,112102,31|63,101.3,50|63,111620,22|63
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,94.0,60|63,127245,50|63,108.5,43|63,127889,42|63
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,108.8,47|63,103000,18|63,100.8,51|63,110869,21|63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,117.7,38|63,142080,60|63,114.8,38|63,146059,61|63
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,112.4,43|63,100000,14|63,119.1,34|63,91237,2|63
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,141.5,20|63,90781,3|63,132.8,24|63,90783,1|63
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,134.5,27|63,126309,48|63,121.3,29|63,133793,50|63
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,119.7,37|63,148452,63|63,114.5,39|63,150648,63|63
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,95.2,59|63,98400,12|63,98.7,53|63,98400,7|63
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,140.8,21|63,108688,23|63,164.0,8|63,100000,11|63
C. K-8 / 401 - 750,Camden,190,Barrington Boro,121.8,35|63,110742,28|63,117.6,36|63,115172,29|63
C. K-8 / 401 - 750,Camden,340,Berlin Twp,116.3,40|63,96373,7|63,108.7,42|63,96373,6|63
C. K-8 / 401 - 750,Camden,880,Clementon Boro,155.3,11|63,86500,1|63,139.5,20|63,91750,3|63
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,215.0,N.A.,110013,25|63,202.0,2|63,110013,20|63
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,105.3,50|63,101250,15|63,105.3,46|63,101250,13|63
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,142.9,17|63,93169,4|63,135.0,23|63,93169,4|63
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,194.0,4|63,109002,24|63,151.0,14|63,112671,26|63
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,144.9,15|63,96500,8|63,152.0,13|63,98913,8|63
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,138.0,26|63,95614,6|63,161.0,9|63,94787,5|63
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,178.4,6|63,102480,17|63,150.0,15|63,99081,9|63
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,127.0,32|63,113817,32|63,120.0,31|63,102578,14|63
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,109.1,46|63,117900,37|63,92.8,55|63,124869,39|63
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,174.3,7|63,107888,22|63,167.0,7|63,140000,56|63
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,140.0,23|63,136590,54|63,187.3,5|63,136590,53|63
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,128.5,28|63,141397,58|63,119.5,32|63,129950,47|63
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,81.2,62|63,111762,29|63,77.6,62|63,113997,28|63
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,128.5,28|63,115018,33|63,119.3,33|63,123500,36|63
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,122.3,34|63,141692,59|63,110.3,40|63,136358,51|63
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,171.3,8|63,120673,42|63,169.7,6|63,124293,37|63
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,138.8,25|63,93546,5|63,91.4,56|63,99534,10|63
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,122.5,33|63,120560,41|63,110.3,40|63,124397,38|63
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,138.9,24|63,104357,19|63,195.0,4|63,110000,19|63
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,100.9,54|63,88528,2|63,140.0,19|63,111997,24|63
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,81.3,61|63,133651,53|63,80.5,60|63,136992,55|63
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,144.8,16|63,142575,61|63,148.4,16|63,142575,58|63
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,100.0,55|63,139887,56|63,88.6,58|63,144933,60|63
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,109.6,45|63,119398,40|63,102.0,49|63,122780,35|63
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,150.0,13|63,123000,45|63,137.6,22|63,129150,44|63
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,185.3,5|63,115063,34|63,121.8,28|63,117479,33|63
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,102.7,53|63,111870,30|63,99.2,52|63,111870,23|63
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,103.8,52|63,133500,52|63,161.0,9|63,136635,54|63
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,153.4,12|63,118000,38|63,140.4,18|63,130040,48|63
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,127.4,30|63,97761,10|63,106.8,45|63,109400,16|63
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,141.6,19|63,124450,47|63,120.8,30|63,128450,43|63
C. K-8 / 401 - 750,Sussex,90,Andover Reg,75.2,63|63,110181,26|63,72.7,63|63,115575,30|63
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,109.8,44|63,121541,43|63,108.2,44|63,124992,40|63
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,113.5,42|63,106000,21|63,118.0,35|63,112098,25|63
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,165.5,9|63,123266,46|63,198.7,3|63,116465,32|63
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,162.2,10|63,98500,13|63,144.2,17|63,109996,18|63
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,141.7,18|63,105000,20|63,84.6,59|63,105000,15|63
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,114.5,41|63,96966,9|63,154.8,12|63,129544,46|63
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,233.3,N.A.,102175,16|63,160.5,11|63,100396,12|63
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,244.0,1|63,98000,11|63,231.3,1|63,109990,17|63
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,136.6,N.A.,121286,N.A.,133.0,N.A.,125644,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,122.3,N.A.,120822,N.A.,116.9,N.A.,125000,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,147.3,N.A.,128371,N.A.,145.3,N.A.,131604,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,131.8,N.A.,128054,N.A.,130.0,N.A.,130541,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,180.0,12|73,118818,23|73,147.5,37|73,121937,19|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,183.6,9|73,118685,21|73,176.1,14|73,122810,22|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,183.6,9|73,117807,19|73,189.1,9|73,123087,23|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,114.4,65|73,104000,4|73,117.1,57|73,105000,2|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,188.6,8|73,113290,11|73,180.6,13|73,113290,6|73
D. K-8 / 751 +,Atlantic,4800,Somers Point City,213.0,2|73,124338,34|73,402.5,1|73,141692,62|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,142.8,48|73,152839,71|73,169.8,17|73,157601,72|73
D. K-8 / 751 +,Bergen,930,Closter Boro,170.6,22|73,140000,65|73,164.3,21|73,142800,64|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,154.6,30|73,131240,48|73,154.2,30|73,139725,57|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,170.2,23|73,113512,12|73,169.1,18|73,124987,28|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,114.8,64|73,145604,67|73,105.0,69|73,156946,70|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,138.0,53|73,155917,72|73,134.1,48|73,150418,66|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,123.3,60|73,125000,36|73,115.7,61|73,135500,50|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,194.6,5|73,138916,61|73,189.6,8|73,128690,34|73
