CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,COUNTY,enrol1
1,1790,51647167,28761891,25952267,920596,1889028,6628689,6130894,5478857,3861941,7685870,4082522,0,3047294,46500,Greater Egg Harbor Reg,Atlantic,H. 7-12 / 9-12,5,CD,,1,3076.4,Atlantic,
1,1940,40102399,25925929,24937577,734598,253754,6176573,5576325,3716259,3166935,4094617,2132477,0,171626,15638,Hamilton Twp,Atlantic,D. K-8 / 751 +,2,CD,,1,2959.4,Atlantic,
1,1960,41516923,25503969,24155346,1089301,259322,5799544,5201748,4289163,3475740,4537067,2255883,0,1038997,282517,Hammonton Town,Atlantic,F. K-12 / 1801 - 3500,3,B,,1,3514.8,Atlantic,
1,2680,13250436,7769520,7519387,166068,84065,2193966,2027258,1585062,1244537,1546317,716362,0,136125,76869,Linwood City,Atlantic,D. K-8 / 751 +,2,GH,,1,813.2,Atlantic,
1,2910,23709588,13855977,13523325,332652,0,3484798,3190788,1700686,1429250,2881602,1491759,100000,1369419,186437,Mainland Regional,Atlantic,H. 7-12 / 9-12,5,DE,,1,1238.7,Atlantic,
1,3020,9782505,5998370,5806737,186618,5015,1525730,1282261,696995,563718,1375308,699661,40000,124381,32902,Margate City,Atlantic,B. K-8 / 0 - 400,2,DE,,1,353.8,Atlantic,
1,3480,9373001,5494123,5264148,178207,51768,1476007,1185431,1269409,959449,1061290,530391,0,72173,0,Mullica Twp,Atlantic,C. K-8 / 401 - 750,2,B,,1,689.1,Atlantic,
1,3720,13836766,9331354,8943943,352478,34933,1929895,1326424,1391589,1149434,1108760,566516,0,75168,58518,Northfield City,Atlantic,D. K-8 / 751 +,2,DE,,1,949.7,Atlantic,
1,4180,65480117,37588299,35767800,502363,1318136,10010631,9088926,7458493,5766369,8770040,4960156,0,1127920,79108,Pleasantville City,Atlantic,F. K-12 / 1801 - 3500,3,A,1,1,3494.3,Atlantic,
1,4240,1911087,1169350,1113069,35497,20784,361681,294742,203683,133550,161374,60388,15000,0,0,Port Republic City,Atlantic,B. K-8 / 0 - 400,2,FG,,1,101.8,Atlantic,
1,4800,15080042,8972267,8596666,220260,155341,2627083,2178652,1607992,1388981,1631429,796472,0,134381,17936,Somers Point City,Atlantic,D. K-8 / 751 +,2,CD,,1,884,Atlantic,
1,5350,13203228,8399298,7988825,389553,20920,1994209,1537911,1330606,1120165,1414355,322133,0,64759,14329,Ventnor City,Atlantic,C. K-8 / 401 - 750,2,B,,1,655.6,Atlantic,
1,5760,3017846,1461524,1378323,55903,27298,591915,490190,414353,328449,516195,161270,6100,13584,0,Weymouth Twp,Atlantic,B. K-8 / 0 - 400,2,B,,1,166.4,Atlantic,
3,40,14468843,8510237,7791363,310491,408383,2547865,2138775,1677659,1425695,1603022,1008266,0,130060,12626,Allendale Boro,Bergen,D. K-8 / 751 +,2,I,,1,878.4,Bergen,
3,80,4250341,2445821,2265744,70427,109650,1013865,954269,291223,237224,357500,116445,0,136438,41988,Alpine Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,138.9,Bergen,
3,285,49738800,27559067,24194390,673241,2691436,11980904,10802287,4026838,3128152,5308723,2257524,150000,53594,1227405,Bergen Co Special Service,Bergen,I. CSSD,7,,,1,587.9,Bergen,
3,290,61939353,31609991,28666181,1948575,995235,6386417,5986084,12056411,9055833,9130646,4851672,0,2073431,646847,Bergen County Vocational Technical Schoo,Bergen,J. VOC,8,,,1,2443.7,Bergen,
3,300,58604366,36070110,29936980,1645484,4487646,7234346,5895965,6087363,4968668,7665206,4024129,0,1147648,571937,Bergenfield Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,3561.5,Bergen,
3,440,17846037,10536744,9643687,478278,414779,2620524,1413190,2232843,1468131,1788594,841647,0,643763,162501,Bogota Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1113.8,Bergen,
3,740,9136332,5405103,5139491,212846,52766,1359185,1141015,1193325,1013225,1136205,522565,0,40819,10000,Carlstadt Boro,Bergen,C. K-8 / 401 - 750,2,DE,,1,550,Bergen,
3,745,10065630,5004769,4823832,161406,19531,2031928,1015962,1216599,866551,1358448,577793,0,424742,138217,Carlstadt-East Rutherford,Bergen,H. 7-12 / 9-12,5,CD,,1,483.8,Bergen,
3,890,42816884,27453533,25862559,656094,934880,6040885,4012944,4500135,3357159,3095379,1700738,202180,931615,246935,Cliffside Park Boro,Bergen,F. K-12 / 1801 - 3500,3,B,,1,3095.7,Bergen,
3,930,18108887,11682130,11203336,245756,233038,2487575,2135347,2089065,1836983,1741368,1010769,0,104689,44800,Closter Boro,Bergen,D. K-8 / 751 +,2,I,,1,1201,Bergen,
3,990,27359866,17904051,15962102,594811,1347138,3025865,2449091,3354778,2872853,2397446,1321248,0,677727,95416,Cresskill Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,1812.9,Bergen,
3,1070,13015939,7814255,7169808,331174,313273,2318955,1854926,1352697,1202887,1334410,759808,0,133441,210603,Demarest Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,691.7,Bergen,
3,1130,37835164,22775123,21754807,930517,89799,3954556,3479859,4966692,4353970,5101640,2818624,0,937305,73966,Dumont Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,2491.1,Bergen,
3,1230,14600471,9542439,8796140,434140,312159,1960031,1535816,1664376,1296075,1340269,671899,0,42264,128124,East Rutherford Boro,Bergen,D. K-8 / 751 +,2,CD,,1,799.2,Bergen,
3,1270,11572325,6769692,6273271,345069,151352,1888217,1237826,1456873,1187218,1392189,756516,0,15903,0,Edgewater Boro,Bergen,A. K-6,1,DE,,1,986.3,Bergen,
3,1345,30777099,16113892,15365242,432220,316430,5906642,4280692,4556462,3760665,3509754,1944285,0,669744,270753,Elmwood Park,Bergen,F. K-12 / 1801 - 3500,3,CD,,1,2563.3,Bergen,
3,1360,17063691,10055729,9378599,273512,403618,1972246,1590618,2310573,2192910,1854677,1067510,0,815326,106143,Emerson Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,1113.2,Bergen,
3,1370,52306910,30640336,25534154,649862,4456320,9593932,6208206,5996326,4426886,5067787,1126557,0,948851,74425,Englewood City,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2995,Bergen,
3,1380,10379844,5886350,5537776,209476,139098,2238521,1917085,1142054,816524,1087691,622162,0,3000,50157,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,483.8,Bergen,
3,1450,83318728,48522166,45915246,1255678,1351242,14004723,11975678,10336713,8539369,8238019,3355146,0,1613955,281198,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,3,GH,,1,5085.4,Bergen,
3,1470,15247260,9178742,8564605,358307,255830,1911378,1593756,2271173,2011756,1770210,930470,0,58783,0,Fairview Boro,Bergen,D. K-8 / 751 +,2,A,,1,1515.2,Bergen,
3,1550,57828843,34386798,33117990,869545,399263,10085926,8182382,5829140,4915992,6223509,2244688,0,1184068,123768,Fort Lee Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,4052.5,Bergen,
3,1580,27005035,17332990,16607415,625115,100460,4061498,3877361,2452901,2257610,3042273,1082857,0,102106,256906,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,2,I,,1,1139.1,Bergen,
3,1700,84755810,54371199,53856982,491261,22956,12141156,10093022,8542762,7441662,8758681,5268173,0,775027,36800,Garfield City,Bergen,G. K-12 / 3501 +,3,B,1,1,4933.4,Bergen,
3,1760,42576245,23489412,21706894,906098,876420,8058487,4560122,5315198,4611474,4599292,1111061,0,1097949,224894,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,2512.8,Bergen,
3,1860,93775360,58087283,53688630,2041523,2357130,15415988,12983489,8706848,7627254,9602913,4833858,0,1950284,337748,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,5719.4,Bergen,
3,2050,11439650,7201228,6814903,124388,261937,1848169,1366104,1174631,995611,1085792,438609,0,129831,53871,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,596.3,Bergen,
3,2080,28258129,16687240,15622253,407462,657525,4418298,3412154,2812687,2346785,3425311,1409642,0,903887,111228,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1779.9,Bergen,
3,2090,8371186,4996122,4643352,131995,220775,1391479,1088504,863266,690615,1052458,597604,0,67861,0,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,398.5,Bergen,
3,2180,21072847,12603765,12304039,254657,45069,4169564,2948569,1994304,1680636,2188915,611689,0,95943,13292,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,1135.1,Bergen,
3,2200,9221242,5503396,5397473,69276,36647,1612505,1381342,1230886,843706,873361,313367,0,0,0,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,590.9,Bergen,
3,2620,30440134,17500858,16648135,832631,20092,4410614,4021617,4018364,3312253,3517581,2333807,0,823724,324776,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,1938.6,Bergen,
3,2710,13579345,8296347,7842799,253066,200482,1795094,1252023,1647653,1348176,1786218,837735,0,40496,92645,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,875.5,Bergen,
3,2740,40628955,23002346,21500783,1111699,389864,7100276,4717920,5113108,4495921,4495769,2177117,0,916812,70343,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,3016.7,Bergen,
3,2860,36196787,21378519,20560370,327786,490363,4620485,4009671,4568187,3919935,3802226,1799457,561000,1015136,0,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2512.3,Bergen,
3,2900,54692475,30413900,28374074,1319979,719847,11128945,8509245,5626109,4525651,5903880,805357,0,1503960,318041,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2832.8,Bergen,
3,3060,13720481,8863453,8277373,513927,72153,1846832,1304484,1396974,1079770,1509741,756554,0,96487,0,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,995.6,Bergen,
3,3170,19198238,10816076,10489159,211046,115871,3210850,2567251,2433995,2233095,1965997,1211146,0,707722,3835,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,915.6,Bergen,
3,3330,15083845,9386858,8978532,306211,102115,2387270,1873745,1851597,1700836,1335149,289746,0,120425,69139,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,969.3,Bergen,
3,3350,5724942,3117956,2994574,76197,47185,1459387,480922,577162,458366,472451,245847,62316,31985,49424,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,317.6,Bergen,
3,3550,33426235,18242355,17244636,679158,318561,5314568,4581425,4595105,4012731,4080703,2290661,0,1069165,372431,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,1999.5,Bergen,
3,3600,22593929,12998998,12069553,547102,382343,2795082,2083509,3052522,2760809,3065451,1409752,0,628734,242656,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,1823.9,Bergen,
3,3700,24698416,14418341,13166373,519076,732892,3682008,3216028,2197612,1758796,2824542,1330489,6932,1506557,251401,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,1382.8,Bergen,
3,3710,48981554,29211339,26742951,398776,2069612,6634341,5845838,5337198,4662680,5225060,2892685,0,2531884,294860,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,2228.9,Bergen,
3,3730,8524128,4962874,4804437,138700,19737,1608236,1083366,1066217,810171,766427,274031,0,116293,41170,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,511,Bergen,
3,3740,8701890,5130915,4673048,399500,58367,1548457,1331430,1009425,864190,955947,544763,2783,54364,0,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,594.4,Bergen,
3,3760,26848617,16399290,15931678,434921,32691,4496682,3657211,3184589,2812056,2552946,1719128,28660,126585,415972,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,1336.9,Bergen,
3,3850,10991564,6712489,6423223,197721,91545,1908822,1688056,1272438,1124516,1002944,466518,0,94871,85908,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,649.8,Bergen,
3,3870,11283476,6920479,6471715,239457,209307,1781417,1252969,1332168,1139683,1219271,663126,0,30141,8815,Oradell Boro,Bergen,A. K-6,1,I,,1,751.8,Bergen,
3,3910,23914309,15422009,14847756,307735,266518,2844325,1892541,3043236,2359367,1996096,1078595,0,465849,0,Palisades Park,Bergen,E. K-12 / 0 - 1800,3,CD,,1,1709.5,Bergen,
3,3930,71096453,38808954,37322686,1407560,78708,11472997,9169708,8092550,7231557,11012689,6293406,0,1439555,1594818,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,3780.9,Bergen,
3,3940,26004887,14014248,13305906,572908,135434,5627747,4893057,2599734,2283537,2721709,1237108,35000,982334,5945,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,1212.3,Bergen,
3,3960,43138387,24259435,21920800,416773,1921862,7127473,6058443,3813140,3273493,5473884,2882760,0,2447738,138649,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,2031.8,Bergen,
3,4300,43167340,22886784,21270978,610894,1004912,6766882,6025284,4790188,3960676,5567072,2514617,0,3087771,294974,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,2274.6,Bergen,
3,4310,52221010,31299630,30298102,760239,241289,9084677,7213641,4257898,3198585,5976884,2995644,41893,1506956,156342,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2725.5,Bergen,
3,4370,35260956,19759405,18871831,526678,360896,8521138,8084717,3323336,2549901,2941263,1265614,0,614981,385262,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1698.8,Bergen,
3,4380,34980651,21361335,20223226,1087978,50131,4777787,4248409,4165509,3174676,3219518,299091,0,1089585,247467,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2250.3,Bergen,
3,4390,90067559,52556818,49731119,1094071,1731628,17272585,14013248,8145965,7091236,10435184,646620,0,1589587,176243,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,5649,Bergen,
3,4405,28131218,16731277,15512858,631799,586620,3996984,3575302,3354788,2881248,2684206,1472444,0,1354924,534861,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,1591.3,Bergen,
3,4410,17198468,11349343,10790572,284955,273816,2344006,2171095,2066576,1861150,1425208,868806,0,0,0,River Edge Boro,Bergen,A. K-6,1,I,,1,1238.9,Bergen,
3,4430,20161954,11655449,11003470,303787,348192,3361381,2544480,2620853,2137533,2354446,1196465,0,169825,181155,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,1114.3,Bergen,
3,4470,8456335,5458728,5084496,290263,83969,1078544,752485,1012125,660462,864453,439518,0,42484,6970,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,501.7,Bergen,
3,4600,37985571,22071121,20649813,529392,891916,5552965,4813173,5309291,4603190,4012256,1679370,25000,912578,150401,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2543.4,Bergen,
3,4610,28463603,15088875,14275565,226010,587300,6299252,5185264,3265015,2466501,3055078,1623674,0,677531,182178,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1761.3,Bergen,
3,4620,4228178,2079128,1975357,38871,64900,1389060,1200530,342158,226970,410084,224792,0,4842,0,Saddle River Boro,Bergen,A. K-6,1,J,,1,160.8,Bergen,
3,4870,5008024,2815175,2529400,90236,195539,929015,584550,410218,317494,708781,426945,11228,124638,0,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,289.6,Bergen,
3,5150,73019511,44642205,40803767,2038140,1800298,12044982,7738975,6836064,5067613,8131457,2285380,0,1351680,827181,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,3534.3,Bergen,
3,5160,60406285,36099457,34208827,930361,960269,10036297,7677011,7220007,6558008,5569646,3507733,0,1447666,477127,Tenafly Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,3687.1,Bergen,
3,5330,20911402,12504574,11530956,956808,16810,3430279,3071413,2308979,1915051,2527123,1459896,0,140446,122163,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,1126.8,Bergen,
3,5410,25892591,16125698,15619482,406697,99519,3285594,3014803,3422079,3012028,2233688,1243156,0,786566,728232,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,1596.9,Bergen,
3,5430,15766507,8665877,8487013,178818,46,2559836,2385472,1783705,1559937,2068727,515003,0,688362,38737,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,1223.7,Bergen,
3,5755,48201477,26666595,25749449,669300,247846,9697666,7605083,5315877,4637552,5131901,2591403,0,1335366,444284,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2771.8,Bergen,
3,5830,16655276,9466732,9174991,218521,73220,2516935,2079229,2507897,2155363,1650112,1075703,0,500638,0,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1205.2,Bergen,
3,5880,13661400,8191554,7769068,297166,125320,2140006,1898481,1612998,1429278,1608957,483499,0,104391,240694,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,731,Bergen,
3,5920,35027596,20039147,19103659,697439,238049,7266696,5917496,3956964,3538342,3639853,708925,0,121931,60259,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,1903.1,Bergen,
5,200,2173989,1314841,1229409,5438,79994,304702,232864,257535,158117,275027,128742,0,21884,0,Bass River Twp,Burlington,A. K-6,1,CD,,1,105.3,Burlington,
5,380,5079921,2926836,2751567,76374,98895,1050941,843918,497794,394869,566930,210166,0,17745,83509,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,307.4,Burlington,
5,475,34592495,18046616,17112769,715302,218545,6935828,4631629,3572136,3017468,4699507,2780972,0,990544,267373,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2387.5,Burlington,
5,600,31037251,17671521,15821923,665508,1184090,5817403,5059910,3155059,2610493,3504169,1564949,0,810702,2450,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,1618.5,Burlington,
5,605,40827760,23171117,22001935,256409,912773,7456493,7014163,4247222,2849458,4772890,2173739,728350,323798,393385,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,608.1,Burlington,
5,610,32113813,15704231,14067238,786765,850228,4175975,3641903,4641421,2679581,5982894,2117003,137470,1384748,1034299,Burlington Co Vocational,Burlington,J. VOC,8,,,1,2067.9,Burlington,
5,620,55664615,35493799,32165802,643129,2684868,9137368,5617505,4254924,2963213,5810770,548748,0,967754,297000,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,3696.9,Burlington,
5,830,10013861,5674382,5122202,513019,39161,2078147,1346517,1114810,811181,1111481,660420,0,6407,25000,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,785.9,Burlington,
5,840,39093010,21898826,20931711,722218,244897,6397807,5810740,4433767,3881122,4183014,1882320,0,1766692,191584,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2554.4,Burlington,
5,1030,5768476,3165292,3025176,42123,97993,1052408,784159,751836,509609,730024,459073,0,51324,26361,Delanco Twp,Burlington,B. K-8 / 0 - 400,2,CD,,1,401.1,Burlington,
5,1060,39577828,24056877,22958396,554516,543965,6793926,5494733,3392542,2796247,4260740,1082992,0,1056532,226549,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2960.4,Burlington,
5,1250,8286117,5106465,4513467,98992,494006,1126045,901764,1121441,969244,847842,476504,0,84325,63473,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,589.3,Burlington,
5,1280,12937969,8004117,7377715,141858,484544,2180757,1808850,1542050,998619,1048735,631210,0,107309,9353,Edgewater Park Twp,Burlington,D. K-8 / 751 +,2,DE,,1,917.6,Burlington,
5,1420,69355484,42445966,41181915,612210,651841,12296142,10327697,5616559,4757815,7704492,4668144,0,602925,694986,Evesham Twp,Burlington,D. K-8 / 751 +,2,I,,1,4417.8,Burlington,
5,1520,21794951,11797593,11274387,175945,347261,3734297,2447648,2856604,2198309,2847281,1069309,0,557541,0,Florence Twp,Burlington,E. K-12 / 0 - 1800,3,DE,,1,1560.6,Burlington,
5,1910,8377426,5201351,4848373,220434,132544,1346887,1007996,950188,817246,796217,286639,0,75428,9505,Hainesport Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,578.6,Burlington,
5,2610,124781637,71124918,67821372,1840492,1463054,20608434,18505827,9736802,7485066,16246271,8533122,0,6670384,506944,Lenape Regional,Burlington,H. 7-12 / 9-12,5,GH,,1,6750.8,Burlington,
5,2850,19362610,11219275,10696319,319036,203920,3186951,2683129,2211926,1789811,2605596,1092144,0,138862,20740,Lumberton Twp,Burlington,D. K-8 / 751 +,2,FG,,1,1222.1,Burlington,
5,2960,10149161,5597772,5237406,243775,116591,2306828,1631927,1138714,985281,1092522,612442,0,8625,95229,Mansfield Twp,Burlington,A. K-6,1,DE,,1,537.8,Burlington,
5,3010,33802135,20545169,19158535,664700,721934,5815758,3961707,3244572,2687955,3257831,1696497,0,778536,48786,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,3,CD,,1,2250.9,Burlington,
5,3070,7023869,4334011,3950659,137566,245786,1122824,905592,912988,666082,611152,311903,0,42894,3750,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,2,I,,1,518.1,Burlington,
5,3080,44734556,28047377,23386773,629534,4031070,6218145,5793327,5302663,4118938,4622648,2478607,0,54465,384577,Medford Twp,Burlington,D. K-8 / 751 +,2,I,,1,2661.5,Burlington,
5,3360,65521546,40057449,37649525,717991,1689933,12083572,10874985,5209519,4419181,6104472,2704030,0,1827990,52137,Moorestown Twp,Burlington,G. K-12 / 3501 +,3,I,,1,3975.8,Burlington,
5,3430,16395786,8900863,8135895,238222,526746,2559713,1910109,2070187,1661433,2730996,1289912,0,134026,184577,Mount Holly Twp,Burlington,D. K-8 / 751 +,2,B,,1,1064,Burlington,
5,3440,61966722,41029682,39031707,740843,1257132,7927928,7152130,5682393,4479638,6307572,3897613,0,363152,63894,Mount Laurel Twp,Burlington,D. K-8 / 751 +,2,I,,1,4227.2,Burlington,
5,3540,3862596,2256055,2155249,42659,58147,839891,701554,281091,106805,423045,116417,0,46908,19012,New Hanover Twp,Burlington,B. K-8 / 0 - 400,2,B,,1,170.5,Burlington,
5,3650,19911737,12219613,11596986,337107,285520,3639317,3325495,1868133,1605573,2061606,1053374,0,42779,244992,North Hanover Twp,Burlington,A. K-6,1,CD,,1,1104.4,Burlington,
5,3690,30712659,16500032,15017241,765659,717132,5717476,4248706,3014297,2737524,3496892,1917932,0,1619098,209073,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,4,DE,,1,2153.2,Burlington,
5,3920,13945528,7721120,7023425,133840,563855,2189181,1760130,1574255,1375721,1809356,833170,0,629446,98959,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,3,DE,,1,929.5,Burlington,
5,4050,86167780,49201025,46701679,1159681,1339665,16667610,12443931,7884098,6526841,10205306,6328028,0,1110326,358318,Pemberton Twp,Burlington,G. K-12 / 3501 +,3,B,1,1,4726.4,Burlington,
5,4320,28377243,15173426,14322164,598765,252497,4138241,3328154,3378248,2707906,4155632,1988038,0,1531697,6610,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,5,DE,,1,2027.5,Burlington,
5,4450,19826421,12001716,11550240,241469,210007,2462347,2181655,2379830,2062256,2328236,1332080,0,654292,39834,Riverside Twp,Burlington,E. K-12 / 0 - 1800,3,B,,1,1403.7,Burlington,
5,4460,4314414,2651085,2446524,180389,24172,597655,495069,528817,436050,462833,147012,0,74023,28151,Riverton,Burlington,B. K-8 / 0 - 400,2,GH,,1,294.4,Burlington,
5,4740,12013691,7046029,6219501,173440,653088,1839152,1646791,1466546,1267585,1515963,896763,0,140151,22420,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,739.9,Burlington,
5,4930,11554885,6785721,5828592,300821,656308,1910870,1282080,1411355,1165625,1291198,649442,0,155741,5787,Southampton Township School District,Burlington,C. K-8 / 401 - 750,2,DE,,1,701.5,Burlington,
5,5010,4156746,2392690,2295085,64172,33433,813890,655210,461074,348273,476627,283627,0,7518,0,Springfield Twp,Burlington,A. K-6,1,FG,,1,227,Burlington,
5,5130,12340415,7030674,6461556,190108,379010,2272803,1865477,1298323,1093129,1506807,842228,0,107644,52628,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,704.6,Burlington,
5,5720,11908231,7950988,7584251,340173,26564,1371199,1107456,1095439,972691,1423324,814443,0,67281,39744,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,1016.8,Burlington,
5,5805,54735767,29944397,26730087,1582851,1631459,9548579,8150221,5090222,4148963,9007571,3829916,0,1075771,740468,Willingboro Twp,Burlington,F. K-12 / 1801 - 3500,3,DE,,1,3323.4,Burlington,
