GROUP,CONAME,DIST,DISTNAME,PP17,RK17,PCT17,SBA7,PP27,RK27,PCT27,SBB7,PP37,RK37,PCT37,SBC7
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,2100,N.A.,0.136,0.806,2168,N.A.,0.138,0.811,2412,N.A.,0.142,0.783
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,2126,N.A.,0.124,0.76,2258,N.A.,0.133,0.773,2453,N.A.,0.133,0.744
A. K-6,Statewide,N.A.,5. State average - All operating types,2217,N.A.,0.137,0.853,2298,N.A.,0.141,0.863,2436,N.A.,0.139,0.834
A. K-6,Statewide,N.A.,6. State median - All operating types,2092,N.A.,0.129,0.831,2156,N.A.,0.133,0.833,2286,N.A.,0.13,0.795
A. K-6,Bergen,1270,Edgewater Boro,1255,9|57,0.107,0.6557,1445,10|57,0.112,0.673,1388,6|57,0.09,0.5783
A. K-6,Bergen,3870,Oradell Boro,1667,17|57,0.111,0.7037,1867,19|57,0.122,0.7345,1975,20|57,0.125,0.7089
A. K-6,Bergen,4410,River Edge Boro,1752,22|57,0.126,0.926,1702,16|57,0.119,0.8805,2073,23|57,0.133,0.9355
A. K-6,Bergen,4620,Saddle River Boro,7467,58|57,0.284,0.8643,8417,57|57,0.285,0.8705,9400,57|57,0.306,0.8103
A. K-6,Burlington,200,Bass River Twp,2211,31|57,0.107,0.764,3201,44|57,0.135,0.7953,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,830,Chesterfield Twp,1713,19|57,0.134,0.6479,2084,26|57,0.15,0.6266,2616,33|57,0.162,0.6823
A. K-6,Burlington,2960,Mansfield Twp,3034,44|57,0.161,0.7074,3182,42|57,0.166,0.7131,3452,45|57,0.162,0.6901
A. K-6,Burlington,3650,North Hanover Twp,3011,43|57,0.167,0.9138,3412,49|57,0.193,0.9048,3621,48|57,0.18,0.8866
A. K-6,Burlington,5010,Springfield Twp,2886,42|57,0.158,0.805,2730,37|57,0.178,0.8494,2897,38|57,0.175,0.7939
A. K-6,Camden,2540,Laurel Springs Boro,940,2|57,0.07,0.4308,1238,6|57,0.087,0.4401,1429,7|57,0.087,0.4834
A. K-6,Camden,3770,Oaklyn Boro,1232,6|57,0.066,0.2711,711,2|57,0.043,0.1938,715,2|57,0.041,0.1548
A. K-6,Camden,5560,Waterford Twp,2704,39|57,0.145,0.6695,3195,43|57,0.176,0.7224,3492,47|57,0.177,0.6924
A. K-6,Cape May,710,Cape May City,3116,46|57,0.126,0.7132,2555,35|57,0.105,0.6973,2927,39|57,0.145,0.7528
A. K-6,Cape May,2840,Lower Twp,2553,37|57,0.17,0.8883,2639,36|57,0.173,0.9125,2892,37|57,0.173,0.8654
A. K-6,Cape May,5610,West Cape May Boro,3924,52|57,0.242,0.8645,4017,52|57,0.221,0.7467,4407,54|57,0.238,0.7723
A. K-6,Essex,1400,Essex Fells Boro,1699,18|57,0.091,0.7833,1820,17|57,0.093,0.7722,1945,18|57,0.098,0.7458
A. K-6,Essex,1465,Fairfield Twp,2522,34|57,0.156,0.9503,2331,31|57,0.147,0.9422,2657,34|57,0.151,0.93
A. K-6,Essex,3630,North Caldwell Boro,1645,16|57,0.095,0.6441,1612,14|57,0.095,0.625,1813,15|57,0.098,0.5936
A. K-6,Essex,4530,Roseland Boro,2092,29|57,0.137,0.7474,2244,28|57,0.14,0.7808,2315,26|57,0.133,0.7183
A. K-6,Gloucester,1180,East Greenwich Twp,1474,13|57,0.125,0.8276,1597,13|57,0.131,0.8642,1757,14|57,0.131,0.7997
A. K-6,Gloucester,1330,Elk Twp,1293,10|57,0.088,0.5765,1438,9|57,0.091,0.6639,1607,9|57,0.089,0.5793
A. K-6,Gloucester,1590,Franklin Twp,1722,21|57,0.141,0.8992,1946,21|57,0.141,0.8939,2050,22|57,0.142,0.8764
A. K-6,Gloucester,2070,Harrison Twp,1234,7|57,0.096,0.8611,1130,4|57,0.092,0.8291,1273,5|57,0.093,0.7678
A. K-6,Gloucester,2990,Mantua Twp,1793,24|57,0.119,0.8947,2025,25|57,0.132,0.8039,1935,17|57,0.129,0.9136
A. K-6,Gloucester,3490,National Park Boro,2040,28|57,0.134,0.7798,2418,34|57,0.165,0.8258,1961,19|57,0.125,0.7282
A. K-6,Gloucester,4880,South Harrison Twp,1182,5|57,0.091,0.5831,1273,7|57,0.095,0.5974,1565,8|57,0.105,0.5798
