GROUP,CONAME,DIST,DISTNAME,PP113,RK113,PCT113,PP213,RK213,PCT213,PP313,RK313,PCT313
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,58,N.A.,0.004,43,N.A.,0.003,60,N.A.,0.004
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,54,N.A.,0.003,48,N.A.,0.003,62,N.A.,0.003
A. K-6,Statewide,N.A.,5. State average - All operating types,316,N.A.,0.02,312,N.A.,0.019,352,N.A.,0.02
A. K-6,Statewide,N.A.,6. State median - All operating types,241,N.A.,0.015,241,N.A.,0.015,281,N.A.,0.016
A. K-6,Bergen,1270,Edgewater Boro,16,9|58,0.001,35,19|57,0.003,14,4|57,92E-5
A. K-6,Bergen,3870,Oradell Boro,40,20|58,0.003,34,18|57,0.002,36,15|57,0.002
A. K-6,Bergen,4410,River Edge Boro,N.R.,N.R.,N.R.,30,15|57,0.002,29,12|57,0.002
A. K-6,Bergen,4620,Saddle River Boro,30,16|58,0.001,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,200,Bass River Twp,208,46|58,0.01,131,41|57,0.006,N.R.,N.R.,N.R.
A. K-6,Burlington,830,Chesterfield Twp,8,7|58,64E-5,17,8|57,0.001,23,10|57,0.001
A. K-6,Burlington,2960,Mansfield Twp,16,9|58,85E-5,83,35|57,0.004,104,38|57,0.005
A. K-6,Burlington,3650,North Hanover Twp,39,19|58,0.002,21,9|57,0.001,62,23|57,0.003
A. K-6,Burlington,5010,Springfield Twp,33,17|58,0.002,5,5|57,33E-5,20,7|57,0.001
A. K-6,Camden,2540,Laurel Springs Boro,2,1|58,18E-5,N.R.,N.R.,N.R.,8,2|57,49E-5
A. K-6,Camden,3770,Oaklyn Boro,62,30|58,0.003,54,28|57,0.003,50,18|57,0.003
A. K-6,Camden,5560,Waterford Twp,6,6|58,3E-4,1,1|57,5E-5,22,8|57,0.001
A. K-6,Cape May,710,Cape May City,304,48|58,0.012,211,44|57,0.009,210,46|57,0.01
A. K-6,Cape May,2840,Lower Twp,117,42|58,0.008,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Cape May,5610,West Cape May Boro,56,26|58,0.003,N.R.,N.R.,N.R.,61,22|57,0.003
A. K-6,Essex,1400,Essex Fells Boro,5,5|58,26E-5,5,5|57,25E-5,5,1|57,25E-5
A. K-6,Essex,1465,Fairfield Twp,65,31|58,0.004,56,30|57,0.003,72,27|57,0.004
A. K-6,Essex,3630,North Caldwell Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Essex,4530,Roseland Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
