CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY,ENROLL
80,7109,20891627,10403197,9221112,373092,808993,4736334,3632137,3610211,2258439,1912503,0,0,0,223629,14.8,60826,513.7,57000,171.2,102000,11.9,Leap Academy University Cs,Camden,K. Charter,C,,,1,Camden,1541.0
80,6028,3562524,1632446,1484244,72369,75833,526404,384995,611489,352198,783686,0,0,0,0,14.6,49524,189.5,53023,75.8,87550,5.6,Vineland Public Charter School,Cumberland,K. Charter,C,,,1,Cumberland,379.0
80,6069,2664056,1124554,1050218,53884,20452,506797,308401,464379,249195,553326,0,0,0,0,11.2,42000,118,58443,118,86450,11.5,Millville Public Charter School,Cumberland,K. Charter,C,,,1,Cumberland,236.0
80,6089,1901542,1118499,1062385,46514,9600,173071,128903,424147,287444,185825,0,0,0,5000,11.9,50216,95,66911,126.7,84969,12,Compass Academy Cs,Cumberland,K. Charter,C,,,1,Cumberland,190.0
80,6100,1727958,528556,446179,79128,3249,232165,95468,585449,378850,373313,0,0,0,0,14.4,50137,101,30000,33.7,55000,2.7,Bridgeton Public Charter School,Cumberland,K. Charter,C,,,1,Cumberland,101.0
80,6020,6123685,2322180,2207180,55000,60000,762417,516389,986392,921632,575000,0,0,0,40000,12.5,56875,100,63250,60,100565,5.4,Pride Academy Charter School,Essex,K. Charter,C,,,1,Essex,300.0
80,6022,4273464,1964933,1811104,99743,54086,620994,439061,968196,592572,719341,0,0,0,0,16.8,53798,,,84,100000,5,Burch Charter School Of Excellence,Essex,K. Charter,C,,,1,Essex,336.0
80,6029,4076422,2216361,1866361,150000,200000,448942,303942,901082,621167,510037,0,0,0,6000,14.4,56518,129.5,61481,86.3,90000,6.7,Newark Educators Community Charter Schoo,Essex,K. Charter,C,,,1,Essex,259.0
80,6053,29078121,14297525,9851026,1085000,3361499,2477023,1552539,8369072,7204572,3934500,0,0,0,0,31.4,59732,303.7,82000,113.9,90200,4,Great Oaks Legacy Charter School,Essex,K. Charter,C,,,1,Essex,1822.1
80,6057,7429936,4108855,3880038,39000,189817,1239360,1055500,1543468,938013,538253,0,0,0,0,15.5,74900,185.5,65975,371,168963,26,Peoples Preparatory Charter School,Essex,K. Charter,C,,,1,Essex,371.0
80,6058,6467466,3631301,3095251,386550,149500,874529,593865,1382307,977138,574329,0,0,0,50000,10,63280,46.5,60005,93,116700,11.3,Roseville Community Cs,Essex,K. Charter,C,,,1,Essex,279.0
80,6094,6237642,3472802,3299919,86859,86024,1187987,1055221,1009961,763682,531680,0,0,0,0,13.3,59335,159.3,71975,159.3,93840,13,Phillip's Academy Charter School,Essex,K. Charter,C,,,1,Essex,478.0
80,6099,4933419,2596395,2233095,115700,247600,635367,340767,1233744,1030309,467913,0,0,0,30000,11.1,61200,142.4,77247,108.7,58856,10.4,Link Community Charter School,Essex,K. Charter,C,,,1,Essex,299.0
80,6109,4679664,2332049,1528316,117640,686093,336094,315594,1104809,746924,906711,0,0,0,0,16.8,57650,47,67500,39.2,82500,3.2,Lead Charter School,Essex,K. Charter,C,,,1,Essex,235.0
80,6110,4912640,2545081,2195646,88407,261028,500702,467120,948560,684767,858297,0,0,0,0,19.2,61509,346,85850,346,125240,19,Achieve Community Charter School,Essex,K. Charter,C,,,1,Essex,346.0
80,6320,1591149,1017150,880819,30000,106331,87100,0,242514,115893,244385,0,0,0,9000,16.7,62327,,,66.7,84472,4,Discovery Cs,Essex,K. Charter,C,,,1,Essex,100.0
80,6410,7662884,3715101,3296397,285000,133704,2037532,1838782,1044039,542408,767012,0,0,0,345000,3.2,54704,,,36.8,99410,11.5,East Orange Community Cs,Essex,K. Charter,C,,,1,Essex,479.0
80,6665,5823057,2926433,2494257,261576,170600,831950,701690,1170572,890572,894102,0,0,0,0,19.2,70184,182,92702,121.3,165000,7,Gray Cs,Essex,K. Charter,C,,,1,Essex,364.0
80,7210,26507873,14692397,12378264,219129,2095004,4683491,3655138,3968056,2293346,3161929,0,0,0,0,15.9,60572,195.4,80645,97.7,112560,6.6,Marion P. Thomas Cs,Essex,K. Charter,C,,,1,Essex,1368.0
80,7290,8002307,4492843,4016843,350000,126000,1375679,649765,1798260,1224275,269811,0,0,0,837500,11.1,57048,451,60105,75.2,115500,6.9,New Horizons Comm. Cs,Essex,K. Charter,C,,,1,Essex,451.0
80,7320,90491074,45096840,39066354,2658393,3372093,11158168,3937850,21677136,7415325,12558930,0,0,0,6379,19,67000,627.5,81000,348.6,99000,18.9,North Star Academy Charter School,Essex,K. Charter,C,,,1,Essex,6275.0
80,7325,86619999,47272299,37142185,1608058,8522056,18443094,8302116,11097812,5411204,9173543,0,0,0,1779000,26.8,73000,180.8,73000,5152,188700,220.5,Team Academy Charter School,Essex,K. Charter,C,,,1,Essex,5152.0
80,7730,9916541,4898182,4380693,309077,208412,1871952,1530242,1614946,1248690,1521461,0,0,0,8500,16.6,59933,215.3,77787,168,127371,10.9,Robert Treat Academy Cs,Essex,K. Charter,C,,,1,Essex,689.0
80,7735,10834065,5789323,5270323,200000,319000,1346123,847723,2779160,2475160,919459,0,0,0,0,12.7,58118,186,60978,50.7,134420,4.3,Maria L. Varisco-Rogers Cs,Essex,K. Charter,C,,,1,Essex,558.0
80,8065,11707424,5424647,4930405,271697,222545,2211080,1031373,3211801,2257463,849896,0,0,0,206496,12.4,55500,247.3,64000,106,95000,9,University Heights Cs,Essex,K. Charter,C,,,1,Essex,742.0
80,6030,4861406,2935857,2496047,89810,350000,635091,400091,897457,725344,393000,0,0,0,0,11.3,47444,132,56500,132,85000,12.7,The Ethical Community Charter School,Hudson,K. Charter,C,,,1,Hudson,396.0
80,6036,4975283,2759343,2480399,133584,145360,480920,294356,1046553,849516,688467,0,0,0,0,21.7,56014,206,70000,,,,Hola Hoboken Dual Lang Cs,Hudson,K. Charter,C,,,1,Hudson,412.0
80,6064,5676599,3151891,2996817,100000,55074,665357,625843,1136660,676266,697691,0,0,0,43741,15.2,54750,131.3,54000,197,120000,14.5,Dr Lena Edwards Academic Charter School,Hudson,K. Charter,C,,,1,Hudson,394.0
80,6082,17538119,9353358,8582740,367440,403178,3245977,2882486,2380229,1908639,2558555,0,0,0,156400,15.4,64000,188.6,63750,150.9,87000,10.5,Beloved Community Charter School,Hudson,K. Charter,C,,,1,Hudson,1320.0
80,6093,5199842,3173655,2948455,108200,117000,458271,196221,929850,499230,638066,0,0,0,30000,15.3,45118,505,68005,252.5,127750,17,Jersey City Global Cs,Hudson,K. Charter,C,,,1,Hudson,505.0
80,6103,10434431,5601995,5310979,127770,163246,1517885,1210957,1789716,1401124,1524835,0,0,0,50000,12.9,57000,168,59000,105,79000,8.8,Empowerment Academy Charter School,Hudson,K. Charter,C,,,1,Hudson,840.0
80,6105,9642452,4737038,4137371,433659,166008,1324842,1072686,2273838,936088,1306734,0,0,0,77584,15.6,53200,190.8,58070,,,,Hudson Arts And Science  Charter School,Hudson,K. Charter,C,,,1,Hudson,763.0
80,6420,4128954,2575173,2460653,13000,101520,484601,370601,597981,456234,471200,0,0,0,0,10.5,57800,102.9,73117,160,73000,16.7,Elysian Cs Of Hoboken,Hudson,K. Charter,C,,,1,Hudson,288.0
80,6720,5304897,2391925,2161675,143250,87000,538068,370306,987154,642318,1387750,0,0,0,0,10.9,59500,129.6,56100,59.6,97798,5.9,Hoboken Cs,Hudson,K. Charter,C,,,1,Hudson,298.0
80,6910,7726680,4213473,4024973,110000,78500,1468497,1300397,1250247,765447,257500,0,0,0,82500,16.9,56460,193.4,60756,118,94112,7.6,Jersey City Comm. Cs,Hudson,K. Charter,C,,,1,Hudson,590.0
80,6915,6986839,3809024,3359024,245000,205000,944801,649801,1170473,740473,1062541,0,0,0,50000,13.8,53914,189,54669,113.4,123254,8.8,Jersey City Golden Door Charter School,Hudson,K. Charter,C,,,1,Hudson,567.0
80,7115,6025463,3716628,3274676,159650,282302,847436,619236,1248399,808570,213000,0,0,0,40000,13,53188,145.3,66356,193.7,107137,16.2,Learning Community Cs,Hudson,K. Charter,C,,,1,Hudson,581.0
80,7830,3560970,2237501,2045501,105000,87000,346985,128985,540819,350819,435666,0,0,0,0,16.5,76260,169.4,56048,271,118730,18,Soaring Heights Cs,Hudson,K. Charter,C,,,1,Hudson,271.0
80,8060,7289000,4042059,3727059,82500,232500,1293147,1067647,953794,815294,1000000,0,0,0,70000,10.9,49996,80.6,57467,64.4,85024,6.7,University Academy Cs,Hudson,K. Charter,C,,,1,Hudson,435.0
80,6017,15753310,8435671,7815357,368464,251850,1783012,926967,4214697,3744161,1319931,0,0,0,0,14.6,61692,152.7,60000,237.6,129337,17.8,Foundation Academy Cs,Mercer,K. Charter,C,,,1,Mercer,1069.0
80,6025,5945476,3585839,2864928,266045,454866,844191,594656,1029123,632227,486322,0,0,0,37500,11.5,57500,425,65500,425,110000,38,Paul Robeson Humanities  Charter School,Mercer,K. Charter,C,,,1,Mercer,425.0
80,6183,9307145,4586685,3786017,365818,434850,2893873,2115435,924611,666966,901976,0,0,0,27700,17.2,50000,98.8,52500,98.8,125000,6.8,Trenton Stem-To-Civics Cs,Mercer,K. Charter,C,,,1,Mercer,593.0
80,6810,1314645,714970,615170,41500,58300,134392,73542,353442,291492,111840,0,0,0,0,12,56527,89,57277,89,110480,8.4,International Charter School,Mercer,K. Charter,C,,,1,Mercer,89.0
80,7500,5370527,3203772,2940312,155500,107960,469055,344055,1057333,895413,640367,0,0,0,0,12.3,56000,419,70000,139.7,75000,11.7,Pace Cs Of Hamilton,Mercer,K. Charter,C,,,1,Mercer,419.0
80,7540,6291502,3912069,3758905,108000,45164,627275,258699,1086087,798983,148855,0,0,0,312930,9.7,67515,527.5,78648,140.7,137059,14.8,Princeton Cs,Mercer,K. Charter,C,,,1,Mercer,422.0
80,7895,3516460,2042170,1909920,92250,40000,496771,281771,652458,434908,325060,0,0,0,21700,36,53250,93.9,8500,52.6,90000,2,Achievers Early College Prep Charter Sch,Mercer,K. Charter,C,,,1,Mercer,263.0
80,8140,4790524,2777978,2450858,177455,149665,765667,443517,957515,850480,138347,0,0,0,0,12,58000,120,78000,90,150000,8.3,Village Cs,Mercer,K. Charter,C,,,1,Mercer,360.0
80,6032,8128740,4175946,3580644,289370,305932,1428583,1186496,2041818,1517939,482394,0,0,0,294794,10.8,55000,69.4,56500,162,108000,17.3,Academy For Urban Leadership Charter Sch,Middlesex,K. Charter,C,,,1,Middlesex,486.0
80,6041,6660688,3955140,3849102,92838,13200,507871,352602,998340,808156,1179337,0,0,0,0,13,58710,127,30000,183.3,118450,15.5,Hatikvah International Cs,Middlesex,K. Charter,C,,,1,Middlesex,550.0
80,6635,6102117,3626637,3492237,101900,32500,714399,616649,1160680,846979,149500,0,0,0,0,11.7,60123,112.5,56967,132,104672,12.4,Greater Brunswick Cs,Middlesex,K. Charter,C,,,1,Middlesex,396.0
80,7896,2567232,1259923,1174045,49171,36707,309586,262106,478313,369276,519409,0,0,0,2102,15.2,47000,258,70000,258,70000,18,Middlesex Charter School,Middlesex,K. Charter,C,,,1,Middlesex,258.0
80,6010,3099396,1557480,1455201,46400,55879,648096,469058,565918,529020,327902,0,0,0,13759,9.3,59067,67,67879,49.7,89250,6.1,Academy Charter High School,Monmouth,K. Charter,C,,,1,Monmouth,154.0
80,6740,3665137,1804142,1632263,64000,107879,537383,293861,996049,691814,186505,0,0,0,79711,10.2,55200,114.1,28000,89.6,133300,9.5,Hope Academy Cs,Monmouth,K. Charter,C,,,1,Monmouth,251.0
80,7720,2863879,1603705,1508799,35861,59045,501063,372969,564579,474095,68319,0,0,0,40000,10.4,49225,30.6,51837,110.6,120650,14.3,The Red Bank Cs,Monmouth,K. Charter,C,,,1,Monmouth,199.0
80,7891,5949201,3856343,2967452,329350,559541,590946,430946,1093896,282669,350016,0,0,0,75000,10.8,53000,36.7,53250,91.8,63750,11,College Achieve Greater Asbury Park Char,Monmouth,K. Charter,C,,,1,Monmouth,367.0
80,8050,3971360,1987292,1859792,32500,95000,600442,447842,833282,668028,550344,0,0,0,0,10.5,53780,70.6,52530,80,82552,8.8,Unity Cs,Morris,K. Charter,C,,,1,Morris,240.0
80,7893,6391285,3311333,2667838,413495,230000,616427,186427,1302825,745825,1160700,0,0,0,550000,13.9,45000,333,50000,166.5,60000,12.5,Ocean Academy Charter School,Ocean,K. Charter,C,,,1,Ocean,333.0
80,6021,15667462,7972044,5868044,2018000,86000,2083232,1490077,2769405,2191165,2842781,0,0,0,75278,10,53485,,,180,111395,18,Community Charter School Of Paterso,Passaic,K. Charter,C,,,1,Passaic,900.0
80,6079,6602575,3212993,2854993,180000,178000,786723,678123,681341,398741,1921517,0,0,0,0,16.1,53250,182,69200,109.2,120000,7.4,John P Holland Charter School,Passaic,K. Charter,C,,,1,Passaic,546.0
80,6080,21174485,10630146,9735854,625090,269202,3138971,2540346,5218518,2388477,2174600,0,0,0,201756,13.7,53200,121,60000,,,,Passaic Arts And Science Charter School,Passaic,K. Charter,C,,,1,Passaic,1573.0
80,6096,12673162,6220423,5641371,324896,254156,1787914,1487050,3104486,1429582,1560339,0,0,0,90000,14.1,52400,110.6,58366,940,87312,75,Paterson Arts And Science Charter School,Passaic,K. Charter,C,,,1,Passaic,940.0
80,6106,4704056,2359473,2287673,50500,21300,763507,541982,946546,564848,634530,0,0,0,0,12,54000,109.1,65493,180,107500,16.7,Philip’s Charter School Of Paterson,Passaic,K. Charter,C,,,1,Passaic,360.0
80,6230,1920919,906073,799704,84162,22207,299710,180880,344846,246907,370290,0,0,0,0,13.1,45499,170,45833,170,98500,14,Classical Academy Charter School Of Clif,Passaic,K. Charter,C,,,1,Passaic,170.0
80,7503,22847634,11722627,10965720,493202,263705,4364162,3284809,3574585,2590974,3186260,0,0,0,62500,12.1,55410,118,62910,170.4,90000,15.5,Paterson Cs For Sci/Tech,Passaic,K. Charter,C,,,1,Passaic,1534.0
80,7892,12971667,7833086,5616658,602400,1614028,1306234,761234,2409497,993618,1344850,0,0,0,299700,15.3,53500,480.5,59000,137.3,79500,9.3,College Achieve Paterson Charter School,Passaic,K. Charter,C,,,1,Passaic,961.0
80,7897,1964097,1230766,1021336,88430,121000,204858,61858,276472,107248,252001,0,0,0,35000,,,,,,,,Creativity Colaboratory Charter School,Salem,K. Charter,C,,,1,Salem,144.0
80,6018,14490178,8270673,7552949,569980,147744,1697834,1310499,2462746,2046107,2058926,0,0,0,74891,13,49000,182.3,61903,293.9,103950,24.5,Central Jersey College Prep Charter Scho,Somerset,K. Charter,C,,,1,Somerset,1214.0
80,6081,7509296,3968027,3491107,296871,180049,914666,633666,1493721,1223466,1132882,0,0,0,0,18.3,55375,313,76706,104.3,99760,6,Thomas Edison Energysmart Charter School,Somerset,K. Charter,C,,,1,Somerset,626.0
80,7850,4208101,2775670,2397753,69070,308847,605673,411613,588666,468124,82650,0,0,0,0,9.9,55107,112,57664,224,96000,24.6,Sussex County Technology Charter School,Sussex,K. Charter,C,,,1,Sussex,224.0
80,6033,3780606,2065736,1824502,75000,166234,516604,361104,641266,476586,557000,0,0,0,0,11.4,56252,240,46350,60,98464,5.5,The Barack Obama Green Charter High Scho,Union,K. Charter,C,,,1,Union,240.0
80,6101,16213672,8663143,6589353,715300,1358490,916238,649053,3922291,1784652,2632000,0,0,0,165000,18.6,56000,263.6,71000,146.4,90000,8.4,College Achieve Central Charter School,Union,K. Charter,C,,,1,Union,1318.0
80,6102,4776355,2857783,2590604,196626,70553,533470,422340,734238,604648,650864,0,0,0,10000,11,53697,125,68009,93.8,87443,9.3,Cresthaven Academy Charter School,Union,K. Charter,C,,,1,Union,375.0
80,7600,4185296,2288389,1807589,197800,283000,599702,205242,1054901,707603,189144,0,0,0,70000,11.2,51970,162,51570,108,112200,10.3,Queen City Academy Cs,Union,K. Charter,C,,,1,Union,324.0
80,8010,5403726,2843039,2251909,132730,458400,409201,265156,1228327,705556,923159,0,0,0,0,26.7,50200,200,64957,114.3,78265,4.9,Union County Teams Cs,Union,K. Charter,C,,,1,Union,400.0
80,7727,2225991,1444208,1337895,39105,67208,275633,81329,457740,380379,48410,0,0,0,6180,7.4,48930,133,60000,43.3,65480,6.1,Ridge And Valley Cs,Warren,K. Charter,C,,,1,Warren,133.0
