GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
A. K-6,Essex,1465,Fairfield Twp,20738,0.179,0.8,0.014,0.008,0,0,10.6,76.3,137.4,0.1063
A. K-6,Essex,3630,North Caldwell Boro,22137,0.17,0.81,0.014,0.006,0,0,10.4,91.9,172.3,0.1408
A. K-6,Essex,4530,Roseland Boro,23545,0.169,0.809,0.016,0.006,0,0,10.9,62.4,156,0.1496
A. K-6,Gloucester,1180,East Greenwich Twp,17997,0.347,0.637,0.013,0.002,0,0.001,12.3,104.9,187.3,0.1297
A. K-6,Gloucester,1330,Elk Twp,21824,0.486,0.47,0.033,0.011,0,0,10.2,97.9,323,0.0805
A. K-6,Gloucester,1590,Franklin Twp,19076,0.469,0.442,0.026,0.056,0,0.007,12.3,74.4,176.8,0.1308
A. K-6,Gloucester,2070,Harrison Twp,16905,0.412,0.566,0.016,0.006,0,0,12.4,97.6,176.9,0.0657
A. K-6,Gloucester,2990,Mantua Twp,20237,0.424,0.526,0.022,0.002,0.026,0,9.8,70.2,180.4,0.1211
A. K-6,Gloucester,3490,National Park Boro,20200,0.521,0.358,0.034,0.009,0.079,0,11.8,90,106.7,0.1563
A. K-6,Gloucester,4880,South Harrison Twp,20125,0.388,0.59,0.02,0.002,0,0,11.4,64.7,330,0.0818
A. K-6,Gloucester,5120,Swedesboro-Woolwich,21108,0.395,0.554,0.014,0.007,0.03,0,11,79.1,158.1,0.1682
A. K-6,Gloucester,5590,Wenonah Boro,24065,0.253,0.726,0.012,0.009,0,0,9.1,39.1,83,0.0843
A. K-6,Gloucester,5740,Westville Boro,18370,0.548,0.393,0.046,0.013,0,0,11.3,67.5,119.3,0.2011
A. K-6,Gloucester,5870,Woodbury Heights Boro,18475,0.385,0.574,0.039,0.002,0,0,10.2,82.7,248,0.1492
A. K-6,Hunterdon,2590,Lebanon Boro,26280,0.174,0.793,0.015,0.005,0.013,0,6.9,55,49.5,0.1212
A. K-6,Hunterdon,3180,Milford Boro,25859,0.25,0.726,0.011,0.013,0,0,6.9,325,25,0.1538
A. K-6,Monmouth,130,Atlantic Highlands Boro,23344,0.197,0.757,0.016,0.03,0,0,9.9,75.3,95.3,0.1595
A. K-6,Monmouth,2160,Highlands Boro,30972,0.253,0.644,0.026,0,0.076,0.001,7.8,55.9,76.5,0.1788
A. K-6,Monmouth,4520,Roosevelt Boro,24527,0.392,0.583,0.01,0.016,0,0,9.8,30.4,82,0.0732
A. K-6,Morris,3240,Mine Hill Twp,23490,0.349,0.631,0.019,0,0,0.001,10.5,134.4,112,0.0833
A. K-6,Ocean,230,Beach Haven Boro,34845,0.188,0.794,0.018,0,0,0,5.5,56.5,61,0.0984
A. K-6,Ocean,320,Berkeley Twp,18714,0.278,0.687,0.029,0.004,0,0.002,12.1,75,190.3,0.173
A. K-6,Ocean,1150,Eagleswood Twp,29275,0.314,0.659,0.02,0,0,0.007,8.7,65.5,65.5,0.1145
A. K-6,Ocean,2350,Island Heights Boro,26179,0.235,0.71,0.022,0,0,0.033,8.2,379.3,73.3,0.1273
A. K-6,Ocean,2690,Little Egg Harbor Twp,20705,0.56,0.402,0.033,0.003,0,0.002,11.9,80.4,135.3,0.1398
A. K-6,Ocean,2760,Long Beach Island,34321,0.211,0.762,0.017,0.011,0,0,7.3,55.8,74.3,0.148
A. K-6,Ocean,3800,Ocean Gate Boro,25395,0.423,0.524,0.024,0.001,0,0.028,9.2,66,66,0.2727
A. K-6,Ocean,3820,Ocean Twp,51875,0.409,0.569,0.021,0.001,0,0,10,47.7,134.6,0.1619
A. K-6,Ocean,4710,Seaside Heights Boro,26291,0.339,0.571,0.068,0.018,0,0.004,8.2,38.1,202,0.1931
A. K-6,Ocean,5020,Stafford Twp,22217,0.322,0.634,0.019,0.01,0,0.015,11.8,67.6,166.3,0.1674
A. K-6,Ocean,5220,Tuckerton Boro,21097,0.539,0.438,0.023,0.001,0,0,10.3,58.6,165.5,0.1208
A. K-6,Sussex,1630,Fredon Twp,28651,0.203,0.748,0.021,0.007,0,0.021,9.3,51.1,64.7,0.1392
A. K-6,Sussex,1980,Hampton Twp,24915,0.271,0.698,0.018,0.013,0,0,9.1,84.7,106.7,0.1406
A. K-6,Sussex,4650,Sandyston-Walpack Twp,27774,0.264,0.61,0.115,0.002,0.008,0.001,7.1,57.5,115,0.113
A. K-6,Sussex,5040,Stillwater Twp,28620,0.387,0.586,0.017,0.01,0,0,7.7,59.5,62.5,0.204
A. K-6,Warren,400,Blairstown Twp,19882,0.306,0.661,0.027,0.006,0,0,8.8,49.9,94.8,0.1715
A. K-6,Warren,1620,Franklin Twp,26887,0.27,0.662,0.015,0.007,0.045,0.001,8.3,54.7,69.3,0.1058
A. K-6,Warren,1670,Frelinghuysen Twp,20145,0.28,0.702,0.017,0,0,0.001,11.3,85.6,68.5,0.1387
A. K-6,Warren,2470,Knowlton Twp,30966,0.388,0.589,0.023,0,0,0,6.7,36,51.7,0.1548
A. K-6,Warren,2970,Mansfield Twp,20717,0.472,0.475,0.027,0.005,0.021,0,10.1,75.1,183.1,0.1348
A. K-6,Warren,5480,Washington Boro,21122,0.46,0.496,0.039,0.004,0,0.001,11,61.8,162,0.1255
A. K-6,Warren,5530,Washington Twp,25170,0.362,0.616,0.022,0,0,0,9,46.9,103.5,0.1425
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,21507,0.481,0.476,0.007,0,0,0.036,14,70.7,84.8,0.1436
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,21779,0.722,0.187,0.022,0,0.067,0.002,10.1,55,128.3,0.1481
B. K-8 / 0 - 400,Atlantic,3020,Margate City,36918,0.186,0.744,0.013,0.057,0,0,7.6,45.1,72.2,0.1607
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,22053,0.415,0.553,0.031,0,0,0.001,7.7,74.3,104,0.0962
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,24800,0.527,0.444,0.029,0,0,0,10.3,149.1,41,0.128
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,33472,0.13,0.857,0.013,0,0,0,6.6,61.2,42.5,0.098
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,27059,0.176,0.817,0.007,0,0,0,9.7,64.5,96.8,0.1034
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,22701,0.161,0.804,0.021,0.007,0,0.007,10.7,280,112,0.131
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,25902,0.134,0.849,0.014,0.002,0,0.001,12.2,110.4,87,0.101
B. K-8 / 0 - 400,Burlington,380,Beverly City,23289,0.605,0.355,0.04,0,0,0,9.8,78,96,0.1763
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,21949,0.349,0.616,0.023,0.004,0,0.008,13.9,71.9,117.1,0.0829
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,29047,0.555,0.303,0.142,0,0,0,8.1,88,70.4,0.108
B. K-8 / 0 - 400,Burlington,4460,Riverton,18873,0.194,0.782,0.021,0.002,0,0.001,11.9,60.6,94.7,0.1617
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,25061,0.406,0.579,0.015,0,0,0,7.9,84.4,75,0.1778
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,20582,0.761,0.195,0.043,0,0,0.001,9.2,108.5,97.7,0.1741
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,21879,0.398,0.574,0.023,0.005,0,0,10.2,54.1,111.7,0.1343
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,21932,0.492,0.477,0.027,0,0,0.004,10.5,158,63.2,0.1297
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,22745,0.488,0.468,0.036,0.006,0,0.002,10.4,97.6,133.3,0.185
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,20623,0.742,0.195,0.055,0.008,0,0,11.8,130,130,0.159
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,44811,0.163,0.668,0.006,0.092,0,0.071,6.2,14.3,28.7,0.0814
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,39559,0.223,0.68,0.03,0.066,0,0.001,6.4,34.8,52.5,0.1571
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,33612,0.118,0.75,0.006,0.126,0,0,7.8,14.4,29.7,0.0337
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,35869,0.221,0.692,0.018,0,0.014,0.055,7.8,58.7,66.8,0.1386
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,25785,0.629,0.293,0.053,0.004,0.015,0.006,9.6,116,77.3,0.2198
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,26751,0.547,0.422,0.03,0.001,0,0,8,78.8,89.3,0.1082
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,22937,0.568,0.322,0.041,0.002,0.067,0,10.2,174,87,0.1552
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,19235,0.385,0.576,0.038,0,0.001,0,4.2,60,42,0.0833
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,18763,0.612,0.301,0.035,0,0.052,0,12,152.7,98.8,0.1595
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,21175,0.417,0.495,0.032,0,0.056,0,6.3,36.5,62,0.0887
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,25467,0.192,0.781,0.022,0.005,0,0,9.9,60.8,110.3,0.1678
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,17818,0.702,0.247,0.051,0,0,0,12.1,126.7,65.1,0.0789
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,31264,0.271,0.714,0.009,0.007,0,0,8.5,44.2,115,0.2058
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,24240,0.392,0.588,0.013,0.007,0,0,6.6,43.3,91,0.1099
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,37856,0.229,0.748,0.016,0.006,0,0.001,4.9,70.9,39,0.141
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,24685,0.283,0.683,0.018,0.005,0.011,0,6.9,35.1,90.3,0.1577
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,30535,0.206,0.715,0.013,0.008,0.058,0,9,94.5,92.2,0.1429
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,28123,0.211,0.683,0.016,0.017,0.073,0,9.4,55.6,116.7,0.1457
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,27723,0.188,0.78,0.015,0.007,0.011,0,10.3,139.5,139.5,0.086
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,27698,0.336,0.613,0.021,0.016,0.014,0,8.6,54.6,131,0.1374
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,32375,0.37,0.522,0.018,0.069,0.021,0,6.4,37.3,45.1,0.2062
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,26437,0.318,0.667,0.01,0.003,0,0.002,9.4,42.6,73.2,0.1831
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,24796,0.262,0.666,0.016,0.04,0.017,0,10.2,55.9,111.9,0.1089
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,27339,0.186,0.731,0.013,0.006,0.063,0.001,10.2,36.9,94.8,0.1674
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,30321,0.151,0.719,0.012,0.017,0.1,0.001,6.5,37.3,44.6,0.136
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,24729,0.266,0.681,0.031,0.007,0.015,0,7,80.3,68.3,0.1465
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,28783,0.56,0.421,0.019,0,0,0,9.4,1341.7,80.5,0.0807
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,22839,0.398,0.583,0.016,0.003,0,0,6.7,54,81,0.1667
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,25647,0.171,0.792,0.016,0.015,0,0.006,8.4,54,96.3,0.1336
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,24248,0.266,0.625,0.028,0,0.081,0,8.1,78.7,62.6,0.209
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,34257,0.142,0.822,0.009,0.026,0,0.001,8.7,51.3,85.6,0.0455
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,40952,0.171,0.775,0.015,0.012,0.026,0.001,6,24.5,49,0.1156
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,22863,0.161,0.804,0.013,0.017,0.003,0.002,9.8,57.8,144.2,0.104
B. K-8 / 0 - 400,Morris,460,Boonton Twp,24304,0.139,0.848,0.009,0.005,0,0,10,72.7,100,0.1225
B. K-8 / 0 - 400,Morris,2010,Harding Township,34201,0.151,0.834,0.011,0.005,0,0,7.2,40.9,75,0.1407
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,26195,0.154,0.821,0.011,0.014,0,0,9.3,46.7,125.5,0.1923
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,23433,0.388,0.585,0.027,0,0,0,10.1,57.8,96.3,0.1661
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,20261,0.134,0.831,0.013,0.002,0.02,0,11.2,59.8,124.2,0.1331
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,30243,0.128,0.782,0.015,0.075,0,0,7.8,121,93.1,0.0496
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,21198,0.793,0.127,0.064,0.016,0,0,10.4,84.3,114.1,0.2371
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,25724,0.164,0.76,0.019,0.057,0,0,8.1,75.5,79.5,0.0795
B. K-8 / 0 - 400,Salem,60,Alloway Twp,19629,0.488,0.427,0.027,0.001,0.058,0,12,64.6,80.8,0.13
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,22880,0.436,0.471,0.03,0.003,0.059,0.001,7.9,164.3,115,0.113
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,24052,0.243,0.623,0.023,0.016,0.095,0,7.9,162,162,0.1543
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,20491,0.257,0.616,0.036,0.024,0.067,0,10.2,194,97,0.1289
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,21055,0.429,0.482,0.022,0,0.067,0,11.7,94.3,94.3,0.1413
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,23201,0.56,0.332,0.028,0.002,0.07,0.008,12.3,148.6,305.6,0.1009
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,19698,0.465,0.486,0.025,0.001,0.024,0,9.6,100,176.5,0.13
B. K-8 / 0 - 400,Sussex,1800,Green Twp,23686,0.305,0.68,0.015,0,0,0,9.7,66.8,133.7,0.1247
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,26677,0.331,0.64,0.017,0.007,0,0.005,9.3,45.4,127,0.1693
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,29327,0.258,0.717,0.021,0.004,0,0,8.3,48.4,81.7,0.1429
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,24838,0.353,0.597,0.048,0,0,0.002,10.1,48.4,57.6,0.1529
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,20810,0.557,0.417,0.021,0.001,0,0.004,10.8,65.6,73.1,0.1875
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,23861,0.334,0.611,0.022,0.033,0,0,9.6,62,105.3,0.2215
B. K-8 / 0 - 400,Union,1710,Garwood Boro,23330,0.17,0.815,0.015,0,0,0,11.2,68.8,123.4,0.1788
B. K-8 / 0 - 400,Union,5810,Winfield Twp,24626,0.596,0.384,0.02,0,0,0,7.9,70.1,47.7,0.0839
B. K-8 / 0 - 400,Warren,70,Alpha Boro,21261,0.406,0.567,0.027,0,0,0,9,117.5,117.5,0.1064
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,23480,0.16,0.814,0.02,0.006,0,0,7.7,80,99.2,0.2167
B. K-8 / 0 - 400,Warren,2250,Hope Twp,31863,0.265,0.708,0.02,0.008,0,0,6.8,49.6,70.9,0.2419
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,22986,0.462,0.492,0.018,0.028,0,0,9.3,73.3,105.6,0.1856
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,21865,0.304,0.676,0.019,0.002,0,0,10.2,110.9,101.7,0.1377
B. K-8 / 0 - 400,Warren,5780,White Twp,24683,0.258,0.716,0.018,0.007,0,0.001,8.2,55.5,156,0.0952
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,33402,0.251,0.722,0.024,0,0,0.003,8,46.5,104.2,0.0979
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,26597,0.672,0.241,0.061,0.009,0,0.017,9.3,46.2,121.3,0.2124
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,20481,0.559,0.332,0.049,0.054,0,0.006,11.2,70.2,140.4,0.1296
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,27977,0.228,0.681,0.043,0.001,0.043,0.004,8.5,74.8,127.2,0.1211
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,27864,0.158,0.817,0.018,0.003,0.004,0,12.1,82.8,107.6,0.1468
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,24959,0.159,0.806,0.009,0.026,0,0,9.7,47.9,116.5,0.1245
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,30906,0.142,0.78,0.014,0.016,0.049,0,9.1,58.9,96.6,0.1097
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,25913,0.174,0.802,0.013,0.009,0.002,0,11.2,62.5,150,0.1217
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,20539,0.161,0.825,0.008,0.006,0,0,12.1,77.4,99.3,0.1242
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,22610,0.19,0.783,0.009,0.018,0,0,10.7,76.4,105.8,0.1229
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,23102,0.161,0.811,0.021,0.007,0,0,11.5,57.6,96,0.0955
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,23684,0.158,0.826,0.008,0.008,0,0,10.6,55.8,94,0.0805
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,22112,0.165,0.819,0.014,0.001,0,0.001,12.6,71.7,108.8,0.1686
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,28577,0.164,0.825,0.01,0.001,0,0,8.9,58.8,117.7,0.1572
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,23093,0.522,0.439,0.035,0.003,0,0.001,11.5,72.1,112.4,0.1779
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,20912,0.247,0.728,0.022,0.003,0,0,9.9,65.8,141.5,0.1678
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,17863,0.312,0.678,0.003,0.005,0,0.002,12,80.3,134.5,0.1264
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,22295,0.388,0.595,0.015,0.001,0,0.001,11.1,65.3,119.7,0.1671
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,24576,0.263,0.699,0.021,0,0.017,0,9.7,57.7,95.2,0.1681
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,23427,0.434,0.503,0.013,0.004,0.046,0,11.9,52.1,140.8,0.151
C. K-8 / 401 - 750,Camden,190,Barrington Boro,20107,0.331,0.647,0.021,0,0,0.001,9.9,85.3,121.8,0.134
C. K-8 / 401 - 750,Camden,340,Berlin Twp,23447,0.454,0.512,0.021,0.013,0,0,11.4,69.8,116.3,0.1805
C. K-8 / 401 - 750,Camden,880,Clementon Boro,21124,0.615,0.339,0.041,0.004,0,0.001,9.7,69,155.3,0.1489
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,18842,0.432,0.541,0.027,0,0.004,0,13.4,107.5,215,0.1372
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,20911,0.447,0.522,0.023,0,0,0.008,11.2,93.6,105.3,0.1354
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,20940,0.478,0.481,0.027,0.008,0,0.006,10.6,81,142.9,0.1379
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,25744,0.4,0.534,0.025,0.002,0.039,0,9.3,58.2,194,0.177
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,22648,0.762,0.145,0.052,0.01,0.031,0,12.2,46.1,144.9,0.1815
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,23932,0.775,0.127,0.072,0.001,0.022,0.003,9.9,184,138,0.1322
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,20909,0.531,0.399,0.033,0.008,0.029,0,10.9,89.2,178.4,0.1906
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,20977,0.699,0.218,0.049,0.004,0.03,0,11.4,56.4,127,0.1457
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,25509,0.263,0.71,0.015,0.012,0,0,8.3,45.7,109.1,0.1792
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,24533,0.262,0.712,0.015,0.011,0,0,9.2,78.4,174.3,0.1568
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,23862,0.268,0.68,0.014,0.037,0,0.001,9.4,62.5,140,0.1841
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,33519,0.205,0.787,0.008,0.001,0,0,8.6,107.1,128.5,0.1187
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,28568,0.137,0.855,0.008,0,0,0,8.6,60.6,81.2,0.1232
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,19755,0.517,0.455,0.028,0,0,0,10.3,77.7,128.5,0.1429
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,22631,0.231,0.599,0.044,0.117,0,0.009,9.5,63.2,122.3,0.18
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,21671,0.144,0.844,0.009,0.003,0,0,10.3,75.6,171.3,0.1206
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,22322,0.183,0.786,0.021,0.01,0,0,9.3,56.2,138.8,0.1257
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,22189,0.175,0.799,0.014,0.013,0,0,9.7,57,122.5,0.1816
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,21609,0.563,0.381,0.03,0.001,0.025,0,10,72.7,138.9,0.136
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,23281,0.196,0.738,0.02,0.034,0,0.012,9.1,103.6,100.9,0.1621
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,25559,0.158,0.825,0.013,0.004,0,0,9,71.8,81.3,0.0943
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,29497,0.171,0.803,0.007,0.019,0,0,9.6,65.8,144.8,0.116
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,22440,0.162,0.819,0.008,0.01,0,0.001,9.7,66.7,100,0.1583
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,21666,0.232,0.689,0.017,0.03,0.031,0.001,10.1,70.3,109.6,0.1807
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,20413,0.433,0.524,0.038,0.005,0,0,10.2,93.8,150,0.168
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,27024,0.189,0.783,0.023,0.006,0,0,11.9,61.1,185.3,0.1547
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,23177,0.196,0.78,0.024,0,0,0,10.3,63.5,102.7,0.1266
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,24511,0.142,0.844,0.014,0.001,0,0,9,49.1,103.8,0.1329
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,23806,0.153,0.805,0.009,0.015,0.018,0,9.4,58.1,153.4,0.1565
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,23078,0.407,0.513,0.023,0.001,0.055,0.001,11.2,57.7,127.4,0.1016
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,25843,0.196,0.791,0.009,0.004,0,0,9.4,53.7,141.6,0.1461
C. K-8 / 401 - 750,Sussex,90,Andover Reg,28718,0.213,0.761,0.014,0.012,0,0,8.8,55,75.2,0.1663
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,27359,0.299,0.682,0.019,0,0,0,7.7,51,109.8,0.1002
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,24918,0.47,0.493,0.025,0.002,0,0.01,9.2,56.8,113.5,0.1982
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,21798,0.274,0.702,0.014,0,0,0.01,11.3,135.1,165.5,0.1631
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,21353,0.153,0.804,0.011,0.005,0.01,0.017,10.6,62.2,162.2,0.1086
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,21058,0.141,0.828,0.016,0.005,0.01,0,12.5,51.2,141.7,0.1459
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,23590,0.322,0.656,0.013,0.009,0,0,9.5,61.6,114.5,0.1669
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,18888,0.424,0.566,0.01,0,0,0,10.9,70,233.3,0.1629
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,17286,0.259,0.689,0.016,0.002,0.034,0,13.3,108.6,244,0.1257
