GROUP,DISTNAME,csg1PP1,csg1RK1,csg1PP2,csg1RK2,csg1PP3,csg1RK3,csg2PP1,csg2RK1,csg2pct1,csg2PP2,csg2RK2,csg2pct2,csg2PP3,csg2RK3,csg2pct3,csg3PP1,csg3RK1,csg3pct1,csg3sba,csg3PP2,csg3RK2,csg3pct2,csg3sbb,csg3PP3,csg3RK3,csg3pct3,csg3sbc,csg4PP1,csg4RK1,csg4pct1,csg4PP2,csg4RK2,csg4pct2,csg4PP3,csg4RK3,csg4pct3,csg5PP1,csg5RK1,csg5pct1,csg5PP2,csg5RK2,csg5pct2,csg5PP3,csg5RK3,csg5pct3,csg6PP1,csg6RK1,csg6pct1,csg6PP2,csg6RK2,csg6pct2,csg6PP3,csg6RK3,csg6pct3,csg7PP1,csg7RK1,csg7pct1,csg7sba,csg7PP2,csg7RK2,csg7pct2,csg7sbb,csg7PP3,csg7RK3,csg7pct3,csg7sbc,csg8PP1,csg8RK1,csg8pct1,csg8PP2,csg8RK2,csg8pct2,csg8PP3,csg8RK3,csg8pct3,csg9PP1,csg9RK1,csg9pct1,csg9sba,csg9PP2,csg9RK2,csg9pct2,csg9sbb,csg9PP3,csg9RK3,csg9pct3,csg9sbc,csg10PP1,csg10RK1,csg10pct1,csg10PP2,csg10RK2,csg10pct2,csg10PP3,csg10RK3,csg10pct3,csg11PP1,csg11RK1,csg11pct1,csg11sba,csg11PP2,csg11RK2,csg11pct2,csg11sbb,csg11PP3,csg11RK3,csg11pct3,csg11sbc,csg12PP1,csg12RK1,csg12pct1,csg12PP2,csg12RK2,csg12pct2,csg12PP3,csg12RK3,csg12pct3,csg13PP1,csg13RK1,csg13pct1,csg13PP2,csg13RK2,csg13pct2,csg13PP3,csg13RK3,csg13pct3,csg14PP1,csg14PP2,csg14PP3,csg15PP1,csg15PP2,csg15PP3,csg16STRAT00,csg16RK00,csg16SALT00,csg16RKSAL00,csg16STRAT01,csg16RK01,csg16SALT01,csg16RKSAL01,csg17SSRAT00,csg17RK00,csg17SALS00,csg17RKSAL00,csg17SSRAT01,csg17RK01,csg17SALS01,csg17RKSAL01,csg18SARAT00,csg18RK00,csg18SALAM00,csg18RKSAL00,csg18SARAT01,csg18RK01,csg18SALAM01,csg18RKSAL01,csg19FARAT00,csg19RK00,csg19FARAT01,csg19RK01,csg8aPP1,csg8aRK1,csg8apct1,csg8aPP2,csg8aRK2,csg8apct2,csg8aPP3,csg8aRK3,csg8apct3,csg1aEXP1,csg1aADE1,csg1aPP1,csg1aRK1,csg1aEXP2,csg1aADE2,csg1aPP2,csg1aRK2
F. K-12 / 1801 - 350,1. State average - Operating Type K-12,15904,N.A.,16150,N.A.,17275,N.A.,9391,N.A.,0.59,9565,N.A.,0.592,10138,N.A.,0.587,8850,N.A.,0.556,0.942,9036,N.A.,0.56,0.945,9500,N.A.,0.55,0.937,259,N.A.,0.016,275,N.A.,0.017,313,N.A.,0.018,282,N.A.,0.018,255,N.A.,0.016,325,N.A.,0.019,2618,N.A.,0.165,2681,N.A.,0.166,2919,N.A.,0.169,2239,N.A.,0.141,0.855,2319,N.A.,0.144,0.865,2466,N.A.,0.143,0.845,1626,N.A.,0.102,1647,N.A.,0.102,1726,N.A.,0.1,1350,N.A.,0.085,0.83,1362,N.A.,0.084,0.827,1407,N.A.,0.081,0.815,1869,N.A.,0.118,1864,N.A.,0.115,2055,N.A.,0.119,966,N.A.,0.061,0.517,981,N.A.,0.061,0.526,1044,N.A.,0.06,0.508,51,N.A.,0.003,60,N.A.,0.004,33,N.A.,0.002,298,N.A.,0.019,292,N.A.,0.018,328,N.A.,0.019,0.31,0.309,0.327,87,73,75,11.9,,75085,,11.8,,76857,,75.3,,80933,,69.1,,82112,,155.7,,131734,,152.2,,134121,,15.2,,15.1,,44,N.A.,0.003,42,N.A.,0.003,43,N.A.,0.002,,,22642,,,,22818,
F. K-12 / 1801 - 350,2. State median - Operating Type K-12,15756,N.A.,15846,N.A.,17052,N.A.,9299,N.A.,0.59,9392,N.A.,0.593,10082,N.A.,0.591,8710,N.A.,0.553,0.937,8822,N.A.,0.557,0.939,9389,N.A.,0.551,0.931,260,N.A.,0.016,263,N.A.,0.017,299,N.A.,0.018,212,N.A.,0.013,209,N.A.,0.013,267,N.A.,0.016,2491,N.A.,0.158,2538,N.A.,0.16,2825,N.A.,0.166,2100,N.A.,0.133,0.843,2144,N.A.,0.135,0.845,2339,N.A.,0.137,0.828,1690,N.A.,0.107,1679,N.A.,0.106,1779,N.A.,0.104,1406,N.A.,0.089,0.832,1405,N.A.,0.089,0.837,1468,N.A.,0.086,0.825,1733,N.A.,0.11,1727,N.A.,0.109,1885,N.A.,0.111,930,N.A.,0.059,0.537,922,N.A.,0.058,0.534,989,N.A.,0.058,0.525,30,N.A.,0.002,20,N.A.,0.001,19,N.A.,0.001,373,N.A.,0.024,364,N.A.,0.023,411,N.A.,0.024,0.3,0.296,0.313,67,55,51,11.7,,72199,,11.4,,74157,,73.4,,80359,,68.4,,81740,,146.8,,130930,,144,,133147,,14.9,,15,,37,N.A.,0.002,35,N.A.,0.002,38,N.A.,0.002,,,21914,,,,22037,
G. K-12 / 3501 +,1. State average - Operating Type K-12,15904,N.A.,16150,N.A.,17275,N.A.,9391,N.A.,0.59,9565,N.A.,0.592,10138,N.A.,0.587,8850,N.A.,0.556,0.942,9036,N.A.,0.56,0.945,9500,N.A.,0.55,0.937,259,N.A.,0.016,275,N.A.,0.017,313,N.A.,0.018,282,N.A.,0.018,255,N.A.,0.016,325,N.A.,0.019,2618,N.A.,0.165,2681,N.A.,0.166,2919,N.A.,0.169,2239,N.A.,0.141,0.855,2319,N.A.,0.144,0.865,2466,N.A.,0.143,0.845,1626,N.A.,0.102,1647,N.A.,0.102,1726,N.A.,0.1,1350,N.A.,0.085,0.83,1362,N.A.,0.084,0.827,1407,N.A.,0.081,0.815,1869,N.A.,0.118,1864,N.A.,0.115,2055,N.A.,0.119,966,N.A.,0.061,0.517,981,N.A.,0.061,0.526,1044,N.A.,0.06,0.508,51,N.A.,0.003,60,N.A.,0.004,33,N.A.,0.002,298,N.A.,0.019,292,N.A.,0.018,328,N.A.,0.019,0.31,0.309,0.327,87,73,75,11.9,,75085,,11.8,,76857,,75.3,,80933,,69.1,,82112,,155.7,,131734,,152.2,,134121,,15.2,,15.1,,44,N.A.,0.003,42,N.A.,0.003,43,N.A.,0.002,,,22642,,,,22818,
G. K-12 / 3501 +,2. State median - Operating Type K-12,15756,N.A.,15846,N.A.,17052,N.A.,9299,N.A.,0.59,9392,N.A.,0.593,10082,N.A.,0.591,8710,N.A.,0.553,0.937,8822,N.A.,0.557,0.939,9389,N.A.,0.551,0.931,260,N.A.,0.016,263,N.A.,0.017,299,N.A.,0.018,212,N.A.,0.013,209,N.A.,0.013,267,N.A.,0.016,2491,N.A.,0.158,2538,N.A.,0.16,2825,N.A.,0.166,2100,N.A.,0.133,0.843,2144,N.A.,0.135,0.845,2339,N.A.,0.137,0.828,1690,N.A.,0.107,1679,N.A.,0.106,1779,N.A.,0.104,1406,N.A.,0.089,0.832,1405,N.A.,0.089,0.837,1468,N.A.,0.086,0.825,1733,N.A.,0.11,1727,N.A.,0.109,1885,N.A.,0.111,930,N.A.,0.059,0.537,922,N.A.,0.058,0.534,989,N.A.,0.058,0.525,30,N.A.,0.002,20,N.A.,0.001,19,N.A.,0.001,373,N.A.,0.024,364,N.A.,0.023,411,N.A.,0.024,0.3,0.296,0.313,67,55,51,11.7,,72199,,11.4,,74157,,73.4,,80359,,68.4,,81740,,146.8,,130930,,144,,133147,,14.9,,15,,37,N.A.,0.002,35,N.A.,0.002,38,N.A.,0.002,,,21914,,,,22037,
H. 7-12 / 9-12,1. State average - Operating Type 7-12,16148,N.A.,16163,N.A.,17409,N.A.,9202,N.A.,0.57,9231,N.A.,0.571,9792,N.A.,0.562,8656,N.A.,0.536,0.941,8712,N.A.,0.539,0.944,9157,N.A.,0.526,0.935,291,N.A.,0.018,295,N.A.,0.018,339,N.A.,0.019,255,N.A.,0.016,225,N.A.,0.014,297,N.A.,0.017,2334,N.A.,0.145,2356,N.A.,0.146,2581,N.A.,0.148,2014,N.A.,0.125,0.863,2067,N.A.,0.128,0.877,2182,N.A.,0.125,0.845,1722,N.A.,0.107,1722,N.A.,0.107,1820,N.A.,0.105,1406,N.A.,0.087,0.816,1427,N.A.,0.088,0.829,1461,N.A.,0.084,0.803,1960,N.A.,0.121,1950,N.A.,0.121,2171,N.A.,0.125,989,N.A.,0.061,0.505,998,N.A.,0.062,0.512,1074,N.A.,0.062,0.495,69,N.A.,0.004,78,N.A.,0.005,114,N.A.,0.007,786,N.A.,0.049,788,N.A.,0.049,893,N.A.,0.051,0.301,0.305,0.325,279,185,195,12,,74857,,12,,76885,,79.7,,77677,,77.4,,79692,,129.7,,126530,,133.9,,134125,,12.5,,12.9,,37,N.A.,0.002,34,N.A.,0.002,37,N.A.,0.002,,,23460,,,,23641,
H. 7-12 / 9-12,2. State median - Operating Type 7-12,17678,N.A.,17834,N.A.,19268,N.A.,10236,N.A.,0.579,9951,N.A.,0.558,10455,N.A.,0.543,9530,N.A.,0.539,0.931,9373,N.A.,0.526,0.942,9756,N.A.,0.506,0.933,319,N.A.,0.018,277,N.A.,0.016,350,N.A.,0.018,212,N.A.,0.012,194,N.A.,0.011,283,N.A.,0.015,2263,N.A.,0.128,2414,N.A.,0.135,2656,N.A.,0.138,2066,N.A.,0.117,0.913,2096,N.A.,0.118,0.868,2239,N.A.,0.116,0.843,1838,N.A.,0.104,1846,N.A.,0.104,1867,N.A.,0.097,1411,N.A.,0.08,0.768,1418,N.A.,0.08,0.768,1499,N.A.,0.078,0.803,2096,N.A.,0.119,2035,N.A.,0.114,2368,N.A.,0.123,1008,N.A.,0.057,0.481,1039,N.A.,0.058,0.511,1121,N.A.,0.058,0.473,84,N.A.,0.005,45,N.A.,0.003,114,N.A.,0.006,834,N.A.,0.047,868,N.A.,0.049,1003,N.A.,0.052,0.291,0.294,0.311,234,182,127,11.3,,74033,,11.2,,76418,,75,,78297,,73.3,,81200,,131.4,,122780,,132.5,,127529,,12.3,,12.8,,27,N.A.,0.002,27,N.A.,0.002,23,N.A.,0.001,,,24685,,,,25748,
H. 7-12 / 9-12,3. State average - Operating Type 9-12,17575,N.A.,17862,N.A.,19138,N.A.,9972,N.A.,0.567,9981,N.A.,0.559,10552,N.A.,0.551,9330,N.A.,0.531,0.936,9298,N.A.,0.521,0.932,9749,N.A.,0.509,0.924,309,N.A.,0.018,340,N.A.,0.019,399,N.A.,0.021,339,N.A.,0.019,350,N.A.,0.02,412,N.A.,0.022,2727,N.A.,0.155,2828,N.A.,0.158,3092,N.A.,0.162,2346,N.A.,0.133,0.86,2483,N.A.,0.139,0.878,2624,N.A.,0.137,0.849,1695,N.A.,0.096,1778,N.A.,0.1,1889,N.A.,0.099,1344,N.A.,0.076,0.793,1426,N.A.,0.08,0.802,1489,N.A.,0.078,0.788,2155,N.A.,0.123,2174,N.A.,0.122,2405,N.A.,0.126,1025,N.A.,0.058,0.476,1051,N.A.,0.059,0.483,1148,N.A.,0.06,0.477,21,N.A.,0.001,56,N.A.,0.003,34,N.A.,0.002,979,N.A.,0.056,1016,N.A.,0.057,1106,N.A.,0.058,0.281,0.276,0.301,130,134,122,12,,81568,,12.2,,83496,,73.2,,84161,,65.6,,85305,,114.3,,135088,,114,,137891,,11.1,,11.1,,49,N.A.,0.003,50,N.A.,0.003,56,N.A.,0.003,,,25394,,,,25583,
H. 7-12 / 9-12,4. State median - Operating Type 9-12,18484,N.A.,19060,N.A.,19592,N.A.,10345,N.A.,0.56,10340,N.A.,0.542,10853,N.A.,0.554,9521,N.A.,0.515,0.92,9531,N.A.,0.5,0.922,9874,N.A.,0.504,0.91,308,N.A.,0.017,304,N.A.,0.016,443,N.A.,0.023,266,N.A.,0.014,232,N.A.,0.012,323,N.A.,0.016,2819,N.A.,0.153,2862,N.A.,0.15,3168,N.A.,0.162,2420,N.A.,0.131,0.858,2621,N.A.,0.138,0.916,2633,N.A.,0.134,0.831,1781,N.A.,0.096,1872,N.A.,0.098,2015,N.A.,0.103,1445,N.A.,0.078,0.811,1463,N.A.,0.077,0.782,1525,N.A.,0.078,0.757,2133,N.A.,0.115,2221,N.A.,0.117,2474,N.A.,0.126,1106,N.A.,0.06,0.519,1119,N.A.,0.059,0.504,1176,N.A.,0.06,0.475,24,N.A.,0.001,19,N.A.,0.001,28,N.A.,0.001,1117,N.A.,0.06,1118,N.A.,0.059,1205,N.A.,0.062,0.277,0.267,0.289,107,122,146,11.5,,82736,,11.7,,84813,,70.1,,85245,,69.6,,86415,,101.8,,134000,,102.9,,137123,,10.2,,10.4,,52,N.A.,0.003,49,N.A.,0.003,55,N.A.,0.003,,,26087,,,,27118,
I. CSSD,1. State average -  Operating Type CSSD,62803,N.A.,63007,N.A.,70559,N.A.,35213,N.A.,0.561,35152,N.A.,0.558,39394,N.A.,0.558,32713,N.A.,0.521,0.929,32480,N.A.,0.515,0.924,36201,N.A.,0.513,0.919,672,N.A.,0.011,723,N.A.,0.011,899,N.A.,0.013,1829,N.A.,0.029,1949,N.A.,0.031,2294,N.A.,0.033,13764,N.A.,0.219,13861,N.A.,0.22,15624,N.A.,0.221,11847,N.A.,0.189,0.861,11998,N.A.,0.19,0.866,13457,N.A.,0.191,0.861,6319,N.A.,0.101,6249,N.A.,0.099,7148,N.A.,0.101,4961,N.A.,0.079,0.785,4885,N.A.,0.078,0.782,5580,N.A.,0.079,0.781,6741,N.A.,0.107,6672,N.A.,0.106,7667,N.A.,0.109,3041,N.A.,0.048,0.451,3029,N.A.,0.048,0.454,3458,N.A.,0.049,0.451,615,N.A.,0.01,1157,N.A.,0.018,503,N.A.,0.007,216,N.A.,0.003,171,N.A.,0.003,240,N.A.,0.003,0.486,0.464,0.514,759,842,267,4.4,,72345,,4.3,,74676,,5.7,,74199,,5.5,,76124,,33.6,,112389,,35.7,,118402,,13.5,,14.8,,120,N.A.,0.002,133,N.A.,0.002,174,N.A.,0.002,,,78508,,,,78278,
I. CSSD,2. State median - Operating Type CSSD,52786,N.A.,53363,N.A.,58174,N.A.,29240,N.A.,0.554,29906,N.A.,0.56,31774,N.A.,0.546,27769,N.A.,0.526,0.95,27292,N.A.,0.511,0.913,29564,N.A.,0.508,0.93,491,N.A.,0.009,444,N.A.,0.008,531,N.A.,0.009,1501,N.A.,0.028,1532,N.A.,0.029,1716,N.A.,0.029,11236,N.A.,0.213,11133,N.A.,0.209,12642,N.A.,0.217,10874,N.A.,0.206,0.968,10210,N.A.,0.191,0.917,10893,N.A.,0.187,0.862,6849,N.A.,0.13,6123,N.A.,0.115,7146,N.A.,0.123,5046,N.A.,0.096,0.737,5064,N.A.,0.095,0.827,5542,N.A.,0.095,0.776,6260,N.A.,0.119,6550,N.A.,0.123,7522,N.A.,0.129,3071,N.A.,0.058,0.491,3013,N.A.,0.056,0.46,3327,N.A.,0.057,0.442,384,N.A.,0.007,444,N.A.,0.008,172,N.A.,0.003,153,N.A.,0.003,120,N.A.,0.002,126,N.A.,0.002,0.449,0.432,0.496,448,250,211,5.4,,71089,,5.3,,74433,,6.1,,70042,,5.7,,73584,,33.5,,111000,,37.8,,114628,,12.2,,12,,154,N.A.,0.003,104,N.A.,0.002,136,N.A.,0.002,,,69965,,,,68109,
J. VOC,1. State average - Operating Type VOC,17871,N.A.,17591,N.A.,18829,N.A.,9414,N.A.,0.527,9335,N.A.,0.531,9916,N.A.,0.527,8394,N.A.,0.47,0.892,8354,N.A.,0.475,0.895,8715,N.A.,0.463,0.879,528,N.A.,0.03,462,N.A.,0.026,580,N.A.,0.031,493,N.A.,0.028,519,N.A.,0.03,621,N.A.,0.033,2255,N.A.,0.126,2257,N.A.,0.128,2435,N.A.,0.129,2059,N.A.,0.115,0.913,2069,N.A.,0.118,0.917,2193,N.A.,0.116,0.901,2671,N.A.,0.149,2667,N.A.,0.152,2720,N.A.,0.144,2042,N.A.,0.114,0.765,2037,N.A.,0.116,0.764,2103,N.A.,0.112,0.773,2917,N.A.,0.163,2796,N.A.,0.159,3148,N.A.,0.167,1246,N.A.,0.07,0.427,1193,N.A.,0.068,0.427,1265,N.A.,0.067,0.402,88,N.A.,0.005,44,N.A.,0.003,32,N.A.,0.002,519,N.A.,0.029,486,N.A.,0.028,545,N.A.,0.029,0.322,0.31,0.331,287,201,162,13.2,,74860,,13.3,,77278,,90.8,,80019,,89.6,,81505,,126.4,,132564,,123.7,,135984,,11,,10.7,,55,N.A.,0.003,47,N.A.,0.003,49,N.A.,0.003,,,25807,,,,25325,
J. VOC,2. State median - Operating Type VOC,17420,N.A.,16914,N.A.,18866,N.A.,9315,N.A.,0.535,8500,N.A.,0.503,9417,N.A.,0.499,8019,N.A.,0.46,0.861,7587,N.A.,0.449,0.893,8274,N.A.,0.439,0.879,524,N.A.,0.03,468,N.A.,0.028,565,N.A.,0.03,323,N.A.,0.019,321,N.A.,0.019,500,N.A.,0.026,2040,N.A.,0.117,2048,N.A.,0.121,2171,N.A.,0.115,1852,N.A.,0.106,0.908,1846,N.A.,0.109,0.901,1975,N.A.,0.105,0.91,2736,N.A.,0.157,2615,N.A.,0.155,2545,N.A.,0.135,2013,N.A.,0.116,0.736,1897,N.A.,0.112,0.725,2063,N.A.,0.109,0.81,2895,N.A.,0.166,2731,N.A.,0.161,2978,N.A.,0.158,1311,N.A.,0.075,0.453,1263,N.A.,0.075,0.462,1380,N.A.,0.073,0.463,78,N.A.,0.004,24,N.A.,0.001,32,N.A.,0.002,503,N.A.,0.029,417,N.A.,0.025,574,N.A.,0.03,0.334,0.329,0.352,245,161,85,13.3,,70236,,12.8,,73800,,96,,77219,,97.5,,78293,,138.1,,129156,,123.2,,132107,,11.7,,10.9,,50,N.A.,0.003,38,N.A.,0.002,43,N.A.,0.002,,,25393,,,,25003,
K. CHARTER,1. State average-Operating Type CHARTER,14172,N.A.,14103,N.A.,15005,N.A.,6728,N.A.,0.475,6744,N.A.,0.478,8021,N.A.,0.535,5899,N.A.,0.416,0.877,5935,N.A.,0.421,0.88,6889,N.A.,0.459,0.859,393,N.A.,0.028,369,N.A.,0.026,420,N.A.,0.028,439,N.A.,0.031,440,N.A.,0.031,712,N.A.,0.047,802,N.A.,0.057,900,N.A.,0.064,2202,N.A.,0.147,597,N.A.,0.042,0.744,754,N.A.,0.053,0.838,1339,N.A.,0.089,0.608,4282,N.A.,0.302,4316,N.A.,0.306,2901,N.A.,0.193,2679,N.A.,0.189,0.626,2706,N.A.,0.192,0.627,1720,N.A.,0.115,0.593,2637,N.A.,0.186,2472,N.A.,0.175,1799,N.A.,0.12,688,N.A.,0.049,0.261,603,N.A.,0.043,0.244,,N.A.,,,67,N.A.,0.005,93,N.A.,0.007,,N.A.,,165,N.A.,0.012,163,N.A.,0.012,,N.A.,,0.231,0.222,0.275,159,102,202,14,,59257,,14.7,,60546,,162.8,,62477,,178.6,,63307,,149,,102079,,166.8,,107149,,11.5,,12.3,,70,N.A.,0.005,67,N.A.,0.005,59,N.A.,0.004,,,18337,,,,17810,
K. CHARTER,2. State median-Operating Type CHARTER,13607,N.A.,13723,N.A.,14415,N.A.,6907,N.A.,0.508,6856,N.A.,0.5,7806,N.A.,0.542,6130,N.A.,0.451,0.888,6161,N.A.,0.449,0.899,6867,N.A.,0.476,0.88,281,N.A.,0.021,277,N.A.,0.02,353,N.A.,0.024,291,N.A.,0.021,235,N.A.,0.017,324,N.A.,0.022,683,N.A.,0.05,842,N.A.,0.061,1870,N.A.,0.13,516,N.A.,0.038,0.755,728,N.A.,0.053,0.865,1243,N.A.,0.086,0.665,3419,N.A.,0.251,3120,N.A.,0.227,2834,N.A.,0.197,2250,N.A.,0.165,0.658,2089,N.A.,0.152,0.67,1764,N.A.,0.122,0.623,2461,N.A.,0.181,2440,N.A.,0.178,1725,N.A.,0.12,617,N.A.,0.045,0.251,567,N.A.,0.041,0.232,,N.A.,,,75,N.A.,0.005,132,N.A.,0.01,,N.A.,,178,N.A.,0.013,109,N.A.,0.008,,N.A.,,0.209,0.214,0.261,68,74,115,12.1,,56880,,13.1,,58250,,150.6,,62880,,159.3,,63672,,111.3,,98000,,118,,100000,,9.6,,10.7,,50,N.A.,0.004,58,N.A.,0.004,59,N.A.,0.004,,,17909,,,,17450,
L. ALL,5. State average - All operating types,16133,N.A.,16327,N.A.,17510,N.A.,9450,N.A.,0.586,9583,N.A.,0.587,10217,N.A.,0.583,8870,N.A.,0.55,0.939,9009,N.A.,0.552,0.94,9520,N.A.,0.544,0.932,285,N.A.,0.018,297,N.A.,0.018,342,N.A.,0.02,296,N.A.,0.018,277,N.A.,0.017,355,N.A.,0.02,2599,N.A.,0.161,2662,N.A.,0.163,2921,N.A.,0.167,2217,N.A.,0.137,0.853,2298,N.A.,0.141,0.863,2436,N.A.,0.139,0.834,1791,N.A.,0.111,1819,N.A.,0.111,1840,N.A.,0.105,1438,N.A.,0.089,0.803,1455,N.A.,0.089,0.8,1462,N.A.,0.083,0.795,1939,N.A.,0.12,1924,N.A.,0.118,2096,N.A.,0.12,955,N.A.,0.059,0.493,964,N.A.,0.059,0.501,1040,N.A.,0.059,0.496,59,N.A.,0.004,67,N.A.,0.004,40,N.A.,0.002,316,N.A.,0.02,312,N.A.,0.019,352,N.A.,0.02,0.309,0.306,0.328,106,90,94,11.7,,73902,,11.6,,75670,,74.1,,78782,,68.8,,80199,,147.3,,128371,,145.3,,131604,,14.6,,14.6,,46,N.A.,0.003,44,N.A.,0.003,45,N.A.,0.003,,,22819,,,,22926,
L. ALL,6. State median - All operating types,16196,N.A.,16209,N.A.,17545,N.A.,9472,N.A.,0.585,9484,N.A.,0.585,10258,N.A.,0.585,8835,N.A.,0.545,0.933,8932,N.A.,0.551,0.942,9558,N.A.,0.545,0.932,304,N.A.,0.019,295,N.A.,0.018,363,N.A.,0.021,229,N.A.,0.014,210,N.A.,0.013,281,N.A.,0.016,2516,N.A.,0.155,2589,N.A.,0.16,2874,N.A.,0.164,2092,N.A.,0.129,0.831,2156,N.A.,0.133,0.833,2286,N.A.,0.13,0.795,1866,N.A.,0.115,1890,N.A.,0.117,1968,N.A.,0.112,1477,N.A.,0.091,0.791,1478,N.A.,0.091,0.782,1518,N.A.,0.087,0.771,1911,N.A.,0.118,1869,N.A.,0.115,2001,N.A.,0.114,886,N.A.,0.055,0.464,883,N.A.,0.054,0.472,985,N.A.,0.056,0.492,56,N.A.,0.003,39,N.A.,0.002,42,N.A.,0.002,241,N.A.,0.015,241,N.A.,0.015,281,N.A.,0.016,0.301,0.294,0.318,90,83,85,11.2,,70818,,11,,72931,,74.5,,77696,,71,,79000,,131.8,,128054,,130,,130541,,13.7,,13.8,,40,N.A.,0.002,40,N.A.,0.002,43,N.A.,0.002,,,22387,,,,22485,
