CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Cape May,5610,West Cape May Boro,2231221,97,23103,31,2128995,92,23206,30,A. K-6|K-6,AK-6K-6
Cape May,5700,West Wildwood,970566,30,32352,13,819032,28,29251,13,K-12|Non-Operating,
Cape May,5790,Wildwood City,25267925,913,27668,45,24771001,906,27351,44,"L. K-12|K-12,0-1800",LK-12K-120-1800
Cape May,5800,Wildwood Crest Boro,11377558,306,37146,76,10922478,305,35869,76,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,5840,Woodbine Boro,7336454,277,26491,50,7165845,278,25785,52,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,540,Bridgeton City,138092768,6507,21224,27,140642892,6501,21634,35,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,950,Commercial Twp,15844841,766,20693,15,15021173,663,22648,29,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,995,Cumberland Co Vocational,20210875,703,28749,18,23489906,940,25003,11,Q. County Voc,QCountyVoc
Cumberland,997,Cumberland Regional,29784486,1072,27789,30,29025456,1013,28652,29,"G. G9-12|7-12,9-12",GG9-127-129-12
Cumberland,1020,Deerfield Twp,7265134,305,23808,34,7228098,270,26751,57,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,1120,Downe Twp,4554354,194,23522,33,4297424,187,22937,28,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,1460,Fairfield Twp,13561991,578,23465,33,13117294,548,23932,41,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,1820,Greenwich Twp,1844452,67,27681,55,1650229,86,19235,4,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,2270,Hopewell Twp,9267156,508,18247,4,10526829,503,20909,10,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,2570,Lawrence Twp,11755046,591,19902,9,11884685,567,20977,14,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,3050,Maurice River Twp,9787333,523,18709,2,9841260,525,18763,2,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,3230,Millville City,122771898,5527,22214,43,126813308,5301,23922,65,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,5070,Stow Creek Twp,2624075,119,22108,19,2709995,128,21175,13,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,5300,Upper Deerfield Twp,19619253,877,22367,39,19794336,851,23254,44,"E. K-8|K-8,751+",EK-8K-8751plus
Cumberland,5390,Vineland City,242470100,10695,22672,48,222412971,10777,20638,21,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,6028,Vineland Public Charter,4632168,347,13349,8,3962283,311,12745,3,O. Charter,OCharter
Cumberland,6069,Millville Public Charter,3623982,204,17765,42,3447321,227,15166,30,O. Charter,OCharter
Cumberland,6089,Compass Academy Cs,2550917,196,13002,6,2450649,188,13015,7,O. Charter,OCharter
Cumberland,6100,Bridgeton Public Charter,1686668,99,17072,35,1695941,99,17096,41,O. Charter,OCharter
Essex,250,Belleville Town,87596927,4532,19328,7,93001632,4595,20238,14,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,410,Bloomfield Twp,121374892,6371,19052,5,129958510,6345,20481,20,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,660,Caldwell-West Caldwell,57232493,2664,21484,33,58239852,2729,21345,28,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,760,Cedar Grove Twp,36761786,1590,23119,26,37898194,1616,23459,30,"L. K-12|K-12,0-1800",LK-12K-120-1800
Essex,1210,East Orange,285111166,10094,28245,88,292601833,10126,28896,87,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,1390,Essex Co Voc-Tech,65995356,2316,28495,16,70639107,2355,29999,19,Q. County Voc,QCountyVoc
Essex,1400,Essex Fells Boro,6028637,254,23724,33,6323227,256,24747,36,A. K-6|K-6,AK-6K-6
Essex,1465,Fairfield Twp,13900368,674,20617,23,14426663,696,20738,21,A. K-6|K-6,AK-6K-6
Essex,1750,Glen Ridge Boro,40285008,1933,20841,22,40499924,1890,21426,30,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,2330,Irvington Township,188916840,7710,24503,73,187192812,8268,22641,46,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,2730,Livingston Twp,144838805,6087,23794,65,145471479,6190,23503,59,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3190,Millburn Twp,113611778,4828,23530,60,114035027,4864,23446,58,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3310,Montclair Town,159310856,6750,23601,64,161181491,6707,24033,67,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3570,Newark City,1035356644,42269,24494,72,1090199096,42078,25909,80,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3630,North Caldwell Boro,15260372,679,22474,28,15673089,708,22137,27,A. K-6|K-6,AK-6K-6
Essex,3750,Nutley Town,83042039,4127,20123,14,85469246,4102,20837,24,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3880,City Of Orange Twp,136471180,5598,24379,71,139388964,5776,24133,70,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,4530,Roseland Boro,10537155,468,22509,29,10973192,466,23545,33,A. K-6|K-6,AK-6K-6
Essex,4900,South Orange-Maplewood,149353671,7290,20487,19,151641718,7411,20462,19,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,5370,Verona Boro,45460522,2204,20629,21,47219646,2315,20401,19,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,5630,West Essex Regional,47358134,1727,27418,26,48444243,1684,28773,31,"F. G7-12|7-12,9-12",FG7-127-129-12
Essex,5680,West Orange Town,185528126,6712,27643,86,190220689,6733,28253,86,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,6020,Pride Academy Charter Sc,5446445,288,18944,61,5249109,285,18405,54,O. Charter,OCharter
Essex,6022,Burch Charter School Of,5936055,349,17009,34,5671180,356,15930,32,O. Charter,OCharter
Essex,6029,Newark Educators Communi,5516783,253,21797,81,5565285,220,25320,88,O. Charter,OCharter
Essex,6053,Great Oaks Legacy Charte,32910268,1562,21068,77,33116022,1659,19958,71,O. Charter,OCharter
Essex,6057,Peoples Preparatory Char,8482624,373,22754,86,8546314,374,22876,83,O. Charter,OCharter
Essex,6058,Roseville Community Cs,6661287,324,20572,75,6961593,269,25841,89,O. Charter,OCharter
Essex,6094,Phillip's Academy Cs,7764410,422,18399,54,8598097,458,18777,58,O. Charter,OCharter
Essex,6099,Link Community Charter S,6106008,289,21106,78,6074813,302,20122,73,O. Charter,OCharter
Essex,6109,Lead Charter School,3222876,222,14531,18,4176837,240,17440,44,O. Charter,OCharter
Essex,6110,Achieve Community Charte,4067366,221,18388,52,5471385,300,18238,53,O. Charter,OCharter
Essex,6320,Discovery Cs,2181221,100,21812,83,1847854,100,18479,55,O. Charter,OCharter
Essex,6410,East Orange Community Cs,8396413,491,17104,36,8775135,465,18859,61,O. Charter,OCharter
Essex,6665,Gray Cs,6356683,349,18230,49,6463294,339,19055,62,O. Charter,OCharter
Essex,7210,Marion P. Thomas Cs,32309438,1481,21810,82,30941686,1414,21879,80,O. Charter,OCharter
Essex,7290,New Horizons Comm. Cs,12798946,679,18850,59,10270552,537,19129,63,O. Charter,OCharter
Essex,7320,North Star Academy Chart,108270756,5382,20118,71,105167798,5916,17777,46,O. Charter,OCharter
Essex,7325,Team Academy Charter Sch,91170159,4368,20873,76,99548137,4749,20961,78,O. Charter,OCharter
Essex,7730,Robert Treat Academy Cs,12386215,683,18135,48,11639718,688,16911,38,O. Charter,OCharter
Essex,7735,Maria L. Varisco-Rogers,11319940,554,20426,74,11535188,558,20672,76,O. Charter,OCharter
Essex,8065,University Heights Cs,32972995,826,39943,89,17869583,746,23941,87,O. Charter,OCharter
Gloucester,860,Clayton Boro,29463055,1501,19628,7,30029282,1509,19899,9,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,870,Clearview Regional,45010047,2281,19736,2,44929626,2222,20219,3,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1100,Deptford Twp,82625875,4203,19661,12,83093582,4152,20012,11,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,1180,East Greenwich Twp,23198727,1306,17761,3,23826484,1324,17997,2,A. K-6|K-6,AK-6K-6
Gloucester,1330,Elk Twp,6902613,351,19660,14,7129623,327,21824,26,A. K-6|K-6,AK-6K-6
Gloucester,1590,Franklin Twp,25036819,1423,17600,2,27270893,1430,19076,7,A. K-6|K-6,AK-6K-6
Gloucester,1715,Gateway Regional,25353545,931,27244,25,25916857,949,27305,24,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1730,Glassboro,49554507,1969,25164,62,47735669,1963,24324,54,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,1774,Gloucester Co Spec Serv,38209375,604,63247,2,35773469,573,62392,1,P. CSSD,PCSSD
Gloucester,1775,Gloucester Co Vocational,29215560,1531,19082,3,29847023,1590,18773,4,Q. County Voc,QCountyVoc
Gloucester,1830,Greenwich Twp,13510745,490,27561,53,13513151,531,25467,49,"I. K-12|K-8,0-400",IK-12K-80-400
Gloucester,2070,Harrison Twp,24268797,1362,17819,5,24274741,1436,16905,1,A. K-6|K-6,AK-6K-6
Gloucester,2440,Kingsway Regional,48626844,2752,17670,1,51234326,2850,17980,1,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,2750,Logan Twp,22726791,1137,19983,19,22158067,1095,20241,19,"K. K-12|K-8,751+",KK-12K-8751plus
Gloucester,2990,Mantua Twp,25354899,1272,19929,17,25801016,1275,20237,15,A. K-6|K-6,AK-6K-6
Gloucester,3280,Monroe Twp,113218656,5826,19435,8,110135904,5953,18502,3,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,3490,National Park Boro,5733592,276,20773,25,5937595,294,20200,14,A. K-6|K-6,AK-6K-6
Gloucester,3580,Newfield Boro,3589915,231,15541,1,4129139,258,16035,2,K-12|Non-Operating,
Gloucester,4020,Paulsboro Boro,26986913,1232,21907,20,26470171,1214,21805,17,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4140,Pitman Boro,30018600,1288,23311,29,29012977,1262,22988,25,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4880,South Harrison Twp,7092387,364,19492,13,6701875,333,20125,11,A. K-6|K-6,AK-6K-6
Gloucester,4940,Delsea Regional H.S Dist.,41998523,1659,25315,16,40718325,1662,24495,11,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,5120,Swedesboro-Woolwich,32687877,1656,19745,15,33861333,1604,21108,24,A. K-6|K-6,AK-6K-6
Gloucester,5500,Washington Twp,166696073,7209,23124,54,165372160,7249,22814,49,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,5590,Wenonah Boro,4031052,178,22615,30,4075846,169,24065,34,A. K-6|K-6,AK-6K-6
Gloucester,5620,West Deptford Twp,58284327,2963,19670,12,58941073,2997,19667,12,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,5740,Westville Boro,6479301,402,16125,1,6777719,369,18370,3,A. K-6|K-6,AK-6K-6
Gloucester,5860,Woodbury City,35545046,1550,22936,25,36873041,1660,22209,19,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,5870,Woodbury Heights Boro,4589784,239,19241,12,4660445,252,18475,4,A. K-6|K-6,AK-6K-6
Hudson,220,Bayonne City,176423311,9612,18355,4,186622982,9790,19064,5,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,1200,East Newark Boro,6010957,360,16697,1,6254282,351,17818,1,"I. K-12|K-8,0-400",IK-12K-80-400
Hudson,1850,Guttenberg Town,23337442,1291,18073,4,24090609,1367,17630,4,"K. K-12|K-8,751+",KK-12K-8751plus
Hudson,2060,Harrison Town,65561808,2370,27663,73,66115118,2270,29130,75,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2210,Hoboken City,78794697,2854,27609,72,107543473,3130,34363,76,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2295,Hudson County Vocational,79517821,2629,30247,19,80870388,2700,29955,18,Q. County Voc,QCountyVoc
Hudson,2390,Jersey City,732357130,28197,25973,78,699386305,27903,25065,75,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,2410,Kearny Town,110981856,5352,20736,23,112412248,5301,21205,29,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,3610,North Bergen Twp,154067689,7560,20379,17,146818839,7557,19429,7,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,4730,Secaucus Town,47179779,2289,20615,20,47942179,2282,21007,26,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,5240,Union City,328387245,13736,23908,68,337804544,13715,24631,72,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,5580,Weehawken Twp,33120977,1454,22785,23,33626799,1414,23777,32,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hudson,5670,West New York Town,187836747,9069,20711,22,188933157,9051,20876,26,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,6030,The Ethical Community Ch,5032915,383,13144,7,5404378,394,13710,10,O. Charter,OCharter
Hudson,6036,Hola Hoboken Dual Lang Cs,5461914,399,13692,10,5777385,407,14195,15,O. Charter,OCharter
Hudson,6064,Dr Lena Edwards Academic,6503930,394,16524,31,6412234,392,16349,35,O. Charter,OCharter
Hudson,6082,Beloved Community Charte,13392915,1074,12476,3,17259383,1198,14407,21,O. Charter,OCharter
Hudson,6093,Jersey City Global Cs,4826590,425,11357,1,5549325,468,11868,1,O. Charter,OCharter
Hudson,6103,Empowerment Academy,7141324,575,12415,2,8992395,718,12526,2,O. Charter,OCharter
Hudson,6105,Hudson Arts And Science,10185441,695,14647,23,11663983,800,14584,24,O. Charter,OCharter
Hudson,6420,Elysian Cs Of Hoboken,5431411,288,18859,60,4979889,288,17297,43,O. Charter,OCharter
Hudson,6720,Hoboken Cs,5894362,298,19806,68,5575108,297,18765,57,O. Charter,OCharter
Hudson,6910,Jersey City Comm. Cs,8643786,568,15231,26,8236572,580,14199,16,O. Charter,OCharter
Hudson,6915,Jersey City Golden Door,8052604,533,15122,25,7988855,560,14276,18,O. Charter,OCharter
Hudson,7115,Learning Community Cs,8237816,587,14046,15,8792926,592,14855,26,O. Charter,OCharter
Hudson,7830,Soaring Heights Cs,3657919,266,13757,12,3563602,269,13248,8,O. Charter,OCharter
Hudson,8060,University Academy Cs,8547830,431,19856,69,8164972,426,19171,64,O. Charter,OCharter
Hunterdon,20,Alexandria Twp,12273020,481,25529,51,12273181,481,25509,47,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,370,Bethlehem Twp,11544367,337,34245,74,10056209,322,31264,69,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,430,Bloomsbury Boro,3223922,131,24577,39,3041199,126,24240,38,"I. K-12|K-8,0-400",IK-12K-80-400
Hunterdon,670,Califon Boro,3180040,82,38609,80,3184526,84,37856,78,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,910,Clinton Town,10965121,421,26059,49,10755650,436,24685,43,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,920,Clinton Twp,34194508,1272,26887,67,34397365,1239,27753,70,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1040,Delaware Twp,10880039,376,28947,65,11556614,379,30535,68,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1050,Delaware Valley Regional,24466757,684,35782,46,21571485,698,30898,38,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,1160,East Amwell Twp,9968209,363,27450,52,10049135,357,28123,62,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1376,South-Hunterdon,28184611,923,30544,49,27283653,940,29020,47,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hunterdon,1510,Flemington-Raritan Reg,76373974,3101,24629,54,74213174,3023,24553,54,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1600,Franklin Twp,8087127,283,28554,63,7927282,286,27723,61,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1680,Frenchtown Boro,3700325,130,28446,62,3440530,124,27698,60,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1970,Hampton Boro,3834728,137,28088,60,3986811,123,32375,71,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2140,High Bridge Boro,10128482,365,27782,56,9595157,363,26437,55,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2220,Holland Twp,13106067,536,24440,40,13037151,531,24533,43,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,2300,Hunterdon Central Reg,72225480,2783,25955,19,72502586,2670,27160,22,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,2308,Hunterdon Co Vocational,9089456,404,22518,8,8455621,441,19196,5,Q. County Voc,QCountyVoc
Hunterdon,2450,Kingwood Twp,8357725,333,25125,42,8863906,358,24796,45,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2590,Lebanon Boro,3377182,131,25712,40,3527063,134,26280,42,B. K-8|K-6,BK-8K-6
Hunterdon,2600,Lebanon Twp,15519329,628,24731,45,14980157,628,23862,40,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,3180,Milford Boro,2651123,88,30033,54,2348156,91,25859,40,B. K-8|K-6,BK-8K-6
Hunterdon,3660,N Hunt/Voorhees Regional,66905219,2674,25019,12,64331090,2454,26214,18,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,4350,Readington Twp,39985584,1503,26605,66,39780152,1486,26778,67,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,5180,Tewksbury Twp,17314062,540,32041,62,17328530,517,33519,63,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,5270,Union Twp,12536206,441,28423,61,12065366,441,27339,59,"C. K-8|K-8,0-400",CK-8K-80-400
Mercer,1245,East Windsor Regional,113479056,5193,21853,36,114675648,5222,21962,40,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,1430,Ewing Twp,84831888,3488,24321,56,88275199,3501,25213,60,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,1950,Hamilton Twp,238474116,11587,20581,20,236691702,11709,20214,13,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,2280,Hopewell Valley Regional,100881906,3521,28651,75,100077228,3478,28774,74,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,2580,Lawrence Twp,89703738,3821,23479,59,92248804,3857,23917,64,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,3103,Mercer Co Special Service,44708552,556,80411,5,48113117,548,87792,6,P. CSSD,PCSSD
Mercer,3105,Mercer County Vocational,14813218,531,27911,14,14531959,599,24279,10,Q. County Voc,QCountyVoc
Mercer,4255,Princeton,105928595,3814,27774,87,106307393,3897,27277,84,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5210,Trenton City,348883466,14636,23838,66,373723200,15395,24276,71,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5510,Robbinsville Twp,57033603,3180,17935,3,59439762,3162,18797,5,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,5715,W Windsor-Plainsboro Reg,212145109,9645,21996,40,204125235,9610,21241,30,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,6017,Foundation Academy Cs,18222766,1044,17455,38,20754672,1071,19373,67,O. Charter,OCharter
Mercer,6025,Paul Robeson Humanities,6690128,375,17840,43,6703849,375,17877,48,O. Charter,OCharter
Mercer,6183,Trenton Stem-To-Civics Cs,11097407,565,19628,67,9977755,598,16699,37,O. Charter,OCharter
Mercer,6810,International Charter Sc,1668312,90,18620,58,1787260,90,19858,70,O. Charter,OCharter
Mercer,7500,Pace Cs Of Hamilton,5275665,339,15562,28,5395659,378,14274,17,O. Charter,OCharter
Mercer,7540,Princeton Cs,7723298,422,18310,50,7944318,423,18803,59,O. Charter,OCharter
Mercer,7895,Achievers Early College Prep Charter Sch,1373645,72,19078,62,2401549,168,14312,19,O. Charter,OCharter
Mercer,8140,Village Cs,6273519,360,17426,37,6390534,358,17851,47,O. Charter,OCharter
Middlesex,750,Carteret Boro,75790900,3941,19231,6,75975090,3976,19109,6,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,970,Cranbury Twp,21464028,756,28400,58,21158496,741,28568,57,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,1140,Dunellen Boro,25311206,1292,19590,6,26028441,1274,20428,11,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,1170,East Brunswick Twp,190041448,8326,22825,49,189876454,8301,22874,50,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,1290,Edison Twp,291614358,16525,17647,1,299210007,16669,17951,1,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,2150,Highland Park Boro,41269560,1648,25036,36,41282410,1637,25218,38,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,2370,Jamesburg Boro,18203234,972,18736,6,19352672,980,19755,5,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,3120,Metuchen Boro,50122671,2287,21921,40,49221465,2304,21367,29,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3140,Middlesex Boro,44280873,2086,21226,27,42462932,2089,20328,18,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3150,Middlesex Co Vocational,56306104,2170,25947,12,56797513,2190,25938,13,Q. County Voc,QCountyVoc
Middlesex,3220,Milltown Boro,19258583,1018,18925,9,20479007,1071,19125,10,"K. K-12|K-8,751+",KK-12K-8751plus
Middlesex,3290,Monroe Twp,147664959,6853,21548,31,149244040,6959,21447,32,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3530,New Brunswick City,263959918,10743,24571,74,264927018,10310,25695,78,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3620,North Brunswick Twp,130136049,5985,21744,34,135118272,6121,22077,43,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3845,Old Bridge Twp,183309290,8506,21552,32,175029434,8388,20867,25,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4090,Perth Amboy City,282423707,10887,25942,77,286373533,11196,25578,77,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4130,Piscataway Twp,140221007,7165,19570,10,139005168,7144,19457,8,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4660,Sayreville Boro,112221269,6276,17882,2,119014914,6246,19054,4,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4830,South Amboy City,22051512,1107,19929,8,21291089,1134,18776,3,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,4860,South Brunswick Twp,171347082,8658,19790,13,168087187,8561,19633,9,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4910,South Plainfield Boro,73659984,3395,21697,37,75308280,3409,22090,41,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4920,South River Boro,41032907,2258,18174,5,42307653,2358,17944,2,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4970,Spotswood,34355634,1687,20363,10,33050058,1670,19792,7,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,5850,Woodbridge Twp,270957196,13926,19456,9,284665035,13945,20414,17,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,6032,Academy For Urban Leader,10658281,552,19305,66,11179476,549,20367,75,O. Charter,OCharter
Middlesex,6041,Hatikvah International Cs,6699572,489,13692,10,7220543,518,13953,11,O. Charter,OCharter
Middlesex,6635,Greater Brunswick Cs,7830781,392,19956,70,7769949,394,19741,68,O. Charter,OCharter
Middlesex,7896,Middlesex Charter School,1293939,89,14539,20,2369263,184,12883,6,O. Charter,OCharter
Monmouth,50,Allenhurst,258057,6,43010,14,322170,6,53695,14,K-12|Non-Operating,
Monmouth,100,Asbury Park City,80959437,1854,43662,52,76207867,1962,38833,51,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,130,Atlantic Highlands Boro,6930051,309,22423,27,7200496,309,23344,31,A. K-6|K-6,AK-6K-6
Monmouth,180,Avon Boro,5239938,188,27918,57,5270668,174,30321,67,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,270,Belmar Boro,15052438,640,23524,34,14583675,644,22631,28,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,500,Bradley Beach Boro,9158183,390,23487,31,9461756,383,24729,44,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,560,Brielle Boro,16244301,774,20996,17,16225445,749,21671,20,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,945,Colts Neck Twp,30371265,984,30859,73,30438281,998,30515,71,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1000,Deal Boro,4443303,175,25403,46,4996296,174,28783,63,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,1260,Eatontown Boro,26428570,968,27293,69,26366142,1014,25991,64,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1440,Fair Haven Boro,18357183,970,18921,8,18814878,1009,18647,8,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1490,Farmingdale Boro,3451591,152,22661,22,3804868,167,22839,25,"C. K-8|K-8,0-400",CK-8K-80-400
Monmouth,1640,Freehold Boro,35742616,1715,20837,30,38053037,1694,22463,38,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1650,Freehold Regional,226197847,10628,21283,5,222448695,10564,21058,5,"G. G9-12|7-12,9-12",GG9-127-129-12
Monmouth,1660,Freehold Twp,88186305,3767,23410,45,87822520,3711,23664,47,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2105,Hazlet Twp,64097983,2809,22822,50,65580541,2594,25277,62,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2120,Henry Hudson Regional,11310170,324,34891,45,11273931,334,33728,46,"F. G7-12|7-12,9-12",FG7-127-129-12
Monmouth,2160,Highlands Boro,5606236,191,29334,53,5700133,184,30972,54,A. K-6|K-6,AK-6K-6
Monmouth,2230,Holmdel Twp,73566282,2999,24534,58,74020686,2989,24767,58,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2290,Howell Twp,130925831,5668,23101,43,128682633,5658,22743,41,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2320,Interlaken,727553,35,20787,7,736887,41,17973,3,K-12|Non-Operating,
Monmouth,2400,Keansburg Boro,53721781,1643,32700,51,69355932,1673,41464,52,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2430,Keyport Boro,24056378,1040,23125,27,24060255,1015,23694,31,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2720,Little Silver Boro,17465590,855,20438,26,17837239,855,20859,29,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2770,Long Branch City,152180080,5782,26321,80,154199621,5828,26457,82,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,2920,Manalapan-Englishtown Reg,103726078,5008,20711,28,100550508,4928,20403,24,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2930,Manasquan Boro,34619830,1512,22899,24,34075110,1478,23063,26,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,3030,Marlboro Twp,106177235,4804,22100,36,105662046,4784,22084,37,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,3040,Matawan-Aberdeen Regional,84714632,3775,22440,46,87179614,3833,22746,47,"N. K-12|K-12,3500+",NK-12K-123500plus
