CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,COUNTY,enrol1
80,6240,12113832,6043016,5336433,186003,520580,799329,381148,4048934,1945369,1222554,0,0,0,46014,Freedom Prep Charter School,Camden,K. Charter,C,,,1,867.2,Camden,
80,7109,19441921,9300737,8454360,358585,487792,2123145,1590512,3768203,2591419,3406892,1473376,0,147849,56353,Leap Academy University Cs,Camden,K. Charter,C,,,1,1504,Camden,
80,6028,3720224,1747629,1676933,53975,16721,212416,170898,959189,589965,800989,25918,0,0,0,Vineland Public Charter School,Cumberland,K. Charter,C,,,1,347,Cumberland,
80,6069,2163590,835540,766263,46619,22658,60060,58973,739034,373138,528955,0,0,0,0,Millville Public Charter School,Cumberland,K. Charter,C,,,1,204,Cumberland,
80,6089,1945860,1187401,1123838,54296,9267,60777,60777,385175,171278,312507,86388,0,0,1476,Compass Academy Cs,Cumberland,K. Charter,C,,,1,196.2,Cumberland,
80,6100,1274353,360960,345059,12620,3281,27708,27501,440028,246734,441532,0,4125,0,0,Bridgeton Public Charter School,Cumberland,K. Charter,C,,,1,98.8,Cumberland,
80,6020,4177706,1761554,1695717,19855,45982,0,0,982997,788679,1433155,441475,0,0,7520,Pride Academy Charter School,Essex,K. Charter,C,,,1,287.5,Essex,
80,6022,4825188,2375940,2224728,99743,51469,0,0,1535835,1082051,913413,0,0,0,0,Burch Charter School Of Excellence,Essex,K. Charter,C,,,1,349,Essex,
80,6029,4549401,2140453,1905565,25787,209101,643567,506582,640979,302260,1124401,65879,0,0,0,Newark Educators Community Charter Schoo,Essex,K. Charter,C,,,1,253.1,Essex,
80,6053,25776974,11742721,9178213,1168287,1396221,261514,180531,10327452,7478502,3330268,0,115019,0,0,Great Oaks Legacy Charter School,Essex,K. Charter,C,,,1,1562.1,Essex,
80,6057,6991781,3143763,2922172,69361,152230,0,0,1086958,629153,2761060,2061794,0,0,0,Peoples Preparatory Charter School,Essex,K. Charter,C,,,1,372.8,Essex,
80,6058,5323333,2395232,2032703,0,362529,0,0,2121076,975100,807025,121506,0,0,0,Roseville Community Cs,Essex,K. Charter,C,,,1,323.8,Essex,
80,6094,6148537,3466838,3299249,92891,74698,214554,117695,1254897,746318,1139489,249086,72760,0,0,Phillip's Academy Charter School,Essex,K. Charter,C,,,1,422,Essex,
80,6099,4905505,2807254,2500027,47344,259883,28512,692,1596670,1268163,473068,0,0,0,24682,Link Community Charter School,Essex,K. Charter,C,,,1,289.3,Essex,
80,6109,2947056,1314602,566128,127657,620817,0,0,1173997,758874,456443,0,2014,0,0,Lead Charter School,Essex,K. Charter,C,,,1,221.8,Essex,
80,6110,2931660,1664879,1433701,159315,71863,176570,80439,525390,298503,545924,139400,0,0,74241,Achieve Community Charter School,Essex,K. Charter,C,,,1,221.2,Essex,
80,6320,1779674,1071065,873518,41577,155970,0,0,471623,224951,231927,0,5059,0,0,Discovery Cs,Essex,K. Charter,C,,,1,100,Essex,
80,6410,6747702,2874217,2659328,173727,41162,0,0,3132605,1911487,740880,0,0,0,0,East Orange Community Cs,Essex,K. Charter,C,,,1,490.9,Essex,
80,6665,5134506,2454304,2137529,151051,165724,0,0,1827845,1397603,852357,0,0,0,0,Gray Cs,Essex,K. Charter,C,,,1,348.7,Essex,
80,7210,26532600,10628389,8849327,579427,1199635,1312829,1247511,7775147,6904324,6098479,1254998,0,27546,6850,Marion P. Thomas Cs,Essex,K. Charter,C,,,1,1481.4,Essex,
80,7290,8412771,5059703,4634006,313917,111780,0,0,2091289,1656341,1226297,519434,35482,0,341101,New Horizons Comm. Cs,Essex,K. Charter,C,,,1,679,Essex,
80,7320,81269694,32262269,27450685,3148365,1663219,0,0,33128829,17759080,15771028,0,107568,0,1092193,North Star Academy Charter School,Essex,K. Charter,C,,,1,5381.7,Essex,
80,7325,69218071,25033306,21442913,2291631,1298762,0,0,33359235,20211725,10735864,0,89666,0,1615288,Team Academy Charter School,Essex,K. Charter,C,,,1,4367.9,Essex,
80,7730,10041961,5251684,4475884,612511,163289,0,0,1473342,1112320,3316053,1117066,0,0,2078,Robert Treat Academy Cs,Essex,K. Charter,C,,,1,683,Essex,
80,7735,8960459,4402801,4116916,109587,176298,732550,730169,2653155,2032124,1171953,235399,0,0,3871,Maria L. Varisco-Rogers Cs,Essex,K. Charter,C,,,1,554.2,Essex,
80,8065,15242497,6952331,6007445,262445,682441,530294,200272,5741669,3513987,1901799,0,116404,0,0,University Heights Cs,Essex,K. Charter,C,,,1,825.5,Essex,
80,6030,3867339,2111712,2013235,63483,34994,0,0,778519,604811,977108,460401,0,0,0,The Ethical Community Charter School,Hudson,K. Charter,C,,,1,382.9,Hudson,
80,6036,4446426,2600856,2364414,90115,146327,0,0,1003476,830080,842094,141763,0,0,0,Hola Hoboken Dual Lang Cs,Hudson,K. Charter,C,,,1,398.9,Hudson,
80,6064,5200559,2507650,2425291,33416,48943,0,0,1931724,1437725,761185,0,0,0,42601,Dr Lena Edwards Academic Charter School,Hudson,K. Charter,C,,,1,393.6,Hudson,
80,6082,11264096,5242380,4920510,89536,232334,0,0,1982586,1316209,4039130,1477308,0,0,69970,Beloved Community Charter School,Hudson,K. Charter,C,,,1,1073.5,Hudson,
80,6093,3933525,2216676,2040501,119540,56635,156073,83264,704798,362322,855978,164901,0,0,2714,Jersey City Global Cs,Hudson,K. Charter,C,,,1,425,Hudson,
80,6103,5907475,3071154,2746735,10705,313714,0,0,1068003,779166,1768317,397346,0,0,59400,Empowerment Academy Charter School,Hudson,K. Charter,C,,,1,575.2,Hudson,
80,6105,8587833,3669493,3007623,497371,164499,333950,215334,2086039,924486,2349814,480099,0,148537,204616,Hudson Arts And Science  Charter School,Hudson,K. Charter,C,,,1,695.4,Hudson,
80,6420,4379009,2291501,2178155,23572,89774,0,0,1270183,1132989,817325,296819,0,0,0,Elysian Cs Of Hoboken,Hudson,K. Charter,C,,,1,288,Hudson,
80,6720,4595291,2331174,2185132,80816,65226,600797,284777,930308,711548,733012,0,0,0,0,Hoboken Cs,Hudson,K. Charter,C,,,1,297.6,Hudson,
80,6910,5573285,2244034,2115693,82637,45704,314887,180329,2276673,1983838,737691,350064,0,0,52509,Jersey City Comm. Cs,Hudson,K. Charter,C,,,1,567.5,Hudson,
80,6915,6377561,3465813,3233956,122821,109036,278283,147061,821012,566484,1812453,511709,0,0,8033,Jersey City Golden Door Charter School,Hudson,K. Charter,C,,,1,532.5,Hudson,
80,7115,6305966,4205549,3732241,95121,378187,43468,37928,1095239,836754,961710,366171,0,0,0,Learning Community Cs,Hudson,K. Charter,C,,,1,586.5,Hudson,
80,7830,2808518,1804437,1709102,66461,28874,0,0,490421,313377,513660,88269,0,0,0,Soaring Heights Cs,Hudson,K. Charter,C,,,1,265.9,Hudson,
80,8060,6861371,3752215,3500506,58119,193590,1169462,1169462,816570,712379,1123124,0,0,0,74946,University Academy Cs,Hudson,K. Charter,C,,,1,430.5,Hudson,
80,6017,13232711,7210869,6489845,386546,334478,613416,467952,3585264,2951371,1754459,296255,0,54389,49673,Foundation Academy Cs,Mercer,K. Charter,C,,,1,1044,Mercer,
80,6025,5408011,2968232,2367321,149357,451554,0,0,1532342,1219388,876749,20105,30689,0,0,Paul Robeson Humanities  Charter School,Mercer,K. Charter,C,,,1,375,Mercer,
80,6183,9453569,3726725,2891396,486088,349241,0,0,3922978,3249417,1696389,0,107477,0,25230,Trenton Stem-To-Civics Cs,Mercer,K. Charter,C,,,1,565.4,Mercer,
80,6810,1285493,643275,584645,29353,29277,139632,110706,352821,291872,149765,0,0,0,0,International Charter School,Mercer,K. Charter,C,,,1,89.6,Mercer,
80,7500,4265402,2577205,2414378,118089,44738,236325,222538,637782,521669,814090,0,0,0,79473,Pace Cs Of Hamilton,Mercer,K. Charter,C,,,1,339,Mercer,
80,7540,6260137,3913323,3631720,184475,97128,167969,122966,1478619,811391,663940,68039,31430,4856,2300,Princeton Cs,Mercer,K. Charter,C,,,1,421.8,Mercer,
80,7895,981848,454001,391904,21826,40271,0,0,418233,231155,109614,0,0,0,0,Achievers Early College Prep Charter Sch,Mercer,K. Charter,C,,,1,72,Mercer,
80,8140,4334877,2687653,2288201,226412,173040,269649,255122,843979,756928,533596,167429,0,0,0,Village Cs,Mercer,K. Charter,C,,,1,360,Mercer,
80,6032,7911148,4196200,3512782,180507,502911,871374,734022,1549388,1203599,1187173,460404,0,107013,113236,Academy For Urban Leadership Charter Sch,Middlesex,K. Charter,C,,,1,552.1,Middlesex,
80,6041,5816568,3717535,3460993,78767,177775,0,0,1188772,939801,910261,0,0,0,31899,Hatikvah International Cs,Middlesex,K. Charter,C,,,1,489.3,Middlesex,
80,6635,5202990,3258663,2528132,42269,688262,0,0,1764079,1273086,180248,0,0,0,0,Greater Brunswick Cs,Middlesex,K. Charter,C,,,1,392.4,Middlesex,
80,7896,1129997,553723,507217,28894,17612,52072,41410,209291,96403,314912,67202,0,0,44857,Middlesex Charter School,Middlesex,K. Charter,C,,,1,89,Middlesex,
80,6010,3084914,1475372,1377618,27927,69827,491239,491239,556548,479406,538255,30188,23500,0,5505,Academy Charter High School,Monmouth,K. Charter,C,,,1,184.7,Monmouth,
80,6740,2914322,1571715,1446306,32277,93132,0,0,775231,607817,567376,168920,0,0,57379,Hope Academy Cs,Monmouth,K. Charter,C,,,1,234.2,Monmouth,
80,7720,3001559,1708576,1626116,41677,40783,295864,253443,615699,353098,325642,162342,23195,32375,0,The Red Bank Cs,Monmouth,K. Charter,C,,,1,179.9,Monmouth,
80,7891,3616663,1842177,1537818,187993,116366,0,0,676161,467156,1087359,165310,10965,0,13962,College Achieve Greater Asbury Park Char,Monmouth,K. Charter,C,,,1,211.8,Monmouth,
80,8050,3521175,1750980,1634121,37246,79613,421933,303907,754490,583828,569281,43910,0,24490,0,Unity Cs,Morris,K. Charter,C,,,1,234.9,Morris,
80,7893,2829663,1217152,1108737,93402,15013,0,0,938920,653965,627981,0,45610,0,36752,Ocean Academy Charter School,Ocean,K. Charter,C,,,1,215.4,Ocean,
80,6021,11851867,5135550,4749968,295591,89991,0,0,2628669,2037462,4087648,1169362,0,0,56688,Community Charter School Of Paterso,Passaic,K. Charter,C,,,1,900,Passaic,
80,6079,5063918,2840399,2520259,181938,138202,616178,492978,712997,314971,882587,258547,11756,0,0,John P Holland Charter School,Passaic,K. Charter,C,,,1,333.4,Passaic,
80,6080,16840353,7791836,7029710,543116,219010,788764,735000,4238134,1964194,3766801,990343,0,254818,97690,Passaic Arts And Science Charter School,Passaic,K. Charter,C,,,1,1446.9,Passaic,
80,6096,10348406,4422033,3876131,392105,153797,504668,430674,2288890,938976,2911451,672005,0,221364,154757,Paterson Arts And Science Charter School,Passaic,K. Charter,C,,,1,782,Passaic,
80,6106,2617270,1641956,1608378,19435,14143,0,0,322713,250140,652601,65453,0,0,0,Philip’s Charter School Of Paterson,Passaic,K. Charter,C,,,1,210,Passaic,
80,6230,1891389,897441,852100,22644,22697,1867,0,607041,233337,385040,0,0,0,0,Classical Academy Charter School Of Clif,Passaic,K. Charter,C,,,1,118.2,Passaic,
80,7503,17742872,8556057,8151749,195662,208646,966887,776629,2997865,2579645,4773264,952401,0,446382,161702,Paterson Cs For Sci/Tech,Passaic,K. Charter,C,,,1,1434,Passaic,
80,7892,6017336,2796538,2127407,191847,477284,0,0,1860467,527741,1360332,190242,0,0,0,College Achieve Paterson Charter School,Passaic,K. Charter,C,,,1,490,Passaic,
80,7897,,,,,,,,,,,,,,,Creativity Colaboratory Charter School,Salem,K. Charter,C,,,1,,Salem,
80,6018,9248253,5009393,4588641,289487,131265,564637,427805,1472756,1174484,2157105,421504,0,44362,609693,Central Jersey College Prep Charter Scho,Somerset,K. Charter,C,,,1,816.1,Somerset,
80,6081,5386237,2628805,2354527,176568,97710,250465,213977,960474,850087,1452816,266301,0,93677,0,Thomas Edison Energysmart Charter School,Somerset,K. Charter,C,,,1,509.2,Somerset,
80,7850,3646787,2327789,2239384,62727,25678,331371,224142,646133,517913,279612,110309,0,61882,0,Sussex County Technology Charter School,Sussex,K. Charter,C,,,1,224.2,Sussex,
80,6033,3157492,1614786,1373891,61770,179125,63420,59420,794983,643993,634562,0,0,0,0,The Barack Obama Green Charter High Scho,Union,K. Charter,C,,,1,233.8,Union,
80,6101,11746916,6629483,5594192,454682,580609,427509,258547,2046794,669752,2375752,61176,267377,0,20061,College Achieve Central Charter School,Union,K. Charter,C,,,1,975.1,Union,
80,6102,2655868,1513315,1347704,86272,79339,0,0,473091,388844,669461,253577,0,0,9834,Cresthaven Academy Charter School,Union,K. Charter,C,,,1,225,Union,
80,7600,3805046,1970184,1817258,98131,54795,511794,122929,937220,588741,358269,0,0,27100,0,Queen City Academy Cs,Union,K. Charter,C,,,1,323.6,Union,
80,8010,4804209,2274134,2012655,150466,111013,1108309,119215,1421766,979806,0,0,0,0,0,Union County Teams Cs,Union,K. Charter,C,,,1,390.4,Union,
80,7727,1929890,1250529,1212149,38380,0,0,0,481872,425507,197489,0,0,0,0,Ridge And Valley Cs,Warren,K. Charter,C,,,1,128.6,Warren,
