GROUP,CONAME,DIST,DISTNAME,PP112,RK112,PCT112,PP212,RK212,PCT212,PP312,RK312,PCT312
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,88,N.A.,0.006,59,N.A.,0.004,54,N.A.,0.003
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,85,N.A.,0.005,32,N.A.,0.002,55,N.A.,0.003
A. K-6,Statewide,N.A.,5. State average - All operating types,59,N.A.,0.004,67,N.A.,0.004,40,N.A.,0.002
A. K-6,Statewide,N.A.,6. State median - All operating types,56,N.A.,0.003,39,N.A.,0.002,42,N.A.,0.002
A. K-6,Bergen,1270,Edgewater Boro,N.R.,N.R.,N.R.,3,1|57,24E-5,N.R.,N.R.,N.R.
A. K-6,Bergen,3870,Oradell Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Bergen,4410,River Edge Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Bergen,4620,Saddle River Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,200,Bass River Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,830,Chesterfield Twp,N.R.,N.R.,N.R.,13,7|57,9E-4,N.R.,N.R.,N.R.
A. K-6,Burlington,2960,Mansfield Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,3650,North Hanover Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,5010,Springfield Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Camden,2540,Laurel Springs Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Camden,3770,Oaklyn Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Camden,5560,Waterford Twp,N.R.,N.R.,N.R.,6,3|57,34E-5,22,1|57,0.001
A. K-6,Cape May,710,Cape May City,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,26,3|57,0.001
