CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY,ENROLL
3,440,20513492,11674018,9625901,490608,1557509,3346532,1806698,2558332,1725862,2196563,947563,0,707876,174992,11.7,73500,78,70398,124.5,101000,12.2,Bogota Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1139.0
3,740,11030152,6516100,5942340,448360,125400,1752619,1440708,1313795,1119590,1402851,713179,0,44644,218448,11.4,78407,68.9,83838,103.4,136578,10.6,Carlstadt Boro,Bergen,C. K-8 / 401 - 750,2,DE,,1,Bergen,559.0
3,745,12549412,7068546,6662746,371000,34800,2129720,1093920,1307250,841050,1556735,560885,5000,459849,0,12.9,93956,105.1,82684,94.8,152662,8.3,Carlstadt-East Rutherford,Bergen,H. 7-12 / 9-12,5,CD,,1,Bergen,578.0
3,890,47508618,29772518,27932757,495340,1344421,7141121,4649850,4938197,3625347,3817484,1994414,202000,1028347,442300,12.5,67715,88.8,97440,182.8,140000,16.7,Cliffside Park Boro,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen,3364.4
3,930,19858140,12822067,12211039,332978,278050,2841062,2112462,2129940,1821930,1956172,1125936,0,106445,57200,12.4,87833,82.1,92355,164.3,142800,15.3,Closter Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1212.0
3,990,30510655,20256111,17635553,716166,1904392,3489870,2909655,3445638,2956596,2545171,1467045,0,773865,0,12.8,89266,46.8,90764,136.7,134181,13.6,Cresskill Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,Bergen,1825.5
3,1070,15531682,9090048,8201182,519759,369107,2922918,2183829,1575929,1319351,1660165,842738,32738,169859,0,9.3,67818,54.5,81940,115.3,150162,14.5,Demarest Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,714.0
3,1130,40905597,24929481,23769137,1002017,158327,4368708,3884178,5374702,4732792,5111185,3168999,0,1020351,6740,11.9,81273,84.1,74078,145,139863,14,Dumont Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen,2538.0
3,1230,16428039,10736027,10019808,336780,379439,2191862,1772520,1856892,1400443,1540436,639925,3000,53307,151676,9.9,95376,73.4,74826,154.2,139725,17.7,East Rutherford Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen,807.0
3,1270,15105222,9300182,8349089,647343,303750,2340391,1353327,1533118,1367678,1631673,887125,0,13926,0,14.2,64104,170.3,80326,227,169000,17.3,Edgewater Boro,Bergen,A. K-6,1,DE,,1,Bergen,975.0
3,1345,36565000,19250443,18301197,722997,226249,6948117,5201733,5519537,4395307,4054583,2235513,0,776432,0,12.9,52860,77.1,55028,193.5,112939,17.5,Elmwood Park,Bergen,F. K-12 / 1801 - 3500,3,CD,,1,Bergen,2583.6
3,1360,19758086,11196933,10653735,273585,269613,2493222,1947113,2650752,2486976,2281810,1200473,0,1053820,0,10.9,66950,67,72950,120.5,151055,12.8,Emerson Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,1153.0
3,1370,55552439,32055987,26063182,1136679,4856126,10766636,6828885,6045053,4789853,5595744,1018884,0,1032015,160366,11.1,74455,65.1,84130,145.1,147850,15.3,Englewood City,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,3026.1
3,1380,11155481,6150951,5765622,230133,155196,2599928,2008235,1096906,854983,1279291,748524,0,3000,161700,8.8,79487,51.1,80527,80,141488,10.7,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,476.0
3,1450,92911232,53940990,51257883,1177903,1505204,15455610,12796116,10843282,9104495,10176858,3666518,0,1752128,37200,12.2,77660,69.3,88560,194.1,162950,18.7,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,5311.0
3,1470,18432888,11277301,10073150,727571,476580,1718263,1309491,2879238,2497739,2341701,1267665,0,107658,0,15.5,57645,112.7,60645,169.1,124987,12.4,Fairview Boro,Bergen,D. K-8 / 751 +,2,A,,1,Bergen,1484.0
3,1550,66890636,38466562,36980219,1198585,287758,12263632,9959692,6809301,5518183,7906874,2737889,60000,1234111,164936,12.7,75125,71.2,84375,194.2,140021,18,Fort Lee Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,Bergen,4293.9
3,1580,30188153,19611859,18666161,833217,112481,5218374,4846531,2374578,2237728,2795141,492150,20000,153918,67000,8.3,80644,38.1,74956,105,156946,15.4,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1137.0
3,1700,89979338,56472961,55102034,1333927,37000,13940989,11378129,9487754,7870704,8975473,5113273,0,891507,218500,10.6,67000,64,78550,136.8,162830,15.1,Garfield City,Bergen,G. K-12 / 3501 +,3,B,1,1,Bergen,4988.9
3,1760,46881381,25467191,23172285,930061,1364845,8660542,5248229,6052093,5195879,5481862,1307192,0,1202642,42300,11.6,77474,58.2,76967,149.3,151250,15.5,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,Bergen,2567.4
3,1860,105650054,62675961,57799076,1642951,3233934,17670047,14886397,10798993,8912496,11970275,5608920,0,2508801,273804,12.5,95695,70.8,104325,168.2,169918,15.8,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,Bergen,5713.9
3,2050,12593433,8041229,7615114,120000,306115,2003997,1434979,1308423,1101448,1111801,471271,0,127982,0,10,79499,55,68574,139,144487,16.5,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,604.0
3,2080,29516143,17574788,16537079,313200,724509,5138003,3944705,2892989,2448473,2929607,1579311,0,968088,20467,11.7,80175,76.6,86175,130.2,133304,12.9,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen,1726.0
3,2090,8973960,5465782,5077282,152250,236250,1494356,1136373,908166,700316,1052418,513168,0,53238,299797,9.6,61405,46.1,55361,98,118700,12.4,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,Bergen,385.0
3,2180,22600150,13323132,12942516,315316,65300,4315030,3102618,2212379,1790364,2637435,699198,0,90021,0,8.9,75194,58,84332,134.1,150418,17.4,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,Bergen,1051.0
3,2200,10289796,5999553,5783959,174161,41433,1901782,1679862,1399604,1147298,971127,427065,0,16056,0,12.1,81402,65.7,80652,97.5,131138,9.6,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen,598.0
3,2620,32835262,18320251,17594255,666075,59921,5384094,4853473,4253403,3482931,4048509,2601993,0,689078,0,11.8,64385,71.1,71580,133.5,131378,13.2,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2043.5
3,2710,14428965,8442438,7938579,243480,260379,2342207,1627606,1859919,1500652,1710190,885100,0,54574,194448,10.5,76241,135,66059,115.7,135500,11.9,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen,1083.0
3,2740,43532828,24705477,23518165,795943,391369,7922199,5354130,5387511,4657739,4586953,2402004,0,923187,596252,13.2,58948,68.2,76058,124.4,142064,11.2,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen,3178.0
3,2860,37888642,22515446,21488639,654189,372618,4336314,3502213,5394694,4685818,3939501,2106418,399500,1101258,0,16.2,59000,91.7,61035,153.2,133000,11.2,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2675.9
3,2900,60897416,33131956,30813206,940669,1378081,12512592,9389045,6515535,5025904,7031086,830630,0,1577639,0,10.1,72641,65.5,78191,103.9,149173,11.9,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,2889.0
3,3060,14696890,9592668,8903293,513863,175512,2071145,1585119,1474092,1132662,1465902,778367,0,85470,0,12.3,66655,68.7,59305,189.6,128690,18.1,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,Bergen,998.0
3,3170,19990621,11819290,11270832,346578,201880,3213788,2576158,2132209,1919445,2005632,1288087,0,743084,0,8.4,65875,43.5,75750,105.6,138182,15.1,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,914.5
3,3330,16977880,10583306,10154941,303005,125360,2765702,1951822,2025209,1804788,1466527,354433,0,134318,0,10.8,77082,85,75757,116.9,143239,12.2,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,987.0
3,3350,6500333,3596851,3392763,125200,78888,1558722,569363,629511,472781,661316,305016,0,48998,300000,10.3,60680,204.7,91643,116,105568,11.9,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,Bergen,363.0
3,3550,36859188,20317146,19262566,717775,336805,5863968,4848142,4778397,4177059,4620410,2436294,0,1142612,235113,11.9,67588,61.1,69693,133.6,141487,13.4,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen,2030.5
3,3600,29167964,16725249,15465018,778000,482231,3483880,2688929,3475496,2841087,4335989,1899259,0,806391,7482,13.2,58850,72.6,57950,134.4,134916,12,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,1837.0
3,3700,26316311,15298541,14008148,726091,564302,4119141,3593801,2183200,1777487,2880814,1383315,10000,1766814,456918,12.8,85675,79.3,100845,93.4,133000,8.5,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,Bergen,1365.0
3,3710,53973120,30982714,27951821,630626,2400267,9743625,8257981,5028365,3874829,5231297,2969121,0,2984820,0,9.5,115110,35.7,99975,80.1,148476,10.6,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,2305.5
3,3730,9708832,5526717,5266509,233178,27030,2107916,1388829,1097173,846472,856465,280419,0,115381,0,10.8,78082,69.9,70505,103.8,129400,11.1,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen,545.0
3,3740,9178164,5268380,4909108,319472,39800,1773013,1492683,1092170,938670,1028978,578878,0,15623,0,12.2,66667,67.6,82992,101.3,111620,9.8,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,600.0
3,3760,29713412,17496737,16889770,459838,147129,5777207,4048673,3242470,2911861,2919209,1839597,0,204809,0,9.5,70359,49.1,81755,98.9,128737,12.4,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1377.0
3,3850,15008393,9013773,8602769,258378,152626,2547005,2188196,1641546,1351620,1664600,613777,0,141469,0,11,91640,52.5,80966,108.5,127889,11.9,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,728.0
3,3870,12044588,7259753,6938836,152089,168828,2120198,1502933,1395279,1214654,1242273,702718,0,27085,0,11.3,70580,81.6,79764,122.3,117520,12.3,Oradell Boro,Bergen,A. K-6,1,I,,1,Bergen,761.0
3,3910,25381604,16322999,15784830,313330,224839,2684669,1968211,3375546,2692060,2202627,1110907,0,655722,0,10.7,63228,91.1,63518,199.2,106916,20.8,Palisades Park,Bergen,E. K-12 / 0 - 1800,3,CD,,1,Bergen,1960.0
3,3930,78019803,42949917,40658558,2211159,80200,12721888,10166447,8743469,7849412,11857202,6606935,0,1437293,448475,10.9,70870,55.8,79545,133.2,159495,14.6,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,3706.1
3,3940,28881802,15552850,14726961,522454,303435,6673178,5475201,2844043,2393962,2735353,1449062,0,1048614,7750,9.8,79604,45.8,97549,87.4,149207,10.8,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,Bergen,1248.0
3,3960,48613530,26975543,24244224,522424,2208895,8220931,6706577,4315107,3516774,6438434,3041237,0,2645452,126200,11.2,101825,60,96000,91.5,166267,9.7,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,1996.0
3,4300,47497973,24837764,23000665,689131,1147968,7640035,6664093,5244531,4243271,6285264,2838564,0,3408580,392000,10.1,72281,75.9,78925,91.8,143657,10.3,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,2245.4
3,4310,59774707,36372152,35409220,731588,231344,10148081,7938154,4841200,3581689,6465667,3513341,50000,1823009,18700,10,89905,58.2,98100,131.6,149191,15.4,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,2611.0
3,4370,38226628,21674379,20950950,257527,465902,8801358,8267249,3730780,2882911,3139001,1461975,0,769107,0,10.3,80103,44.2,103484,100.9,123891,12.1,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1678.0
3,4380,38407099,22885356,22012770,836861,35725,5576025,4751188,5236738,4253325,3109674,436923,0,1175572,0,12.1,83401,73.2,91501,117.7,128338,11.3,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2507.0
3,4390,96195559,55739177,52714501,1442643,1582033,19378663,15799849,8735453,7187752,10576481,655414,0,1698600,0,12.9,92852,76.1,101380,179.5,168752,16.3,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,Bergen,5703.9
3,4405,31049504,18321041,17318763,373143,629135,4386355,3865983,3758829,3306308,2972657,1651922,0,1600706,0,11.5,89598,79,107355,131.6,160176,13.1,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,Bergen,1595.5
3,4410,19483054,12833150,12021198,354926,457026,2771567,2592792,2203532,1976529,1622121,948200,0,36044,0,13,65692,73,73692,150.5,160334,13.6,River Edge Boro,Bergen,A. K-6,1,I,,1,Bergen,1251.0
3,4430,22009721,13028961,12045232,496629,487100,3797738,2960749,2586428,2253551,2420983,1382870,0,175610,35000,11.2,96305,74.7,71505,146.3,134378,15,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1096.0
3,4470,8831319,5519459,5230192,57054,232213,1555560,1213171,1035972,792776,661821,398421,0,53368,0,11.1,77370,52.6,68820,100.8,110869,11,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen,491.0
3,4600,41721314,24023605,22415533,792534,815538,6423258,5382251,5652210,4822944,4342055,1690970,0,1154652,0,11.4,71889,71.8,94138,135.9,155148,13.8,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2634.9
3,4610,29896335,16323357,15420177,407949,495231,5729320,4509368,3744227,2956550,3302191,1772311,0,731588,20000,11.1,68990,46,75290,138.1,128990,15.5,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1789.0
3,4620,4736321,2093384,2019888,27496,46000,1786330,1447627,352528,240453,504079,254606,0,0,0,7.6,64173,46.8,66712,37.2,108600,5.7,Saddle River Boro,Bergen,A. K-6,1,J,,1,Bergen,154.0
3,4870,5690095,3132608,2802335,116850,213423,1092938,702753,426036,332413,866339,393190,15000,157174,0,11.6,81072,82.4,71110,123.6,105005,12.1,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,Bergen,291.0
3,5150,81133117,48336462,43279716,2010098,3046648,15448576,10518893,7320490,6121979,8576706,2806593,0,1414948,685884,9.9,80000,58.6,91000,105.9,140788,12.5,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,3843.0
3,5160,65893405,39385044,36658698,1681356,1044990,11141749,8347767,7361221,6579256,6400005,3634946,0,1569538,0,11.2,87109,77.5,91529,171.3,162423,17.6,Tenafly Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,3651.0
3,5330,23818885,13737784,12834869,849910,53005,4275392,3738462,2567866,2066466,3057418,1636668,0,180424,305500,9.8,67125,58,81304,110.2,157176,13.2,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,Bergen,1089.0
3,5410,28370873,17703873,17130207,453500,120166,3484388,3154396,3831723,3312572,2434679,1337086,0,868960,235000,11.2,66080,77.1,74795,133,136332,13.6,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,1623.5
3,5430,17466994,9584989,9289344,292345,3300,2599453,2361553,1944469,1728459,2547929,554149,0,790154,143000,13.4,63665,73.1,62565,124,127519,11,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,Bergen,1226.0
3,5755,54046271,28314791,27395446,573445,345900,12647832,9540292,6031350,5051335,5494700,2932686,0,1483690,192500,10.8,72065,56.3,70380,153.8,140575,16.9,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2808.0
3,5830,17951225,10100216,9763308,287652,49256,2930705,2205748,2589153,2140705,1744018,1059143,0,573581,0,12.1,67345,70.1,60065,149.1,126310,14.5,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen,1240.5
3,5880,15749078,9214009,8635895,432536,145578,2695647,2257781,1721764,1574610,1984679,590121,0,128620,0,8.8,65331,53,78611,114.8,146059,15.3,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen,739.0
3,5920,38193937,21630994,20590352,767274,273368,7855585,6220164,4335586,3846232,4194285,807153,35000,138895,10000,10.5,75138,58.9,95738,159.1,178223,17.9,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1903.0
5,200,725166,380760,0,0,380760,42940,0,101550,0,199916,0,0,0,0,,,,,,,,Bass River Twp,Burlington,A. K-6,1,CD,,1,Burlington,
5,380,5967016,3487596,3201083,120081,166432,1296466,1122279,516524,401324,620979,220379,0,26832,4000,8.9,58452,78.3,70058,73.6,123743,9.1,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,Burlington,312.0
5,475,39583805,20497081,19397802,843384,255895,7984498,5431050,4021129,3338207,5423117,3081642,0,1203053,186895,12,69347,60.1,78270,137.8,129500,13.8,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,2389.0
5,600,34534776,19692357,17209781,910927,1571649,6687812,5687660,3318807,2644609,3882412,1656379,0,870482,384227,10.1,72790,63.2,69121,137.9,118875,15.8,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,Burlington,1882.0
5,605,42383610,24241691,22949496,305407,986788,7940952,7412190,4199845,2861371,4891651,2441168,600000,366125,275339,4.1,66876,4.7,71788,38.1,101807,17.4,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,Burlington,575.0
5,610,35417140,18091043,16589243,541250,960550,4589064,4071054,4571901,2837560,6344875,2684859,0,1707589,136000,14.3,72931,101,74514,193.2,144779,15.4,Burlington Co Vocational,Burlington,J. VOC,8,,,1,Burlington,2115.0
5,620,60696152,37260306,33670647,913057,2676602,10617925,6145704,5613472,3686206,6097829,663315,0,1105780,147800,10.8,72455,84,83555,156.1,137541,16.3,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,Burlington,3587.0
5,830,12522479,6869030,6111040,307600,450390,2971269,2027179,1220585,967240,1411406,858956,0,17661,7200,10.4,66402,71.7,67902,102.4,111564,11.3,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,Burlington,775.0
5,840,44834910,25200461,23869771,954787,375903,7214099,6337403,4650535,3980678,5360957,2190257,0,1943801,109200,12.4,77316,89.4,77543,139.6,118152,12.8,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,2675.0
5,1030,6508851,3406811,3249729,21763,135319,1236105,709338,856102,558117,943811,505436,0,60300,0,14,66622,84.7,54380,132.7,108979,11,Delanco Twp,Burlington,B. K-8 / 0 - 400,2,CD,,1,Burlington,410.0
5,1060,45152454,27025309,25579693,928985,516631,8051874,6011680,3653351,2940888,5253323,1127887,0,1150763,0,12,65050,83.3,65735,153.5,118694,14.7,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,3037.1
5,1250,8561211,5142501,4721351,80000,341150,1313423,1091504,1218624,1065483,788238,410938,0,98425,0,11.9,75264,70.3,66274,119.1,91237,11.7,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington,575.0
