GROUP,CONAME,DIST,DISTNAME,PP114,PP214,PP314
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,0.249,0.252,0.261
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,0.434,0.344,0.473
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,0.187,0.201,0.250
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,0.297,0.274,0.322
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,0.307,0.277,0.276
B. K-8 / 0 - 400,Morris,460,Boonton Twp,0.304,0.329,0.337
B. K-8 / 0 - 400,Morris,2010,Harding Township,0.283,0.269,0.274
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,0.275,0.251,0.292
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,0.238,0.226,0.251
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,0.311,0.306,0.326
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,0.264,0.262,0.262
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,0.507,0.285,0.308
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,0.343,0.287,0.339
B. K-8 / 0 - 400,Salem,60,Alloway Twp,0.277,0.271,0.302
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,0.309,0.329,0.308
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,0.250,0.246,0.311
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,0.323,0.309,0.394
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,0.340,0.309,0.323
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,0.276,0.240,0.232
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,0.337,0.336,0.324
B. K-8 / 0 - 400,Sussex,1800,Green Twp,0.285,0.271,0.290
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,0.337,0.325,0.424
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,0.273,0.269,0.266
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,0.369,0.331,0.502
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,0.300,0.280,0.290
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,0.309,0.287,0.317
B. K-8 / 0 - 400,Union,1710,Garwood Boro,0.290,0.308,0.317
B. K-8 / 0 - 400,Union,5810,Winfield Twp,0.234,0.239,0.249
B. K-8 / 0 - 400,Warren,70,Alpha Boro,0.327,0.273,0.400
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,0.351,0.341,0.361
B. K-8 / 0 - 400,Warren,2250,Hope Twp,0.277,0.289,0.359
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0.276,0.281,0.354
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,0.354,0.345,0.383
B. K-8 / 0 - 400,Warren,5780,White Twp,0.356,0.376,0.454
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,0.318,0.309,0.341
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,0.311,0.305,0.335
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,0.309,0.306,0.328
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,0.301,0.294,0.318
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,0.346,0.337,0.381
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,0.294,0.317,0.340
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,0.323,0.285,0.322
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,0.298,0.310,0.329
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,0.286,0.281,0.357
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,0.329,0.304,0.330
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,0.339,0.339,0.374
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,0.370,0.356,0.360
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,0.305,0.275,0.299
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,0.288,0.267,0.242
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,0.311,0.289,0.288
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,0.232,0.239,0.401
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,0.273,0.268,0.264
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,0.307,0.290,0.359
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,0.335,0.341,0.352
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,0.301,0.316,0.351
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,0.243,0.228,0.288
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,0.313,0.318,0.376
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,0.269,0.235,0.237
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,0.368,0.366,0.411
C. K-8 / 401 - 750,Camden,190,Barrington Boro,0.290,0.297,0.297
C. K-8 / 401 - 750,Camden,340,Berlin Twp,0.305,0.369,0.333
C. K-8 / 401 - 750,Camden,880,Clementon Boro,0.409,0.388,0.382
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,0.249,0.244,0.298
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,0.310,0.320,0.352
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,0.309,0.343,0.347
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,0.383,0.357,0.340
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,0.351,0.301,0.347
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,0.495,0.443,0.448
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,0.242,0.255,0.252
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,0.301,0.297,0.303
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,0.270,0.261,0.317
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,0.401,0.414,0.479
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,0.371,0.370,0.450
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,0.372,0.357,0.433
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,0.324,0.325,0.388
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,0.283,0.301,0.317
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,0.355,0.311,0.361
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,0.258,0.261,0.281
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,0.366,0.331,0.309
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,0.294,0.298,0.280
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,0.354,0.305,0.374
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,0.271,0.272,0.286
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,0.277,0.273,0.345
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,0.386,0.374,0.432
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,0.275,0.277,0.304
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,0.257,0.256,0.269
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,0.304,0.286,0.327
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,0.300,0.287,0.317
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,0.261,0.254,0.271
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,0.323,0.331,0.382
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,0.322,0.318,0.368
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,0.284,0.288,0.318
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,0.348,0.332,0.326
C. K-8 / 401 - 750,Sussex,90,Andover Reg,0.299,0.271,0.295
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,0.287,0.290,0.327
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,0.326,0.303,0.365
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,0.258,0.266,0.321
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,0.294,0.330,0.351
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,0.343,0.346,0.358
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,0.366,0.378,0.423
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,0.384,0.368,0.383
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,0.330,0.285,0.382
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,0.318,0.309,0.341
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,0.311,0.305,0.335
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,0.309,0.306,0.328
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,0.301,0.294,0.318
D. K-8 / 751 +,Atlantic,10,Absecon City,0.322,0.323,0.328
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,0.370,0.373,0.419
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,0.336,0.336,0.364
D. K-8 / 751 +,Atlantic,2680,Linwood City,0.361,0.346,0.381
D. K-8 / 751 +,Atlantic,3720,Northfield City,0.287,0.304,0.282
D. K-8 / 751 +,Atlantic,4800,Somers Point City,0.338,0.343,0.374
D. K-8 / 751 +,Bergen,40,Allendale Boro,0.329,0.318,0.343
D. K-8 / 751 +,Bergen,930,Closter Boro,0.247,0.241,0.264
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,0.272,0.249,0.255
D. K-8 / 751 +,Bergen,1470,Fairview Boro,0.329,0.324,0.335
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,0.356,0.357,0.348
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,0.254,0.251,0.312
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,0.271,0.265,0.294
D. K-8 / 751 +,Bergen,3060,Maywood Boro,0.280,0.285,0.301
D. K-8 / 751 +,Bergen,3330,Montvale Boro,0.293,0.278,0.291
D. K-8 / 751 +,Bergen,3760,Oakland Boro,0.339,0.335,0.342
D. K-8 / 751 +,Bergen,4430,River Vale Twp,0.274,0.258,0.273
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,0.363,0.362,0.364
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,0.280,0.281,0.289
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,0.359,0.355,0.390
D. K-8 / 751 +,Burlington,1420,Evesham Twp,0.350,0.343,0.341
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,0.324,0.338,0.404
D. K-8 / 751 +,Burlington,3080,Medford Twp,0.285,0.285,0.287
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,0.282,0.261,0.327
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,0.291,0.292,0.318
D. K-8 / 751 +,Burlington,5720,Westampton,0.209,0.238,0.255
D. K-8 / 751 +,Camden,260,Bellmawr Boro,0.284,0.246,0.261
D. K-8 / 751 +,Camden,330,Berlin Boro,0.294,0.272,0.282
D. K-8 / 751 +,Camden,1780,Gloucester Twp,0.304,0.296,0.339
D. K-8 / 751 +,Camden,4590,Runnemede Boro,0.380,0.407,0.427
D. K-8 / 751 +,Camden,5080,Stratford Boro,0.305,0.318,0.367
D. K-8 / 751 +,Camden,5400,Voorhees Twp,0.319,0.248,0.405
D. K-8 / 751 +,Cape May,5340,Upper Twp,0.246,0.264,0.307
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,0.344,0.342,0.345
D. K-8 / 751 +,Gloucester,2750,Logan Twp,0.267,0.277,0.331
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,0.340,0.314,0.336
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,0.383,0.365,0.383
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,0.278,0.251,0.263
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,0.277,0.280,0.294
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,0.280,0.286,0.305
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,0.297,0.305,0.302
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,0.314,0.308,0.311
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,0.293,0.310,0.333
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,0.381,0.352,0.383
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,0.322,0.325,0.376
D. K-8 / 751 +,Monmouth,2290,Howell Twp,0.291,0.277,0.358
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,0.261,0.272,0.315
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,0.383,0.359,0.375
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,0.313,0.289,0.302
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,0.373,0.382,0.356
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,0.412,0.436,0.502
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,0.361,0.358,0.390
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,0.342,0.345,0.347
D. K-8 / 751 +,Morris,820,Chester Twp,0.268,0.271,0.290
D. K-8 / 751 +,Morris,1090,Denville Twp,0.353,0.352,0.381
D. K-8 / 751 +,Morris,1190,East Hanover Twp,0.295,0.301,0.329
D. K-8 / 751 +,Morris,1530,Florham Park Boro,0.352,0.340,0.372
D. K-8 / 751 +,Morris,2000,Hanover Twp,0.324,0.324,0.348
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,0.271,0.280,0.282
D. K-8 / 751 +,Morris,4000,Long Hill Twp,0.278,0.286,0.317
D. K-8 / 751 +,Morris,4490,Rockaway Twp,0.347,0.316,0.378
D. K-8 / 751 +,Morris,5520,Washington Twp,0.333,0.305,0.324
D. K-8 / 751 +,Passaic,1920,Haledon Boro,0.350,0.316,0.345
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,0.247,0.248,0.317
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,0.315,0.313,0.319
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,0.313,0.290,0.338
D. K-8 / 751 +,Passaic,5200,Totowa Boro,0.351,0.336,0.329
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,0.271,0.264,0.267
D. K-8 / 751 +,Passaic,5690,Woodland Park,0.313,0.288,0.300
D. K-8 / 751 +,Somerset,510,Branchburg Twp,0.360,0.355,0.403
D. K-8 / 751 +,Somerset,5470,Warren Twp,0.315,0.311,0.329
D. K-8 / 751 +,Sussex,640,Byram Twp,0.300,0.290,0.314
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,0.334,0.339,0.423
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,0.310,0.309,0.327
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,0.300,0.296,0.313
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,0.309,0.306,0.328
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,0.301,0.294,0.318
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,0.341,0.344,0.343
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,0.259,0.281,0.318
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,0.242,0.231,0.228
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,0.265,0.378,0.317
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,0.281,0.275,0.282
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,0.310,0.309,0.319
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,0.306,0.306,0.383
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,0.307,0.297,0.323
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,0.315,0.303,0.316
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,0.306,0.307,0.296
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,0.315,0.303,0.316
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,0.286,0.292,0.304
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0.313,0.311,0.285
E. K-12 / 0 - 1800,Burlington,600,Burlington City,0.318,0.294,0.330
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,0.360,0.348,0.359
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,0.356,0.363,0.360
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,0.338,0.319,0.331
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,0.289,0.289,0.288
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,0.276,0.279,0.295
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,0.358,0.326,0.333
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,0.302,0.342,0.361
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,0.319,0.297,0.319
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,0.381,0.397,0.426
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,0.248,0.289,0.295
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,0.313,0.282,0.327
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,0.335,0.338,0.372
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,0.277,0.272,0.266
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,0.308,0.344,0.333
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,0.338,0.326,0.336
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,0.263,0.244,0.230
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,0.272,0.297,0.303
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,0.367,0.348,0.403
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,0.256,N.R.,0.303
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,0.329,0.345,0.385
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,0.280,0.296,0.304
E. K-12 / 0 - 1800,Morris,450,Boonton Town,0.293,0.291,0.303
E. K-12 / 0 - 1800,Morris,630,Butler Boro,0.287,0.269,0.314
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,0.245,0.242,0.241
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,0.250,0.236,0.263
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,0.279,0.281,0.310
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,0.326,0.295,0.335
