GROUP,CONAME,DIST,DISTNAME,PP114,PP214,PP314
A. K-6,Hunterdon,2590,Lebanon Boro,0.368,0.385,0.459
A. K-6,Monmouth,130,Atlantic Highlands Boro,0.309,0.327,0.357
A. K-6,Monmouth,2160,Highlands Boro,0.305,0.332,0.328
A. K-6,Monmouth,4520,Roosevelt Boro,0.207,0.198,0.307
A. K-6,Morris,3240,Mine Hill Twp,0.295,0.312,0.355
A. K-6,Ocean,230,Beach Haven Boro,0.391,0.327,0.425
A. K-6,Ocean,320,Berkeley Twp,0.379,0.378,0.427
A. K-6,Ocean,1150,Eagleswood Twp,0.301,0.322,0.424
A. K-6,Ocean,2350,Island Heights Boro,0.284,0.305,0.344
A. K-6,Ocean,2690,Little Egg Harbor Twp,0.423,0.431,0.501
A. K-6,Ocean,2760,Long Beach Island,0.322,0.338,0.398
A. K-6,Ocean,3800,Ocean Gate Boro,0.341,0.376,0.427
A. K-6,Ocean,3820,Ocean Twp,0.388,0.394,0.464
A. K-6,Ocean,4710,Seaside Heights Boro,0.399,0.440,0.486
A. K-6,Ocean,5020,Stafford Twp,0.406,0.386,0.443
A. K-6,Ocean,5220,Tuckerton Boro,0.395,0.400,0.403
A. K-6,Sussex,1630,Fredon Twp,0.315,0.314,0.358
A. K-6,Sussex,1980,Hampton Twp,0.269,0.340,0.374
A. K-6,Sussex,4650,Sandyston-Walpack Twp,0.340,0.337,0.321
A. K-6,Sussex,5040,Stillwater Twp,0.308,0.320,0.348
A. K-6,Warren,400,Blairstown Twp,0.268,0.269,0.275
A. K-6,Warren,1620,Franklin Twp,0.399,0.364,0.383
A. K-6,Warren,1670,Frelinghuysen Twp,0.317,0.231,0.261
A. K-6,Warren,2470,Knowlton Twp,0.266,0.290,0.305
A. K-6,Warren,2970,Mansfield Twp,0.304,0.316,0.372
A. K-6,Warren,5480,Washington Boro,0.365,0.395,0.482
A. K-6,Warren,5530,Washington Twp,0.278,0.287,0.275
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,0.308,0.316,0.357
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,0.301,0.310,0.348
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,0.301,0.306,0.333
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,0.290,0.295,0.326
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,0.312,0.369,0.373
B. K-8 / 0 - 400,Atlantic,3020,Margate City,0.288,0.320,0.323
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,0.277,0.279,0.322
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,0.386,0.400,0.520
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,0.298,0.309,0.412
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,0.281,0.264,0.318
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,0.302,0.305,0.324
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,0.372,0.351,0.408
B. K-8 / 0 - 400,Burlington,380,Beverly City,0.292,0.335,0.376
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,0.370,0.371,0.476
B. K-8 / 0 - 400,Burlington,4460,Riverton,0.222,0.245,0.308
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,0.368,0.300,0.353
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,0.317,0.348,0.349
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,0.360,0.336,0.350
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,0.275,0.292,0.342
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,0.408,0.433,0.470
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,0.304,0.349,0.419
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,0.331,0.338,0.379
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,0.275,0.291,0.353
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,0.371,0.338,0.421
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,0.318,0.302,0.391
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,0.301,0.285,0.310
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,0.348,0.387,0.392
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,0.407,0.407,0.461
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,0.423,0.492,0.421
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,0.320,0.468,0.513
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,0.345,0.358,0.352
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,0.283,0.320,0.442
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,0.314,0.325,0.331
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,0.256,0.292,0.322
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,0.326,0.348,0.473
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,0.265,0.285,0.300
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,0.230,0.225,0.244
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,0.359,0.339,0.389
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,0.354,0.357,0.339
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,0.259,0.282,0.310
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,0.319,0.389,0.461
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,0.270,0.282,0.314
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,0.251,0.261,0.311
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,0.283,0.284,0.297
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,0.250,0.259,0.303
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,0.200,0.206,0.304
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,0.259,0.243,0.307
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,0.417,0.397,0.532
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,0.211,0.164,0.385
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,0.273,0.286,0.314
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,0.313,0.341,0.390
B. K-8 / 0 - 400,Morris,2010,Harding Township,0.301,0.275,0.322
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,0.251,0.266,0.331
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,0.259,0.280,0.254
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,0.322,0.328,0.358
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,0.270,0.246,0.280
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,0.367,0.364,0.371
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,0.277,0.292,0.333
B. K-8 / 0 - 400,Salem,60,Alloway Twp,0.276,0.290,0.310
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,0.275,0.293,0.296
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,0.267,0.257,0.349
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,0.313,0.336,0.345
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,0.291,0.341,0.401
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,0.254,0.265,0.296
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,0.340,0.303,0.342
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,0.297,0.318,0.409
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,0.250,0.285,0.311
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,0.339,0.293,0.408
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,0.301,0.314,0.308
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,0.280,0.301,0.312
B. K-8 / 0 - 400,Union,1710,Garwood Boro,0.305,0.300,0.314
B. K-8 / 0 - 400,Union,5810,Winfield Twp,0.217,0.245,0.249
B. K-8 / 0 - 400,Warren,70,Alpha Boro,0.355,0.371,0.439
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,0.333,0.321,0.397
B. K-8 / 0 - 400,Warren,2250,Hope Twp,0.315,0.303,0.398
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0.274,0.307,0.320
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,0.360,0.293,0.372
B. K-8 / 0 - 400,Warren,5780,White Twp,0.351,0.399,0.464
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,0.308,0.316,0.357
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,0.301,0.310,0.348
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,0.301,0.306,0.333
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,0.290,0.295,0.326
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,0.318,0.330,0.377
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,0.349,0.281,0.313
C. K-8 / 401 - 750,Atlantic,1540,Folsom Boro,0.326,0.356,0.388
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,0.295,0.326,0.353
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,0.295,0.291,0.325
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,0.289,0.280,0.386
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,0.297,0.320,0.386
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,0.321,0.326,0.370
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,0.321,0.346,0.390
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,0.274,0.294,0.324
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,0.274,0.279,0.329
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,0.299,0.302,0.342
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,0.211,0.215,0.400
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,0.248,0.265,0.312
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,0.280,0.302,0.407
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,0.342,0.349,0.396
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,0.325,0.319,0.373
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,0.287,0.300,0.337
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,0.245,0.238,0.295
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,0.333,0.311,0.376
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,0.272,0.279,0.277
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,0.375,0.367,0.389
C. K-8 / 401 - 750,Camden,190,Barrington Boro,0.314,0.256,0.320
C. K-8 / 401 - 750,Camden,340,Berlin Twp,0.293,0.309,0.297
C. K-8 / 401 - 750,Camden,880,Clementon Boro,0.357,0.350,0.403
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,0.370,0.384,0.512
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,0.224,0.256,0.288
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,0.328,0.309,0.341
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,0.313,0.303,0.348
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,0.364,0.350,0.362
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,0.334,0.359,0.317
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,0.358,0.385,0.471
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,0.267,0.257,0.264
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,0.280,0.297,0.328
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,0.373,0.422,0.465
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,0.324,0.331,0.375
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,0.282,0.286,0.304
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,0.352,0.379,0.447
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,0.381,0.375,0.484
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,0.323,0.350,0.416
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,0.271,0.280,0.309
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,0.314,0.325,0.389
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,0.313,0.331,0.380
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,0.362,0.372,0.393
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,0.242,0.253,0.286
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,0.357,0.379,0.371
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,0.253,0.277,0.289
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,0.300,0.340,0.387
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,0.288,0.284,0.274
C. K-8 / 401 - 750,Morris,460,Boonton Twp,0.323,0.290,0.310
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,0.301,0.278,0.300
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,0.347,0.360,0.396
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,0.269,0.265,0.313
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,0.253,0.263,0.297
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,0.305,0.341,0.293
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,0.279,0.269,0.331
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,0.271,0.254,0.289
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,0.297,0.315,0.392
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,0.228,0.274,0.361
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,0.336,0.349,0.387
C. K-8 / 401 - 750,Sussex,90,Andover Reg,0.247,0.269,0.350
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,0.282,0.294,0.321
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,0.321,0.345,0.467
C. K-8 / 401 - 750,Sussex,1800,Green Twp,0.248,0.265,0.285
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,0.278,0.247,0.306
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,0.261,0.316,0.283
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,0.296,0.285,0.332
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,0.364,0.369,0.369
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,0.354,0.398,0.441
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,0.345,0.325,0.436
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,0.308,0.316,0.357
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,0.301,0.310,0.348
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,0.301,0.306,0.333
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,0.290,0.295,0.326
D. K-8 / 751 +,Atlantic,10,Absecon City,0.299,0.311,0.340
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,0.340,0.354,0.408
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,0.342,0.350,0.380
D. K-8 / 751 +,Atlantic,2680,Linwood City,0.332,0.352,0.376
D. K-8 / 751 +,Atlantic,3720,Northfield City,0.274,0.285,0.310
D. K-8 / 751 +,Atlantic,4800,Somers Point City,0.324,0.342,0.371
D. K-8 / 751 +,Bergen,40,Allendale Boro,0.293,0.322,0.389
D. K-8 / 751 +,Bergen,930,Closter Boro,0.222,0.236,0.265
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,0.243,0.261,0.317
D. K-8 / 751 +,Bergen,1470,Fairview Boro,0.305,0.301,0.394
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,0.300,0.350,0.385
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,0.246,0.258,0.303
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,0.254,0.265,0.321
D. K-8 / 751 +,Bergen,3060,Maywood Boro,0.264,0.263,0.295
D. K-8 / 751 +,Bergen,3330,Montvale Boro,0.282,0.285,0.320
D. K-8 / 751 +,Bergen,3760,Oakland Boro,0.320,0.333,0.387
D. K-8 / 751 +,Bergen,4430,River Vale Twp,0.261,0.267,0.312
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,0.366,0.376,0.386
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,0.275,0.272,0.302
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,0.374,0.365,0.393
D. K-8 / 751 +,Burlington,1420,Evesham Twp,0.346,0.346,0.361
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,0.313,0.332,0.415
D. K-8 / 751 +,Burlington,3080,Medford Twp,0.282,0.283,0.285
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,0.297,0.291,0.352
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,0.295,0.327,0.325
D. K-8 / 751 +,Burlington,5720,Westampton,0.251,0.221,0.279
D. K-8 / 751 +,Camden,260,Bellmawr Boro,0.269,0.290,0.306
D. K-8 / 751 +,Camden,330,Berlin Boro,0.296,0.306,0.317
D. K-8 / 751 +,Camden,1780,Gloucester Twp,0.308,0.306,0.352
D. K-8 / 751 +,Camden,4590,Runnemede Boro,0.338,0.343,0.370
D. K-8 / 751 +,Camden,5080,Stratford Boro,0.289,0.301,0.334
D. K-8 / 751 +,Camden,5400,Voorhees Twp,0.311,0.317,0.417
D. K-8 / 751 +,Cape May,5340,Upper Twp,0.229,0.237,0.281
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,0.328,0.351,0.334
D. K-8 / 751 +,Gloucester,2750,Logan Twp,0.257,0.266,0.307
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,0.351,0.327,0.355
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,0.296,0.357,0.393
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,0.286,0.287,0.282
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,0.267,0.275,0.294
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,0.272,0.255,0.304
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,0.285,0.296,0.294
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,0.289,0.301,0.325
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,0.291,0.314,0.323
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,0.378,0.401,0.427
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,0.319,0.337,0.398
D. K-8 / 751 +,Monmouth,2290,Howell Twp,0.325,0.310,0.425
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,0.265,0.272,0.309
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,0.360,0.369,0.422
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,0.304,0.310,0.327
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,0.372,0.377,0.408
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,0.432,0.444,0.526
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,0.322,0.359,0.381
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,0.318,0.311,0.336
D. K-8 / 751 +,Morris,820,Chester Twp,0.261,0.262,0.292
D. K-8 / 751 +,Morris,1090,Denville Twp,0.329,0.350,0.387
D. K-8 / 751 +,Morris,1190,East Hanover Twp,0.267,0.289,0.324
D. K-8 / 751 +,Morris,1530,Florham Park Boro,0.326,0.342,0.408
D. K-8 / 751 +,Morris,2000,Hanover Twp,0.309,0.320,0.356
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,0.373,0.253,0.297
D. K-8 / 751 +,Morris,4000,Long Hill Twp,0.295,0.302,0.326
D. K-8 / 751 +,Morris,4490,Rockaway Twp,0.321,0.341,0.401
D. K-8 / 751 +,Morris,5520,Washington Twp,0.299,0.329,0.328
D. K-8 / 751 +,Passaic,1920,Haledon Boro,0.334,0.346,0.368
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,0.252,0.222,0.312
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,0.330,0.315,0.337
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,0.323,0.317,0.354
D. K-8 / 751 +,Passaic,5200,Totowa Boro,0.305,0.337,0.364
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,0.251,0.255,0.301
D. K-8 / 751 +,Passaic,5690,Woodland Park,0.306,0.321,0.351
D. K-8 / 751 +,Somerset,510,Branchburg Twp,0.349,0.361,0.422
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,0.339,0.347,0.358
D. K-8 / 751 +,Somerset,5470,Warren Twp,0.301,0.310,0.341
D. K-8 / 751 +,Sussex,640,Byram Twp,0.305,0.297,0.314
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,0.302,0.328,0.338
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,0.302,0.307,0.330
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,0.287,0.292,0.323
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,0.301,0.306,0.333
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,0.290,0.295,0.326
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,0.349,0.356,0.375
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,0.203,0.231,0.261
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,0.275,0.307,0.360
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,0.265,0.271,0.304
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,0.282,0.302,0.355
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,0.303,0.297,0.326
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,0.280,0.301,0.364
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,0.296,0.307,0.340
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,0.281,0.308,0.314
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,0.296,0.314,0.332
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,0.298,0.285,0.316
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0.267,0.278,0.326
E. K-12 / 0 - 1800,Burlington,600,Burlington City,0.300,0.309,0.325
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,0.385,0.371,0.379
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,0.343,0.371,0.382
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,0.347,0.309,0.343
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,0.276,0.302,0.310
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,0.256,0.274,0.282
E. K-12 / 0 - 1800,Camden,3770,Oaklyn Boro,0.338,0.347,0.382
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,0.309,0.327,0.367
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,0.287,0.291,0.327
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,0.329,0.328,0.339
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,0.363,0.403,0.403
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,0.255,0.263,0.280
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,0.262,0.290,0.328
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,0.326,0.335,0.366
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,0.256,0.263,0.295
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,0.281,0.304,0.334
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,0.319,0.328,0.366
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,0.275,0.288,0.294
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,0.252,0.272,0.287
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,0.245,0.228,0.261
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,0.323,0.333,0.381
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,0.250,0.262,0.286
E. K-12 / 0 - 1800,Morris,450,Boonton Town,0.279,0.263,0.310
E. K-12 / 0 - 1800,Morris,630,Butler Boro,0.311,0.295,0.326
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,0.251,0.255,0.293
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,0.255,0.265,0.281
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,0.293,0.291,0.354
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,0.233,0.243,0.254
E. K-12 / 0 - 1800,Salem,4075,Pennsville,0.367,0.336,0.354
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,0.406,0.335,0.372
