CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
5,610,34243760,16540187,15110591,661546,768050,4710485,3977878,5044810,2987896,6334058,2370191,0,1502976,257172,15,64404,104.9,72110,209.8,136629,16,2335,Burlington Co Vocational,Burlington,J. VOC,8,,,1,Burlington
5,620,57016516,36447896,32782747,843428,2821721,8308407,5627610,5495845,3652006,5787488,616288,0,976880,160000,11.3,69449,82.6,77415,160.8,128740,16.2,3716,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,Burlington
5,830,9857863,5580079,5336953,235396,7730,1957152,1217962,1124835,840104,1157895,718246,0,9157,0,13.4,59570,79.9,64630,155,106644,13.5,778,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,Burlington
5,840,41539962,23212438,22112306,734376,365756,6682969,5828384,4578951,3945326,4693306,2124056,0,1882157,87385,11.9,72359,90.1,78500,134.7,112330,12.8,2527,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington
5,1030,6530126,3369893,3128247,82554,159092,1319477,885979,818639,513162,933761,502160,0,63554,0,14,60435,63.6,86358,116.3,98679,10.1,412,Delanco Twp,Burlington,C. K-8 / 401 - 750,2,CD,,1,Burlington
5,1060,41364189,24882862,23653732,684254,544876,6899594,5422935,3596990,2869342,4822578,1116394,0,1144149,0,12.4,61020,84.6,71949,164.5,118936,15.2,2935,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington
5,1250,8564463,5280807,4834805,62497,383505,1215336,988086,1112105,976249,884853,467898,0,71362,0,12.2,69268,86,55842,133,87000,12.5,597,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington
5,1280,13777749,8370914,7565653,191419,613842,2282919,1904654,1649912,1026757,1275661,770161,0,122965,23000,11.9,56872,75.6,75108,151.2,109218,14.7,968,Edgewater Park Twp,Burlington,D. K-8 / 751 +,2,DE,,1,Burlington
5,1420,71905741,43821164,42519813,756174,545177,13022553,10644075,5632891,4843732,8195168,4749213,0,534514,518225,12.7,76251,64.3,85841,214.3,128094,20.2,4391,Evesham Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington
5,1520,22422762,11962782,11475756,141281,345745,3890233,2521139,2955997,2308539,3029990,1242545,0,579160,0,12,69786,81.2,66676,192.8,101610,18.4,1485,Florence Twp,Burlington,E. K-12 / 0 - 1800,3,DE,,1,Burlington
5,1910,8961732,5665110,5266710,265400,133000,1355306,1032806,952191,712491,863097,316697,0,114044,9506,9.9,56702,67.5,54241,143.5,90781,16.6,581,Hainesport Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington
5,2610,131268848,76757306,72579125,2644264,1533917,19484431,17352260,10655009,8159057,16645334,8752446,0,7280804,124188,11.5,85238,70,78499,166.3,148500,16.8,6727,Lenape Regional,Burlington,H. 7-12 / 9-12,5,GH,,1,Burlington
5,2850,21865498,12491565,11742052,423063,326450,3737938,2950910,2514350,2031790,2951386,1319578,0,170259,60300,12.8,76376,48.9,73026,152.1,114131,15,1218,Lumberton Twp,Burlington,D. K-8 / 751 +,2,FG,,1,Burlington
5,2960,10703981,5849743,5439994,284413,125336,2488246,1762370,1156664,948747,1198965,633654,0,9513,150435,9.5,61812,95.4,73808,134.3,112192,15.5,557,Mansfield Twp,Burlington,A. K-6,1,DE,,1,Burlington
5,3010,33688939,20555372,19286869,609913,658590,5423557,3895105,3339209,2735204,3392870,1828040,0,780685,8200,12,68687,74.1,70936,168.5,130683,16.4,2237,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,3,CD,,1,Burlington
5,3070,7355033,4607281,4154818,141469,310994,1058336,856177,866825,698673,770381,378451,0,52210,0,12,62181,82.9,58831,128.5,126309,12.3,549,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,2,I,,1,Burlington
5,3080,46432380,29029256,24562082,750952,3716222,6612804,6047006,5352393,4172405,4807704,2398870,0,104853,374422,11.9,75148,63.3,73607,177.3,132669,17.8,2662,Medford Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington
5,3360,66537654,40023974,37420699,834433,1768842,12550285,10876279,5496177,4529859,6324800,2584050,0,1902174,0,11.7,75343,80.8,89821,156.9,135351,15.4,3835,Moorestown Twp,Burlington,G. K-12 / 3501 +,3,I,,1,Burlington
5,3430,18232788,9796678,8878027,248721,669930,2444149,1956547,2177047,1724556,3630147,1717831,0,184766,67600,11.1,57730,65.1,57518,130.3,118101,13.8,1045,Mount Holly Twp,Burlington,D. K-8 / 751 +,2,B,,1,Burlington
5,3440,63073195,41675799,40265131,1085018,325650,7504825,6917250,5958632,4731435,6983324,3610127,0,266694,265509,12,79495,79.3,83690,200.2,122796,19.2,4305,Mount Laurel Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington
5,3540,4140748,2400424,2277886,52787,69751,923482,661723,280613,112893,474746,146456,0,43738,0,7.3,56063,86,67186,49.1,85000,7.3,193,New Hanover Twp,Burlington,B. K-8 / 0 - 400,2,B,,1,Burlington
5,3650,20597606,12250997,11695877,229485,325635,3837167,3548899,2152468,1871995,2199700,1098094,0,76634,159715,9.8,68060,59.5,69533,139.1,125425,16.6,1145,North Hanover Twp,Burlington,A. K-6,1,CD,,1,Burlington
5,3690,31701696,16822126,15413732,756145,652249,5972547,4412248,2997560,2529149,4464369,2479825,0,1381017,20000,13.2,61218,98.1,79015,143.9,104713,12.4,2197,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,4,DE,,1,Burlington
5,3920,14420368,7783384,7185786,128885,468713,2404802,1957117,1414582,1178839,2050635,882745,0,738423,59630,11.4,64700,92.3,63716,92.3,92542,9.1,923,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,3,DE,,1,Burlington
5,4050,101792910,59833564,56744141,2069181,1020242,20344646,15867465,8262994,7046966,10827808,6847373,0,1153133,483713,10.4,86119,58,83207,135,130388,15.3,4800,Pemberton Twp,Burlington,G. K-12 / 3501 +,3,B,1,1,Burlington
5,4320,29896151,15288988,14336382,694506,258100,4822351,3995011,3519398,2667708,4471214,2028764,0,1794200,2280,13.9,73750,95.2,80960,136.5,113626,11.2,2089,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,5,DE,,1,Burlington
5,4450,20946659,12920245,11797642,899343,223260,2491211,2224450,2425209,2078131,2413171,1376354,0,696774,74099,12.1,71525,81.1,76585,137.8,120670,13.1,1431,Riverside Twp,Burlington,E. K-12 / 0 - 1800,3,B,,1,Burlington
5,4460,4410144,2710649,2608489,73100,29060,637487,542034,515748,418646,463381,174848,0,82879,7230,10.9,64405,58,37455,131.8,76500,14.3,299,Riverton,Burlington,B. K-8 / 0 - 400,2,GH,,1,Burlington
5,4740,13088156,7740174,6690639,216320,833215,1994890,1749684,1518399,1336952,1666568,986948,0,161122,21075,11.4,72745,104.9,66275,146.8,138738,14.3,732,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,Burlington
5,4930,12304113,7253147,6026862,475555,750730,2155742,1282650,1450571,1163488,1284480,654580,0,160173,5800,10,56471,71.2,72025,113.3,112428,12.8,715,Southampton Twp,Burlington,C. K-8 / 401 - 750,2,DE,,1,Burlington
5,5010,4567783,2694509,2559376,82823,52310,829443,633856,456236,379252,562417,317144,0,15991,0,9.9,59018,56.3,65276,112.5,102500,13.4,219,Springfield Twp,Burlington,A. K-6,1,FG,,1,Burlington
5,5130,12916814,7475414,6781940,247374,446100,2215575,1937463,1353519,1149437,1629829,884743,0,123917,72000,11.3,63102,50.5,69765,110.2,106296,11.8,698,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,Burlington
5,5720,13051228,8384739,7927470,365647,91622,1595478,1225822,1285654,1056025,1684195,916695,0,101163,30000,12.4,63792,100.7,61661,201.4,121353,18.2,982,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,Burlington
5,5805,57111459,30270214,27173425,1597796,1498993,10340398,8926806,5722188,4369485,9537637,4548799,0,1185455,503050,13,68136,69.8,71793,124.1,107315,11.3,3074,Willingboro Twp,Burlington,F. K-12 / 1801 - 3500,3,DE,,1,Burlington
5,5890,2463810,1595244,1470675,50000,74569,302922,277818,289121,229121,229822,109262,29059,6390,0,7.8,51644,81.9,82437,72.8,86509,10.2,139,Woodland Twp,Burlington,B. K-8 / 0 - 400,2,DE,,1,Burlington
7,150,22503418,13045235,12487672,456113,101450,3786774,3417192,2178152,1862352,2378736,1423736,25000,1044837,0,10.9,62200,62.2,73300,118.6,121172,12.8,1583,Audubon Public School Disrict,Camden,E. K-12 / 0 - 1800,3,DE,,1,Camden
7,190,9851340,6103664,5815719,182788,105157,1765087,1449693,958901,733701,986282,511982,0,37405,0,9.6,60809,65.6,64209,120.4,107517,14.3,631,Barrington Boro,Camden,C. K-8 / 401 - 750,2,FG,,1,Camden
7,260,15623490,9800825,8439367,414835,946623,2572980,1906721,1738351,1436497,1371803,672353,0,139530,8100,12.8,67561,134.9,61150,121.4,125552,10.4,1240,Bellmawr Boro,Camden,D. K-8 / 751 +,2,B,,1,Camden
7,330,10921295,6951502,6469208,349686,132608,1765958,1430363,1194804,991965,902278,415683,0,106753,0,13.1,60706,94,58040,167.1,105000,14.5,842,Berlin Boro,Camden,D. K-8 / 751 +,2,DE,,1,Camden
7,340,11386880,7049655,6648830,168515,232310,1854517,1475690,1245168,976702,1061938,464964,0,65330,47000,10.5,71103,61,64864,111.8,93332,12.5,667,Berlin Twp,Camden,C. K-8 / 401 - 750,2,CD,,1,Camden
7,390,60680224,32659404,29895010,1741624,1022770,9437466,8013403,6223199,5040643,9190350,4308575,140000,2937424,209500,12.4,68038,78.6,78455,103.3,107774,9.6,3573,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,5,DE,,1,Camden
7,580,4538914,2891914,2744914,98000,49000,737004,445504,439938,338438,370162,176426,25000,74896,8889,11.4,64550,137.4,59450,150.5,69010,14.2,344,Brooklawn Boro,Camden,B. K-8 / 0 - 400,2,B,,1,Camden
7,680,161564719,87981793,81431702,1512174,5037917,36125729,31279650,15897843,11648865,20471790,10473059,0,730794,452598,14.7,71003,94.3,76703,93.6,103025,7.4,7735,Camden City,Camden,G. K-12 / 3501 +,3,A,1,1,Camden
7,700,43669120,22150633,20152858,1286725,711050,4499164,4226564,6877989,5219760,8393311,3531010,0,1613072,79700,10.8,61072,80.8,75748,85.8,94500,9,2086,Camden County Vocational,Camden,J. VOC,8,,,1,Camden
7,800,175354939,110058117,100193200,2866812,6998105,25881607,21471240,19437156,16664760,16435258,9171568,0,3472688,100000,12.5,77992,75.1,83601,229.6,137144,21.4,11254,Cherry Hill Twp,Camden,G. K-12 / 3501 +,3,GH,,1,Camden
7,880,7230587,4568140,4160350,117468,290322,1133126,738801,902957,662661,544700,267512,0,68412,73470,9.9,57061,61.7,57061,120.3,103713,14.1,444,Clementon Boro,Camden,C. K-8 / 401 - 750,2,B,,1,Camden
7,940,32965051,19993548,17754154,1278427,960967,5034933,4444006,3080364,2641247,3856655,2577535,0,995799,94235,11.4,68750,79,59500,112.1,123575,11.3,2132,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,3,FG,,1,Camden
7,1255,33037607,17529547,16406620,938610,184317,5580558,4094314,3517972,2883133,4613880,1797549,45000,1676272,122500,14,84882,95.1,82261,150.7,128506,12.4,1960,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,5,GH,,1,Camden
7,1720,4533343,2704465,2565381,70500,68584,757511,624881,450877,349177,482022,173522,0,138468,5000,10.4,64892,63.2,61146,196.4,142500,22,291,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,2,FG,,1,Camden
7,1770,39111746,23905324,22378564,361406,1165354,5450260,4676237,3545726,2915027,5377864,2405539,0,818864,38100,12.2,81215,91,82060,142.1,117637,13.2,2142,Gloucester City,Camden,F. K-12 / 1801 - 3500,3,B,1,1,Camden
7,1780,90638484,61512058,58675619,1385739,1450700,10819730,9770995,9037444,7336355,8141594,4384737,0,867033,131600,11.8,72475,69.1,71025,177.8,110000,17.6,6218,Gloucester Twp,Camden,D. K-8 / 751 +,2,DE,,1,Camden
7,1880,21449668,13221425,12511163,329808,380454,2760074,2491594,2306753,1839413,2229903,1300670,0,907838,225000,11.1,58281,72.7,59981,132.3,119323,13.7,1469,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,3,GH,,1,Camden
7,1890,31318443,17696972,16788016,744255,164701,4975639,3728122,3655443,3259446,3834476,2483000,0,963964,252644,12.3,60460,85.7,72399,127.6,134174,11.9,2022,Haddon Twp,Camden,F. K-12 / 1801 - 3500,3,FG,,1,Camden
7,1900,35549860,20593689,19074502,826477,692710,6097660,4669990,3951220,3100766,3557289,864789,0,1228881,171700,12.7,55736,83.9,56837,160.5,108987,14.6,2735,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,3,J,,1,Camden
7,2540,2830697,1689505,1503746,139811,45948,575832,240619,263041,210006,290876,41730,0,7243,0,13.8,56869,86.1,12616,114.8,46176,9.8,175,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,Camden
7,2560,4980378,2776897,2630897,111000,35000,1049974,842474,567699,414099,573097,211097,0,12711,0,10.2,58000,158.5,46060,79.3,80388,8.3,348,Lawnside Boro,Camden,B. K-8 / 0 - 400,2,B,,1,Camden
7,2670,37486481,22390699,20513537,1071598,805564,6625269,5237941,3768145,3120540,3813788,1989209,0,868847,20400,11.2,55734,91.5,70270,138.2,114996,13.9,2844,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,Camden
7,2890,7768364,5015239,4640435,332054,42750,993078,727143,884615,528807,783900,373178,0,91532,0,10.2,75843,126.3,49216,118.8,94670,12.6,425,Magnolia Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,Camden
7,3110,5997754,3754385,3366712,245778,141895,666773,510335,643063,398147,845055,324691,0,88478,60000,13,64775,86.8,65000,434,132525,38.5,402,Merchantville Boro,Camden,C. K-8 / 401 - 750,2,DE,,1,Camden
7,3420,6725635,3985647,3765152,101995,118500,1114328,839040,780280,592208,814580,239597,0,15799,0,10.6,58789,78.8,61689,160.8,102375,17.2,425,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,Camden
7,3770,4675276,2616977,2176089,205572,235316,1059968,287615,398870,213139,576938,9677,0,15171,0,9.7,66782,77.7,57605,116.5,121199,13.5,246,Oaklyn Boro,Camden,E. K-12 / 0 - 1800,3,CD,,1,Camden
7,4060,82871028,51292055,46689787,3244289,1357979,10869041,9811699,7545075,6170812,10985075,6427540,0,1428163,851869,11.8,75770,86.3,78633,169.5,112450,16.4,4691,Pennsauken Twp,Camden,G. K-12 / 3501 +,3,CD,,1,Camden
7,4110,31414321,18524041,17467316,525143,531582,4450789,3804540,2855019,2344279,4535557,2142362,0,913688,0,11,66687,71.5,67030,143.1,125396,15,1874,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,Camden
7,4590,12766332,7263282,6560237,439545,263500,2435913,2075511,1435728,1097061,1444028,686512,0,156800,0,11.9,59083,63.8,64251,145.9,115755,14.5,852,Runnemede Boro,Camden,D. K-8 / 751 +,2,B,,1,Camden
7,4790,7899765,5010984,4343265,159136,508583,1105678,830244,874619,659378,772122,0,0,136362,79877,10.1,58395,78,82226,146.8,93169,16.5,446,Somerdale Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,Camden
7,5035,15139531,7993310,7163500,481164,348646,2470393,2130235,1748533,1427739,1852453,889980,0,1074841,325334,13.7,73614,82.5,71614,119.6,104955,10.2,964,Sterling High School Dist,Camden,H. 7-12 / 9-12,5,DE,,1,Camden
7,5080,12961944,7540604,7129395,175459,235750,2293876,1700011,1424713,1213698,1525319,826459,0,158130,0,12.4,72673,89,83998,142.3,107021,13.1,807,Stratford Boro,Camden,D. K-8 / 751 +,2,DE,,1,Camden
7,5400,48988037,31693379,29740932,913693,1038754,6121183,5840921,5161599,3464338,5564081,1965100,0,418443,313891,12.9,72780,74.3,80364,176.2,129474,16.1,2988,Voorhees Twp,Camden,D. K-8 / 751 +,2,I,,1,Camden
7,5560,14572160,7978908,7413934,488610,76364,2948746,2253565,1545279,1209324,2057735,235495,0,765,9300,10.2,60324,56.9,62550,145.4,105593,16.8,844,Waterford Twp,Camden,A. K-6,1,DE,,1,Camden
7,5820,84634224,51098774,45965174,2072909,3060691,14358277,9640393,9162210,7043414,7582147,169157,0,1345012,700000,10.5,76404,61.6,86412,165.1,117210,18.4,4774,Winslow Twp,Camden,G. K-12 / 3501 +,3,CD,,1,Camden
7,5900,6271886,3762588,3483132,216456,63000,1080221,678271,767779,626054,612885,247050,0,48413,0,11.7,57851,94,54334,125.3,78000,12,372,Woodlynne Boro,Camden,B. K-8 / 0 - 400,2,B,,1,Camden
9,170,3011482,1718515,1379062,115400,224053,538603,383750,183266,140515,491339,151383,31500,32814,65000,6.6,87426,16.7,70716,28.3,101354,6,88,Avalon Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,Cape May
9,710,3796602,2224506,2014956,158450,51100,616375,426408,386599,326149,517808,256869,5000,40979,15000,7.4,58105,76.5,54935,51,85862,7.6,186,Cape May City,Cape May,A. K-6,1,CD,,1,Cape May
9,715,12016176,5932423,5791823,76525,64075,2505970,2396615,1390853,1188003,2177740,748130,0,0,116500,5.6,69965,9.2,81678,44.2,106537,12.7,205,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,Cape May
9,720,15365744,8565025,7934985,511669,118371,1533022,1460541,2276904,1878994,2428874,1046826,0,429359,0,9.2,65939,95.5,84217,92.8,119625,11,684,Cape May Co Vocational,Cape May,J. VOC,8,,,1,Cape May
9,1080,11043663,6666082,6165005,480702,20375,1479877,1329552,1138516,825758,1410019,582762,10000,121396,9440,8.5,51637,56.4,62260,141,103946,19,570,Dennis Twp,Cape May,C. K-8 / 401 - 750,2,CD,,1,Cape May
9,2820,27170495,15805375,15155375,558000,92000,3094153,2765215,2940659,1977502,3768743,1819565,150000,1102830,692000,11,86642,68.2,77766,129.7,117537,13.7,1413,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,4,B,,1,Cape May
9,2840,25823174,15079999,14385349,526000,168650,4606703,4031013,2077326,1769926,3719060,2491110,0,0,335000,11.1,59982,61.4,84932,182.9,102857,19.4,1710,Lower Twp,Cape May,A. K-6,1,B,,1,Cape May
9,3130,36161526,21520906,20688557,702188,130161,5363315,4724562,3780042,2460686,3856572,1874758,0,1035735,0,12,64989,89,65046,175.4,114572,16.6,2535,Middle Twp,Cape May,F. K-12 / 1801 - 3500,3,B,,1,Cape May
9,3680,7360610,4232517,3932917,226300,73300,1542425,1304925,433121,355921,1007402,486920,30000,109084,25000,6.6,73199,36.3,72883,54.8,108768,9.8,210,North Wildwood City,Cape May,B. K-8 / 0 - 400,2,A,,1,Cape May
9,3780,39439384,24048324,22483152,1035239,529933,5412503,4640525,3415734,2616214,5217774,2500692,0,1330712,385684,11.5,90875,78.9,99154,190.9,128200,19,2146,Ocean City,Cape May,F. K-12 / 1801 - 3500,3,DE,,1,Cape May
9,5060,2481495,1469621,1000247,97600,371774,421708,132807,188804,36391,369410,112354,0,8473,84500,8.3,83081,17.2,80481,33,102349,5.9,96,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,Cape May
9,5340,22983561,13480815,12467875,766020,246920,3815068,2791874,2402099,1831757,3129502,1300106,0,90818,28000,10.8,62113,84.2,66403,178.9,112152,18.6,1400,Upper Twp,Cape May,D. K-8 / 751 +,2,FG,,1,Cape May
9,5610,1705813,1023058,906300,91758,25000,378741,218033,117905,52855,179108,60126,0,7000,0,10.1,54975,163.3,13459,81.7,67012,8.6,104,West Cape May Boro,Cape May,A. K-6,1,DE,,1,Cape May
9,5790,17330575,10288370,9810442,304578,173350,2734854,2166396,1818744,1513295,1696115,942013,1000,785988,45481,9.2,69000,80.1,78130,96.4,101805,11.6,873,Wildwood City,Cape May,E. K-12 / 0 - 1800,3,A,,1,Cape May
9,5800,7644572,4267771,3796926,364520,106325,1743442,1445102,382515,310515,1009400,432606,25000,214644,256590,7.7,65875,58.7,66325,62.8,101620,9.2,282,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,2,B,,1,Cape May
9,5840,3757097,2467453,2037935,54858,374660,529182,289627,448244,251221,235501,0,0,7062,0,10,57500,123.7,59682,75.8,88000,8.2,227,Woodbine Boro,Cape May,B. K-8 / 0 - 400,2,A,,1,Cape May
11,540,95091327,56300607,51995254,1822038,2483315,17642064,15583797,9521974,7291451,9806558,6299523,0,1169608,219943,12.1,64412,113.3,72857,158,110215,14.4,5997,Bridgeton City,Cumberland,G. K-12 / 3501 +,3,A,1,1,Cumberland
11,950,7802567,4477331,4343236,60000,74095,1453420,1284985,940893,689486,840696,99618,0,8222,0,12.9,67860,60.8,56750,135.3,82152,12.7,542,Commercial Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,Cumberland
11,995,13738698,7577157,6248440,731418,597299,1469412,1243652,2218450,1634819,2361371,1161458,0,109853,216355,10.4,62611,89.6,67382,89.6,116889,9.6,695,Cumberland Co Vocational,Cumberland,J. VOC,8,,,1,Cumberland
11,997,17978423,9280978,8129949,519494,631535,2765643,2242893,2200579,1877144,2862449,1281749,0,848627,256233,13.3,62772,93,67117,94.7,109304,8.2,1069,Cumberland Regional,Cumberland,H. 7-12 / 9-12,5,B,,1,Cumberland
11,1020,5036940,3056525,2883265,118972,54288,880398,659285,601029,493886,467299,78709,0,28967,0,9.9,56578,61.4,67274,102.3,105060,12,325,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,Cumberland
11,1120,3320254,1844269,1663225,118148,62896,737765,549699,311389,133805,389621,112171,0,6765,26000,10.8,59925,183,59525,91.5,87541,9,183,Downe Twp,Cumberland,B. K-8 / 0 - 400,2,A,,1,Cumberland
11,1460,7722753,5236199,5040930,90450,104819,1087891,863771,753445,598664,594531,85131,0,37297,7500,9.6,57762,554,35000,277,110547,29.5,561,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,Cumberland
11,1820,1285527,750560,657470,31377,61713,251523,220665,102477,11530,151583,55783,21557,7827,0,6.2,58152,31,59964,31,84872,6,60,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,Cumberland
11,2270,6989605,4462480,4184411,248569,29500,975807,838757,592977,435330,916617,224975,0,41723,19008,11.9,71817,90.4,76565,180.8,102480,17.2,501,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,2,CD,,1,Cumberland
11,2570,6701029,4195124,3778019,297505,119600,1187120,1044042,642763,451804,608290,234843,0,63681,0,11.5,69794,83.3,63694,125,97521,12.4,486,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,Cumberland
11,3050,5612715,3224854,3079167,122487,23200,768599,542909,750287,567077,665960,379485,25000,59952,0,11.9,53316,107.5,63726,94.8,94803,8.8,401,Maurice River Twp,Cumberland,C. K-8 / 401 - 750,2,B,,1,Cumberland
11,3230,87594547,50783206,47202614,1160418,2420174,16403749,14660808,8740562,7056393,10354418,4982960,0,1256681,34836,12.7,71039,71.9,77439,134.8,106071,12.5,5338,Millville City,Cumberland,G. K-12 / 3501 +,3,A,1,1,Cumberland
11,5070,1938480,1319333,1186683,84750,47900,146114,86926,199554,131028,256479,66470,9000,8000,0,7.7,58152,63.3,19680,57,148347,8.4,113,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,Cumberland
11,5300,14038099,8171696,7786091,287000,98605,2445288,2183438,1379401,1024572,2041715,1028715,0,0,14965,10.3,60871,89.3,77874,156,108214,16.8,892,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,2,B,,1,Cumberland
11,5390,156450385,96175442,89481921,3094329,3599192,22952320,19475039,14010353,10231101,18859698,9755032,150000,2107201,678000,12.5,65309,80.1,71793,204.5,115398,18.9,9621,Vineland City,Cumberland,G. K-12 / 3501 +,3,A,1,1,Cumberland
13,250,60061843,36402089,35136379,1193510,72200,7770900,6395492,8452261,6486979,5963775,4217096,0,1031213,294593,13,75956,81.5,87111,179.3,160327,16,4785,Belleville Town,Essex,G. K-12 / 3501 +,3,CD,,1,Essex
13,410,91326531,53262168,50219669,1976595,1065904,13520787,10052708,11544986,9183386,10820034,4604506,0,1498251,51500,11.2,62100,73.4,63100,186.6,141831,19.2,6625,Bloomfield Twp,Essex,G. K-12 / 3501 +,3,DE,,1,Essex
13,660,41944315,23586626,22455024,934087,197515,7413814,5020053,4557234,3776776,4706963,2427011,0,1504096,49060,12,69689,60.8,70221,163.4,140467,16.4,2605,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,3,I,,1,Essex
13,760,26275499,14488930,14131311,217156,140463,3800922,2964773,3560028,2958186,3423338,2071366,11000,982726,10000,10.4,61222,67.2,74522,140.6,131901,15.6,1585,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,3,I,,1,Essex
13,1210,189229495,100578500,96086822,2133946,2357732,40926681,37087730,18697002,15254980,27116553,15724361,0,1747057,763136,11.6,88409,62.4,101900,142.9,139138,14.6,9172,East Orange,Essex,G. K-12 / 3501 +,3,A,1,1,Essex
13,1390,47157424,19317212,17672020,1044692,600500,5422398,4940698,8353747,4953320,11995887,1533997,0,1902594,350000,15.9,69729,108.2,82890,152.9,117813,11,2597,Essex Co Voc-Tech,Essex,J. VOC,8,,,1,Essex
13,1400,4944365,3316223,2967118,254391,94714,613817,452279,435881,371198,574473,273362,0,1267,0,7.8,64100,59.5,41956,125,131616,18.1,241,Essex Fells Boro,Essex,A. K-6,1,J,,1,Essex
13,1465,11275792,7239594,6683548,453752,102294,1531078,1375655,1192938,1022297,1254172,673867,10000,47405,60000,10.5,60692,60.8,74650,167.3,134438,18.7,695,Fairfield Twp,Essex,A. K-6,1,GH,,1,Essex
13,1750,30703105,18444748,17523758,888332,32658,3844764,3173848,4200048,3114667,2973539,1461329,75516,1133187,99800,12.6,74777,68.2,79744,156.3,153816,14.7,1930,Glen Ridge Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,Essex
13,2330,118310103,66138172,58812635,1011074,6314463,22233829,20329441,9053625,7777612,19378295,11740863,0,879182,178194,13.8,75974,80.6,92638,202.8,130966,17.2,6975,Irvington Township,Essex,G. K-12 / 3501 +,3,A,1,1,Essex
13,2730,99209009,62358964,60518076,1642480,198408,16497631,14605098,10121877,8012721,7895226,4708725,0,1963509,46630,12.3,83189,67.1,85929,162.4,135478,15.6,6021,Livingston Twp,Essex,G. K-12 / 3501 +,3,I,,1,Essex
13,3190,83321459,49990364,47222388,1206398,1561578,14573116,13863573,8076674,6898460,8554726,4875458,0,1841353,176768,11.8,92784,78.4,96529,153.5,130000,14.9,4880,Millburn Twp,Essex,G. K-12 / 3501 +,3,J,,1,Essex
13,3310,113370773,63993567,61216402,2212521,564644,26786240,23947848,10020398,8618808,10514023,5652483,130000,1821712,0,11.8,73194,60.4,83341,201.9,140772,20.5,6677,Montclair Town,Essex,G. K-12 / 3501 +,3,I,,1,Essex
13,3570,663390545,331159668,304882561,18563928,7713179,143718104,128794725,76243841,59510501,100415942,63907756,500000,6218496,1407618,12.5,65550,73,98916,93.3,107985,8.7,36823,Newark City,Essex,G. K-12 / 3501 +,3,A,1,1,Essex
13,3630,12557153,7742513,7242723,289340,210450,1820191,1247580,1507801,1280051,1481067,776687,0,0,0,10.7,51904,78.5,52183,166.8,115000,17.7,684,North Caldwell Boro,Essex,A. K-6,1,J,,1,Essex
