GROUP,CONAME,DIST,DISTNAME,PP19,RK19,PCT19,SBA9,PP29,RK29,PCT29,SBB9,PP39,RK39,PCT39,SBC9
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,1243,N.A.,0.085,0.802,1291,N.A.,0.087,0.804,1325,N.A.,0.084,0.808
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,1372,N.A.,0.088,0.802,1453,N.A.,0.093,0.822,1449,N.A.,0.086,0.796
A. K-6,Statewide,N.A.,5. State average - All operating types,1342,N.A.,0.088,0.801,1403,N.A.,0.089,0.802,1419,N.A.,0.085,0.8
A. K-6,Statewide,N.A.,6. State median - All operating types,1396,N.A.,0.092,0.8,1440,N.A.,0.092,0.794,1476,N.A.,0.089,0.783
A. K-6,Bergen,1270,Edgewater Boro,1052,16|56,0.091,0.8092,1148,18|56,0.101,0.8367,1286,22|56,0.114,0.9192
A. K-6,Bergen,3870,Oradell Boro,1482,35|56,0.111,0.8392,1530,35|56,0.107,0.8147,1706,46|56,0.115,0.8758
A. K-6,Bergen,4410,River Edge Boro,1114,21|56,0.083,0.8556,1495,33|56,0.106,0.8872,1497,32|56,0.107,0.8991
A. K-6,Bergen,4620,Saddle River Boro,1787,49|56,0.062,0.8028,1597,43|56,0.055,0.7817,1549,34|56,0.053,0.7903
A. K-6,Burlington,200,Bass River Twp,1603,41|56,0.078,0.6663,1548,37|56,0.077,0.6593,1429,27|56,0.088,0.686
A. K-6,Burlington,830,Chesterfield Twp,925,11|56,0.081,0.7388,1048,13|56,0.077,0.7459,1080,13|56,0.085,0.7469
A. K-6,Burlington,2960,Mansfield Twp,1606,42|56,0.099,0.7915,1774,47|56,0.099,0.7916,1703,45|56,0.089,0.8199
A. K-6,Burlington,3650,North Hanover Twp,1382,29|56,0.089,0.878,1553,38|56,0.091,0.8794,1635,41|56,0.091,0.8697
A. K-6,Burlington,5010,Springfield Twp,1402,30|56,0.075,0.8228,1697,44|56,0.087,0.8254,1732,47|56,0.083,0.8315
A. K-6,Camden,2540,Laurel Springs Boro,1025,14|56,0.083,0.7487,1089,15|56,0.079,0.7479,1200,19|56,0.074,0.7984
A. K-6,Camden,5560,Waterford Twp,1723,48|56,0.1,0.7878,1519,34|56,0.093,0.7834,1433,28|56,0.083,0.7826
