GROUP,CONAME,DIST,DISTNAME,PP18,RK18,PCT18,PP28,RK28,PCT28,PP38,RK38,PCT38
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,1549,N.A.,0.106,1605,N.A.,0.108,1639,N.A.,0.104
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,1711,N.A.,0.11,1767,N.A.,0.113,1820,N.A.,0.108
A. K-6,Statewide,N.A.,5. State average - All operating types,1675,N.A.,0.11,1750,N.A.,0.111,1774,N.A.,0.107
A. K-6,Statewide,N.A.,6. State median - All operating types,1746,N.A.,0.114,1814,N.A.,0.116,1884,N.A.,0.114
A. K-6,Bergen,1270,Edgewater Boro,1300,12|56,0.112,1372,12|56,0.12,1399,10|56,0.125
A. K-6,Bergen,3870,Oradell Boro,1766,32|56,0.132,1878,33|56,0.132,1948,36|56,0.132
A. K-6,Bergen,4410,River Edge Boro,1302,13|56,0.097,1685,24|56,0.12,1665,21|56,0.119
A. K-6,Bergen,4620,Saddle River Boro,2226,51|56,0.078,2043,42|56,0.07,1960,38|56,0.067
A. K-6,Burlington,200,Bass River Twp,2406,55|56,0.117,2348,55|56,0.117,2083,47|56,0.128
A. K-6,Burlington,830,Chesterfield Twp,1252,9|56,0.11,1405,13|56,0.104,1446,15|56,0.114
A. K-6,Burlington,2960,Mansfield Twp,2029,43|56,0.124,2241,49|56,0.125,2077,45|56,0.108
A. K-6,Burlington,3650,North Hanover Twp,1574,23|56,0.101,1766,28|56,0.104,1880,30|56,0.105
A. K-6,Burlington,5010,Springfield Twp,1704,28|56,0.091,2056,44|56,0.106,2083,47|56,0.1
A. K-6,Camden,2540,Laurel Springs Boro,1369,16|56,0.111,1456,17|56,0.106,1503,16|56,0.093
A. K-6,Camden,5560,Waterford Twp,2187,49|56,0.127,1939,38|56,0.119,1831,29|56,0.106
A. K-6,Cape May,710,Cape May City,1606,25|56,0.097,2291,53|56,0.113,2079,46|56,0.102
A. K-6,Cape May,2840,Lower Twp,1213,6|56,0.083,1145,2|56,0.08,1215,3|56,0.08
A. K-6,Cape May,5610,West Cape May Boro,918,1|56,0.065,1069,1|56,0.074,1134,1|56,0.069
A. K-6,Essex,1400,Essex Fells Boro,1870,39|56,0.101,1988,40|56,0.104,1809,28|56,0.088
A. K-6,Essex,1465,Fairfield Twp,1717,29|56,0.11,1712,25|56,0.111,1717,25|56,0.106
A. K-6,Essex,3630,North Caldwell Boro,1794,35|56,0.114,2041,41|56,0.118,2204,50|56,0.12
A. K-6,Essex,4530,Roseland Boro,1760,31|56,0.117,1901,35|56,0.127,1892,33|56,0.11
A. K-6,Gloucester,1180,East Greenwich Twp,1288,11|56,0.113,1284,8|56,0.11,1415,13|56,0.112
A. K-6,Gloucester,1330,Elk Twp,1320,14|56,0.097,1205,5|56,0.093,1414,12|56,0.091
A. K-6,Gloucester,1590,Franklin Twp,1165,3|56,0.094,1319,10|56,0.104,1364,7|56,0.099
A. K-6,Gloucester,2070,Harrison Twp,1229,8|56,0.107,1295,9|56,0.107,1418,14|56,0.106
A. K-6,Gloucester,2990,Mantua Twp,1562,22|56,0.109,1519,19|56,0.105,1646,20|56,0.11
A. K-6,Gloucester,3490,National Park Boro,1529,19|56,0.1,1473,18|56,0.098,1598,19|56,0.096
A. K-6,Gloucester,4880,South Harrison Twp,1226,7|56,0.105,1225,6|56,0.097,1340,6|56,0.103
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1559,21|56,0.125,1742,26|56,0.139,1737,26|56,0.125
A. K-6,Gloucester,5590,Wenonah Boro,2046,44|56,0.12,2181,46|56,0.136,1977,39|56,0.132
A. K-6,Gloucester,5740,Westville Boro,1177,5|56,0.098,1192,4|56,0.098,1322,5|56,0.094
A. K-6,Gloucester,5870,Woodbury Heights Boro,1598,24|56,0.111,1672,22|56,0.117,1681,22|56,0.103
A. K-6,Hunterdon,2590,Lebanon Boro,1814,37|56,0.096,1784,30|56,0.094,2041,41|56,0.101
A. K-6,Monmouth,130,Atlantic Highlands Boro,1767,33|56,0.122,1893,34|56,0.12,1930,34|56,0.119
