GROUP,CONAME,DIST,DISTNAME,PP110,RK110,PCT110,PP210,RK210,PCT210,PP310,RK310,PCT310
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,1628,N.A.,0.112,1685,N.A.,0.113,1832,N.A.,0.116
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,1601,N.A.,0.103,1666,N.A.,0.106,1821,N.A.,0.108
A. K-6,Statewide,N.A.,5. State average - All operating types,1812,N.A.,0.119,1864,N.A.,0.118,1985,N.A.,0.12
A. K-6,Statewide,N.A.,6. State median - All operating types,1733,N.A.,0.114,1783,N.A.,0.114,1895,N.A.,0.114
A. K-6,Bergen,1270,Edgewater Boro,1335,16|56,0.115,1216,6|56,0.107,1475,11|56,0.131
A. K-6,Bergen,3870,Oradell Boro,1541,22|56,0.115,1508,21|56,0.106,1583,17|56,0.107
A. K-6,Bergen,4410,River Edge Boro,1031,3|56,0.077,1212,5|56,0.086,1218,3|56,0.087
A. K-6,Bergen,4620,Saddle River Boro,2860,53|56,0.1,2902,52|56,0.1,3266,54|56,0.112
A. K-6,Burlington,200,Bass River Twp,2261,51|56,0.11,2065,41|56,0.103,1758,25|56,0.108
A. K-6,Burlington,830,Chesterfield Twp,1217,7|56,0.107,1307,14|56,0.096,1488,14|56,0.117
A. K-6,Burlington,2960,Mansfield Twp,1932,41|56,0.119,1861,33|56,0.104,2153,35|56,0.112
A. K-6,Burlington,3650,North Hanover Twp,1729,31|56,0.111,1747,31|56,0.103,1921,30|56,0.107
A. K-6,Burlington,5010,Springfield Twp,1939,42|56,0.104,2073,43|56,0.106,2568,47|56,0.123
A. K-6,Camden,2540,Laurel Springs Boro,1294,14|56,0.105,1302,13|56,0.095,1662,21|56,0.103
A. K-6,Camden,5560,Waterford Twp,2509,52|56,0.146,2567,51|56,0.157,2438,44|56,0.141
A. K-6,Cape May,710,Cape May City,1882,35|56,0.114,2302,48|56,0.113,2784,50|56,0.136
A. K-6,Cape May,2840,Lower Twp,1999,45|56,0.137,2257,47|56,0.157,2175,38|56,0.144
A. K-6,Cape May,5610,West Cape May Boro,1248,10|56,0.088,1282,9|56,0.088,1722,22|56,0.105
A. K-6,Essex,1400,Essex Fells Boro,1919,37|56,0.104,2101,45|56,0.11,2384,42|56,0.116
A. K-6,Essex,1465,Fairfield Twp,1896,36|56,0.122,1649,26|56,0.107,1805,28|56,0.111
A. K-6,Essex,3630,North Caldwell Boro,1920,38|56,0.122,2173,46|56,0.126,2165,36|56,0.118
A. K-6,Essex,4530,Roseland Boro,1389,17|56,0.092,1410,16|56,0.094,1755,24|56,0.102
A. K-6,Gloucester,1180,East Greenwich Twp,1210,5|56,0.106,1295,12|56,0.111,1301,6|56,0.103
A. K-6,Gloucester,1330,Elk Twp,1213,6|56,0.089,1172,3|56,0.091,1525,16|56,0.098
A. K-6,Gloucester,1590,Franklin Twp,1927,39|56,0.156,1655,27|56,0.131,1798,27|56,0.131
A. K-6,Gloucester,2070,Harrison Twp,1307,15|56,0.114,1485,20|56,0.122,1596,18|56,0.119
