CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
1,1690,49674281,32366110,31452267,696176,217667,7333595,6759855,4505233,3985917,5317378,2631722,0,116493,46223,3289,Galloway Twp,Atlantic,D. K-8 / 751 +,2,CD,,1,Atlantic
1,1790,53272628,33121168,30745880,1160501,1214787,5598704,5091517,4628591,3021871,7251547,3907336,0,2672618,89795,3173,Greater Egg Harbor Reg,Atlantic,H. 7-12 / 9-12,5,CD,,1,Atlantic
1,1940,37075022,24307351,23298924,771903,236524,4849691,4516099,3672079,3051769,4066280,2155014,0,165396,53981,3098,Hamilton Twp,Atlantic,D. K-8 / 751 +,2,CD,,1,Atlantic
1,1960,40292439,24464366,23480716,814177,169473,5698458,5091514,4194417,3333210,4535711,1872038,0,1026527,167972,3581,Hammonton Town,Atlantic,G. K-12 / 3501 +,3,B,,1,Atlantic
1,2680,12624163,7565701,7247282,266788,51631,2050772,1902761,1444536,1082908,1445138,684295,0,105288,18355,837,Linwood City,Atlantic,D. K-8 / 751 +,2,GH,,1,Atlantic
1,2910,22967707,13236493,12900462,335781,250,3209580,2955370,1696098,1395366,2817892,1333757,294500,1412913,191036,1284,Mainland Regional,Atlantic,H. 7-12 / 9-12,5,DE,,1,Atlantic
1,3020,9949930,6155191,5757297,396293,1601,1633591,1339274,727013,602729,1287011,687894,27992,101978,45120,366,Margate City,Atlantic,B. K-8 / 0 - 400,2,DE,,1,Atlantic
1,3480,9929507,6054330,5578786,265210,210334,1559342,1312913,1316828,989850,938395,510666,0,60612,41548,752,Mullica Twp,Atlantic,C. K-8 / 401 - 750,2,B,,1,Atlantic
1,3720,12577950,8767683,8382346,354371,30966,1250691,1120319,1373565,1050173,1121440,590219,0,64571,82228,928,Northfield City,Atlantic,D. K-8 / 751 +,2,DE,,1,Atlantic
1,4180,69480809,39781318,38444369,873214,463735,10185287,9449149,8038033,6248800,9780722,5473278,0,1198382,553227,3697,Pleasantville City,Atlantic,G. K-12 / 3501 +,3,A,1,1,Atlantic
1,4240,1879835,1111410,1022578,51047,37785,393993,262065,203032,134648,155126,55041,13849,2426,0,119,Port Republic City,Atlantic,B. K-8 / 0 - 400,2,FG,,1,Atlantic
1,4800,14532065,9028679,8704000,214080,110599,2261184,1928993,1512671,1307371,1502881,774713,0,125862,44161,948,Somers Point City,Atlantic,D. K-8 / 751 +,2,CD,,1,Atlantic
1,5350,12205129,8542421,8236344,303803,2274,1268501,1063660,1087744,887899,1259036,225251,0,47402,498108,695,Ventnor City,Atlantic,C. K-8 / 401 - 750,2,B,,1,Atlantic
1,5760,2639642,1472794,1433573,16625,22596,398488,321518,400340,332690,349859,174715,0,0,0,149,Weymouth Twp,Atlantic,B. K-8 / 0 - 400,2,B,,1,Atlantic
3,40,13908163,8186001,7504054,318194,363753,2347262,2075076,1567193,1293816,1676320,944754,0,131387,87057,919,Allendale Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen
3,80,4673450,2814444,2333673,381113,99658,967162,877401,348169,306598,467316,128439,0,74079,14138,157,Alpine Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,Bergen
3,285,51086658,29200139,25946944,613093,2640102,12203115,11318498,4242642,3231940,4637619,2017860,200000,53452,147508,642,Bergen Co Special Service,Bergen,I. CSSD,7,,,1,Bergen
3,290,58030410,28702165,26256647,1688432,757086,5527173,5114104,11807997,8666364,9224485,4782648,0,2087643,187499,2321,Bergen County Vocational,Bergen,J. VOC,8,,,1,Bergen
3,300,54676593,32881161,27299910,1304224,4277027,7522588,5875425,6062027,4980550,6715764,4083061,0,1148322,281196,3558,Bergenfield Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,Bergen
3,440,16161575,9108610,8707616,384935,16059,2011871,1282276,2354934,1420719,2095729,710039,0,563197,83341,1097,Bogota Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen
3,740,8563043,5170804,4915197,209232,46375,1284214,1062679,1078325,938137,984760,456453,0,39664,0,545,Carlstadt Boro,Bergen,C. K-8 / 401 - 750,2,DE,,1,Bergen
3,745,9807214,5102292,4808663,262759,30870,1668052,734446,1348042,947886,1246561,639130,0,414465,8375,463,Carlstadt-East Rutherford,Bergen,H. 7-12 / 9-12,5,CD,,1,Bergen
3,890,39349596,25292954,23637590,719254,936110,5509932,3762638,4049179,2907700,2827474,1553653,476095,905675,120181,3054,Cliffside Park Boro,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen
3,930,17192939,10990189,10250611,577369,162209,2455140,1994535,1860813,1625660,1802884,1025560,0,81534,9842,1131,Closter Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen
3,990,25373755,16501584,15242921,636940,621723,2940055,2546615,3020817,2688433,2192296,1242925,0,719002,6741,1849,Cresskill Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen
3,1070,16811397,7133550,6458189,348342,327019,2025534,1649309,1256222,1081464,1235299,671128,0,120855,139856,671,Demarest Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen
3,1130,36254322,22063852,20845996,1104655,113201,3729118,3358077,4705036,4049938,4822834,2687916,0,849141,55274,2486,Dumont Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen
3,1230,13385714,8514525,8038009,168150,308366,2029742,1680637,1520195,1191806,1244769,571076,0,49064,0,815,East Rutherford Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen
3,1270,10513290,6111379,5638995,350229,122155,1979686,1229697,1177975,953520,1210168,668471,0,22964,0,906,Edgewater Boro,Bergen,A. K-6,1,DE,,1,Bergen
3,1345,27548245,14605593,13933461,266436,405696,4807184,3482711,4381192,3588432,3095490,1888565,25000,583392,143052,2570,Elmwood Park,Bergen,F. K-12 / 1801 - 3500,3,CD,,1,Bergen
3,1360,17039772,9844400,9268941,234293,341166,2032203,1595887,2356826,2234080,2035809,1101013,0,723047,153496,1118,Emerson Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen
3,1370,54083848,32050188,27547719,858347,3644122,8624051,5312233,6538727,5212946,6009348,1036162,0,807708,125524,3086,Englewood City,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen
3,1380,10051338,5737920,5212441,271486,253993,2108378,1807668,1121375,821922,1038138,529748,0,23280,7412,516,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen
3,1450,76884505,45270347,43087039,1050172,1133136,12966305,11713868,8832867,7368408,7733734,3238090,0,1538733,318584,4875,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen
3,1470,13568941,8013549,7597250,319535,96764,1742144,1469004,1929727,1687698,1767178,879363,2500,52445,0,1395,Fairview Boro,Bergen,D. K-8 / 751 +,2,A,,1,Bergen
3,1550,54462395,32072916,30494921,1117818,460177,9814124,7948789,5748048,4919475,5621634,2192648,0,1119671,3770,3747,Fort Lee Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,Bergen
3,1580,26424708,16774099,15826805,826885,120409,4147247,3896620,2444743,2268708,2922016,1124177,0,127403,165424,1157,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen
3,1700,82746044,50031736,49619035,379991,32710,12840635,10518674,8802630,7568626,9910846,5729460,0,976062,105701,4879,Garfield City,Bergen,G. K-12 / 3501 +,3,B,1,1,Bergen
3,1760,40152258,21561672,19800937,881376,879359,7549117,4292932,5287719,4620198,4692377,1037997,0,1047308,70367,2477,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,Bergen
3,1860,86649673,53606980,49690427,2069436,1847117,14578561,12581980,7861427,7039679,8875848,4804843,0,1717248,200987,5664,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,Bergen
3,2050,10824920,6978571,6597245,114110,267216,1616825,1310148,1050413,846541,1047245,417117,0,131867,23016,604,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen
3,2080,25950604,15357329,14704187,397708,255434,4443788,3230298,2673920,2171860,2637708,1374258,0,828532,47051,1850,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen
3,2090,7888052,4715454,4348617,90185,276652,1487505,1272748,837136,636556,823294,380688,0,24664,0,411,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,Bergen
3,2180,19692230,11555814,11268629,239108,48077,3895302,2697330,1886787,1534819,2256990,660609,0,88187,18867,1187,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,Bergen
3,2200,9020120,5414843,5272535,95266,47042,1642094,1448220,1142076,844231,791288,396319,0,27999,5923,608,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen
3,2620,27836102,16059686,15443237,574433,42016,3892699,3584110,3868395,3063021,3154574,1690686,0,768630,346604,1822,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen
3,2710,12880002,7452893,6876166,266852,309875,2121167,1726149,1557863,1363689,1660797,800256,13962,51166,173651,943,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen
3,2740,37946368,21436710,20398394,600370,437946,6585313,4715041,5020893,4422017,4158725,2104012,0,744728,39331,3140,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen
3,2860,35221143,19646732,18823892,370380,452460,5345740,4615189,4524027,3589832,4154484,1737029,320500,954936,133047,2468,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen
3,2900,51104619,28833287,27433772,765380,634135,8873444,6756871,6325393,4895689,5396894,755627,42332,1521724,248847,2913,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen
3,3060,12478540,8412110,7614994,551014,246102,1280242,1114760,1326800,1073858,1373777,656959,0,74327,0,980,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,Bergen
3,3170,18515481,10502002,9937655,388056,176291,2871078,2374129,2338039,2050125,2082887,976274,0,677799,203985,952,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen
3,3330,14214929,8746709,8270976,391355,84378,2202129,1767024,1728091,1588412,1424277,358211,0,111083,23640,997,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen
3,3350,5379865,2963853,2868254,61927,33672,1213345,388006,621670,420763,513926,264075,29932,33616,0,315,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,Bergen
3,3550,30652974,16398415,15572157,662252,164006,4963759,4253386,4342086,3880615,3857311,2222551,0,989721,431268,1962,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen
3,3600,21366436,11970537,11397989,353087,219461,2709331,1888493,2800880,2374039,3137286,1237943,0,688897,6884,1770,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen
3,3700,23524062,13360980,12308405,536440,516135,3535325,2967060,2250510,1660244,2907102,1235197,2901,1427988,691037,1359,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,Bergen
3,3710,47029714,27519632,25681876,417932,1419824,6772228,5820959,5289045,4360302,4929760,2744379,27452,2467856,21512,2299,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen
3,3730,8049295,4745318,4572417,149785,23116,1395978,968348,945188,799076,853393,240674,0,105705,54501,520,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen
3,3740,8423877,5027615,4697467,302117,28031,1504368,1186364,952686,583286,888789,575915,3208,47211,0,623,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen
3,3760,25097748,15307326,14649625,509660,148041,4097539,3341117,3170288,2751454,2338152,1557566,0,131699,434840,1428,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen
3,3850,10891791,6623288,6246680,239599,137009,1955773,1626812,1295388,1111792,944666,292025,0,72676,68336,683,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen
3,3870,10323424,6197453,5747317,301721,148415,1522258,1227888,1364353,1145254,1190576,605050,0,48784,30556,773,Oradell Boro,Bergen,A. K-6,1,I,,1,Bergen
3,3910,22254585,14637878,14005845,407957,224076,2465851,1883289,2797858,2156315,1802185,1005515,0,438307,44675,1678,Palisades Park,Bergen,E. K-12 / 0 - 1800,3,CD,,1,Bergen
3,3930,67442942,37235523,35670608,1528127,36788,10175585,8365783,7713219,6915501,10617793,6062953,0,1326660,563241,3823,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen
3,3940,24387970,13662697,12769833,745261,147603,5045758,4115423,2487641,2181178,2256028,1184425,44630,870397,0,1227,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,Bergen
3,3960,39522296,22148594,20612028,496973,1039593,6812724,5949588,3909238,3287245,4351687,2684156,0,2284075,172361,2026,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen
3,4300,40583803,21239644,19595016,698867,945761,6277544,5714220,4498310,3471812,5593814,2419073,0,2909901,209549,2271,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen
3,4310,48304892,29054290,28325100,592503,136687,8788491,6888321,4006252,3036329,5211950,2959777,31194,1162792,127224,2778,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen
3,4370,34742364,19292356,18388582,440241,463533,8370333,7997027,3518103,2764797,2780383,1278261,0,672784,77575,1696,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen
3,4380,32328782,19093792,18958265,128890,6637,4988951,4673703,3563264,2661335,3521457,1711856,0,808182,0,2340,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen
3,4390,84294340,48995062,46613884,1229131,1152047,16027369,13024232,8076372,6885914,9515270,486992,0,1582788,226979,5659,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,Bergen
3,4405,27049642,15855803,14754378,558400,543025,3614545,3207381,3577424,3129149,2737464,1384217,0,1256557,255650,1617,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,Bergen
3,4410,15937439,11447116,10977197,270965,198954,1709091,1494369,1551894,1327050,1228620,653250,0,0,3160,1192,River Edge Boro,Bergen,A. K-6,1,I,,1,Bergen
3,4430,18450336,10973175,10175678,497445,300052,2906686,2362883,2471604,2048467,1940780,1118696,0,158092,95790,1161,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen
3,4470,7841968,5003557,4652037,320356,31164,983586,719513,836285,480691,977690,407919,0,40850,4975,497,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen
3,4600,35167648,21786425,20370725,879820,535880,4684131,4143761,3877412,3256606,3827977,1662917,25000,871674,314264,2513,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen
3,4610,26450501,13940772,12977313,295630,667829,5786343,4946910,2896807,2183570,3064184,1715811,0,704722,41441,1696,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen
3,4620,4343060,2079356,2017228,34033,28095,1476191,1282307,336977,270508,433000,247649,0,10402,0,151,Saddle River Boro,Bergen,A. K-6,1,J,,1,Bergen
3,4870,4699237,2713741,2465174,75631,172936,743649,366145,397588,287911,749067,464669,3501,89585,0,278,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,Bergen
3,5150,70851808,44224972,39939114,1489446,2796412,11805390,7486452,6581498,5252577,6911295,2102854,0,1319992,401822,3499,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen
3,5160,58437787,34720818,31767288,1874818,1078712,10023130,9115767,7092155,6522885,5136556,3178909,40092,1398773,226765,3633,Tenafly Boro,Bergen,G. K-12 / 3501 +,3,I,,1,Bergen
3,5330,20256625,11979908,11160967,768039,50902,3449363,2873069,2215444,1829467,2465086,1433531,0,146824,246602,1199,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,Bergen
3,5410,25126859,15500672,14697127,690646,112899,3332152,3124178,3143163,2728799,2361328,1227363,0,758452,28288,1585,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen
3,5430,15047778,8610971,8413829,196042,1100,2392959,2212854,1745153,1552230,1624448,320587,0,674247,19675,1278,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,Bergen
3,5755,45236627,24683012,23523809,968342,190861,9594295,7725199,4694486,4097624,4240423,2403614,0,1212681,684380,2778,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen
3,5830,15495612,8612038,8211896,347661,52481,2440448,1358682,2193573,1826450,1725346,1111441,0,513675,0,1215,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen
3,5880,13227493,7306177,6945112,225501,135564,2612955,2279104,1519131,1315339,1687138,436243,0,99107,117591,768,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen
3,5920,33981241,19930753,18953908,739900,236945,6734616,5525464,3799017,3394575,3404050,686152,0,110031,137797,2058,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen
5,200,2173559,1339054,1225492,26804,86758,318082,242332,255124,169969,239825,120676,0,21474,0,106,Bass River Twp,Burlington,A. K-6,1,CD,,1,Burlington
5,380,4765611,2662768,2419679,138069,105020,926125,735535,494541,416314,658680,164469,0,14902,67856,303,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,Burlington
5,475,33099048,16904165,16094868,608504,200793,6613395,4583141,3329368,2814023,4378055,2547331,0,958765,138142,2492,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington
5,600,30068366,16770373,15063306,547113,1159954,5652439,5044742,3257882,2609675,3496142,1496001,0,815175,43001,1689,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,Burlington
5,605,37602129,20779416,19574765,232775,971876,6706095,6242891,3791170,2613746,4211818,1904951,1542798,468646,424892,652,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,Burlington
5,610,31865180,15596131,14152757,542238,901136,4193827,3713382,4833658,3340338,5766893,2101608,0,1370747,870712,1978,Burlington Co Vocational,Burlington,J. VOC,8,,,1,Burlington
5,620,53101860,33435773,30254306,619852,2561615,8288336,5044998,4796069,3444202,5709738,933298,0,871944,889257,3869,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,Burlington
5,830,8739913,5151224,4877245,252740,21239,1666388,1166097,960208,709278,933010,629566,0,5240,44230,767,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,Burlington
5,840,37117750,20885601,19855265,699416,330920,6119210,5542749,4038994,3506031,4017939,1973066,0,1652179,108087,2475,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington
5,1030,5783585,3369565,3071778,191229,106558,967832,818743,710170,452278,662144,402376,0,55081,86603,400,Delanco Twp,Burlington,C. K-8 / 401 - 750,2,CD,,1,Burlington
5,1060,37658496,22740911,21644544,662201,434166,6197249,4929861,3495583,2889971,4151272,1119980,0,1056391,49209,2982,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington
5,1250,8101237,4869294,4461974,103522,303798,1107562,898053,1035836,897299,1019562,619034,0,68984,0,595,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington
5,1280,11655955,6756295,6601488,139186,15621,1985847,1730146,1725951,1027391,1038105,682715,0,95022,5798,866,Edgewater Park Twp,Burlington,D. K-8 / 751 +,2,DE,,1,Burlington
5,1420,66070111,40507806,39141280,886817,479709,11787286,9581518,5617022,4822642,6946885,4503247,0,561795,128754,4412,Evesham Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington
5,1520,20766490,11119426,10549409,245371,324646,3440970,2282335,2770562,2188863,2914817,1244711,0,516529,79195,1586,Florence Twp,Burlington,E. K-12 / 0 - 1800,3,DE,,1,Burlington
5,1910,8110309,5047406,4514391,355153,177862,1254954,909907,884110,734507,822378,262698,0,93436,13514,624,Hainesport Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington
5,2610,118619488,69901281,65430132,3425517,1045632,17076925,15492381,9506935,7720363,15302172,7956439,0,6431983,1526089,6731,Lenape Regional,Burlington,H. 7-12 / 9-12,5,GH,,1,Burlington
5,2850,19666154,11765068,11071203,418913,274952,3161850,2769705,2377597,1921647,2226086,1110233,0,135553,72430,1344,Lumberton Twp,Burlington,D. K-8 / 751 +,2,FG,,1,Burlington
5,2960,9952840,5663157,5260407,380485,22265,1867838,1183271,1238762,980765,1179706,649017,0,2087,0,611,Mansfield Twp,Burlington,A. K-6,1,DE,,1,Burlington
5,3010,30632600,18766290,17609723,502021,654546,4719042,3527757,3065768,2603257,3216949,1497247,0,714509,52583,2163,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,3,CD,,1,Burlington
5,3070,6596359,4318695,4029637,117126,171932,902785,681172,769491,610584,571481,318092,0,33906,0,540,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,2,I,,1,Burlington
5,3080,40684140,24677251,21456343,349146,2871762,6151042,5298293,4781602,3763597,4528241,1928317,0,111231,149468,2731,Medford Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington
5,3360,61688854,36803016,34332603,673815,1796598,11603536,10162299,5165141,4330096,6156245,2640815,0,1754278,36037,3875,Moorestown Twp,Burlington,G. K-12 / 3501 +,3,I,,1,Burlington
5,3430,15207254,8701905,7983548,208780,509577,2295627,2015566,1948724,1626187,2111025,1276875,0,149973,85376,996,Mount Holly Twp,Burlington,D. K-8 / 751 +,2,B,,1,Burlington
5,3440,58922840,37506671,35802320,1155510,548841,7760211,6430149,5623494,4390669,6902523,3628488,0,517436,62000,4231,Mount Laurel Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington
5,3540,4059168,2476801,2384815,73431,18555,808766,595340,289681,98630,436602,134771,0,38030,12492,186,New Hanover Twp,Burlington,B. K-8 / 0 - 400,2,B,,1,Burlington
5,3650,18246186,11147283,10418853,321450,406980,3102266,2839563,1845585,1620400,2027495,973465,0,60097,312763,1173,North Hanover Twp,Burlington,A. K-6,1,CD,,1,Burlington
5,3690,28023093,15337712,13746960,845678,745074,4943276,3840670,2715142,2318271,3707616,2071749,0,1263100,211486,2089,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,4,DE,,1,Burlington
5,3920,13236106,7310538,6819647,220489,270402,2178302,1884638,1347618,1113349,1634025,752369,0,629014,118689,890,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,3,DE,,1,Burlington
5,4050,95068844,56198743,54387367,1101539,709837,19619610,14824075,7272737,6455590,9865405,6233574,11109,1146028,705078,4922,Pemberton Twp,Burlington,G. K-12 / 3501 +,3,B,1,1,Burlington
5,4320,27384607,14453117,13153693,1051082,248342,4200898,3393887,3327468,2428608,3959489,1882247,0,1443635,139040,2067,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,5,DE,,1,Burlington
5,4450,18655714,11443379,11037227,205532,200620,2270542,1894795,2228612,1956287,2066552,1359782,0,646630,119878,1415,Riverside Twp,Burlington,E. K-12 / 0 - 1800,3,B,,1,Burlington
5,4460,4049149,2367373,2277120,66964,23289,630988,572941,463312,371394,519317,166059,0,68159,9977,291,Riverton,Burlington,B. K-8 / 0 - 400,2,GH,,1,Burlington
5,4740,11843072,7136244,6506878,229340,400026,1696513,1524650,1455614,1245606,1411496,884913,0,137210,49575,777,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,Burlington
5,4930,11445847,7121580,6225569,392108,503903,1615976,937613,1449516,1157694,1146217,501260,0,112557,35772,702,Southampton Twp,Burlington,C. K-8 / 401 - 750,2,DE,,1,Burlington
5,5010,4410766,2742000,2586242,86490,69268,795487,641498,403440,331986,459113,336754,0,7919,3835,237,Springfield Twp,Burlington,A. K-6,1,FG,,1,Burlington
5,5130,12523812,7192767,6446771,265528,480468,2160904,1773856,1271478,1009458,1693876,855505,0,81423,239525,712,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,Burlington
5,5720,11133161,7297784,7046294,224056,27434,1341105,1103974,1035003,877436,1401439,722617,0,57830,124600,979,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,Burlington
5,5805,53251343,29471952,27693924,907268,870760,8326080,7434461,6282764,5299792,8183220,4408747,0,945880,101623,3638,Willingboro Twp,Burlington,F. K-12 / 1801 - 3500,3,DE,,1,Burlington
5,5890,2456363,1471876,1333878,59299,78699,299418,249783,356666,258930,267273,151406,32835,12448,4838,146,Woodland Twp,Burlington,B. K-8 / 0 - 400,2,DE,,1,Burlington
7,150,21138387,12328534,11904496,301379,122659,3425866,3091717,2284067,1964606,2041175,1298032,22500,994612,2862,1549,Audubon Public School Disrict,Camden,E. K-12 / 0 - 1800,3,DE,,1,Camden
7,190,8708666,5479074,5253506,189316,36252,1420579,1118776,885337,699690,884488,532249,0,39188,0,615,Barrington Boro,Camden,C. K-8 / 401 - 750,2,FG,,1,Camden
7,260,13204057,8213875,7158602,265754,789519,2161074,1425736,1528384,1264250,1185949,568004,0,114776,26398,1211,Bellmawr Boro,Camden,D. K-8 / 751 +,2,B,,1,Camden
