GROUP,CONAME,DIST,DISTNAME,PP15,RK15,PCT15,PP25,RK25,PCT25,PP35,RK35,PCT35
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,181,N.A.,0.012,194,N.A.,0.013,221,N.A.,0.014
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,185,N.A.,0.012,184,N.A.,0.012,238,N.A.,0.014
A. K-6,Statewide,N.A.,5. State average - All operating types,247,N.A.,0.016,276,N.A.,0.017,304,N.A.,0.018
A. K-6,Statewide,N.A.,6. State median - All operating types,205,N.A.,0.013,222,N.A.,0.014,253,N.A.,0.015
A. K-6,Bergen,1270,Edgewater Boro,135,19|56,0.012,134,20|56,0.012,127,15|56,0.011
A. K-6,Bergen,3870,Oradell Boro,192,30|56,0.014,232,32|56,0.016,227,26|56,0.015
A. K-6,Bergen,4410,River Edge Boro,167,23|56,0.012,214,30|56,0.015,237,28|56,0.017
A. K-6,Bergen,4620,Saddle River Boro,186,29|56,0.006,365,45|56,0.013,388,45|56,0.013
A. K-6,Burlington,200,Bass River Twp,818,54|56,0.04,1001,56|56,0.05,585,50|56,0.036
A. K-6,Burlington,830,Chesterfield Twp,28,3|56,0.002,41,4|56,0.003,10,2|56,78E-5
A. K-6,Burlington,2960,Mansfield Twp,37,4|56,0.002,97,14|56,0.005,225,25|56,0.012
A. K-6,Burlington,3650,North Hanover Twp,347,44|56,0.022,287,39|56,0.017,284,36|56,0.016
A. K-6,Burlington,5010,Springfield Twp,293,41|56,0.016,168,24|56,0.009,239,29|56,0.011
A. K-6,Camden,2540,Laurel Springs Boro,198,31|56,0.016,260,36|56,0.019,263,33|56,0.016
A. K-6,Camden,5560,Waterford Twp,116,15|56,0.007,75,9|56,0.005,91,10|56,0.005
A. K-6,Cape May,710,Cape May City,137,21|56,0.008,252,35|56,0.012,275,34|56,0.013
A. K-6,Cape May,2840,Lower Twp,73,8|56,0.005,81,11|56,0.006,99,12|56,0.007
A. K-6,Cape May,5610,West Cape May Boro,201,33|56,0.014,177,27|56,0.012,240,30|56,0.015
A. K-6,Essex,1400,Essex Fells Boro,381,46|56,0.021,368,46|56,0.019,393,46|56,0.019
A. K-6,Essex,1465,Fairfield Twp,179,26|56,0.011,169,25|56,0.011,147,18|56,0.009
A. K-6,Essex,3630,North Caldwell Boro,251,38|56,0.016,304,41|56,0.018,308,37|56,0.017
A. K-6,Essex,4530,Roseland Boro,98,11|56,0.006,49,6|56,0.003,69,6|56,0.004
A. K-6,Gloucester,1180,East Greenwich Twp,106,13|56,0.009,107,18|56,0.009,127,15|56,0.01
A. K-6,Gloucester,1330,Elk Twp,970,55|56,0.071,871,54|56,0.068,997,55|56,0.064
A. K-6,Gloucester,1590,Franklin Twp,241,36|56,0.019,296,40|56,0.023,329,40|56,0.024
A. K-6,Gloucester,2070,Harrison Twp,41,5|56,0.004,45,5|56,0.004,67,5|56,0.005
A. K-6,Gloucester,2990,Mantua Twp,3,1|56,2E-4,13,1|56,89E-5,7,1|56,48E-5
A. K-6,Gloucester,3490,National Park Boro,153,22|56,0.01,53,7|56,0.004,120,14|56,0.007
A. K-6,Gloucester,4880,South Harrison Twp,959,56|56,0.082,985,55|56,0.078,1094,56|56,0.084
A. K-6,Gloucester,5120,Swedesboro-Woolwich,266,40|56,0.021,214,30|56,0.017,255,32|56,0.018
