GROUP,DISTNAME,csg1PP1,csg1RK1,csg1PP2,csg1RK2,csg1PP3,csg1RK3,csg2PP1,csg2RK1,csg2pct1,csg2PP2,csg2RK2,csg2pct2,csg2PP3,csg2RK3,csg2pct3,csg3PP1,csg3RK1,csg3pct1,csg3sba,csg3PP2,csg3RK2,csg3pct2,csg3sbb,csg3PP3,csg3RK3,csg3pct3,csg3sbc,csg4PP1,csg4RK1,csg4pct1,csg4PP2,csg4RK2,csg4pct2,csg4PP3,csg4RK3,csg4pct3,csg5PP1,csg5RK1,csg5pct1,csg5PP2,csg5RK2,csg5pct2,csg5PP3,csg5RK3,csg5pct3,csg6PP1,csg6RK1,csg6pct1,csg6PP2,csg6RK2,csg6pct2,csg6PP3,csg6RK3,csg6pct3,csg7PP1,csg7RK1,csg7pct1,csg7sba,csg7PP2,csg7RK2,csg7pct2,csg7sbb,csg7PP3,csg7RK3,csg7pct3,csg7sbc,csg8PP1,csg8RK1,csg8pct1,csg8PP2,csg8RK2,csg8pct2,csg8PP3,csg8RK3,csg8pct3,csg9PP1,csg9RK1,csg9pct1,csg9sba,csg9PP2,csg9RK2,csg9pct2,csg9sbb,csg9PP3,csg9RK3,csg9pct3,csg9sbc,csg10PP1,csg10RK1,csg10pct1,csg10PP2,csg10RK2,csg10pct2,csg10PP3,csg10RK3,csg10pct3,csg11PP1,csg11RK1,csg11pct1,csg11sba,csg11PP2,csg11RK2,csg11pct2,csg11sbb,csg11PP3,csg11RK3,csg11pct3,csg11sbc,csg12PP1,csg12RK1,csg12pct1,csg12PP2,csg12RK2,csg12pct2,csg12PP3,csg12RK3,csg12pct3,csg13PP1,csg13RK1,csg13pct1,csg13PP2,csg13RK2,csg13pct2,csg13PP3,csg13RK3,csg13pct3,csg14PP1,csg14PP2,csg14PP3,csg15PP1,csg15PP2,csg15PP3,csg16STRAT00,csg16RK00,csg16SALT00,csg16RKSAL00,csg16STRAT01,csg16RK01,csg16SALT01,csg16RKSAL01,csg17SSRAT00,csg17RK00,csg17SALS00,csg17RKSAL00,csg17SSRAT01,csg17RK01,csg17SALS01,csg17RKSAL01,csg18SARAT00,csg18RK00,csg18SALAM00,csg18RKSAL00,csg18SARAT01,csg18RK01,csg18SALAM01,csg18RKSAL01,csg19FARAT00,csg19RK00,csg19FARAT01,csg19RK01,csg8aPP1,csg8aRK1,csg8apct1,csg8aPP2,csg8aRK2,csg8apct2,csg8aPP3,csg8aRK3,csg8apct3,csg1aEXP1,csg1aADE1,csg1aPP1,csg1aRK1,csg1aEXP2,csg1aADE2,csg1aPP2,csg1aRK2
F. K-12 / 1801 - 350,1. State average - Operating Type K-12,15036,N.A.,15641,N.A.,16350,N.A.,8919,N.A.,0.593,9308,N.A.,0.595,9637,N.A.,0.589,8430,N.A.,0.561,0.945,8785,N.A.,0.562,0.944,9063,N.A.,0.554,0.94,259,N.A.,0.017,263,N.A.,0.017,297,N.A.,0.018,231,N.A.,0.015,260,N.A.,0.017,276,N.A.,0.017,2450,N.A.,0.163,2538,N.A.,0.162,2699,N.A.,0.165,2114,N.A.,0.141,0.863,2190,N.A.,0.14,0.863,2308,N.A.,0.141,0.855,1552,N.A.,0.103,1617,N.A.,0.103,1667,N.A.,0.102,1286,N.A.,0.086,0.829,1340,N.A.,0.086,0.829,1367,N.A.,0.084,0.82,1747,N.A.,0.116,1790,N.A.,0.114,1934,N.A.,0.118,913,N.A.,0.061,0.523,946,N.A.,0.06,0.528,999,N.A.,0.061,0.517,56,N.A.,0.004,38,N.A.,0.002,33,N.A.,0.002,281,N.A.,0.019,289,N.A.,0.018,307,N.A.,0.019,0.302,0.307,0.33,71,72,65,12,,72353,,12,,73479,,76.9,,79169,,75.8,,79625,,159.1,,127016,,156.7,,128948,,15.3,,15.2,,46,N.A.,0.003,43,N.A.,0.003,43,N.A.,0.003,,,20665,,,,21748,
F. K-12 / 1801 - 350,2. State median - Operating Type K-12,14899,N.A.,15289,N.A.,16213,N.A.,8780,N.A.,0.589,8988,N.A.,0.588,9510,N.A.,0.587,8209,N.A.,0.551,0.935,8427,N.A.,0.551,0.938,8915,N.A.,0.55,0.937,256,N.A.,0.017,264,N.A.,0.017,281,N.A.,0.017,169,N.A.,0.011,206,N.A.,0.013,228,N.A.,0.014,2316,N.A.,0.155,2368,N.A.,0.155,2596,N.A.,0.16,2002,N.A.,0.134,0.864,2036,N.A.,0.133,0.86,2166,N.A.,0.134,0.834,1590,N.A.,0.107,1654,N.A.,0.108,1727,N.A.,0.107,1319,N.A.,0.089,0.83,1358,N.A.,0.089,0.821,1434,N.A.,0.088,0.83,1634,N.A.,0.11,1649,N.A.,0.108,1807,N.A.,0.111,855,N.A.,0.057,0.523,901,N.A.,0.059,0.546,970,N.A.,0.06,0.537,27,N.A.,0.002,13,N.A.,0.001,20,N.A.,0.001,353,N.A.,0.024,359,N.A.,0.023,386,N.A.,0.024,0.287,0.292,0.323,49,55,51,12,,68789,,12,,70120,,76.9,,78921,,75.8,,78932,,159.1,,126700,,156.7,,128388,,15.3,,15.2,,36,N.A.,0.002,36,N.A.,0.002,37,N.A.,0.002,,,20124,,,,20869,
G. K-12 / 3501 +,1. State average - Operating Type K-12,15036,N.A.,15641,N.A.,16350,N.A.,8919,N.A.,0.593,9308,N.A.,0.595,9637,N.A.,0.589,8430,N.A.,0.561,0.945,8785,N.A.,0.562,0.944,9063,N.A.,0.554,0.94,259,N.A.,0.017,263,N.A.,0.017,297,N.A.,0.018,231,N.A.,0.015,260,N.A.,0.017,276,N.A.,0.017,2450,N.A.,0.163,2538,N.A.,0.162,2699,N.A.,0.165,2114,N.A.,0.141,0.863,2190,N.A.,0.14,0.863,2308,N.A.,0.141,0.855,1552,N.A.,0.103,1617,N.A.,0.103,1667,N.A.,0.102,1286,N.A.,0.086,0.829,1340,N.A.,0.086,0.829,1367,N.A.,0.084,0.82,1747,N.A.,0.116,1790,N.A.,0.114,1934,N.A.,0.118,913,N.A.,0.061,0.523,946,N.A.,0.06,0.528,999,N.A.,0.061,0.517,56,N.A.,0.004,38,N.A.,0.002,33,N.A.,0.002,281,N.A.,0.019,289,N.A.,0.018,307,N.A.,0.019,0.302,0.307,0.33,71,72,65,12,,72353,,12,,73479,,76.9,,79169,,75.8,,79625,,159.1,,127016,,156.7,,128948,,15.3,,15.2,,46,N.A.,0.003,43,N.A.,0.003,43,N.A.,0.003,,,20665,,,,21748,
G. K-12 / 3501 +,2. State median - Operating Type K-12,14899,N.A.,15289,N.A.,16213,N.A.,8780,N.A.,0.589,8988,N.A.,0.588,9510,N.A.,0.587,8209,N.A.,0.551,0.935,8427,N.A.,0.551,0.938,8915,N.A.,0.55,0.937,256,N.A.,0.017,264,N.A.,0.017,281,N.A.,0.017,169,N.A.,0.011,206,N.A.,0.013,228,N.A.,0.014,2316,N.A.,0.155,2368,N.A.,0.155,2596,N.A.,0.16,2002,N.A.,0.134,0.864,2036,N.A.,0.133,0.86,2166,N.A.,0.134,0.834,1590,N.A.,0.107,1654,N.A.,0.108,1727,N.A.,0.107,1319,N.A.,0.089,0.83,1358,N.A.,0.089,0.821,1434,N.A.,0.088,0.83,1634,N.A.,0.11,1649,N.A.,0.108,1807,N.A.,0.111,855,N.A.,0.057,0.523,901,N.A.,0.059,0.546,970,N.A.,0.06,0.537,27,N.A.,0.002,13,N.A.,0.001,20,N.A.,0.001,353,N.A.,0.024,359,N.A.,0.023,386,N.A.,0.024,0.287,0.292,0.323,49,55,51,12,,68789,,12,,70120,,76.9,,78921,,75.8,,78932,,159.1,,126700,,156.7,,128388,,15.3,,15.2,,36,N.A.,0.002,36,N.A.,0.002,37,N.A.,0.002,,,20124,,,,20869,
H. 7-12 / 9-12,1. State average - Operating Type 7-12,15232,N.A.,15557,N.A.,16553,N.A.,8681,N.A.,0.57,8882,N.A.,0.571,9371,N.A.,0.566,8174,N.A.,0.537,0.942,8368,N.A.,0.538,0.942,8812,N.A.,0.532,0.94,267,N.A.,0.018,260,N.A.,0.017,301,N.A.,0.018,240,N.A.,0.016,253,N.A.,0.016,258,N.A.,0.016,2158,N.A.,0.142,2233,N.A.,0.144,2420,N.A.,0.146,1896,N.A.,0.124,0.879,1941,N.A.,0.125,0.869,2083,N.A.,0.126,0.861,1637,N.A.,0.107,1675,N.A.,0.108,1769,N.A.,0.107,1349,N.A.,0.089,0.824,1381,N.A.,0.089,0.824,1425,N.A.,0.086,0.806,1883,N.A.,0.124,1917,N.A.,0.123,2028,N.A.,0.123,962,N.A.,0.063,0.511,982,N.A.,0.063,0.512,1020,N.A.,0.062,0.503,101,N.A.,0.007,112,N.A.,0.007,106,N.A.,0.006,723,N.A.,0.047,746,N.A.,0.048,815,N.A.,0.049,0.301,0.308,0.338,201,278,302,12.1,,72235,,11.8,,73233,,82.3,,75420,,80.9,,75352,,131.8,,122674,,127.4,,124114,,12.5,,12.4,,31,N.A.,0.002,32,N.A.,0.002,37,N.A.,0.002,,,21310,,,,22313,
H. 7-12 / 9-12,2. State median - Operating Type 7-12,16226,N.A.,17000,N.A.,18400,N.A.,9356,N.A.,0.577,9448,N.A.,0.556,10339,N.A.,0.562,8927,N.A.,0.55,0.954,9069,N.A.,0.533,0.96,9761,N.A.,0.53,0.944,271,N.A.,0.017,245,N.A.,0.014,330,N.A.,0.018,275,N.A.,0.017,277,N.A.,0.016,297,N.A.,0.016,2216,N.A.,0.137,2268,N.A.,0.133,2436,N.A.,0.132,1960,N.A.,0.121,0.884,1979,N.A.,0.116,0.873,2117,N.A.,0.115,0.869,1745,N.A.,0.108,1689,N.A.,0.099,1903,N.A.,0.103,1371,N.A.,0.084,0.786,1366,N.A.,0.08,0.809,1436,N.A.,0.078,0.755,1906,N.A.,0.117,1995,N.A.,0.117,2070,N.A.,0.113,984,N.A.,0.061,0.516,977,N.A.,0.057,0.49,1078,N.A.,0.059,0.521,101,N.A.,0.006,112,N.A.,0.007,106,N.A.,0.006,778,N.A.,0.048,807,N.A.,0.047,827,N.A.,0.045,0.285,0.301,0.324,153,166,267,12.1,,71095,,11.8,,72033,,82.3,,74906,,80.9,,75526,,131.8,,118010,,127.4,,120258,,12.5,,12.4,,25,N.A.,0.002,24,N.A.,0.001,27,N.A.,0.001,,,22550,,,,23661,
H. 7-12 / 9-12,3. State average - Operating Type 9-12,16444,N.A.,16952,N.A.,18287,N.A.,9269,N.A.,0.564,9491,N.A.,0.56,10146,N.A.,0.555,8685,N.A.,0.528,0.937,8866,N.A.,0.523,0.934,9430,N.A.,0.516,0.929,341,N.A.,0.021,319,N.A.,0.019,373,N.A.,0.02,243,N.A.,0.015,312,N.A.,0.018,350,N.A.,0.019,2516,N.A.,0.153,2650,N.A.,0.156,2908,N.A.,0.159,2185,N.A.,0.133,0.868,2291,N.A.,0.135,0.865,2460,N.A.,0.135,0.846,1644,N.A.,0.1,1698,N.A.,0.1,1786,N.A.,0.098,1295,N.A.,0.079,0.788,1348,N.A.,0.08,0.794,1403,N.A.,0.077,0.786,2021,N.A.,0.123,2071,N.A.,0.122,2317,N.A.,0.127,974,N.A.,0.059,0.482,1014,N.A.,0.06,0.49,1093,N.A.,0.06,0.472,50,N.A.,0.003,13,N.A.,0.001,29,N.A.,0.002,919,N.A.,0.056,971,N.A.,0.057,1048,N.A.,0.057,0.272,0.278,0.309,154,159,99,12.2,,77725,,12.1,,79463,,76.8,,81507,,74.7,,82379,,119.5,,130598,,116.5,,133543,,11.4,,11.2,,52,N.A.,0.003,45,N.A.,0.003,47,N.A.,0.003,,,22950,,,,24105,
H. 7-12 / 9-12,4. State median - Operating Type 9-12,17081,N.A.,18070,N.A.,19514,N.A.,9353,N.A.,0.548,9676,N.A.,0.535,10348,N.A.,0.53,8711,N.A.,0.51,0.931,8919,N.A.,0.494,0.922,9448,N.A.,0.484,0.913,357,N.A.,0.021,311,N.A.,0.017,417,N.A.,0.021,225,N.A.,0.013,267,N.A.,0.015,259,N.A.,0.013,2704,N.A.,0.158,2651,N.A.,0.147,2953,N.A.,0.151,2302,N.A.,0.135,0.851,2332,N.A.,0.129,0.88,2463,N.A.,0.126,0.834,1677,N.A.,0.098,1784,N.A.,0.099,1814,N.A.,0.093,1368,N.A.,0.08,0.816,1406,N.A.,0.078,0.788,1471,N.A.,0.075,0.811,2088,N.A.,0.122,2123,N.A.,0.117,2465,N.A.,0.126,1006,N.A.,0.059,0.482,1008,N.A.,0.056,0.475,1139,N.A.,0.058,0.462,24,N.A.,0.001,13,N.A.,0.001,23,N.A.,0.001,1051,N.A.,0.062,1113,N.A.,0.062,1115,N.A.,0.057,0.27,0.278,0.313,130,141,79,12.2,,77348,,12.1,,79760,,76.8,,81863,,74.7,,83590,,119.5,,130466,,116.5,,132000,,11.4,,11.2,,50,N.A.,0.003,44,N.A.,0.002,50,N.A.,0.003,,,24347,,,,25206,
I. CSSD,1. State average -  Operating Type CSSD,57685,N.A.,61037,N.A.,67274,N.A.,32869,N.A.,0.57,34477,N.A.,0.565,37936,N.A.,0.564,30566,N.A.,0.53,0.93,31960,N.A.,0.524,0.927,35169,N.A.,0.523,0.927,515,N.A.,0.009,743,N.A.,0.012,839,N.A.,0.012,1789,N.A.,0.031,1774,N.A.,0.029,1927,N.A.,0.029,12273,N.A.,0.213,13227,N.A.,0.217,14619,N.A.,0.217,10668,N.A.,0.185,0.869,11482,N.A.,0.188,0.868,12620,N.A.,0.188,0.863,5729,N.A.,0.099,6246,N.A.,0.102,6604,N.A.,0.098,4573,N.A.,0.079,0.798,4788,N.A.,0.078,0.767,5198,N.A.,0.077,0.787,5787,N.A.,0.1,6207,N.A.,0.102,7336,N.A.,0.109,2611,N.A.,0.045,0.451,2760,N.A.,0.045,0.445,3260,N.A.,0.048,0.444,1066,N.A.,0.018,749,N.A.,0.012,742,N.A.,0.011,277,N.A.,0.005,214,N.A.,0.004,255,N.A.,0.004,0.455,0.467,0.516,307,562,211,4.5,,71788,,4.4,,71665,,6.1,,73317,,5.9,,73945,,35,,112349,,33.9,,110659,,13.5,,13.5,,164,N.A.,0.003,152,N.A.,0.002,167,N.A.,0.002,,,69484,,,,75041,
I. CSSD,2. State median - Operating Type CSSD,53613,N.A.,59051,N.A.,58615,N.A.,30495,N.A.,0.569,31427,N.A.,0.532,30408,N.A.,0.519,28925,N.A.,0.54,0.949,29849,N.A.,0.505,0.95,28718,N.A.,0.49,0.944,377,N.A.,0.007,464,N.A.,0.008,455,N.A.,0.008,1207,N.A.,0.023,1203,N.A.,0.02,1300,N.A.,0.022,10110,N.A.,0.189,10766,N.A.,0.182,12224,N.A.,0.209,9610,N.A.,0.179,0.95,10023,N.A.,0.17,0.931,11691,N.A.,0.199,0.956,5754,N.A.,0.107,6504,N.A.,0.11,6974,N.A.,0.119,4797,N.A.,0.089,0.834,5294,N.A.,0.09,0.814,5725,N.A.,0.098,0.821,5197,N.A.,0.097,5367,N.A.,0.091,6604,N.A.,0.113,2798,N.A.,0.052,0.538,2994,N.A.,0.051,0.558,3538,N.A.,0.06,0.536,433,N.A.,0.008,249,N.A.,0.004,730,N.A.,0.012,144,N.A.,0.003,149,N.A.,0.003,139,N.A.,0.002,0.432,0.425,0.505,194,230,240,4.5,,71089,,4.4,,71196,,6.1,,71190,,5.9,,71090,,35,,106000,,33.9,,106938,,13.5,,13.5,,94,N.A.,0.002,149,N.A.,0.003,137,N.A.,0.002,,,64922,,,,70393,
J. VOC,1. State average - Operating Type VOC,17265,N.A.,17444,N.A.,17889,N.A.,9073,N.A.,0.526,9181,N.A.,0.526,9349,N.A.,0.523,8174,N.A.,0.473,0.901,8225,N.A.,0.472,0.896,8305,N.A.,0.464,0.888,494,N.A.,0.029,491,N.A.,0.028,541,N.A.,0.03,405,N.A.,0.023,465,N.A.,0.027,502,N.A.,0.028,2155,N.A.,0.125,2219,N.A.,0.127,2283,N.A.,0.128,1967,N.A.,0.114,0.913,2035,N.A.,0.117,0.917,2051,N.A.,0.115,0.898,2603,N.A.,0.151,2651,N.A.,0.152,2640,N.A.,0.148,1999,N.A.,0.116,0.768,2032,N.A.,0.116,0.767,2004,N.A.,0.112,0.759,2815,N.A.,0.163,2783,N.A.,0.16,3009,N.A.,0.168,1215,N.A.,0.07,0.432,1197,N.A.,0.069,0.43,1222,N.A.,0.068,0.406,80,N.A.,0.005,104,N.A.,0.006,31,N.A.,0.002,520,N.A.,0.03,512,N.A.,0.029,523,N.A.,0.029,0.306,0.314,0.35,246,167,174,13.3,,72066,,13.3,,73652,,95.5,,79012,,94.2,,79568,,124.1,,129327,,128.3,,129969,,10.6,,11,,48,N.A.,0.003,47,N.A.,0.003,52,N.A.,0.003,,,23840,,,,24475,
J. VOC,2. State median - Operating Type VOC,17245,N.A.,17306,N.A.,16884,N.A.,8796,N.A.,0.51,8827,N.A.,0.51,8589,N.A.,0.509,8064,N.A.,0.468,0.917,7995,N.A.,0.462,0.906,7909,N.A.,0.468,0.921,527,N.A.,0.031,539,N.A.,0.031,499,N.A.,0.03,282,N.A.,0.016,294,N.A.,0.017,341,N.A.,0.02,2016,N.A.,0.117,2058,N.A.,0.119,2094,N.A.,0.124,1878,N.A.,0.109,0.932,1901,N.A.,0.11,0.924,1907,N.A.,0.113,0.911,2662,N.A.,0.154,2565,N.A.,0.148,2408,N.A.,0.143,1952,N.A.,0.113,0.733,2049,N.A.,0.118,0.799,1951,N.A.,0.116,0.81,2690,N.A.,0.156,2683,N.A.,0.155,2786,N.A.,0.165,1207,N.A.,0.07,0.449,1259,N.A.,0.073,0.469,1282,N.A.,0.076,0.46,83,N.A.,0.005,102,N.A.,0.006,31,N.A.,0.002,435,N.A.,0.025,469,N.A.,0.027,533,N.A.,0.032,0.328,0.331,0.365,125,160,135,13.3,,68151,,13.3,,69390,,95.5,,75754,,94.2,,75363,,124.1,,126935,,128.3,,125580,,10.6,,11,,46,N.A.,0.003,40,N.A.,0.002,39,N.A.,0.002,,,24617,,,,24912,
K. CHARTER,1. State average-Operating Type CHARTER,13936,N.A.,14143,N.A.,14342,N.A.,7128,N.A.,0.511,7030,N.A.,0.497,7611,N.A.,0.531,6194,N.A.,0.444,0.869,6149,N.A.,0.435,0.875,6437,N.A.,0.449,0.846,442,N.A.,0.032,409,N.A.,0.029,469,N.A.,0.033,492,N.A.,0.035,485,N.A.,0.034,704,N.A.,0.049,1016,N.A.,0.073,839,N.A.,0.059,2004,N.A.,0.14,792,N.A.,0.057,0.78,657,N.A.,0.046,0.783,1267,N.A.,0.088,0.632,3657,N.A.,0.262,3788,N.A.,0.268,2836,N.A.,0.198,2028,N.A.,0.146,0.555,2222,N.A.,0.157,0.587,1749,N.A.,0.122,0.617,2641,N.A.,0.19,2812,N.A.,0.199,1832,N.A.,0.128,839,N.A.,0.06,0.318,773,N.A.,0.055,0.275,,N.A.,,,82,N.A.,0.006,71,N.A.,0.005,,N.A.,,115,N.A.,0.008,150,N.A.,0.011,,N.A.,,0.218,0.217,0.258,115,209,218,13.9,,56829,,14.6,,57930,,180.2,,59106,,171.1,,60121,,153,,99954,,151.8,,99455,,11.9,,11.3,,71,N.A.,0.005,73,N.A.,0.005,54,N.A.,0.004,,,17330,,,,17492,
K. CHARTER,2. State median-Operating Type CHARTER,13136,N.A.,13548,N.A.,14008,N.A.,6798,N.A.,0.517,6984,N.A.,0.516,7408,N.A.,0.529,5867,N.A.,0.447,0.863,6216,N.A.,0.459,0.89,6399,N.A.,0.457,0.864,293,N.A.,0.022,321,N.A.,0.024,367,N.A.,0.026,337,N.A.,0.026,309,N.A.,0.023,297,N.A.,0.021,766,N.A.,0.058,726,N.A.,0.054,1813,N.A.,0.129,683,N.A.,0.052,0.892,577,N.A.,0.043,0.795,1246,N.A.,0.089,0.687,3231,N.A.,0.246,3094,N.A.,0.228,2681,N.A.,0.191,2079,N.A.,0.158,0.643,1995,N.A.,0.147,0.645,1797,N.A.,0.128,0.67,2144,N.A.,0.163,2299,N.A.,0.17,1731,N.A.,0.124,542,N.A.,0.041,0.253,610,N.A.,0.045,0.265,,N.A.,,,132,N.A.,0.01,89,N.A.,0.007,,N.A.,,92,N.A.,0.007,106,N.A.,0.008,,N.A.,,0.211,0.208,0.247,66,138,122,13.9,,55000,,14.6,,55620,,180.2,,60000,,171.1,,61200,,153,,95000,,151.8,,94000,,11.9,,11.3,,50,N.A.,0.004,60,N.A.,0.004,56,N.A.,0.004,,,16796,,,,17422,
L. ALL,5. State average - All operating types,15259,N.A.,15809,N.A.,16599,N.A.,9001,N.A.,0.59,9332,N.A.,0.59,9724,N.A.,0.586,8466,N.A.,0.555,0.941,8767,N.A.,0.555,0.939,9095,N.A.,0.548,0.935,288,N.A.,0.019,289,N.A.,0.018,324,N.A.,0.02,247,N.A.,0.016,276,N.A.,0.017,304,N.A.,0.018,2437,N.A.,0.16,2519,N.A.,0.159,2701,N.A.,0.163,2098,N.A.,0.137,0.861,2168,N.A.,0.137,0.861,2283,N.A.,0.138,0.845,1675,N.A.,0.11,1750,N.A.,0.111,1774,N.A.,0.107,1342,N.A.,0.088,0.801,1403,N.A.,0.089,0.802,1419,N.A.,0.085,0.8,1812,N.A.,0.119,1864,N.A.,0.118,1985,N.A.,0.12,906,N.A.,0.059,0.5,934,N.A.,0.059,0.501,997,N.A.,0.06,0.502,73,N.A.,0.005,53,N.A.,0.003,41,N.A.,0.002,299,N.A.,0.02,308,N.A.,0.019,331,N.A.,0.02,0.301,0.306,0.333,88,92,82,11.9,,71253,,11.8,,72376,,75.9,,77041,,74.8,,77501,,150.8,,124099,,148.3,,125838,,14.7,,14.5,,46,N.A.,0.003,44,N.A.,0.003,44,N.A.,0.003,,,20852,,,,21866,
L. ALL,6. State median - All operating types,15250,N.A.,15603,N.A.,16578,N.A.,8940,N.A.,0.586,9157,N.A.,0.587,9751,N.A.,0.588,8407,N.A.,0.551,0.94,8601,N.A.,0.551,0.939,9089,N.A.,0.548,0.932,301,N.A.,0.02,310,N.A.,0.02,345,N.A.,0.021,205,N.A.,0.013,222,N.A.,0.014,253,N.A.,0.015,2353,N.A.,0.154,2412,N.A.,0.155,2599,N.A.,0.157,1973,N.A.,0.129,0.839,2014,N.A.,0.129,0.835,2115,N.A.,0.128,0.814,1746,N.A.,0.114,1814,N.A.,0.116,1884,N.A.,0.114,1396,N.A.,0.092,0.8,1440,N.A.,0.092,0.794,1476,N.A.,0.089,0.783,1733,N.A.,0.114,1783,N.A.,0.114,1895,N.A.,0.114,835,N.A.,0.055,0.482,866,N.A.,0.055,0.485,940,N.A.,0.057,0.496,55,N.A.,0.004,48,N.A.,0.003,37,N.A.,0.002,226,N.A.,0.015,233,N.A.,0.015,253,N.A.,0.015,0.29,0.295,0.326,64,78,70,11.9,,67836,,11.8,,68985,,75.9,,76138,,74.8,,76263,,150.8,,123923,,148.3,,125207,,14.7,,14.5,,39,N.A.,0.003,41,N.A.,0.003,42,N.A.,0.003,,,20465,,,,21455,
