GROUP,CONAME,DIST,DISTNAME,PP112,RK112,PCT112,PP212,RK212,PCT212,PP312,RK312,PCT312
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,86,N.A.,0.006,66,N.A.,0.004,67,N.A.,0.004
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,51,N.A.,0.003,53,N.A.,0.003,59,N.A.,0.004
A. K-6,Statewide,N.A.,5. State average - All operating types,73,N.A.,0.005,53,N.A.,0.003,41,N.A.,0.002
A. K-6,Statewide,N.A.,6. State median - All operating types,55,N.A.,0.004,48,N.A.,0.003,37,N.A.,0.002
A. K-6,Bergen,1270,Edgewater Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Bergen,3870,Oradell Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Bergen,4410,River Edge Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Bergen,4620,Saddle River Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,200,Bass River Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,830,Chesterfield Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,2960,Mansfield Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,3650,North Hanover Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,5010,Springfield Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Camden,2540,Laurel Springs Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Camden,5560,Waterford Twp,15,3|56,9E-4,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Cape May,710,Cape May City,94,8|56,0.006,N.R.,N.R.,N.R.,27,2|56,0.001
A. K-6,Cape May,2840,Lower Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Cape May,5610,West Cape May Boro,27,4|56,0.002,50,5|56,0.003,N.R.,N.R.,N.R.
A. K-6,Essex,1400,Essex Fells Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Essex,1465,Fairfield Twp,13,2|56,84E-5,13,2|56,87E-5,14,1|56,89E-5
