GROUP,CONAME,DIST,DISTNAME,PP12,RK12,PCT12,PP22,RK22,PCT22,PP32,RK32,PCT32
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,8900,N.A.,0.612,9048,N.A.,0.607,9536,N.A.,0.604
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,9530,N.A.,0.614,9687,N.A.,0.619,10460,N.A.,0.621
A. K-6,Statewide,N.A.,5. State average - All operating types,9001,N.A.,0.59,9332,N.A.,0.59,9724,N.A.,0.586
A. K-6,Statewide,N.A.,6. State median - All operating types,8940,N.A.,0.586,9157,N.A.,0.587,9751,N.A.,0.588
A. K-6,Bergen,1270,Edgewater Boro,6743,2|56,0.581,6941,2|56,0.609,6536,1|56,0.582
A. K-6,Bergen,3870,Oradell Boro,8022,10|56,0.6,8779,16|56,0.617,9255,16|56,0.626
A. K-6,Bergen,4410,River Edge Boro,9607,30|56,0.718,9189,24|56,0.655,9213,14|56,0.656
A. K-6,Bergen,4620,Saddle River Boro,13733,54|56,0.479,13882,54|56,0.478,13658,52|56,0.468
A. K-6,Burlington,200,Bass River Twp,12627,53|56,0.616,12510,50|56,0.625,10001,24|56,0.615
A. K-6,Burlington,830,Chesterfield Twp,6718,1|56,0.589,6886,1|56,0.508,7172,3|56,0.566
A. K-6,Burlington,2960,Mansfield Twp,9274,23|56,0.569,10297,32|56,0.573,10502,29|56,0.547
A. K-6,Burlington,3650,North Hanover Twp,9507,27|56,0.611,10425,34|56,0.614,10700,31|56,0.595
A. K-6,Burlington,5010,Springfield Twp,11578,46|56,0.622,11913,44|56,0.611,12304,45|56,0.59
A. K-6,Camden,2540,Laurel Springs Boro,7796,7|56,0.631,8694,14|56,0.633,9654,21|56,0.597
A. K-6,Camden,5560,Waterford Twp,8839,17|56,0.515,8627,13|56,0.528,9454,19|56,0.548
A. K-6,Cape May,710,Cape May City,9852,32|56,0.597,12183,46|56,0.6,11960,42|56,0.586
A. K-6,Cape May,2840,Lower Twp,8732,16|56,0.598,8487,12|56,0.59,8819,10|56,0.584
A. K-6,Cape May,5610,West Cape May Boro,9099,20|56,0.642,9144,23|56,0.629,9837,22|56,0.6
A. K-6,Essex,1400,Essex Fells Boro,12195,49|56,0.661,12904,51|56,0.674,13760,54|56,0.671
A. K-6,Essex,1465,Fairfield Twp,9963,35|56,0.64,9983,31|56,0.647,10417,28|56,0.642
A. K-6,Essex,3630,North Caldwell Boro,9906,34|56,0.63,10661,36|56,0.619,11320,37|56,0.617
A. K-6,Essex,4530,Roseland Boro,9136,22|56,0.607,8959,18|56,0.597,10180,26|56,0.595
A. K-6,Gloucester,1180,East Greenwich Twp,7296,4|56,0.642,7520,4|56,0.644,7950,4|56,0.631
A. K-6,Gloucester,1330,Elk Twp,8954,18|56,0.66,8386,11|56,0.65,10402,27|56,0.67
A. K-6,Gloucester,1590,Franklin Twp,7265,3|56,0.587,7497,3|56,0.593,8142,5|56,0.592
A. K-6,Gloucester,2070,Harrison Twp,7380,5|56,0.641,7829,7|56,0.644,8630,9|56,0.645
A. K-6,Gloucester,2990,Mantua Twp,9125,21|56,0.639,8965,19|56,0.622,9355,18|56,0.626
A. K-6,Gloucester,3490,National Park Boro,9531,29|56,0.625,9541,28|56,0.632,10537,30|56,0.631
A. K-6,Gloucester,4880,South Harrison Twp,7442,6|56,0.64,7960,8|56,0.627,8154,6|56,0.625
A. K-6,Gloucester,5120,Swedesboro-Woolwich,7798,8|56,0.627,7807,5|56,0.622,8541,8|56,0.615
A. K-6,Gloucester,5590,Wenonah Boro,10769,42|56,0.634,9917,30|56,0.617,9020,12|56,0.602
A. K-6,Gloucester,5740,Westville Boro,8126,11|56,0.678,8254,10|56,0.678,9227,15|56,0.656
A. K-6,Gloucester,5870,Woodbury Heights Boro,10009,36|56,0.694,9832,29|56,0.685,11149,35|56,0.683
A. K-6,Hunterdon,2590,Lebanon Boro,10751,41|56,0.57,10722,37|56,0.563,11746,40|56,0.582
A. K-6,Monmouth,130,Atlantic Highlands Boro,9529,28|56,0.656,10385,33|56,0.657,10706,32|56,0.658
A. K-6,Monmouth,2160,Highlands Boro,10629,38|56,0.545,11771,43|56,0.575,12092,44|56,0.539
A. K-6,Monmouth,4520,Roosevelt Boro,12338,51|56,0.613,13427,53|56,0.598,13755,53|56,0.588
A. K-6,Morris,3240,Mine Hill Twp,8215,12|56,0.575,8807,17|56,0.576,7046,2|56,0.559
A. K-6,Ocean,230,Beach Haven Boro,14222,55|56,0.513,14427,55|56,0.564,18920,56|56,0.544
A. K-6,Ocean,320,Berkeley Twp,7862,9|56,0.594,8005,9|56,0.599,8890,11|56,0.589
A. K-6,Ocean,1150,Eagleswood Twp,11179,44|56,0.679,10996,38|56,0.682,12844,47|56,0.683
A. K-6,Ocean,2350,Island Heights Boro,10313,37|56,0.606,11546,42|56,0.619,11593,38|56,0.658
A. K-6,Ocean,2690,Little Egg Harbor Twp,9755,31|56,0.642,9062,22|56,0.634,8470,7|56,0.638
A. K-6,Ocean,2760,Long Beach Island,14983,56|56,0.582,14824,56|56,0.582,16184,55|56,0.562
A. K-6,Ocean,3800,Ocean Gate Boro,10818,43|56,0.632,11175,40|56,0.636,11244,36|56,0.624
A. K-6,Ocean,3820,Ocean Twp,10695,40|56,0.585,11239,41|56,0.597,12494,46|56,0.603
A. K-6,Ocean,4710,Seaside Heights Boro,10682,39|56,0.597,10433,35|56,0.604,11842,41|56,0.618
A. K-6,Ocean,5020,Stafford Twp,8544,13|56,0.563,8714,15|56,0.566,9177,13|56,0.575
A. K-6,Ocean,5220,Tuckerton Boro,9293,24|56,0.602,9017,21|56,0.591,10034,25|56,0.604
A. K-6,Sussex,1630,Fredon Twp,8580,14|56,0.529,11080,39|56,0.525,11670,39|56,0.515
A. K-6,Sussex,1980,Hampton Twp,12113,48|56,0.643,12393,49|56,0.618,13346,50|56,0.62
A. K-6,Sussex,4650,Sandyston-Walpack Twp,12199,50|56,0.648,13123,52|56,0.678,13377,51|56,0.671
A. K-6,Sussex,5040,Stillwater Twp,11579,47|56,0.648,12281,47|56,0.647,12844,47|56,0.608
A. K-6,Warren,400,Blairstown Twp,9407,26|56,0.608,9524,27|56,0.606,10875,34|56,0.595
A. K-6,Warren,1620,Franklin Twp,12384,52|56,0.606,12301,48|56,0.603,11976,43|56,0.595
A. K-6,Warren,1670,Frelinghuysen Twp,9894,33|56,0.638,8994,20|56,0.602,9651,20|56,0.617
A. K-6,Warren,2470,Knowlton Twp,11430,45|56,0.623,11991,45|56,0.615,13266,49|56,0.577
A. K-6,Warren,2970,Mansfield Twp,9076,19|56,0.682,9237,25|56,0.671,9266,17|56,0.671
A. K-6,Warren,5480,Washington Boro,8609,15|56,0.61,9411,26|56,0.604,10758,33|56,0.634
A. K-6,Warren,5530,Washington Twp,9388,25|56,0.587,7811,6|56,0.55,9912,23|56,0.532
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,9431,N.A.,0.613,9765,N.A.,0.614,10402,N.A.,0.607
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,9565,N.A.,0.607,9880,N.A.,0.605,10479,N.A.,0.595
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,9001,N.A.,0.59,9332,N.A.,0.59,9724,N.A.,0.586
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,8940,N.A.,0.586,9157,N.A.,0.587,9751,N.A.,0.588
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,9876,32|75,0.584,9895,27|75,0.587,10291,27|75,0.58
B. K-8 / 0 - 400,Atlantic,3020,Margate City,16838,73|75,0.619,17073,70|75,0.62,18133,70|75,0.602
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,9313,23|75,0.591,9828,24|75,0.581,10586,34|75,0.616
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,9864,31|75,0.558,11702,50|75,0.597,9716,18|75,0.536
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,17886,74|75,0.602,19180,73|75,0.618,18825,71|75,0.571
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,11471,60|75,0.598,11831,54|75,0.595,12176,50|75,0.596
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,9397,24|75,0.551,10063,31|75,0.575,10579,33|75,0.554
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,9774,30|75,0.577,9865,25|75,0.591,10539,31|75,0.563
B. K-8 / 0 - 400,Burlington,380,Beverly City,8785,19|75,0.559,9373,17|75,0.56,10215,25|75,0.558
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,13301,68|75,0.61,13001,63|75,0.613,12437,53|75,0.58
B. K-8 / 0 - 400,Burlington,4460,Riverton,8136,11|75,0.585,8476,9|75,0.628,9066,11|75,0.615
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,10078,36|75,0.599,5713,1|75,0.625,11477,42|75,0.647
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,8522,15|75,0.633,8987,14|75,0.626,8407,6|75,0.637
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,10265,39|75,0.652,9512,20|75,0.631,9294,14|75,0.597
