GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,1111131,382358,1493490,630386
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,5267015,-436287,4830728,-437632
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,1838518,507322,2345840,-229937
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,2163469,996146,3159615,918002
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,1907864,-214871,1692993,-677084
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,9425883,271302,9700787,-911906
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,1827497,685564,2513061,93509
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,8605362,1663481,10273484,-1270249
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,3718397,856640,4575037,2687924
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,10952343,-2875062,8084704,-1116244
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,4886708,1415690,6302398,-667267
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,9413157,382963,9796120,-3374058
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,4985986,8985785,13971771,-1403147
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,97745,-1213132,-2731365,-1088029
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,16462785,1012889,17475673,1135244
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,3372243,327672,3699915,800072
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,10082594,2871344,12953937,2202213
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,13070777,2257489,15328759,514131
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,1304157,1044075,2350196,1779056
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,2781765,1120958,3902723,-397583
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,20470708,3152534,23623242,-20244
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,3447879,975956,4423835,1012342
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,8341049,654920,8995969,954470
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,3891513,1016383,4907896,888206
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,4401971,2074,4404045,646064
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,6241567,1759447,8001014,-214467
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,5802548,329249,6131797,20600
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,10811958,-5298,10806660,-88987
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,5144261,-169507,4975737,-494122
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,3479315,1502836,4982151,1942438
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,5205078,514398,5719476,208492
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,4745020,603826,5348847,-537555
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,5238578,497605,5736183,424371
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,11291067,3560439,14851506,374393
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,3157608,628215,3785823,1359101
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,4325801,586306,4912107,317961
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,1545181,-90436,1454745,-257637
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,3957697,301220,4265491,1190825
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,2947576,-758597,2196570,-734073
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,3605967,625276,4235141,-1001684
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,7704804,-894538,6810266,1583230
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,4219161,886132,5108455,1016619
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,8108615,396997,8505612,981075
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,9430279,2859716,12289995,1121825
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,5155554,-360327,4795227,1648930
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,4201604,634087,4930730,423057
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,4799319,-933779,3865540,711272
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,6052900,2631651,8684551,1174224
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,3103111,-129800,2973311,890010
F. K-12 / 1801 - 3500,Monmouth,100,Asbury Park City,9316957,772640,10089597,1432992
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,7323817,2472035,9795853,-825374
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,4150842,1434860,5585702,947096
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,6739048,239563,6978611,-63747
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,2669441,561067,3230508,383972
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,6458031,1375849,7833880,2938175
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,10436486,-1011433,9425053,-385453
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,3124683,706325,3832907,65584
F. K-12 / 1801 - 3500,Morris,2460,Kinnelon Boro,2667645,922102,3589747,368532
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,15112118,-704150,14407968,-6156747
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,5767520,1485038,7252558,314833
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,12685766,2546822,15235762,-142904
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,2961900,247635,3209535,-196022
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,7138860,-1060484,6078376,-153151
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,3042413,852774,3895187,476946
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,9596369,-751232,8845137,101350
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,4301497,158995,4460492,-466501
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,3373259,213649,3586908,1125539
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,5499356,-564010,4961410,2587655
F. K-12 / 1801 - 3500,Somerset,4815,Somerset Hills Regional,4257108,1187738,5444846,735368
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,7372461,-722627,6649834,1490351
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,5594275,2949645,8543920,1855506
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,6426981,-870551,5556430,-125203
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,4182778,400724,4583502,-341273
F. K-12 / 1801 - 3500,Union,850,Clark Twp,2973344,692787,3666131,1991347
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,5949015,218003,6167018,1500273
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,2674007,866398,3540405,637095
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,13735485,-554286,13181199,-3845520
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,2683922,1112586,3678761,-375486
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,7701634,793411,8495045,-1298584
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,7128350,-2296304,4832046,-1573475
G. K-12 / 3501 +,Atlantic,110,Atlantic City,15809879,12969949,28779828,14568503
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,20492311,-1736813,18755498,-322591
G. K-12 / 3501 +,Atlantic,1960,Hammonton Town,9264570,-735594,8528976,-282323
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,8687151,-2126287,6560864,28989
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,10623532,-580711,10042821,170933
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,13906977,692705,14599682,3451219
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,5478965,-237278,5241687,1228722
G. K-12 / 3501 +,Bergen,1700,Garfield City,6662005,-2350506,4316376,763182
G. K-12 / 3501 +,Bergen,1860,Hackensack City,12934248,1715204,14649452,3035965
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,21368867,2450794,23819661,1129461
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,8724910,-178817,8546093,-1131877
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,5289429,3818517,9107946,4284415
G. K-12 / 3501 +,Bergen,5160,Tenafly Boro,8189480,1641245,9830725,436724
G. K-12 / 3501 +,Burlington,620,Burlington Twp,6125907,278352,6404259,-417941
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,4764856,910220,5679137,679332
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,27775799,-2166981,25620577,-6324003
G. K-12 / 3501 +,Camden,680,Camden City,26149406,-8024761,18124645,4303800
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,18652861,3527801,22219756,6372575
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,23305298,3936033,27241331,1866510
G. K-12 / 3501 +,Camden,5820,Winslow Twp,23875441,8285250,32320394,-1819003
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,19913467,1612393,21525860,-1698827
G. K-12 / 3501 +,Cumberland,3230,Millville City,8172934,-182374,7990560,640900
G. K-12 / 3501 +,Cumberland,5390,Vineland City,20671045,806505,21477550,-1298169
G. K-12 / 3501 +,Essex,250,Belleville Town,2653300,859457,3512757,1622395
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,16921769,3486960,20405750,-1633900
G. K-12 / 3501 +,Essex,1210,East Orange,24308247,-7307171,17039968,707263
G. K-12 / 3501 +,Essex,2330,Irvington Township,13745011,7338510,21067166,3472109
G. K-12 / 3501 +,Essex,2730,Livingston Twp,8239825,116503,8356328,-825547
G. K-12 / 3501 +,Essex,3190,Millburn Twp,8276070,1027558,9303628,1212099
G. K-12 / 3501 +,Essex,3310,Montclair Town,5316871,-629990,4686881,4131676
G. K-12 / 3501 +,Essex,3570,Newark City,26790805,38625994,65417962,24980462
G. K-12 / 3501 +,Essex,3750,Nutley Town,9886404,-1688698,8197706,150788
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,6782134,2762866,9545000,-1352483
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,10868073,1605107,12473180,3617080
G. K-12 / 3501 +,Essex,5680,West Orange Town,6748405,-2913909,3834496,1696265
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,6432353,-1242100,5190253,-1229859
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,15603750,-758118,14845632,284521
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,22869299,-1307373,21569962,650138
G. K-12 / 3501 +,Hudson,220,Bayonne City,5460037,-4183741,1276296,1937016
G. K-12 / 3501 +,Hudson,2390,Jersey City,78677552,-9260973,69416579,-15470049
G. K-12 / 3501 +,Hudson,2410,Kearny Town,12826003,-6523334,6302669,-1860424
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,23921466,728156,24649622,-854838
G. K-12 / 3501 +,Hudson,5240,Union City,83750760,-1407027,82343733,-14536818
G. K-12 / 3501 +,Hudson,5670,West New York Town,5914647,1641510,7556157,3626907
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,14354373,811205,15175791,973485
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,27046328,-5357533,21688795,423049
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,10712226,-3689168,7169259,123731
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,8057490,694000,8751490,-1139241
G. K-12 / 3501 +,Mercer,5210,Trenton Public School District,20938948,12287770,33226718,7634791
G. K-12 / 3501 +,Mercer,5715,W Windsor-Plainsboro Reg,51380907,8790976,60171883,7692040
G. K-12 / 3501 +,Middlesex,750,Carteret Boro,3100554,659031,3759585,297415
G. K-12 / 3501 +,Middlesex,1170,East Brunswick Twp,21054671,1213260,22267931,2915544
G. K-12 / 3501 +,Middlesex,1290,Edison Twp,11457919,2073543,13531462,3598842
G. K-12 / 3501 +,Middlesex,3290,Monroe Twp,14107270,1200308,15307578,-977161
G. K-12 / 3501 +,Middlesex,3530,New Brunswick City,21435218,415035,21850253,-204256
G. K-12 / 3501 +,Middlesex,3620,North Brunswick Twp,9414779,-342909,9071870,-1717719
G. K-12 / 3501 +,Middlesex,3845,Old Bridge Twp,21069711,-73107,21007039,-624852
G. K-12 / 3501 +,Middlesex,4090,Perth Amboy City,142409289,-21378311,121030979,-11831540
G. K-12 / 3501 +,Middlesex,4130,Piscataway Twp,18916382,6182585,25098967,3626059
G. K-12 / 3501 +,Middlesex,4660,Sayreville Boro,6570447,795949,7378782,2119360
G. K-12 / 3501 +,Middlesex,4860,South Brunswick Twp,15963115,-1060042,14903073,5617747
G. K-12 / 3501 +,Middlesex,5850,Woodbridge Twp,34609072,3436513,38045585,6829719
G. K-12 / 3501 +,Monmouth,2770,Long Branch City,4120072,-1451430,2689738,1027928
G. K-12 / 3501 +,Monmouth,3040,Matawan-Aberdeen Regional,9654373,-702795,8951578,-312170
G. K-12 / 3501 +,Monmouth,3160,Middletown Twp,10544935,-1241814,9303121,-1027180
G. K-12 / 3501 +,Monmouth,3510,Neptune Twp,20231654,-4484221,15770614,497183
G. K-12 / 3501 +,Morris,785,Sch Dist Of The Chathams,5486896,798031,6284927,66393
G. K-12 / 3501 +,Morris,3340,Montville Twp,9322755,-388734,8934021,-1133560
G. K-12 / 3501 +,Morris,3385,Morris School District,27724934,3318710,31043644,-1301582
G. K-12 / 3501 +,Morris,3450,Mount Olive Twp,14139873,996248,15141019,-1760840
G. K-12 / 3501 +,Morris,3950,Parsippany-Troy Hills Twp,11533763,-823480,10712102,4380261
G. K-12 / 3501 +,Morris,4330,Randolph Twp,9500464,1783538,11284002,513208
G. K-12 / 3501 +,Morris,4560,Roxbury Twp,9583362,1310292,10893654,3002541
G. K-12 / 3501 +,Ocean,530,Brick Twp,11333547,324873,11658420,-3359643
G. K-12 / 3501 +,Ocean,2360,Jackson Twp,17351737,461575,17813312,-364013
G. K-12 / 3501 +,Ocean,2480,Lacey Twp,2617342,2173089,4790431,2374483
G. K-12 / 3501 +,Ocean,2520,Lakewood Twp,-3791814,288710,-3503104,1346155
G. K-12 / 3501 +,Ocean,5190,Toms River Regional,22205780,1495338,23721747,1248940
G. K-12 / 3501 +,Passaic,900,Clifton City,15196468,2214792,17434642,3457846
G. K-12 / 3501 +,Passaic,3970,Passaic City,52488891,3554420,56043311,329875
G. K-12 / 3501 +,Passaic,4010,Paterson City,31992158,2983560,34975718,-4763596
G. K-12 / 3501 +,Passaic,5570,Wayne Twp,7124995,3492416,10617411,3035592
G. K-12 / 3501 +,Somerset,350,Bernards Twp,18751803,2486889,21238692,1244447
G. K-12 / 3501 +,Somerset,555,Bridgewater-Raritan Reg,25289499,-942939,24346560,3161357
G. K-12 / 3501 +,Somerset,1610,Franklin Twp,16204494,4201230,20405724,1965313
G. K-12 / 3501 +,Somerset,2170,Hillsborough Twp,10775894,466291,11242185,-3058434
G. K-12 / 3501 +,Somerset,3320,Montgomery Twp,10227208,1287035,11514243,1234864
G. K-12 / 3501 +,Union,980,Cranford Twp,1683461,456821,2140282,-592485
G. K-12 / 3501 +,Union,1320,Elizabeth City,37844163,-2350175,35493988,2391030
G. K-12 / 3501 +,Union,2660,Linden City,25413851,360308,25774158,206743
G. K-12 / 3501 +,Union,4160,Plainfield City,25442148,-2606723,22857450,-4066288
G. K-12 / 3501 +,Union,4290,Rahway City,6100902,218694,6333003,1693557
G. K-12 / 3501 +,Union,4670,Scotch Plains-Fanwood Reg,17305627,287202,17892829,1341482
G. K-12 / 3501 +,Union,5090,Summit City,6499893,581129,7081022,-255202
G. K-12 / 3501 +,Union,5290,Union Twp,21898818,-756070,21154407,-11522130
G. K-12 / 3501 +,Union,5730,Westfield Town,11707561,5933116,17640677,2585396
G. K-12 / 3501 +,Warren,4100,Phillipsburg Town,18684081,3563057,22247138,-6590316
H. 7-12 / 9-12,Atlantic,1790,Greater Egg Harbor Reg,2441387,-1394757,1046630,1339863
H. 7-12 / 9-12,Atlantic,2910,Mainland Regional,4249443,480656,4730099,772754
H. 7-12 / 9-12,Bergen,745,Carlstadt-East Rutherford,2497936,-10052,2487884,1391146
H. 7-12 / 9-12,Bergen,3700,Northern Highlands Reg,5111258,197015,5308273,252803
H. 7-12 / 9-12,Bergen,3710,Northern Valley Regional,5034041,166156,5200197,493086
H. 7-12 / 9-12,Bergen,3960,Pascack Valley Regional,12937372,3171149,16108521,-854993
H. 7-12 / 9-12,Bergen,4300,Ramapo-Indian Hill Reg,19126571,3301970,22428541,2280535
H. 7-12 / 9-12,Bergen,4405,River Dell Regional,3936003,-421372,3514631,-844554
H. 7-12 / 9-12,Burlington,2610,Lenape Regional,13149367,2194861,15346412,1578237
H. 7-12 / 9-12,Burlington,3690,Northern Burlington Reg,7755821,919526,8675347,-241361
H. 7-12 / 9-12,Burlington,4320,Rancocas Valley Regional,11990417,-1467286,10523131,-639944
H. 7-12 / 9-12,Camden,390,Black Horse Pike Regional,14989552,907523,15897075,590603
H. 7-12 / 9-12,Camden,1255,Eastern Camden County Reg,10730512,-637173,10093339,276769
H. 7-12 / 9-12,Camden,5035,Sterling High School Dist,4580994,148277,4729271,-1215770
H. 7-12 / 9-12,Cape May,2820,Lower Cape May Regional,7060424,2427867,9488291,1771105
H. 7-12 / 9-12,Cumberland,997,Cumberland Regional,2762462,1327564,4090026,1557194
H. 7-12 / 9-12,Essex,5630,West Essex Regional,7202217,1536023,8738240,1702491
H. 7-12 / 9-12,Gloucester,870,Clearview Regional,6787196,813394,7600590,982832
H. 7-12 / 9-12,Gloucester,1715,Gateway Regional,3833885,693660,4527545,360066
H. 7-12 / 9-12,Gloucester,2440,Kingsway Regional,3755118,551670,4306788,331063
H. 7-12 / 9-12,Gloucester,4940,Delsea Regional H.S Dist.,7887869,-1028794,6859075,85127
H. 7-12 / 9-12,Hunterdon,1050,Delaware Valley Regional,2416280,58350,2474630,1538699
H. 7-12 / 9-12,Hunterdon,2300,Hunterdon Central Reg,31791047,1149180,32940227,229375
H. 7-12 / 9-12,Hunterdon,3660,N Hunt/Voorhees Regional,23184001,-2133410,21050591,-614008
H. 7-12 / 9-12,Monmouth,1650,Freehold Regional,32922647,-147260,32775387,-1550584
H. 7-12 / 9-12,Monmouth,2120,Henry Hudson Regional,3719158,122098,3841256,204256
H. 7-12 / 9-12,Monmouth,3270,Monmouth Regional,2151066,-202700,1948366,693785
H. 7-12 / 9-12,Monmouth,4365,Red Bank Regional,4640026,-329684,4310341,-1512813
H. 7-12 / 9-12,Monmouth,4580,Rumson-Fair Haven Reg,4489371,347719,4837090,538630
H. 7-12 / 9-12,Monmouth,4760,Shore Regional,1408117,-104509,1303569,622777
H. 7-12 / 9-12,Morris,1990,Hanover Park Regional,6344620,-486262,5858358,503774
H. 7-12 / 9-12,Morris,3370,Morris Hills Regional,4993275,-1299291,3693984,1451934
H. 7-12 / 9-12,Morris,5660,West Morris Regional,7405902,1450303,8856205,1186356
H. 7-12 / 9-12,Ocean,770,Central Regional,2233957,172500,2412279,-420527
H. 7-12 / 9-12,Ocean,4105,Pinelands Regional,2324635,306470,2631105,132662
H. 7-12 / 9-12,Ocean,4950,Southern Regional,10544772,5126024,15670796,1922899
H. 7-12 / 9-12,Passaic,2510,Lakeland Regional,3730630,-367172,4303682,581048
H. 7-12 / 9-12,Passaic,3980,Passaic Co Manchester Reg,2346139,-416783,1929756,308526
H. 7-12 / 9-12,Passaic,3990,Passaic Valley Regional,3431904,1643445,5075349,-14239
H. 7-12 / 9-12,Somerset,5550,Watchung Hills Regional,6581905,-42910,6538995,-668420
H. 7-12 / 9-12,Sussex,2165,High Point Regional,3295532,-476159,2190467,-47344
H. 7-12 / 9-12,Sussex,2465,Kittatinny Regional,3052449,-644035,2408414,290147
H. 7-12 / 9-12,Sussex,2615,Lenape Valley Regional,2177362,34663,2212025,-51920
H. 7-12 / 9-12,Sussex,5435,Wallkill Valley Regional,1585505,-164950,1420555,102322
H. 7-12 / 9-12,Warren,3675,North Warren Regional,708021,531470,1239491,-421896
H. 7-12 / 9-12,Warren,5465,Warren Hills Regional,11493623,-1495856,9997767,-2313938
I. CSSD,Atlantic,125,Atlantic Co Special Serv,4709965,2128490,6838455,-629950
I. CSSD,Bergen,285,Bergen Co Special Service,6549308,3093308,9675798,633410
I. CSSD,Burlington,605,Burlington Co Spec Serv,4570971,443151,5147138,836625
I. CSSD,Cape May,715,Cape May Co Special Serv,1674023,404570,2078593,212620
I. CSSD,Gloucester,1774,Gloucester Co Spec Serv,6438630,-413795,6029045,-915982
I. CSSD,Mercer,3103,Mercer County Special Services School Di,14096467,-4269591,9826876,1205177
I. CSSD,Salem,4635,Salem Co Special Service,1221143,198155,1419298,706464
I. CSSD,Warren,5450,Warren Co Special Service,136306,-325834,-189528,-59034
J. VOC,Atlantic,120,Atlantic Co Vocational,5775177,-312461,5462716,638697
J. VOC,Bergen,290,Bergen County Vocational,7325600,1746000,9074224,1670052
J. VOC,Burlington,610,Burlington Co Vocational,6294786,-1399538,4902833,785408
J. VOC,Camden,700,Camden County Vocational,13589252,-2576610,11025725,-77000
J. VOC,Cape May,720,Cape May Co Vocational,3286615,-81891,3204724,606720
J. VOC,Cumberland,995,Cumberland Co Vocational,5710295,399998,6110293,84333
J. VOC,Essex,1390,Essex Co Voc-Tech,11758592,2301079,14077765,2549747
J. VOC,Gloucester,1775,Gloucester Co Vocational,3429448,219883,3649331,343796
J. VOC,Hudson,2295,Hudson County Vocational,3616739,-3326654,269934,-159452
J. VOC,Hunterdon,2308,Hunterdon Co Vocational,3960371,658163,4618534,295837
J. VOC,Mercer,3105,Mercer County Vocational,3630718,557891,4188609,448718
J. VOC,Middlesex,3150,Middlesex Co Vocational,4878748,-7510,4871238,137674
J. VOC,Monmouth,3260,Monmouth Co Vocational,11744998,-775716,10969282,-1737899
J. VOC,Morris,3365,Morris County Vocational,4258798,180845,4439643,652389
J. VOC,Ocean,3790,Ocean County Vocational,4167199,-695451,3471748,647859
J. VOC,Passaic,3995,Passaic County Vocational,10196060,192830,10388890,437750
J. VOC,Salem,4640,Salem County Vocational,1044134,-40442,1003692,-157120
J. VOC,Somerset,4810,Somerset Co Vocational,2821484,505967,3327450,503264
J. VOC,Sussex,5110,Sussex County Vocational,530086,303605,833691,144477
J. VOC,Union,5260,Union County Vocational,3195451,22024,3217475,892917
J. VOC,Warren,5460,Warren County Vocational,1583452,592992,2176444,358725
K. Charter,Atlantic,6060,Atlantic Community Charter School,35632,93997,129629,49096
K. Charter,Atlantic,6104,International Academy Of Atlantic City C,7666,645411,653077,-59010
K. Charter,Atlantic,7410,Charter~tech High School,1362463,-274858,1087605,447004
K. Charter,Bergen,6013,Bergen Arts And Sciences Charter School,668230,1369180,2037411,587521
K. Charter,Bergen,6430,Englewood On The Palisades Charter Schoo,1536318,95399,1631717,149708
K. Charter,Bergen,7890,Teaneck Community Cs,738873,217655,956528,150158
K. Charter,Burlington,6026,Riverbank Charter School Of Excelle,102261,93383,195644,156911
K. Charter,Burlington,6076,Benjamin Banneker Prep Cs,99192,80136,179328,-134984
K. Charter,Camden,1799,Kipp Cooper Norcross,1652939,1413577,3066516,-1807852
K. Charter,Camden,1801,Camden Prep,732819,389023,1121842,361747
K. Charter,Camden,1802,Mastery Schools Of Camden,72636,1306700,1379336,1657039
K. Charter,Camden,6067,Kingdom Cs Of Leadership,300076,46640,346716,57601
K. Charter,Camden,6086,Hope Community Cs,585245,92480,677725,-52051
K. Charter,Camden,6107,Camden’s Promise Charter School,1334251,-805790,528461,457235
K. Charter,Camden,6232,Environment Community Cs,5400623,-470070,4930553,-1020369
K. Charter,Camden,6240,Freedom Prep Charter School,1009379,332991,1342370,0
K. Charter,Camden,7109,Leap Academy University Cs,2246468,480322,2726790,351763
K. Charter,Cumberland,6028,Vineland Public Charter School,59914,130352,190266,130805
K. Charter,Cumberland,6069,Millville Public Charter School,33448,-2280,31168,215614
K. Charter,Cumberland,6089,Compass Academy Cs,-59837,118370,58533,67134
K. Charter,Cumberland,6100,Bridgeton Public Charter School,76054,33575,109629,197220
K. Charter,Essex,6020,Pride Academy Charter School,778430,81596,860026,116856
K. Charter,Essex,6022,Burch Charter School Of Excellence,882676,146114,1028790,-57715
K. Charter,Essex,6029,Newark Educators Community Charter Schoo,671034,26032,697067,4516
K. Charter,Essex,6053,Great Oaks Legacy Charter School,1038996,8151127,9190123,78096
K. Charter,Essex,6057,Peoples Preparatory Charter School,3120850,226969,3347819,35172
K. Charter,Essex,6058,Roseville Community Cs,3868163,1657101,5525264,938858
K. Charter,Essex,6094,Phillip's Academy  Cs,485609,-86125,399484,-355217
K. Charter,Essex,6099,Link Community Charter School,780524,-74522,706002,244631
K. Charter,Essex,6109,Lead Charter School,0,0,0,138367
K. Charter,Essex,6110,Achieve Community Charter School,0,0,0,38537
K. Charter,Essex,6320,Discovery Cs,236070,166186,402256,-68329
K. Charter,Essex,6410,East Orange Community Cs,80563,748328,828891,333563
K. Charter,Essex,6665,Gray Cs,1241769,527338,1769107,166060
K. Charter,Essex,7210,Marion P. Thomas Cs,6871333,-2146828,4724504,-2206658
K. Charter,Essex,7290,New Horizons Comm. Cs,214234,867320,1081554,458102
K. Charter,Essex,7320,North Star Academy Charter School,9363723,1094216,14284132,6014187
K. Charter,Essex,7325,Team Academy Charter School,9598933,-1013123,8585810,1314866
K. Charter,Essex,7730,Robert Treat Academy Cs,838450,104193,942643,-331669
K. Charter,Essex,7735,Maria L. Varisco-Rogers Cs,1972145,80484,2052629,-377752
K. Charter,Essex,8065,University Heights Cs,2711870,7098,2718968,-875087
K. Charter,Hudson,6030,The Ethical Community Charter School,366147,23362,389509,177041
K. Charter,Hudson,6036,Hola Hoboken Dual Lang Cs,489356,-140136,349220,-123496
K. Charter,Hudson,6064,Dr Lena Edwards Academic Charter School,0,72134,111999,-20176
K. Charter,Hudson,6068,M E T S Charter School,700964,69838,770802,760614
K. Charter,Hudson,6082,Beloved Community Charter School,-225985,961088,735103,573874
K. Charter,Hudson,6093,Jersey City Global Cs,167653,162182,329834,71039
K. Charter,Hudson,6103,Empowerment Academy Charter School,130411,-125099,5312,90767
K. Charter,Hudson,6105,Hudson Arts And Science  Charter School,0,612744,612744,642053
K. Charter,Hudson,6420,Elysian Cs Of Hoboken,851152,7586,858738,-204329
K. Charter,Hudson,6720,Hoboken Cs,1073110,6182,1079292,-447
K. Charter,Hudson,6910,Jersey City Comm. Cs,62142,929133,991275,87921
K. Charter,Hudson,6915,Jersey City Golden Door Charter School,746880,361271,1108151,325783
K. Charter,Hudson,7115,Learning Community Cs,729306,22235,751541,-58070
K. Charter,Hudson,7830,Soaring Heights Cs,596086,-84673,511413,-240107
K. Charter,Hudson,8060,University Academy Cs,2286338,-279476,2006862,-309403
K. Charter,Mercer,6017,Foundation Academy Cs,3341096,441448,3782544,2001462
K. Charter,Mercer,6025,Paul Robeson Humanities  Charter School,307713,118936,426649,-14885
K. Charter,Mercer,6183,Trenton Stem-To-Civics Cs,717784,-134134,583650,75993
K. Charter,Mercer,6810,International Charter School,157002,18399,175401,-15510
K. Charter,Mercer,7500,Pace Cs Of Hamilton,701066,-168190,532876,60179
K. Charter,Mercer,7540,Princeton Cs,434511,131250,565761,84056
