GROUP,CONAME,DIST,DISTNAME,PP111,RK111,PCT111,SBA11,PP211,RK211,PCT211,SBB11,PP311,RK311,PCT311,SBC11
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,799,N.A.,0.055,0.491,833,N.A.,0.056,0.494,892,N.A.,0.057,0.487
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,786,N.A.,0.051,0.491,833,N.A.,0.053,0.5,882,N.A.,0.052,0.484
A. K-6,Statewide,N.A.,5. State average - All operating types,906,N.A.,0.059,0.5,934,N.A.,0.059,0.501,997,N.A.,0.06,0.502
A. K-6,Statewide,N.A.,6. State median - All operating types,835,N.A.,0.055,0.482,866,N.A.,0.055,0.485,940,N.A.,0.057,0.496
A. K-6,Bergen,1270,Edgewater Boro,738,24|56,0.064,0.5528,644,15|56,0.056,0.5296,785,23|56,0.07,0.5322
A. K-6,Bergen,3870,Oradell Boro,783,26|56,0.059,0.5081,833,28|56,0.059,0.5524,882,28|56,0.06,0.5572
A. K-6,Bergen,4410,River Edge Boro,548,11|56,0.041,0.5315,703,24|56,0.05,0.58,720,19|56,0.051,0.5911
A. K-6,Bergen,4620,Saddle River Boro,1636,54|56,0.057,0.572,1602,54|56,0.055,0.552,1783,54|56,0.061,0.5459
A. K-6,Burlington,200,Bass River Twp,1138,47|56,0.056,0.5033,1146,46|56,0.057,0.555,860,27|56,0.053,0.4892
A. K-6,Burlington,830,Chesterfield Twp,821,30|56,0.072,0.6746,856,30|56,0.063,0.6549,923,31|56,0.073,0.6203
A. K-6,Burlington,2960,Mansfield Twp,1063,44|56,0.065,0.5502,1037,39|56,0.058,0.5572,1138,47|56,0.059,0.5286
A. K-6,Burlington,3650,North Hanover Twp,830,32|56,0.053,0.48,917,35|56,0.054,0.5249,959,34|56,0.053,0.4992
A. K-6,Burlington,5010,Springfield Twp,1422,51|56,0.076,0.7334,1299,50|56,0.067,0.6266,1448,50|56,0.069,0.5639
A. K-6,Camden,2540,Laurel Springs Boro,119,2|56,0.01,0.092,127,2|56,0.009,0.0975,239,2|56,0.015,0.1438
A. K-6,Camden,5560,Waterford Twp,269,4|56,0.016,0.1072,243,3|56,0.015,0.0947,279,3|56,0.016,0.1144
A. K-6,Cape May,710,Cape May City,931,37|56,0.056,0.4947,1137,45|56,0.056,0.4939,1381,49|56,0.068,0.496
A. K-6,Cape May,2840,Lower Twp,1247,49|56,0.085,0.6238,1303,51|56,0.091,0.5773,1457,51|56,0.096,0.6699
A. K-6,Cape May,5610,West Cape May Boro,565,13|56,0.04,0.4527,689,21|56,0.047,0.5374,578,9|56,0.035,0.3357
A. K-6,Essex,1400,Essex Fells Boro,1182,48|56,0.064,0.6159,1240,49|56,0.065,0.5902,1134,45|56,0.055,0.4757
A. K-6,Essex,1465,Fairfield Twp,1503,53|56,0.097,0.7927,855,29|56,0.055,0.5185,970,35|56,0.06,0.5374
