GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
A. K-6,Gloucester,5870,Woodbury Heights Boro,25,23|56,0.002,27,19|56,0.002,26,15|56,0.002
A. K-6,Hunterdon,2590,Lebanon Boro,32,28|56,0.002,4,2|56,22E-5,43,35|56,0.002
A. K-6,Monmouth,130,Atlantic Highlands Boro,71,45|56,0.005,102,48|56,0.006,54,43|56,0.003
A. K-6,Monmouth,2160,Highlands Boro,124,54|56,0.006,242,56|56,0.012,119,55|56,0.005
A. K-6,Monmouth,4520,Roosevelt Boro,31,26|56,0.002,5,3|56,23E-5,47,38|56,0.002
A. K-6,Morris,3240,Mine Hill Twp,105,52|56,0.007,56,31|56,0.004,40,30|56,0.003
A. K-6,Ocean,230,Beach Haven Boro,97,49|56,0.004,180,54|56,0.007,115,54|56,0.003
A. K-6,Ocean,320,Berkeley Twp,9,8|56,68E-5,12,9|56,92E-5,10,5|56,64E-5
A. K-6,Ocean,1150,Eagleswood Twp,52,38|56,0.003,26,17|56,0.002,35,24|56,0.002
A. K-6,Ocean,2350,Island Heights Boro,32,28|56,0.002,82,45|56,0.004,31,19|56,0.002
A. K-6,Ocean,2690,Little Egg Harbor Twp,40,32|56,0.003,59,35|56,0.004,32,20|56,0.002
A. K-6,Ocean,2760,Long Beach Island,282,56|56,0.011,177,53|56,0.007,207,56|56,0.007
A. K-6,Ocean,3800,Ocean Gate Boro,53,40|56,0.003,18,15|56,0.001,41,32|56,0.002
A. K-6,Ocean,3820,Ocean Twp,51,37|56,0.003,72,42|56,0.004,40,30|56,0.002
A. K-6,Ocean,4710,Seaside Heights Boro,23,19|56,0.001,37,25|56,0.002,35,24|56,0.002
A. K-6,Ocean,5020,Stafford Twp,50,36|56,0.003,48,29|56,0.003,29,18|56,0.002
A. K-6,Ocean,5220,Tuckerton Boro,22,18|56,0.001,32,22|56,0.002,34,21|56,0.002
A. K-6,Sussex,1630,Fredon Twp,48,34|56,0.003,63,37|56,0.003,60,47|56,0.003
A. K-6,Sussex,1980,Hampton Twp,1,1|56,32E-6,10,7|56,5E-4,21,10|56,98E-5
A. K-6,Sussex,4650,Sandyston-Walpack Twp,12,9|56,63E-5,71,40|56,0.004,36,27|56,0.002
A. K-6,Sussex,5040,Stillwater Twp,13,10|56,74E-5,136,51|56,0.007,54,43|56,0.003
A. K-6,Warren,400,Blairstown Twp,44,33|56,0.003,58,34|56,0.004,48,39|56,0.003
A. K-6,Warren,1620,Franklin Twp,38,30|56,0.002,31,21|56,0.002,35,24|56,0.002
A. K-6,Warren,1670,Frelinghuysen Twp,104,51|56,0.007,26,17|56,0.002,24,11|56,0.002
A. K-6,Warren,2470,Knowlton Twp,1,1|56,76E-6,6,4|56,3E-4,6,3|56,24E-5
A. K-6,Warren,2970,Mansfield Twp,4,5|56,3E-4,16,13|56,0.001,24,11|56,0.002
A. K-6,Warren,5480,Washington Boro,19,14|56,0.001,14,11|56,87E-5,25,14|56,0.001
A. K-6,Warren,5530,Washington Twp,49,35|56,0.003,33,23|56,0.002,45,37|56,0.002
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,42,N.A.,0.003,44,N.A.,0.003,42,N.A.,0.002
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.003,44,N.A.,0.003,46,N.A.,0.003
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,44,N.A.,0.003,44,N.A.,0.003
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,39,N.A.,0.003,41,N.A.,0.003,42,N.A.,0.003
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,62,45|75,0.004,88,53|75,0.005,54,42|75,0.003
B. K-8 / 0 - 400,Atlantic,3020,Margate City,61,43|75,0.002,51,40|75,0.002,83,65|75,0.003
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,82,50|75,0.005,103,59|75,0.006,132,72|75,0.008
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,62,45|75,0.003,42,26|75,0.002,21,8|75,0.001
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,60,42|75,0.002,119,61|75,0.004,63,55|75,0.002
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,164,65|75,0.009,89,54|75,0.004,78,62|75,0.004
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,95,55|75,0.006,69,47|75,0.004,49,38|75,0.003
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,161,67|75,0.009,48,35|75,0.003,18,7|75,94E-5
B. K-8 / 0 - 400,Burlington,380,Beverly City,46,33|75,0.003,46,33|75,0.003,91,67|75,0.005
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,39,25|75,0.002,34,22|75,0.002,76,60|75,0.004
B. K-8 / 0 - 400,Burlington,4460,Riverton,35,22|75,0.003,26,13|75,0.002,28,15|75,0.002
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,99,57|75,0.006,34,22|75,0.004,72,59|75,0.004
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,61,43|75,0.005,59,45|75,0.004,58,49|75,0.004
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,14,3|75,88E-5
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,52,37|75,0.003,48,35|75,0.004,43,29|75,0.003
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,33,21|75,0.003,27,15|75,0.002,32,18|75,0.002
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,83,51|75,0.001,213,70|75,0.005,34,23|75,0.001
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,11,6|75,39E-5,20,9|75,62E-5,21,8|75,61E-5
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,285,72|75,0.011,203,68|75,0.008,89,66|75,0.003
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,115,62|75,0.005,28,17|75,0.001,60,52|75,0.002
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,54,40|75,0.004,40,25|75,0.002,44,30|75,0.003
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,95,55|75,0.007,79,51|75,0.006,58,49|75,0.004
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,2,1|75,16E-5,22,11|75,0.001,22,10|75,0.001
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,11,6|75,58E-5,13,4|75,62E-5,33,22|75,0.002
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,25,15|75,0.002,42,26|75,0.003,31,16|75,0.002
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,38,24|75,0.004,142,64|75,0.011,55,45|75,0.005
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,131,64|75,0.006,80,52|75,0.004,58,49|75,0.003
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,91,54|75,0.005,91,55|75,0.004,95,68|75,0.004
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,N.R.,N.R.,N.R.,31,20|75,0.001,38,26|75,0.001
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,27,17|75,0.002,31,20|75,0.002,36,25|75,0.002
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,39,N.A.,0.002,26,13|75,0.001,25,12|75,0.001
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,32,20|75,0.002,27,15|75,0.001,24,11|75,0.001
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,169,68|75,0.009,94,57|75,0.005,53,40|75,0.003
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,39,25|75,0.002,17,6|75,82E-5,12,2|75,54E-5
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,142,66|75,0.007,73,48|75,0.004,44,30|75,0.002
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,85,53|75,0.005,96,58|75,0.005,120,71|75,0.006
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,18,11|75,0.001,20,9|75,0.001,55,45|75,0.003
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,195,70|75,0.008,162,67|75,0.006,65,57|75,0.002
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,46,33|75,0.003,53,42|75,0.003,32,18|75,0.001
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,52,37|75,0.003,93,56|75,0.006,47,34|75,0.003
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,118,63|75,0.006,52,41|75,0.002,116,70|75,0.005
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,102,59|75,0.006,15,5|75,91E-5,57,48|75,0.003
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,84,52|75,0.005,19,8|75,0.001,39,28|75,0.002
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,131,64|75,0.01,156,66|75,0.011,48,37|75,0.003
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,252,71|75,0.011,207,69|75,0.009,219,74|75,0.007
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,101,58|75,0.004,134,63|75,0.005,108,69|75,0.004
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,52,37|75,0.003,67,46|75,0.004,60,52|75,0.003
B. K-8 / 0 - 400,Morris,2010,Harding Township,113,61|75,0.006,44,29|75,0.002,54,42|75,0.003
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,48,36|75,0.003,121,62|75,0.006,53,40|75,0.003
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,194,69|75,0.014,225,72|75,0.017,63,55|75,0.005
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,75,49|75,0.005,43,28|75,0.003,47,34|75,0.003
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,43,30|75,0.002,48,35|75,0.002,47,34|75,0.002
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,28,18|75,0.002,37,24|75,0.002,27,14|75,0.002
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,25,15|75,0.001,105,60|75,0.005,54,42|75,0.002
B. K-8 / 0 - 400,Salem,60,Alloway Twp,47,35|75,0.004,143,65|75,0.011,55,45|75,0.004
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,3,3|75,26E-5,73,48|75,0.005,15,5|75,0.001
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,54,40|75,0.003,44,29|75,0.003,32,18|75,0.002
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,11,6|75,78E-5,28,17|75,0.002,46,33|75,0.003
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,66,48|75,0.005,57,44|75,0.004,45,32|75,0.003
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,13,9|75,0.001,48,35|75,0.003,15,5|75,0.001
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,8,5|75,55E-5,8,2|75,53E-5,26,13|75,0.002
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,7,4|75,34E-5,28,17|75,0.001,31,16|75,0.001
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,43,30|75,0.003,18,7|75,0.001,14,3|75,75E-5
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,104,60|75,0.006,260,73|75,0.013,207,73|75,0.011
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,22,13|75,0.001,12,3|75,67E-5,35,24|75,0.002
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,37,23|75,0.002,45,31|75,0.003,38,26|75,0.002
B. K-8 / 0 - 400,Union,1710,Garwood Boro,65,47|75,0.005,46,33|75,0.003,76,60|75,0.005
B. K-8 / 0 - 400,Union,5810,Winfield Twp,41,28|75,0.002,45,31|75,0.003,66,58|75,0.004
B. K-8 / 0 - 400,Warren,70,Alpha Boro,41,28|75,0.003,74,50|75,0.005,50,39|75,0.004
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,17,10|75,94E-5,22,11|75,0.001,32,18|75,0.002
B. K-8 / 0 - 400,Warren,2250,Hope Twp,447,73|75,0.024,217,71|75,0.01,80,63|75,0.004
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,19,12|75,0.001,4,1|75,28E-5,10,1|75,64E-5
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,24,14|75,0.002,55,43|75,0.003,61,54|75,0.004
B. K-8 / 0 - 400,Warren,5780,White Twp,31,19|75,0.002,48,35|75,0.002,82,64|75,0.004
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,42,N.A.,0.003,44,N.A.,0.003,42,N.A.,0.002
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.003,44,N.A.,0.003,46,N.A.,0.003
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,44,N.A.,0.003,44,N.A.,0.003
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,39,N.A.,0.003,41,N.A.,0.003,42,N.A.,0.003
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,19,9|67,87E-5,13,5|70,57E-5,52,40|70,0.002
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,2,2|67,11E-5,2,1|70,12E-5,9,1|70,63E-5
C. K-8 / 401 - 750,Atlantic,1540,Folsom Boro,44,N.A.,0.003,18,N.A.,0.001,51,38|70,0.003
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,75,55|67,0.006,75,51|70,0.006,89,62|70,0.006
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,52,N.A.,0.003,92,57|70,0.005,45,32|70,0.002
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,33,22|67,0.002,57,43|70,0.004,57,47|70,0.003
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,23,12|67,92E-5,25,21|70,0.001,38,25|70,0.002
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,214,67|67,0.011,168,69|70,0.008,107,68|70,0.005
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,15,6|67,82E-5,12,4|70,69E-5,26,13|70,0.001
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,31,20|67,0.002,53,40|70,0.004,68,55|70,0.004
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,22,10|67,0.001,26,22|70,0.002,54,42|70,0.003
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,98,60|67,0.007,66,46|70,0.005,100,65|70,0.007
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,43,34|67,0.003,47,37|70,0.003,103,67|70,0.005
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,83,57|67,0.005,258,70|70,0.015,118,70|70,0.006
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,63,N.A.,0.004,30,N.A.,0.002,21,7|70,0.001
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,23,N.A.,0.002,18,N.A.,0.001,39,26|70,0.002
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,18,8|67,0.001,59,44|70,0.004,25,11|70,0.002
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,52,41|67,0.004,126,66|70,0.009,60,48|70,0.004
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,41,30|67,0.003,99,60|70,0.007,73,57|70,0.005
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,48,55|67,0.003,26,22|70,0.002,28,17|70,0.002
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,61,48|67,0.004,71,48|70,0.004,56,45|70,0.003
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,36,27|67,0.002,47,37|70,0.003,43,28|70,0.002
C. K-8 / 401 - 750,Camden,190,Barrington Boro,14,5|67,97E-5,19,14|70,0.001,24,9|70,0.002
C. K-8 / 401 - 750,Camden,340,Berlin Twp,55,44|67,0.003,84,54|70,0.005,66,53|70,0.004
C. K-8 / 401 - 750,Camden,880,Clementon Boro,78,56|67,0.005,86,55|70,0.006,101,66|70,0.006
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,50,39|67,0.003,31,28|70,0.002,94,63|70,0.005
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,27,N.A.,0.002,15,N.A.,0.001,25,11|70,0.002
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,58,47|67,0.004,54,41|70,0.004,73,57|70,0.005
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,41,30|67,0.003,31,28|70,0.002,48,35|70,0.003
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,122,64|67,0.006,93,59|70,0.005,96,64|70,0.005
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,118,62|67,0.009,99,60|70,0.007,55,44|70,0.004
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,28,17|67,0.002,37,32|70,0.003,21,7|70,0.002
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,32,21|67,0.003,73,50|70,0.006,50,37|70,0.004
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,51,40|67,0.004,19,14|70,0.001,31,20|70,0.002
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,2,N.A.,16E-5,3,N.A.,2E-4,13,2|70,89E-5
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,11,4|67,6E-4,28,25|70,0.001,37,23|70,0.002
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,1,1|67,28E-6,16,10|70,9E-4,27,16|70,0.001
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,39,28|67,0.002,35,30|70,0.002,45,32|70,0.002
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,26,15|67,0.001,35,30|70,0.002,26,13|70,0.001
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,40,29|67,0.002,60,45|70,0.003,44,30|70,0.002
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,48,37|67,0.003,37,32|70,0.002,44,30|70,0.002
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,69,50|67,0.003,108,62|70,0.005,60,48|70,0.004
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,46,35|67,0.004,50,39|70,0.004,60,48|70,0.005
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,23,12|67,0.002,10,3|70,63E-5,19,5|70,0.001
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,34,25|67,0.002,29,26|70,0.002,56,45|70,0.004
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,41,30|67,0.003,113,64|70,0.007,51,38|70,0.003
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,206,66|67,0.013,156,68|70,0.009,117,69|70,0.007
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,47,36|67,0.003,17,11|70,0.001,42,27|70,0.003
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,74,53|67,0.004,91,56|70,0.005,63,51|70,0.004
C. K-8 / 401 - 750,Morris,460,Boonton Twp,57,46|67,0.003,37,32|70,0.002,36,22|70,0.002
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,70,51|67,0.004,117,65|70,0.007,78,60|70,0.004
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,28,17|67,0.001,15,7|70,72E-5,14,3|70,65E-5
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,48,37|67,0.003,38,35|70,0.002,45,32|70,0.003
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,33,22|67,0.003,19,14|70,0.001,24,9|70,0.002
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,8,N.A.,53E-5,15,N.A.,89E-5,54,42|70,0.003
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,52,41|67,0.003,81,53|70,0.004,66,53|70,0.003
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,113,61|67,0.009,44,36|70,0.003,53,41|70,0.004
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,94,59|67,0.005,71,48|70,0.004,86,61|70,0.004
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,33,22|67,0.002,24,19|70,0.002,29,18|70,0.002
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,35,26|67,0.002,77,52|70,0.005,29,18|70,0.002
C. K-8 / 401 - 750,Sussex,90,Andover Reg,74,53|67,0.004,112,63|70,0.009,26,13|70,0.001
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,15,6|67,94E-5,20,17|70,0.001,19,5|70,0.001
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,42,33|67,0.003,23,18|70,0.001,48,35|70,0.002
C. K-8 / 401 - 750,Sussex,1800,Green Twp,85,58|67,0.005,147,67|70,0.009,76,59|70,0.004
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,71,52|67,0.005,56,42|70,0.004,43,28|70,0.003
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,56,45|67,0.004,24,19|70,0.002,34,21|70,0.002
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,121,63|67,0.009,92,57|70,0.006,69,56|70,0.005
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,22,10|67,0.001,26,22|70,0.001,37,23|70,0.002
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,30,N.A.,0.002,13,5|70,0.001,16,4|70,0.001
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,8,3|67,75E-5,66,46|70,0.006,63,51|70,0.005
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,42,N.A.,0.003,44,N.A.,0.003,42,N.A.,0.002
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.003,44,N.A.,0.003,46,N.A.,0.003
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,44,N.A.,0.003,44,N.A.,0.003
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,39,N.A.,0.003,41,N.A.,0.003,42,N.A.,0.003
D. K-8 / 751 +,Atlantic,10,Absecon City,15,13|76,0.001,21,18|74,0.002,29,25|74,0.002
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,8,3|76,52E-5,7,3|74,44E-5,11,2|74,66E-5
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,14,10|76,0.001,16,11|74,0.001,25,17|74,0.002
D. K-8 / 751 +,Atlantic,2680,Linwood City,93,73|76,0.006,91,69|74,0.006,62,63|74,0.004
D. K-8 / 751 +,Atlantic,3720,Northfield City,97,74|76,0.007,91,69|74,0.006,83,72|74,0.005
D. K-8 / 751 +,Atlantic,4800,Somers Point City,28,36|76,0.002,32,33|74,0.002,30,27|74,0.002
D. K-8 / 751 +,Bergen,40,Allendale Boro,33,43|76,0.002,54,56|74,0.003,56,55|74,0.003
D. K-8 / 751 +,Bergen,930,Closter Boro,22,27|76,0.001,47,48|74,0.003,25,17|74,0.002
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,79,71|76,0.005,39,43|74,0.002,47,44|74,0.003
D. K-8 / 751 +,Bergen,1470,Fairview Boro,35,45|76,0.004,37,39|74,0.004,30,27|74,0.003
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,45,53|76,0.002,62,63|74,0.003,32,31|74,0.001
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,30,39|76,0.002,24,20|74,0.001,24,16|74,0.001
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,46,54|76,0.003,28,27|74,0.002,63,65|74,0.004
D. K-8 / 751 +,Bergen,3060,Maywood Boro,15,13|76,0.001,20,17|74,0.002,29,25|74,0.002
D. K-8 / 751 +,Bergen,3330,Montvale Boro,14,10|76,0.001,27,26|74,0.002,23,12|74,0.001
D. K-8 / 751 +,Bergen,3760,Oakland Boro,68,63|76,0.004,37,39|74,0.002,45,39|74,0.002
