GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
A. K-6,Ocean,2690,Little Egg Harbor Twp,14.9,25|56,15.6,23|56
A. K-6,Ocean,2760,Long Beach Island,12.4,35|56,11.7,38|56
A. K-6,Ocean,3800,Ocean Gate Boro,9.2,47|56,8.7,50|56
A. K-6,Ocean,3820,Ocean Twp,15.8,20|56,16.3,20|56
A. K-6,Ocean,4710,Seaside Heights Boro,29.1,2|56,21.2,5|56
A. K-6,Ocean,5020,Stafford Twp,16.3,17|56,18.2,11|56
A. K-6,Ocean,5220,Tuckerton Boro,17.9,11|56,18.4,10|56
A. K-6,Sussex,1630,Fredon Twp,10.6,42|56,10.7,42|56
A. K-6,Sussex,1980,Hampton Twp,8.7,51|56,9.0,49|56
A. K-6,Sussex,4650,Sandyston-Walpack Twp,18.2,8|56,19.1,8|56
A. K-6,Sussex,5040,Stillwater Twp,10.3,44|56,9.4,48|56
A. K-6,Warren,400,Blairstown Twp,11.1,40|56,11.1,40|56
A. K-6,Warren,1620,Franklin Twp,10.0,45|56,10.0,44|56
A. K-6,Warren,1670,Frelinghuysen Twp,12.8,31|56,5.9,55|56
A. K-6,Warren,2470,Knowlton Twp,9.2,47|56,8.4,52|56
A. K-6,Warren,2970,Mansfield Twp,20.5,4|56,20.1,6|56
A. K-6,Warren,5480,Washington Boro,12.8,31|56,16.6,17|56
A. K-6,Warren,5530,Washington Twp,13.7,26|56,13.5,30|56
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,14.8,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,15.1,N.A.,14.8,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,14.7,N.A.,14.5,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,14.7,N.A.,14.5,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,7.8,64|75,7.8,63|75
B. K-8 / 0 - 400,Atlantic,3020,Margate City,11.9,30|75,11.4,35|75
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,13.7,18|75,15.9,10|75
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,7.6,65|75,4.7,73|75
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,7.0,69|75,8.7,57|75
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,11.8,32|75,11.8,33|75
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,10.3,45|75,11.5,34|75
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,7.3,68|75,12.2,27|75
B. K-8 / 0 - 400,Burlington,380,Beverly City,5.9,70|75,7.6,65|75
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,10.5,41|75,7.3,67|75
B. K-8 / 0 - 400,Burlington,4460,Riverton,13.7,18|75,14.3,14|75
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,9.9,49|75,10.2,44|75
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,27.4,1|75,14.2,15|75
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,21.5,2|75,22.0,2|75
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,5.6,71|75,8.3,61|75
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,12.4,27|75,12.0,29|75
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,5.6,71|75,6.0,70|75
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,10.4,43|75,9.8,45|75
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,5.3,73|75,5.9,72|75
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,9.7,52|75,9.2,52|75
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,10.2,46|75,8.2,62|75
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,11.9,30|75,12.0,29|75
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,9.0,58|75,9.0,55|75
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,9.5,55|75,6.0,70|75
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,16.1,13|75,8.4,59|75
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,N.R.,N.R.,18.1,6|75
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,13.2,20|75,13.3,18|75
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,13.0,23|75,13.3,18|75
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,8.4,61|75,9.7,47|75
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,16.6,10|75,17.6,7|75
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,13.1,N.A.,12.7,22|75
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,12.9,24|75,11.1,38|75
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,8.2,63|75,10.9,40|75
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,20.6,4|75,20.7,4|75
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,10.6,40|75,9.2,52|75
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,9.4,56|75,9.3,51|75
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,13.1,21|75,12.4,24|75
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,9.7,52|75,6.1,69|75
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,7.5,67|75,7.6,65|75
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,10.1,48|75,13.7,17|75
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,8.6,60|75,8.6,58|75
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,11.4,35|75,11.9,32|75
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,12.9,24|75,12.4,24|75
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,15.2,15|75,9.4,50|75
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,10.4,43|75,4.5,74|75
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,10.7,38|75,10.3,43|75
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,16.3,11|75,16.7,8|75
B. K-8 / 0 - 400,Morris,2010,Harding Township,14.0,17|75,13.9,16|75
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,9.8,51|75,14.9,12|75
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,9.6,54|75,12.5,23|75
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,18.1,6|75,12.0,29|75
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,12.5,26|75,13.2,21|75
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,11.5,34|75,11.0,39|75
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,10.9,37|75,8.9,56|75
B. K-8 / 0 - 400,Salem,60,Alloway Twp,10.7,38|75,9.8,45|75
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,15.0,16|75,15.2,11|75
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,16.3,11|75,16.3,9|75
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,8.9,59|75,9.6,48|75
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,8.3,62|75,8.4,59|75
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,11.0,36|75,10.8,42|75
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,21.4,3|75,21.5,3|75
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,17.4,9|75,14.5,13|75
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,12.3,28|75,11.3,36|75
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,10.5,41|75,7.1,68|75
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,9.9,49|75,7.7,64|75
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,12.3,28|75,12.1,28|75
B. K-8 / 0 - 400,Union,1710,Garwood Boro,15.6,14|75,9.1,54|75
B. K-8 / 0 - 400,Union,5810,Winfield Twp,7.6,65|75,9.6,48|75
B. K-8 / 0 - 400,Warren,70,Alpha Boro,11.7,33|75,13.3,18|75
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,17.6,8|75,20.3,5|75
B. K-8 / 0 - 400,Warren,2250,Hope Twp,9.3,57|75,12.3,26|75
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,17.8,7|75,11.3,36|75
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,10.2,46|75,10.9,40|75
B. K-8 / 0 - 400,Warren,5780,White Twp,20.6,4|75,26.5,1|75
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,14.8,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,15.1,N.A.,14.8,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,14.7,N.A.,14.5,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,14.7,N.A.,14.5,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,18.0,9|70,18.2,7|70
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,14.0,34|70,14.8,28|70
C. K-8 / 401 - 750,Atlantic,1540,Folsom Boro,15.3,N.A.,15.3,24|70
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,15.2,27|70,16.0,20|70
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,12.8,N.A.,13.3,38|70
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,10.0,66|70,10.3,63|70
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,14.1,33|70,13.8,33|70
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,12.5,51|70,10.2,64|70
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,15.6,23|70,15.6,22|70
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,10.8,60|70,10.7,60|70
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,13.9,36|70,13.7,34|70
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,10.1,65|70,11.4,58|70
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,10.4,64|70,10.2,64|70
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,16.4,18|70,8.5,69|70
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,15.5,24|70,12.8,41|70
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,10.6,63|70,10.1,66|70
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,13.7,40|70,12.5,47|70
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,16.7,16|70,16.6,13|70
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,16.7,16|70,12.3,50|70
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,12.4,52|70,14.3,29|70
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,11.2,57|70,12.8,41|70
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,12.8,46|70,11.8,53|70
C. K-8 / 401 - 750,Camden,190,Barrington Boro,14.3,31|70,14.3,29|70
C. K-8 / 401 - 750,Camden,340,Berlin Twp,12.8,46|70,12.5,47|70
C. K-8 / 401 - 750,Camden,880,Clementon Boro,11.9,54|70,14.1,31|70
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,12.1,53|70,12.6,46|70
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,36.8,N.A.,38.5,1|70
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,14.4,30|70,17.2,11|70
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,17.7,10|70,16.5,14|70
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,19.6,6|70,19.0,5|70
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,11.8,55|70,12.7,45|70
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,10.8,60|70,29.5,2|70
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,16.4,18|70,17.2,11|70
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,9.7,67|70,12.4,49|70
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,9.0,69|70,8.8,68|70
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,13.6,41|70,13.3,38|70
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,13.9,36|70,13.5,37|70
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,16.3,20|70,16.5,14|70
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,16.9,15|70,16.4,17|70
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,34.6,2|70,13.2,40|70
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,14.7,28|70,11.8,53|70
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,12.6,50|70,10.4,62|70
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,11.0,58|70,10.7,60|70
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,15.7,22|70,15.0,26|70
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,18.3,8|70,18.9,6|70
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,14.5,29|70,20.0,4|70
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,14.0,34|70,15.4,23|70
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,12.9,44|70,12.8,41|70
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,13.1,42|70,13.9,32|70
C. K-8 / 401 - 750,Morris,460,Boonton Twp,13.1,42|70,11.8,53|70
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,9.4,68|70,12.0,52|70
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,17.0,14|70,17.3,10|70
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,13.8,39|70,11.6,57|70
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,11.5,56|70,12.1,51|70
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,17.1,13|70,16.3,19|70
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,10.8,60|70,10.9,59|70
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,10.9,59|70,11.8,53|70
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,14.2,32|70,13.6,36|70
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,12.7,49|70,5.5,70|70
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,16.3,20|70,16.0,20|70
C. K-8 / 401 - 750,Sussex,90,Andover Reg,8.6,70|70,9.6,67|70
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,17.6,12|70,16.4,17|70
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,18.5,7|70,13.7,34|70
C. K-8 / 401 - 750,Sussex,1800,Green Twp,15.5,24|70,14.9,27|70
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,17.7,10|70,17.5,9|70
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,24.2,4|70,17.7,8|70
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,12.9,44|70,12.8,41|70
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,13.9,36|70,16.5,14|70
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,26.3,N.A.,26.1,3|70
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,20.9,5|70,15.3,24|70
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,14.8,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,15.1,N.A.,14.8,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,14.7,N.A.,14.5,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,14.7,N.A.,14.5,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,14.7,48|74,16.2,34|74
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,20.1,5|74,19.1,8|74
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,18.6,13|74,21.1,3|74
D. K-8 / 751 +,Atlantic,2680,Linwood City,13.9,55|74,11.8,68|74
D. K-8 / 751 +,Atlantic,3720,Northfield City,18.6,13|74,18.2,12|74
D. K-8 / 751 +,Atlantic,4800,Somers Point City,16.4,34|74,15.9,38|74
D. K-8 / 751 +,Bergen,40,Allendale Boro,14.1,54|74,13.6,60|74
D. K-8 / 751 +,Bergen,930,Closter Boro,17.4,25|74,16.5,31|74
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,16.2,36|74,16.6,29|74
D. K-8 / 751 +,Bergen,1470,Fairview Boro,11.3,71|74,11.7,70|74
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,19.2,9|74,16.6,29|74
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,16.7,32|74,17.1,25|74
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,15.2,44|74,14.3,56|74
D. K-8 / 751 +,Bergen,3060,Maywood Boro,16.8,30|74,18.0,14|74
D. K-8 / 751 +,Bergen,3330,Montvale Boro,12.2,68|74,12.4,67|74
D. K-8 / 751 +,Bergen,3760,Oakland Boro,14.6,49|74,11.8,68|74
D. K-8 / 751 +,Bergen,4430,River Vale Twp,15.0,45|74,15.2,45|74
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,12.6,65|74,12.9,64|74
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,17.9,18|74,18.5,10|74
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,13.3,59|74,14.7,51|74
D. K-8 / 751 +,Burlington,1420,Evesham Twp,19.9,7|74,20.2,4|74
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,12.2,68|74,15.0,48|74
D. K-8 / 751 +,Burlington,3080,Medford Twp,17.5,23|74,17.8,17|74
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,13.6,57|74,13.8,59|74
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,19.2,9|74,19.2,7|74
D. K-8 / 751 +,Burlington,5720,Westampton,17.3,27|74,18.2,12|74
D. K-8 / 751 +,Camden,260,Bellmawr Boro,9.9,72|74,10.4,73|74
D. K-8 / 751 +,Camden,330,Berlin Boro,15.3,43|74,14.5,53|74
D. K-8 / 751 +,Camden,1780,Gloucester Twp,17.6,22|74,17.6,19|74
D. K-8 / 751 +,Camden,4590,Runnemede Boro,14.8,46|74,14.5,53|74
D. K-8 / 751 +,Camden,5080,Stratford Boro,14.8,46|74,13.1,62|74
D. K-8 / 751 +,Camden,5400,Voorhees Twp,15.7,39|74,16.1,36|74
D. K-8 / 751 +,Cape May,5340,Upper Twp,17.9,18|74,18.6,9|74
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,18.0,17|74,16.8,28|74
D. K-8 / 751 +,Gloucester,2750,Logan Twp,14.5,51|74,14.2,58|74
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,N.R.,N.R.,17.1,25|74
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,17.5,23|74,17.6,19|74
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,16.8,30|74,17.2,23|74
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,16.4,34|74,15.8,41|74
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,11.8,70|74,12.7,65|74
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,14.6,49|74,15.2,45|74
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,N.R.,N.R.,15.0,48|74
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,14.4,52|74,14.7,51|74
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,13.7,56|74,14.5,53|74
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,17.8,21|74,17.1,25|74
D. K-8 / 751 +,Monmouth,2290,Howell Twp,15.9,37|74,15.4,44|74
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,13.3,59|74,14.8,50|74
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,16.9,29|74,16.4,32|74
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,18.9,12|74,17.4,22|74
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,13.2,61|74,11.0,72|74
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,12.3,67|74,13.0,63|74
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,15.5,42|74,15.5,42|74
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,19.1,11|74,17.5,21|74
D. K-8 / 751 +,Morris,820,Chester Twp,18.5,15|74,17.8,17|74
D. K-8 / 751 +,Morris,1090,Denville Twp,17.9,18|74,18.0,14|74
D. K-8 / 751 +,Morris,1190,East Hanover Twp,12.6,65|74,12.6,66|74
D. K-8 / 751 +,Morris,1530,Florham Park Boro,13.4,58|74,13.6,60|74
D. K-8 / 751 +,Morris,2000,Hanover Twp,17.4,25|74,17.2,23|74
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,15.8,38|74,15.9,38|74
D. K-8 / 751 +,Morris,4000,Long Hill Twp,12.8,63|74,16.4,32|74
D. K-8 / 751 +,Morris,4490,Rockaway Twp,22.9,2|74,23.0,1|74
D. K-8 / 751 +,Morris,5520,Washington Twp,24.0,1|74,19.8,6|74
D. K-8 / 751 +,Passaic,1920,Haledon Boro,20.7,3|74,17.9,16|74
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,20.2,4|74,21.6,2|74
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,14.2,53|74,14.3,56|74
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,15.7,39|74,16.2,34|74
D. K-8 / 751 +,Passaic,5200,Totowa Boro,13.1,62|74,11.4,71|74
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,17.0,28|74,15.1,47|74
D. K-8 / 751 +,Passaic,5690,Woodland Park,12.7,64|74,10.1,74|74
D. K-8 / 751 +,Somerset,510,Branchburg Twp,19.9,7|74,19.9,5|74
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,15.7,39|74,15.5,42|74
D. K-8 / 751 +,Somerset,5470,Warren Twp,20.0,6|74,18.4,11|74
D. K-8 / 751 +,Sussex,640,Byram Twp,16.6,33|74,16.1,36|74
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,18.5,15|74,15.9,38|74
E. K-12 / 0 - 1800,Statewide,N.A.,1. State Average - Operating Type K-12,15.3,N.A.,15.2,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,2. State Median - Operating Type K-12,15.3,N.A.,15.2,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,5. State Average - All Operating Types,14.7,N.A.,14.5,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,6. State Median - All Operating Types,14.7,N.A.,14.5,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,15.2,9|49,12.1,31|49
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,17.5,4|49,12.0,33|49
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,10.7,42|49,10.8,42|49
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,16.4,7|49,14.9,7|49
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,13.2,26|49,14.5,11|49
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,N.R.,N.R.,N.R.,N.R.
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,10.4,44|49,10.2,45|49
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,13.2,26|49,12.3,28|49
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,13.8,17|49,15.4,4|49
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,13.3,24|49,14.4,12|49
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,9.2,48|49,10.0,46|49
