GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
A. K-6,Hunterdon,3180,Milford Boro,0,263,0
A. K-6,Monmouth,130,Atlantic Highlands Boro,0,23,0
A. K-6,Monmouth,2160,Highlands Boro,170,13,0
A. K-6,Monmouth,4520,Roosevelt Boro,0,0,0
A. K-6,Morris,3240,Mine Hill Twp,133,121,53
A. K-6,Ocean,230,Beach Haven Boro,2054,646,511
A. K-6,Ocean,320,Berkeley Twp,191,89,178
A. K-6,Ocean,1150,Eagleswood Twp,0,0,0
A. K-6,Ocean,2350,Island Heights Boro,0,0,0
A. K-6,Ocean,2690,Little Egg Harbor Twp,84,422,62
A. K-6,Ocean,2760,Long Beach Island,161,170,356
A. K-6,Ocean,3800,Ocean Gate Boro,113,322,37
A. K-6,Ocean,3820,Ocean Twp,87,53,9
A. K-6,Ocean,4710,Seaside Heights Boro,752,208,25
A. K-6,Ocean,5020,Stafford Twp,212,335,173
A. K-6,Ocean,5220,Tuckerton Boro,464,192,336
A. K-6,Sussex,1630,Fredon Twp,30,698,0
A. K-6,Sussex,1980,Hampton Twp,0,0,0
A. K-6,Sussex,4650,Sandyston-Walpack Twp,0,150,0
A. K-6,Sussex,5040,Stillwater Twp,384,720,41
A. K-6,Warren,400,Blairstown Twp,11,285,0
A. K-6,Warren,1620,Franklin Twp,266,185,0
A. K-6,Warren,1670,Frelinghuysen Twp,724,22,0
A. K-6,Warren,2470,Knowlton Twp,66,155,119
A. K-6,Warren,2970,Mansfield Twp,64,90,0
A. K-6,Warren,5480,Washington Boro,0,0,0
A. K-6,Warren,5530,Washington Twp,21,34,0
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,138,141,137
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,105,110,124
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,109,122,118
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,91,100,91
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,354,366,128
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,19,1262,25
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,0,0,0
B. K-8 / 0 - 400,Atlantic,3020,Margate City,618,528,504
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,0,0,0
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,0,0,0
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,1096,478,0
B. K-8 / 0 - 400,Bergen,1380,Englewood Cliffs Boro,464,245,42
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,110,48,0
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,19,19,0
B. K-8 / 0 - 400,Burlington,380,Beverly City,47,38,12
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,0,27,0
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,0,0,0
B. K-8 / 0 - 400,Burlington,4460,Riverton,194,242,25
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,0,0,0
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,0,0,0
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,7,55,58
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,92,0,0
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,24,11,171
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,19,121,0
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,77,135,0
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,106,809,0
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,0,0,607
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,0,268,2011
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,15,301,317
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,372,40,91
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,0,0,210
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,176,39,0
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,0,226,0
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,113,178,0
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,0,161,0
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,0,0,0
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,0,0,0
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,0,0,0
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,4,606,607
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,11,100,0
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,0,166,0
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,79,189,0
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,28,253,0
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,2051,323,1083
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,266,264,174
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,693,88,0
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,111,113,0
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,273,10,0
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,16,14,0
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,0,0,250
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,188,241,0
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,0,83,0
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,0,0,0
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,436,0,48
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,195,0,0
B. K-8 / 0 - 400,Morris,460,Boonton Twp,50,170,85
B. K-8 / 0 - 400,Morris,2010,Harding Township,145,9,123
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,0,15,0
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,45,10,783
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,440,294,429
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,289,334,714
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,0,0,0
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,417,720,1204
B. K-8 / 0 - 400,Salem,60,Alloway Twp,78,128,0
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,0,153,183
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,94,0,269
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,235,356,151
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,0,166,412
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,127,283,131
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,0,321,0
B. K-8 / 0 - 400,Sussex,1800,Green Twp,0,13,0
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,253,118,389
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,0,41,0
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,2699,111,482
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,25,0,272
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,0,25,0
B. K-8 / 0 - 400,Union,1710,Garwood Boro,0,20,99
B. K-8 / 0 - 400,Union,5810,Winfield Twp,84,60,10
B. K-8 / 0 - 400,Warren,70,Alpha Boro,257,392,0
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,0,18,0
B. K-8 / 0 - 400,Warren,2250,Hope Twp,0,12,0
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0,0,0
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,317,0,0
B. K-8 / 0 - 400,Warren,5780,White Twp,0,27,0
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,138,141,137
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,105,110,124
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,109,122,118
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,91,100,91
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,153,53,45
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,68,206,104
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,38,36,244
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,104,35,136
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,358,0,0
C. K-8 / 401 - 750,Bergen,1230,East Rutherford Boro,118,194,8
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,40,11,0
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,11,347,591
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,26,64,0
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,407,28,46
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,0,18,22
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,77,30,0
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,260,29,0
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,51,59,0
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,6,0,0
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,0,0,26
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,0,70,0
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,0,0,0
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,327,0,0
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,140,137,150
C. K-8 / 401 - 750,Camden,190,Barrington Boro,0,81,0
C. K-8 / 401 - 750,Camden,340,Berlin Twp,50,173,0
C. K-8 / 401 - 750,Camden,880,Clementon Boro,0,0,121
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,73,135,528
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,227,290,362
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,683,450,0
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,446,247,344
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,0,0,0
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,313,229,142
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,22,494,0
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,0,64,0
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,0,0,0
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,29,209,60
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,37,18,0
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,50,80,0
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,48,377,264
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,302,151,0
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,0,32,0
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,239,180,225
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,54,8,0
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,0,11,0
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,0,57,0
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,72,172,0
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,0,31,0
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,35,165,591
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,0,88,91
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,70,178,1009
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,401,110,0
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,297,423,133
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,102,21,0
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,31,91,390
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,171,81,29
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,10,237,0
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,73,365,0
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,0,10,0
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,5,119,0
C. K-8 / 401 - 750,Sussex,90,Andover Reg,0,0,0
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,25,35,0
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,107,212,760
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,0,0,0
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,4,0,0
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,0,13,64
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,0,0,0
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,0,19,0
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,7,16,11
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,138,141,137
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,105,110,124
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,109,122,118
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,91,100,91
D. K-8 / 751 +,Atlantic,10,Absecon City,232,206,564
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,37,0,0
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,33,111,50
D. K-8 / 751 +,Atlantic,2680,Linwood City,191,51,110
D. K-8 / 751 +,Atlantic,3720,Northfield City,22,81,122
D. K-8 / 751 +,Bergen,40,Allendale Boro,73,34,534
D. K-8 / 751 +,Bergen,930,Closter Boro,211,237,37
D. K-8 / 751 +,Bergen,1070,Demarest Boro,39,132,99
D. K-8 / 751 +,Bergen,1470,Fairview Boro,0,0,589
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,35,0,49
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,0,0,0
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,123,909,134
D. K-8 / 751 +,Bergen,3060,Maywood Boro,288,96,0
D. K-8 / 751 +,Bergen,3330,Montvale Boro,140,9,0
D. K-8 / 751 +,Bergen,3760,Oakland Boro,221,375,31
D. K-8 / 751 +,Bergen,4430,River Vale Twp,252,29,59
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,218,581,104
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,80,21,0
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,285,322,171
D. K-8 / 751 +,Burlington,1420,Evesham Twp,32,33,18
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,249,152,330
D. K-8 / 751 +,Burlington,3080,Medford Twp,220,300,192
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,190,99,202
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,16,41,66
D. K-8 / 751 +,Burlington,5720,Westampton,0,0,0
D. K-8 / 751 +,Camden,260,Bellmawr Boro,77,71,78
D. K-8 / 751 +,Camden,330,Berlin Boro,0,47,110
D. K-8 / 751 +,Camden,1780,Gloucester Twp,21,95,70
D. K-8 / 751 +,Camden,4590,Runnemede Boro,577,219,349
D. K-8 / 751 +,Camden,5080,Stratford Boro,380,429,231
D. K-8 / 751 +,Camden,5400,Voorhees Twp,370,71,2
D. K-8 / 751 +,Cape May,5340,Upper Twp,93,299,3
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,183,89,16
D. K-8 / 751 +,Gloucester,2750,Logan Twp,203,38,14
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,0,13,0
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,37,97,4
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,115,15,97
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,608,431,93
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,2,54,0
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,127,119,255
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,0,0,0
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,0,0,0
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,120,118,0
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,39,80,48
D. K-8 / 751 +,Monmouth,2290,Howell Twp,0,179,4
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,61,166,42
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,286,98,68
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,42,14,0
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,86,37,254
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,30,100,54
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,164,77,0
D. K-8 / 751 +,Morris,820,Chester Twp,43,45,98
D. K-8 / 751 +,Morris,1090,Denville Twp,107,295,0
D. K-8 / 751 +,Morris,1190,East Hanover Twp,68,20,69
D. K-8 / 751 +,Morris,1530,Florham Park Boro,144,191,0
D. K-8 / 751 +,Morris,2000,Hanover Twp,144,111,124
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,5,2,0
D. K-8 / 751 +,Morris,3100,Mendham Twp,43,448,0
D. K-8 / 751 +,Morris,4000,Long Hill Twp,69,123,0
D. K-8 / 751 +,Morris,4490,Rockaway Twp,116,177,61
D. K-8 / 751 +,Morris,5520,Washington Twp,85,66,0
D. K-8 / 751 +,Passaic,1920,Haledon Boro,236,382,423
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,0,0,0
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,0,0,0
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,60,76,0
D. K-8 / 751 +,Passaic,5200,Totowa Boro,0,1,37
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,0,49,0
D. K-8 / 751 +,Passaic,5690,Woodland Park,32,308,96
D. K-8 / 751 +,Somerset,510,Branchburg Twp,411,218,275
D. K-8 / 751 +,Somerset,5470,Warren Twp,277,226,0
D. K-8 / 751 +,Sussex,640,Byram Twp,111,64,0
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,41,207,161
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,92,106,93
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,72,87,67
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,109,122,118
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,91,100,91
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,382,389,138
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,271,234,272
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,5,18,0
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,448,168,0
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,54,72,12
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,14,32,0
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,12,80,12
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,256,4,7
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,328,35,0
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,16,111,0
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,163,350,96
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,163,131,123
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0,0,0
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,17,147,48
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,640,11,43
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,11,140,481
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,16,2,2
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,156,8,0
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,105,41,14
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,18,190,187
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,108,337,10
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,43,63,72
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,106,11,155
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,112,118,100
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,0,0,0
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,96,351,0
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,6,0,97
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,14,23,0
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,38,4,5
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,70,156,192
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,0,9,1408
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,52
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,102,4,15
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,62,52,42
E. K-12 / 0 - 1800,Morris,450,Boonton Town,54,73,12
E. K-12 / 0 - 1800,Morris,630,Butler Boro,50,305,215
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,345,252,6
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,0,109,31
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,21,191,0
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,0,92,0
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,115,193,39
E. K-12 / 0 - 1800,Salem,4075,Pennsville,88,155,406
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,74,167,81
E. K-12 / 0 - 1800,Salem,4630,Salem City,0,39,0
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,56,36,70
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,72,0,33
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,56,68,78
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,469,310,18
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,90,120,105
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,20,111,0
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,469,101,16
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,92,106,93
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,72,87,67
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,109,122,118
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,91,100,91
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,30,88,30
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,133,102,84
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,3,70,3
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,63,22,0
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,116,194,67
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,226,163,63
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,0,214,143
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,146,81,54
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,104,86,0
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,165,85,102
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,67,231,280
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,62,246,97
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,46,104,0
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,93,85,228
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,93,305,81
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,57,129,155
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,95,72,119
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,4,271,136
F. K-12 / 1801 - 3500,Burlington,600,Burlington City,228,128,258
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,83,108,75
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,12,33,0
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,152,83,47
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,58,18,47
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,209,50,206
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,64,61,57
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,160,73,8
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,96,24,78
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,456,302,0
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,49,40,39
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,118,79,137
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,115,131,154
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,119,63,38
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,13,94,37
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,189,375,446
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,51,62,114
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,4,63,52
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,106,1,30
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,205,66,0
