CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,COUNTY,enrol1
80,6107,29077672,18477581,17219800,765020,492761,233165,171008,4776189,3420817,5590737,0,0,0,14000,Camden’s Promise Charter School,Camden,K. Charter,C,,,1,2133,Camden,
80,6232,3592274,1883945,1721270,82177,80498,127122,99146,951558,718298,554662,0,74987,0,0,Environment Community Cs,Camden,K. Charter,C,,,1,203.8,Camden,
80,6240,10223837,4792879,4675923,70090,46866,156317,95002,4051080,1849580,1220961,70759,0,2600,0,Freedom Prep Charter School,Camden,K. Charter,C,,,1,814.7,Camden,
80,7109,18342214,9149885,8591242,123954,434689,1699155,1286865,3476548,2186371,3049003,854791,0,32273,67888,Leap Academy University Cs,Camden,K. Charter,C,,,1,1543,Camden,
80,6028,3641087,1633826,1545044,67296,21486,299157,229000,746129,432882,961975,37425,0,0,4615,Vineland Public Charter School,Cumberland,K. Charter,C,,,1,363.8,Cumberland,
80,6069,2432046,1105788,1053273,48908,3607,119762,119762,499191,284024,707305,0,0,0,0,Millville Public Charter School,Cumberland,K. Charter,C,,,1,241.1,Cumberland,
80,6089,2152312,1328806,1193216,60858,74732,116815,116110,402183,196071,304508,83111,0,0,0,Compass Academy Cs,Cumberland,K. Charter,C,,,1,191.1,Cumberland,
80,6100,1448805,477681,469545,6910,1226,62701,62701,477295,282415,431128,0,0,0,0,Bridgeton Public Charter School,Cumberland,K. Charter,C,,,1,110.3,Cumberland,
80,6020,4424556,2270448,2196918,42589,30941,0,0,959188,790692,1194920,431798,0,0,127777,Pride Academy Charter School,Essex,K. Charter,C,,,1,299.9,Essex,
80,6022,3877336,1628311,1529468,63121,35722,0,0,1519119,1011186,729906,0,0,0,0,Burch Charter School Of Excellence,Essex,K. Charter,C,,,1,336,Essex,
80,6029,4506034,1911654,1736860,68936,105858,862978,542539,841094,486776,890308,56749,0,0,0,Newark Educators Community Charter Schoo,Essex,K. Charter,C,,,1,218.7,Essex,
80,6053,28595222,12331327,9725358,1182535,1423434,143211,116919,9781298,5900007,6339386,0,0,0,0,Great Oaks Legacy Charter School,Essex,K. Charter,C,,,1,1825.1,Essex,
80,6057,7089412,3809229,3577730,37982,193517,0,0,2687155,2304178,593028,54719,0,0,0,Peoples Preparatory Charter School,Essex,K. Charter,C,,,1,379.3,Essex,
80,6058,5822659,3386523,2872073,92824,421626,0,0,1504775,1101960,931361,188124,0,0,15000,Roseville Community Cs,Essex,K. Charter,C,,,1,280.6,Essex,
80,6094,6897613,3828779,3640907,100332,87540,300639,250347,2010546,1711214,757649,95348,0,0,0,Phillip's Academy Charter School,Essex,K. Charter,C,,,1,475.2,Essex,
80,6099,5078270,2975088,2520147,90789,364152,22694,0,1590164,1162795,490324,0,0,0,9673,Link Community Charter School,Essex,K. Charter,C,,,1,305.5,Essex,
80,6109,4724297,2438934,1785713,26333,626888,0,0,1347916,919510,929800,0,7647,0,0,Lead Charter School,Essex,K. Charter,C,,,1,230.7,Essex,
80,6110,4031546,2065387,1652344,44594,368449,117370,113292,1089446,712685,697258,48385,62086,0,0,Achieve Community Charter School,Essex,K. Charter,C,,,1,358.2,Essex,
80,6320,1561337,1016994,872072,47138,97784,0,0,280137,117306,264206,0,0,0,0,Discovery Cs,Essex,K. Charter,C,,,1,99,Essex,
80,6410,6835560,3270989,3145005,98484,27500,0,0,2821046,2096601,743525,0,0,0,0,East Orange Community Cs,Essex,K. Charter,C,,,1,471.3,Essex,
80,6665,4224332,1772849,1671596,39869,61384,0,0,1606704,1142930,844779,0,0,0,0,Gray Cs,Essex,K. Charter,C,,,1,362.6,Essex,
80,7210,24918246,13474181,11118990,201177,2154014,1141825,1119299,5928932,4035506,4073308,394279,300000,0,0,Marion P. Thomas Cs,Essex,K. Charter,C,,,1,1414.1,Essex,
80,7290,6202543,3219882,2989913,152175,77794,0,0,1723730,1492755,1258930,585588,0,0,340653,New Horizons Comm. Cs,Essex,K. Charter,C,,,1,448.9,Essex,
80,7320,86935719,32714426,29629031,2226820,858575,0,0,37034160,17498420,15323876,0,0,0,810487,North Star Academy Charter School,Essex,K. Charter,C,,,1,6319.4,Essex,
80,7325,83350519,32372562,27277978,4307225,787359,0,0,41869613,26401820,9108344,0,0,0,213502,Team Academy Charter School,Essex,K. Charter,C,,,1,5236.2,Essex,
80,7730,9067404,4156333,3683879,358812,113642,718426,700997,1871882,1537826,2293323,442574,7085,20355,20839,Robert Treat Academy Cs,Essex,K. Charter,C,,,1,686.6,Essex,
80,7735,8117837,3587578,3488712,34227,64639,632432,632432,2675544,2163743,1222283,240244,0,0,0,Maria L. Varisco-Rogers Cs,Essex,K. Charter,C,,,1,558,Essex,
80,8065,11462480,5635181,5404423,194511,36247,655622,285552,4124767,2546845,1046911,0,0,0,5740,University Heights Cs,Essex,K. Charter,C,,,1,742.6,Essex,
80,6030,4736318,2765809,2481245,100072,184492,0,0,1060347,824736,872786,373211,37377,0,0,The Ethical Community Charter School,Hudson,K. Charter,C,,,1,382.2,Hudson,
80,6036,4701574,2973786,2670806,135689,167291,0,0,805692,592494,922095,157003,0,0,0,Hola Hoboken Dual Lang Cs,Hudson,K. Charter,C,,,1,403.9,Hudson,
80,6064,5218180,2783984,2566222,31710,186052,0,0,1768103,1266904,620015,0,46078,0,0,Dr Lena Edwards Academic Charter School,Hudson,K. Charter,C,,,1,389.2,Hudson,
80,6082,17219494,8087114,7240389,396909,449816,0,0,3473871,2712776,5658509,1290222,0,0,358897,Beloved Community Charter School,Hudson,K. Charter,C,,,1,1314.8,Hudson,
80,6093,4844912,3053376,2740889,208666,103821,125085,82704,928001,551090,738450,0,0,0,74555,Jersey City Global Cs,Hudson,K. Charter,C,,,1,498.7,Hudson,
80,6103,9661920,5280604,4910696,255507,114401,0,0,1800427,1415649,2580889,752089,0,0,84573,Empowerment Academy Charter School,Hudson,K. Charter,C,,,1,832.5,Hudson,
80,6105,8436409,3960141,3567661,266953,125527,421826,364096,2143282,876939,1766153,493337,0,145008,49973,Hudson Arts And Science  Charter School,Hudson,K. Charter,C,,,1,762.8,Hudson,
80,6420,3975552,2548220,2446022,11804,90394,0,0,572842,461253,854490,347519,0,0,0,Elysian Cs Of Hoboken,Hudson,K. Charter,C,,,1,286.7,Hudson,
80,6720,4661237,2041009,1998291,42111,607,464922,369745,879749,690994,1275558,0,0,0,0,Hoboken Cs,Hudson,K. Charter,C,,,1,297.6,Hudson,
80,6910,5995289,3327869,3163867,40613,123389,0,0,2441219,1756806,226201,0,0,0,0,Jersey City Comm. Cs,Hudson,K. Charter,C,,,1,588.5,Hudson,
80,6915,6342883,2549709,2267223,186452,96034,494427,394104,850804,596006,1664984,488365,0,0,18245,Jersey City Golden Door Charter School,Hudson,K. Charter,C,,,1,576.7,Hudson,
80,7115,6838320,4688272,4121203,138373,428696,106413,106209,1179656,869873,859498,146278,4480,0,0,Learning Community Cs,Hudson,K. Charter,C,,,1,591.7,Hudson,
80,7830,2818623,1497852,1391249,70935,35668,619913,420468,659871,166905,40987,0,0,0,0,Soaring Heights Cs,Hudson,K. Charter,C,,,1,271.8,Hudson,
80,8060,6820863,3697840,3381456,69838,246546,1095056,1095056,903797,781642,1124169,0,0,0,45851,University Academy Cs,Hudson,K. Charter,C,,,1,439.8,Hudson,
80,6017,13793963,6866284,6233621,259716,372947,718802,598887,4242441,3729974,1950957,358075,0,0,41313,Foundation Academy Cs,Mercer,K. Charter,C,,,1,1073,Mercer,
80,6025,5450196,3163673,2673588,96812,393273,0,0,1235976,912976,1050547,252633,0,0,0,Paul Robeson Humanities  Charter School,Mercer,K. Charter,C,,,1,430,Mercer,
80,6183,7659684,2906451,2717415,63074,125962,0,0,3550526,3167858,1202707,0,0,0,0,Trenton Stem-To-Civics Cs,Mercer,K. Charter,C,,,1,596.4,Mercer,
80,6810,1196716,792313,685141,25291,81881,0,0,305173,273376,99230,0,0,0,0,International Charter School,Mercer,K. Charter,C,,,1,89.4,Mercer,
80,7500,5250416,3101353,2829195,164241,107917,85400,85400,1316878,1054739,746785,0,0,0,0,Pace Cs Of Hamilton,Mercer,K. Charter,C,,,1,417.9,Mercer,
80,7540,6329749,4573829,4415163,111203,47463,127961,100258,1125744,696803,496487,68250,5516,212,0,Princeton Cs,Mercer,K. Charter,C,,,1,418.5,Mercer,
80,7895,2511877,1385967,952051,119707,314209,0,0,745253,457460,380658,16116,0,0,49096,Achievers Early College Prep Charter Sch,Mercer,K. Charter,C,,,1,262.7,Mercer,
80,8140,4407806,2413425,2192608,141332,79485,258639,255058,940475,849494,795267,128192,0,0,125908,Village Cs,Mercer,K. Charter,C,,,1,359.6,Mercer,
80,6032,7000785,3535652,3129420,149592,256640,811631,744795,1497343,1104611,1063501,532527,0,92658,0,Academy For Urban Leadership Charter Sch,Middlesex,K. Charter,C,,,1,489.6,Middlesex,
80,6041,6726474,4088502,3885754,105885,96863,0,0,1383071,1141775,1234884,0,0,0,0,Hatikvah International Cs,Middlesex,K. Charter,C,,,1,548,Middlesex,
80,6635,5375141,3431797,3279955,142285,9557,0,0,1789809,1325235,153535,0,0,0,10121,Greater Brunswick Cs,Middlesex,K. Charter,C,,,1,395.2,Middlesex,
80,7896,2304905,1051336,1018873,9325,23138,175610,153109,469913,295131,601769,85655,0,6276,164191,Middlesex Charter School,Middlesex,K. Charter,C,,,1,258,Middlesex,
80,6010,2969044,1453140,1388055,9796,55289,446942,446942,584066,514788,474095,32317,10802,0,8153,Academy Charter High School,Monmouth,K. Charter,C,,,1,152.4,Monmouth,
80,6740,3118535,1671463,1548028,52186,71249,0,0,1062444,745607,336707,60430,0,0,16244,Hope Academy Cs,Monmouth,K. Charter,C,,,1,249.5,Monmouth,
80,7720,3018739,1692723,1624711,35842,32170,424459,368067,530682,301447,257979,113981,75935,36961,0,The Red Bank Cs,Monmouth,K. Charter,C,,,1,179.2,Monmouth,
80,7891,6033807,3651780,3022772,140926,488082,0,0,1363051,654439,1018976,394400,0,0,83803,College Achieve Greater Asbury Park Char,Monmouth,K. Charter,C,,,1,359.9,Monmouth,
80,8050,3618127,1908081,1729999,43744,134338,364859,320807,624272,458906,643208,58172,0,77707,0,Unity Cs,Morris,K. Charter,C,,,1,236.9,Morris,
80,7893,5262789,3063660,2907353,142288,14019,0,0,898710,484006,1215917,0,84502,0,217152,Ocean Academy Charter School,Ocean,K. Charter,C,,,1,331.9,Ocean,
80,6021,11631969,4386293,4128351,242541,15401,0,0,2816598,2218597,4429079,1407287,0,0,39870,Community Charter School Of Paterso,Passaic,K. Charter,C,,,1,893.6,Passaic,
80,6079,8051776,4254522,3702533,90625,461364,372055,190286,1136612,726395,2288587,405968,0,0,666951,John P Holland Charter School,Passaic,K. Charter,C,,,1,461.6,Passaic,
80,6080,22209406,9336047,8823287,371016,141744,1253773,1067271,4863218,2183448,6344895,1186894,0,411472,104349,Passaic Arts And Science Charter School,Passaic,K. Charter,C,,,1,1694.5,Passaic,
80,6096,10829262,5224626,4898971,229485,96170,739511,698501,2922356,1357306,1662804,668601,0,279966,59761,Paterson Arts And Science Charter School,Passaic,K. Charter,C,,,1,932.2,Passaic,
80,6106,4260981,1967839,1896190,0,71649,0,0,1132860,928064,1099730,115682,60553,0,0,Philip’s Charter School Of Paterson,Passaic,K. Charter,C,,,1,360,Passaic,
80,6230,1792653,807274,712576,73360,21338,109674,108185,481422,232142,394282,48121,0,0,0,Classical Academy Charter School Of Clif,Passaic,K. Charter,C,,,1,180,Passaic,
80,7503,20242378,10093464,9646390,314930,132144,1207627,1145546,3750259,2982326,4695517,1104532,0,494840,33062,Paterson Cs For Sci/Tech,Passaic,K. Charter,C,,,1,1533.6,Passaic,
80,7892,12882467,6979105,4534383,215588,2229134,0,0,2816318,1627374,3087044,481675,0,0,135349,College Achieve Paterson Charter School,Passaic,K. Charter,C,,,1,961,Passaic,
80,7897,1952758,1218641,1005189,66027,147425,0,0,494896,190209,238748,0,473,0,0,Creativity Colaboratory Charter School,Salem,K. Charter,C,,,1,143.4,Salem,
80,6018,13325019,7195155,6437384,519256,238515,827922,706653,2302069,1939593,2835460,521599,0,164015,61289,Central Jersey College Prep Charter Scho,Somerset,K. Charter,C,,,1,1212.5,Somerset,
80,6081,6332148,3335182,3153889,117229,64064,250050,191028,1251694,1134817,1495222,317630,0,0,0,Thomas Edison Energysmart Charter School,Somerset,K. Charter,C,,,1,588.3,Somerset,
80,7850,3582478,2096705,2016964,64341,15400,416735,338538,612126,437643,379108,113389,0,77804,0,Sussex County Technology Charter School,Sussex,K. Charter,C,,,1,225,Sussex,
80,6033,3520176,1827188,1512384,104711,210093,89795,53920,948180,773312,605503,0,0,0,0,The Barack Obama Green Charter High Scho,Union,K. Charter,C,,,1,239.6,Union,
80,6101,14705705,7474150,6036141,301062,1136947,0,0,3711062,1940813,3454981,101399,65511,0,11562,College Achieve Central Charter School,Union,K. Charter,C,,,1,1320,Union,
80,6102,3920595,2269420,2169662,93596,6162,0,0,790526,694719,860649,223039,0,0,0,Cresthaven Academy Charter School,Union,K. Charter,C,,,1,374,Union,
80,7600,3369108,1783346,1676019,92487,14840,276521,122653,941592,690307,367164,0,0,0,0,Queen City Academy Cs,Union,K. Charter,C,,,1,323,Union,
80,8010,4028317,1998195,1860397,108563,29235,0,0,879382,459978,1038581,110155,0,0,0,Union County Teams Cs,Union,K. Charter,C,,,1,395.7,Union,
80,7727,2101772,1837191,1353379,38954,444858,0,0,264581,21000,0,0,0,0,21972,Ridge And Valley Cs,Warren,K. Charter,C,,,1,124.1,Warren,
