CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,COUNTY
80,8140,4956764,2508812,2216561,149423,142828,252870,243129,1112447,994875,710582,131803,0,372053,0,Village Cs,Mercer,K. Charter,C,,,1,356.6,10.8,57000,178.5,80000,89.3,150000,8.8,Mercer
80,6032,6876958,3137136,2796047,62535,278554,0,0,1723461,1226825,2016361,1350053,0,0,38161,Academy For Urban Leadership Charter Sch,Middlesex,K. Charter,C,,,1,414.5,10.6,57075,69.2,59184,103.8,118000,11.3,Middlesex
80,6041,7199239,4422220,4243144,99923,79153,0,0,1311531,1070784,1458013,0,0,0,0,Hatikvah International Cs,Middlesex,K. Charter,C,,,1,569.6,12.9,60975,94.5,42000,190,122004,16.7,Middlesex
80,6635,5878693,2921215,2869732,20752,30731,0,0,1716838,1173714,146572,0,0,0,0,Greater Brunswick Cs,Middlesex,K. Charter,C,,,1,394.3,11.4,60123,98.5,67048,98.5,120000,9.6,Middlesex
80,7896,4180945,2121161,1906408,174357,40396,0,0,1032167,750682,1027616,195958,0,0,91933,Middlesex Charter School,Middlesex,K. Charter,C,,,1,309.4,15.6,52000,118.8,59000,140.5,30522,10.2,Middlesex
80,6010,3230713,1695811,1564462,37963,93386,400133,400133,588102,482435,546667,33069,0,0,15231,Academy Charter High School,Monmouth,K. Charter,C,,,1,167.3,10.1,63533,38.8,65300,79.5,112579,9.9,Monmouth
80,6740,3104308,1719601,1553526,79403,86672,0,0,662443,456912,722264,356365,0,0,32236,Hope Academy Cs,Monmouth,K. Charter,C,,,1,262.2,11.1,55350,130.3,28000,87,93250,8.5,Monmouth
80,7720,2946509,1486024,1381897,55813,48314,484693,383627,670458,427704,299485,120608,5658,0,3947,The Red Bank Cs,Monmouth,K. Charter,C,,,1,177.1,9.3,50552,26.8,46805,80.5,111923,11.7,Monmouth
80,7891,7838491,4364635,4057669,5468,301498,0,0,1808161,1331114,1665695,773471,0,0,11579,College Achieve Greater Asbury Park Char,Monmouth,K. Charter,C,,,1,425.8,11.8,58000,71,55250,106.5,100500,10.5,Monmouth
80,8050,3945989,2320979,2280425,21496,19058,344260,284018,814796,595774,402591,121770,0,62401,0,Unity Cs,Morris,K. Charter,C,,,1,234.6,8.7,54682,73.4,64840,53.4,105342,6.8,Morris
80,7893,5561502,3588160,3229516,274799,83845,0,0,1077140,471038,874627,0,21575,0,221526,Ocean Academy Charter School,Ocean,K. Charter,C,,,1,372.1,11.6,45000,186,50000,124,65000,11.3,Ocean
80,6021,12499558,4266437,4061260,170121,35056,0,0,3253191,2409477,4979929,1450211,0,0,0,Community Charter School Of Paterso,Passaic,K. Charter,C,,,1,895.4,9.7,58101,,,149.2,106090,15.3,Passaic
80,6079,9313486,4931692,3740038,95490,1096164,0,0,1360422,527770,3021372,446534,0,0,44416,John P Holland Charter School,Passaic,K. Charter,C,,,1,524.4,15,53800,249.5,71300,104.8,127700,7.4,Passaic
80,6080,21686274,10996253,10343263,406457,246533,0,0,6520721,2982403,4169300,0,0,0,116437,Passaic Arts And Science Charter School,Passaic,K. Charter,C,,,1,1804.9,14.9,56000,257.9,63000,902.5,109442,64,Passaic
80,6096,12862144,5186907,4554347,377280,255280,0,0,3442701,1342563,2669152,0,0,0,128622,Paterson Arts And Science Charter School,Passaic,K. Charter,C,,,1,955.4,13.8,55300,127.3,62347,955,104886,76.5,Passaic
80,6106,6720139,3393194,3383712,4499,4983,0,0,1848734,1570265,1478212,129794,0,0,52000,Philip’s Charter School Of Paterson,Passaic,K. Charter,C,,,1,432.1,13.9,55193,121.7,63360,80,82500,6.4,Passaic
80,6230,2110722,999162,954356,35525,9281,153085,153085,463256,279115,495220,74622,0,0,0,Classical Academy Charter School Of Clif,Passaic,K. Charter,C,,,1,174.8,12.5,44402,87.5,44792,87.5,74250,8,Passaic
80,7503,18579328,10197255,9754812,279633,162810,1122363,1080021,4526947,3869341,2125105,1108975,0,604419,4688,Paterson Cs For Sci/Tech,Passaic,K. Charter,C,,,1,1491.8,11.4,56825,78.5,64325,135.6,105320,13.6,Passaic
80,7892,16362709,8970785,5348026,40254,3582505,0,0,3987901,2345990,3404023,254457,0,0,3392,College Achieve Paterson Charter School,Passaic,K. Charter,C,,,1,1167,15.8,61000,291.8,62750,89.8,103320,6,Passaic
80,7897,2154984,1224809,1095926,69865,59018,0,0,634639,83577,283668,23702,11869,0,0,Creativity Colaboratory Charter School,Salem,K. Charter,C,,,1,166.1,10.4,52500,166,51000,,,,Salem
80,6018,15467667,8643320,8214716,271422,157182,1170651,950992,2589872,2060302,3019891,667812,0,33358,147704,Central Jersey College Prep Charter Scho,Somerset,K. Charter,C,,,1,1263.8,11.7,54175,141.2,59000,306.1,110030,28.5,Somerset
80,6081,6111453,3791673,3639721,76589,75363,227506,204518,1404580,1219885,687694,382385,0,0,0,Thomas Edison Energysmart Charter School,Somerset,K. Charter,C,,,1,597.9,15.7,62000,299,76806,92,104498,6.2,Somerset
80,7850,3718986,2151590,2074069,66025,11496,493779,399671,647805,479796,342819,115056,0,82992,0,Sussex County Technology Charter School,Sussex,K. Charter,C,,,1,223.9,10.4,53709,112,57664,112,79030,11.8,Sussex
80,6033,3068625,1647009,1449027,58514,139468,93923,54069,983061,742903,229561,0,0,0,0,The Barack Obama Green Charter High Scho,Union,K. Charter,C,,,1,236.5,10.3,57505,118.5,47871,59.3,104411,6.3,Union
80,6101,19521360,10186250,8216311,179014,1790925,0,0,4114697,1735144,5220413,543152,0,0,18939,College Achieve Central Charter School,Union,K. Charter,C,,,1,1403.4,20.3,58000,280.6,76130,140.3,93310,7.4,Union
80,6102,5299206,2771875,2557684,189884,24307,0,0,980980,704760,1546351,532557,0,0,19196,Cresthaven Academy Charter School,Union,K. Charter,C,,,1,450,12.2,58000,225,69245,112.5,100191,9.8,Union
80,7600,4063513,2049994,1591611,225737,232646,317573,120516,1235143,889932,459923,0,0,0,9349,Queen City Academy Cs,Union,K. Charter,C,,,1,355.2,17.8,51985,88.8,56410,88.8,117222,6,Union
80,8010,4188747,1977812,1678044,135123,164645,0,0,865620,388610,1103139,155219,0,0,0,Union County Teams Cs,Union,K. Charter,C,,,1,359.1,25.6,48444,359,57056,102.6,80103,4.3,Union
80,7727,2106225,1802998,1320592,33286,449120,0,0,303227,22050,0,0,0,0,24065,Ridge And Valley Cs,Warren,K. Charter,C,,,1,115.5,6.4,48062,72.5,59225,38.7,87225,6.5,Warren
