GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
A. K-6,Morris,3240,Mine Hill Twp,116.3,28|57,141161,55|57,118.3,26|57,149363,53|57
A. K-6,Ocean,230,Beach Haven Boro,37.5,56|57,130000,45|57,72,46|57,147000,51|57
A. K-6,Ocean,320,Berkeley Twp,184.3,6|57,118000,39|57,186.7,3|57,121000,32|57
A. K-6,Ocean,1150,Eagleswood Twp,69.5,47|57,114470,34|57,153,14|57,134500,41|57
A. K-6,Ocean,2350,Island Heights Boro,80.7,41|57,94192,14|57,88,37|57,95000,12|57
A. K-6,Ocean,2690,Little Egg Harbor Twp,128.9,26|57,120424,40|57,155,13|57,117420,28|57
A. K-6,Ocean,2760,Long Beach Island,49.5,54|57,105035,19|57,69,47|57,137546,45|57
A. K-6,Ocean,3800,Ocean Gate Boro,66.5,48|57,104506,18|57,61.5,50|57,106052,16|57
A. K-6,Ocean,3820,Ocean Twp,131.3,23|57,116160,37|57,180.3,5|57,125269,37|57
A. K-6,Ocean,4710,Seaside Heights Boro,156.8,16|57,63225,6|57,161.6,10|57,71100,5|57
A. K-6,Ocean,5020,Stafford Twp,194.4,5|57,129984,44|57,202.2,2|57,125618,38|57
A. K-6,Ocean,5220,Tuckerton Boro,151,19|57,110000,24|57,74.9,45|57,81250,6|57
A. K-6,Sussex,1630,Fredon Twp,132.9,22|57,94960,15|57,59.7,51|57,99425,13|57
A. K-6,Sussex,1980,Hampton Twp,80.7,41|57,86782,13|57,116.8,28|57,100314,14|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,58.2,51|57,28800,1|57,81.3,40|57,64000,4|57
A. K-6,Sussex,5040,Stillwater Twp,75.7,44|57,112172,30|57,78.1,42|57,116269,25|57
A. K-6,Warren,400,Blairstown Twp,87.3,38|57,101500,17|57,86.8,38|57,104066,15|57
A. K-6,Warren,1620,Franklin Twp,66,49|57,107657,21|57,66.3,48|57,110887,18|57
A. K-6,Warren,1670,Frelinghuysen Twp,64,50|57,105797,20|57,65.5,49|57,107846,17|57
A. K-6,Warren,2470,Knowlton Twp,54.7,53|57,83822,12|57,59.7,51|57,86236,7|57
A. K-6,Warren,2970,Mansfield Twp,130.2,25|57,115984,36|57,137.5,21|57,120821,31|57
A. K-6,Warren,5480,Washington Boro,161.9,12|57,110091,26|57,184.7,4|57,114526,21|57
A. K-6,Warren,5530,Washington Twp,97.8,35|57,133570,49|57,96,32|57,136242,43|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,131,N.A.,126745,N.A.,131.9,N.A.,132027,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,119.6,N.A.,126169,N.A.,115.9,N.A.,131374,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,144.3,N.A.,133209,N.A.,140.3,N.A.,137219,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,127,N.A.,132345,N.A.,123.7,N.A.,135544,N.A.
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,103.5,30|80,120967,57|80,97.5,32|79,131047,66|79
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,54.8,68|80,111000,41|80,64.7,63|79,125000,52|79
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,126.7,15|80,117000,51|80,125.3,13|79,121680,46|79
B. K-8 / 0 - 400,Atlantic,3020,Margate City,89.8,48|80,113839,49|80,84.8,46|79,116960,41|79
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,111,25|80,102999,27|80,109,26|79,87401,8|79
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,54,69|80,81276,11|80,32.4,80|79,70200,2|79
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,34.7,79|80,124083,64|80,32.8,79|79,127500,59|79
B. K-8 / 0 - 400,Bergen,1380,Englewood Cliffs Boro,67.5,62|80,132400,73|80,78.6,52|79,144900,75|79
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,114.3,23|80,108735,36|80,89.3,43|79,115037,38|79
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,92.5,44|80,47505,2|80,60.5,67|79,97236,16|79
B. K-8 / 0 - 400,Burlington,380,Beverly City,83.5,50|80,130718,71|80,114.3,22|79,138751,71|79
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,99.4,33|80,110500,39|80,110,25|79,97993,17|79
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,75.8,57|80,101922,24|80,90,42|79,132740,67|79
B. K-8 / 0 - 400,Burlington,4460,Riverton,135,10|80,87724,13|80,123.6,16|79,110000,30|79
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,72.9,60|80,111368,44|80,103,30|79,119247,42|79
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,103.6,29|80,95950,21|80,91.7,41|79,100764,21|79
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,119.6,20|80,123589,62|80,94.7,38|79,92500,10|79
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,57,67|80,94814,20|80,53.3,71|79,96117,13|79
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,133.7,12|80,104275,28|80,130,10|79,107403,28|79
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,195,1|80,111282,43|80,188.5,5|79,127404,58|79
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,107.3,28|80,77500,8|80,95.3,37|79,75000,3|79
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,148,3|80,109793,38|80,83,48|79,142800,74|79
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,46.5,74|80,122553,60|80,42.3,78|79,126168,55|79
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,30.7,80|80,105529,30|80,57.3,70|79,112941,34|79
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,78.7,56|80,110882,40|80,60.8,66|79,108983,29|79
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,119,21|80,87702,12|80,129,11|79,111537,33|79
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,122.3,17|80,60000,3|80,63.4,64|79,85140,7|79
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,157,2|80,112532,47|80,76.5,54|79,99254,19|79
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,38,77|80,92185,16|80,83,48|79,80000,5|79
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,97.8,38|80,101706,23|80,97.5,32|79,105240,26|79
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,41,76|80,117500,52|80,61,65|79,101282,22|79
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,47,73|80,77250,6|80,44,76|79,78000,4|79
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,121.7,18|80,109181,37|80,93.3,40|79,114393,36|79
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,99,35|80,125000,65|80,96,35|79,125000,52|79
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,42,75|80,121993,58|80,43,77|79,124050,50|79
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,91.9,46|80,107337,34|80,105.3,27|79,113874,35|79
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,92.1,45|80,135927,76|80,124.7,14|79,157219,79|79
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,126.5,16|80,120545,56|80,143.5,9|79,133591,69|79
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,119,21|80,115117,50|80,76,57|79,69750,1|79
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,36.8,78|80,67200,5|80,51.5,73|79,122873,48|79
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,69.4,61|80,112502,46|80,117.7,20|79,120877,45|79
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,101.9,32|80,130042,70|80,103.7,28|79,135000,70|79
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,48.6,71|80,77494,7|80,59,69|79,128696,61|79
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,58.8,65|80,113076,48|80,51.3,74|79,120253,43|79
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,80,53|80,156968,80|80,79.5,51|79,162563,80|79
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,79.5,54|80,136924,78|80,81.5,50|79,140255,72|79
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,94,43|80,63500,4|80,119.5,19|79,103000,23|79
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,58.2,66|80,92865,17|80,83.7,47|79,125000,52|79
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,65,63|80,134397,75|80,66,61|79,142232,73|79
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,53,70|80,118000,53|80,59.6,68|79,83884,6|79
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,134.6,11|80,107000,33|80,127.9,12|79,110210,32|79
B. K-8 / 0 - 400,Morris,460,Boonton Twp,98.3,36|80,136725,77|80,96.5,34|79,146847,77|79
B. K-8 / 0 - 400,Morris,2010,Harding Township,80.8,52|80,131200,72|80,71.3,58|79,129350,63|79
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,96.4,39|80,122989,61|80,85.8,44|79,129561,64|79
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,110.8,26|80,122400,59|80,98.3,31|79,124970,51|79
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,94.7,42|80,126317,66|80,95.7,36|79,130000,65|79
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,132,13|80,123600,63|80,123,17|79,127679,60|79
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,108.2,27|80,132782,74|80,76.2,56|79,120851,44|79
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,141,7|80,142100,79|80,51.7,72|79,146000,76|79
B. K-8 / 0 - 400,Salem,60,Alloway Twp,145.5,5|80,120000,55|80,68.5,60|79,98694,18|79
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,121,19|80,106794,32|80,117,21|79,116113,39|79
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,148,3|80,106120,31|80,178,7|79,115000,37|79
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,87,49|80,93613,18|80,85.5,45|79,96046,12|79
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,98,37|80,102487,25|80,94,39|79,104537,24|79
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,138.5,8|80,104898,29|80,283,1|79,116733,40|79
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,130,14|80,91800,15|80,111.3,24|79,95472,11|79
B. K-8 / 0 - 400,Sussex,1800,Green Twp,96.3,40|80,111144,42|80,122.3,18|79,126880,57|79
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,103.3,31|80,97072,22|80,113.5,23|79,99985,20|79
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,91.8,47|80,24000,1|80,205,4|79,105063,25|79
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,60.4,64|80,94500,19|80,76.3,55|79,126400,56|79
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,74,58|80,80000,10|80,69.8,59|79,88175,9|79
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,99.3,34|80,102750,26|80,103.3,29|79,105833,27|79
B. K-8 / 0 - 400,Union,1710,Garwood Boro,137.2,9|80,118162,54|80,224.4,3|79,96521,14|79
B. K-8 / 0 - 400,Union,5810,Winfield Twp,47.7,72|80,111749,45|80,45,75|79,97000,15|79
B. K-8 / 0 - 400,Warren,70,Alpha Boro,95,41|80,107942,35|80,147.3,8|79,122503,47|79
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,82.2,51|80,91670,14|80,187,6|79,110000,30|79
B. K-8 / 0 - 400,Warren,2250,Hope Twp,73.1,59|80,128125,67|80,65.5,62|79,133500,68|79
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,113.2,24|80,128495,68|80,124.5,15|79,123000,49|79
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,79.5,54|80,129039,69|80,76.8,53|79,129039,62|79
B. K-8 / 0 - 400,Warren,5780,White Twp,144,6|80,78337,9|80,269,2|79,153775,78|79
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,131,N.A.,126745,N.A.,131.9,N.A.,132027,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,119.6,N.A.,126169,N.A.,115.9,N.A.,131374,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,144.3,N.A.,133209,N.A.,140.3,N.A.,137219,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,127,N.A.,132345,N.A.,123.7,N.A.,135544,N.A.
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,128.3,24|65,131552,49|65,110.8,34|65,132000,45|65
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,125.2,26|65,116215,26|65,105.8,45|65,117158,24|65
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,131.7,22|65,109984,21|65,124.5,25|65,112884,15|65
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,113.6,39|65,132371,51|65,127,21|65,141742,55|65
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,87.2,59|65,138367,56|65,105,46|65,153613,63|65
C. K-8 / 401 - 750,Bergen,1230,East Rutherford Boro,144.8,14|65,145314,62|65,109.7,37|65,146000,59|65
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,123.2,28|65,144205,61|65,123,26|65,153658,64|65
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,104.8,45|65,118700,30|65,106.5,44|65,116200,20|65
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,96.5,56|65,125999,42|65,90.2,58|65,129905,41|65
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,131.3,23|65,127200,44|65,133,19|65,137143,51|65
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,101.8,48|65,119862,34|65,151.5,10|65,136250,50|65
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,101,49|65,128440,47|65,104.4,48|65,130600,42|65
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,137.1,21|65,116442,27|65,102.9,49|65,119831,27|65
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,119.7,33|65,150733,63|65,91.8,57|65,147177,61|65
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,149.7,11|65,94000,5|65,124.6,24|65,90177,2|65
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,141,17|65,90783,3|65,107.2,42|65,95000,3|65
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,96.8,54|65,87482,1|65,97,53|65,87482,1|65
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,114.2,36|65,152911,65|65,114.7,31|65,157649,65|65
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,97.4,53|65,98400,7|65,95.3,55|65,124203,33|65
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,166.3,7|65,105545,17|65,135.6,17|65,106020,11|65
C. K-8 / 401 - 750,Camden,190,Barrington Boro,111.2,41|65,119779,33|65,124.8,23|65,124570,34|65
C. K-8 / 401 - 750,Camden,340,Berlin Twp,105.2,44|65,98503,8|65,109.5,39|65,100933,8|65
C. K-8 / 401 - 750,Camden,880,Clementon Boro,138,19|65,93172,4|65,142.3,14|65,102385,10|65
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,105.8,42|65,101295,11|65,109.5,39|65,96500,6|65
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,138.5,18|65,95220,6|65,89,59|65,95781,5|65
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,155.5,10|65,114588,25|65,162.8,7|65,129630,39|65
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,156,9|65,101386,12|65,231,3|65,116056,19|65
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,81.8,61|65,90000,2|65,126.5,22|65,95275,4|65
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,147.7,12|65,99081,9|65,154,9|65,99081,7|65
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,117.8,34|65,107886,20|65,120.3,27|65,107886,12|65
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,105.5,43|65,133719,54|65,106.8,43|65,137701,52|65
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,100.7,50|65,104958,15|65,80,63|65,109000,13|65
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,103.4,47|65,123713,38|65,100.5,51|65,126099,37|65
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,170.7,6|65,125000,40|65,169,4|65,129250,38|65
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,144.5,15|65,142147,60|65,145.5,13|65,143665,56|65
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,123.8,27|65,133849,55|65,100.6,50|65,125000,35|65
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,90.9,58|65,106090,18|65,85.8,61|65,109273,14|65
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,80,62|65,118569,29|65,74.2,64|65,114680,18|65
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,120.4,30|65,127884,45|65,133.2,18|65,120000,28|65
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,100,51|65,140449,58|65,100.5,51|65,144950,58|65
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,125.8,25|65,121833,36|65,112.3,33|65,117145,23|65
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,114.7,35|65,140121,57|65,104.7,47|65,135876,49|65
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,67,65|65,99534,10|65,87.5,60|65,117862,25|65
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,113.3,40|65,123539,37|65,116.3,29|65,132645,46|65
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,170.8,5|65,117500,28|65,157.8,8|65,123840,32|65
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,82.3,60|65,101505,13|65,110.4,35|65,149078,62|65
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,79.2,63|65,140828,59|65,81.7,62|65,144771,57|65
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,96.7,55|65,150965,64|65,95.3,55|65,147089,60|65
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,113.8,38|65,126955,43|65,110.2,36|65,131145,43|65
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,137.6,20|65,133024,52|65,136.8,16|65,138345,54|65
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,98.2,52|65,105461,16|65,109.6,38|65,118350,26|65
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,95.5,57|65,124751,39|65,96,54|65,129780,40|65
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,120,31|65,133712,53|65,112.8,32|65,137725,53|65
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,145.4,13|65,130040,48|65,145.6,12|65,134470,47|65
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,104.8,45|65,112876,22|65,108,41|65,114117,16|65
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,121.8,29|65,132004,50|65,132.6,20|65,135664,48|65
C. K-8 / 401 - 750,Sussex,90,Andover Reg,68.8,64|65,118990,31|65,71.5,65|65,122071,29|65
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,114.2,36|65,128430,46|65,115.3,30|65,131963,44|65
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,119.8,32|65,119340,32|65,118.5,28|65,122801,30|65
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,195.7,2|65,119959,35|65,148.8,11|65,114246,17|65
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,173.6,4|65,113000,23|65,167.3,6|65,116955,22|65
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,141.3,16|65,113400,24|65,139.3,15|65,116235,21|65
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,174.7,3|65,106855,19|65,168.7,5|65,125512,36|65
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,166.3,7|65,103186,14|65,254.2,2|65,101994,9|65
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,233.7,1|65,125000,40|65,369.5,1|65,123387,31|65
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,131,N.A.,126745,N.A.,131.9,N.A.,132027,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,119.6,N.A.,126169,N.A.,115.9,N.A.,131374,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,144.3,N.A.,133209,N.A.,140.3,N.A.,137219,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,127,N.A.,132345,N.A.,123.7,N.A.,135544,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,150,31|72,126360,23|72,156.3,26|71,120076,10|71
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,170.3,16|72,126471,24|72,169.9,14|71,130765,28|71
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,178.2,7|72,124083,22|72,174.6,10|71,122000,18|71
D. K-8 / 751 +,Atlantic,2680,Linwood City,115.7,63|72,108150,4|72,100.5,71|71,111831,2|71
D. K-8 / 751 +,Atlantic,3720,Northfield City,174,11|72,113290,6|72,177.4,9|71,113290,3|71
D. K-8 / 751 +,Bergen,40,Allendale Boro,175.4,9|72,164093,70|72,181.2,8|71,168713,70|71
D. K-8 / 751 +,Bergen,930,Closter Boro,168.4,17|72,146727,61|72,171.4,13|71,151929,60|71
D. K-8 / 751 +,Bergen,1070,Demarest Boro,117.5,62|72,159429,69|72,127.2,49|71,151659,59|71
D. K-8 / 751 +,Bergen,1470,Fairview Boro,153.1,28|72,120052,14|72,153.5,27|71,130275,27|71
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,114.4,65|72,154231,67|72,118.7,54|71,158858,65|71
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,133.8,46|72,150935,65|72,137.8,40|71,157095,64|71
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,99.4,70|72,116750,9|72,113.4,61|71,131452,30|71
D. K-8 / 751 +,Bergen,3060,Maywood Boro,185,6|72,132679,41|72,190,5|71,136792,37|71
D. K-8 / 751 +,Bergen,3330,Montvale Boro,118.1,60|72,147536,62|72,118.8,53|71,152119,61|71
D. K-8 / 751 +,Bergen,3760,Oakland Boro,96.7,71|72,128737,31|72,107.9,66|71,153463,62|71
D. K-8 / 751 +,Bergen,4430,River Vale Twp,123.9,54|72,143073,57|72,144.1,34|71,140319,43|71
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,124.2,53|72,165793,71|72,111.2,64|71,167072,69|71
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,152.7,29|72,177673,72|72,167.3,18|71,186056,71|71
