GROUP,CONAME,DIST,DISTNAME,PP15,RK15,PCT15,PP25,RK25,PCT25,PP35,RK35,PCT35
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,184,N.A.,0.011,211,N.A.,0.013,309,N.A.,0.017
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,219,N.A.,0.012,219,N.A.,0.012,331,N.A.,0.017
A. K-6,Statewide,N.A.,5. State average - All operating types,276,N.A.,0.016,322,N.A.,0.018,402,N.A.,0.021
A. K-6,Statewide,N.A.,6. State median - All operating types,212,N.A.,0.013,246,N.A.,0.014,304,N.A.,0.016
A. K-6,Bergen,1270,Edgewater Boro,403,46|57,0.03,343,37|57,0.021,404,35|57,0.018
A. K-6,Bergen,3870,Oradell Boro,223,30|57,0.015,249,31|57,0.017,286,26|57,0.018
A. K-6,Bergen,4410,River Edge Boro,194,25|57,0.013,246,30|57,0.015,196,16|57,0.011
A. K-6,Bergen,4620,Saddle River Boro,379,43|57,0.012,1524,57|57,0.043,1928,55|57,0.042
A. K-6,Burlington,830,Chesterfield Twp,150,20|57,0.01,97,12|57,0.006,352,30|57,0.019
A. K-6,Burlington,2960,Mansfield Twp,223,30|57,0.011,219,29|57,0.011,316,27|57,0.014
A. K-6,Burlington,3650,North Hanover Twp,230,32|57,0.012,297,33|57,0.017,801,46|57,0.041
A. K-6,Burlington,5010,Springfield Twp,164,23|57,0.011,139,16|57,0.009,134,10|57,0.007
A. K-6,Camden,2540,Laurel Springs Boro,207,26|57,0.013,521,48|57,0.033,747,45|57,0.041
A. K-6,Camden,3770,Oaklyn Boro,871,55|57,0.048,1011,55|57,0.053,1522,53|57,0.073
A. K-6,Camden,5560,Waterford Twp,85,14|57,0.005,96,11|57,0.005,162,12|57,0.008
A. K-6,Cape May,710,Cape May City,398,45|57,0.018,431,44|57,0.021,651,43|57,0.026
A. K-6,Cape May,2840,Lower Twp,71,12|57,0.004,69,9|57,0.004,121,8|57,0.007
A. K-6,Cape May,5610,West Cape May Boro,364,42|57,0.017,549,49|57,0.026,1171,51|57,0.053
A. K-6,Essex,1400,Essex Fells Boro,437,48|57,0.022,492,46|57,0.024,504,42|57,0.023
A. K-6,Essex,1465,Fairfield Twp,159,21|57,0.01,124,15|57,0.008,187,15|57,0.01
A. K-6,Essex,3630,North Caldwell Boro,359,41|57,0.021,425,43|57,0.024,396,34|57,0.02
A. K-6,Essex,4530,Roseland Boro,29,6|57,0.002,3,2|57,17E-5,66,4|57,0.003
A. K-6,Gloucester,1180,East Greenwich Twp,134,18|57,0.011,144,18|57,0.011,177,13|57,0.012
A. K-6,Gloucester,1330,Elk Twp,546,52|57,0.036,493,47|57,0.033,1461,52|57,0.083
A. K-6,Gloucester,1590,Franklin Twp,288,34|57,0.02,348,39|57,0.023,389,31|57,0.025
A. K-6,Gloucester,2070,Harrison Twp,46,8|57,0.003,37,6|57,0.003,64,3|57,0.004
A. K-6,Gloucester,2990,Mantua Twp,6,2|57,37E-5,5,3|57,32E-5,103,6|57,0.006
A. K-6,Gloucester,3490,National Park Boro,66,11|57,0.005,103,13|57,0.006,215,18|57,0.011
A. K-6,Gloucester,4880,South Harrison Twp,649,54|57,0.048,834,53|57,0.061,924,49|57,0.068
A. K-6,Gloucester,5120,Swedesboro-Woolwich,289,35|57,0.019,329,35|57,0.023,408,36|57,0.026
A. K-6,Gloucester,5590,Wenonah Boro,219,29|57,0.012,198,24|57,0.012,154,11|57,0.009
A. K-6,Gloucester,5740,Westville Boro,14,4|57,94E-5,56,8|57,0.003,248,22|57,0.012
A. K-6,Gloucester,5870,Woodbury Heights Boro,81,13|57,0.006,109,14|57,0.007,239,20|57,0.015
A. K-6,Hunterdon,2590,Lebanon Boro,308,36|57,0.013,403,41|57,0.017,415,37|57,0.017
A. K-6,Hunterdon,3180,Milford Boro,1499,57|57,0.053,1497,56|57,0.055,2153,56|57,0.077
A. K-6,Monmouth,130,Atlantic Highlands Boro,213,28|57,0.011,207,27|57,0.011,390,32|57,0.019
A. K-6,Monmouth,2160,Highlands Boro,531,51|57,0.023,657,50|57,0.028,912,48|57,0.034
A. K-6,Monmouth,4520,Roosevelt Boro,353,38|57,0.016,938,54|57,0.045,1832,54|57,0.059
A. K-6,Morris,3240,Mine Hill Twp,232,33|57,0.014,283,32|57,0.018,326,28|57,0.018
A. K-6,Ocean,230,Beach Haven Boro,56,10|57,0.003,143,17|57,0.006,129,9|57,0.005
A. K-6,Ocean,320,Berkeley Twp,2,1|57,15E-5,34,5|57,0.002,12,2|57,77E-5
A. K-6,Ocean,1150,Eagleswood Twp,450,49|57,0.023,337,36|57,0.02,439,38|57,0.021
A. K-6,Ocean,2350,Island Heights Boro,383,44|57,0.019,199,25|57,0.01,336,29|57,0.017
A. K-6,Ocean,2690,Little Egg Harbor Twp,7,3|57,45E-5,1,1|57,38E-6,3,1|57,18E-5
A. K-6,Ocean,2760,Long Beach Island,619,53|57,0.023,789,51|57,0.026,847,47|57,0.028
A. K-6,Ocean,3800,Ocean Gate Boro,130,17|57,0.007,149,19|57,0.007,459,39|57,0.019
A. K-6,Ocean,3820,Ocean Twp,173,24|57,0.009,174,21|57,0.01,268,23|57,0.014
A. K-6,Ocean,4710,Seaside Heights Boro,112,16|57,0.006,157,20|57,0.007,197,17|57,0.009
A. K-6,Ocean,5020,Stafford Twp,160,22|57,0.01,178,22|57,0.011,284,25|57,0.017
A. K-6,Ocean,5220,Tuckerton Boro,52,9|57,0.003,88,10|57,0.004,N.R.,N.R.,N.R.
A. K-6,Sussex,1630,Fredon Twp,403,46|57,0.019,468,45|57,0.023,475,40|57,0.023
A. K-6,Sussex,1980,Hampton Twp,141,19|57,0.008,210,28|57,0.011,218,19|57,0.011
A. K-6,Sussex,4650,Sandyston-Walpack Twp,883,56|57,0.047,812,52|57,0.043,984,50|57,0.046
A. K-6,Sussex,5040,Stillwater Twp,110,15|57,0.006,193,23|57,0.009,246,21|57,0.011
A. K-6,Warren,400,Blairstown Twp,355,39|57,0.019,351,40|57,0.021,278,24|57,0.016
A. K-6,Warren,1620,Franklin Twp,42,7|57,0.002,54,7|57,0.003,105,7|57,0.005
A. K-6,Warren,1670,Frelinghuysen Twp,477,50|57,0.03,347,38|57,0.02,667,44|57,0.038
A. K-6,Warren,2470,Knowlton Twp,358,40|57,0.016,324,34|57,0.015,395,33|57,0.018
A. K-6,Warren,2970,Mansfield Twp,15,5|57,84E-5,25,4|57,0.001,70,5|57,0.004
A. K-6,Warren,5480,Washington Boro,332,37|57,0.019,404,42|57,0.023,484,41|57,0.026
A. K-6,Warren,5530,Washington Twp,208,27|57,0.011,202,26|57,0.011,185,14|57,0.009
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,281,N.A.,0.016,304,N.A.,0.017,360,N.A.,0.019
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,211,N.A.,0.012,235,N.A.,0.013,276,N.A.,0.014
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,276,N.A.,0.016,322,N.A.,0.018,402,N.A.,0.021
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,212,N.A.,0.013,246,N.A.,0.014,304,N.A.,0.016
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,106,15|80,0.004,123,17|80,0.004,285,35|80,0.008
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,102,14|80,0.011,68,7|80,0.004,204,20|80,0.011
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,222,36|80,0.016,240,36|80,0.015,295,37|80,0.017
B. K-8 / 0 - 400,Atlantic,3020,Margate City,15,2|80,58E-5,20,4|80,66E-5,58,4|80,0.002
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,123,16|80,0.007,288,41|80,0.016,235,28|80,0.014
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,249,39|80,0.013,190,29|80,0.011,221,23|80,0.012
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,744,73|80,0.027,767,71|80,0.027,993,71|80,0.029
B. K-8 / 0 - 400,Bergen,1380,Englewood Cliffs Boro,250,40|80,0.011,292,42|80,0.011,333,44|80,0.013
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,206,33|80,0.012,251,38|80,0.015,225,25|80,0.011
