GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,9.8,N.A.,70585,N.A.,9.7,N.A.,73300,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,11.5,N.A.,76952,N.A.,11.6,N.A.,80016,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,10.8,N.A.,74175,N.A.,10.9,N.A.,77943,N.A.
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,6.8,72|80,98739,80|80,6.7,68|79,100351,79|79
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,11.3,7|80,81236,75|80,12.1,2|79,90473,76|79
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,10.6,12|80,62438,24|80,9.4,25|79,64772,26|79
B. K-8 / 0 - 400,Atlantic,3020,Margate City,7.2,63|80,92100,79|80,6.6,70|79,96100,78|79
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,9.8,22|80,63836,32|80,9.8,17|79,65530,30|79
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,10.9,9|80,59443,17|80,9.7,18|79,56756,4|79
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,7.2,63|80,73051,59|80,7.8,54|79,75368,62|79
B. K-8 / 0 - 400,Bergen,1380,Englewood Cliffs Boro,8.6,40|80,82460,77|80,7.7,57|79,83217,72|79
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,10.1,19|80,60825,19|80,10.1,13|79,64344,22|79
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,9.8,22|80,77697,73|80,8.8,36|79,84976,74|79
B. K-8 / 0 - 400,Burlington,380,Beverly City,9.5,27|80,59667,18|80,9.5,23|79,62040,15|79
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,13.1,1|80,75158,68|80,13.1,1|79,82589,71|79
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,9.4,29|80,64151,34|80,8.4,47|79,67776,38|79
B. K-8 / 0 - 400,Burlington,4460,Riverton,10.3,17|80,67805,49|80,9.7,18|79,69726,46|79
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,6.1,74|80,52509,2|80,7.6,59|79,64094,21|79
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,9.7,25|80,68150,50|80,8.8,36|79,70965,51|79
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,10.6,12|80,67605,48|80,8.9,33|79,69728,47|79
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,12.7,2|80,65389,36|80,11.9,3|79,65289,28|79
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,10.8,11|80,66951,46|80,9.6,21|79,68561,41|79
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,12,3|80,71282,58|80,10.3,9|79,77879,65|79
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,9.8,22|80,58769,14|80,10.1,13|79,58161,5|79
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,7.3,59|80,89643,78|80,6.9,67|79,90622,77|79
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,5.7,77|80,79900,74|80,5.6,77|79,81540,70|79
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,9.1,32|80,63516,31|80,8.6,43|79,68868,45|79
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,6.9,71|80,73958,62|80,7.3,61|79,80674,68|79
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,7.3,59|80,59011,16|80,8.9,33|79,61039,11|79
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,8.9,37|80,66003,39|80,10.2,11|79,74555,60|79
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,9,35|80,62543,25|80,9.3,26|79,65884,32|79
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,8.3,48|80,73433,60|80,4.6,79|79,63922,19|79
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,10.6,12|80,53802,4|80,10.3,9|79,54439,2|79
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,4.9,80|80,56966,11|80,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,11,8|80,51473,1|80,10.5,7|79,53411,1|79
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,9.5,27|80,64833,35|80,11.7,5|79,67354,35|79
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,6,76|80,53290,3|80,6.2,74|79,59440,8|79
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,5.6,79|80,57179,12|80,5.8,75|79,61375,13|79
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,7.7,55|80,75777,69|80,7.1,64|79,79567,66|79
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,8.5,43|80,81790,76|80,9.1,31|79,84990,75|79
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,8.4,45|80,66192,41|80,9.1,31|79,66626,33|79
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,8.4,45|80,62840,29|80,8,52|79,67620,37|79
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,7.2,63|80,54431,5|80,7.3,61|79,61242,12|79
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,7.9,51|80,69655,55|80,8.4,47|79,72440,57|79
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,9,35|80,65625,38|80,8.7,39|79,65878,31|79
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,7.2,63|80,56150,9|80,6.5,71|79,64470,23|79
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,6.1,74|80,58210,13|80,5.7,76|79,63200,17|79
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,8.6,40|80,62075,23|80,8.1,51|79,63825,18|79
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,7.2,63|80,55336,6|80,6.7,68|79,58620,6|79
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,7.2,63|80,66200,42|80,7.1,64|79,68765,43|79
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,7.9,51|80,58950,15|80,8.7,39|79,60830,10|79
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,5.7,77|80,74413,66|80,5.2,78|79,76963,64|79
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,7,70|80,76320,70|80,7.2,63|79,84045,73|79
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,7.7,55|80,60879,20|80,8,52|79,63038,16|79
B. K-8 / 0 - 400,Morris,460,Boonton Twp,9.6,26|80,74571,67|80,9.5,23|79,81346,69|79
B. K-8 / 0 - 400,Morris,2010,Harding Township,7.1,69|80,70760,57|80,6.4,72|79,72130,56|79
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,8.5,43|80,68700,53|80,8.2,49|79,71560,53|79
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,8.4,45|80,64115,33|80,9.2,29|79,64633,24|79
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,8.9,37|80,68205,51|80,8.7,39|79,71005,52|79
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,11.4,6|80,69445,54|80,8.8,36|79,70921,50|79
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,10.5,15|80,62709,28|80,10.1,13|79,63999,20|79
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,9.1,32|80,74150,64|80,8.6,43|79,67850,39|79
B. K-8 / 0 - 400,Salem,60,Alloway Twp,11.6,5|80,74343,65|80,10.1,13|79,67484,36|79
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,7.7,55|80,55671,8|80,7.8,54|79,59106,7|79
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,7.6,58|80,66100,40|80,8.5,46|79,68200,40|79
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,8.3,48|80,62701,27|80,7.8,54|79,64640,25|79
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,11.7,4|80,67097,47|80,11.8,4|79,68807,44|79
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,9.3,31|80,66430,43|80,9.6,21|79,71813,54|79
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,10.3,17|80,70595,56|80,9.3,26|79,72548,58|79
B. K-8 / 0 - 400,Sussex,1800,Green Twp,8.8,39|80,76577,72|80,8.7,39|79,79872,67|79
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,9.1,32|80,74142,63|80,7.7,57|79,76672,63|79
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,8.3,48|80,66940,45|80,8.2,49|79,70790,49|79
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,8.6,40|80,63000,30|80,9.2,29|79,65000,27|79
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,9.9,21|80,55503,7|80,10.5,7|79,56010,3|79
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,10,20|80,66575,44|80,9.7,18|79,68710,42|79
B. K-8 / 0 - 400,Union,1710,Garwood Boro,10.9,9|80,56612,10|80,11.5,6|79,61852,14|79
B. K-8 / 0 - 400,Union,5810,Winfield Twp,7.3,59|80,62613,26|80,7.5,60|79,70566,48|79
B. K-8 / 0 - 400,Warren,70,Alpha Boro,7.9,51|80,62038,22|80,8.9,33|79,65484,29|79
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,6.6,73|80,68530,52|80,6.4,72|79,71897,55|79
B. K-8 / 0 - 400,Warren,2250,Hope Twp,7.3,59|80,65488,37|80,7,66|79,66733,34|79
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,9.4,29|80,61620,21|80,9.3,26|79,60325,9|79
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,10.4,16|80,76409,71|80,10.2,11|79,74326,59|79
B. K-8 / 0 - 400,Warren,5780,White Twp,7.9,51|80,73945,61|80,8.6,43|79,75351,61|79
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,10.1,N.A.,73292,N.A.,10.3,N.A.,75714,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,9.8,N.A.,70585,N.A.,9.7,N.A.,73300,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,11.5,N.A.,76952,N.A.,11.6,N.A.,80016,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,10.8,N.A.,74175,N.A.,10.9,N.A.,77943,N.A.
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,9.2,45|65,57404,3|65,9.2,45|65,61432,4|65
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,10.1,28|65,68134,32|65,10.4,22|65,79751,54|65
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,9,52|65,79648,57|65,8.6,57|65,71598,35|65
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,7.6,64|65,94900,65|65,6.8,65|65,96675,65|65
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,12,6|65,84067,59|65,11.4,12|65,86047,60|65
C. K-8 / 401 - 750,Bergen,1230,East Rutherford Boro,9.1,49|65,91684,64|65,9.4,39|65,95486,64|65
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,11,11|65,84589,60|65,10.7,21|65,87050,61|65
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,9.5,39|65,58540,4|65,9.3,42|65,71807,38|65
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,12,6|65,73810,46|65,10.8,18|65,76472,50|65
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,10.2,25|65,74963,49|65,10.2,26|65,81538,56|65
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,12.9,1|65,68977,35|65,12.8,2|65,73057,40|65
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,11.9,8|65,91153,63|65,11.8,6|65,92392,63|65
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,10.9,13|65,80223,58|65,10.3,23|65,82986,59|65
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,8.7,59|65,65481,24|65,9.3,42|65,69420,22|65
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,11,11|65,73364,44|65,11.5,11|65,73675,44|65
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,10.1,28|65,62266,11|65,9.4,39|65,67729,18|65
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,10.6,16|65,62490,12|65,10.3,23|65,59672,2|65
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,10.7,15|65,86469,61|65,10.8,18|65,80375,55|65
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,9.5,39|65,55650,1|65,10.2,26|65,68072,20|65
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,12.5,2|65,70804,40|65,11.7,8|65,66297,15|65
C. K-8 / 401 - 750,Camden,190,Barrington Boro,9,52|65,64879,21|65,8.7,55|65,62379,6|65
C. K-8 / 401 - 750,Camden,340,Berlin Twp,10.5,20|65,77846,55|65,11.1,14|65,81694,57|65
C. K-8 / 401 - 750,Camden,880,Clementon Boro,10.2,25|65,60381,7|65,9.9,34|65,62491,7|65
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,10.2,25|65,61823,9|65,10.3,23|65,65841,14|65
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,12.3,3|65,66732,29|65,10.2,26|65,70914,33|65
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,9.6,38|65,55958,2|65,10.9,15|65,56548,1|65
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,12.2,4|65,76302,51|65,11.8,6|65,76302,49|65
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,10.1,28|65,62715,13|65,14.1,1|65,64005,11|65
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,10.8,14|65,72776,43|65,11.6,9|65,72776,39|65
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,10.4,22|65,76874,52|65,10.9,15|65,77624,52|65
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,9.9,34|65,71770,41|65,9.7,36|65,69520,24|65
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,9.2,45|65,77645,54|65,9,52|65,82450,58|65
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,8.8,57|65,73478,45|65,9.2,45|65,74281,45|65
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,9.2,45|65,62842,14|65,8.7,55|65,66900,16|65
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,9.1,49|65,66680,28|65,9.2,45|65,73088,41|65
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,8.9,55|65,89292,62|65,9.3,42|65,91217,62|65
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,10,33|65,64585,18|65,9.4,39|65,63960,10|65
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,8.5,60|65,69925,38|65,7.8,62|65,73550,43|65
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,10.1,28|65,59243,6|65,10.2,26|65,60693,3|65
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,7.4,65|65,63400,15|65,7.5,64|65,67209,17|65
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,9.7,36|65,68529,33|65,8.2,59|65,69389,21|65
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,9.9,34|65,75600,50|65,9.5,38|65,75950,47|65
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,8.1,61|65,74460,47|65,7.8,62|65,76743,51|65
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,11.5,9|65,58925,5|65,8.8,54|65,63320,9|65
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,10.3,24|65,62057,10|65,11.2,13|65,65309,12|65
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,9.1,49|65,67470,30|65,9.1,50|65,71655,36|65
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,8.8,57|65,66295,27|65,9.2,45|65,70010,28|65
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,9,52|65,65112,22|65,9,52|65,69588,25|65
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,10.6,16|65,60540,8|65,10,33|65,62985,8|65
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,9.2,45|65,68960,34|65,9.1,50|65,71460,34|65
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,9.5,39|65,74665,48|65,10.1,30|65,70150,30|65
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,9.4,42|65,69034,36|65,9.9,34|65,70329,31|65
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,9.4,42|65,78520,56|65,8.4,58|65,76048,48|65
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,8.9,55|65,72003,42|65,9.2,45|65,74305,46|65
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,10.5,20|65,65165,23|65,10.9,15|65,65475,13|65
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,9.3,44|65,64833,20|65,10.8,18|65,69808,27|65
C. K-8 / 401 - 750,Sussex,90,Andover Reg,7.9,63|65,64192,16|65,8.1,60|65,69636,26|65
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,8.1,61|65,70359,39|65,7.9,61|65,73242,42|65
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,9.7,36|65,65949,26|65,9.6,37|65,70062,29|65
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,10.1,28|65,64278,17|65,10.1,30|65,61916,5|65
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,10.4,22|65,64662,19|65,10.1,30|65,67908,19|65
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,11.2,10|65,67583,31|65,12.3,3|65,70858,32|65
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,10.6,16|65,69120,37|65,12.1,4|65,71665,37|65
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,10.6,16|65,65706,25|65,11.6,9|65,69489,23|65
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,12.1,5|65,76961,53|65,12,5|65,78131,53|65
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,10.1,N.A.,73292,N.A.,10.3,N.A.,75714,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,9.8,N.A.,70585,N.A.,9.7,N.A.,73300,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,11.5,N.A.,76952,N.A.,11.6,N.A.,80016,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,10.8,N.A.,74175,N.A.,10.9,N.A.,77943,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,10.4,29|72,72167,38|72,10.3,32|71,69232,17|71
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,10.1,37|72,85530,69|72,9.9,44|71,87280,63|71
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,11.3,16|72,73405,47|72,11,24|71,74666,39|71
D. K-8 / 751 +,Atlantic,2680,Linwood City,11.6,12|72,79536,58|72,11.5,12|71,84542,59|71
D. K-8 / 751 +,Atlantic,3720,Northfield City,9.7,51|72,62738,7|72,10,41|71,72986,30|71
D. K-8 / 751 +,Bergen,40,Allendale Boro,12.2,7|72,83815,65|72,12.9,5|71,88075,66|71
D. K-8 / 751 +,Bergen,930,Closter Boro,12.7,4|72,88700,71|72,12,9|71,83527,56|71
D. K-8 / 751 +,Bergen,1070,Demarest Boro,9.8,49|72,70430,31|72,10.2,38|71,73310,32|71
D. K-8 / 751 +,Bergen,1470,Fairview Boro,14.7,1|72,56645,2|72,14.9,1|71,61560,2|71
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,7.8,71|72,84590,66|72,8,71|71,85945,60|71
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,9,64|72,78172,55|72,9.1,64|71,79461,51|71
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,9.4,59|72,77944,54|72,9.1,64|71,76788,45|71
D. K-8 / 751 +,Bergen,3060,Maywood Boro,11.3,16|72,63240,8|72,11.4,15|71,66499,10|71
D. K-8 / 751 +,Bergen,3330,Montvale Boro,10.2,33|72,79425,57|72,10.3,32|71,76037,43|71
D. K-8 / 751 +,Bergen,3760,Oakland Boro,9.1,62|72,68517,25|72,10,41|71,88441,67|71
D. K-8 / 751 +,Bergen,4430,River Vale Twp,10.4,29|72,92905,72|72,10.3,32|71,101490,71|71
