GROUP,CONAME,DIST,DISTNAME,PP17,RK17,PCT17,SBA7,PP27,RK27,PCT27,SBB7,PP37,RK37,PCT37,SBC7
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,2327,N.A.,0.142,0.815,2355,N.A.,0.141,0.801,2597,N.A.,0.143,0.774
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,2404,N.A.,0.135,0.8,2387,N.A.,0.136,0.805,2584,N.A.,0.133,0.731
A. K-6,Statewide,N.A.,5. State average - All operating types,2365,N.A.,0.141,0.867,2462,N.A.,0.139,0.852,2678,N.A.,0.14,0.828
A. K-6,Statewide,N.A.,6. State median - All operating types,2237,N.A.,0.133,0.842,2350,N.A.,0.135,0.834,2544,N.A.,0.134,0.803
A. K-6,Bergen,1270,Edgewater Boro,1025,3|57,0.075,0.5432,1782,15|57,0.107,0.555,2512,25|57,0.114,0.618
A. K-6,Bergen,3870,Oradell Boro,1939,17|57,0.131,0.7775,1935,17|57,0.13,0.7787,2130,14|57,0.133,0.7556
A. K-6,Bergen,4410,River Edge Boro,1676,13|57,0.114,0.8738,1935,17|57,0.121,0.8273,2058,13|57,0.118,0.8383
A. K-6,Bergen,4620,Saddle River Boro,8465,57|57,0.275,0.797,8279,57|57,0.233,0.7381,7679,57|57,0.168,0.5812
A. K-6,Burlington,830,Chesterfield Twp,2356,28|57,0.151,0.7256,2395,30|57,0.14,0.6257,2541,26|57,0.141,0.5852
A. K-6,Burlington,2960,Mansfield Twp,3257,44|57,0.16,0.7087,3389,47|57,0.168,0.7403,3554,47|57,0.162,0.6912
A. K-6,Burlington,3650,North Hanover Twp,3550,47|57,0.189,0.9325,3374,46|57,0.191,0.8712,3554,47|57,0.182,0.8416
A. K-6,Burlington,5010,Springfield Twp,2916,38|57,0.191,0.8416,2879,40|57,0.196,0.8254,3317,45|57,0.181,0.7894
A. K-6,Camden,2540,Laurel Springs Boro,1537,10|57,0.099,0.5182,1554,10|57,0.099,0.6984,1721,7|57,0.094,0.622
A. K-6,Camden,3770,Oaklyn Boro,784,2|57,0.043,0.1724,842,2|57,0.044,0.1865,1259,3|57,0.06,0.2377
A. K-6,Camden,5560,Waterford Twp,2968,39|57,0.167,0.7495,3012,42|57,0.169,0.7583,3265,44|57,0.161,0.6968
A. K-6,Cape May,710,Cape May City,3412,46|57,0.155,0.8087,1735,14|57,0.083,0.5989,2809,36|57,0.11,0.6516
A. K-6,Cape May,2840,Lower Twp,2798,37|57,0.166,0.9064,2980,41|57,0.175,0.8721,3107,41|57,0.179,0.8807
A. K-6,Cape May,5610,West Cape May Boro,4468,55|57,0.205,0.7373,4273,52|57,0.204,0.7092,4453,53|57,0.202,0.7127
A. K-6,Essex,1400,Essex Fells Boro,1956,19|57,0.097,0.778,2340,28|57,0.113,0.8027,2433,22|57,0.11,0.7248
A. K-6,Essex,1465,Fairfield Twp,2443,30|57,0.151,0.9584,2205,24|57,0.134,0.9731,2786,35|57,0.148,0.9362
A. K-6,Essex,3630,North Caldwell Boro,1711,14|57,0.098,0.6111,1783,16|57,0.101,0.6517,2024,12|57,0.104,0.6292
A. K-6,Essex,4530,Roseland Boro,2404,29|57,0.142,0.7411,2404,32|57,0.137,0.7632,2545,27|57,0.134,0.6957
A. K-6,Gloucester,1180,East Greenwich Twp,1749,16|57,0.143,0.9557,1988,20|57,0.154,0.8967,2152,15|57,0.147,0.8387
A. K-6,Gloucester,1330,Elk Twp,1464,9|57,0.097,0.5705,1421,9|57,0.095,0.5562,1962,10|57,0.111,0.6162
A. K-6,Gloucester,1590,Franklin Twp,2132,23|57,0.148,0.9322,2109,22|57,0.137,0.934,2191,17|57,0.14,0.928
A. K-6,Gloucester,2070,Harrison Twp,1343,7|57,0.101,0.8836,1400,8|57,0.101,0.8816,1546,6|57,0.102,0.8307
A. K-6,Gloucester,2990,Mantua Twp,2281,25|57,0.14,0.8604,2334,27|57,0.142,0.8603,2492,24|57,0.146,0.7946
A. K-6,Gloucester,3490,National Park Boro,1954,18|57,0.14,0.769,1957,19|57,0.124,0.7227,2181,16|57,0.113,0.613
A. K-6,Gloucester,4880,South Harrison Twp,1176,5|57,0.088,0.5382,1002,3|57,0.073,0.5058,853,2|57,0.063,0.4237
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1719,15|57,0.115,0.8328,1670,12|57,0.118,0.8198,1855,8|57,0.117,0.8278
A. K-6,Gloucester,5590,Wenonah Boro,3692,48|57,0.204,0.8888,2755,39|57,0.162,0.7867,2886,38|57,0.161,0.8826
A. K-6,Gloucester,5740,Westville Boro,1583,12|57,0.11,0.7425,1733,13|57,0.105,0.7447,2202,19|57,0.103,0.6655
A. K-6,Gloucester,5870,Woodbury Heights Boro,1196,6|57,0.082,0.6945,1025,4|57,0.07,0.65,1321,5|57,0.081,0.5724
A. K-6,Hunterdon,2590,Lebanon Boro,3366,45|57,0.145,0.7198,3578,48|57,0.154,0.7246,3517,46|57,0.146,0.6061
A. K-6,Hunterdon,3180,Milford Boro,3114,42|57,0.109,0.6645,3030,43|57,0.112,0.6829,2632,32|57,0.093,0.5378
A. K-6,Monmouth,130,Atlantic Highlands Boro,1544,11|57,0.078,0.6351,1201,6|57,0.062,0.5004,1911,9|57,0.091,0.6313
A. K-6,Monmouth,2160,Highlands Boro,4160,53|57,0.182,0.7282,4391,53|57,0.186,0.7415,4012,51|57,0.149,0.6117
A. K-6,Monmouth,4520,Roosevelt Boro,3892,51|57,0.177,0.9318,3672,49|57,0.175,0.9198,3674,50|57,0.118,0.5709
A. K-6,Morris,3240,Mine Hill Twp,1080,4|57,0.063,0.4099,1213,7|57,0.076,0.5029,1307,4|57,0.072,0.3697
A. K-6,Ocean,230,Beach Haven Boro,3751,49|57,0.173,0.9093,4460,54|57,0.175,0.8597,3578,49|57,0.149,0.8372
A. K-6,Ocean,320,Berkeley Twp,2024,22|57,0.139,0.8584,2387,29|57,0.164,0.8874,2584,29|57,0.164,0.8411
A. K-6,Ocean,1150,Eagleswood Twp,1979,20|57,0.102,0.7181,1581,11|57,0.093,0.7052,2246,20|57,0.106,0.6056
A. K-6,Ocean,2350,Island Heights Boro,539,1|57,0.027,0.3287,741,1|57,0.036,0.4276,489,1|57,0.025,0.3408
A. K-6,Ocean,2690,Little Egg Harbor Twp,2532,32|57,0.159,0.8645,2028,21|57,0.128,0.8593,2875,37|57,0.17,0.8557
A. K-6,Ocean,2760,Long Beach Island,4596,56|57,0.168,0.8195,4895,56|57,0.163,0.8727,4667,56|57,0.156,0.8834
A. K-6,Ocean,3800,Ocean Gate Boro,2591,33|57,0.133,0.7433,2670,37|57,0.124,0.6219,2694,33|57,0.113,0.617
A. K-6,Ocean,3820,Ocean Twp,3077,41|57,0.161,0.8781,3103,44|57,0.177,0.866,3124,42|57,0.169,0.81
A. K-6,Ocean,4710,Seaside Heights Boro,3946,52|57,0.209,0.9175,4708,55|57,0.203,0.9092,4594,55|57,0.204,0.8864
A. K-6,Ocean,5020,Stafford Twp,2699,36|57,0.171,0.967,2690,38|57,0.165,0.9091,2916,39|57,0.173,0.9322
A. K-6,Ocean,5220,Tuckerton Boro,2335,26|57,0.139,0.7768,2650,36|57,0.135,0.7608,2274,21|57,0.134,0.8388
A. K-6,Sussex,1630,Fredon Twp,2528,31|57,0.118,0.6785,2450,33|57,0.121,0.6851,3174,43|57,0.156,0.729
A. K-6,Sussex,1980,Hampton Twp,2005,21|57,0.112,0.8955,2648,35|57,0.142,0.8934,2484,23|57,0.12,0.8489
A. K-6,Sussex,4650,Sandyston-Walpack Twp,2630,34|57,0.14,0.6947,2326,26|57,0.122,0.677,2563,28|57,0.118,0.6374
A. K-6,Sussex,5040,Stillwater Twp,2353,27|57,0.119,0.8559,2398,31|57,0.111,0.8283,2606,30|57,0.118,0.8783
A. K-6,Warren,400,Blairstown Twp,3031,40|57,0.166,0.8788,2132,23|57,0.126,0.8009,2772,34|57,0.163,0.8226
A. K-6,Warren,1620,Franklin Twp,3115,43|57,0.143,0.7579,3254,45|57,0.152,0.845,3008,40|57,0.144,0.7711
A. K-6,Warren,1670,Frelinghuysen Twp,1381,8|57,0.085,0.6462,1086,5|57,0.063,0.5125,2022,11|57,0.114,0.7624
A. K-6,Warren,2470,Knowlton Twp,4371,54|57,0.196,0.9366,3898,51|57,0.184,0.9792,4548,54|57,0.206,0.9527
A. K-6,Warren,2970,Mansfield Twp,2643,35|57,0.147,0.8932,2548,34|57,0.149,0.8978,2631,31|57,0.155,0.8886
A. K-6,Warren,5480,Washington Boro,2159,24|57,0.124,0.5573,2258,25|57,0.128,0.5838,2199,18|57,0.117,0.5969
A. K-6,Warren,5530,Washington Twp,3804,50|57,0.195,0.9584,3734,50|57,0.195,0.9174,4216,52|57,0.205,0.9344
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,2402,N.A.,0.138,0.844,2466,N.A.,0.138,0.831,2719,N.A.,0.14,0.816
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,2361,N.A.,0.136,0.817,2437,N.A.,0.135,0.801,2731,N.A.,0.137,0.782
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,2365,N.A.,0.141,0.867,2462,N.A.,0.139,0.852,2678,N.A.,0.14,0.828
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,2237,N.A.,0.133,0.842,2350,N.A.,0.135,0.834,2544,N.A.,0.134,0.803
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,4192,69|80,0.141,0.8963,4238,71|80,0.132,0.8718,4665,71|80,0.135,0.8316
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,1315,9|80,0.147,0.8584,2037,33|80,0.118,0.7283,2411,33|80,0.129,0.6853
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,2481,43|80,0.174,0.9105,2766,49|80,0.176,0.9326,2754,43|80,0.161,0.9116
