GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,23186,64|80,22804,60|80,22881,51|80,108,108,114
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,27823,76|80,30080,75|80,24260,59|80,83,82,121
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,21463,52|80,22966,62|80,25621,62|80,353,345,357
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,17483,34|80,18695,35|80,22657,48|80,342,322,307
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,22863,63|80,23948,65|80,27317,70|80,131,125,126
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,20749,50|80,21808,52|80,26401,68|80,258,235,223
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,23301,66|80,23033,63|80,24519,60|80,155,159,168
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,19895,45|80,19134,40|80,21256,38|80,163,161,160
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,20236,47|80,21165,48|80,22425,44|80,256,253,261
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,19722,43|80,19333,42|80,22520,45|80,221,241,208
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,25436,70|80,29398,73|80,30241,72|80,148,133,144
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,27597,75|80,29488,74|80,30870,73|80,169,156,167
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,17063,28|80,17989,30|80,19715,28|80,337,320,318
B. K-8 / 0 - 400,Morris,460,Boonton Twp,20316,48|80,21515,51|80,21572,40|80,394,391,413
B. K-8 / 0 - 400,Morris,2010,Harding Township,27025,73|80,27694,71|80,28571,71|80,274,291,298
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,20015,46|80,22044,56|80,22620,47|80,342,342,372
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,17711,35|80,18153,32|80,18190,22|80,285,284,307
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,17326,32|80,18863,37|80,22564,46|80,300,285,288
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,21742,55|80,21876,53|80,22044,42|80,128,132,133
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,15771,18|80,14872,6|80,16156,5|80,377,409,410
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,19427,40|80,22359,58|80,21201,37|80,158,139,157
B. K-8 / 0 - 400,Salem,60,Alloway Twp,13432,5|80,13128,1|80,15404,1|80,299,297,285
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,16164,22|80,16382,16|80,19830,29|80,115,120,120
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,16956,26|80,18320,33|80,18303,23|80,167,155,186
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,15811,19|80,16006,12|80,17949,18|80,167,175,179
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,14020,7|80,13828,2|80,16701,9|80,286,296,291
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,15629,15|80,17247,22|80,18630,25|80,280,275,267
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,15733,17|80,18071,31|80,17760,15|80,297,322,347
B. K-8 / 0 - 400,Sussex,1800,Green Twp,19799,44|80,20363,46|80,21446,39|80,380,389,376
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,24436,67|80,22872,61|80,24943,61|80,211,252,264
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,19719,42|80,20090,45|80,22311,43|80,193,202,198
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,20909,51|80,21204,49|80,25690,63|80,246,293,271
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,16103,21|80,16987,20|80,24051,58|80,274,275,229
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,17354,33|80,17573,25|80,21578,41|80,306,302,290
B. K-8 / 0 - 400,Union,1710,Garwood Boro,15109,11|80,15721,10|80,16078,4|80,353,351,369
B. K-8 / 0 - 400,Union,5810,Winfield Twp,22324,58|80,22599,59|80,20337,33|80,142,140,155
B. K-8 / 0 - 400,Warren,70,Alpha Boro,22782,61|80,19014,39|80,20342,34|80,155,191,204
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,22389,59|80,23077,64|80,25816,64|80,213,200,208
B. K-8 / 0 - 400,Warren,2250,Hope Twp,24768,68|80,24470,67|80,22672,49|80,119,128,147
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,17118,29|80,17248,23|80,17820,17|80,259,254,276
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,16947,25|80,17611,26|80,18017,21|80,297,300,317
B. K-8 / 0 - 400,Warren,5780,White Twp,21937,56|80,21876,53|80,23493,57|80,242,253,253
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,17372,N.A.,17899,N.A.,19457,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,17388,N.A.,18071,N.A.,19900,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,16803,N.A.,17656,N.A.,19164,N.A.,,,
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,16767,N.A.,17378,N.A.,19030,N.A.,,,
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,15684,17|65,15595,12|65,20942,43|65,517,582,494
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,15330,14|65,17157,23|65,18148,22|65,652,630,629
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,19057,45|65,20842,57|65,23821,59|65,804,776,689
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,21941,61|65,25080,65|65,26696,62|65,597,558,567
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,19320,47|65,19577,44|65,20070,37|65,512,517,563
C. K-8 / 401 - 750,Bergen,1230,East Rutherford Boro,19986,52|65,21254,58|65,21829,48|65,753,734,815
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,21514,60|65,19110,41|65,20623,41|65,552,620,604
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,20964,57|65,21361,60|65,22597,56|65,402,417,423
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,16394,21|65,17027,21|65,18759,28|65,590,583,563
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,17774,39|65,17624,31|65,18222,24|65,519,531,540
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,14395,6|65,15114,7|65,16700,11|65,611,615,615
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,17436,36|65,17099,22|65,20842,42|65,667,717,748
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,17552,37|65,17433,28|65,17662,18|65,487,505,533
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,20216,55|65,19834,48|65,22461,55|65,697,721,744
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,14466,8|65,15373,8|65,15118,4|65,541,543,555
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,15118,12|65,15928,14|65,16549,10|65,541,560,574
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,14764,9|65,15559,11|65,17535,15|65,489,487,493
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,16757,28|65,17602,30|65,19877,36|65,695,695,675
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,16738,27|65,17553,29|65,18172,23|65,694,682,707
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,16853,30|65,16478,16|65,18113,21|65,669,693,675
C. K-8 / 401 - 750,Camden,190,Barrington Boro,16765,29|65,18540,38|65,19547,35|65,553,535,548
C. K-8 / 401 - 750,Camden,340,Berlin Twp,16495,23|65,16999,20|65,16980,13|65,602,601,659
C. K-8 / 401 - 750,Camden,880,Clementon Boro,13945,2|65,16503,17|65,15791,5|65,517,477,581
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,15495,16|65,16605,18|65,19516,34|65,420,425,436
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,15943,20|65,17203,25|65,16909,12|65,458,446,517
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,16939,32|65,17179,24|65,15968,7|65,606,621,676
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,15483,15|65,14123,4|65,17835,19|65,441,487,469
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,14899,10|65,13503,1|65,13501,2|65,491,501,470
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,14027,4|65,14004,3|65,16126,8|65,488,490,499
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,14448,7|65,15405,9|65,15921,6|65,479,479,476
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,22091,62|65,20473,54|65,22157,53|65,374,424,416
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,18673,43|65,19589,45|65,21168,44|65,471,458,453
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,22895,64|65,20796,56|65,22309,54|65,364,400,418
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,20024,54|65,19896,49|65,21976,51|65,506,524,510
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,20923,56|65,20166,53|65,22778,57|65,575,586,564
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,24838,65|65,23925,64|65,27422,64|65,483,494,493
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,19680,50|65,19998,50|65,18250,25|65,403,419,515
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,22783,63|65,23427,62|65,24949,61|65,459,475,516
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,14021,3|65,15414,10|65,17543,16|65,659,668,697
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,17225,33|65,19230,43|65,22109,52|65,437,402,390
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,16628,26|65,18020,35|65,18788,29|65,501,504,506
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,16867,31|65,17826,33|65,19258,32|65,789,774,792
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,19862,51|65,20151,51|65,21752,47|65,538,556,563
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,17388,35|65,18070,36|65,19317,33|65,442,448,470
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,15067,11|65,14589,6|65,13100,1|65,596,612,690
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,17318,34|65,20161,52|65,21172,45|65,560,527,524
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,19497,49|65,21279,59|65,20127,38|65,471,464,542
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,19424,48|65,20666,55|65,23263,58|65,570,571,590
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,18042,40|65,18180,37|65,19049,31|65,514,542,563
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,19114,46|65,19689,46|65,21848,49|65,689,694,698
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,15803,18|65,19701,47|65,21869,50|65,682,557,648
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,16565,24|65,17349,27|65,18058,20|65,573,572,586
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,21249,58|65,22772,61|65,28398,65|65,486,486,475
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,18986,44|65,19069,40|65,21573,46|65,713,736,737
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,15894,19|65,16844,19|65,18702,27|65,426,438,427
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,18460,41|65,19160,42|65,20569,40|65,606,623,615
C. K-8 / 401 - 750,Sussex,90,Andover Reg,21263,59|65,23512,63|65,27154,63|65,443,422,419
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,19996,53|65,17953,34|65,19037,30|65,474,541,521
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,18495,42|65,19020,39|65,24319,60|65,473,480,430
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,16596,25|65,17256,26|65,20567,39|65,597,592,559
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,15155,13|65,15754,13|65,17092,14|65,725,732,725
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,16483,22|65,17660,32|65,17606,17|65,419,422,437
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,17756,38|65,16049,15|65,18500,26|65,613,656,612
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,14317,5|65,14446,5|65,14952,3|65,646,656,664
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,12777,1|65,13769,2|65,16320,9|65,696,709,719
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,17372,N.A.,17899,N.A.,19457,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,17388,N.A.,18071,N.A.,19900,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,16803,N.A.,17656,N.A.,19164,N.A.,,,
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,16767,N.A.,17378,N.A.,19030,N.A.,,,
D. K-8 / 751 +,Atlantic,10,Absecon City,13849,7|72,15163,11|72,16362,8|72,887,911,1029
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,18318,47|72,18655,46|72,19571,39|72,3155,3078,3136
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,14934,14|72,15228,12|72,16538,9|72,2823,2822,2972
D. K-8 / 751 +,Atlantic,2680,Linwood City,16573,31|72,17188,34|72,18010,27|72,811,791,818
D. K-8 / 751 +,Atlantic,3720,Northfield City,16096,29|72,16900,31|72,18270,30|72,881,852,871
D. K-8 / 751 +,Bergen,40,Allendale Boro,16726,32|72,17164,33|72,19634,41|72,855,874,906
D. K-8 / 751 +,Bergen,930,Closter Boro,15763,27|72,16128,23|72,17915,25|72,1146,1181,1177
D. K-8 / 751 +,Bergen,1070,Demarest Boro,19463,56|72,19583,56|72,22709,65|72,695,708,727
D. K-8 / 751 +,Bergen,1470,Fairview Boro,9943,1|72,10353,1|72,18098,28|72,1548,1571,1485
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,24946,72|72,25781,72|72,23383,68|72,1154,1173,1371
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,19739,59|72,19564,55|72,22250,60|72,1072,1082,1070
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,17083,40|72,18013,42|72,14476,2|72,808,794,1122
D. K-8 / 751 +,Bergen,3060,Maywood Boro,14496,11|72,15757,18|72,15879,5|72,928,910,955
D. K-8 / 751 +,Bergen,3330,Montvale Boro,16787,33|72,16628,29|72,18774,33|72,929,950,949
D. K-8 / 751 +,Bergen,3760,Oakland Boro,21160,69|72,21724,69|72,24354,70|72,1287,1271,1277
D. K-8 / 751 +,Bergen,4430,River Vale Twp,20215,64|72,20215,60|72,22471,62|72,1048,1024,1013
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,20333,65|72,19918,59|72,22394,61|72,1107,1124,1119
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,18715,54|72,18251,43|72,19900,44|72,1913,1988,1979
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,14971,15|72,16360,26|72,19478,37|72,880,893,905
D. K-8 / 751 +,Burlington,1420,Evesham Twp,15898,28|72,15711,17|72,16692,12|72,4308,4346,4322
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,17082,39|72,17816,39|72,16547,10|72,1092,1116,1320
D. K-8 / 751 +,Burlington,3080,Medford Twp,17831,43|72,17862,40|72,18844,34|72,2497,2595,2687
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,16956,37|72,17940,41|72,21459,56|72,1036,1065,1032
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,15586,25|72,15699,16|72,16674,11|72,4058,4172,4214
D. K-8 / 751 +,Burlington,5720,Westampton,13367,4|72,15435,13|72,16216,7|72,982,929,929
D. K-8 / 751 +,Camden,260,Bellmawr Boro,15024,17|72,15592,14|72,17301,20|72,1155,1140,1142
D. K-8 / 751 +,Camden,330,Berlin Boro,12621,3|72,13595,3|72,15290,3|72,830,816,807
D. K-8 / 751 +,Camden,1780,Gloucester Twp,13984,8|72,14393,6|72,16105,6|72,6386,6431,6470
