GROUP,CONAME,DIST,DISTNAME,EX121,EX221
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,2092065,2083204
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,1183246,2473325
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,0,1590253
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,2165991,1000000
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,590822,1822222
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,0,195716
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,715120,899325
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,591896,788779
F. K-12 / 1801 - 3500,Union,850,Clark Twp,2328246,3120638
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,650000,0
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,1405070,2436696
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,1848098,1417100
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,1911257,1970103
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,0,67933
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,0,0
G. K-12 / 3501 +,Atlantic,110,Atlantic City,18285545,10000000
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,957148,119889
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,6475925,7690330
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,1100486,910833
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,0,1975930
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,0,0
G. K-12 / 3501 +,Bergen,1700,Garfield City,1746858,226638
G. K-12 / 3501 +,Bergen,1860,Hackensack City,3417738,2902186
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,600000,600000
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,907000,2729048
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,1707656,517183
G. K-12 / 3501 +,Burlington,620,Burlington Twp,0,0
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,2341390,3196554
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,0,3820940
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,6568941,7881024
G. K-12 / 3501 +,Camden,680,Camden City,0,0
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,2371122,1543832
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,9180137,14949403
G. K-12 / 3501 +,Camden,5820,Winslow Twp,5343416,5921234
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,9911693,15531427
G. K-12 / 3501 +,Cumberland,3230,Millville City,0,0
G. K-12 / 3501 +,Cumberland,5390,Vineland City,14761367,9821259
G. K-12 / 3501 +,Essex,250,Belleville Town,0,0
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,2774619,2000000
G. K-12 / 3501 +,Essex,1210,East Orange,1941915,0
G. K-12 / 3501 +,Essex,2330,Irvington Township,35424605,15181178
G. K-12 / 3501 +,Essex,2730,Livingston Twp,1933885,2899578
G. K-12 / 3501 +,Essex,3190,Millburn Twp,2242000,2541487
G. K-12 / 3501 +,Essex,3310,Montclair Town,0,0
G. K-12 / 3501 +,Essex,3570,Newark City,27622247,33875300
G. K-12 / 3501 +,Essex,3750,Nutley Town,0,0
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,0,0
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,7520287,7648869
G. K-12 / 3501 +,Essex,5680,West Orange Town,455878,812489
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,5579360,4245417
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,6678915,6550354
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,6556637,6903125
G. K-12 / 3501 +,Hudson,220,Bayonne City,4957051,3905977
G. K-12 / 3501 +,Hudson,2390,Jersey City,18250988,63704750
G. K-12 / 3501 +,Hudson,2410,Kearny Town,0,0
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,0,0
G. K-12 / 3501 +,Hudson,5240,Union City,9540109,7996331
G. K-12 / 3501 +,Hudson,5670,West New York Schools,11746110,19332244
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,832477,800000
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,0,0
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,0,865648
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,0,524824
G. K-12 / 3501 +,Mercer,5210,Trenton Public School District,17637121,4304333
G. K-12 / 3501 +,Mercer,5715,W Windsor-Plainsboro Reg,9999176,13190885
G. K-12 / 3501 +,Middlesex,750,Carteret Boro,0,0
G. K-12 / 3501 +,Middlesex,1170,East Brunswick Twp,1165692,1035902
G. K-12 / 3501 +,Middlesex,1290,Edison Twp,661486,5751806
G. K-12 / 3501 +,Middlesex,3290,Monroe Twp,4425560,1033770
G. K-12 / 3501 +,Middlesex,3530,New Brunswick City,0,0
G. K-12 / 3501 +,Middlesex,3620,North Brunswick Twp,0,0
G. K-12 / 3501 +,Middlesex,3845,Old Bridge Twp,4816130,4322478
G. K-12 / 3501 +,Middlesex,4090,Perth Amboy City,1551298,0
G. K-12 / 3501 +,Middlesex,4130,Piscataway Twp,8289133,6503360
G. K-12 / 3501 +,Middlesex,4660,Sayreville Boro,0,0
G. K-12 / 3501 +,Middlesex,4860,South Brunswick Twp,1671015,2464231
G. K-12 / 3501 +,Middlesex,4910,South Plainfield Boro,0,0
G. K-12 / 3501 +,Middlesex,5850,Woodbridge Twp,17959027,27391261
G. K-12 / 3501 +,Monmouth,2770,Long Branch City,0,0
G. K-12 / 3501 +,Monmouth,3040,Matawan-Aberdeen Regional,0,0
G. K-12 / 3501 +,Monmouth,3160,Middletown Twp,399674,0
G. K-12 / 3501 +,Morris,785,Sch Dist Of The Chathams,0,0
G. K-12 / 3501 +,Morris,3385,Morris School District,3361726,4293273
G. K-12 / 3501 +,Morris,3450,Mount Olive Twp,0,0
G. K-12 / 3501 +,Morris,3950,Parsippany-Troy Hills Twp,6178441,7515949
G. K-12 / 3501 +,Morris,4330,Randolph Twp,0,0
G. K-12 / 3501 +,Ocean,185,Barnegat Twp,3561226,414383
G. K-12 / 3501 +,Ocean,530,Brick Twp,2339004,78273
G. K-12 / 3501 +,Ocean,2360,Jackson Twp,0,0
G. K-12 / 3501 +,Ocean,2480,Lacey Twp,757099,645582
G. K-12 / 3501 +,Ocean,2520,Lakewood Twp,7686826,3305487
G. K-12 / 3501 +,Ocean,5190,Toms River Regional,1272131,0
G. K-12 / 3501 +,Passaic,900,Clifton City,0,0
G. K-12 / 3501 +,Passaic,3970,Passaic City,114398,7239022
G. K-12 / 3501 +,Passaic,4010,Paterson City,9074771,15000103
G. K-12 / 3501 +,Passaic,5570,Wayne Twp,0,0
G. K-12 / 3501 +,Somerset,350,Bernards Twp,4015828,8703440
G. K-12 / 3501 +,Somerset,555,Bridgewater-Raritan Reg,4750000,4500000
G. K-12 / 3501 +,Somerset,1610,Franklin Twp,2433214,1502825
G. K-12 / 3501 +,Somerset,2170,Hillsborough Twp,4533115,4533115
G. K-12 / 3501 +,Somerset,3320,Montgomery Twp,3809656,3799490
G. K-12 / 3501 +,Union,980,Cranford Twp,1625375,0
G. K-12 / 3501 +,Union,1320,Elizabeth City,0,0
G. K-12 / 3501 +,Union,2660,Linden City,3500000,14243640
G. K-12 / 3501 +,Union,4160,Plainfield City,0,8656853
G. K-12 / 3501 +,Union,4290,Rahway City,1800000,1800000
G. K-12 / 3501 +,Union,4670,Scotch Plains-Fanwood Reg,0,0
G. K-12 / 3501 +,Union,5090,Summit City,1200000,524742
G. K-12 / 3501 +,Union,5290,Union Twp,1284134,931022
G. K-12 / 3501 +,Union,5730,Westfield Town,0,288187
G. K-12 / 3501 +,Warren,4100,Phillipsburg Town,497681,0
H. 7-12 / 9-12,Atlantic,1790,Greater Egg Harbor Reg,0,0
H. 7-12 / 9-12,Atlantic,2910,Mainland Regional,2784332,2748908
H. 7-12 / 9-12,Bergen,745,Carlstadt-East Rutherford,600000,300000
H. 7-12 / 9-12,Bergen,3700,Northern Highlands Reg,1032295,1108551
H. 7-12 / 9-12,Bergen,3710,Northern Valley Regional,0,0
H. 7-12 / 9-12,Bergen,3960,Pascack Valley Regional,946138,826509
H. 7-12 / 9-12,Bergen,4300,Ramapo-Indian Hill Reg,1400001,1400000
H. 7-12 / 9-12,Bergen,4405,River Dell Regional,325000,325000
H. 7-12 / 9-12,Burlington,2610,Lenape Regional,2979893,2590224
H. 7-12 / 9-12,Burlington,3690,Northern Burlington Reg,0,0
H. 7-12 / 9-12,Burlington,4320,Rancocas Valley Regional,2769617,1512875
H. 7-12 / 9-12,Camden,390,Black Horse Pike Regional,3366849,3221503
H. 7-12 / 9-12,Camden,1255,Eastern Camden County Reg,0,892293
H. 7-12 / 9-12,Camden,5035,Sterling High School Dist,259805,474018
H. 7-12 / 9-12,Cape May,2820,Lower Cape May Regional,2016498,2023763
H. 7-12 / 9-12,Cumberland,997,Cumberland Regional,450000,726518
H. 7-12 / 9-12,Essex,5630,West Essex Regional,500000,500000
H. 7-12 / 9-12,Gloucester,870,Clearview Regional,1406606,1506788
H. 7-12 / 9-12,Gloucester,1715,Gateway Regional,2737730,2848275
H. 7-12 / 9-12,Gloucester,2440,Kingsway Regional,0,0
H. 7-12 / 9-12,Gloucester,4940,Delsea Regional H.S Dist.,1130618,1104365
H. 7-12 / 9-12,Hunterdon,1050,Delaware Valley Regional,0,409104
H. 7-12 / 9-12,Hunterdon,2300,Hunterdon Central Reg,4008726,4374385
H. 7-12 / 9-12,Hunterdon,3660,North Hunterdon-Voorhees Regional High S,4779456,4560617
H. 7-12 / 9-12,Monmouth,1650,Freehold Regional,13303766,10552614
H. 7-12 / 9-12,Monmouth,2120,Henry Hudson Regional,687442,1050524
H. 7-12 / 9-12,Monmouth,3270,Monmouth Regional,386532,1298973
H. 7-12 / 9-12,Monmouth,4365,Red Bank Regional,0,0
H. 7-12 / 9-12,Monmouth,4580,Rumson-Fair Haven Reg,0,0
H. 7-12 / 9-12,Monmouth,4760,Shore Regional,344691,1025205
H. 7-12 / 9-12,Morris,1990,Hanover Park Regional,3542262,4780795
H. 7-12 / 9-12,Morris,3370,Morris Hills Regional,0,0
H. 7-12 / 9-12,Morris,5660,West Morris Regional,937348,3298414
H. 7-12 / 9-12,Ocean,770,Central Regional,0,0
H. 7-12 / 9-12,Ocean,4105,Pinelands Regional,1003793,821821
H. 7-12 / 9-12,Ocean,4950,Southern Regional,0,1269551
H. 7-12 / 9-12,Passaic,2510,Lakeland Regional,0,0
H. 7-12 / 9-12,Passaic,3980,Passaic Co Manchester Reg,215764,0
H. 7-12 / 9-12,Passaic,3990,Passaic Valley Regional,2190408,2795244
H. 7-12 / 9-12,Somerset,5550,Watchung Hills Regional,0,0
H. 7-12 / 9-12,Sussex,2165,High Point Regional,526939,1017813
H. 7-12 / 9-12,Sussex,2465,Kittatinny Regional,0,0
H. 7-12 / 9-12,Sussex,2615,Lenape Valley Regional,1369665,0
H. 7-12 / 9-12,Sussex,5435,Wallkill Valley Regional,0,0
H. 7-12 / 9-12,Warren,3675,North Warren Regional,0,0
H. 7-12 / 9-12,Warren,5465,Warren Hills Regional,1010000,1500000
I. CSSD,Atlantic,125,Atlantic Co Special Serv,0,0
I. CSSD,Bergen,285,Bergen Co Special Service,0,0
I. CSSD,Burlington,605,Burlington Co Spec Serv,0,0
I. CSSD,Cape May,715,Cape May Co Special Serv,0,0
I. CSSD,Gloucester,1774,Gloucester Co Spec Serv,0,0
I. CSSD,Mercer,3103,Mercer County Special Services School Di,0,0
I. CSSD,Salem,4635,Salem Co Special Service,0,0
J. VOC,Atlantic,120,Atlantic Co Vocational,3147403,2280539
J. VOC,Bergen,290,Bergen County Vocational Technical Schoo,0,0
J. VOC,Burlington,610,Burlington Co Vocational,837217,0
J. VOC,Camden,700,Camden County Vocational,3642852,1979459
J. VOC,Cape May,720,Cape May County Vocational School Distri,0,0
J. VOC,Cumberland,995,Cumberland Co Vocational,1773417,1201174
J. VOC,Essex,1390,Essex Co Voc-Tech,12791051,10770199
J. VOC,Gloucester,1775,Gloucester Co Vocational,0,0
J. VOC,Hudson,2295,Hudson County Vocational,996413,1917084
J. VOC,Hunterdon,2308,Hunterdon Co Vocational,0,244179
J. VOC,Mercer,3105,Mercer County Vocational,2251372,1236243
J. VOC,Middlesex,3150,Middlesex Co Vocational,1335134,1262413
J. VOC,Monmouth,3260,Monmouth Co Vocational,0,0
J. VOC,Morris,3365,Morris County Vocational,709806,890069
J. VOC,Ocean,3790,Ocean County Vocational,0,0
J. VOC,Passaic,3995,Passaic County Vocational,567887,0
J. VOC,Salem,4640,Salem County Vocational,1421534,0
J. VOC,Somerset,4810,Somerset Co Vocational,650000,410500
J. VOC,Sussex,5110,Sussex County Vocational,0,0
J. VOC,Union,5260,Union County Vocational,416976,682288
J. VOC,Warren,5460,Warren County Vocational,1500000,800000
K. Charter,Atlantic,6060,Atlantic Community Charter School,0,0
K. Charter,Atlantic,6104,Principle Academy Charter School,0,0
K. Charter,Atlantic,7410,Charter~tech High School,0,0
K. Charter,Bergen,6013,Bergen Arts And Sciences Charter School,0,0
K. Charter,Bergen,6430,Englewood On The Palisades Charter Schoo,0,0
K. Charter,Bergen,7890,Teaneck Community Cs,0,0
K. Charter,Burlington,6026,Riverbank Charter School Of Excelle,0,0
K. Charter,Burlington,6076,Benjamin Banneker Prep Cs,0,0
K. Charter,Camden,1799,Kipp Cooper Norcross,0,0
K. Charter,Camden,1801,Camden Prep,0,0
K. Charter,Camden,1802,Mastery Schools Of Camden,0,0
K. Charter,Camden,6086,Hope Community Cs,0,0
K. Charter,Camden,6107,Camden’s Promise Charter School,0,0
K. Charter,Camden,6232,Environment Community Cs,0,0
K. Charter,Camden,6240,Freedom Prep Charter School,0,0
K. Charter,Camden,7109,Leap Academy University Cs,0,0
K. Charter,Cumberland,6028,Vineland Public Charter School,0,0
K. Charter,Cumberland,6069,Millville Public Charter School,0,0
K. Charter,Cumberland,6089,Compass Academy Cs,0,0
K. Charter,Cumberland,6100,Bridgeton Public Charter School,0,0
K. Charter,Essex,6020,Pride Academy Charter School,0,0
K. Charter,Essex,6022,Burch Charter School Of Excellence,0,0
K. Charter,Essex,6029,Newark Educators Community Charter Schoo,0,0
K. Charter,Essex,6053,Great Oaks Legacy Charter School,0,0
K. Charter,Essex,6057,Peoples Preparatory Charter School,0,0
K. Charter,Essex,6058,Roseville Community Cs,0,0
K. Charter,Essex,6094,Phillip's Academy Charter School,0,0
K. Charter,Essex,6099,Link Community Charter School,0,0
K. Charter,Essex,6109,Lead Charter School,0,0
K. Charter,Essex,6110,Achieve Community Charter School,0,0
K. Charter,Essex,6320,Discovery Cs,0,0
K. Charter,Essex,6410,East Orange Community Cs,0,0
K. Charter,Essex,6665,Gray Cs,0,0
K. Charter,Essex,7210,Marion P. Thomas Cs,0,0
K. Charter,Essex,7290,New Horizons Comm. Cs,0,0
K. Charter,Essex,7320,North Star Academy Charter School,0,0
K. Charter,Essex,7325,Team Academy Charter School,0,0
K. Charter,Essex,7730,Robert Treat Academy Cs,0,0
K. Charter,Essex,7735,Maria L. Varisco-Rogers Cs,0,0
K. Charter,Essex,8065,University Heights Cs,0,0
K. Charter,Hudson,6030,The Ethical Community Charter School,0,0
K. Charter,Hudson,6036,Hola Hoboken Dual Lang Cs,0,0
K. Charter,Hudson,6064,Dr Lena Edwards Academic Charter School,0,0
K. Charter,Hudson,6082,Beloved Community Charter School,0,0
K. Charter,Hudson,6093,Jersey City Global Cs,0,0
K. Charter,Hudson,6103,Empowerment Academy Charter School,0,0
K. Charter,Hudson,6105,Hudson Arts And Science  Charter School,0,0
K. Charter,Hudson,6420,Elysian Cs Of Hoboken,0,0
K. Charter,Hudson,6720,Hoboken Cs,0,0
K. Charter,Hudson,6910,Jersey City Comm. Cs,0,0
K. Charter,Hudson,6915,Jersey City Golden Door Charter School,0,0
K. Charter,Hudson,7115,Learning Community Cs,0,0
K. Charter,Hudson,7830,Soaring Heights Cs,0,0
K. Charter,Hudson,8060,University Academy Cs,0,0
K. Charter,Mercer,6017,Foundation Academy Cs,0,0
K. Charter,Mercer,6025,Paul Robeson Humanities  Charter School,0,0
K. Charter,Mercer,6183,Trenton Stem-To-Civics Cs,0,0
K. Charter,Mercer,6810,International Charter School,0,0
K. Charter,Mercer,7500,Pace Cs Of Hamilton,0,0
K. Charter,Mercer,7540,Princeton Cs,0,0
K. Charter,Mercer,7895,Achievers Early College Prep Charter Sch,0,0
K. Charter,Mercer,8140,Village Cs,0,0
K. Charter,Middlesex,6032,Academy For Urban Leadership Charter Sch,0,0
K. Charter,Middlesex,6041,Hatikvah International Cs,0,0
K. Charter,Middlesex,6635,Greater Brunswick Cs,0,0
K. Charter,Middlesex,7896,Middlesex Charter School,0,0
K. Charter,Monmouth,6010,Academy Charter High School,0,0
K. Charter,Monmouth,6740,Hope Academy Cs,0,0
K. Charter,Monmouth,7720,The Red Bank Cs,0,0
K. Charter,Monmouth,7891,College Achieve Greater Asbury Park Char,0,0
K. Charter,Morris,8050,Unity Cs,0,0
K. Charter,Ocean,7893,Ocean Academy Charter School,0,0
K. Charter,Passaic,6021,Community Charter School Of Paterso,0,0
K. Charter,Passaic,6079,John P Holland Charter School,0,0
K. Charter,Passaic,6080,Passaic Arts And Science Charter School,0,0
K. Charter,Passaic,6096,Paterson Arts And Science Charter School,0,0
K. Charter,Passaic,6106,Philip’s Charter School Of Paterson,0,0
K. Charter,Passaic,6230,Classical Academy Charter School Of Clif,0,0
K. Charter,Passaic,7503,Paterson Cs For Sci/Tech,0,0
K. Charter,Passaic,7892,College Achieve Paterson Charter School,0,0
K. Charter,Salem,7897,Creativity Colaboratory Charter School,0,0
K. Charter,Somerset,6018,Central Jersey College Prep Charter Scho,0,0
K. Charter,Somerset,6081,Thomas Edison Energysmart Charter School,0,0
K. Charter,Sussex,7850,Sussex County Technology Charter School,0,0
K. Charter,Union,6033,The Barack Obama Green Charter High Scho,0,0
K. Charter,Union,6101,College Achieve Central Charter School,0,0
K. Charter,Union,6102,Cresthaven Academy Charter School,0,0
K. Charter,Union,7600,Queen City Academy Cs,0,0
K. Charter,Union,8010,Union County Teams Cs,0,0
K. Charter,Warren,7727,Ridge And Valley Cs,0,0
