GROUP,CONAME,DIST,DISTNAME,PP19,RK19,PCT19,SBA9,PP29,RK29,PCT29,SBB9,PP39,RK39,PCT39,SBC9
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,1364,N.A.,0.083,0.8,1310,N.A.,0.079,0.783,1382,N.A.,0.076,0.787
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,1401,N.A.,0.079,0.756,1370,N.A.,0.078,0.762,1366,N.A.,0.07,0.713
A. K-6,Statewide,N.A.,5. State average - All operating types,1516,N.A.,0.09,0.8,1558,N.A.,0.088,0.79,1584,N.A.,0.083,0.787
A. K-6,Statewide,N.A.,6. State median - All operating types,1553,N.A.,0.093,0.789,1560,N.A.,0.09,0.788,1625,N.A.,0.085,0.777
A. K-6,Bergen,1270,Edgewater Boro,1790,43|57,0.132,0.8318,1923,52|57,0.116,0.8874,1858,47|57,0.085,0.8658
A. K-6,Bergen,3870,Oradell Boro,1407,30|57,0.095,0.8783,1370,29|57,0.092,0.8472,1505,33|57,0.094,0.8503
A. K-6,Bergen,4410,River Edge Boro,1598,34|57,0.109,0.8962,1600,40|57,0.1,0.8899,1710,39|57,0.098,0.8925
A. K-6,Bergen,4620,Saddle River Boro,2175,54|57,0.071,0.6182,1405,31|57,0.04,0.5567,1247,23|57,0.027,0.5315
A. K-6,Burlington,830,Chesterfield Twp,1333,26|57,0.086,0.7764,1421,34|57,0.083,0.7698,1399,29|57,0.077,0.7538
A. K-6,Burlington,2960,Mansfield Twp,1969,52|57,0.097,0.8974,1911,51|57,0.095,0.8643,1938,51|57,0.088,0.8675
A. K-6,Burlington,3650,North Hanover Twp,1354,27|57,0.072,0.8735,1210,22|57,0.068,0.8456,1209,20|57,0.062,0.8321
A. K-6,Burlington,5010,Springfield Twp,1167,19|57,0.076,0.7848,1071,17|57,0.073,0.8053,1216,21|57,0.066,0.8222
A. K-6,Camden,2540,Laurel Springs Boro,1266,22|57,0.081,0.7469,1132,19|57,0.072,0.7146,1134,16|57,0.062,0.6647
A. K-6,Camden,3770,Oaklyn Boro,760,4|57,0.042,0.4801,820,8|57,0.043,0.4664,837,5|57,0.04,0.4476
A. K-6,Camden,5560,Waterford Twp,1401,29|57,0.079,0.7809,1409,32|57,0.079,0.7947,1604,38|57,0.079,0.8184
A. K-6,Cape May,710,Cape May City,2241,56|57,0.102,0.8649,1508,38|57,0.072,0.8341,1485,32|57,0.058,0.6606
A. K-6,Cape May,2840,Lower Twp,1034,14|57,0.061,0.8135,1105,18|57,0.065,0.8072,1075,12|57,0.062,0.764
A. K-6,Cape May,5610,West Cape May Boro,1260,21|57,0.058,0.6752,869,10|57,0.041,0.4943,853,6|57,0.039,0.4631
A. K-6,Essex,1400,Essex Fells Boro,1605,35|57,0.079,0.8465,1635,42|57,0.079,0.788,1770,44|57,0.08,0.8329
A. K-6,Essex,1465,Fairfield Twp,1794,44|57,0.111,0.8302,1781,44|57,0.108,0.8103,1925,49|57,0.102,0.845
A. K-6,Essex,3630,North Caldwell Boro,1818,47|57,0.105,0.8774,1837,50|57,0.105,0.89,2007,52|57,0.103,0.864
A. K-6,Essex,4530,Roseland Boro,1665,38|57,0.098,0.8456,1702,43|57,0.097,0.8028,1720,41|57,0.091,0.8617
A. K-6,Gloucester,1180,East Greenwich Twp,1085,15|57,0.089,0.8372,1055,16|57,0.082,0.8197,1125,15|57,0.077,0.8111
A. K-6,Gloucester,1330,Elk Twp,760,4|57,0.05,0.5417,735,5|57,0.049,0.5183,754,2|57,0.043,0.4675
A. K-6,Gloucester,1590,Franklin Twp,1105,16|57,0.077,0.7776,1198,21|57,0.078,0.7739,1178,18|57,0.076,0.7335
A. K-6,Gloucester,2070,Harrison Twp,1161,18|57,0.088,0.751,1243,25|57,0.089,0.7649,1333,28|57,0.088,0.7823
A. K-6,Gloucester,2990,Mantua Twp,1244,20|57,0.076,0.7727,1236,24|57,0.075,0.7348,1305,27|57,0.076,0.79
A. K-6,Gloucester,3490,National Park Boro,808,8|57,0.058,0.5674,818,7|57,0.052,0.5312,795,4|57,0.041,0.4853
A. K-6,Gloucester,4880,South Harrison Twp,685,3|57,0.051,0.4564,731,4|57,0.053,0.4034,1249,24|57,0.092,0.6492
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1643,37|57,0.11,0.7983,1472,36|57,0.104,0.7961,1594,36|57,0.101,0.8042
A. K-6,Gloucester,5590,Wenonah Boro,1777,42|57,0.098,0.8063,1790,46|57,0.105,0.7998,1732,42|57,0.097,0.7819
A. K-6,Gloucester,5740,Westville Boro,869,9|57,0.06,0.6238,803,6|57,0.049,0.6234,936,9|57,0.044,0.5854
A. K-6,Gloucester,5870,Woodbury Heights Boro,1026,13|57,0.07,0.6248,953,13|57,0.065,0.6121,949,10|57,0.058,0.5639
A. K-6,Hunterdon,2590,Lebanon Boro,1797,45|57,0.078,0.8051,1818,48|57,0.078,0.7908,1710,39|57,0.071,0.7942
A. K-6,Hunterdon,3180,Milford Boro,38,1|57,0.001,0.0187,37,1|57,0.001,0.0205,30,1|57,0.001,0.0174
A. K-6,Monmouth,130,Atlantic Highlands Boro,1920,50|57,0.097,0.7659,1633,41|57,0.084,0.679,1734,43|57,0.083,0.7679
A. K-6,Monmouth,2160,Highlands Boro,933,12|57,0.041,0.5428,974,14|57,0.041,0.5534,1140,17|57,0.042,0.5312
A. K-6,Monmouth,4520,Roosevelt Boro,667,2|57,0.03,0.3022,538,2|57,0.026,0.3161,N.R.,N.R.,N.R.,N.R.
A. K-6,Morris,3240,Mine Hill Twp,2302,57|57,0.135,0.8593,2180,56|57,0.137,0.8423,2046,53|57,0.113,0.8413
A. K-6,Ocean,230,Beach Haven Boro,780,6|57,0.036,0.5945,831,9|57,0.033,0.5042,791,3|57,0.033,0.5146
A. K-6,Ocean,320,Berkeley Twp,1367,28|57,0.094,0.8195,1169,20|57,0.08,0.8023,1208,19|57,0.077,0.8
A. K-6,Ocean,1150,Eagleswood Twp,1438,31|57,0.074,0.776,1493,37|57,0.088,0.8014,1511,34|57,0.071,0.7813
A. K-6,Ocean,2350,Island Heights Boro,1861,49|57,0.092,0.9078,2104,55|57,0.102,0.9038,2151,56|57,0.109,0.932
A. K-6,Ocean,2690,Little Egg Harbor Twp,931,11|57,0.059,0.7863,710,3|57,0.045,0.7297,1095,13|57,0.065,0.7889
A. K-6,Ocean,2760,Long Beach Island,1529,33|57,0.056,0.7023,1561,39|57,0.052,0.664,1601,37|57,0.054,0.6958
A. K-6,Ocean,3800,Ocean Gate Boro,1705,39|57,0.087,0.7346,1412,33|57,0.066,0.711,1587,35|57,0.067,0.7237
A. K-6,Ocean,3820,Ocean Twp,1806,46|57,0.095,0.9401,1390,30|57,0.079,0.8704,1444,30|57,0.078,0.8746
A. K-6,Ocean,4710,Seaside Heights Boro,789,7|57,0.042,0.5434,897,12|57,0.039,0.5221,1113,14|57,0.049,0.5849
A. K-6,Ocean,5020,Stafford Twp,1304,24|57,0.082,0.8602,1214,23|57,0.075,0.8242,1295,26|57,0.077,0.8588
A. K-6,Ocean,5220,Tuckerton Boro,1159,17|57,0.069,0.9119,1355,28|57,0.069,0.8765,870,7|57,0.051,0.8496
A. K-6,Sussex,1630,Fredon Twp,2071,53|57,0.096,0.7707,1787,45|57,0.088,0.7518,1851,46|57,0.091,0.7951
A. K-6,Sussex,1980,Hampton Twp,1713,40|57,0.096,0.8251,1812,47|57,0.097,0.7854,1792,45|57,0.087,0.7243
A. K-6,Sussex,4650,Sandyston-Walpack Twp,1329,25|57,0.071,0.6055,1316,27|57,0.069,0.5607,1284,25|57,0.059,0.5438
A. K-6,Sussex,5040,Stillwater Twp,1737,41|57,0.088,0.7878,1927,53|57,0.089,0.7849,1926,50|57,0.087,0.7769
A. K-6,Warren,400,Blairstown Twp,1276,23|57,0.07,0.8122,1015,15|57,0.06,0.8056,1231,22|57,0.072,0.829
A. K-6,Warren,1620,Franklin Twp,2226,55|57,0.102,0.8598,2260,57|57,0.105,0.8807,2084,54|57,0.1,0.8454
A. K-6,Warren,1670,Frelinghuysen Twp,1630,36|57,0.101,0.8878,1286,26|57,0.075,0.7605,1017,11|57,0.057,0.5542
A. K-6,Warren,2470,Knowlton Twp,1848,48|57,0.083,0.8228,1823,49|57,0.086,0.823,1916,48|57,0.087,0.8429
A. K-6,Warren,2970,Mansfield Twp,1521,32|57,0.085,0.8186,1470,35|57,0.086,0.8122,1468,31|57,0.087,0.8215
A. K-6,Warren,5480,Washington Boro,878,10|57,0.051,0.7811,888,11|57,0.05,0.7789,917,8|57,0.049,0.7751
A. K-6,Warren,5530,Washington Twp,1946,51|57,0.1,0.8634,2031,54|57,0.106,0.8807,2093,55|57,0.102,0.8457
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,1507,N.A.,0.087,0.814,1523,N.A.,0.085,0.815,1574,N.A.,0.081,0.801
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,1549,N.A.,0.089,0.783,1519,N.A.,0.084,0.775,1581,N.A.,0.079,0.764
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,1516,N.A.,0.09,0.8,1558,N.A.,0.088,0.79,1584,N.A.,0.083,0.787
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,1553,N.A.,0.093,0.789,1560,N.A.,0.09,0.788,1625,N.A.,0.085,0.777
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,1821,67|80,0.061,0.7819,1693,57|80,0.053,0.7582,1673,58|80,0.048,0.7312
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,905,6|80,0.101,0.7735,1472,40|80,0.086,0.7191,1910,71|80,0.103,0.8363
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,1190,19|80,0.083,0.7987,1298,24|80,0.082,0.7953,1372,27|80,0.08,0.7408
B. K-8 / 0 - 400,Atlantic,3020,Margate City,1529,43|80,0.06,0.7984,1622,52|80,0.054,0.801,1832,67|80,0.054,0.7969
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,1364,35|80,0.08,0.6567,1294,23|80,0.073,0.6159,1199,17|80,0.071,0.6136
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,1729,57|80,0.09,0.8488,1714,62|80,0.096,0.8197,1552,45|80,0.087,0.7967
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,1757,61|80,0.064,0.8184,1663,54|80,0.058,0.845,1967,75|80,0.057,0.8268
B. K-8 / 0 - 400,Bergen,1380,Englewood Cliffs Boro,1866,71|80,0.082,0.7654,2186,77|80,0.082,0.77,1989,76|80,0.077,0.8023
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,1221,22|80,0.073,0.7965,1204,17|80,0.072,0.7828,1340,21|80,0.066,0.7116
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,1191,20|80,0.061,0.6691,1276,22|80,0.058,0.7173,1332,20|80,0.058,0.7682
B. K-8 / 0 - 400,Burlington,380,Beverly City,1219,21|80,0.072,0.8407,1133,11|80,0.07,0.8557,1250,18|80,0.068,0.7847
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,1385,37|80,0.101,0.6617,1674,56|80,0.115,0.7571,1455,34|80,0.081,0.6955
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,1584,46|80,0.073,0.7888,1413,35|80,0.076,0.8177,1440,32|80,0.063,0.6383
