GROUP,CONAME,DIST,DISTNAME,PP12,RK12,PCT12,PP22,RK22,PCT22,PP32,RK32,PCT32
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,9925,N.A.,0.605,10078,N.A.,0.604,10826,N.A.,0.598
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,10304,N.A.,0.578,10535,N.A.,0.601,11421,N.A.,0.588
A. K-6,Statewide,N.A.,5. State average - All operating types,9886,N.A.,0.588,10274,N.A.,0.582,11122,N.A.,0.58
A. K-6,Statewide,N.A.,6. State median - All operating types,9939,N.A.,0.593,10203,N.A.,0.587,11017,N.A.,0.579
A. K-6,Bergen,1270,Edgewater Boro,7438,1|57,0.547,8721,5|57,0.525,12480,39|57,0.568
A. K-6,Bergen,3870,Oradell Boro,9133,11|57,0.617,9073,8|57,0.608,9691,7|57,0.604
A. K-6,Bergen,4410,River Edge Boro,9638,15|57,0.658,10451,26|57,0.654,11416,28|57,0.655
A. K-6,Bergen,4620,Saddle River Boro,13641,52|57,0.443,16503,56|57,0.465,22943,57|57,0.503
A. K-6,Burlington,830,Chesterfield Twp,8897,8|57,0.571,9329,11|57,0.546,9820,10|57,0.543
A. K-6,Burlington,2960,Mansfield Twp,11299,36|57,0.556,11107,33|57,0.55,12076,34|57,0.549
A. K-6,Burlington,3650,North Hanover Twp,11467,39|57,0.611,10571,30|57,0.598,11853,33|57,0.609
A. K-6,Burlington,5010,Springfield Twp,8558,6|57,0.56,7993,2|57,0.545,9585,5|57,0.524
A. K-6,Camden,2540,Laurel Springs Boro,9066,10|57,0.581,10180,21|57,0.65,11639,31|57,0.639
A. K-6,Camden,3770,Oaklyn Boro,9945,21|57,0.552,10784,31|57,0.567,12113,35|57,0.579
A. K-6,Camden,5560,Waterford Twp,10099,25|57,0.567,10162,20|57,0.569,11421,29|57,0.565
A. K-6,Cape May,710,Cape May City,12161,43|57,0.553,12907,46|57,0.62,14855,53|57,0.582
A. K-6,Cape May,2840,Lower Twp,10060,24|57,0.596,9938,16|57,0.584,9885,12|57,0.57
A. K-6,Cape May,5610,West Cape May Boro,11413,38|57,0.523,10509,28|57,0.501,10924,22|57,0.496
A. K-6,Essex,1400,Essex Fells Boro,13745,53|57,0.681,13416,52|57,0.647,13990,49|57,0.633
A. K-6,Essex,1465,Fairfield Twp,10057,23|57,0.62,10184,22|57,0.619,11465,30|57,0.609
A. K-6,Essex,3630,North Caldwell Boro,10738,31|57,0.618,10535,29|57,0.599,11681,32|57,0.601
A. K-6,Essex,4530,Roseland Boro,10158,26|57,0.6,10494,27|57,0.598,11284,26|57,0.596
A. K-6,Gloucester,1180,East Greenwich Twp,7714,2|57,0.632,8057,3|57,0.623,9041,2|57,0.619
A. K-6,Gloucester,1330,Elk Twp,9788,17|57,0.646,9381,13|57,0.627,10823,19|57,0.615
A. K-6,Gloucester,1590,Franklin Twp,8546,5|57,0.594,9116,10|57,0.592,9252,3|57,0.593
A. K-6,Gloucester,2070,Harrison Twp,8388,4|57,0.633,8819,6|57,0.634,9621,6|57,0.638
A. K-6,Gloucester,2990,Mantua Twp,9915,20|57,0.607,10092,17|57,0.613,10430,17|57,0.61
A. K-6,Gloucester,3490,National Park Boro,8736,7|57,0.627,10376,24|57,0.657,12237,36|57,0.632
A. K-6,Gloucester,4880,South Harrison Twp,8074,3|57,0.602,7984,1|57,0.58,7728,1|57,0.568
A. K-6,Gloucester,5120,Swedesboro-Woolwich,9204,12|57,0.618,8528,4|57,0.602,9812,9|57,0.619
A. K-6,Gloucester,5590,Wenonah Boro,9909,19|57,0.547,9346,12|57,0.548,10007,14|57,0.559
A. K-6,Gloucester,5740,Westville Boro,9950,22|57,0.692,11723,40|57,0.709,14790,51|57,0.695
A. K-6,Gloucester,5870,Woodbury Heights Boro,10304,29|57,0.703,10266,23|57,0.701,10940,23|57,0.672
A. K-6,Hunterdon,2590,Lebanon Boro,13843,55|57,0.598,13390,51|57,0.577,13512,47|57,0.561
A. K-6,Hunterdon,3180,Milford Boro,17396,57|57,0.611,15902,55|57,0.589,15633,54|57,0.555
A. K-6,Monmouth,130,Atlantic Highlands Boro,13178,50|57,0.664,12661,44|57,0.655,13678,48|57,0.655
A. K-6,Monmouth,2160,Highlands Boro,13355,51|57,0.584,13037,50|57,0.553,14811,52|57,0.548
A. K-6,Monmouth,4520,Roosevelt Boro,12387,45|57,0.565,11908,42|57,0.567,16725,56|57,0.536
A. K-6,Morris,3240,Mine Hill Twp,9849,18|57,0.577,9109,9|57,0.574,9859,11|57,0.543
A. K-6,Ocean,230,Beach Haven Boro,12449,46|57,0.573,13745,54|57,0.539,13312,45|57,0.554
A. K-6,Ocean,320,Berkeley Twp,8951,9|57,0.616,8906,7|57,0.612,9565,4|57,0.607
A. K-6,Ocean,1150,Eagleswood Twp,13112,49|57,0.673,11200,35|57,0.658,13218,44|57,0.624
A. K-6,Ocean,2350,Island Heights Boro,13840,54|57,0.685,12936,47|57,0.629,13100,42|57,0.665
A. K-6,Ocean,2690,Little Egg Harbor Twp,10274,28|57,0.646,11147,34|57,0.704,10615,18|57,0.628
A. K-6,Ocean,2760,Long Beach Island,15551,56|57,0.57,16900,57|57,0.564,16173,55|57,0.542
A. K-6,Ocean,3800,Ocean Gate Boro,11732,41|57,0.6,13036,49|57,0.606,14734,50|57,0.619
A. K-6,Ocean,3820,Ocean Twp,11116,35|57,0.583,9775,15|57,0.559,10838,20|57,0.587
A. K-6,Ocean,4710,Seaside Heights Boro,11067,34|57,0.587,12951,48|57,0.559,13132,43|57,0.584
A. K-6,Ocean,5020,Stafford Twp,9259,13|57,0.585,9531,14|57,0.585,9891,13|57,0.586
A. K-6,Ocean,5220,Tuckerton Boro,10272,27|57,0.612,11870,41|57,0.603,10883,21|57,0.644
A. K-6,Sussex,1630,Fredon Twp,11610,40|57,0.54,10964,32|57,0.54,9723,8|57,0.478
A. K-6,Sussex,1980,Hampton Twp,11403,37|57,0.64,11409,39|57,0.611,12505,40|57,0.605
A. K-6,Sussex,4650,Sandyston-Walpack Twp,10751,32|57,0.573,11294,36|57,0.593,12644,41|57,0.584
A. K-6,Sussex,5040,Stillwater Twp,12328,44|57,0.623,13524,53|57,0.626,13493,46|57,0.608
A. K-6,Warren,400,Blairstown Twp,10985,33|57,0.6,11350,38|57,0.673,10329,16|57,0.608
A. K-6,Warren,1620,Franklin Twp,12884,47|57,0.592,12752,45|57,0.594,12341,38|57,0.593
A. K-6,Warren,1670,Frelinghuysen Twp,9607,14|57,0.594,10400,25|57,0.605,10239,15|57,0.579
A. K-6,Warren,2470,Knowlton Twp,13041,48|57,0.584,12620,43|57,0.595,12279,37|57,0.557
A. K-6,Warren,2970,Mansfield Twp,11997,42|57,0.668,11349,37|57,0.664,10968,24|57,0.648
A. K-6,Warren,5480,Washington Boro,9667,16|57,0.557,10124,18|57,0.575,11389,27|57,0.606
A. K-6,Warren,5530,Washington Twp,10534,30|57,0.541,10135,19|57,0.529,11272,25|57,0.547
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,10651,N.A.,0.613,10874,N.A.,0.608,11677,N.A.,0.6
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,10668,N.A.,0.614,11126,N.A.,0.616,11799,N.A.,0.593
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,9886,N.A.,0.588,10274,N.A.,0.582,11122,N.A.,0.58
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,9939,N.A.,0.593,10203,N.A.,0.587,11017,N.A.,0.579
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,18618,78|80,0.625,19752,78|80,0.617,20835,76|80,0.603
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,5136,1|80,0.575,10095,19|80,0.587,10536,17|80,0.565
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,8625,13|80,0.603,9373,11|80,0.595,10343,15|80,0.603
B. K-8 / 0 - 400,Atlantic,3020,Margate City,15350,71|80,0.6,18949,77|80,0.628,20844,77|80,0.617
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,9623,17|80,0.561,10509,22|80,0.59,10066,10|80,0.599
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,10596,31|80,0.553,9705,15|80,0.542,9357,6|80,0.526
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,16093,75|80,0.587,15470,71|80,0.537,17533,74|80,0.508
B. K-8 / 0 - 400,Bergen,1380,Englewood Cliffs Boro,12346,49|80,0.54,14566,68|80,0.544,13853,56|80,0.535
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,9981,21|80,0.593,9695,13|80,0.576,11521,29|80,0.57
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,11524,41|80,0.587,12034,45|80,0.547,13172,46|80,0.574
B. K-8 / 0 - 400,Burlington,380,Beverly City,9908,20|80,0.582,9627,12|80,0.592,10166,13|80,0.551
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,7488,3|80,0.547,8146,3|80,0.56,9663,9|80,0.538
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,12776,54|80,0.588,10524,23|80,0.564,13252,50|80,0.576
B. K-8 / 0 - 400,Burlington,4460,Riverton,9422,15|80,0.613,9725,16|80,0.636,10545,18|80,0.615
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,15420,72|80,0.71,15725,72|80,0.65,16734,71|80,0.643
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,10016,22|80,0.668,10636,25|80,0.686,11171,24|80,0.655
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,9808,19|80,0.624,10075,18|80,0.616,10106,11|80,0.648
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,7909,6|80,0.495,8963,7|80,0.464,9187,3|80,0.473
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,10166,24|80,0.606,10197,21|80,0.616,12820,43|80,0.609
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,8202,8|80,0.648,9055,9|80,0.64,10366,16|80,0.625
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,7696,5|80,0.588,8952,6|80,0.541,10708,20|80,0.596
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,22347,80|80,0.592,23427,80|80,0.574,19829,75|80,0.554
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,21541,79|80,0.586,21475,79|80,0.575,21502,79|80,0.55
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,15841,74|80,0.592,14432,66|80,0.579,14847,63|80,0.566
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,17420,77|80,0.601,18892,76|80,0.596,21814,80|80,0.585
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,12485,51|80,0.693,12339,50|80,0.705,11516,28|80,0.667
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,8266,10|80,0.479,11207,35|80,0.627,12621,42|80,0.622
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,10457,29|80,0.587,10578,24|80,0.558,9096,1|80,0.549
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,7530,4|80,0.496,10165,20|80,0.54,11530,30|80,0.501
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,8234,9|80,0.546,7984,2|80,0.563,9479,8|80,0.576
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,10878,35|80,0.71,11128,32|80,0.73,10831,22|80,0.68
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,6561,2|80,0.538,8196,4|80,0.511,9103,2|80,0.44
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,12176,48|80,0.542,11248,36|80,0.526,12139,35|80,0.52
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,14208,65|80,0.612,12757,55|80,0.642,17137,72|80,0.642
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,16822,76|80,0.677,17838,75|80,0.687,20846,78|80,0.667
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,11437,40|80,0.613,11962,42|80,0.603,12172,36|80,0.604
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,13326,60|80,0.606,12411,51|80,0.59,13283,51|80,0.583
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,10722,33|80,0.523,12141,47|80,0.547,12932,44|80,0.554
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,13110,57|80,0.565,12700,54|80,0.557,12982,45|80,0.567
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,14131,64|80,0.508,14447,67|80,0.48,12291,39|80,0.507
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,12654,53|80,0.59,13804,61|80,0.601,15067,65|80,0.588
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,10917,38|80,0.624,11706,39|80,0.626,13943,57|80,0.615
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,13420,61|80,0.587,13811,62|80,0.577,16296,68|80,0.597
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,12365,50|80,0.596,12551,52|80,0.576,15645,66|80,0.593
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,13198,59|80,0.566,13291,57|80,0.577,14129,58|80,0.576
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,12037,45|80,0.605,11912,40|80,0.623,12463,40|80,0.586
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,12146,46|80,0.6,13764,60|80,0.65,14646,61|80,0.653
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,13047,56|80,0.662,12036,46|80,0.623,13454,52|80,0.597
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,15076,68|80,0.593,17418,74|80,0.592,17198,73|80,0.569
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,15257,69|80,0.553,15774,73|80,0.535,16689,70|80,0.541
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,10575,30|80,0.62,10705,27|80,0.595,11542,32|80,0.585
B. K-8 / 0 - 400,Morris,460,Boonton Twp,13160,58|80,0.648,13752,59|80,0.639,13646,55|80,0.633
B. K-8 / 0 - 400,Morris,2010,Harding Township,15682,73|80,0.58,14983,70|80,0.541,15683,67|80,0.549
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,11016,39|80,0.55,12250,48|80,0.556,11759,33|80,0.52
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,10113,23|80,0.571,10895,29|80,0.6,10323,14|80,0.568
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,10668,32|80,0.616,11655,38|80,0.618,13480,53|80,0.597
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,12153,47|80,0.559,12020,43|80,0.549,12282,38|80,0.557
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,9716,18|80,0.616,9121,10|80,0.613,10141,12|80,0.628
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,11815,44|80,0.608,13355,58|80,0.597,12247,37|80,0.578
B. K-8 / 0 - 400,Salem,60,Alloway Twp,8039,7|80,0.599,7780,1|80,0.593,9377,7|80,0.609
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,10384,27|80,0.642,10734,28|80,0.655,12484,41|80,0.63
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,10812,34|80,0.638,11943,41|80,0.652,11307,25|80,0.618
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,10891,36|80,0.689,11396,37|80,0.712,12099,34|80,0.674
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,8383,11|80,0.598,8344,5|80,0.603,9306,4|80,0.557
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,9489,16|80,0.607,10636,25|80,0.617,11348,26|80,0.609
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,10166,24|80,0.646,11128,32|80,0.616,11032,23|80,0.621
B. K-8 / 0 - 400,Sussex,1800,Green Twp,12901,55|80,0.652,13197,56|80,0.648,13619,54|80,0.635
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,15307,70|80,0.626,13905,63|80,0.608,15041,64|80,0.603
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,12495,52|80,0.634,12659,53|80,0.63,14267,60|80,0.639
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,11776,43|80,0.563,10926,31|80,0.515,14156,59|80,0.551
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,9019,14|80,0.56,9696,14|80,0.571,13203,48|80,0.549
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,10237,26|80,0.59,9833,17|80,0.56,11538,31|80,0.535
B. K-8 / 0 - 400,Union,1710,Garwood Boro,8440,12|80,0.559,8987,8|80,0.572,9316,5|80,0.579
B. K-8 / 0 - 400,Union,5810,Winfield Twp,11566,42|80,0.518,12031,44|80,0.532,10739,21|80,0.528
B. K-8 / 0 - 400,Warren,70,Alpha Boro,14314,67|80,0.628,12271,49|80,0.645,13212,49|80,0.649
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,13666,62|80,0.61,14884,69|80,0.645,16361,69|80,0.634
B. K-8 / 0 - 400,Warren,2250,Hope Twp,14063,63|80,0.568,14096,64|80,0.576,13176,47|80,0.581
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,10893,37|80,0.636,10907,30|80,0.632,10635,19|80,0.597
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,10450,28|80,0.617,11176,34|80,0.635,11390,27|80,0.632
B. K-8 / 0 - 400,Warren,5780,White Twp,14286,66|80,0.651,14117,65|80,0.645,14716,62|80,0.626
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,10651,N.A.,0.613,10874,N.A.,0.608,11677,N.A.,0.6
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,10668,N.A.,0.614,11126,N.A.,0.616,11799,N.A.,0.593
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,9886,N.A.,0.588,10274,N.A.,0.582,11122,N.A.,0.58
