CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,COUNTY
5,840,43374169,24778932,23750429,772545,255958,7393469,6735815,4461158,3805285,4549084,2131221,0,1768623,293931,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2733.8,12,78202,84.3,77427,143.1,121697,13.6,Burlington
5,1030,5331735,2985299,2825025,50516,109758,1124628,574629,810209,613368,402806,148602,0,6206,9974,Delanco Twp,Burlington,B. K-8 / 0 - 400,2,CD,,1,366.5,13.1,75158,73.1,56096,99.4,110500,9,Burlington
5,1060,45648175,27654164,26457074,578819,618271,7751163,5842154,3568283,2965992,5492002,1050733,0,1163806,94278,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2882,11.2,66527,76.4,67547,150.4,121394,15.3,Burlington
5,1250,8350085,5127996,4677185,191938,258873,1346486,1054879,1132396,947712,678532,186278,0,64675,0,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,543.2,11,73364,61.3,66074,149.7,94000,16.1,Burlington
5,1280,14610378,9095623,7958106,296421,841096,2531369,2150860,1560688,1088193,1240382,719252,0,121675,287672,Edgewater Park Twp,Burlington,D. K-8 / 751 +,2,DE,,1,893.1,11.7,65057,84.2,76307,125.1,108733,12.2,Burlington
5,1420,68286751,41982508,40907094,455576,619838,12532959,10518298,5492978,4775263,7105374,4454967,0,564579,143407,Evesham Twp,Burlington,D. K-8 / 751 +,2,I,,1,4346.4,12.8,84952,70.5,94257,233.7,141100,21.6,Burlington
5,1520,22797203,12959197,12362410,243972,352815,3698654,2574422,2774203,2126326,2744629,1159068,0,619724,223468,Florence Twp,Burlington,E. K-12 / 0 - 1800,3,DE,,1,1517,11.9,76514,80.2,80002,190.5,108436,18.4,Burlington
5,1910,8922321,5233676,4858125,225752,149799,1657849,1097263,1046156,719350,919339,325938,0,62050,0,Hainesport Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,560.2,10.1,62266,62.7,57365,141,90783,16.3,Burlington
5,2610,123462489,70062235,67196475,1744854,1120906,19047438,17816935,10592868,8838938,16280105,7937374,0,6997088,1206167,Lenape Regional,Burlington,H. 7-12 / 9-12,5,GH,,1,6590.3,11.5,98726,72.8,86203,164.1,153000,16.6,Burlington
5,2850,19879004,11820486,10964278,402469,453739,3256825,2655317,2311625,1859503,2367410,1036959,0,122658,169813,Lumberton Twp,Burlington,D. K-8 / 751 +,2,FG,,1,1115.8,11.4,83401,45.7,69401,157.3,116698,17.2,Burlington
5,2960,10646794,5859699,5420680,323413,115606,2415311,1787953,1166494,1007932,1202251,655900,0,0,8925,Mansfield Twp,Burlington,A. K-6,1,DE,,1,527.5,8.9,69550,55.5,69200,86.3,112004,11.2,Burlington
5,3010,39818935,24099793,22737521,475094,887178,7084708,5265894,3686420,3098939,3872353,1986792,0,832602,196521,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,3,CD,,1,2362,10.7,69747,72.9,80197,137.3,129638,14.8,Burlington
5,3070,7572293,4768749,4377548,221336,169865,1225558,1019122,868275,701599,624751,331768,0,84960,33868,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,2,I,,1,486.7,10.6,62490,58.3,57824,96.8,87482,10.8,Burlington
5,3080,46346384,28733397,23629362,396697,4707338,6566375,6190862,5374039,4292472,5135491,2635402,0,68232,778862,Medford Twp,Burlington,D. K-8 / 751 +,2,I,,1,2594.7,11.3,83147,60.5,87042,161.1,143548,16.9,Burlington
5,3360,69275163,42043330,40367899,734889,940542,12933806,11591767,5734609,4898551,6378554,2676409,0,1872029,15669,Moorestown Twp,Burlington,G. K-12 / 3501 +,3,I,,1,3852.7,11.4,88638,75.9,96296,151.8,144314,15.3,Burlington
5,3430,19098505,10483460,9366404,161031,956025,3350169,2585207,2275453,1871180,2702641,1412222,0,191185,104883,Mount Holly Twp,Burlington,D. K-8 / 751 +,2,B,,1,1064.6,10.1,66691,57.7,64497,129.9,121130,15.1,Burlington
5,3440,65493129,43214175,41558058,1020811,635306,8798475,7428905,5881803,4702621,6397906,4105767,0,580002,169530,Mount Laurel Twp,Burlington,D. K-8 / 751 +,2,I,,1,4171.8,11.5,72563,65.1,71151,189.3,127780,19.4,Burlington
5,3540,3446468,1943861,1770100,108928,64833,619062,457235,319231,260884,501644,190498,0,56311,0,New Hanover Twp,Burlington,B. K-8 / 0 - 400,2,B,,1,184.7,9.4,64151,91,57507,75.8,101922,8.9,Burlington
5,3650,22975979,13743915,12850232,508066,385617,5036033,4386709,1860375,1573171,2219434,1070987,0,42229,590981,North Hanover Twp,Burlington,A. K-6,1,CD,,1,1300.2,9.8,72226,66.8,78713,130.9,127728,15.3,Burlington
5,3690,33334803,17904947,16426594,693960,784393,5870386,4732273,3478705,2888157,4438047,2620396,0,1573678,163072,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,4,DE,,1,2153,13,67428,84.8,86871,135.2,114030,12,Burlington
5,3920,15258872,8382276,7896152,228522,257602,2499674,2019343,1762962,1554120,1933944,931791,0,660324,10208,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,3,DE,,1,974.4,11.4,65367,71.8,69717,107.7,119000,10.9,Burlington
5,4050,85964376,49725778,48318916,938325,468537,16468519,13207246,7563431,6117026,10051157,5266659,0,1143641,412210,Pemberton Twp,Burlington,G. K-12 / 3501 +,3,B,1,1,4098,,,,,,,,Burlington
5,4320,29738525,16360687,15260866,463025,636796,4156714,3565742,3554684,2725980,4002979,2063053,0,1663462,132345,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,5,DE,,1,2027,14.6,80338,78.9,91945,153.1,131847,12.4,Burlington
5,4450,21326077,14660175,14331561,136757,191857,2080129,1685732,2001101,1700712,1997861,1067704,0,586811,204357,Riverside Twp,Burlington,E. K-12 / 0 - 1800,3,B,,1,1458.6,12.1,78550,94.2,80950,157,126231,14.6,Burlington
5,4460,4547420,2891675,2738093,140257,13325,618872,533913,543314,447883,396967,167490,0,96591,71961,Riverton,Burlington,B. K-8 / 0 - 400,2,GH,,1,297.4,10.3,67805,55,62205,135,87724,15.6,Burlington
5,4740,12231464,7094332,6325582,237782,530968,1929634,1766249,1468579,1298730,1589240,968469,0,135029,0,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,694.9,10.7,86469,62.3,87802,114.2,152911,12.5,Burlington
5,4930,11978466,6897825,5890490,182571,824764,2184377,1549365,1483685,1179995,1249100,758951,0,163479,0,Southampton Township School District,Burlington,C. K-8 / 401 - 750,2,DE,,1,682.4,9.5,55650,49.4,61749,97.4,98400,12.3,Burlington
5,5010,3796641,2070404,1968585,65835,35984,903512,745730,344429,277390,474940,289222,0,1863,9016,Springfield Twp,Burlington,A. K-6,1,FG,,1,259,12.9,57134,82.7,57078,103.3,75000,9.3,Burlington
5,5130,11422570,6926101,6397418,292846,235837,1584171,1355004,1176004,916446,1491415,662760,0,106629,95000,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,693.2,12.5,70804,60.5,86427,166.3,105545,16,Burlington
5,5720,14343468,8626924,8245446,359205,22273,2534179,1770855,1409291,1236596,1671997,1080615,0,101077,0,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,929.3,10.7,60757,87.4,60069,154.3,103863,16.2,Burlington
5,5805,56138774,29882918,27520242,984508,1378168,10203271,9093006,5154942,4069663,9711765,3641145,0,1122620,502162,Willingboro Twp,Burlington,G. K-12 / 3501 +,3,DE,,1,3515.7,12.7,66904,78,70432,129.9,111859,11.9,Burlington
5,5890,2448145,1591208,1493856,45996,51356,381457,308740,250141,143952,187091,83510,0,20020,0,Woodland Twp,Burlington,B. K-8 / 0 - 400,2,DE,,1,101.2,6.1,52509,63.8,64987,72.9,111368,13.1,Burlington
7,150,23149137,13568128,12701674,599205,267249,3752131,3351045,2186350,1777800,2575255,1373460,0,1039148,2157,Audubon Public School Disrict,Camden,E. K-12 / 0 - 1800,3,DE,,1,1404.9,10.9,70500,65.6,72201,122.9,126298,13.2,Camden
7,190,9910702,6146032,6022444,52144,71444,1787546,1428230,973997,812793,904747,464955,0,98381,43284,Barrington Boro,Camden,C. K-8 / 401 - 750,2,FG,,1,534.6,9,64879,77.9,73379,111.2,119779,13.8,Camden
7,260,17774772,11224521,9433638,617781,1173102,3205174,2567247,1834621,1484984,1380639,618356,0,129817,80502,Bellmawr Boro,Camden,D. K-8 / 751 +,2,B,,1,1140,11.4,70134,83.6,67496,86.8,117752,8.6,Camden
7,330,11093858,7173672,6654673,178456,340543,1776061,1295953,1132794,933946,873087,374136,0,138245,38070,Berlin Boro,Camden,D. K-8 / 751 +,2,DE,,1,816,11,64300,66.8,66700,161.8,47800,17.1,Camden
7,340,10223840,7176940,6845284,173174,158482,1157197,844951,1009207,747442,813893,322947,9501,44171,103860,Berlin Twp,Camden,C. K-8 / 401 - 750,2,CD,,1,601.4,10.5,77846,94.2,60839,105.2,98503,11.1,Camden
7,390,57974843,31711684,29892019,974287,845378,9407163,8086675,6327461,5473505,7502127,3769225,0,2903629,916705,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,5,DE,,1,3418.3,11.5,77930,67,81837,92.3,114676,9.4,Camden
7,580,4423068,3036161,2992606,21298,22257,672085,484885,403556,291104,270440,109884,0,40826,0,Brooklawn Boro,Camden,B. K-8 / 0 - 400,2,B,,1,285.5,9.7,68150,54.3,47880,103.6,95950,12.4,Camden
7,680,137340655,79375326,74859897,740976,3774453,27243717,25604897,11952912,9024953,16383304,5713118,0,1951410,48733,Camden City,Camden,G. K-12 / 3501 +,3,A,1,1,5807.7,17.1,83972,100.3,86972,243.7,117627,16.7,Camden
7,700,40005787,21118820,19167487,1052241,899092,3694870,3520800,6377626,5061427,7353200,3035868,0,1368248,194186,Camden County Vocational,Camden,J. VOC,8,,,1,2188.6,11.5,62529,108.5,69588,85.4,94000,8.2,Camden
7,800,178486990,115220564,105568616,3965306,5686642,26008508,21568172,19728201,16828064,14295508,8046608,0,3170278,2638257,Cherry Hill Twp,Camden,G. K-12 / 3501 +,3,GH,,1,10659.1,11.7,79824,70.3,83486,215.7,152917,21.5,Camden
7,880,7871801,5210020,4607730,111823,490467,1125450,736946,913141,714524,570491,234502,0,52698,0,Clementon Boro,Camden,C. K-8 / 401 - 750,2,B,,1,477,10.2,60381,90.5,57281,138,93172,15.1,Camden
7,940,36170433,21734701,19568965,676475,1489261,6377303,5635486,3229100,2760689,3801030,2475755,0,1028061,40898,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,3,FG,,1,2255.2,11.1,71550,60.6,65750,109.9,131482,11.7,Camden
7,1255,30424801,17209414,16489658,589180,130576,4689508,4210405,3441302,2891502,3268267,1655241,0,1746098,313254,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,5,GH,,1,1983.1,14.6,94370,95.2,95646,153.8,135289,12.2,Camden
7,1720,4854943,2991184,2875152,73846,42186,750186,602199,506164,399856,404447,176265,0,202961,16220,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,2,FG,,1,296.9,10.6,67605,73.6,65155,119.6,123589,12.9,Camden
7,1770,37661749,21776320,19047052,785510,1943758,6895236,5336595,3365600,2381625,4812890,2145530,0,788031,122525,Gloucester City,Camden,F. K-12 / 1801 - 3500,3,B,1,1,2443.5,13.2,70634,80.6,66382,108.7,106712,9.6,Camden
7,1780,92557883,62252279,59830335,1950503,471441,12616691,10232563,8247151,7008410,8529689,4027944,0,664207,607997,Gloucester Twp,Camden,D. K-8 / 751 +,2,DE,,1,6430.8,12.1,72619,72.7,72532,177.8,121689,17.2,Camden
7,1880,23521098,14316072,13590644,357843,367585,3314842,2734324,2568686,2077743,2375823,1086154,0,895534,13032,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,3,GH,,1,1557.4,11.9,62826,69.6,61056,140.9,125625,13.9,Camden
7,1890,31318998,17493732,16888808,396531,208393,5226248,3765465,3661819,3217071,3765199,2269722,0,983573,125429,Haddon Twp,Camden,F. K-12 / 1801 - 3500,3,FG,,1,2057.5,13,69640,50.9,64694,135.1,137923,13,Camden
7,1900,39911469,22106056,20215388,1290120,600548,8123456,4743582,4181034,3193047,4047166,1041517,0,1387348,197315,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,3,J,,1,2699.8,12.6,55796,74.6,58550,191.9,108217,17.8,Camden
7,2540,2719318,1766501,1636998,39161,90342,386115,269660,274906,196380,281252,46252,0,0,48095,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,173.5,11.5,72877,77.2,34950,78.9,71700,8,Camden
7,2560,6055210,2809969,2327403,347505,135061,1865796,925528,745195,463305,616661,152057,0,17590,0,Lawnside Boro,Camden,B. K-8 / 0 - 400,2,B,,1,313.5,12.7,65389,142.5,67747,57,94814,4.9,Camden
7,2670,37490791,22710486,21130299,837463,742724,6656003,5362632,3603254,2734508,3719427,1644721,0,784615,72820,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,2981.6,10.9,64387,82.1,84446,149.5,121554,15.5,Camden
7,2890,6583583,4057564,3870443,108401,78720,1057443,733460,780308,493517,630147,343244,0,58122,4371,Magnolia Boro,Camden,B. K-8 / 0 - 400,2,CD,,1,397.9,10.8,66951,79.7,62624,133.7,104275,14.1,Camden
7,3110,5503133,3521877,3317885,131252,72740,739346,644064,642165,412473,536660,245504,0,63085,47089,Merchantville Boro,Camden,B. K-8 / 0 - 400,2,DE,,1,388.9,12,71282,97.5,80453,195,111282,18.3,Camden
7,3420,7059768,4217290,3929495,160433,127362,1367476,1009407,807914,654794,621635,223604,0,15497,57452,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,425.2,10.2,61823,61.3,60173,105.8,101295,12.1,Camden
7,3770,4999317,2834200,2478421,90111,265668,1186630,221301,461899,215427,501358,0,0,15230,4580,Oaklyn Boro,Camden,A. K-6,1,CD,,1,262.8,8.3,56785,148.8,74652,253,139720,32.1,Camden
7,4060,74960067,44560472,42959575,1028896,572001,10318313,8799185,7131345,6183161,10117073,5925026,0,1654766,604345,Pennsauken Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4581.9,12.6,80248,83.2,76936,193.1,121300,17.6,Camden
7,4110,32131656,18194096,16914439,784700,494957,4604968,3983252,3093511,2528037,5279794,1821353,0,797020,562047,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,1862.2,11.1,65830,74.5,62915,155.3,125730,16,Camden
7,4590,13961996,7842698,7289478,408188,145032,3153295,2427950,1467654,1165745,1319037,769003,0,144178,175796,Runnemede Boro,Camden,D. K-8 / 751 +,2,B,,1,803.5,10.2,59083,64.8,78740,143.4,127980,16.3,Camden
7,4790,7669751,4825938,4202181,127930,495827,1168720,931712,919091,767167,681839,6666,0,74163,129268,Somerdale Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,445.8,12.3,66732,90,72269,138.5,95220,12.8,Camden
7,5035,15017738,8064878,7136582,593521,334775,2100645,1804495,1750584,1404772,2056137,885176,0,1045493,79228,Sterling High School Dist,Camden,H. 7-12 / 9-12,5,DE,,1,894.4,12.8,78783,77.2,69954,112,119500,10.2,Camden
7,5080,14254946,8647798,7724660,457949,465189,2155827,1747816,1525779,1293682,1755343,656709,0,138289,377093,Stratford Boro,Camden,D. K-8 / 751 +,2,DE,,1,879.4,11.9,68499,81.8,70942,129.7,117626,12.4,Camden
7,5400,49142956,32102327,27936176,802642,3363509,5378584,5117404,4706955,3454424,6504870,1986912,0,429647,207948,Voorhees Twp,Camden,D. K-8 / 751 +,2,I,,1,2921.4,12.5,67014,66,78537,185.9,137747,17.7,Camden
7,5560,16432856,9342299,8993831,260448,88020,3651980,2769012,1630204,1294950,1800897,727508,312,2823,5095,Waterford Twp,Camden,A. K-6,1,DE,,1,919.4,9,64126,63.6,74239,152.2,120812,19.2,Camden
7,5820,73277214,44164805,42165606,857237,1141962,11525899,9099312,7873352,6460575,7798416,173528,0,1269246,1361631,Winslow Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4622.9,10,76095,58.7,88100,165.8,132300,19.4,Camden
7,5900,6493535,3516226,3339702,138590,37934,1792452,1176618,640827,535871,520797,288241,0,23233,52874,Woodlynne Boro,Camden,B. K-8 / 0 - 400,2,B,,1,392.8,9.8,58769,107.3,65499,107.3,77500,12,Camden
9,170,2985043,1712771,1519583,62972,130216,503481,376608,180999,137416,492153,160196,47025,36832,59133,Avalon Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,73.1,7.3,89643,56.9,99443,148,109793,23,Cape May
9,710,3475691,2153949,1921189,160895,71865,483539,289506,301712,251710,517406,196866,0,13122,72642,Cape May City,Cape May,A. K-6,1,CD,,1,166.9,7.4,62010,55.7,63165,87.9,108476,13.5,Cape May
9,715,11634699,5720367,5514988,138289,67090,2580025,2415169,1395259,1166616,1923148,544630,6298,0,471936,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,232,5.9,72605,8.6,75492,37.4,112615,10.7,Cape May
9,720,14149458,7487104,7047692,351748,87664,1401032,1298769,2125971,1752118,2562194,801799,0,417331,92965,Cape May County Vocational School Distri,Cape May,J. VOC,8,,,1,589.9,9.4,71197,104.8,67777,76,121380,8.9,Cape May
9,1080,10672675,6333447,6049719,166599,117129,1616230,1565626,1162745,867502,1266215,546088,0,109720,279682,Dennis Twp,Cape May,C. K-8 / 401 - 750,2,CD,,1,621.3,9.6,55958,64.8,73545,155.5,114588,18.6,Cape May
9,2820,23356669,13818278,13411114,371319,35845,2407075,2207401,2458262,1831556,3353345,1625526,0,1082944,674607,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,4,B,,1,1172.3,11.2,95201,74.9,87614,119.9,124528,12.3,Cape May
9,2840,25466929,14871355,14263603,504298,103454,5112919,4459991,2048746,1654066,3133570,2059258,0,0,270695,Lower Twp,Cape May,A. K-6,1,B,,1,1496.5,10.4,60107,54.4,82164,168.1,111927,19.2,Cape May
9,3130,36584420,20481550,19665537,600382,215631,5415965,4770477,3873517,2635971,5206092,1950266,0,1161584,101990,Middle Twp,Cape May,F. K-12 / 1801 - 3500,3,B,,1,2524.5,11.7,64472,94.4,67922,159.2,119458,15.3,Cape May
9,3680,6854574,3942014,3572495,270944,98575,1334422,1142857,428524,364081,1038343,485494,30000,81271,0,North Wildwood City,Cape May,B. K-8 / 0 - 400,2,A,,1,183.6,5.7,79900,28.5,79578,46.5,122553,9.8,Cape May
9,3780,37823741,23031527,21918023,867522,245982,5136252,4223209,3453396,2482476,5013933,2423743,0,1184735,152811,Ocean City,Cape May,F. K-12 / 1801 - 3500,3,DE,,1,1930.2,10.6,93516,32,99692,162.6,134200,20.4,Cape May
9,5060,2283556,1321931,1137552,62064,122315,457047,146920,199228,64969,293740,107667,0,8432,24499,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,91.6,9.1,63516,14.8,76096,30.7,105529,5.5,Cape May
9,5340,20965644,12263420,11654090,530376,78954,3235702,2545007,2385588,1939404,2938313,1235406,0,92634,417034,Upper Twp,Cape May,D. K-8 / 751 +,2,FG,,1,1394,11.3,65338,65.8,69437,172.6,117246,17.9,Cape May
9,5610,1767237,884849,822738,15895,46216,507335,359809,148027,73137,221026,115896,6000,0,0,West Cape May Boro,Cape May,A. K-6,1,DE,,1,84.2,8.3,58449,85,56444,70.8,74736,9.4,Cape May
9,5790,16570794,9849411,9428084,252798,168529,2855182,2114345,1796671,1466589,1367837,665043,0,695241,35527,Wildwood City,Cape May,E. K-12 / 0 - 1800,3,A,,1,862.3,9.4,78544,71.4,81204,95.2,106966,11.4,Cape May
9,5800,7457516,4443665,4017310,327456,98899,1341754,1033473,350775,299215,1103248,393355,5000,213073,70869,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,2,B,,1,235.2,6.9,73958,49.7,89669,78.7,110882,13.1,Cape May
9,5840,4032381,2841625,2223099,35661,582865,571240,361892,339892,143048,267328,0,0,1371,9175,Woodbine Boro,Cape May,B. K-8 / 0 - 400,2,A,,1,230.3,7.3,59011,108.2,59011,119,87702,17.4,Cape May
11,540,91282400,52609602,49160929,1316373,2132300,16783430,14488078,9889641,7875384,10332946,6038732,0,1020189,260152,Bridgeton City,Cumberland,G. K-12 / 3501 +,3,A,1,1,5883.9,12.4,68433,108.4,82868,182.9,118054,16.4,Cumberland
11,950,6874574,4083841,3731207,227034,125600,956151,826646,901181,512441,880965,113081,0,8927,120268,Commercial Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,486.8,12.2,76302,66.9,59127,156,101386,15.2,Cumberland
11,995,17781285,9879894,7736396,1323521,819977,1530940,1434377,3108857,2071335,3023031,1469023,0,232098,970377,Cumberland Co Vocational,Cumberland,J. VOC,8,,,1,1024.6,12,64537,93.5,69322,147,99270,13.9,Cumberland
11,997,17144880,8594378,7352909,892574,348895,2346037,2046288,2002429,1675764,3250450,1121120,0,878927,217568,Cumberland Regional,Cumberland,H. 7-12 / 9-12,5,B,,1,1103.3,13.4,74593,90.5,71993,98.4,111200,8.4,Cumberland
11,1020,5029682,3153400,3038452,48541,66407,655747,424724,638988,437762,562739,321274,0,14085,0,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,281.4,8.9,66003,70.8,74767,122.3,60000,15.5,Cumberland
11,1120,2952485,1647753,1601925,18505,27323,714447,477897,300827,132277,229714,94884,20000,2889,6024,Downe Twp,Cumberland,B. K-8 / 0 - 400,2,A,,1,155.8,9,62543,157,63393,157,112532,18.4,Cumberland
11,1460,6760744,4306427,4091645,56225,158557,931096,706034,794321,561428,579678,80347,0,18455,0,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,500.7,10.1,62715,109.1,57405,81.8,90000,8.8,Cumberland
11,1820,1415195,763659,505745,61778,196136,324431,242002,122604,0,198585,49915,0,5916,16967,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,75.1,8.3,73433,26.8,64283,38,92185,6,Cumberland
11,2270,6867919,4215823,4063783,134164,17876,979792,796392,685034,497340,932401,282569,0,54869,112294,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,2,CD,,1,490.4,10.8,72776,88.6,77071,147.7,99081,15.3,Cumberland
11,2570,7383157,4923845,4677215,135174,111456,1083609,763950,722189,508543,591008,240603,0,55871,236692,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,479.3,10.4,76874,58.9,69649,117.8,107886,13.3,Cumberland
11,3050,5669357,3192910,2975073,211627,6210,791403,503111,731359,595740,857385,361894,0,21156,71275,Maurice River Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,399.9,10.6,53802,128.2,66568,97.8,101706,10,Cumberland
11,3230,87070882,49260660,45680765,771139,2808756,16546955,14229222,8668922,6975439,11339156,4730801,0,1217217,340606,Millville City,Cumberland,G. K-12 / 3501 +,3,A,1,1,4938.5,11.4,74615,66.5,81315,134.7,117255,13.9,Cumberland
11,5070,1874463,1367716,1299157,14355,54204,91512,52197,177388,128012,219850,64095,11818,6036,19785,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,122.9,4.9,56966,153.8,24000,41,117500,8.6,Cumberland
11,5300,15183561,9429092,8974326,294763,160003,2486522,2189829,1488013,1165819,1779934,908081,0,0,82028,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,2,B,,1,919.7,10.9,69097,91.3,85433,164.3,95220,16.8,Cumberland
11,5390,149939107,93241083,81306866,3410171,8524046,20796466,18368197,13297740,9528554,18847526,9321852,0,1955518,462363,Vineland City,Cumberland,G. K-12 / 3501 +,3,A,1,1,9450.3,11.7,68325,83,81808,201.4,121785,19.7,Cumberland
13,250,73141969,41521091,38993194,1673510,854387,10834345,8031431,12066448,8192610,7343017,4829869,0,1061663,872310,Belleville Town,Essex,G. K-12 / 3501 +,3,CD,,1,4660.8,12.5,72937,71.2,73186,144.5,128080,13.6,Essex
13,410,96765808,59063482,56802901,1463105,797476,13435993,10601737,12509739,10440898,9612424,4621515,0,1519694,66577,Bloomfield Twp,Essex,G. K-12 / 3501 +,3,DE,,1,6087,11.5,71474,81.6,70113,183.1,143700,18.1,Essex
13,660,42775123,24043512,22793798,1022572,227142,7200170,5395804,4462145,3528240,5449881,3024083,0,1497297,337356,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,3,I,,1,2583.5,11.8,73500,64.6,74171,143.5,141625,14.4,Essex
13,760,27559029,15053136,14730141,188943,134052,4236689,3505133,3813016,2968894,3492708,1982718,0,950238,301472,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,3,I,,1,1587.4,10.5,64889,63.1,66014,131.4,137788,14.6,Essex
13,1210,180236911,95466762,91492282,1427058,2547422,39863388,36869612,19275720,16687566,24221269,13258017,0,1316172,361012,East Orange,Essex,G. K-12 / 3501 +,3,A,1,1,8638.7,11.7,98579,57.2,106875,135,142015,13.9,Essex
13,1390,42874885,20534699,19332814,651912,549973,5185881,4967795,7166799,4474465,8232358,772161,3519,1664627,0,Essex Co Voc-Tech,Essex,J. VOC,8,,,1,2084,11.7,77130,79,90049,103.5,145089,10.2,Essex
13,1400,5269161,3409819,3085601,199290,124928,740762,594674,527276,415649,586222,294580,0,1245,59022,Essex Fells Boro,Essex,A. K-6,1,J,,1,254.2,11.5,65503,59.4,39768,230,138207,23.9,Essex
13,1465,11651696,7213357,6957801,167412,88144,1605043,1561868,1556654,1261749,1245027,602118,8185,21824,0,Fairfield Twp,Essex,A. K-6,1,GH,,1,708.3,9.9,61916,77.7,83313,139.8,141504,16,Essex
13,1750,30623071,18266141,17318635,779947,167559,3997007,3518101,4338983,3593024,2997616,1517575,0,1004667,114915,Glen Ridge Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,1813.9,12,85409,60.6,74300,130.7,162843,13.1,Essex
13,2330,110859932,61644699,55426752,305649,5912298,21595288,20345384,8919877,8199087,17620101,11352323,0,981841,185660,Irvington Township,Essex,G. K-12 / 3501 +,3,A,1,1,6855.9,12.7,78815,74.3,89601,241.3,143272,22.2,Essex
13,2730,105273020,66887817,64653446,2014503,219868,16621837,15026424,10654154,8321804,8710148,4983558,0,2036937,47065,Livingston Twp,Essex,G. K-12 / 3501 +,3,I,,1,6170.4,12.1,83658,67.6,92694,161.2,143543,15.7,Essex
13,3190,85344627,51335906,45991748,2262395,3081763,14477626,13884916,8017509,6539200,9626758,4487380,0,1696784,474019,Millburn Twp,Essex,G. K-12 / 3501 +,3,J,,1,4755.6,11.5,93305,77.1,96583,148.2,132642,14.9,Essex
13,3310,122684054,67665361,65622477,1492735,550149,29123178,25845506,11794806,10220642,12008060,6226313,42848,1962333,100434,Montclair Town,Essex,G. K-12 / 3501 +,3,I,,1,6000.7,10.8,81108,58.2,96017,159.2,154317,17.5,Essex
13,3570,682055355,340818678,319767560,13590584,7460534,146375967,133536130,60941766,47120271,119206229,83219925,0,7401583,3003221,Newark City,Essex,G. K-12 / 3501 +,3,A,1,1,36766.5,13.8,73283,54.1,102814,85.2,111500,7.7,Essex
13,3630,12502025,7492779,6902616,287865,302298,1945871,1267795,1467977,1306740,1592112,785319,0,0,130308,North Caldwell Boro,Essex,A. K-6,1,J,,1,711.2,9.6,51567,81.5,53143,173.3,115000,20.2,Essex
13,3750,63871667,39156439,37717779,1260933,177727,8349362,7592447,7879650,6889752,6307465,4011419,0,1478096,155335,Nutley Town,Essex,G. K-12 / 3501 +,3,FG,,1,3968.2,12,69565,64.1,75713,166.6,136516,16.5,Essex
