GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
A. K-6,Sussex,5040,Stillwater Twp,2052157,56356,2108513,86367
A. K-6,Warren,400,Blairstown Twp,1708169,257188,1965357,364315
A. K-6,Warren,1620,Franklin Twp,2129721,275660,2405381,230432
A. K-6,Warren,1670,Frelinghuysen Twp,1026004,216839,1242843,-35986
A. K-6,Warren,2470,Knowlton Twp,2363236,189809,2553045,121515
A. K-6,Warren,2970,Mansfield Twp,2466035,-474084,1991951,-420091
A. K-6,Warren,5480,Washington Boro,2372811,924372,3297183,929140
A. K-6,Warren,5530,Washington Twp,1734426,394580,2129006,-129457
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,9130578,350001,9480579,1704947
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,1819998,20303,1840301,-172341
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,2442271,270819,2713090,226940
B. K-8 / 0 - 400,Atlantic,3020,Margate City,3725422,544872,4270294,-270807
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,337119,30803,366976,-24398
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,1650161,424592,2086453,606852
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,3424391,1054465,4478856,1328082
B. K-8 / 0 - 400,Bergen,1380,Englewood Cliffs Boro,3196694,1347359,4544053,1250247
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,2795225,878799,3674024,502793
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,1967731,897199,2864930,-259026
B. K-8 / 0 - 400,Burlington,380,Beverly City,4187332,-328190,3859142,83585
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,2535905,307978,2843884,419447
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,1157393,544203,1701596,519726
B. K-8 / 0 - 400,Burlington,4460,Riverton,1306109,52831,1358940,147117
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,356421,374470,730891,218578
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,652870,-59677,593193,324801
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,1231373,39550,1270923,-196662
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,3091071,382349,3473420,1464520
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,3800861,938960,4739821,591642
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,2845276,1011048,3856324,1333831
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,6002882,1296980,7299862,366170
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,1339026,172851,1511877,-60749
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,4987621,-17174,5018598,382700
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,1101214,-150210,951004,110112
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,2712930,857164,3570094,455164
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,596831,186572,783403,752463
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,1089171,274830,1364001,186786
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,1422673,63595,1486268,-279309
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,450018,290131,740149,287243
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,1830169,238605,2068774,282411
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,906551,75148,981699,-18688
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,1540610,1342269,2882879,479470
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,3151772,927704,4079475,545015
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,1254748,156539,1411287,304153
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,578293,281898,860191,382825
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,2121045,760463,2881508,449556
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,2588612,519094,3107706,419286
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,2631932,300557,2932489,-354542
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,627618,76434,704052,210394
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,754356,495170,1249526,331515
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,2621724,1078750,3700474,1151399
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,3682373,819337,4501710,740209
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,1399189,151148,1550337,152514
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,1260124,103786,1363910,210505
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,1604530,-1275475,329055,334786
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,830001,-25105,804896,201646
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,2193090,-162027,2031063,-170114
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,2156434,378313,2534747,-199832
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,3494788,432482,3927270,163340
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,2244125,412431,2656556,1097957
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,3787072,299700,4086772,231413
B. K-8 / 0 - 400,Morris,460,Boonton Twp,2018270,1087636,3105906,91006
B. K-8 / 0 - 400,Morris,2010,Harding Township,1226308,938546,2164854,250444
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,3280767,807656,4088423,863944
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,1380602,316111,1696713,484436
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,3119186,776580,3895766,840608
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,945675,90145,1026978,-113697
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,267463,675847,912023,26479
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,1934830,373652,2308482,279962
B. K-8 / 0 - 400,Salem,60,Alloway Twp,2215032,332974,2548006,723902
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,2000135,434952,2435087,646814
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,1524956,186572,1711528,611355
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,2269174,173915,2443089,193213
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,1434568,392986,1827554,645157
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,1716945,75171,1792116,187849
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,1814154,106653,1920807,91153
B. K-8 / 0 - 400,Sussex,1800,Green Twp,1179227,680138,1859365,317094
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,2682208,61109,2743317,532412
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,1771813,257717,2029530,263770
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,2834651,1389137,4223788,86385
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,1329337,410918,1740255,151118
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,897429,717641,1615070,727204
B. K-8 / 0 - 400,Union,1710,Garwood Boro,1167699,-70379,1097320,111702
B. K-8 / 0 - 400,Union,5810,Winfield Twp,671095,107353,778448,127596
B. K-8 / 0 - 400,Warren,70,Alpha Boro,1272799,88716,1361515,14727
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,1686893,114956,1801849,-516991
B. K-8 / 0 - 400,Warren,2250,Hope Twp,1922726,43738,1966464,-58748
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,1448226,190546,1638772,426823
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,2320545,188583,2509128,-462830
B. K-8 / 0 - 400,Warren,5780,White Twp,2291550,453957,2745507,238709
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,2148013,215828,2363841,519964
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,4171926,422242,4594168,-835088
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,3332506,1507053,4839559,-473894
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,4533574,937644,5471218,17250
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,6861739,-232643,6629096,958569
C. K-8 / 401 - 750,Bergen,1230,East Rutherford Boro,3848037,1749632,5597669,644200
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,1632372,256463,1888835,401189
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,2862980,881471,3744451,-1488035
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,2562355,548587,3110942,451461
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,3500785,-158979,3341806,89673
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,1504368,981204,2485572,704842
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,20420583,3440974,23861557,1655527
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,2711001,91708,2802708,416663
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,4010325,2308065,6318390,2973859
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,1289730,685761,1975491,347389
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,2856443,791794,3648237,-105208
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,2236068,716092,2952161,487183
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,5649033,1019879,6668912,663655
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,2628088,1049558,3677646,723277
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,4148636,464562,4613198,618849
C. K-8 / 401 - 750,Camden,190,Barrington Boro,2947553,380718,3328271,-227254
C. K-8 / 401 - 750,Camden,340,Berlin Twp,1809776,532132,2341908,392283
C. K-8 / 401 - 750,Camden,880,Clementon Boro,2715550,612487,3328037,752423
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,2550211,1412503,3962714,450980
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,2424460,169908,2594368,1513411
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,2960618,896034,3856652,1089833
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,2444826,1475773,3920599,183447
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,59905,220058,279963,448663
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,1809515,335197,2144712,316592
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,2671502,535071,3206573,2359
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,2348156,402827,2750983,73792
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,3521473,-1107447,2414026,660717
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,5396070,446733,5842803,907700
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,3854024,605487,4459511,591975
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,5556389,521452,6077841,993261
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,4533261,35851,4569112,920053
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,3743188,351855,4095043,390725
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,4608187,1090286,5698473,507382
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,2930907,1118229,4049136,2262371
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,3100917,1406039,4506956,77746
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,3758143,998917,4757060,303081
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,4399661,448246,4847907,461970
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,1449063,453786,1902849,322304
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,1105972,983969,2089944,667167
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,4703305,-45719,4657586,671215
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,2048318,660806,2709124,-125282
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,4767309,1656190,6423499,752700
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,4115462,77221,4192683,1145478
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,2356381,721618,3077999,620628
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,9227106,1495428,10722534,1824728
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,5223122,1040304,6263426,2205943
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,1001817,371249,1373066,323151
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,5742153,2233550,7975703,-842967
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,4491559,1518219,6009778,465194
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,4272182,-300284,3971898,-108692
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,2098416,788825,2887241,307640
C. K-8 / 401 - 750,Sussex,90,Andover Reg,4057869,1127443,5185312,1149113
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,1795127,-7642,1787485,152763
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,3035125,631288,3666413,-184444
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,5203115,1467000,6670115,9298
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,2240780,295826,2536606,213391
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,857471,-50994,806477,-35491
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,2859174,1353928,4213102,1426476
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,1177401,210105,1387506,501582
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,6292157,1064287,7356444,831060
D. K-8 / 751 +,Atlantic,10,Absecon City,2506337,1560717,4067054,1040545
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,14401509,1382507,15784016,1167224
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,8160484,1686412,9846896,2115658
D. K-8 / 751 +,Atlantic,2680,Linwood City,3313323,442810,3756133,569105
D. K-8 / 751 +,Atlantic,3720,Northfield City,2336871,523395,2860266,488047
D. K-8 / 751 +,Bergen,40,Allendale Boro,11233906,1257929,12491835,1895680
D. K-8 / 751 +,Bergen,930,Closter Boro,5375089,2217612,7592701,1339789
D. K-8 / 751 +,Bergen,1070,Demarest Boro,6358928,1309494,7668422,318674
D. K-8 / 751 +,Bergen,1470,Fairview Boro,6943286,5310214,12253500,9301546
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,6660999,1830925,8491924,342425
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,4382567,983272,5365839,876535
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,1841502,2053548,3895050,2303269
D. K-8 / 751 +,Bergen,3060,Maywood Boro,2692445,1388505,4080950,484088
D. K-8 / 751 +,Bergen,3330,Montvale Boro,3686366,601066,4287432,1484902
D. K-8 / 751 +,Bergen,3760,Oakland Boro,5541877,2012500,7554377,1861665
D. K-8 / 751 +,Bergen,4430,River Vale Twp,8890306,668077,9558383,-4350000
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,6891342,1054869,7946211,937805
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,10351321,1666802,12018123,1176847
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,2403575,700821,3104396,1658316
D. K-8 / 751 +,Burlington,1420,Evesham Twp,6719601,1557060,8276661,3384935
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,8861830,-31506,8830324,602382
D. K-8 / 751 +,Burlington,3080,Medford Twp,7548066,2590484,10138550,258067
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,10652263,381756,11034019,-26062
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,9246977,2777500,12024477,2061943
D. K-8 / 751 +,Burlington,5720,Westampton,4649753,672303,5322056,-158373
D. K-8 / 751 +,Camden,260,Bellmawr Boro,2421041,70965,2492006,1111283
D. K-8 / 751 +,Camden,330,Berlin Boro,2038505,425735,2464240,-181166
D. K-8 / 751 +,Camden,1780,Gloucester Twp,18231615,8176251,26407866,6316657
D. K-8 / 751 +,Camden,4590,Runnemede Boro,2828692,561778,3390470,101100
D. K-8 / 751 +,Camden,5080,Stratford Boro,4186924,2502403,6689327,778421
D. K-8 / 751 +,Camden,5400,Voorhees Twp,35087385,3330797,38418182,-5436670
D. K-8 / 751 +,Cape May,5340,Upper Twp,10574092,1987559,12561651,129794
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,3486035,921810,4407845,432797
D. K-8 / 751 +,Gloucester,2750,Logan Twp,4851052,984531,5835583,-18621
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,3428027,2580354,6008381,2939608
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,4388248,1395014,5783262,1451021
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,5149902,2678706,7828608,2273746
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,8078641,767843,8846484,318652
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,4479127,1842802,6321929,1025461
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,6631363,515567,7146930,1789263
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,5112881,55505,5168387,-666845
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,4049418,297389,4346807,-418016
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,4872275,542201,5414478,817019
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,18057731,3301588,21359319,3361867
D. K-8 / 751 +,Monmouth,2290,Howell Twp,38887440,8285613,47173053,2363251
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,20552164,3462073,24014237,1171919
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,15332113,184777,15516890,1194820
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,5326737,2047874,7374927,2342128
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,7827216,2561723,10388937,3503795
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,5020033,549156,5569189,-663667
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,15474349,868547,16342896,1364281
D. K-8 / 751 +,Morris,820,Chester Twp,7216215,686459,7902674,491382
D. K-8 / 751 +,Morris,1090,Denville Twp,9332006,2378500,11710506,-1178149
D. K-8 / 751 +,Morris,1190,East Hanover Twp,4002995,1965325,5968320,1517939
D. K-8 / 751 +,Morris,1530,Florham Park Boro,2465532,1322247,3787779,380941
D. K-8 / 751 +,Morris,2000,Hanover Twp,2708507,1022187,3730694,438480
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,3652710,228195,3880905,-1020228
D. K-8 / 751 +,Morris,3100,Mendham Twp,3570807,2063586,5634393,887597
D. K-8 / 751 +,Morris,4000,Long Hill Twp,4030875,1675198,5706073,287992
D. K-8 / 751 +,Morris,4490,Rockaway Twp,15720914,2720379,18441293,-697142
D. K-8 / 751 +,Morris,5520,Washington Twp,6622570,1047103,7669673,-2042261
D. K-8 / 751 +,Passaic,1920,Haledon Boro,2389426,940253,3329679,1538583
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,5712283,-419177,5293106,197256
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,2015812,424075,2439887,-414489
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,4527711,2065042,6592753,871649
D. K-8 / 751 +,Passaic,5200,Totowa Boro,10446541,2841522,13288063,2554963
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,2608213,1223120,3831333,570696
D. K-8 / 751 +,Passaic,5690,Woodland Park,2414496,563594,2978090,308671
D. K-8 / 751 +,Somerset,510,Branchburg Twp,12270170,1711642,13981812,679896
D. K-8 / 751 +,Somerset,5470,Warren Twp,11767992,-396571,11371421,1587631
D. K-8 / 751 +,Sussex,640,Byram Twp,5409045,867588,6276633,309419
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,6523015,1968413,8491428,-939941
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,6236490,642596,6879086,1509459
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,4696611,996788,5693399,-772793
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,4200922,1560373,5761295,1044506
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,5772563,736550,6509113,461488
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,3820245,786457,4606702,1274718
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,3119872,1100449,4220321,1302691
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,4237142,2472208,6709350,1383634
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,11673998,-1024042,10649956,1105891
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,9277710,1196901,10474611,-63030
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,1554417,2217120,3771537,2235915
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,7960357,3403795,11364152,4208584
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,4072967,1422969,5495936,1298471
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,3157105,1187652,4344757,1430013
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,4364878,1242844,5607722,599529
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,5108143,634509,5742652,531150
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,2629304,1210633,3839937,1585801
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,1584313,1679085,3263398,397805
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,3525526,905117,4430643,539420
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,5237992,1484224,6722216,-607628
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,5437133,1324597,6761730,431143
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,1503214,1661854,3165068,1343873
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,4380384,1787360,6167744,-37304
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,3279364,1422283,4701647,1831240
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,7189552,2554130,9743682,5133526
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,1685433,3592839,5278272,2313548
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,4251831,-731102,3520729,-107686
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,1708640,2463986,4172626,1061057
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,3247647,2008144,5255791,1490931
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,1495140,1256293,2751433,-102753
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,9974979,1780832,11755811,1193465
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,11642862,781662,12424524,1872579
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,1199238,3220660,4419898,4108792
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,5340449,1371187,6711636,585564
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,838091,4624746,5381626,-1144066
E. K-12 / 0 - 1800,Morris,450,Boonton Town,1784524,711572,2496096,188316
E. K-12 / 0 - 1800,Morris,630,Butler Boro,6988344,2501438,9489782,228871
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,4498459,1555626,6054085,1138037
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,3134207,495823,3629938,1022509
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,1214721,1097477,2312198,545790
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,3058294,880527,3938821,838815
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,4221544,2159050,6380594,2585024
E. K-12 / 0 - 1800,Salem,4075,Pennsville,2259224,4031235,6290459,2225752
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,3916479,1552070,5468549,229722
