GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
A. K-6,Gloucester,4880,South Harrison Twp,175.5,6|56,76500,3|56,86.5,38|54,69000,4|54
A. K-6,Gloucester,5120,Swedesboro-Woolwich,156.1,12|56,122445,28|56,160.8,10|54,119513,19|54
A. K-6,Gloucester,5590,Wenonah Boro,162.0,9|56,131919,42|56,158.0,11|54,135217,39|54
A. K-6,Gloucester,5740,Westville Boro,184.0,5|56,107225,16|56,174.5,7|54,107225,13|54
A. K-6,Gloucester,5870,Woodbury Heights Boro,127.5,23|56,92500,8|56,124.0,24|54,92500,9|54
A. K-6,Hunterdon,1970,Hampton Boro,112.0,31|56,135265,43|56,113.0,31|54,139323,41|54
A. K-6,Hunterdon,2590,Lebanon Boro,44.5,53|56,142492,49|56,44.0,52|54,145671,46|54
A. K-6,Hunterdon,3180,Milford Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Monmouth,130,Atlantic Highlands Boro,94.0,35|56,46000,1|56,N.R.,N.R.,N.R.,N.R.
A. K-6,Monmouth,2160,Highlands Boro,160.0,10|56,137000,44|56,N.R.,N.R.,N.R.,N.R.
A. K-6,Monmouth,4520,Roosevelt Boro,43.5,54|56,76888,4|56,37.5,53|54,31182,1|54
A. K-6,Morris,3240,Mine Hill Twp,122.0,25|56,155338,54|56,126.3,22|54,163105,52|54
A. K-6,Ocean,230,Beach Haven Boro,63.0,48|56,151410,52|56,56.0,48|54,155592,48|54
A. K-6,Ocean,320,Berkeley Twp,184.1,4|56,124700,31|56,183.2,3|54,128450,31|54
A. K-6,Ocean,1150,Eagleswood Twp,37.5,55|56,101650,13|56,45.3,51|54,80000,6|54
A. K-6,Ocean,2350,Island Heights Boro,70.0,44|56,98591,10|56,83.5,41|54,84872,8|54
A. K-6,Ocean,2690,Little Egg Harbor Twp,143.7,18|56,120424,25|56,152.7,12|54,131830,34|54
A. K-6,Ocean,2760,Long Beach Island,63.0,48|56,140980,48|56,64.7,45|54,144505,45|54
A. K-6,Ocean,3800,Ocean Gate Boro,66.0,46|56,110398,21|56,145.0,16|54,120000,20|54
A. K-6,Ocean,3820,Ocean Twp,192.7,2|56,129027,38|56,185.7,2|54,132898,35|54
A. K-6,Ocean,4710,Seaside Heights Boro,73.3,42|56,84009,6|56,161.0,9|54,143222,44|54
A. K-6,Ocean,5020,Stafford Twp,194.3,1|56,127882,34|56,196.3,1|54,127503,29|54
A. K-6,Ocean,5220,Tuckerton Boro,80.5,41|56,83750,5|56,81.6,42|54,83750,7|54
A. K-6,Sussex,1630,Fredon Twp,62.0,50|56,99425,11|56,101.5,35|54,109984,14|54
A. K-6,Sussex,1980,Hampton Twp,114.6,29|56,106273,15|56,117.5,26|54,110000,15|54
A. K-6,Sussex,4650,Sandyston-Walpack Twp,64.0,47|56,95780,9|56,70.3,44|54,60000,2|54
A. K-6,Sussex,5040,Stillwater Twp,110.4,32|56,128018,35|56,98.7,36|54,128018,30|54
A. K-6,Warren,400,Blairstown Twp,87.3,38|56,110813,22|56,85.5,39|54,115963,18|54
A. K-6,Warren,1620,Franklin Twp,71.7,43|56,106067,14|56,83.7,40|54,112984,16|54
A. K-6,Warren,1670,Frelinghuysen Twp,66.1,45|56,116250,24|56,60.5,46|54,104750,11|54
A. K-6,Warren,2470,Knowlton Twp,59.0,51|56,88679,7|56,58.0,47|54,146978,47|54
A. K-6,Warren,2970,Mansfield Twp,153.9,13|56,127523,33|56,114.0,29|54,135200,38|54
A. K-6,Warren,5480,Washington Boro,190.7,3|56,114526,23|56,113.4,30|54,123000,23|54
A. K-6,Warren,5530,Washington Twp,101.8,34|56,138967,46|56,108.8,33|54,138967,40|54
B. K-8 / 0 - 400,Statewide,N.A.,Group Average: B. K-8 / 0-400,87.1,N.A.,117913,N.A.,89.5,N.A.,119762,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,Group Median:  B. K-8 / 0-400,93.3,N.A.,117953,N.A.,92.4,N.A.,121032,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,State Average:   All Operating Types,137.8,N.A.,139433,N.A.,137.1,N.A.,142555,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,State Median:    All Operating Types,122.0,N.A.,137723,N.A.,123.8,N.A.,140048,N.A.
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,95.8,36|75,134716,61|75,95.0,36|74,139162,60|74
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,61.3,61|75,125000,47|75,67.3,57|74,125000,46|74
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,124.3,15|75,129439,49|75,125.0,17|74,131472,54|74
B. K-8 / 0 - 400,Atlantic,3020,Margate City,79.3,48|75,120167,42|75,82.0,49|74,123500,41|74
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,111.0,24|75,87401,9|75,110.0,24|74,87401,6|74
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,35.4,74|75,87103,8|75,52.4,65|74,115000,32|74
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,32.4,75|75,131937,54|75,29.0,74|74,136555,59|74
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,120.0,18|75,115581,40|75,118.7,21|74,119280,34|74
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,50.2,66|75,88730,12|75,55.5,64|74,130016,53|74
B. K-8 / 0 - 400,Burlington,380,Beverly City,82.0,43|75,139376,65|75,85.0,46|74,142036,65|74
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,225.6,2|75,64969,4|75,164.7,8|74,122000,37|74
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,93.0,39|75,140315,67|75,92.5,37|74,143332,66|74
B. K-8 / 0 - 400,Burlington,4460,Riverton,119.1,20|75,97500,19|75,114.5,23|74,108938,23|74
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,103.0,27|75,121036,44|75,90.0,42|74,128500,51|74
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,135.5,11|75,110421,32|75,92.3,38|74,114387,31|74
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,93.3,38|75,92500,13|75,70.8,55|74,93250,10|74
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,58.0,63|75,102117,23|75,58.3,59|74,111586,26|74
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,79.6,46|75,99000,21|75,98.8,31|74,104934,22|74
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,198.0,5|75,129510,50|75,197.5,2|74,132802,55|74
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,46.0,69|75,130861,53|75,32.3,73|74,125127,48|74
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,40.8,71|75,130584,52|75,39.8,72|74,134828,58|74
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,78.0,49|75,113087,36|75,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,54.8,64|75,112908,34|75,48.5,67|74,124950,45|74
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,127.0,13|75,113008,35|75,62.3,58|74,92375,9|74
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,79.5,47|75,85140,6|75,109.3,25|74,85140,4|74
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,87.5,42|75,97338,18|75,86.0,45|74,103032,19|74
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,40.0,72|75,102345,24|75,42.5,71|74,102345,18|74
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,93.8,37|75,109164,31|75,92.0,40|74,112131,27|74
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,136.0,10|75,85870,7|75,127.0,15|74,85870,5|74
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,37.0,73|75,63700,3|75,51.8,66|74,49400,2|74
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,76.6,51|75,105000,26|75,75.4,51|74,97850,16|74
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,99.0,31|75,125000,47|75,101.0,29|74,125000,46|74
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,41.0,70|75,124050,46|75,46.0,69|74,124050,43|74
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,99.0,31|75,111461,33|75,124.7,18|74,111461,25|74
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,122.7,16|75,162686,73|75,132.0,13|74,144705,67|74
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,122.0,17|75,93600,14|75,162.2,9|74,112440,28|74
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,110.0,25|75,137505,63|75,97.0,34|74,141630,63|74
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,117.3,21|75,120877,43|75,87.8,43|74,121362,36|74
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,116.7,22|75,135000,62|75,115.0,22|74,149785,70|74
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,58.5,62|75,132281,56|75,56.0,63|74,120410,35|74
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,99.5,30|75,149527,69|75,100.0,30|74,154483,71|74
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,65.3,59|75,132181,55|75,48.3,68|74,128621,52|74
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,76.0,52|75,169480,75|75,80.5,50|74,178103,74|74
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,172.0,8|75,163270,74|75,160.0,10|74,169418,73|74
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,64.5,60|75,100432,22|75,57.5,60|74,97431,15|74
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,89.0,41|75,140000,66|75,131.0,14|74,127370,49|74
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,75.5,53|75,142232,68|75,74.5,53|74,156352,72|74
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,47.0,68|75,132750,57|75,43.7,70|74,133650,56|74
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,125.0,14|75,113516,37|75,121.7,20|74,116921,33|74
B. K-8 / 0 - 400,Morris,460,Boonton Twp,101.0,29|75,151619,70|75,98.5,32|74,141088,62|74
B. K-8 / 0 - 400,Morris,2010,Harding Township,74.3,54|75,134017,60|75,72.8,54|74,139342,61|74
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,89.3,40|75,132800,58|75,92.3,38|74,133955,57|74
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,70.0,56|75,122422,45|75,75.0,52|74,122422,39|74
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,96.0,34|75,130000,51|75,91.3,41|74,141770,64|74
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,80.0,45|75,94746,16|75,83.3,48|74,95886,11|74
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,53.0,65|75,162000,72|75,57.2,61|74,97000,12|74
B. K-8 / 0 - 400,Salem,60,Alloway Twp,73.5,55|75,94500,15|75,97.0,34|74,97000,12|74
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,112.0,23|75,109140,29|75,106.0,26|74,109140,24|74
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,119.3,19|75,46350,2|75,183.0,4|74,113300,30|74
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,80.5,44|75,117246,41|75,84.5,47|74,124139,44|74
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,96.0,34|75,107882,28|75,87.5,44|74,97195,14|74
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,140.5,9|75,109141,30|75,97.7,33|74,104899,21|74
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,174.0,7|75,95867,17|75,170.0,6|74,97867,17|74
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,97.9,33|75,102985,25|75,122.5,19|74,127508,50|74
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,217.0,3|75,107690,27|75,232.0,1|74,112690,29|74
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,101.3,28|75,98800,20|75,165.5,7|74,122500,40|74
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,67.0,57|75,88175,10|75,70.3,56|74,88175,7|74
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,105.3,26|75,114008,38|75,173.0,5|74,147406,69|74
B. K-8 / 0 - 400,Union,5810,Winfield Twp,48.7,67|75,75219,5|75,56.4,62|74,80824,3|74
B. K-8 / 0 - 400,Warren,70,Alpha Boro,206.0,4|75,88327,11|75,104.4,28|74,90094,8|74
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,184.0,6|75,11400,1|75,191.0,3|74,11400,1|74
B. K-8 / 0 - 400,Warren,2250,Hope Twp,67.0,57|75,133500,59|75,126.0,16|74,104180,20|74
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,131.5,12|75,115000,39|75,133.0,12|74,123705,42|74
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,78.0,49|75,137759,64|75,106.0,26|74,122300,38|74
B. K-8 / 0 - 400,Warren,5780,White Twp,260.0,1|75,157619,71|75,137.0,11|74,146956,68|74
C. K-8 / 401 - 750,Statewide,N.A.,Group Average: C. K-8 / 401-750,118.7,N.A.,126499,N.A.,117.5,N.A.,129825,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,Group Median:  C. K-8 / 401-750,117.1,N.A.,125664,N.A.,119.5,N.A.,129063,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,State Average:   All Operating Types,137.8,N.A.,139433,N.A.,137.1,N.A.,142555,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,State Median:    All Operating Types,122.0,N.A.,137723,N.A.,123.8,N.A.,140048,N.A.
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,143.5,16|68,126026,40|68,139.3,17|68,130185,40|68
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,103.3,52|68,119601,29|68,106.0,47|68,114839,18|68
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,125.5,26|68,115134,25|68,97.6,54|68,110000,11|68
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,119.8,31|68,145836,62|68,123.5,32|68,145782,60|68
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,85.2,62|68,97236,6|68,96.2,55|68,120000,23|68
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,83.8,63|68,149972,66|68,82.8,63|68,152221,66|68
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,125.4,27|68,158574,68|68,125.0,28|68,162958,68|68
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,113.5,38|68,115000,24|68,124.5,29|68,115000,19|68
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,92.5,60|68,143639,60|68,95.7,57|68,143639,58|68
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,134.3,22|68,149669,65|68,134.3,20|68,139000,52|68
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,116.2,36|68,127500,42|68,90.0,59|68,127500,36|68
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,108.3,45|68,133200,47|68,123.8,30|68,135443,47|68
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,98.3,56|68,125000,38|68,96.0,56|68,129000,37|68
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,95.9,57|68,149491,64|68,91.5,58|68,149491,65|68
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,118.4,33|68,90177,2|68,151.0,12|68,102500,5|68
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,106.4,49|68,95000,3|68,130.0,26|68,105395,8|68
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,121.8,29|68,126588,41|68,109.8,44|68,127000,34|68
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,110.5,42|68,157649,67|68,128.0,27|68,156758,67|68
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,93.4,58|68,124203,36|68,86.7,61|68,122000,26|68
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,137.4,21|68,111000,22|68,144.8,14|68,113500,14|68
C. K-8 / 401 - 750,Camden,190,Barrington Boro,120.2,30|68,124570,37|68,119.1,35|68,141748,55|68
C. K-8 / 401 - 750,Camden,340,Berlin Twp,167.3,8|68,100933,9|68,123.8,30|68,99471,3|68
C. K-8 / 401 - 750,Camden,880,Clementon Boro,119.4,32|68,108675,18|68,98.5,53|68,120000,23|68
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,107.3,47|68,96500,5|68,106.3,46|68,99484,4|68
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,111.5,40|68,103397,12|68,111.8,42|68,104195,7|68
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,139.0,20|68,87000,1|68,134.0,21|68,87000,1|68
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,158.8,10|68,133255,49|68,157.8,10|68,126468,33|68
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,158.0,11|68,102375,10|68,166.7,8|68,88932,2|68
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,129.0,24|68,99086,8|68,132.0,24|68,107953,10|68
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,158.0,11|68,97990,7|68,188.0,5|68,114737,17|68
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,162.0,9|68,103908,13|68,159.7,9|68,110503,12|68
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,107.3,47|68,137701,55|68,106.8,45|68,147019,63|68
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,93.3,59|68,110000,20|68,121.7,33|68,112569,13|68
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,98.8,55|68,106000,15|68,100.5,51|68,122299,28|68
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,260.5,2|68,132211,45|68,260.5,2|68,132211,43|68
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,139.5,19|68,145652,61|68,88.7,60|68,126423,32|68
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,80.3,64|68,129875,43|68,78.3,66|68,129875,39|68
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,78.8,65|68,108637,17|68,84.2,62|68,107045,9|68
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,72.8,67|68,118465,28|68,69.8,68|68,118672,22|68
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,108.8,44|68,103341,11|68,115.7,39|68,125000,31|68
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,110.5,42|68,120601,30|68,78.8,65|68,129150,38|68
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,102.1,53|68,140615,58|68,100.7,50|68,145519,59|68
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,89.5,61|68,122134,33|68,115.8,38|68,133257,45|68
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,150.7,14|68,109259,19|68,146.3,13|68,113629,15|68
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,303.0,1|68,133811,50|68,314.0,1|68,137262,49|68
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,112.4,39|68,123390,35|68,110.0,43|68,149350,64|68
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,69.7,68|68,142065,59|68,71.0,67|68,146044,61|68
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,105.2,50|68,146101,63|68,100.2,52|68,139789,54|68
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,111.0,41|68,135500,51|68,114.8,41|68,135500,48|68
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,115.2,37|68,132909,46|68,116.8,37|68,138110,50|68
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,101.3,54|68,112541,23|68,102.8,49|68,118573,20|68
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,105.2,50|68,125982,39|68,115.5,40|68,134450,46|68
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,204.7,4|68,137274,54|68,152.0,11|68,131178,41|68
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,107.5,46|68,137725,56|68,104.8,48|68,146538,62|68
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,144.6,15|68,138639,57|68,141.2,15|68,143075,57|68
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,142.3,17|68,105835,14|68,136.6,19|68,103050,6|68
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,141.5,18|68,136459,52|68,133.4,22|68,142929,56|68
C. K-8 / 401 - 750,Sussex,90,Andover Reg,75.0,66|68,122071,32|68,79.8,64|68,122071,27|68
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,117.4,34|68,107805,16|68,117.1,36|68,133145,44|68
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,125.8,25|68,131398,44|68,131.8,25|68,127455,35|68
C. K-8 / 401 - 750,Sussex,1800,Green Twp,132.7,23|68,133224,48|68,138.0,18|68,138441,51|68
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,125.4,27|68,110000,20|68,133.0,23|68,121879,25|68
C. K-8 / 401 - 750,Union,1710,Garwood Boro,116.7,35|68,136605,53|68,140.3,16|68,139337,53|68
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,170.0,7|68,120873,31|68,169.8,7|68,124923,30|68
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,155.0,13|68,116235,26|68,218.5,3|68,132068,42|68
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,179.7,6|68,96200,4|68,177.8,6|68,118602,21|68
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,209.7,3|68,118000,27|68,203.3,4|68,124500,29|68
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,180.5,5|68,123387,34|68,119.8,34|68,114713,16|68
D. K-8 / 751 +,Statewide,N.A.,Group Average: D. K-8 / 751+,144.9,N.A.,140053,N.A.,145.8,N.A.,143544,N.A.
D. K-8 / 751 +,Statewide,N.A.,Group Median:  D. K-8 / 751+,137.8,N.A.,138816,N.A.,139.6,N.A.,141220,N.A.
D. K-8 / 751 +,Statewide,N.A.,State Average:   All Operating Types,137.8,N.A.,139433,N.A.,137.1,N.A.,142555,N.A.
D. K-8 / 751 +,Statewide,N.A.,State Median:    All Operating Types,122.0,N.A.,137723,N.A.,123.8,N.A.,140048,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,131.3,41|73,130000,27|73,151.3,25|73,127194,17|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,170.9,11|73,130765,30|73,173.4,11|73,127540,19|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,174.9,10|73,117318,7|73,176.3,10|73,129933,22|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,131.0,42|73,119327,9|73,131.8,44|73,123205,10|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,169.0,13|73,117000,6|73,170.8,13|73,117000,8|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,179.2,8|73,174047,72|73,170.0,15|73,179553,72|73
D. K-8 / 751 +,Bergen,930,Closter Boro,148.8,24|73,152519,57|73,170.3,14|73,149206,50|73
D. K-8 / 751 +,Bergen,1070,Demarest Boro,127.2,47|73,169483,70|73,133.0,43|73,175608,70|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,127.7,46|73,147000,54|73,131.0,45|73,147000,46|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,141.0,33|73,132047,31|73,139.6,36|73,140000,37|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,109.2,65|73,166091,69|73,116.4,55|73,173859,69|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,140.3,35|73,162294,66|73,139.8,34|73,152483,56|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,99.9,69|73,122500,14|73,104.9,66|73,134257,31|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,200.2,3|73,136792,36|73,195.2,4|73,136792,33|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,121.9,52|73,157139,62|73,121.9,52|73,162325,63|73
