GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
A. K-6,Ocean,5020,Stafford Twp,15465138,6032433,21597571,-2549569
A. K-6,Ocean,5220,Tuckerton Boro,2038012,66889,2104901,-179718
A. K-6,Sussex,1630,Fredon Twp,2554073,140721,2694794,-342773
A. K-6,Sussex,1980,Hampton Twp,3933484,-919307,3014177,380814
A. K-6,Sussex,4650,Sandyston-Walpack Twp,1281819,187399,1468702,-14199
A. K-6,Sussex,5040,Stillwater Twp,2194880,589888,2784768,135232
A. K-6,Warren,400,Blairstown Twp,2329672,131362,2461034,-1055362
A. K-6,Warren,1620,Franklin Twp,2635813,162656,2798469,-414582
A. K-6,Warren,1670,Frelinghuysen Twp,1206857,166346,1373203,-76224
A. K-6,Warren,2470,Knowlton Twp,2674560,-172726,2501834,-318204
A. K-6,Warren,2970,Mansfield Twp,1571860,-14992,1556868,-595590
A. K-6,Warren,5480,Washington Boro,4226323,1005119,5231442,1212403
A. K-6,Warren,5530,Washington Twp,1999549,-284923,1714626,-16282
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,11185526,297077,11482603,-509980
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,1667960,150335,1818295,173585
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,2940030,211907,3151937,85096
B. K-8 / 0 - 400,Atlantic,3020,Margate City,3999487,108,3999595,1122
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,342578,57277,399855,-148692
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,2693305,-132137,2561168,-1082476
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,5806938,1163512,6970450,357567
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,4176817,1167116,5343933,514802
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,2605904,-148216,2457688,539082
B. K-8 / 0 - 400,Burlington,380,Beverly City,3942727,-338154,3604573,514007
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,3263331,-104529,3158802,-33512
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,2221322,388157,2609479,77957
B. K-8 / 0 - 400,Burlington,4460,Riverton,1506057,566117,2072174,59422
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,949469,415504,1364973,169093
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,917994,598118,1516112,-40499
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,1074261,-87157,987104,375
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,4937940,291944,5229884,-918451
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,5331463,-494473,4836990,292303
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,5190155,952430,6149647,545531
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,1451128,169471,1620599,-396360
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,5401298,699850,6101148,919644
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,1061116,-180894,880222,352698
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,4025258,1089188,5114446,294289
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,1535866,108855,1644721,-352373
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,1550787,392856,1844911,37649
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,1206959,5256,1212215,-424333
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,1027392,378925,1406317,155381
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,2351185,-109726,2241459,-772794
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,963011,310511,1273522,121625
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,3362349,379269,3741618,208854
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,4624490,274511,4899001,401736
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,1715440,67517,1782957,-43545
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,1243016,116357,1359373,107006
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,3331064,-140638,3190426,305780
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,3526992,214820,3741812,180271
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,2577947,-646037,1931910,256247
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,914446,224879,1139325,98777
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,4851873,712956,5564829,-53294
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,5241919,684448,5926367,381430
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,1702851,391367,2094218,104163
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,4239702,-39537,4200165,-772534
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,1574415,85537,1659956,-171081
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,663841,309428,973269,260578
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,1006542,28947,982475,48418
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,1860949,-191352,1669597,-228165
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,2334915,-383661,1951254,-160543
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,4090610,264965,4355575,190068
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,3754513,1229601,5051114,850090
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,4318185,-208626,4109565,-182475
B. K-8 / 0 - 400,Morris,460,Boonton Twp,3196912,660182,3857094,-45442
B. K-8 / 0 - 400,Morris,2010,Harding Township,2415298,574128,2989426,-242077
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,4952367,-803070,4149297,-6791
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,2181149,586455,2767604,475091
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,4736374,548385,5284759,1320648
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,913281,218491,1131772,22154
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,2588444,43952,2588779,146433
B. K-8 / 0 - 400,Salem,60,Alloway Twp,3271908,714065,3985973,-899247
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,3081901,94043,3175944,-232521
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,2322883,678337,3001220,-689507
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,2636302,254195,2890497,-35277
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,2482711,-227421,2255290,307339
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,1979965,485249,2465214,38714
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,2267918,67066,2334984,-85309
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,3275729,-255593,3020136,-148150
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,2293300,-198605,2094695,139394
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,4310173,88654,4398827,-733762
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,1891373,-180935,1710438,-118860
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,2342274,625541,2967815,-67454
B. K-8 / 0 - 400,Union,5810,Winfield Twp,906044,-228440,677604,-169004
B. K-8 / 0 - 400,Warren,70,Alpha Boro,1376242,209649,1585891,170984
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,1284858,-217969,1066889,53654
B. K-8 / 0 - 400,Warren,2250,Hope Twp,1907716,-303307,1604409,-403815
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,2065595,158652,2224247,-377525
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,2046298,-277919,1768379,45116
B. K-8 / 0 - 400,Warren,5780,White Twp,2984216,312864,3297080,-299034
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,2883805,814155,3697960,1591945
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,3759080,-26726,3732354,-619160
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,4365665,1238926,5604591,-216449
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,5488468,1851079,7339547,392075
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,7587665,-2505495,5082170,-502548
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,5794300,817846,6612146,-1431547
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,2290024,109626,2399650,330414
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,2256416,-374907,1881509,418512
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,3562403,41248,3603651,-653531
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,3431479,222085,3653564,149916
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,3190414,-115200,3075214,-170167
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,25517084,1784495,27301579,3734447
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,3219371,303194,3522565,893645
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,9292249,2264916,11557165,3218472
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,2322880,-584517,1738363,-9797
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,3543029,-372942,3170087,-3566
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,3439344,584479,4023823,-7228
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,7332567,419124,7751691,-251752
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,4400923,418774,4819697,72039
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,5232047,-1455291,3776755,-1509979
C. K-8 / 401 - 750,Camden,190,Barrington Boro,3101017,577669,3678686,-544112
C. K-8 / 401 - 750,Camden,340,Berlin Twp,2734191,161874,3247704,-718865
C. K-8 / 401 - 750,Camden,880,Clementon Boro,4080460,1108057,5188517,1180714
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,4413694,652396,5066090,154739
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,4107779,1073704,5181483,648376
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,7666032,1940160,9606192,1846915
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,4946485,-135893,4810592,-1155875
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,4104046,37036,4141082,-182463
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,728626,978112,1706738,-1560530
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,2461304,-80096,2381208,588042
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,3208932,35506,3244438,-40150
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,2824775,249160,3073935,-189183
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,3074743,668812,3743554,-201948
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,6750503,265013,7015516,-681544
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,5051486,1005716,6057202,-510877
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,7071102,-1261715,5809388,-273586
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,5489165,875165,6364330,911380
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,4485768,-284592,4201176,-712974
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,6205855,-279341,5926514,1514051
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,6311507,3217816,9529323,2403410
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,5060141,-29883,5030258,-337197
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,5309877,582689,5892566,1645655
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,2225152,-549173,1675980,266710
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,2538894,-197713,2341181,1706067
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,5328801,275043,5603844,-661618
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,2583842,121569,2705411,54715
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,7176199,902952,8079151,1100900
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,5338161,47327,5385488,549825
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,3698627,-1634934,2063693,-837802
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,12547262,1296336,13843598,-925136
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,938502,-216114,722388,615677
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,8469369,449555,8918924,2089433
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,1696217,205703,1901920,75132
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,7132736,2241795,9374531,1763384
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,6474972,1943553,8418525,1972575
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,3863208,-39958,3823250,747731
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,3194881,126527,3321408,544684
C. K-8 / 401 - 750,Sussex,90,Andover Reg,6334425,-779918,5554507,1157260
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,1940248,-91439,1848809,-147703
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,3481969,32554,3514523,-603798
C. K-8 / 401 - 750,Sussex,1800,Green Twp,2176459,46839,2223298,-82046
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,6679413,-1323464,5355949,-2060508
C. K-8 / 401 - 750,Union,1710,Garwood Boro,1209022,2227,1211248,129894
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,2749997,-579291,2170706,-175280
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,528425,-122832,405593,-99718
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,5639578,1523927,7163505,699449
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,1889088,-292442,1596646,1048533
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,8187504,123169,8310673,2173072
D. K-8 / 751 +,Atlantic,10,Absecon City,5107599,2060920,7168519,1411153
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,16951240,251922,17203162,-1355041
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,11962554,3088960,15051514,-674603
D. K-8 / 751 +,Atlantic,2680,Linwood City,4325238,343040,4668278,6567
D. K-8 / 751 +,Atlantic,3720,Northfield City,3348313,447939,3796252,-172649
D. K-8 / 751 +,Bergen,40,Allendale Boro,14387515,1319472,15706987,-397804
D. K-8 / 751 +,Bergen,930,Closter Boro,8932490,1750662,10683152,1517265
D. K-8 / 751 +,Bergen,1070,Demarest Boro,7987096,823992,8811088,-884846
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,6241869,324527,6566396,125803
D. K-8 / 751 +,Bergen,1470,Fairview Boro,21555046,11559464,33114510,23925292
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,8834349,857737,9692086,58090
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,6242374,-277748,5964626,-1335405
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,6198319,1340803,7539122,361148
D. K-8 / 751 +,Bergen,3060,Maywood Boro,4565038,-577912,3987126,829697
D. K-8 / 751 +,Bergen,3330,Montvale Boro,5772334,694262,6466596,-1328582
D. K-8 / 751 +,Bergen,3760,Oakland Boro,9416042,-1306890,8109152,-1938594
D. K-8 / 751 +,Bergen,4430,River Vale Twp,5208383,2007431,7215814,1611272
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,8884016,927504,9811520,-62884
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,13194970,116904,13311874,-1997020
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,4762712,2175747,6938459,2755546
D. K-8 / 751 +,Burlington,1420,Evesham Twp,11661596,1789948,13451544,-2814494
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,9432706,-1005531,8427175,-1591959
D. K-8 / 751 +,Burlington,3080,Medford Twp,10396617,-1892569,8504048,-1232052
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,11007957,1143547,12151504,1123997
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,14086420,762631,14849051,-3494859
D. K-8 / 751 +,Burlington,5720,Westampton,5163683,-966024,4197659,-72183
D. K-8 / 751 +,Camden,260,Bellmawr Boro,3603289,105073,3708362,-890236
D. K-8 / 751 +,Camden,330,Berlin Boro,2283074,387445,2670519,729324
D. K-8 / 751 +,Camden,1780,Gloucester Twp,32724523,2545605,35270128,5725958
D. K-8 / 751 +,Camden,4590,Runnemede Boro,3491570,501251,3992821,-84887
D. K-8 / 751 +,Camden,5080,Stratford Boro,7498679,555297,8053976,2351787
D. K-8 / 751 +,Camden,5400,Voorhees Twp,32981512,1497257,34478769,-13122034
D. K-8 / 751 +,Cape May,5340,Upper Twp,12691445,753752,13445197,-795815
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,4840642,196124,5036766,1798940
D. K-8 / 751 +,Gloucester,2750,Logan Twp,5816962,-1012834,4804128,-1417298
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,8947989,3078672,12026661,3314800
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,7234283,919560,8153843,-769691
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,10102354,-2637109,7465245,-3440737
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,9165136,710321,9875457,-584395
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,7347390,187004,7534394,1853835
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,8936193,1389914,10326107,-2166558
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,4501542,943340,5444883,331344
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,3878226,-489931,3388295,-697773
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,6231497,1843464,8070994,1731659
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,24721186,-2799524,21921662,-5371156
D. K-8 / 751 +,Monmouth,2290,Howell Twp,49536304,980355,50516659,1339593
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,25186156,-1254524,23931632,-2125833
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,16711710,-2607135,14104575,-301310
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,9717055,-496644,9220411,-783651
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,13892732,4444589,18337321,1649614
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,4859409,-370771,4488638,-883676
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,17707177,265659,17972836,-1081335
D. K-8 / 751 +,Morris,820,Chester Twp,8394056,345602,8739658,534911
D. K-8 / 751 +,Morris,1090,Denville Twp,10532357,-1422351,9110006,279998
D. K-8 / 751 +,Morris,1190,East Hanover Twp,7486259,1146106,8632365,1798072
D. K-8 / 751 +,Morris,1530,Florham Park Boro,4168720,-1078983,3089737,597326
D. K-8 / 751 +,Morris,2000,Hanover Twp,4169174,-292073,3877101,-424557
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,2860677,-552148,2308529,-939202
D. K-8 / 751 +,Morris,3100,Mendham Twp,6521990,360764,6882754,70612
D. K-8 / 751 +,Morris,4000,Long Hill Twp,5983101,43545,6026646,116042
D. K-8 / 751 +,Morris,4490,Rockaway Twp,17744151,-1344178,16399973,-909139
D. K-8 / 751 +,Morris,5520,Washington Twp,5627412,-44449,5582963,1173021
D. K-8 / 751 +,Passaic,1920,Haledon Boro,4868262,3130707,7998969,1167781
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,5490362,119511,5609873,-1371785
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,2025398,211637,2237035,-1013992
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,7464402,526205,7990607,-2053900
D. K-8 / 751 +,Passaic,5200,Totowa Boro,15843026,4383059,20226085,4768507
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,4402029,787906,5189935,-1831120
D. K-8 / 751 +,Passaic,5690,Woodland Park,3286761,-441044,2845717,-186598
D. K-8 / 751 +,Somerset,510,Branchburg Twp,14661708,-543960,14117748,298509
D. K-8 / 751 +,Somerset,5470,Warren Twp,12959052,1130094,14089145,-3528280
D. K-8 / 751 +,Sussex,640,Byram Twp,6586052,-1088731,5497321,587437
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,7551487,-1061856,6489631,-1573623
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,8388545,-1802091,6586454,-1821076
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,4920606,1157686,6078292,2578504
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,6805801,643005,7448806,857870
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,6970601,1635478,8513581,1422007
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,5883713,-937528,4946185,-823891
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,5523012,821484,6344496,802386
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,8092984,-37355,8055629,-558159
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,11755847,682203,12438050,-2428344
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,10411581,4222332,14633913,2533069
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,15572736,1832512,17405248,2568986
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,6794500,2061513,8856013,1613270
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,5774770,96352,5871122,-303230
E. K-12 / 0 - 1800,Burlington,600,Burlington City,11592326,1314809,12907135,2223893
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,6207251,176871,6384122,-2173396
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,6273802,970066,7243868,-32637
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,5425738,2282014,7707752,3733705
E. K-12 / 0 - 1800,Camden,150,Audubon Public School District,3661203,-117793,3543410,-1232052
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,4970063,1111527,6081590,-237346
E. K-12 / 0 - 1800,Cape May,3780,Ocean City,15207356,-271760,14935596,-600621
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,6114588,1937228,8051816,15393
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,7192873,1020630,8213503,-1222217
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,7925618,-636765,7288853,463653
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,4508941,-481574,4027367,1197416
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,6130440,103403,6233843,3414958
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,6532887,-22526,6510361,-1036061
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,14877208,2139025,17016233,3839071
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,7591820,-952912,6638908,-3007333
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,3413043,178736,3591779,474826
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,5233683,-58340,5175343,3976786
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,6746771,838756,7585527,-401726
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,2648680,454800,3103480,104552
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,12949276,1927918,14877194,-1599911
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,14297103,12389432,26686535,-9637302
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,8528598,7417648,15946252,1667691
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,7297200,780924,8078124,1477786
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,4237560,-1059755,3177805,1175623
E. K-12 / 0 - 1800,Morris,450,Boonton Town,2684412,297282,2981694,-402827
E. K-12 / 0 - 1800,Morris,630,Butler Boro,9718653,-1846680,7871973,40738
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,7192122,-44473,7147649,-1674838
