CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,County,ENROLL
1,1690,64676332,42014975,41163248,643790,207937,9937127,8426448,5917415,4890530,6580694,3321067,0,172946,20000,10.8,80017,61.2,83803,173.4,127540,18.8,Galloway Twp,Atlantic,D. K-8 / 751 +,23,CD,,1,Atlantic,3113.0
1,1790,65468917,36805367,31479401,1392226,3933740,8242868,7314242,6508260,4599687,10126168,5520832,0,3681506,0,11.8,92075,60.8,90492,119.4,125431,12.1,Greater Egg Harbor Reg,Atlantic,H. 7-12 / 9-12,45,CD,,1,Atlantic,3032.9
1,1940,54053662,31680331,30206253,1052468,421610,11062015,7799565,4906310,3978260,5998730,2682171,0,303317,1387000,10.6,80215,67.5,69118,176.3,129933,19.2,Hamilton Twp,Atlantic,D. K-8 / 751 +,23,CD,,1,Atlantic,2939.9
1,1960,58385211,34758604,31516206,2509126,733272,9440275,8142069,5499914,4262963,6483515,3075348,0,1728079,265057,12.8,89197,69.3,92584,164.5,134310,15.3,Hammonton Town,Atlantic,F. K-12 / 1801 - 3500,32,B,,1,Atlantic,3261.9
1,2680,16266722,9416670,8991018,283905,141747,3003539,2697151,1783746,1279082,1901614,839966,0,158951,41304,11.1,88695,62.2,76783,131.8,123205,14,Linwood City,Atlantic,D. K-8 / 751 +,23,GH,,1,Atlantic,789.0
1,2910,26839388,13154320,12691422,437898,25000,5151250,4753024,1980617,1555217,4557596,1937947,150000,1643244,0,12.3,101789,54.1,92547,115.7,130962,11.5,Mainland Regional,Atlantic,H. 7-12 / 9-12,45,DE,,1,Atlantic,1112.0
1,3020,11871008,6922917,6613991,287030,21896,1842692,1443730,819413,627605,1980393,1014724,40000,235993,4400,7.2,100900,44.3,84250,82,123500,13.3,Margate City,Atlantic,B. K-8 / 0 - 400,21,DE,,1,Atlantic,319.0
1,3480,12629898,6846842,6403195,375547,68100,2777955,2419107,1512148,1099573,1377249,612681,0,115704,0,10.5,76433,78.5,95510,106,114839,11.5,Mullica Twp,Atlantic,C. K-8 / 401 - 750,22,B,,1,Atlantic,625.0
1,3720,16840265,11364465,10897765,300700,166000,2134975,1865980,1681794,1450732,1498750,671750,0,160281,42500,9.4,66531,55.5,61028,170.8,117000,21.3,Northfield City,Atlantic,D. K-8 / 751 +,23,DE,,1,Atlantic,849.0
1,4180,87720639,49659094,45237823,1768121,2653150,16094456,13588212,6984695,5467043,12706457,6699807,0,1772829,849714,11.5,99897,69.6,78283,190.4,146417,19.3,Pleasantville City,Atlantic,G. K-12 / 3501 +,33,A,1,1,Atlantic,3516.0
1,4240,2219837,1294041,1227504,44640,21897,457841,376646,222436,161974,238147,84644,2000,5372,0,9,69509,78.6,49695,110,87401,13.6,Port Republic City,Atlantic,B. K-8 / 0 - 400,21,FG,,1,Atlantic,115.5
1,4800,16175701,9064233,8448790,374863,240580,3342946,2731026,1481256,1229711,2125507,1031661,0,161758,133400,9.4,87898,50.6,90998,97.6,110000,12.4,Somers Point City,Atlantic,C. K-8 / 401 - 750,22,CD,,1,Atlantic,753.0
1,5350,16138721,9541319,9004139,431669,105511,3081560,1830540,1210307,943940,2198378,488715,0,107157,6000,7.2,99939,52,81826,123.5,145782,19.6,Ventnor City,Atlantic,C. K-8 / 401 - 750,22,B,,1,Atlantic,470.0
1,5760,3429429,1745677,1660021,52156,33500,723557,505753,459367,374817,476951,165185,7000,0,0,10,62437,89,42129,52.4,115000,5.8,Weymouth Twp,Atlantic,B. K-8 / 0 - 400,21,B,,1,Atlantic,181.0
3,40,19235963,11047736,10184015,460453,403268,3338799,2672635,2125440,1792868,2502112,1264255,0,221876,262000,12,85140,79.1,104375,170,179553,16.4,Allendale Boro,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,914.0
3,80,5455614,2814056,2591995,62952,159109,1451229,1242305,422278,336871,616204,217860,0,144916,0,8.1,82116,54.9,97618,29,136555,4.1,Alpine Boro,Bergen,B. K-8 / 0 - 400,21,I,,1,Bergen,166.0
3,285,59038849,32146732,28488882,715600,2942250,14157916,12579316,5429912,4182712,6580295,2937775,75000,73450,0,2.5,85786,3.9,92298,27,131871,17.6,Bergen Co Special Service,Bergen,I. CSSD,7,,,1,Bergen,590.5
3,290,79322703,42275789,36068039,2512850,3694900,8657230,7948230,14584820,11599070,10638554,5611054,0,2701107,0,11.6,94390,69.9,90838,117.5,147544,11.8,Bergen County Vocational Technical Schoo,Bergen,J. County Voc,8,,,1,Bergen,2840.0
3,300,75558741,47214601,37309457,1437396,8467748,9868652,7678653,7747646,6400863,8619188,5027124,0,1342756,130701,12.4,88891,68.4,89236,170.7,152765,16.2,Bergenfield Boro,Bergen,G. K-12 / 3501 +,33,FG,,1,Bergen,3654.1
3,440,28584596,15628473,12067520,624509,2936444,5201431,2681092,3421393,2685905,3335888,1497727,0,957811,329077,11.8,80950,62,80200,118.3,119030,11.9,Bogota Boro,Bergen,E. K-12 / 0 - 1800,31,DE,,1,Bergen,1304.5
3,740,12895116,7115293,6603724,333203,178366,2676591,1951909,1381150,1165155,1660521,734366,0,61561,0,10.7,79534,68.7,95771,96.2,120000,10.4,Carlstadt Boro,Bergen,C. K-8 / 401 - 750,22,DE,,1,Bergen,504.0
3,745,17223957,8344316,8046946,225143,72227,4190372,2925141,1913181,1396181,1959144,967015,0,763266,0,14.5,75258,91.4,76444,93.4,162194,7.5,Carlstadt-East Rutherford,Bergen,H. 7-12 / 9-12,45,CD,,1,Bergen,817.0
3,890,55944890,34371304,32156556,1041391,1173357,8618402,5760922,6097807,4581157,4632095,2358298,205000,1194488,530000,12.3,75590,63.9,88900,130.5,133000,12.7,Cliffside Park Boro,Bergen,F. K-12 / 1801 - 3500,32,B,,1,Bergen,3098.6
3,930,23305331,13699232,13097706,225889,375637,4725882,3816239,2443888,2109803,2289863,1127969,0,142294,24000,12.2,94715,57.3,86225,170.3,149206,16.9,Closter Boro,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,1201.0
3,990,33371255,21408100,20450087,755507,202506,4198572,3803414,3812366,3305361,3134813,1597518,0,817404,0,11.9,105171,67.3,100829,125,141763,12.3,Cresskill Boro,Bergen,E. K-12 / 0 - 1800,31,I,,1,Bergen,1720.0
3,1070,18190286,10309924,9694566,393301,222057,3369244,2592467,1919732,1536888,2349882,1035989,0,167491,0,10.5,81238,49.9,77892,133,175608,15.3,Demarest Boro,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,772.0
3,1130,44784158,27246659,25847108,1193517,206034,4805888,4261158,5753357,5013593,5742390,3300021,0,1100962,7500,11.8,86278,85.5,84668,137.8,160558,13.3,Dumont Boro,Bergen,F. K-12 / 1801 - 3500,32,FG,,1,Bergen,2555.4
3,1230,19457530,12463457,11649207,316850,497400,2811125,2280333,2017526,1609413,2033960,982860,3000,68580,0,10.3,88488,56.1,75786,131,147000,15,East Rutherford Boro,Bergen,D. K-8 / 751 +,23,CD,,1,Bergen,894.0
3,1270,17250109,9960750,8943430,657320,360000,3094423,1837673,1778586,1511539,2242942,1176192,0,41401,0,10,75284,71.7,65949,119.5,160124,13.6,Edgewater Boro,Bergen,A. K-6,1,DE,,1,Bergen,862.0
3,1345,49234435,26568148,24045764,1899684,622700,9401526,7020591,6150889,4860409,6038216,2937531,0,1023161,0,13.2,58684,73.9,60299,152.1,112615,13.6,Elmwood Park,Bergen,F. K-12 / 1801 - 3500,32,CD,,1,Bergen,2557.0
3,1360,22803107,12711826,12161768,259679,290379,3364308,2656451,2658254,2483850,2802091,1424655,0,1163637,0,10.6,73650,70.1,79900,105.3,162815,11.5,Emerson Boro,Bergen,E. K-12 / 0 - 1800,31,GH,,1,Bergen,1072.0
3,1370,60826359,36978848,30896637,1724139,4358072,10398498,8391570,6238809,5039454,6084745,1136707,0,1094022,0,10.7,84581,63.7,100759,130.3,167074,14.3,Englewood City,Bergen,F. K-12 / 1801 - 3500,32,DE,,1,Bergen,2794.9
3,1380,12917101,7036449,6590714,256600,189135,3167530,2447007,1149331,967057,1490917,917128,0,44464,0,8.4,89704,46,89329,82.8,152221,11.7,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,22,I,,1,Bergen,414.0
3,1450,114185592,66192594,61183393,1997516,3011685,18625732,14392977,11897241,9619021,14808341,3861794,0,1980497,125951,11.5,88646,66.6,93441,181.9,166912,18.6,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,33,GH,,1,Bergen,5632.1
3,1470,33732988,18558836,15701251,1643812,1213773,5534823,4068893,4190102,3191428,5240140,2568760,0,130921,350000,13.1,67340,80.8,64340,139.6,140000,12.4,Fairview Boro,Bergen,D. K-8 / 751 +,23,A,,1,Bergen,1557.0
3,1550,78730583,45215260,42485834,2368760,360666,15552760,12090131,7715931,6153443,8280763,3472417,0,1741262,237827,11.8,84375,73.4,105445,174,146767,17.1,Fort Lee Boro,Bergen,G. K-12 / 3501 +,33,FG,,1,Bergen,4056.0
3,1580,34328936,22982251,22033489,803229,145533,4565184,4279998,2780089,2494326,3813741,363276,35001,152671,67000,8.1,89221,40.8,83081,116.4,173859,17.2,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,1201.0
3,1700,101063664,63379898,61698441,868657,812800,15015034,11348765,10145747,8334547,10892127,6260456,0,1306376,0,11.6,86700,68.5,96700,124.4,171133,12.5,Garfield City,Bergen,G. K-12 / 3501 +,33,B,1,1,Bergen,4671.1
3,1760,54267649,29294104,26583341,792632,1918131,9389119,6120421,6722621,5531824,7299501,1755620,0,1546277,0,11.1,82174,56.7,83644,140.3,156559,15.1,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,32,J,,1,Bergen,2615.9
3,1860,123072626,73041141,66289648,2608852,4142641,22045597,16997840,10285685,8692359,15737439,5357634,0,1917367,479241,12.1,109845,53.6,109845,141.1,190975,14.3,Hackensack City,Bergen,G. K-12 / 3501 +,33,CD,,1,Bergen,5111.4
3,2050,13519210,8343734,7998411,209300,136023,2266560,1649449,1375485,1090270,1379542,517311,0,153889,6000,11.4,93645,63.8,82423,125,162958,12.9,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,22,I,,1,Bergen,635.0
3,2080,34763047,19974086,18614400,438700,920986,6133098,5027698,3397288,2886288,4144122,1949280,0,1098413,0,11.6,94825,63.4,80333,126.9,154044,12.9,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,31,FG,,1,Bergen,1641.0
3,2090,10737121,6672686,6368418,198268,106000,1683441,1312341,1111451,822827,1171848,714898,0,97695,0,9.4,70785,110.7,69450,124.5,115000,14.4,Haworth Boro,Bergen,C. K-8 / 401 - 750,22,I,,1,Bergen,480.0
3,2180,25241664,14906697,14572906,287066,46725,4863906,3366082,2279301,1816157,3057361,659640,0,121758,0,9,83085,62.8,102302,139.8,152483,17.8,Hillsdale Boro,Bergen,D. K-8 / 751 +,23,GH,,1,Bergen,1143.0
3,2200,11501861,6195520,5984254,110089,101177,2502142,2185111,1538344,1317451,1237108,742972,0,28747,0,11.7,80668,59.8,81746,95.7,143639,9.8,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,22,J,,1,Bergen,585.0
3,2620,38639632,21823651,20834415,723001,266235,5908647,5345218,5285516,4127965,4263514,2832717,0,1018314,259702,11.3,75047,63.4,82584,116.3,157067,12.1,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,32,GH,,1,Bergen,2061.0
3,2710,19199361,11056983,9567833,722690,766460,3582395,2064321,2266147,1722216,2201347,1088220,0,61444,860470,9.5,74857,93.2,78692,104.9,134257,12.1,Little Ferry Boro,Bergen,D. K-8 / 751 +,23,CD,,1,Bergen,819.0
3,2740,55529950,31171903,28406930,1002584,1762389,10422214,7488693,6278659,5526328,6687919,2914992,0,969255,458175,12.3,65463,78.3,70126,130,152306,12.2,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,32,B,,1,Bergen,3063.0
3,2860,45239774,25862153,24640169,753333,468651,7060715,5955748,5254527,4503572,5286834,2845735,231200,1290369,0,14.3,89730,56,85530,153.1,172900,13.4,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,32,DE,,1,Bergen,2596.6
3,2900,66363687,34367907,31667350,1234303,1466254,15032968,11079676,7211760,5454546,7494235,1062175,0,2142585,170000,9.8,82837,59.3,81623,96.6,149387,11.5,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,32,I,,1,Bergen,2696.5
3,3060,17626790,10740632,10004488,657517,78627,2994418,2052644,1566741,1305613,2098508,1118001,0,100342,186089,12.3,64325,75.1,73850,195.2,136792,18.5,Maywood Boro,Bergen,D. K-8 / 751 +,23,FG,,1,Bergen,1002.0
3,3170,23013555,13228371,12652297,259087,316987,3871918,3100765,2412162,2194618,2421968,1554363,0,870816,0,8.9,65750,45,83220,113.1,176328,15.2,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,31,GH,,1,Bergen,894.0
3,3330,19109609,12101290,11720963,284327,96000,2992166,2262316,2205391,1991091,1669918,368418,0,137969,0,10.7,82023,69.6,88323,121.9,162325,13.1,Montvale Boro,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,1001.0
3,3350,7789212,4133334,3936488,143346,53500,1896876,1018856,750959,556814,944725,428197,0,55364,0,10.3,69122,89,73888,118.7,119280,12.9,Moonachie Boro,Bergen,B. K-8 / 0 - 400,21,B,,1,Bergen,377.0
3,3550,43721330,24101836,23370848,602589,128399,6516056,5050759,5945217,5204141,5743105,3036573,0,1166541,74000,12.2,81125,69.6,88117,142.3,160766,13.7,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,32,FG,,1,Bergen,2224.0
3,3600,41452690,24527493,22459002,1034560,1033931,5941390,4386094,4103682,3347607,5666234,2461234,0,1115606,144000,12.4,63726,60.8,58250,118.1,130174,11.4,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,32,DE,,1,Bergen,2124.0
3,3700,29566576,17204318,15994798,909159,300361,4675396,4128461,2267179,1848616,3394819,1564260,12000,1931268,967500,11.4,102471,68.7,108502,83.6,140957,8.5,Northern Highlands Regional High School,Bergen,H. 7-12 / 9-12,45,J,,1,Bergen,1270.0
3,3710,56403126,32518845,30142242,967026,1409577,9867525,8258309,5313823,4466527,5458423,3002866,0,3229593,0,9.5,121839,35.3,109830,85.2,166061,11.4,Northern Valley Regional,Bergen,H. 7-12 / 9-12,45,I,,1,Bergen,2325.5
3,3730,11217986,6469704,6231692,220332,17680,2303117,1758927,1290431,983891,1025386,321766,0,119712,0,10.2,89891,50.2,74831,134.3,139000,15.9,Northvale Boro,Bergen,C. K-8 / 401 - 750,22,FG,,1,Bergen,521.0
3,3740,10867929,6229157,5926295,234290,68572,2033290,1454430,1306911,1123247,1216954,656372,12000,69616,0,12.2,65190,52.2,80345,90,127500,9.1,Norwood Boro,Bergen,C. K-8 / 401 - 750,22,I,,1,Bergen,593.0
3,3760,33723163,19105229,18443054,580785,81390,6906835,5036260,3486173,3081973,3888948,1830203,0,245781,0,9.5,90289,40.8,88246,85.6,151933,11.1,Oakland Boro,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,1315.0
3,3850,17448915,10564373,10125727,288191,150455,2954719,2594168,1860237,1542696,1914388,642361,0,155198,0,11.3,90700,64.1,102009,123.8,135443,12.9,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,22,I,,1,Bergen,779.0
3,3870,13684490,7940814,7493935,258665,188214,2500854,1905348,1645639,1380672,1560798,780270,0,36385,45000,13.3,79630,84.8,91730,116,140039,10.1,Oradell Boro,Bergen,A. K-6,1,I,,1,Bergen,792.0
3,3910,30891767,18363205,17534278,352739,476188,5432605,3106768,3323799,2547302,3200042,1443322,0,552124,1051239,11.3,78375,58.5,67570,222.9,117597,23.6,Palisades Park,Bergen,E. K-12 / 0 - 1800,31,CD,,1,Bergen,1755.0
3,3930,86305267,47108287,43276342,2156675,1675270,15527532,12040996,8559057,7598197,13275605,7762075,0,1531120,434392,10.7,75747,51.6,84970,136.2,175904,15.4,Paramus Boro,Bergen,G. K-12 / 3501 +,33,GH,,1,Bergen,3507.1
3,3940,32748969,17277026,16570618,496588,209820,8171112,6966643,3133417,2727183,2857869,1478353,0,1279273,7750,9.3,80678,47.3,86978,71.8,153554,9.3,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,31,I,,1,Bergen,1169.5
3,3960,53682833,29489147,27394792,559486,1534869,9219922,7771270,4774644,4127160,7101464,3517861,0,3071208,0,9.8,118744,50.5,105454,77.3,166736,9.5,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,45,I,,1,Bergen,1727.0
3,4300,54095606,27634104,25101122,775155,1757827,9842400,8326966,5205083,4169061,7493365,2682799,0,3824023,50000,9.9,91478,65.5,90149,67.9,149503,7.9,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,45,I,,1,Bergen,1878.0
3,4310,66269605,38920712,37895807,774840,250065,10911432,8264246,6079011,4764832,8085295,4541161,50000,2107785,0,9.4,103700,46.3,110477,100.3,165154,12.8,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,32,I,,1,Bergen,2409.5
3,4370,42173031,23266903,22298245,288124,680534,10146343,9159703,4061116,3097281,3774858,1526323,0,854000,0,9.6,85666,41.8,110684,103,151070,13.2,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,31,DE,,1,Bergen,1613.0
3,4380,49686588,29416248,27478592,1570289,367367,8335509,6571680,5520749,3998765,4561069,441477,25000,1484851,113000,10.3,88321,54.7,86429,109.4,142055,12.6,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,32,DE,,1,Bergen,2403.0
3,4390,109740887,64700924,61554770,1628806,1517348,20689602,17114461,9963004,7709316,12271571,611394,0,1970416,0,12.1,96627,63.2,99457,164.3,165081,16.2,Ridgewood Village,Bergen,G. K-12 / 3501 +,33,J,,1,Bergen,5522.1
3,4405,33715589,20420949,19034036,513874,873039,4257817,3646610,3903268,3321983,3473525,1737039,0,1651731,0,11.9,104848,70,105167,123.8,171202,12.2,River Dell Regional,Bergen,H. 7-12 / 9-12,45,I,,1,Bergen,1601.0
3,4410,21860948,14693224,13668845,584377,440002,2697632,2335863,2323430,2030203,2089532,1024147,0,57130,0,12.7,77070,73,85548,146,175002,13.5,River Edge Boro,Bergen,A. K-6,1,I,,1,Bergen,1182.0
3,4430,24265192,14158886,13161359,593493,404034,4376207,3280303,2746203,2457013,2782624,1588294,0,201272,0,10.5,101615,58.2,88233,145.4,149588,16.3,River Vale Twp,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,990.0
3,4470,10711079,6249910,5968829,55000,226081,2069343,1683254,1245408,971635,1067561,502865,0,73141,0,9.7,85692,47,80661,96,129000,11.9,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,22,FG,,1,Bergen,479.0
3,4600,46256608,27031362,25403205,716910,911247,6409933,5588837,6498625,5504016,5112390,1927906,0,1081590,727424,11.6,80251,72.6,101464,133.7,155000,13.4,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,32,GH,,1,Bergen,2514.5
3,4610,35016640,18985214,18086735,339889,558590,6854959,5668280,4233118,3524888,4033289,1945482,0,829309,90000,12.5,75146,45.6,80246,140.4,148260,14.3,Saddle Brook Twp,Bergen,F. K-12 / 1801 - 3500,32,DE,,1,Bergen,1828.0
3,4620,5598406,2672848,2238104,106921,327823,1582603,893154,362413,188676,977675,515731,0,0,0,8.1,79956,38.7,98504,29,130306,4.4,Saddle River School District,Bergen,A. K-6,1,J,,1,Bergen,136.0
3,4870,6520108,3534200,3279489,71000,183711,1405459,977329,580468,466018,845426,410426,16228,138326,0,8.5,86451,74,76730,55.5,130016,7.3,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,21,CD,,1,Bergen,270.0
3,5150,87968009,49539236,42690179,1180740,5668317,17294771,13072541,8844115,7280996,10695089,3712897,0,1378559,11486,11.1,92750,61.6,104700,129.1,147460,13.7,Teaneck Twp,Bergen,G. K-12 / 3501 +,33,GH,,1,Bergen,3925.6
3,5160,77427324,46670928,43469465,1872251,1329212,12703819,10011123,8862497,7877319,7183134,4224405,50000,1907892,150000,11.4,90159,75.3,93789,141.8,146113,14.3,Tenafly Boro,Bergen,F. K-12 / 1801 - 3500,32,I,,1,Bergen,3271.0
3,5330,27944561,18950662,17821645,1092067,36950,3422351,3086620,2277528,1692100,3122850,1384300,0,171170,105500,9.7,73827,52.9,98673,111.1,177419,13.6,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,23,J,,1,Bergen,1099.0
3,5410,33731721,21162311,20528156,430762,203393,4333854,3736459,4363397,3791009,2853455,1571493,0,987423,110000,10.1,86790,67.9,89890,130.2,166427,14.9,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,31,GH,,1,Bergen,1572.0
3,5430,21311664,11023011,10566836,362625,93550,3452568,3032726,2171998,1755673,3850064,972106,0,814024,626000,13.4,71366,81.4,79015,129.7,122725,11.3,Wallington Boro,Bergen,E. K-12 / 0 - 1800,31,B,,1,Bergen,1219.0
3,5755,62253537,33432358,32237049,719120,476189,13407329,9484292,6561660,5439396,7278935,3250766,0,1514495,394700,10.4,89676,55.3,83401,110.6,160425,12.7,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,32,GH,,1,Bergen,2791.0
3,5830,20808314,12418776,12043172,336322,39282,3010100,2289455,2785399,2369876,1855130,1138680,0,722494,0,12.1,75175,68.9,73435,142.6,128942,13.8,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,31,FG,,1,Bergen,1210.5
3,5880,18565609,11064234,10498208,349658,216368,3064574,2573689,2130826,1933176,2154315,688472,0,146451,0,9.3,69100,732,75690,91.5,149491,10,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,22,J,,1,Bergen,768.0
3,5920,43094602,24146917,23336142,648195,162580,8551482,6603913,4719590,4232093,5510349,869262,30000,132382,0,10.9,83688,54.8,97238,168.8,198976,18.6,Wyckoff Twp,Bergen,D. K-8 / 751 +,23,I,,1,Bergen,2059.0
5,380,7461074,4239977,3903171,147506,189300,1732096,1360909,567944,440744,875226,247525,0,26259,20651,9.2,69051,68,89621,85,142036,10.5,Beverly City,Burlington,B. K-8 / 0 - 400,21,B,,1,Burlington,327.0
5,475,43189100,22045098,20862833,671859,510406,9291117,5768534,4485529,3753982,5698295,2801239,0,1165117,644261,11.9,81688,53.4,72869,136.9,141973,14.1,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,32,FG,,1,Burlington,2214.0
5,600,41352113,22669495,20369273,473492,1826730,8785721,7486468,3933442,3186987,4880943,2202693,0,949440,559784,9.9,79355,52.4,74905,118.7,138000,14.2,Burlington City,Burlington,E. K-12 / 0 - 1800,31,B,1,1,Burlington,1816.0
5,605,40664763,23467707,21862943,252817,1351947,9031405,8381526,3382684,2086122,4145411,2091991,133429,430822,219000,5.1,75883,3.9,76438,57.6,122627,26.2,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,Burlington,445.0
5,610,40038568,21682684,19802649,553744,1326291,4795836,4326615,4694083,2944108,6811335,3038797,0,1961298,18000,15.4,86915,88.5,83860,191.7,155730,14.6,Burlington Co Vocational,Burlington,J. County Voc,8,,,1,Burlington,2070.0
5,620,69015698,42287782,37910208,1333970,3043604,13038018,7384349,6056244,4203264,6369538,680751,0,1242383,283260,11.2,87269,81,89997,148.6,147546,15.1,Burlington Twp,Burlington,G. K-12 / 3501 +,33,FG,,1,Burlington,3513.0
5,830,13622112,7251135,6824428,202447,224260,3364177,1858531,1467011,1147026,1460749,943748,0,38872,5000,10.3,76504,51.1,71597,102.3,123210,11.9,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,Burlington,674.0
5,840,58542906,32641503,31143015,1111955,386533,9514133,8441082,5375620,4380099,8020952,3263585,0,2372127,388500,11.7,88236,76.9,81236,133.5,133682,13.1,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,32,FG,,1,Burlington,2906.9
5,1030,6255286,3593226,3414903,51250,127073,1035841,835691,845035,683085,703823,353573,0,45086,0,12.1,63133,67,53983,164.7,122000,15.9,Delanco Twp,Burlington,B. K-8 / 0 - 400,21,CD,,1,Burlington,372.0
5,1060,56900973,33313395,31109766,1564911,638718,10923304,7910813,4118285,3356527,7143682,1359110,0,1358326,0,10.8,77408,62.2,70551,136.1,119197,14.8,Delran Twp,Burlington,F. K-12 / 1801 - 3500,32,FG,,1,Burlington,2857.0
5,1250,10173685,5998578,5231427,173414,593737,1937370,1451979,1183541,981552,956914,223258,0,97282,10000,10.8,61782,61.6,68720,151,102500,16.5,Eastampton Twp,Burlington,C. K-8 / 401 - 750,22,FG,,1,Burlington,627.0
