GROUP,CONAME,DIST,DISTNAME,PP12,RK12,PCT12,PP22,RK22,PCT22,PP32,RK32,PCT32
A. K-6,Statewide,N.A.,Group average: A. K-6,10302,N.A.,0.601,10671,N.A.,0.595,11353,N.A.,0.591
A. K-6,Statewide,N.A.,Group median:  A. K-6,10731,N.A.,0.581,11412,N.A.,0.587,12194,N.A.,0.592
A. K-6,Statewide,N.A.,State average:   All operating types,10632,N.A.,0.578,11056,N.A.,0.573,12175,N.A.,0.574
A. K-6,Statewide,N.A.,State median:    All operating types,10601,N.A.,0.583,11105,N.A.,0.581,12057,N.A.,0.574
A. K-6,Bergen,1270,Edgewater Boro,10446,22|57,0.55,11387,29|58,0.557,11555,22|56,0.577
A. K-6,Bergen,3870,Oradell Boro,9118,9|57,0.606,9676,9|58,0.583,10026,9|56,0.58
A. K-6,Bergen,4410,River Edge Boro,11171,34|57,0.662,10725,20|58,0.66,12431,32|56,0.672
A. K-6,Bergen,4620,Saddle River School District,21795,57|57,0.498,20389,58|58,0.456,19653,55|56,0.477
A. K-6,Burlington,830,Chesterfield Twp,9114,8|57,0.541,10031,12|58,0.545,10758,14|56,0.532
A. K-6,Burlington,2960,Mansfield Twp,11896,39|57,0.56,12112,39|58,0.543,11286,20|56,0.545
A. K-6,Burlington,3650,North Hanover Twp,11750,38|57,0.658,11784,34|58,0.603,13149,40|56,0.59
A. K-6,Burlington,5010,Springfield Twp,9347,10|57,0.629,9153,5|58,0.603,9143,3|56,0.585
A. K-6,Camden,2540,Laurel Springs Boro,10792,30|57,0.623,12005,37|58,0.663,11785,26|56,0.629
A. K-6,Camden,3770,Oaklyn Boro,11101,33|57,0.554,12682,43|58,0.589,16288,50|56,0.586
A. K-6,Camden,5560,Waterford Twp,10256,17|57,0.56,11189,27|58,0.579,12357,31|56,0.584
A. K-6,Cape May,710,Cape May City,15513,55|57,0.644,16453,55|58,0.608,17381,51|56,0.553
A. K-6,Cape May,2840,Lower Twp,9999,16|57,0.57,9512,8|58,0.564,9701,4|56,0.578
A. K-6,Cape May,5610,West Cape May Boro,10266,18|57,0.492,12022,38|58,0.541,13080,38|56,0.553
A. K-6,Essex,1400,Essex Fells Boro,13706,48|57,0.633,14472,49|58,0.626,14157,45|56,0.629
A. K-6,Essex,1465,Fairfield Twp,10272,19|57,0.608,9680,10|58,0.606,11701,24|56,0.577
A. K-6,Essex,3630,North Caldwell Boro,10840,31|57,0.575,11773,33|58,0.591,13148,39|56,0.581
A. K-6,Essex,4530,Roseland Boro,10457,23|57,0.584,11437,30|58,0.599,11747,25|56,0.57
A. K-6,Gloucester,1180,East Greenwich Twp,8913,6|57,0.616,9067,3|58,0.606,9783,6|56,0.597
A. K-6,Gloucester,1330,Elk Twp,9378,11|57,0.611,10688,19|58,0.665,11279,19|56,0.586
A. K-6,Gloucester,1590,Franklin Twp,8795,3|57,0.58,9440,7|58,0.592,9109,2|56,0.571
A. K-6,Gloucester,2070,Harrison Twp,8845,4|57,0.632,9121,4|58,0.632,10012,8|56,0.646
A. K-6,Gloucester,2990,Mantua Twp,10365,20|57,0.612,10272,16|58,0.608,9961,7|56,0.598
A. K-6,Gloucester,3490,National Park Boro,10607,26|57,0.655,10874,21|58,0.608,13218,41|56,0.606
A. K-6,Gloucester,4880,South Harrison Twp,7598,1|57,0.598,8189,1|58,0.543,8717,1|56,0.583
A. K-6,Gloucester,5120,Swedesboro-Woolwich,9504,12|57,0.615,10546,17|58,0.61,10785,15|56,0.614
A. K-6,Gloucester,5590,Wenonah Boro,10610,27|57,0.558,11608,32|58,0.551,11064,18|56,0.536
A. K-6,Gloucester,5740,Westville Boro,10498,24|57,0.687,10889,22|58,0.638,12919,36|56,0.614
A. K-6,Gloucester,5870,Woodbury Heights Boro,10399,21|57,0.71,10627,18|58,0.679,12232,30|56,0.685
A. K-6,Hunterdon,1970,Hampton Boro,13722,N.A.,0.533,12943,45|58,0.503,13065,37|56,0.47
A. K-6,Hunterdon,2590,Lebanon Boro,14630,51|57,0.563,15913,53|58,0.576,13467,43|56,0.532
A. K-6,Hunterdon,3180,Milford Boro,15053,52|57,0.574,14609,50|58,0.565,22702,56|56,0.578
A. K-6,Monmouth,130,Atlantic Highlands Boro,12296,41|57,0.636,13889,47|58,0.656,N.R.,N.R.,N.R.
A. K-6,Monmouth,2160,Highlands Boro,15167,53|57,0.572,15727,52|58,0.558,N.R.,N.R.,N.R.
A. K-6,Monmouth,4520,Roosevelt Boro,12961,44|57,0.615,13917,48|58,0.608,15865,49|56,0.555
A. K-6,Morris,3240,Mine Hill Twp,9842,14|57,0.561,11141,25|58,0.603,10060,10|56,0.553
A. K-6,Ocean,230,Beach Haven Boro,13875,49|57,0.534,17465,56|58,0.531,18097,52|56,0.516
A. K-6,Ocean,320,Berkeley Twp,8981,7|57,0.606,9406,6|58,0.595,10853,16|56,0.606
A. K-6,Ocean,1150,Eagleswood Twp,14284,50|57,0.652,12209,40|58,0.625,13641,44|56,0.629
A. K-6,Ocean,2350,Island Heights Boro,13561,47|57,0.619,12844,44|58,0.651,12597,33|56,0.624
A. K-6,Ocean,2690,Little Egg Harbor Twp,10532,25|57,0.643,10981,23|58,0.637,12167,28|56,0.634
A. K-6,Ocean,2760,Long Beach Island,18015,56|57,0.557,20376,57|58,0.545,18480,53|56,0.55
A. K-6,Ocean,3800,Ocean Gate Boro,15416,54|57,0.618,15202,51|58,0.635,14909,48|56,0.642
A. K-6,Ocean,3820,Ocean Twp,8490,2|57,0.536,10043,14|58,0.594,11649,23|56,0.597
A. K-6,Ocean,4710,Seaside Heights Boro,13290,45|57,0.576,15928,54|58,0.572,18760,54|56,0.558
A. K-6,Ocean,5020,Stafford Twp,8896,5|57,0.577,9059,2|58,0.578,9781,5|56,0.582
A. K-6,Ocean,5220,Tuckerton Boro,11394,35|57,0.612,11850,36|58,0.601,12694,34|56,0.61
A. K-6,Sussex,1630,Fredon Twp,10629,28|57,0.496,10242,15|58,0.477,10608,12|56,0.468
A. K-6,Sussex,1980,Hampton Twp,11679,36|57,0.598,12226,41|58,0.597,13243,42|56,0.571
A. K-6,Sussex,4650,Sandyston-Walpack Twp,12820,43|57,0.575,11607,31|58,0.513,12857,35|56,0.498
A. K-6,Sussex,5040,Stillwater Twp,12439,42|57,0.61,13082,46|58,0.618,14199,46|56,0.595
A. K-6,Warren,400,Blairstown Twp,10670,29|57,0.599,11314,28|58,0.605,11896,27|56,0.619
A. K-6,Warren,1620,Franklin Twp,13402,46|57,0.596,12657,42|58,0.586,14201,47|56,0.598
A. K-6,Warren,1670,Frelinghuysen Twp,9631,13|57,0.559,11042,24|58,0.583,10887,17|56,0.556
A. K-6,Warren,2470,Knowlton Twp,11730,37|57,0.582,11162,26|58,0.563,12221,29|56,0.564
A. K-6,Warren,2970,Mansfield Twp,12014,40|57,0.682,11842,35|58,0.673,11376,21|56,0.646
A. K-6,Warren,5480,Washington Boro,9848,15|57,0.626,9693,11|58,0.559,10738,13|56,0.561
A. K-6,Warren,5530,Washington Twp,10890,32|57,0.555,10033,13|58,0.541,10552,11|56,0.543
B. K-8 / 0 - 400,Statewide,N.A.,Group average: B. K-8 / 0-400,12447,N.A.,0.595,12799,N.A.,0.582,13984,N.A.,0.581
B. K-8 / 0 - 400,Statewide,N.A.,Group median:  B. K-8 / 0-400,12127,N.A.,0.61,12654,N.A.,0.605,13238,N.A.,0.577
B. K-8 / 0 - 400,Statewide,N.A.,State average:   All operating types,10632,N.A.,0.578,11056,N.A.,0.573,12175,N.A.,0.574
B. K-8 / 0 - 400,Statewide,N.A.,State median:    All operating types,10601,N.A.,0.583,11105,N.A.,0.581,12057,N.A.,0.574
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,21147,72|73,0.611,21562,73|74,0.596,23596,74|75,0.588
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,11395,28|73,0.647,9474,7|74,0.539,11722,14|75,0.559
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,9902,13|73,0.612,10269,14|74,0.603,11620,13|75,0.588
B. K-8 / 0 - 400,Atlantic,3020,Margate City,19844,71|73,0.645,20670,71|74,0.625,21702,71|75,0.583
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,10615,20|73,0.572,10874,19|74,0.57,11204,10|75,0.583
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,9610,8|73,0.556,8865,4|74,0.515,9645,1|75,0.509
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,15783,61|73,0.522,15278,57|74,0.529,16952,62|75,0.516
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,9658,10|73,0.576,9821,11|74,0.557,10964,9|75,0.531
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,13755,51|73,0.573,13457,46|74,0.549,13090,35|75,0.542
B. K-8 / 0 - 400,Burlington,380,Beverly City,9729,11|73,0.57,11517,26|74,0.57,12966,31|75,0.568
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,8183,3|73,0.513,8598,3|74,0.507,9659,2|75,0.574
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,10461,19|73,0.57,10239,13|74,0.525,14707,50|75,0.597
B. K-8 / 0 - 400,Burlington,4460,Riverton,10806,23|73,0.621,12048,34|74,0.613,12331,23|75,0.6
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,14241,54|73,0.641,15409,59|74,0.624,15947,57|75,0.591
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,11882,34|73,0.679,13025,43|74,0.67,12982,32|75,0.639
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,12051,36|73,0.635,12733,40|74,0.609,13005,33|75,0.61
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,8142,2|73,0.445,9504,8|74,0.46,12346,25|75,0.536
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,11312,27|73,0.616,11187,23|74,0.588,14496,48|75,0.605
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,10782,22|73,0.655,10489,15|74,0.637,13122,36|75,0.641
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,16930,66|73,0.524,16747,63|74,0.562,17882,63|75,0.528
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,23068,73|73,0.594,23346,74|74,0.563,25159,75|75,0.535
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,16792,65|73,0.59,14964,56|74,0.524,14530,49|75,0.529
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,19243,70|73,0.622,21471,72|74,0.604,23539,73|75,0.585
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,10440,18|73,0.673,12000,33|74,0.678,13439,41|75,0.676
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,11008,24|73,0.612,12276,35|74,0.629,12433,27|75,0.636
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,9615,9|73,0.569,9791,10|74,0.585,11510,12|75,0.615
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,8439,6|73,0.476,9527,9|74,0.473,10730,7|75,0.457
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,8384,5|73,0.502,9165,5|74,0.525,10236,3|75,0.54
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,8287,4|73,0.583,7165,1|74,0.563,10604,6|75,0.66
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,8139,1|73,0.49,7632,2|74,0.384,13153,37|75,0.574
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,11045,25|73,0.522,10100,12|74,0.529,11858,16|75,0.514
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,16036,62|73,0.653,18119,68|74,0.666,19986,67|75,0.639
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,17865,68|73,0.672,18106,67|74,0.651,22082,72|75,0.669
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,12127,38|73,0.586,11628,28|74,0.575,12575,28|75,0.611
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,13121,48|73,0.595,13971,49|74,0.625,15339,55|75,0.621
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,12635,42|73,0.546,11914,32|74,0.471,12096,19|75,0.435
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,13596,50|73,0.578,14797,54|74,0.572,12853,29|75,0.565
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,14082,53|73,0.615,14063,50|74,0.553,15735,56|75,0.585
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,11663,33|73,0.622,11467,25|74,0.61,13914,43|75,0.64
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,15493,60|73,0.582,17703,66|74,0.586,20501,68|75,0.584
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,12840,N.A.,0.626,13140,44|74,0.595,13612,42|75,0.605
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,15392,59|73,0.583,17468,65|74,0.577,18658,65|75,0.59
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,14756,56|73,0.586,16359,62|74,0.578,18381,64|75,0.565
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,12463,41|73,0.627,12690,39|74,0.631,13982,44|75,0.639
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,15351,58|73,0.683,14952,55|74,0.623,16462,61|75,0.614
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,12457,40|73,0.527,10609,17|74,0.535,11842,15|75,0.539
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,19153,69|73,0.647,19418,70|74,0.63,20668,69|75,0.576
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,17000,67|73,0.53,19007,69|74,0.556,21184,70|75,0.52
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,12077,37|73,0.608,12654,38|74,0.607,13238,38|75,0.577
B. K-8 / 0 - 400,Morris,460,Boonton Twp,14291,N.A.,0.648,13829,N.A.,0.62,14966,52|75,0.638
B. K-8 / 0 - 400,Morris,2010,Harding Township,16139,63|73,0.547,16232,61|74,0.546,16355,60|75,0.544
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,12814,44|73,0.54,12979,42|74,0.543,12929,30|75,0.516
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,10367,17|73,0.59,11671,29|74,0.552,12164,20|75,0.547
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,11540,31|73,0.615,11620,27|74,0.584,14191,46|75,0.58
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,13433,49|73,0.539,15360,58|74,0.561,16062,58|75,0.566
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,12957,45|73,0.57,12899,41|74,0.568,13084,34|75,0.57
B. K-8 / 0 - 400,Salem,60,Alloway Twp,9308,7|73,0.611,10703,18|74,0.608,10944,8|75,0.613
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,12193,39|73,0.643,13348,45|74,0.595,13422,40|75,0.587
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,11544,32|73,0.624,13792,47|74,0.616,14419,47|75,0.601
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,11422,29|73,0.675,11778,31|74,0.649,12425,26|75,0.585
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,10094,15|73,0.652,9292,6|74,0.575,11395,11|75,0.599
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,9740,12|73,0.641,11081,22|74,0.632,12325,22|75,0.603
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,10746,21|73,0.645,10556,16|74,0.623,10422,4|75,0.605
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,15132,57|73,0.592,17277,64|74,0.629,18694,66|75,0.607
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,13066,46|73,0.648,13820,48|74,0.655,13317,39|75,0.632
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,11942,35|73,0.533,11771,30|74,0.499,12070,18|75,0.502
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,10003,14|73,0.571,11045,21|74,0.588,10594,5|75,0.556
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,10294,16|73,0.565,11302,24|74,0.57,12336,24|75,0.543
B. K-8 / 0 - 400,Union,5810,Winfield Twp,13893,52|73,0.542,14360,51|74,0.602,14736,51|75,0.584
B. K-8 / 0 - 400,Warren,70,Alpha Boro,12723,43|73,0.661,10941,20|74,0.63,14145,45|75,0.651
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,16627,64|73,0.642,15986,60|74,0.616,16251,59|75,0.613
B. K-8 / 0 - 400,Warren,2250,Hope Twp,14386,55|73,0.593,14526,53|74,0.578,15024,53|75,0.574
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,11205,26|73,0.597,12309,36|74,0.63,11897,17|75,0.595
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,11505,30|73,0.626,12399,37|74,0.634,12219,21|75,0.614
B. K-8 / 0 - 400,Warren,5780,White Twp,13103,47|73,0.645,14458,52|74,0.622,15109,54|75,0.639
C. K-8 / 401 - 750,Statewide,N.A.,Group average: C. K-8 / 401-750,11014,N.A.,0.592,11474,N.A.,0.591,12577,N.A.,0.584
C. K-8 / 401 - 750,Statewide,N.A.,Group median:  C. K-8 / 401-750,10926,N.A.,0.579,11557,N.A.,0.584,12421,N.A.,0.587
C. K-8 / 401 - 750,Statewide,N.A.,State average:   All operating types,10632,N.A.,0.578,11056,N.A.,0.573,12175,N.A.,0.574
C. K-8 / 401 - 750,Statewide,N.A.,State median:    All operating types,10601,N.A.,0.583,11105,N.A.,0.581,12057,N.A.,0.574
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,9875,16|60,0.607,10652,21|63,0.618,13286,50|68,0.6
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,9433,11|60,0.559,9929,11|63,0.549,10955,16|68,0.542
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,10749,N.A.,0.56,11587,N.A.,0.568,12038,31|68,0.56
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,16853,60|60,0.621,17591,63|63,0.597,20301,68|68,0.591
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,11796,44|60,0.592,12800,50|63,0.589,14118,56|68,0.552
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,16011,N.A.,0.557,15865,62|63,0.556,16996,66|68,0.545
